Itinerary: ['earth', 'venus', 'earth', 'jupiter', 'pluto']
case #: launch date, tof of each leg
8698  : 2026-01-01, [0.5380704249138784, 0.7462634224229344, 1.718307220786531, 21.497358931876658]
8699  : 2026-01-01, [1.2396245126315635, 0.7480337892274792, 5.1865035514172035, 17.575838146723754]
8700  : 2026-01-10, [0.14054036623163718, 0.4305487858452032, 1.4530542802135495, 7.97585656770961]
8701  : 2026-01-10, [0.1402267701192103, 0.45132319094053736, 1.4544818656357172, 8.203968173304535]
8702  : 2026-01-10, [0.1420065833445806, 0.4737745927385485, 1.4501298421550088, 8.43408898176186]
8703  : 2026-01-10, [0.1391203111853517, 0.4963501441764156, 1.4390111665842888, 8.675518378053944]
8704  : 2026-01-10, [0.1360229075963765, 0.5200319401094647, 1.417987256597008, 8.92595789569715]
8705  : 2026-01-10, [0.13492398035524655, 0.5451633813300835, 1.3942710838851209, 9.175641554429548]
8706  : 2026-01-10, [0.1310413846320506, 0.5713209401520253, 1.3650550415643683, 9.432582633651556]
8707  : 2026-01-10, [0.10703878812756577, 0.24465173913430752, 2.190560346475451, 9.207749126262676]
8708  : 2026-01-10, [0.10723490031528957, 0.5207092377695403, 1.8956840040769818, 9.476371857838188]
8709  : 2026-01-10, [0.09907653514386089, 0.5429933382209287, 1.8931690080896026, 9.714761118545606]
8710  : 2026-01-10, [0.08734492615912869, 0.5629491062529328, 1.8868388995265026, 9.962867068061437]
8711  : 2026-01-10, [0.0690288311399712, 0.5869060783046459, 1.850174317639805, 10.243890772915579]
8712  : 2026-01-10, [0.055439032283326264, 0.6117131185277044, 1.8269288653270486, 10.50591898386192]
8713  : 2026-01-10, [0.5728060718667658, 0.3973535768215689, 1.614920575708327, 10.66491977560334]
8714  : 2026-01-10, [0.09799347801771688, 0.309823041006284, 2.4522337195181314, 10.639949761457865]
8715  : 2026-01-10, [0.5622206455796462, 0.49037343674427375, 1.1345306092005663, 11.562875308475514]
8716  : 2026-01-10, [0.577229167576158, 0.5152286284952953, 1.0879837648653554, 11.819558439063194]
8717  : 2026-01-10, [0.6575811606757153, 0.2967542544532972, 2.47009465675247, 10.825569928118517]
8718  : 2026-01-10, [0.6285950872110575, 0.4386532096261662, 1.8179827126092958, 11.61476899055348]
8719  : 2026-01-10, [0.6430873552574508, 0.45795237880355777, 1.8066154165175956, 11.842344849421396]
8720  : 2026-01-10, [0.6616529115297598, 0.47676044891792185, 1.804092599574308, 12.057494039978009]
8721  : 2026-01-10, [0.05028435548464022, 0.9019439326705412, 1.7448055579633788, 12.55296615388144]
8722  : 2026-01-10, [0.06555555194156469, 0.07273357195506625, 1.7749586093123026, 13.586752266791066]
8723  : 2026-01-10, [0.0706759794510989, 0.10483307238664015, 1.6830201949601664, 13.891470753202093]
8724  : 2026-01-10, [0.08409148230411259, 0.14600838734370192, 1.5942863751991045, 14.175613755153082]
8725  : 2026-01-10, [0.11014187700132752, 0.19169524957850473, 1.5056617678995146, 14.442501105520654]
8726  : 2026-01-10, [0.15644018140083416, 0.24316588028322986, 1.429027503357647, 14.671366434958289]
8727  : 2026-01-10, [0.13764083734586974, 0.3557054618888822, 3.278682781437218, 12.97797091932803]
8728  : 2026-01-10, [0.1705342131127852, 0.3900334136350946, 3.2078944827122102, 13.231537890539911]
8729  : 2026-01-10, [0.24540145793854415, 0.4307276629885618, 3.1673524841309124, 13.406518394941983]
8730  : 2026-01-10, [0.7648695012324852, 0.9355935988055025, 0.8626663138653976, 14.936870586096617]
8731  : 2026-01-10, [0.16977515005378993, 0.16627723219700224, 1.7863359967122951, 15.627611621036914]
8732  : 2026-01-10, [0.1960483466644578, 0.21213046188452214, 1.6778536452869424, 15.913967546164077]
8733  : 2026-01-10, [0.23837986785864673, 0.2655346276978397, 1.571617140548687, 16.174468363894825]
8734  : 2026-01-10, [0.2875148698639839, 0.32550130688146683, 1.4586572005950609, 16.42832662265949]
8735  : 2026-01-10, [0.26847344603983425, 0.4111690700216063, 3.441652819214571, 14.62870466472399]
8736  : 2026-01-10, [0.19271767893311206, 0.6385144154955524, 4.759630899168731, 13.409137006402604]
