Itinerary: ['earth', 'venus', 'earth', 'pluto']
8666  : 2026-01-01, [0.5314031068139621, 0.5885808585280237, 15.380016034658015]
8667  : 2026-01-01, [0.6296073632095337, 0.9515807865814238, 15.168811850209043]
8668  : 2026-01-01, [0.28877979353774025, 0.13124669578319237, 16.579973510679068]
8669  : 2026-01-01, [0.14400806601589008, 0.6867227197165527, 16.419269214267555]
8670  : 2026-01-01, [0.9847720542536555, 0.24583112079366012, 16.269396824952683]
8671  : 2026-01-01, [0.27652925770313447, 0.27382792599630223, 17.199642816300564]
8672  : 2026-01-01, [0.48800046276944536, 0.6814037860775229, 16.83059575115303]
8673  : 2026-01-01, [0.2253508177253898, 0.715977156043862, 17.308672026230745]
8674  : 2026-01-01, [0.03713165630877664, 0.5323057424040927, 17.93056260128713]
8675  : 2026-01-01, [0.42957288478901723, 1.259332691759147, 17.061094423451834]
8676  : 2026-01-01, [0.9628732746624098, 0.1642286305689673, 17.872898094768622]
8677  : 2026-01-01, [0.704944637557861, 0.677233347159887, 17.867822015282254]
8678  : 2026-01-01, [0.16230336029901613, 0.7102055822992266, 18.62749105740176]
8679  : 2026-01-01, [0.15693190561785672, 0.1157905754794255, 19.477277518902717]
8680  : 2026-01-01, [0.15995187923401188, 0.3465743914952531, 19.493473729270736]
8681  : 2026-01-01, [0.20226451778497237, 0.6678372534514941, 19.379898228763533]
8682  : 2026-01-01, [0.5328805614015126, 0.4250326786850604, 19.542086759913424]
8683  : 2026-01-01, [0.8475204061315934, 0.9001508117524329, 19.002328782115978]
8684  : 2026-01-01, [0.18293375505915405, 0.08963446873562811, 20.727431776205215]
8685  : 2026-01-01, [0.1082545860881858, 0.6854909444205688, 20.456254469491245]
8686  : 2026-01-01, [0.7259122913336675, 2.0966664560954107, 18.67742125257092]
8687  : 2026-01-01, [0.1200702266833919, 1.029753848549583, 20.600175924767022]
8688  : 2026-01-01, [0.3203745593515387, 0.22257804934527667, 21.45704739130318]
8689  : 2026-01-01, [0.9311593423926581, 1.1762098460265682, 20.142630811580773]
8690  : 2026-01-01, [1.539788603046748, 0.6716267898639493, 20.2885846070893]
8691  : 2026-01-01, [0.23066774196505369, 0.17945163204496606, 22.33988062598998]
8692  : 2026-01-01, [0.8035218458477915, 1.0510378553596955, 21.14544029879251]
8693  : 2026-01-01, [0.6492009411485044, 0.44304249292610254, 22.157756565925396]
8694  : 2026-01-01, [0.48464157725135654, 1.2635190907331342, 21.751839332015507]
8695  : 2026-01-01, [0.16954609980952606, 0.14468947101784607, 23.43576442917263]
8696  : 2026-01-01, [0.24629185774202728, 0.7435396857465844, 23.01016845651139]
8697  : 2026-01-01, [0.9479508883555008, 1.3869565724785868, 21.915092539165915]
8698  : 2026-01-01, [0.6360574975556829, 0.9371130301072866, 22.92682947233703]
8699  : 2026-01-01, [0.9457907105117134, 1.2808865661932884, 22.523322723295]
8700  : 2026-01-10, [0.32657272831159545, 0.25236227545604833, 9.421064996232356]
8701  : 2026-01-10, [0.34391037946129555, 0.30509902319928167, 9.600990597339424]
8702  : 2026-01-10, [0.10187875656139332, 0.6261261711595313, 9.771995072279076]
8703  : 2026-01-10, [0.28165293497232635, 0.17951697799565314, 10.28883008703202]
8704  : 2026-01-10, [0.19183428003866856, 0.3185066187285947, 10.489659101232736]
8705  : 2026-01-10, [0.19465544224148618, 0.3430577233587323, 10.712286834399782]
8706  : 2026-01-10, [0.2049981605478893, 0.39099100507859313, 10.904010834373517]
8707  : 2026-01-10, [0.21880208229682624, 0.4573731812612504, 11.073824736441923]
8708  : 2026-01-10, [0.23269264308672133, 0.5562368542782932, 11.211070502634986]
8709  : 2026-01-10, [0.1822445249501562, 0.18183559084391943, 11.885919884205924]
8710  : 2026-01-10, [0.15726550683557802, 0.921813231312969, 11.420921261851454]
8711  : 2026-01-10, [0.37972759904856257, 0.21747051474163115, 12.152801886209804]
8712  : 2026-01-10, [0.3850799060023879, 0.22289219500387691, 12.392027898993735]
8713  : 2026-01-10, [0.38939869408993555, 0.22810070511185246, 12.632500600798211]
8714  : 2026-01-10, [0.3941848286284737, 0.23472813189367267, 12.871087039477853]
8715  : 2026-01-10, [0.3999233464623843, 0.24102045102121158, 13.109056202516404]
8716  : 2026-01-10, [0.4054094637263041, 0.24978313943995883, 13.344807396833737]
8717  : 2026-01-10, [0.4127455215958746, 0.26071652329661477, 13.576537955107513]
8718  : 2026-01-10, [0.41884360022532097, 0.27689547830667605, 13.804260921468005]
8719  : 2026-01-10, [0.42605468987230516, 0.2866931087650609, 14.037252201362634]
8720  : 2026-01-10, [0.4338817365477523, 0.2998262605142947, 14.266292002937952]
8721  : 2026-01-10, [0.4405169920625547, 0.3164273603564451, 14.493055647581]
8722  : 2026-01-10, [0.4516105056175203, 0.33966747366610617, 14.708722020716374]
8723  : 2026-01-10, [0.46372283062242864, 0.3704872232422793, 14.915789946135293]
8724  : 2026-01-10, [0.48005402396985286, 0.41638626435551096, 15.103559711674636]
8725  : 2026-01-10, [0.5052547652934131, 0.49299859594945117, 15.251746638757135]
8726  : 2026-01-10, [0.5721197390355081, 0.6729090735505304, 15.254971187413961]
8727  : 2026-01-10, [0.7931267133858063, 1.49003189327839, 14.466841393335804]
8728  : 2026-01-10, [0.8095488318822127, 0.07312015955302531, 16.11733100856476]
8729  : 2026-01-10, [0.14575182659524283, 0.8675086849094072, 16.23673948849535]
8730  : 2026-01-10, [0.23130842854326691, 0.07624485589681781, 17.192446715559914]
8731  : 2026-01-10, [0.30838475744492194, 0.5290766500587523, 16.912538592496325]
8732  : 2026-01-10, [0.1417439341829163, 0.6806115107060102, 17.177644555111073]
8733  : 2026-01-10, [0.21546650839346831, 0.8370431914061126, 17.197490300200418]
8734  : 2026-01-10, [0.5672340717118826, 0.6604157847271552, 17.272350143560963]
8735  : 2026-01-10, [1.5609536008948328, 0.7844738806929619, 16.404572518412206]
8736  : 2026-01-10, [0.9845150356739564, 0.1369216305276522, 17.87856333379839]
8737  : 2026-01-10, [1.9169251904051101, 1.155105124104192, 16.177969685490698]
8738  : 2026-01-10, [0.14373026163265304, 0.6511070243297864, 18.705162714037563]
8739  : 2026-01-10, [0.50718563140176, 0.7272447278844488, 18.515569640713792]
8740  : 2026-01-10, [0.5824647970372621, 0.9005994288880481, 18.51693577407469]
8741  : 2026-01-10, [0.9340351623828042, 0.06557096668246863, 19.25039387093473]
8742  : 2026-01-10, [0.5996191590588893, 0.3941045234130202, 19.50627631752809]
8743  : 2026-01-10, [0.0978455095188536, 0.7719021320469592, 19.880252358434188]
8744  : 2026-01-10, [0.810091683502149, 0.86100039931549, 19.32890791718236]
8745  : 2026-01-10, [0.5759334043777442, 0.5194783580891177, 20.15458823753314]
8746  : 2026-01-10, [1.1443894299113018, 0.24279163500865322, 20.112818935080046]
8747  : 2026-01-10, [1.5431489839868195, 0.6658249853538246, 19.541026030659356]
8748  : 2026-01-10, [0.4420987103284992, 0.23685019476218905, 21.32105109490931]
8749  : 2026-01-10, [0.2953279499362713, 0.16021162102564518, 21.794460429038086]
8750  : 2026-01-10, [1.2546810105700636, 0.2956378974258111, 20.949681092004123]
8751  : 2026-01-10, [0.6409755312312377, 0.6456241366339202, 21.463400332134842]
8752  : 2026-01-10, [1.1111126031920935, 0.14435012880141634, 21.74453726800649]
8753  : 2026-01-10, [0.1422178640533877, 0.2395491973081535, 22.868232938638457]
8754  : 2026-01-10, [0.27685720966482685, 0.07791425565670894, 23.145228534678463]
8755  : 2026-01-10, [0.30023658488628985, 0.31967209267773244, 23.13009132243598]
8756  : 2026-01-10, [0.43401993066535494, 0.22215999880456155, 23.343820070530082]
8757  : 2026-01-10, [0.5371986199218771, 0.47116109270660533, 23.241640287371517]
8758  : 2026-01-10, [1.5789785532336422, 0.6035611753557604, 22.317460271410596]
8759  : 2026-01-10, [0.09657850063052993, 0.32480037284877933, 24.32862112652069]
8760  : 2026-01-20, [0.09277198145724859, 0.5011319854234271, 9.406096033119324]
8761  : 2026-01-20, [0.09840283801616823, 0.5502614518976698, 9.601335710086161]
8762  : 2026-01-20, [0.3274752620975986, 0.8604377996602568, 9.312086938242144]
8763  : 2026-01-20, [0.35048430734606495, 0.9598261131408288, 9.439689579513105]
8764  : 2026-01-20, [0.37519366516858993, 1.079992654325757, 9.544813680505653]
8765  : 2026-01-20, [0.20061787296727096, 0.3324484937408428, 10.716933633291887]
8766  : 2026-01-20, [0.20746275151352156, 0.37360162814798903, 10.91893562033849]
8767  : 2026-01-20, [0.1606518474606116, 0.07250220560186794, 11.51684594693752]
8768  : 2026-01-20, [0.12735877385548536, 0.7381659198212046, 11.134475306323312]
8769  : 2026-01-20, [1.265042507747549, 0.6824484294762414, 10.30250906277621]
8770  : 2026-01-20, [0.3721939952746701, 0.2032617056216735, 11.924544299103657]
8771  : 2026-01-20, [0.3766189636490383, 0.2082259823591242, 12.165155053991835]
8772  : 2026-01-20, [0.38102540602018276, 0.21328851696903947, 12.40568607701078]
8773  : 2026-01-20, [0.3867456211932631, 0.2192115592791851, 12.644042819527552]
8774  : 2026-01-20, [0.39204751847440594, 0.2261678253477788, 12.881784656177814]
8775  : 2026-01-20, [0.39814803564779516, 0.23378183394412605, 13.11807013040808]
8776  : 2026-01-20, [0.40314524523941025, 0.2413136073999491, 13.35554114736064]
8777  : 2026-01-20, [0.4101753679071915, 0.25113973267358863, 13.588684899419219]
8778  : 2026-01-20, [0.4172980495371479, 0.2612996621954269, 13.821402288267425]
8779  : 2026-01-20, [0.4250422897293021, 0.27389923900818297, 14.051058471262516]
8780  : 2026-01-20, [0.43365727658452274, 0.29685647395472725, 14.26948624946075]
8781  : 2026-01-20, [0.4404983097801658, 0.3101827178622402, 14.499318972357596]
8782  : 2026-01-20, [0.4539127834825223, 0.3362813176644019, 14.709805898853075]
8783  : 2026-01-20, [0.4672683149693948, 0.3745700649071525, 14.908161620123453]
8784  : 2026-01-20, [0.48529557109060284, 0.4289168583745132, 15.085787570534883]
8785  : 2026-01-20, [0.5205610181235615, 0.5503755917764702, 15.17906339009997]
8786  : 2026-01-20, [0.6024082341916351, 0.8658169715136698, 15.031774794294694]
8787  : 2026-01-20, [0.27222954462432747, 0.2624420164825616, 16.21532843889311]
8788  : 2026-01-20, [0.1252414597805588, 0.5854258968101157, 16.289332643409328]
8789  : 2026-01-20, [0.10375293848823482, 0.039162560655123836, 17.10708450085664]
8790  : 2026-01-20, [0.4733896018888309, 0.8407273520151903, 16.18588304609598]
8791  : 2026-01-20, [0.1932192708317084, 0.6293354425005299, 16.927445286667762]
8792  : 2026-01-20, [0.210816953186228, 0.5786435968869252, 17.210539449926845]
8793  : 2026-01-20, [0.6641671699859014, 0.5273956531097093, 17.05843717690439]
8794  : 2026-01-20, [0.7424681488170666, 0.9032857366024272, 16.854246114580505]
8795  : 2026-01-20, [0.5088500171967546, 0.3003238368947385, 17.94082614590851]
8796  : 2026-01-20, [0.2384032868222181, 0.08645594953007907, 18.675140763647704]
8797  : 2026-01-20, [0.10736916962691294, 0.6990530173568388, 18.44357781301625]
8798  : 2026-01-20, [0.48802488170106745, 0.3707122668902677, 18.641262851408666]
8799  : 2026-01-20, [0.3685231164381909, 0.6812957964843818, 18.70018108707743]
8800  : 2026-01-20, [0.13777267247041922, 0.07936711054311477, 19.782860216986467]
8801  : 2026-01-20, [0.11026651909719859, 0.8291313129408954, 19.310602167961907]
8802  : 2026-01-20, [1.4711895251366254, 0.586179797699581, 18.44263067716379]
8803  : 2026-01-20, [0.7365025959295365, 0.7163190403568019, 19.29717836371366]
8804  : 2026-01-20, [0.6052816286708718, 0.6045863234586158, 19.790132047870514]
8805  : 2026-01-20, [1.7362718998283069, 0.8326525803549056, 18.681075519816787]
8806  : 2026-01-20, [0.3798982013640412, 0.9300270023242946, 20.190074796311666]
8807  : 2026-01-20, [1.3509319225221328, 0.39074063047277485, 20.00832744700509]
8808  : 2026-01-20, [0.9347976213230634, 0.988376546753348, 20.07682583192359]
8809  : 2026-01-20, [0.08033856956387211, 0.845476840068612, 21.324184590367516]
8810  : 2026-01-20, [0.7190683218863841, 0.494000007408136, 21.286931670705478]
8811  : 2026-01-20, [0.7792590299394989, 0.8546554016336374, 21.11608556842686]
8812  : 2026-01-20, [0.3465173614782649, 0.7804214136115151, 21.873061224910224]
8813  : 2026-01-20, [0.5302074108053507, 0.6694709793977551, 22.050321609796892]
8814  : 2026-01-20, [0.35487959643820594, 0.26950826004772405, 22.875612143514072]
8815  : 2026-01-20, [1.1757443785411346, 0.14596793271769423, 22.428287688741168]
8816  : 2026-01-20, [0.9308448492515577, 1.0826371066325684, 21.986518044115876]
8817  : 2026-01-20, [0.3162581505782847, 0.6916073124457761, 23.24213453697594]
8818  : 2026-01-20, [0.12194468540696983, 0.11222988963215376, 24.265825424960877]
8819  : 2026-01-20, [0.3292630633934444, 1.730325900811944, 22.69041103579461]
8820  : 2026-02-01, [0.8998907928913791, 0.3344234982133729, 8.765685708895248]
8821  : 2026-02-01, [0.31904643532884247, 0.7979300836583992, 9.133023481012758]
8822  : 2026-02-01, [0.333182100176363, 0.8748473590379636, 9.291970540785675]
8823  : 2026-02-01, [0.35358316607939844, 0.9720421138859092, 9.424374720034692]
8824  : 2026-02-01, [0.10400303782847153, 0.3018781801265598, 10.594118782044967]
8825  : 2026-02-01, [0.14239067601284522, 0.41510866384978695, 10.69250066013737]
8826  : 2026-02-01, [0.10051049390761396, 0.5981740000214568, 10.801315506070928]
8827  : 2026-02-01, [1.2219614230688256, 0.6158882249437779, 9.912150351987396]
8828  : 2026-02-01, [0.35984819303052057, 0.18250862014232155, 11.457643186827159]
8829  : 2026-02-01, [0.36439040600150757, 0.18714971526024796, 11.698459878738245]
8830  : 2026-02-01, [0.3689537214956996, 0.19190445517496016, 11.93914182332934]
8831  : 2026-02-01, [0.3741792030845514, 0.19711788668485347, 12.178702910230596]
8832  : 2026-02-01, [0.38023943015576134, 0.20290245943983978, 12.4168581104044]
8833  : 2026-02-01, [0.38458718358620453, 0.20926724940842162, 12.656145567005375]
8834  : 2026-02-01, [0.39084008007366844, 0.2166558623188725, 12.89250405760746]
8835  : 2026-02-01, [0.3971329660214652, 0.2242784410287089, 13.128588592949827]
8836  : 2026-02-01, [0.4030804418655446, 0.23349010904411804, 13.363429449090336]
8837  : 2026-02-01, [0.409429498987743, 0.24167980422281948, 13.598890696789438]
8838  : 2026-02-01, [0.4175133223887551, 0.25380345796646997, 13.828683219644773]
8839  : 2026-02-01, [0.4253816210215197, 0.26812521049933113, 14.056493168479149]
8840  : 2026-02-01, [0.43312501022035327, 0.2836990388675767, 14.28317595091207]
8841  : 2026-02-01, [0.4443759924079632, 0.3061835721704906, 14.499440435421546]
8842  : 2026-02-01, [0.45519544389471933, 0.3402044932677539, 14.704600062837525]
8843  : 2026-02-01, [0.4778707250856789, 0.39619088036612515, 14.875938394548195]
8844  : 2026-02-01, [0.5083078738961386, 0.49720382067240787, 14.994488305431453]
8845  : 2026-02-01, [0.5762735848911853, 0.7529889130534327, 14.920737502055383]
8846  : 2026-02-01, [0.2575109075676673, 0.13650545693280086, 16.10598363549953]
8847  : 2026-02-01, [0.18683527685397405, 0.8341368099969814, 15.729027913149045]
8848  : 2026-02-01, [0.2338216810793376, 0.10359935352777574, 16.66257896539289]
8849  : 2026-02-01, [0.47689471780956116, 1.1081154998447154, 15.664989782345723]
8850  : 2026-02-01, [0.13653398284398627, 0.5514381116044709, 16.812027905551542]
8851  : 2026-02-01, [0.21237796678814594, 0.507307745260497, 17.03031428795136]
8852  : 2026-02-01, [0.6465726539386922, 0.5074965012876818, 16.845930844773626]
8853  : 2026-02-01, [0.9457569199021125, 1.882929264735482, 15.421313815362407]
8854  : 2026-02-01, [0.13734672770442954, 0.07870645124496198, 18.283946821050606]
8855  : 2026-02-01, [0.9998089889587758, 0.10575337718488943, 17.644437633856334]
8856  : 2026-02-01, [1.3890940345610454, 0.5117129061156479, 17.09919305932331]
8857  : 2026-02-01, [0.46143377834254723, 0.39246665125610514, 18.396099570401347]
8858  : 2026-02-01, [0.5917234559974052, 0.9919035012036803, 17.916373042798913]
8859  : 2026-02-01, [0.4938368852832286, 0.3334077749164818, 18.92275533980029]
8860  : 2026-02-01, [0.13872099132532584, 0.11919930721652489, 19.74207970145815]
8861  : 2026-02-01, [0.1563257816942764, 0.07985712100732448, 20.0138170972984]
8862  : 2026-02-01, [0.9188033123365382, 1.5556314665881301, 18.025565221075333]
8863  : 2026-02-01, [0.0986478789730451, 0.8342716954753601, 19.817080425551598]
8864  : 2026-02-01, [0.9003886167829318, 1.2282504729972126, 18.871360910219856]
8865  : 2026-02-01, [0.47565932346405604, 0.762337659237513, 20.01200301729843]
8866  : 2026-02-01, [0.12977107676019087, 0.07792894964486592, 21.292299973594947]
8867  : 2026-02-01, [0.8017984344400594, 0.6668061089711784, 20.28139545658876]
8868  : 2026-02-01, [0.6770874187684813, 0.4095604472468804, 20.91335213398464]
8869  : 2026-02-01, [0.32908082028383495, 1.4500576134720005, 20.470861566244164]
8870  : 2026-02-01, [0.0610257207843582, 0.48613823040916115, 21.952836048806482]
8871  : 2026-02-01, [0.4001511919269357, 0.16449322125954655, 22.185355586813515]
8872  : 2026-02-01, [0.6639060982704051, 1.1686850354387803, 21.167408866290813]
8873  : 2026-02-01, [0.9346273303704918, 1.738447078897891, 20.576925590731616]
8874  : 2026-02-01, [0.20386306343031332, 0.07042136633338954, 23.225715570236297]
8875  : 2026-02-01, [0.904847708565972, 2.0602661306620447, 20.784886160771983]
8876  : 2026-02-01, [0.4416969649803321, 0.623477593278631, 22.934825441741037]
8877  : 2026-02-01, [2.443620554632962, 1.4192735410206045, 20.387105904346434]
8878  : 2026-02-01, [0.13036547974179724, 0.2801407770640464, 24.089493743194158]
8879  : 2026-02-01, [0.5431278015594313, 0.28559651922122176, 23.921275679219345]
8880  : 2026-02-10, [0.30038101239875625, 0.7362363887883712, 8.963382598812872]
8881  : 2026-02-10, [0.3191291642440053, 0.7994562551877464, 9.131414580568249]
8882  : 2026-02-10, [0.3346269427606417, 0.8875373393717368, 9.277835717867623]
8883  : 2026-02-10, [0.13109889835940858, 0.34512765030693954, 10.273773451333652]
8884  : 2026-02-10, [0.09321330245016915, 0.5154195249424481, 10.391367172607383]
8885  : 2026-02-10, [1.1871051151545413, 0.5634025445408689, 9.49949234030459]
8886  : 2026-02-10, [0.3474517150658163, 0.16602542958647185, 10.986522855347712]
8887  : 2026-02-10, [0.3517986251748696, 0.17026028316707978, 11.227941091658051]
8888  : 2026-02-10, [0.35686291593130903, 0.1739184134354615, 11.469218670633229]
8889  : 2026-02-10, [0.3622218590006731, 0.1788287585549096, 11.708949382444418]
8890  : 2026-02-10, [0.3677529687317902, 0.18394360071927307, 11.948303430548938]
8891  : 2026-02-10, [0.37333345913437427, 0.19031250917330655, 12.186354031692321]
8892  : 2026-02-10, [0.37895168657093997, 0.19575812958038058, 12.42529018384868]
8893  : 2026-02-10, [0.38457368022799027, 0.20133914978490017, 12.66408716998711]
8894  : 2026-02-10, [0.38978706945236813, 0.20824886436893594, 12.901964066178696]
8895  : 2026-02-10, [0.39614202429712864, 0.2157827234778791, 13.138075252224992]
8896  : 2026-02-10, [0.4033140649458009, 0.22527107356875056, 13.37141486148545]
8897  : 2026-02-10, [0.4093559186540594, 0.2348126148355548, 13.605831466510386]
8898  : 2026-02-10, [0.4162963777728346, 0.24666350458517838, 13.837040117641989]
8899  : 2026-02-10, [0.42647311869304716, 0.26198859913440403, 14.061538282172549]
8900  : 2026-02-10, [0.43329433553822727, 0.27854004807338484, 14.288165616388389]
8901  : 2026-02-10, [0.44549906042295345, 0.3045432187807692, 14.499957720796276]
8902  : 2026-02-10, [0.4612457466269321, 0.3475397871080593, 14.69121446626501]
8903  : 2026-02-10, [0.48550662353090823, 0.42348534117197023, 14.841008035297122]
8904  : 2026-02-10, [0.5151846174645127, 0.5279021262157696, 14.956913256319718]
8905  : 2026-02-10, [0.7903456623989921, 1.5259345925944425, 13.933719745006565]
8906  : 2026-02-10, [0.03936953975065844, 0.3980296092605466, 16.062600850988794]
8907  : 2026-02-10, [0.17662204874289855, 0.517709815146646, 16.05566813611046]
8908  : 2026-02-10, [0.4271882668228784, 0.3555602178042967, 16.217251515372823]
8909  : 2026-02-10, [0.5403606018691919, 1.259091156969402, 15.450548241161405]
8910  : 2026-02-10, [0.12336014797018129, 0.5862288422407277, 16.79041100978909]
8911  : 2026-02-10, [0.6953755661910895, 0.624190839793366, 16.430433594015543]
8912  : 2026-02-10, [0.5495362814596318, 0.7868162025691132, 16.663647515971256]
8913  : 2026-02-10, [1.0786500515039936, 0.19021741028103142, 16.981132538214975]
8914  : 2026-02-10, [0.7856722037687772, 0.7973249985509283, 16.917002797680297]
8915  : 2026-02-10, [1.5181725265215589, 0.5962124077200481, 16.63561506575839]
8916  : 2026-02-10, [0.3439841726405845, 0.1615236055567052, 18.49449222180271]
8917  : 2026-02-10, [0.5700516680391488, 0.8204004600688433, 17.85954787189201]
8918  : 2026-02-10, [0.06936052662839262, 0.902438116000835, 18.528201357370772]
8919  : 2026-02-10, [0.45542462214476265, 0.4012767270103357, 18.8932986508449]
8920  : 2026-02-10, [0.17156200859453544, 0.12436007768966156, 19.704077913715803]
8921  : 2026-02-10, [0.3022059640985027, 0.23808722992039444, 19.709706805981103]
8922  : 2026-02-10, [0.5505741852467776, 1.6395422486759144, 18.309883566077307]
8923  : 2026-02-10, [0.7528447713142497, 0.5746748985982233, 19.422480330087527]
8924  : 2026-02-10, [0.49603022145303044, 0.336863367291881, 20.167106411255087]
8925  : 2026-02-10, [0.4329088843826803, 0.637486316481469, 20.179604799135852]
8926  : 2026-02-10, [0.14169113385994822, 0.6799961255771245, 20.678312740562927]
8927  : 2026-02-10, [0.16401235687229343, 0.19588271700692592, 21.39010492612078]
8928  : 2026-02-10, [1.767363243706634, 0.6969683856478888, 19.535668370645478]
8929  : 2026-02-10, [0.5406694034599432, 0.37434202198773814, 21.33498857455232]
8930  : 2026-02-10, [1.179540858084854, 2.2374386106025472, 19.0830205313126]
8931  : 2026-02-10, [0.49286368966048527, 0.41794583289564974, 21.839190477443868]
8932  : 2026-02-10, [0.32089732581453545, 0.3171168107917928, 22.36198586339367]
8933  : 2026-02-10, [0.41089538975785694, 0.883885826688696, 21.95521878355345]
8934  : 2026-02-10, [0.1067876965017978, 0.08210116560289618, 23.311111137895306]
8935  : 2026-02-10, [1.3883816675525635, 0.29147566272907666, 22.070142669718358]
8936  : 2026-02-10, [2.256870200985456, 1.1444814991262546, 20.59864829988829]
8937  : 2026-02-10, [0.07404176970730772, 1.0059598451343734, 23.16999838515832]
8938  : 2026-02-10, [1.4993023192819468, 0.3425885498356628, 22.65810913088239]
8939  : 2026-02-10, [0.5682841918841968, 0.28546974754923804, 23.896246060566565]
8940  : 2026-02-20, [0.3003050491580203, 0.7390675112082287, 8.96062743963375]
8941  : 2026-02-20, [0.12244056309754359, 0.2963349661678606, 9.831224470734595]
8942  : 2026-02-20, [0.07695229727863566, 0.442135720756593, 9.980911981964772]
8943  : 2026-02-20, [0.3301789229094366, 0.1467089757543949, 10.273112101336167]
8944  : 2026-02-20, [0.334567487418721, 0.14964825478013713, 10.51578425780114]
8945  : 2026-02-20, [0.3407680188780877, 0.154377393429611, 10.754854587692302]
8946  : 2026-02-20, [0.34568614483352217, 0.1576691458562918, 10.996644709310187]
8947  : 2026-02-20, [0.35121523961457024, 0.1623048716201726, 11.236479888765258]
8948  : 2026-02-20, [0.35690855858221526, 0.16712971612560915, 11.475961725292176]
8949  : 2026-02-20, [0.3626647723080891, 0.17210492369785738, 11.715230303994053]
8950  : 2026-02-20, [0.36778631197474027, 0.17580893178352877, 11.95640475624173]
8951  : 2026-02-20, [0.3724573758099535, 0.18059544775088776, 12.19694717643916]
8952  : 2026-02-20, [0.37813681443192815, 0.18704427215730596, 12.434818913410764]
8953  : 2026-02-20, [0.3846030219682192, 0.19289979516761413, 12.672497182864168]
8954  : 2026-02-20, [0.39022954648558944, 0.1996954040426257, 12.910075049471784]
8955  : 2026-02-20, [0.39548817978473044, 0.20674029034577482, 13.147771529869495]
8956  : 2026-02-20, [0.40271706129358065, 0.21616244732460427, 13.381120491381814]
8957  : 2026-02-20, [0.40971599372171824, 0.2261259998254037, 13.614158006452879]
8958  : 2026-02-20, [0.41799196070834566, 0.23828273873363767, 13.843725300558017]
8959  : 2026-02-20, [0.42473611122599164, 0.2538612779667173, 14.071402610807292]
8960  : 2026-02-20, [0.43571581082980565, 0.27625779154347857, 14.288026397626718]
8961  : 2026-02-20, [0.4490863792170567, 0.30942306972333977, 14.491490551059604]
8962  : 2026-02-20, [0.46919152946710796, 0.3635549772610405, 14.66725349327185]
8963  : 2026-02-20, [0.497709251571952, 0.45256696575467625, 14.799723782673373]
8964  : 2026-02-20, [0.25216917680520623, 0.2134969294574214, 15.534333893737372]
8965  : 2026-02-20, [0.1308041602161001, 0.5085541937923216, 15.610641645991578]
8966  : 2026-02-20, [0.2120522490626797, 0.5361479870716839, 15.751799763865636]
8967  : 2026-02-20, [0.23429648728094074, 0.15734090079027924, 16.35836261192878]
8968  : 2026-02-20, [0.15324285045538605, 0.5386433870551085, 16.308113762489505]
8969  : 2026-02-20, [0.31891442228131633, 0.6763203409664615, 16.254765236752224]
8970  : 2026-02-20, [0.09946486660728575, 0.5863889643380379, 16.814146169054677]
8971  : 2026-02-20, [0.48257501753247906, 0.4405787348813692, 16.82684624758615]
