Itinerary: ['earth', 'venus', 'earth', 'pluto']
4387  : 2024-01-10, [0.3210250918742769, 0.1883494858755071, 11.240625422250217]
4388  : 2024-01-10, [0.22192915504249272, 0.5384665669627325, 11.239604277994774]
4389  : 2024-01-10, [0.20602160537064065, 0.11756686218829186, 11.926411532441067]
4390  : 2024-01-10, [0.2607178635001862, 0.2774668496848769, 11.961815286814936]
4391  : 2024-01-10, [0.709005794705924, 0.07942379171765387, 11.961570413576423]
4392  : 2024-01-10, [0.15278875462901184, 0.41197076574679675, 12.435240479624193]
4393  : 2024-01-10, [0.1263221697412137, 0.18967357918183364, 12.934004251076953]
4394  : 2024-01-10, [0.28965585938852806, 0.26214189341143007, 12.948202247200044]
4395  : 2024-01-10, [0.5871754756658707, 0.6333627924016126, 12.529461731932516]
4396  : 2024-01-10, [0.9188899641401244, 0.24199863636745297, 12.839111399492422]
4397  : 2024-01-10, [0.11314501766518675, 0.2379721627140641, 13.898882819620749]
4398  : 2024-01-10, [0.9430795542411395, 0.216014737992805, 13.340905707766055]
4399  : 2024-01-10, [0.9337157857778762, 0.25049860447234884, 13.565785609749774]
4400  : 2024-01-10, [0.4886005369000665, 0.3397225799252906, 14.171676883174644]
4401  : 2024-01-10, [0.7420877197604339, 1.5193103305688727, 12.988601949670693]
4402  : 2024-01-10, [0.3137695974592561, 0.12940896748116754, 15.056821435059575]
4403  : 2024-01-10, [0.11154908009247179, 0.49776387541901024, 15.140687044488518]
4404  : 2024-01-10, [0.047672088665034695, 0.503300519912597, 15.44902739142237]
4405  : 2024-01-10, [0.17197894446019635, 0.4250807505932036, 15.652940304946599]
4406  : 2024-01-10, [1.4260026809025896, 0.6914286781696977, 14.382568640927714]
4407  : 2024-01-10, [0.38214684073843325, 1.173144939903459, 15.194708219358109]
4408  : 2024-01-10, [0.41708506245997523, 1.318759359897533, 15.264155577642493]
4409  : 2024-01-10, [0.6114143694935927, 1.535677168835579, 15.102908461670827]
4410  : 2024-01-10, [1.2891777861451181, 0.4853816122480952, 15.725440601606786]
4411  : 2024-01-10, [0.6120351857846568, 0.4483299225121857, 16.689634891703157]
4412  : 2024-01-10, [0.701616011047031, 0.8932255542478665, 16.4051584347051]
4413  : 2024-01-10, [0.7954617953178905, 1.1804056368911409, 16.27413256779097]
4414  : 2024-01-10, [1.1608026664322768, 0.328402848378324, 17.0107944851894]
4415  : 2024-01-10, [0.46963997904000143, 0.277444204756848, 18.00291581620315]
4416  : 2024-01-10, [0.6812398115140487, 0.5466144960122705, 17.772145692473682]
4417  : 2024-01-10, [0.4339345990773451, 0.28018679880367287, 18.535878602118984]
4418  : 2024-01-10, [0.3004012990414706, 1.609103929179257, 17.590494771779273]
4419  : 2024-01-10, [0.6757120307246686, 0.50490590019701, 18.569382069078323]
4420  : 2024-01-10, [0.08645561280371873, 0.3168169460127384, 19.596727441183543]
4421  : 2024-01-10, [0.8675514468281986, 0.8689478947739672, 18.51350065839783]
4422  : 2024-01-10, [0.15101708306792444, 0.26139861484436233, 20.087584302087713]
4423  : 2024-01-10, [0.38267295707514115, 1.1965837913594661, 19.170743251565394]
4424  : 2024-01-10, [0.788409495594481, 1.5251549569773977, 18.68643554742812]
4425  : 2024-01-10, [0.1428552170077705, 0.7624641796560557, 20.344680603336176]
4426  : 2024-01-10, [0.7994093379043035, 0.697756337748664, 20.00283432434703]
4427  : 2024-01-10, [1.677115153339953, 0.753107971669241, 19.319776874990808]
4428  : 2024-01-10, [0.42973058627938016, 0.3048137743527668, 21.26545563936785]
4429  : 2024-01-10, [0.05153938478445582, 0.5286666136520362, 21.66979400156351]
4430  : 2024-01-10, [0.1251946033145789, 0.7350216786953169, 21.639783717990106]
4431  : 2024-01-10, [0.10297025190844208, 0.14859917873042472, 22.498430569361133]
4432  : 2024-01-10, [0.4306441928710049, 0.2953159379557051, 22.27403986917329]
4433  : 2024-01-10, [0.607576360822036, 1.1158407712416674, 21.526582867936295]
4434  : 2024-01-10, [0.33001056257437966, 0.41810460597615434, 22.751884831449466]
4435  : 2024-01-10, [0.7732683593973863, 0.5604817224773911, 22.416249918125224]
4436  : 2024-01-10, [0.512169277582037, 0.25927068499241623, 23.228560037425545]
4437  : 2024-01-10, [0.5749565132325202, 1.1747286967126633, 22.500314790054816]
4438  : 2024-01-10, [0.3221261319297745, 0.152853625293546, 24.02502024277668]
4439  : 2024-01-10, [0.31438771792151693, 1.6188558360308773, 22.816756446047606]
4440  : 2024-01-20, [0.8005410292639203, 0.2926414776660521, 8.906817493070028]
4441  : 2024-01-20, [0.2688958251445353, 0.17787825826722514, 9.803225916588241]
4442  : 2024-01-20, [0.3349472221515058, 0.603755886806433, 9.56129689104206]
4443  : 2024-01-20, [0.31931286454578384, 0.8974668910404193, 9.533220244413796]
4444  : 2024-01-20, [0.4666493334380354, 0.4104374376884748, 10.122913228873491]
4445  : 2024-01-20, [0.49923639225910693, 0.4900201720383587, 10.260743435702533]
4446  : 2024-01-20, [0.6366720041468195, 0.05930280208362778, 10.804025193769553]
4447  : 2024-01-20, [0.3669825361901311, 1.0150083496308677, 10.368009114179001]
4448  : 2024-01-20, [0.18199783615158766, 0.6946006732968378, 11.123401490551574]
4449  : 2024-01-20, [0.2237539820151053, 0.14650603819298846, 11.879739979791905]
4450  : 2024-01-20, [0.30194707805665666, 0.334634620528706, 11.863418301414637]
4451  : 2024-01-20, [0.3664910368875113, 0.5982274432469813, 11.785281519865505]
4452  : 2024-01-20, [0.12527824429572254, 0.4244757342349848, 12.450246021469294]
4453  : 2024-01-20, [0.2999729975107227, 0.19230483711026503, 12.757722165379013]
4454  : 2024-01-20, [0.547735326926292, 0.5172827791608345, 12.434981893912873]
4455  : 2024-01-20, [0.6229473885226853, 0.7240971072155752, 12.40295550426174]
4456  : 2024-01-20, [0.1714343031771547, 0.44835681923804205, 13.380208877584803]
4457  : 2024-01-20, [0.7204202635588399, 1.4377095418204475, 12.091870194620713]
4458  : 2024-01-20, [0.36279424749682415, 1.0567322864098265, 13.080473466093348]
4459  : 2024-01-20, [1.4367101132274287, 0.7380671831431301, 12.57522270362944]
4460  : 2024-01-20, [0.5130295645435208, 0.762107788692699, 13.724862646763778]
4461  : 2024-01-20, [0.7707803048354128, 1.5847697791997748, 12.894449915964813]
4462  : 2024-01-20, [0.32518767237355595, 1.1853068624927972, 13.989505465133647]
4463  : 2024-01-20, [0.038625757613652965, 0.4218134820484843, 15.289560760337862]
4464  : 2024-01-20, [0.27970578263544116, 0.23136507425009664, 15.488929143114461]
4465  : 2024-01-20, [1.082383427632557, 0.24487732824830188, 14.92273924411914]
4466  : 2024-01-20, [0.43326071929739035, 0.21135075324531952, 15.855388527457292]
4467  : 2024-01-20, [0.07028202575932142, 0.45751049572629865, 16.22220747851438]
4468  : 2024-01-20, [0.1658785292644633, 0.5646078810150148, 16.26951358972052]
4469  : 2024-01-20, [0.20279249441597902, 0.25837858337057173, 16.788828922213447]
4470  : 2024-01-20, [0.17206703442139157, 0.25424694555377153, 17.073686020024837]
4471  : 2024-01-20, [0.5888471344678071, 1.4317555641303974, 15.729397301401796]
4472  : 2024-01-20, [0.5723107113392276, 1.5284515960680465, 15.899237692592727]
4473  : 2024-01-20, [0.3907871278171214, 0.21598719094641633, 17.643225681236462]
4474  : 2024-01-20, [0.08094039920897005, 0.4343678282984618, 17.984691772492567]
4475  : 2024-01-20, [0.0710932021628441, 0.5353920486778476, 18.14351474915931]
4476  : 2024-01-20, [0.6528400665187141, 0.8448575842067946, 17.50230234927449]
4477  : 2024-01-20, [0.4044515234980708, 0.2693157650825198, 18.576232711419408]
4478  : 2024-01-20, [0.06006781704657065, 0.43575086760329357, 19.004181315350134]
4479  : 2024-01-20, [0.4542703898156631, 0.5021653436470588, 18.793564266537278]
4480  : 2024-01-20, [0.5203216219710071, 0.40054349198425593, 19.079134886044738]
4481  : 2024-01-20, [0.3210590739073372, 0.10250893186776953, 19.826431994224894]
4482  : 2024-01-20, [0.4471161665658899, 0.9069871464291018, 19.14589668700501]
4483  : 2024-01-20, [0.4006390032267652, 1.0461786088392342, 19.303182387934]
4484  : 2024-01-20, [0.9517667567759217, 1.4906640888292482, 18.55756915439483]
4485  : 2024-01-20, [0.15066969579970446, 0.48158849540037546, 20.61774180879992]
4486  : 2024-01-20, [0.7120179854484674, 0.5002271262942001, 20.28775488825733]
4487  : 2024-01-20, [0.45334026941123956, 0.2888954655708246, 21.007764265017933]
4488  : 2024-01-20, [0.8141348620027559, 1.067335019954479, 20.118530118042766]
4489  : 2024-01-20, [0.3803814724904327, 0.23934894596701722, 21.63026958154255]
4490  : 2024-01-20, [0.09847686900064478, 0.5745946250625174, 21.82692850593684]
4491  : 2024-01-20, [0.061858793981641756, 0.8423854602060604, 21.8457557458123]
4492  : 2024-01-20, [0.4981553822591254, 0.2501352849122793, 22.251709332828597]
4493  : 2024-01-20, [0.39854532895420297, 0.4624015857714565, 22.389053085274337]
4494  : 2024-01-20, [0.876579125214045, 0.7484484939824292, 21.874972380803523]
4495  : 2024-01-20, [0.14898125284060748, 0.5282302455592823, 23.07278850160011]
4496  : 2024-01-20, [0.4919101394770982, 0.20404046552307065, 23.304049394999833]
4497  : 2024-01-20, [0.4576585558148708, 1.155839257766567, 22.63650218641856]
4498  : 2024-01-20, [0.3103703268640934, 0.8007525347724448, 23.388877138363465]
4499  : 2024-01-20, [0.669848298562431, 1.9531814552577762, 22.126970246179795]
4500  : 2024-02-01, [0.28955105238666007, 0.13377242136961381, 9.576676526243727]
4501  : 2024-02-01, [0.34678626104485566, 0.8356445767847566, 9.067569162170388]
4502  : 2024-02-01, [0.025199851216701354, 0.36147851935151026, 10.11332162943179]
4503  : 2024-02-01, [0.4564223964245667, 0.38796688418227976, 9.905610719393154]
4504  : 2024-02-01, [0.4914310733749033, 0.467531340307233, 10.041037586317863]
4505  : 2024-02-01, [0.6518751990009753, 0.05187515782458127, 10.546249643174445]
4506  : 2024-02-01, [0.3926574548446195, 1.0059790424451993, 10.101363502710182]
4507  : 2024-02-01, [0.14900716441684608, 0.591389013474313, 11.00960382210884]
4508  : 2024-02-01, [0.2500709889666138, 0.14730698061611477, 11.602622030417272]
4509  : 2024-02-01, [0.041807022680886166, 0.33101875340088766, 11.877174223918225]
4510  : 2024-02-01, [0.6783653864890479, 0.04539600706789974, 11.776238606443052]
4511  : 2024-02-01, [0.12354723266336087, 0.35208264013744367, 12.274370127199196]
4512  : 2024-02-01, [0.058828181508856506, 0.5128750630528309, 12.428296755438314]
4513  : 2024-02-01, [0.5242904329744166, 0.4527038103080888, 12.273005756717495]
4514  : 2024-02-01, [0.6045690109277876, 0.6865313450595705, 12.208899644012643]
4515  : 2024-02-01, [0.41685738082762, 0.26293760833324864, 13.07020501083913]
4516  : 2024-02-01, [0.1812788226519364, 0.27182921542878974, 13.546891961919274]
4517  : 2024-02-01, [0.08141650389289973, 0.2295402431220669, 13.939043252985034]
4518  : 2024-02-01, [0.25028350650806275, 0.0353934816595012, 14.214323011832436]
4519  : 2024-02-01, [0.5574622379868205, 1.146203249632903, 13.046334512380277]
4520  : 2024-02-01, [0.42758948879578224, 0.3101683601252551, 14.262242151078961]
4521  : 2024-02-01, [0.41341382819301364, 0.2769205552178447, 14.559665616589141]
4522  : 2024-02-01, [0.2499035636020938, 0.07040023641591968, 15.179696199981986]
4523  : 2024-02-01, [0.37175206447766773, 0.6884061017122427, 14.68984183381009]
4524  : 2024-02-01, [1.2487139970735868, 0.43395208862691037, 14.317333914299503]
4525  : 2024-02-01, [0.4717976096338626, 1.3273521871021363, 14.450850203264002]
4526  : 2024-02-01, [1.3135926526389488, 0.4692744918973301, 14.717132855463719]
4527  : 2024-02-01, [0.37200108108933017, 1.1297413498213271, 15.248257569089343]
4528  : 2024-02-01, [0.6275338224078119, 0.6292622700461539, 15.743203907546036]
4529  : 2024-02-01, [0.8549783648732715, 1.615862351042588, 14.77915928408414]
4530  : 2024-02-01, [0.38693385291218285, 0.248715294577704, 16.86435085251011]
4531  : 2024-02-01, [1.2612392115071442, 0.31006254529548655, 16.178698243197367]
4532  : 2024-02-01, [1.208138680264936, 0.24072881911620675, 16.551132500618856]
4533  : 2024-02-01, [0.3674633836475606, 0.31126781273963133, 17.57126880361281]
4534  : 2024-02-01, [1.264202048960047, 0.26981834642910413, 16.965979604610848]
4535  : 2024-02-01, [0.3725035640931893, 0.2579416528122766, 18.119554783094532]
4536  : 2024-02-01, [0.39944759960105747, 0.1488422117665037, 18.45171018863244]
4537  : 2024-02-01, [0.0738404760034863, 0.510989205684769, 18.665170318311745]
4538  : 2024-02-01, [1.8097706449923054, 0.8597000499246106, 16.830529305083086]
4539  : 2024-02-01, [0.4013562961101552, 0.13877903835547017, 19.209864665534372]
4540  : 2024-02-01, [0.7864158671879035, 0.7632518303713904, 18.45033230244071]
4541  : 2024-02-01, [0.38448618277423163, 0.2987545649671539, 19.566759252258613]
4542  : 2024-02-01, [0.5378330862998886, 1.2116387958955965, 18.750528117804517]
4543  : 2024-02-01, [0.27352137966288403, 0.23315548475703912, 20.243323135580077]
4544  : 2024-02-01, [0.10354985230634474, 0.7470457889381192, 20.149404358755536]
4545  : 2024-02-01, [0.07504698585070016, 0.19448128680558563, 20.980471727343716]
4546  : 2024-02-01, [0.6876742852285297, 0.44816727592862843, 20.36415843884284]
4547  : 2024-02-01, [0.41731635611497025, 0.22047214950182392, 21.112211494383207]
4548  : 2024-02-01, [0.7479411975133572, 1.061379863032225, 20.19067893945442]
4549  : 2024-02-01, [0.5562355739148354, 0.3174781675293585, 21.376286258555805]
4550  : 2024-02-01, [0.138320537653223, 1.3754222094676098, 20.986257252879167]
4551  : 2024-02-01, [0.7131354117269333, 0.49144605469112096, 21.545418533581945]
4552  : 2024-02-01, [0.7800222200600627, 0.8208355035747618, 21.39914227636518]
4553  : 2024-02-01, [1.2342747173600628, 0.17488266466923985, 21.8408426179707]
4554  : 2024-02-01, [0.3132243849807338, 0.14805263316474318, 23.038722981854523]
4555  : 2024-02-01, [0.7878067751818767, 1.5908567351345424, 21.371336489683582]
4556  : 2024-02-01, [0.3086036755590171, 0.5395129967729676, 23.151883327668017]
4557  : 2024-02-01, [0.820965362201179, 0.6981075615002388, 22.73092707629858]
4558  : 2024-02-01, [0.617510659908212, 0.3601289745645458, 23.52236036552724]
4559  : 2024-02-01, [0.7822736915146338, 0.49947355899973434, 23.468252749485632]
4560  : 2024-02-10, [0.33600762562788516, 0.7750871486499539, 8.88890522572216]
4561  : 2024-02-10, [0.025522018071670465, 0.3375004778768519, 9.886977504051478]
4562  : 2024-02-10, [0.44435331722541804, 0.36062030501415565, 9.695026377760426]
4563  : 2024-02-10, [0.471790877969619, 0.4188846453415832, 9.859324476688798]
4564  : 2024-02-10, [0.5256987290170613, 0.5493236791763637, 9.924977591806575]
4565  : 2024-02-10, [0.34872547574839335, 0.9062097106680078, 9.9950648135836]
4566  : 2024-02-10, [0.08905419280664074, 0.5589396179695861, 10.852006189223772]
4567  : 2024-02-10, [0.21545333493277885, 0.05976488123066267, 11.474781783836558]
4568  : 2024-02-10, [0.359973502170429, 0.3129062432002821, 11.327120254629289]
4569  : 2024-02-10, [0.052458702635059376, 0.4216008028108428, 11.775940494554098]
4570  : 2024-02-10, [0.3797268136341678, 0.28091754532864943, 11.839355641037182]
4571  : 2024-02-10, [0.09639509071873106, 0.32362186331625264, 12.329983045965017]
4572  : 2024-02-10, [0.8349490702106132, 0.07226109023989967, 12.092789839549486]
4573  : 2024-02-10, [0.9258761892947754, 0.13680188686031217, 12.187321923844912]
4574  : 2024-02-10, [0.30758456933108264, 0.13235914813274072, 13.060056282536175]
4575  : 2024-02-10, [0.22286506945348358, 0.06468713302578222, 13.462447797520735]
4576  : 2024-02-10, [0.08331064508740324, 0.17206860659701168, 13.744620748315583]
4577  : 2024-02-10, [0.5354437619536145, 0.41843301582880793, 13.296123222217576]
4578  : 2024-02-10, [0.08157244160228572, 0.6697846218705514, 13.748642936527162]
4579  : 2024-02-10, [0.565693654039336, 0.458695707810974, 13.725610638149691]
4580  : 2024-02-10, [0.2664932009047879, 0.035050252527274915, 14.698456546567936]
4581  : 2024-02-10, [0.24242192479685035, 0.03908530655289521, 14.968492768650254]
4582  : 2024-02-10, [0.9057122605777256, 1.6208318117510314, 12.973455927671242]
4583  : 2024-02-10, [1.3706240473507272, 0.48500875864323517, 13.894367194006037]
4584  : 2024-02-10, [1.0669294251848722, 0.12705633683867762, 14.80601423797645]
4585  : 2024-02-10, [1.1076894820489491, 0.269689412732622, 14.872621105218428]
4586  : 2024-02-10, [0.26772193050395715, 0.799456805905318, 15.432821263590725]
4587  : 2024-02-10, [0.42171486457083296, 1.3913203798946088, 14.936964755534557]
4588  : 2024-02-10, [0.3813356966590002, 0.1426875332674871, 16.475976770073512]
4589  : 2024-02-10, [0.34272061675307736, 0.9218553754658534, 15.985424007781068]
4590  : 2024-02-10, [1.221954694794733, 0.21431773871395138, 16.063727566491316]
4591  : 2024-02-10, [1.1502208392519484, 0.14423619131516976, 16.45554296943288]
4592  : 2024-02-10, [0.344195421989519, 0.14478160798673362, 17.51102297002375]
4593  : 2024-02-10, [0.4260117695841725, 1.2237768965702216, 16.600211333845607]
4594  : 2024-02-10, [0.1142247365701629, 0.44713598738305266, 17.938639276046786]
4595  : 2024-02-10, [0.23568242019771687, 0.9288561871927525, 17.58546139260953]
4596  : 2024-02-10, [0.346838441376579, 0.22315748175580705, 18.430004076867615]
4597  : 2024-02-10, [0.12884060135385886, 0.46935714139095963, 18.65180225725518]
4598  : 2024-02-10, [0.12790186576275148, 1.2016580542126802, 18.17044008002457]
4599  : 2024-02-10, [0.34987644378786503, 0.21266230200949174, 19.187461254202642]
4600  : 2024-02-10, [0.7720278520931487, 1.0356999087887995, 18.19227223911805]
4601  : 2024-02-10, [0.3853434750118562, 0.2113706801610875, 19.653285844827057]
4602  : 2024-02-10, [0.47899855957675197, 0.6948238675136008, 19.326177572909646]
4603  : 2024-02-10, [0.09481004272079734, 0.5221156956726001, 20.133074261606602]
4604  : 2024-02-10, [0.09397449698368476, 0.637083648442126, 20.26894185457419]
4605  : 2024-02-10, [0.06309067806436443, 0.0747414766378122, 21.112167845297822]
4606  : 2024-02-10, [2.0642040038831557, 0.9926306289177831, 18.44316536719906]
4607  : 2024-02-10, [0.3739751326070215, 0.1508970410684403, 21.225127826324535]
4608  : 2024-02-10, [0.580245241171025, 0.6787022080266001, 20.741052550802372]
4609  : 2024-02-10, [0.3768854194090033, 0.17259494850206067, 21.700519632088938]
4610  : 2024-02-10, [0.17186835716525287, 0.6474192389423808, 21.680712403892368]
4611  : 2024-02-10, [0.9982915563525322, 0.9611432154395139, 20.790565228207956]
4612  : 2024-02-10, [0.5699634963412531, 0.35159095363511284, 22.078445550023634]
4613  : 2024-02-10, [0.5422377936326607, 0.9726175396093735, 21.735144666757968]
4614  : 2024-02-10, [0.7165664167082577, 1.2485476422676633, 21.534885941024083]
4615  : 2024-02-10, [0.20367996344502537, 0.16829384139919004, 23.378026195155787]
4616  : 2024-02-10, [0.43608128186280953, 0.32238523464581553, 23.241533483491374]
4617  : 2024-02-10, [0.348735236919958, 0.77197605344631, 23.12928870963373]
4618  : 2024-02-10, [1.0887121476810253, 2.345736952122136, 21.06555090019684]
4619  : 2024-02-10, [0.5032130727897872, 0.5820739230919008, 23.66471300411831]
4620  : 2024-02-20, [0.02552282483518117, 0.31740086236397397, 9.657076312800843]
4621  : 2024-02-20, [0.43297198450594176, 0.3356963192993339, 9.481331696194724]
4622  : 2024-02-20, [0.4568243862541302, 0.386501657912219, 9.656673955833652]
4623  : 2024-02-20, [0.5688135324524135, 0.667670110422085, 9.513516357125502]
4624  : 2024-02-20, [0.37623665532176465, 0.8718532210419286, 9.751910123636307]
4625  : 2024-02-20, [0.10792442113467533, 0.3743515749074688, 10.767724003957856]
4626  : 2024-02-20, [0.4643830159927439, 0.7200227824715536, 10.315594201535703]
4627  : 2024-02-20, [0.3617559813146169, 0.2011969860291967, 11.187047032656187]
4628  : 2024-02-20, [0.0790206294113962, 0.3134697959815977, 11.607509574607006]
4629  : 2024-02-20, [0.36247956935968584, 0.22972680912481255, 11.6577936215155]
4630  : 2024-02-20, [0.10532404580426177, 0.33695601685779325, 12.057719937337945]
4631  : 2024-02-20, [0.07991712438209646, 0.3526788015934673, 12.317404074024436]
4632  : 2024-02-20, [0.734684997603998, 1.1840944502184831, 11.081220552177522]
4633  : 2024-02-20, [0.1266895636155387, 0.1685104188796447, 12.954800017504816]
4634  : 2024-02-20, [0.7226060651845228, 0.8196817646598712, 11.957712170155604]
4635  : 2024-02-20, [0.07810250519428989, 0.16027864900609304, 13.511618845799617]
4636  : 2024-02-20, [0.2350648331973251, 0.47158107243832226, 13.293354094364352]
4637  : 2024-02-20, [0.09264063216080493, 0.6162063927821384, 13.541152975057058]
4638  : 2024-02-20, [0.5754865050009879, 0.5002269000401245, 13.424286594958888]
4639  : 2024-02-20, [0.6799744712952749, 1.2532988458231349, 12.81672668288159]
4640  : 2024-02-20, [0.2474376635843402, 0.09077641631205399, 14.661785920103608]
4641  : 2024-02-20, [0.4713056922610901, 1.19618939973095, 13.58250490800796]
4642  : 2024-02-20, [1.2174106006253778, 0.37159568257808234, 13.91099371679654]
4643  : 2024-02-20, [0.6810623608226266, 0.738630185256769, 14.330307453920604]
4644  : 2024-02-20, [0.08910446643001567, 0.42037833091762056, 15.490517202652365]
4645  : 2024-02-20, [0.21378619570924173, 0.05938940196199241, 15.976824402328763]
4646  : 2024-02-20, [0.06260583669769226, 0.6212471245072313, 15.816147038795076]
4647  : 2024-02-20, [0.41700094026422113, 0.25005977029361004, 16.08293928944217]
4648  : 2024-02-20, [0.29570340560613834, 0.05689129716057101, 16.64740529723329]
4649  : 2024-02-20, [0.11632850481174441, 0.49219590500347565, 16.64147559018478]
4650  : 2024-02-20, [0.9545063985858877, 1.562825522718501, 14.98266807869561]
4651  : 2024-02-20, [0.333068175034848, 0.09359309752612782, 17.323338727439022]
4652  : 2024-02-20, [0.3796809283411193, 0.7764812139282411, 16.843837857730637]
