Itinerary: ['earth', 'mars', 'venus', 'jupiter', 'pluto']
13031 : 2028-01-10, [1.1402391835103147, 0.5613681882039429, 1.0965093623919704, 9.951883265893773]
13032 : 2028-01-10, [1.0562302843452493, 0.8245738559075341, 1.6856132099524757, 9.433582649794742]
13033 : 2028-01-10, [1.0314917508570636, 0.9298145126778127, 1.9107066482977997, 9.377987088167323]
13034 : 2028-01-10, [0.7415718387200015, 0.7845334298770096, 1.412314380310317, 10.561580351092672]
13035 : 2028-01-10, [0.25539174208744225, 1.277685760527504, 1.4270235134311493, 10.789898983953906]
13036 : 2028-01-10, [0.3825748658732658, 0.28257936679590345, 3.0434171732757473, 10.291428594055082]
13037 : 2028-01-10, [0.4915805406460226, 0.5156266071731758, 2.5890195361599377, 10.653773316020866]
13038 : 2028-01-10, [0.5031362249227482, 1.6170646567973657, 1.7540005333719586, 10.625798584907926]
13039 : 2028-01-10, [0.5419995389913164, 1.5842672333976249, 1.545228661178366, 11.078504566432693]
13040 : 2028-01-10, [0.5950595974094114, 1.5360930623622713, 1.2187644593486127, 11.650082880879706]
13041 : 2028-01-10, [1.1555739684628459, 0.2911012283509635, 2.398282952824711, 11.40504185036148]
13042 : 2028-01-10, [0.854628206502411, 0.815028468984858, 3.708454683472663, 10.121888641040066]
13043 : 2028-01-10, [0.8757341934526102, 0.8140491156034836, 3.2957300759249284, 10.76448661501898]
13044 : 2028-01-10, [0.9662344207692874, 0.6819565473612462, 1.0914943553886327, 13.260314676480833]
13045 : 2028-01-10, [0.9619091710465779, 0.7282037699417294, 1.1752140023188264, 13.384673056692867]
13046 : 2028-01-10, [0.7352808204412683, 0.40957641044106585, 0.75597985343793, 14.599162915679734]
13047 : 2028-01-10, [0.3453119238650807, 0.6231837561968269, 4.544368147937401, 11.237136172000689]
13048 : 2028-01-10, [1.4129705167353936, 0.32379807703666535, 5.385846969051757, 9.877384437176184]
13049 : 2028-01-10, [1.4018595932843194, 1.709669438097274, 4.551233458926286, 9.587237509692121]
13050 : 2028-01-10, [1.4695796179018468, 1.6321357187192973, 4.357618929872087, 10.04066573350677]
13051 : 2028-01-10, [0.41864759510343347, 0.31641959981949735, 1.4170724576136966, 15.597860347463373]
13052 : 2028-01-10, [1.2720802438780867, 0.24198267436632714, 4.798589567395879, 11.687347514359708]
13053 : 2028-01-10, [0.3857453656368726, 0.44098599336227795, 1.5984666218942705, 15.82480201910658]
13054 : 2028-01-10, [0.6123731869791018, 0.6065425837388849, 1.794402419661605, 15.486681809620407]
13055 : 2028-01-10, [0.6142075896809338, 0.542932472347127, 1.6883461731861062, 15.904513764785833]
13056 : 2028-01-10, [0.5474493236253253, 0.5161519528998072, 1.809952591302584, 16.126446132172283]
13057 : 2028-01-10, [0.20539656501080084, 1.0050760821612377, 4.366967205181899, 13.672560147646063]
13058 : 2028-01-10, [0.863527043771074, 0.18228967990880007, 3.058346998704302, 15.395836277615825]
13059 : 2028-01-10, [0.5351154596423009, 0.6766943120291995, 3.001938093138693, 15.536252135189804]
13060 : 2028-01-10, [1.0560025692676593, 0.8914033167530577, 1.9584549494051324, 16.094139164574152]
13061 : 2028-01-10, [0.8776875895085321, 2.120341405622626, 1.800626109522447, 15.451344895346395]
13062 : 2028-01-10, [0.7019340646572253, 1.5185392858386817, 6.0692656874836945, 12.210260962020401]
13063 : 2028-01-10, [1.0670163642502284, 0.8072999035279539, 3.2030714642209843, 15.672612268000833]
13064 : 2028-01-10, [1.1153658117455838, 0.7297989867247285, 2.979404588888526, 16.17543061264116]
13065 : 2028-01-10, [1.1766484962593735, 0.595514355469826, 2.778908895426246, 16.698928252844553]
13066 : 2028-01-10, [1.2335836758556378, 0.5123200129666811, 2.497979699432609, 17.25611661174507]
13067 : 2028-01-10, [0.47236752306415714, 0.579713276227745, 2.1360590311062606, 18.56186016960184]
13068 : 2028-01-10, [0.5001207879870085, 0.6559889047687638, 2.188888993817079, 18.655001313427146]
13069 : 2028-01-10, [1.8548631403686875, 1.3880296740158737, 2.119645240859199, 16.88746194475624]
13070 : 2028-01-10, [1.747082591021412, 0.9049667606330758, 5.129569033778082, 14.718381614567429]
13071 : 2028-01-10, [1.5786454658195725, 2.1372728289831175, 6.442316133885335, 12.591765571311978]
13072 : 2028-01-10, [0.445871273953677, 0.655613781559184, 2.362521255563991, 19.535993688923146]
13073 : 2028-01-10, [1.903382198695575, 0.7197429845921921, 3.943288496582905, 16.683586320129326]
13074 : 2028-01-10, [1.240637168339057, 2.6365728192320232, 2.4042420266345044, 17.218547985794416]
13075 : 2028-01-10, [0.4631231932049875, 0.2635278877310367, 1.719294100716751, 21.304054818347225]
13076 : 2028-01-10, [0.2439465277688506, 0.9830019363142882, 4.174471070544567, 18.598580465372294]
13077 : 2028-01-10, [2.141860317963678, 1.9375520367493908, 5.334127918446356, 14.836459726840575]
13078 : 2028-01-10, [0.979134397361557, 0.30061849271155666, 0.6569465241863569, 22.563300585740528]
13079 : 2028-01-10, [1.0112560707364102, 1.6803379549265594, 5.798255756732613, 16.260150217604416]
13080 : 2028-01-20, [0.6285695191690707, 0.6638349964260478, 1.5749569411946123, 7.13263854321027]
13081 : 2028-01-20, [0.650159490909811, 0.6831180916996981, 1.5513204722250253, 7.365401945165465]
13082 : 2028-01-20, [0.6816993847260295, 0.6884943045406201, 1.508265862860083, 7.621540447873268]
13083 : 2028-01-20, [1.04196927594395, 0.8715643696311465, 1.1377814633441805, 7.698684891080724]
13084 : 2028-01-20, [1.1199917641627783, 0.8298915910600663, 0.9355506940989107, 8.114565950678244]
13085 : 2028-01-20, [0.14009998144813035, 1.0171189995702974, 1.0657894604957157, 9.026991558485856]
13086 : 2028-01-20, [0.16060498123550676, 0.9991553640866154, 0.9045824929154004, 9.435657161762476]
13087 : 2028-01-20, [0.2804348266845967, 1.3104248516863737, 1.520781501436426, 8.638358820192604]
13088 : 2028-01-20, [0.708883338234236, 0.7841938445149976, 1.6880920311237437, 8.818830786127023]
13089 : 2028-01-20, [0.7278866859876771, 0.7940921762473087, 1.6479635045918004, 9.080057633173212]
13090 : 2028-01-20, [1.0966415871877986, 0.5048463038348362, 1.059014637954397, 9.839497471022968]
13091 : 2028-01-20, [1.1036173416904957, 0.5514516535839886, 1.1250445732845742, 9.969886431440942]
13092 : 2028-01-20, [0.9915337469467512, 0.8489004080193286, 1.9102902019935257, 9.249275643040393]
13093 : 2028-01-20, [0.9669976698375418, 0.9521975663085204, 2.125594156035454, 9.205210607818485]
13094 : 2028-01-20, [0.7337800474901722, 0.7625477930532546, 1.3523670753895973, 10.651305084066976]
13095 : 2028-01-20, [0.5816258657423781, 0.24627615247935733, 1.4698705433670265, 11.452227438411239]
13096 : 2028-01-20, [0.6310888854512262, 0.6583876232312066, 3.535545906390431, 9.174977584927136]
13097 : 2028-01-20, [0.7211050238080625, 0.38695344368526347, 2.7159648134373904, 10.425976719069283]
13098 : 2028-01-20, [0.8912945616545179, 0.15247443963215698, 2.1592315864048035, 11.296999412308523]
13099 : 2028-01-20, [0.11705343690571926, 0.4664949530970833, 0.5565945127785468, 13.609857097218649]
13100 : 2028-01-20, [0.4685877185828749, 1.6262583917803257, 1.6837689113371115, 11.221384978299687]
13101 : 2028-01-20, [1.0924579102212617, 0.8947656446772083, 1.4416494897641143, 11.821126955337414]
13102 : 2028-01-20, [1.0656676393228797, 0.9876256878696754, 1.6481954178970832, 11.798511254910363]
13103 : 2028-01-20, [0.8039551147976192, 1.0196950845589148, 3.61258395643807, 10.313765844205397]
13104 : 2028-01-20, [0.759494858940439, 0.5080297684111896, 3.2644421757953883, 11.468033196852984]
13105 : 2028-01-20, [0.9447462744552096, 0.7072112844942708, 1.116851704038407, 13.481190737012113]
13106 : 2028-01-20, [0.9430620601391038, 0.7465223480226126, 1.1919870554753138, 13.618428536362972]
13107 : 2028-01-20, [0.3449418647480311, 0.6815893738444341, 4.608103065943642, 11.11536569546389]
13108 : 2028-01-20, [0.39862134774342156, 0.6299435034604807, 4.137090373510565, 11.834344775285533]
13109 : 2028-01-20, [0.41313973303711615, 0.6793875293204577, 3.9244286146625633, 12.233044122979862]
13110 : 2028-01-20, [1.4433855237741906, 1.6510420721021941, 4.385111114234076, 10.020461289889539]
13111 : 2028-01-20, [1.1015465787604064, 0.3965891330095271, 3.608710095967051, 12.643154192263014]
13112 : 2028-01-20, [0.3887968506715045, 0.25124312454326936, 1.4017903731158123, 15.958169651669415]
13113 : 2028-01-20, [1.1168376895627186, 1.6227930518858165, 4.825143394037368, 10.685225864514097]
13114 : 2028-01-20, [1.4674143598616516, 0.47698014121400933, 3.109152233042597, 13.44645326588174]
13115 : 2028-01-20, [1.5015364541851155, 0.5274243479101529, 2.9501274779606357, 13.770911719944097]
13116 : 2028-01-20, [0.6011547609288183, 0.5808777114741707, 1.779007535594956, 16.038959992002056]
13117 : 2028-01-20, [0.5046385024904373, 0.5527549078649775, 2.008307370921477, 16.18429921872311]
13118 : 2028-01-20, [0.1753666453846825, 1.0003303018595877, 4.383662181863484, 13.940640870892247]
13119 : 2028-01-20, [0.6157404732048747, 0.5300043073016609, 1.5984583727100337, 17.00579684678343]
13120 : 2028-01-20, [0.3199145061566792, 1.585660221087366, 1.2992124780399175, 16.795212794716036]
13121 : 2028-01-20, [0.2800261795488629, 1.161782193096383, 4.565477664825312, 14.242713962529441]
13122 : 2028-01-20, [0.8360915817721968, 2.1703829057623807, 1.8395297211634494, 15.65399579130197]
13123 : 2028-01-20, [0.6720807403515145, 1.5609319290458794, 6.125970962590442, 12.391016368012165]
13124 : 2028-01-20, [0.7073432959919126, 1.4682288225720477, 6.011496945421168, 12.812930936014872]
13125 : 2028-01-20, [1.1401134048899149, 0.6991445711234988, 2.715182939118975, 16.69555908486761]
13126 : 2028-01-20, [1.2040561861770454, 0.6083251859844055, 2.4421188473117597, 17.24549978052679]
13127 : 2028-01-20, [1.2828869608996196, 0.42304278704001674, 2.1624061273495614, 17.8816641247108]
13128 : 2028-01-20, [1.355150831611022, 0.26358142235879967, 1.9267449654398292, 18.45452278059035]
13129 : 2028-01-20, [1.0188842591806049, 1.8398965700410086, 5.842580841059507, 13.54863832971888]
13130 : 2028-01-20, [1.063170880927723, 1.801781840523382, 5.8051246131636685, 13.829922665385226]
13131 : 2028-01-20, [0.6323629635560456, 0.24765631602330318, 1.9436819145024393, 19.926298805918215]
13132 : 2028-01-20, [1.9113458721519885, 0.5323979023282919, 3.5497804678514595, 17.00647575766826]
13133 : 2028-01-20, [0.8053918289787394, 0.49505716029223296, 2.1656381803659674, 19.78391283036306]
13134 : 2028-01-20, [1.6149089555668907, 0.3148414821198364, 6.848806210306196, 14.721443352007073]
13135 : 2028-01-20, [0.3819845506231521, 0.6414265650831169, 2.5247823160370633, 20.201806568256668]
13136 : 2028-01-20, [1.6851917633893918, 0.9294609366973463, 5.143001780125874, 16.24234551978739]
13137 : 2028-01-20, [1.8884644182650205, 1.3490738617138023, 1.383069327203691, 19.62939239281749]
13138 : 2028-01-20, [0.952472057291819, 0.3311067976947806, 0.7673516394972266, 22.449069505516174]
13139 : 2028-01-20, [0.20990740909907185, 2.1492261402954838, 2.8292438160161124, 19.561622634589334]
13140 : 2028-02-01, [0.6048416175903822, 0.6625762369775274, 1.5651996166182511, 7.167382528813838]
13141 : 2028-02-01, [0.6240322167336503, 0.683390907489432, 1.545765109120562, 7.396811766656356]
13142 : 2028-02-01, [0.65541497390409, 0.6894657453021376, 1.5000070453740226, 7.65511223541975]
13143 : 2028-02-01, [0.6423871510356404, 0.11839651230733002, 2.0595728505284487, 7.9296434861285805]
13144 : 2028-02-01, [1.0923762351355903, 0.8275570426443961, 0.9353443820799229, 8.14472234014009]
13145 : 2028-02-01, [0.10008725736245869, 1.0281712347717025, 1.0943168920811892, 9.02742461578465]
13146 : 2028-02-01, [0.11838013437562321, 1.009137880007006, 0.9424216677150783, 9.430060317902292]
13147 : 2028-02-01, [0.18140211705395462, 1.494613161499162, 2.1517837172476835, 7.9222010041991995]
13148 : 2028-02-01, [0.25457380767197507, 0.33650659041485353, 2.8369791092404384, 8.571940492672736]
13149 : 2028-02-01, [0.6759147385767164, 0.8061170862370326, 1.7398760723524775, 9.028092102833774]
13150 : 2028-02-01, [1.0510885326242305, 0.4989783044701051, 1.11394800908797, 9.835985153817695]
13151 : 2028-02-01, [1.0582474936392434, 0.5453541013071954, 1.1694967395798883, 9.976901665473672]
13152 : 2028-02-01, [0.9233662658804547, 0.8785010569338001, 2.115308657854852, 9.082824019330893]
13153 : 2028-02-01, [0.891712670383837, 0.9776317561322767, 2.3648915045969208, 9.015764068886964]
13154 : 2028-02-01, [0.7296661578271276, 0.7174125313563379, 1.2519154328493294, 10.801005877967205]
13155 : 2028-02-01, [0.5478179971983029, 0.19173260092437702, 1.4730578506222793, 11.537391551255041]
13156 : 2028-02-01, [0.5703878248270986, 0.6022535344371182, 3.464784407376364, 9.362574233359418]
13157 : 2028-02-01, [0.7192661225268587, 0.32664095525842984, 2.642179148351649, 10.561913773863061]
13158 : 2028-02-01, [0.6867876042380915, 0.4481311458051136, 2.8778812577343005, 10.487199992222493]
13159 : 2028-02-01, [0.8844620324627299, 0.13155688499171156, 2.180995657721746, 11.552985424823811]
13160 : 2028-02-01, [0.36809502092025453, 0.9955652900018549, 3.704064094718973, 9.932275594358916]
13161 : 2028-02-01, [0.4111589046032883, 0.9787336392364815, 3.5351818100668653, 10.324925646093366]
13162 : 2028-02-01, [1.058091350722344, 0.9484646788657145, 1.5838308105088714, 11.90961315990307]
13163 : 2028-02-01, [0.730558151956267, 0.44441087862375084, 3.1915626085461835, 11.383468360873799]
13164 : 2028-02-01, [0.7291923700706356, 0.5023777019764842, 3.2850081971779974, 11.483421730774882]
13165 : 2028-02-01, [0.9142637143735824, 0.680960490712462, 1.069505767068045, 13.585270027845912]
13166 : 2028-02-01, [0.9080393018541868, 0.7370097392563936, 1.181846526692817, 13.673104432196604]
13167 : 2028-02-01, [0.7244547064127138, 0.17274842794269843, 1.4928339276660814, 14.359962937978507]
13168 : 2028-02-01, [2.2038010894944344, 0.5776313849424372, 4.40750912988618, 9.811058395676948]
13169 : 2028-02-01, [0.20700037507797436, 0.7410575496365911, 4.866361074877204, 11.435581000408229]
13170 : 2028-02-01, [0.8950086066467183, 0.4597599487303244, 3.2646214110647698, 12.880610033558186]
13171 : 2028-02-01, [0.9461171855246364, 0.465135684178321, 3.488280430200642, 12.850466700096401]
13172 : 2028-02-01, [0.8496163357639087, 1.9954718798885542, 1.5279367756482574, 13.626975008699281]
13173 : 2028-02-01, [0.5466806370685658, 0.6415581877842061, 1.6167103005228793, 15.445050874624348]
13174 : 2028-02-01, [1.0404081963563439, 1.6310209773075035, 5.272581876941344, 10.55598894939481]
13175 : 2028-02-01, [1.423728047831983, 0.5278548422579509, 3.224705754136378, 13.573711355773687]
13176 : 2028-02-01, [1.4309673683163042, 0.6208193775638474, 3.1500466596547585, 13.798166594465089]
13177 : 2028-02-01, [0.5461962245586759, 0.6959390783895141, 2.109947021832109, 15.897917675219702]
13178 : 2028-02-01, [0.4852229250614017, 0.5889164553666134, 2.1598543721359253, 16.26600624743606]
13179 : 2028-02-01, [0.655515828236408, 0.6178555497269639, 1.658141362947308, 16.81848725908932]
13180 : 2028-02-01, [1.758460273776751, 0.9369844252510678, 1.725451364499592, 15.57910393647259]
13181 : 2028-02-01, [1.5055415381370043, 0.6306595120687781, 5.336975398580118, 12.776823551214099]
13182 : 2028-02-01, [0.298137801196437, 1.6383868377026847, 1.2803058035084924, 17.283169557592387]
13183 : 2028-02-01, [1.789889331173074, 1.9627561999218408, 4.406497928348687, 12.5908565405564]
13184 : 2028-02-01, [1.7682822236654765, 1.315109875593848, 2.0924714049910613, 15.824136495749613]
13185 : 2028-02-01, [0.3088398424383256, 1.0437036861750788, 4.319227094241534, 15.578229377145062]
13186 : 2028-02-01, [1.1816879092270298, 0.8342312759555375, 1.6441056282778705, 17.83997518653956]
13187 : 2028-02-01, [1.2488979616950058, 0.7600840311731858, 1.380156546906811, 18.360861460225]
13188 : 2028-02-01, [1.090306108377748, 0.5185315099445306, 4.854994538102481, 15.53616784357524]
13189 : 2028-02-01, [1.1411428037044764, 0.45244626336576454, 4.751893569856475, 15.904517363073285]
13190 : 2028-02-01, [1.285029747626826, 0.1955300243247854, 4.393526320924206, 16.625913907124183]
13191 : 2028-02-01, [1.8297423540041506, 1.863208450055067, 3.2658749450564994, 15.791174250884282]
13192 : 2028-02-01, [1.7823116504557706, 0.6533086537468684, 4.00956299335373, 16.554816702443635]
13193 : 2028-02-01, [2.081937658279183, 0.2618367025684158, 2.789341283307484, 18.116884355844917]
13194 : 2028-02-01, [1.6309394234673251, 0.8511977440785301, 4.642789523619628, 16.375073308834516]
13195 : 2028-02-01, [1.391984627854675, 1.3111356940066758, 4.725992847056914, 16.320886831081733]
13196 : 2028-02-01, [1.6512125928095718, 1.659118549199507, 3.044902423153305, 17.644766434837617]
13197 : 2028-02-01, [1.200014945101176, 1.6151596560216022, 5.40217570969256, 16.032649689184662]
13198 : 2028-02-01, [1.6728941344749448, 0.8331599523526092, 2.964121881310469, 19.029824031861974]
13199 : 2028-02-01, [2.035211191795949, 0.7383778639209745, 3.9776548676097674, 17.99875607667331]
13200 : 2028-02-10, [0.5869145441200327, 0.6601235044005571, 1.5414526096635257, 7.211509341815885]
13201 : 2028-02-10, [0.604141811642128, 0.6858811249039203, 1.5473248451161297, 7.412652218337822]
13202 : 2028-02-10, [0.634356689586999, 0.6913441080228704, 1.5105022553731409, 7.66379694701699]
13203 : 2028-02-10, [0.6142261867279588, 0.13332273781792156, 2.0919487143520343, 7.910502361102084]
13204 : 2028-02-10, [0.6306076368610583, 0.1612571022318543, 2.094786382799275, 8.113348878107812]
13205 : 2028-02-10, [1.0587552630353165, 0.940234612830545, 1.0223336867597304, 8.228676437374407]
13206 : 2028-02-10, [1.1063023188511145, 0.9258272029431216, 0.8862408788895796, 8.581629599316186]
13207 : 2028-02-10, [0.10640327292323261, 0.9962262340261199, 0.8286576319298066, 9.81871286112084]
13208 : 2028-02-10, [0.20107508478509917, 0.34909043973215304, 2.9185216873846995, 8.531312788098049]
13209 : 2028-02-10, [0.24828478473188928, 0.2390456469262813, 2.6926918146588643, 9.069977753682965]
13210 : 2028-02-10, [0.2653113997638125, 1.6446662362163122, 2.160531754657712, 8.429490609362164]
13211 : 2028-02-10, [1.0082063807028134, 0.5621932009319872, 1.2726502584923214, 9.906950159872878]
13212 : 2028-02-10, [0.5023013375248294, 1.4834506236694258, 1.2020549235829923, 9.812193115222753]
13213 : 2028-02-10, [0.5470312449116781, 0.4049731199472274, 2.5594956504768116, 9.738499984664282]
13214 : 2028-02-10, [0.4230975765153468, 0.8145185648561886, 2.8386485879315932, 9.423735270696872]
13215 : 2028-02-10, [0.47888327505285905, 0.769566698174524, 2.610406425286431, 9.891143601486185]
13216 : 2028-02-10, [0.15539499385797267, 0.1635381879923036, 1.0182091209759216, 12.6628576971738]
13217 : 2028-02-10, [0.17507725325026519, 0.17389696750877603, 0.9970806692536813, 12.903945109987278]
13218 : 2028-02-10, [1.3544767510953084, 1.3488778933613494, 2.0831979873051436, 9.7134473682382]
13219 : 2028-02-10, [0.8157175315382145, 1.0474324626672633, 2.034587817457665, 10.852262188336857]
13220 : 2028-02-10, [0.3275345597055008, 0.9888465842873837, 3.7418907107803085, 9.941728145226808]
13221 : 2028-02-10, [0.3718056127406539, 0.9598460819173753, 3.577507007649034, 10.340841297692936]
13222 : 2028-02-10, [0.4190789077823633, 0.9330795270592773, 3.3729761698698915, 10.774865395288467]
13223 : 2028-02-10, [0.7145949828722872, 0.4217396082694753, 3.1666855490968313, 11.446979859761408]
13224 : 2028-02-10, [0.7097794110175253, 0.4861231632284117, 3.2932763499211273, 11.510821075832935]
13225 : 2028-02-10, [0.8954245266902557, 0.6636294748902765, 1.0280922132130192, 13.66285378520645]
13226 : 2028-02-10, [0.42394885706709284, 1.5952496579709625, 1.2830246302602704, 13.197776854701676]
13227 : 2028-02-10, [0.389253347362959, 1.0426996769578283, 4.979485987602402, 10.33856098807681]
13228 : 2028-02-10, [0.6997318077701516, 0.15295529608258446, 1.5169791163252704, 14.630333779821992]
13229 : 2028-02-10, [0.7148060726337676, 0.19616309666642973, 1.5607493774066414, 14.77828145329316]
13230 : 2028-02-10, [2.0642838331032167, 1.3618232844244123, 1.4813330186611502, 12.59255986381122]
