Itinerary: ['earth', 'mars', 'venus', 'jupiter', 'pluto']
case #: launch date, tof of each leg
2160  : 2023-01-01, [0.1766213434077105, 0.16065650508981685, 1.3433312817792802, 8.319390869723193]
2161  : 2023-01-01, [0.049988104173719634, 0.15926357118396592, 0.406237689869053, 9.634510634773262]
2162  : 2023-01-01, [0.05204982757366859, 0.1545043994957882, 0.3993040383523079, 9.894141734578236]
2163  : 2023-01-01, [0.04703678126511036, 0.519127503168254, 1.188804768417288, 8.995030947149349]
2164  : 2023-01-01, [0.04951675354128576, 0.5316900638779153, 1.2068714791440733, 9.211921703436726]
2165  : 2023-01-01, [0.052205047573114914, 0.5365090647380382, 1.2178667602886515, 9.443419127400196]
2166  : 2023-01-01, [0.05493437496756673, 0.5452585663495921, 1.2332947298810901, 9.66651232880175]
2167  : 2023-01-01, [0.057672490926892216, 0.5556325444120934, 1.2450777411970724, 9.89161722346394]
2168  : 2023-01-01, [0.0606351528358241, 0.560152626400489, 1.249960624784981, 10.129251595978705]
2169  : 2023-01-01, [0.10942103299153673, 0.6796309676688108, 1.6522528306910702, 9.808695168648583]
2170  : 2023-01-01, [0.11569648315079396, 0.6804536422815496, 1.6458382599502537, 10.058011614617401]
2171  : 2023-01-01, [0.12216423289775641, 0.680423279214302, 1.6468109515952072, 10.300601536292735]
2172  : 2023-01-01, [0.12868996123715876, 0.6820047901370042, 1.6423819085000533, 10.546923340125783]
2173  : 2023-01-01, [0.1364689906070394, 0.6444078387465045, 1.4442034879368881, 11.024919682709568]
2174  : 2023-01-01, [0.1397999227768199, 0.6162980721323424, 1.3887515705962132, 11.355150434494623]
2175  : 2023-01-01, [0.3071803132834406, 0.14604700353423103, 1.45797558339322, 11.838797099789108]
2176  : 2023-01-01, [0.3183362977562249, 0.12598918957842353, 1.43791355872288, 12.117760953942472]
2177  : 2023-01-01, [0.33114878198523184, 0.7274183267606832, 1.3003862442589615, 11.891046646995122]
2178  : 2023-01-01, [0.8689997562714115, 0.3115101808820087, 0.9324568441538938, 12.387033218692686]
2179  : 2023-01-01, [0.882944605485383, 0.3132358687138587, 0.930428629231073, 12.623390896569685]
2180  : 2023-01-01, [0.39440812059664054, 0.18760168904464797, 2.354210643143796, 12.063779547214917]
2181  : 2023-01-01, [0.8755254249742837, 0.7815036729642459, 2.3427784415881434, 11.250192460473327]
2182  : 2023-01-01, [0.8906527978390718, 0.7882688309001212, 2.3766844358986523, 11.444393935362156]
2183  : 2023-01-01, [0.07145578440123498, 0.8305662301253992, 2.5237556540973474, 12.324222331376019]
2184  : 2023-01-01, [0.07342408143728997, 0.8364041975588001, 2.5407587980590725, 12.549412922944837]
2185  : 2023-01-01, [0.07582754743226712, 0.8324500255765122, 2.5543595204107037, 12.787362906580517]
2186  : 2023-01-01, [0.07732196612876724, 0.8334832221016611, 2.5660601141039625, 13.02313469766561]
2187  : 2023-01-01, [0.08100496068464129, 0.8322845279239601, 2.5793709189261738, 13.257339592465224]
2188  : 2023-01-01, [0.08386648710512226, 0.8303397837574379, 2.590404049717761, 13.495389679419679]
2189  : 2023-01-01, [0.08561582715523834, 0.8232967942622502, 2.582833833191436, 13.758253545391076]
2190  : 2023-01-01, [0.09053603280791088, 0.801648604700673, 2.5583474513662487, 14.049467911125168]
2191  : 2023-01-01, [0.09410239726896608, 0.7839172214264849, 2.5362660231742713, 14.335714358130279]
2192  : 2023-01-01, [0.0977436783810361, 0.768865559596243, 2.5109779792700433, 14.622412782752678]
2193  : 2023-01-01, [0.09991434877891951, 0.9058873034429383, 2.764141786889212, 14.480056560888931]
2194  : 2023-01-01, [0.10331129561114592, 0.8990683783707928, 2.7490989582888847, 14.748521367729174]
2195  : 2023-01-01, [0.1079558938015299, 0.8990207751559303, 2.765137754184831, 14.977885576857709]
2196  : 2023-01-01, [0.11123318174999611, 0.897467258739149, 2.758109388923534, 15.23319017058732]
2197  : 2023-01-01, [0.11696741188155103, 0.8765063751664012, 2.723455981660947, 15.5330702312911]
2198  : 2023-01-01, [0.1221924299111093, 0.8309328140265267, 2.645791292189987, 15.901083463872377]
2199  : 2023-01-01, [0.1288641910560439, 0.8291072368582896, 2.6508212468302492, 16.14120732525542]
2200  : 2023-01-01, [0.13351187359639258, 0.8019095206008684, 2.592667692394101, 16.47191091340864]
2201  : 2023-01-01, [0.14113626020256081, 0.7414705369676864, 2.4908243849000415, 16.876568817929712]
2202  : 2023-01-01, [0.14611306666834287, 0.7094431254371327, 2.424071164809067, 17.220372643085458]
2203  : 2023-01-01, [0.15377070101585222, 0.644453768159584, 2.3094212885789545, 17.642354242245606]
