Itinerary: ['earth', 'mars', 'jupiter', 'pluto']
4380  : 2024-01-10, [0.40976874939170516, 0.6353095527738554, 8.95492169783444]
4381  : 2024-01-10, [0.4265662036180004, 0.6372652389873865, 9.186168557394613]
4382  : 2024-01-10, [0.4448890437453126, 0.636153156152326, 9.418957800102362]
4383  : 2024-01-10, [0.462559187680744, 0.6367698342572271, 9.65067097806203]
4384  : 2024-01-10, [0.48187379393206853, 0.6338463174286199, 9.884279888639313]
4385  : 2024-01-10, [0.5030480450355129, 0.6278003337174302, 10.119151621247056]
4386  : 2024-01-10, [0.5247412024057174, 0.619955107984305, 10.355303689609977]
4387  : 2024-01-10, [0.5470184458931268, 0.6113278107423267, 10.591653743364546]
4388  : 2024-01-10, [0.5698531280097433, 0.601928056247489, 10.828218815742767]
4389  : 2024-01-10, [0.5948457892875006, 0.5883310423773629, 11.066823168335137]
4390  : 2024-01-10, [0.6203055730774424, 0.5737858926190177, 11.30590853430354]
4391  : 2024-01-10, [0.6496586498403382, 0.5523464705125073, 11.547994879647154]
4392  : 2024-01-10, [0.676231037145687, 0.5356500604092963, 11.788118902445017]
4393  : 2024-01-10, [0.7084209687823392, 0.5093947820422821, 12.032184249175378]
4394  : 2024-01-10, [0.73955715944814, 0.4844626039582838, 12.275980236593576]
4395  : 2024-01-10, [0.7710608111713777, 0.4587271213903665, 12.520212067438257]
4396  : 2024-01-10, [0.8047519472841442, 0.42979386899409133, 12.765454183721765]
4397  : 2024-01-10, [0.8406040369199196, 0.3974035855315102, 13.011992377548571]
4398  : 2024-01-10, [0.8943645237894795, 0.9713461255946809, 12.634289350615841]
4399  : 2024-01-10, [0.9335457745281903, 0.9522540635402564, 12.864200161931555]
4400  : 2024-01-10, [1.007436816922152, 0.4321618340144319, 13.560401349063415]
4401  : 2024-01-10, [0.1026486946834113, 2.647278449622886, 12.500072855693704]
4402  : 2024-01-10, [0.5027272081965796, 1.935025513681071, 13.06224727812235]
4403  : 2024-01-10, [0.5235560020700191, 1.938723503438602, 13.28772049449138]
4404  : 2024-01-10, [0.5418948680094093, 1.9421969482860588, 13.515908183704532]
4405  : 2024-01-10, [0.9401169751547623, 0.7637545553293128, 14.546128469515924]
4406  : 2024-01-10, [0.9734688320268473, 0.7459635743867317, 14.780567593586422]
4407  : 2024-01-10, [1.0050781126029154, 0.731573389020084, 15.013348498377]
4408  : 2024-01-10, [0.8873945507683938, 1.1967053096208096, 14.915900139610795]
4409  : 2024-01-10, [0.9158110125388332, 1.186226709356321, 15.147962278104844]
4410  : 2024-01-10, [0.13517823018353295, 2.829012695488976, 14.535809074327492]
4411  : 2024-01-10, [0.15426967648360457, 2.8321743591130524, 14.763555964403345]
4412  : 2024-01-10, [0.17485592347881312, 2.8313903752464764, 14.993753701274708]
4413  : 2024-01-10, [0.19438448393711152, 2.8334693484818168, 15.222146167581073]
4414  : 2024-01-10, [0.2140115599114406, 2.8323566961040574, 15.453631743984502]
4415  : 2024-01-10, [0.5172948135132986, 1.4547728241124944, 16.77793236237421]
4416  : 2024-01-10, [0.5340044143062406, 1.442749376001327, 17.02324620969243]
4417  : 2024-01-10, [0.6692352389017915, 2.706432218820255, 15.874332542277953]
4418  : 2024-01-10, [0.6889209610387619, 2.712968073018261, 16.098110965942976]
4419  : 2024-01-10, [0.7099609602121352, 2.7164104853503317, 16.323628554437533]
4420  : 2024-01-10, [0.7336618389858931, 2.71224368162414, 16.554094479389967]
4421  : 2024-01-10, [0.7581573759785111, 2.70572016863094, 16.78612245539055]
4422  : 2024-01-10, [0.7649520612128666, 2.3379600456326637, 17.39708789315447]
4423  : 2024-01-10, [0.7902558495930972, 2.317878933438132, 17.64186521696877]
4424  : 2024-01-10, [0.9916572588104371, 1.3215010060377512, 18.68684173515181]
4425  : 2024-01-10, [1.011793225452939, 1.3135207248151013, 18.92468604973196]
4426  : 2024-01-10, [1.3574366644209093, 1.7698328686664129, 18.372730466912678]
4427  : 2024-01-10, [1.590525568718963, 1.3259665695379868, 18.833507861743055]
4428  : 2024-01-10, [0.13504420073062484, 1.3680970766948908, 20.496858722574483]
4429  : 2024-01-10, [0.16573435882790816, 1.3049445660383063, 20.779321075133787]
4430  : 2024-01-10, [0.2019364227352551, 1.236172824684346, 21.0618907525804]
4431  : 2024-01-10, [0.2408353338094994, 1.156531997460183, 21.352632668730315]
4432  : 2024-01-10, [0.279972431993773, 1.0760093417894367, 21.64401822621679]
4433  : 2024-01-10, [0.3214317778085267, 0.9873780437921076, 21.941190178399367]
4434  : 2024-01-10, [0.3630125128651308, 0.8977516841248461, 22.239235803010022]
4435  : 2024-01-10, [0.3379682861638643, 4.679898292187945, 18.732133421648193]
4436  : 2024-01-10, [0.37609799711256015, 4.634713182475987, 18.989188820411453]
4437  : 2024-01-10, [0.3397395907265682, 3.9864840008851012, 19.92377640838833]
4438  : 2024-01-10, [0.36753248039274455, 3.949871247464045, 20.18259627214321]
4439  : 2024-01-10, [0.3954301060500528, 3.9124619321915044, 20.442107961758445]
4440  : 2024-01-20, [0.40381900254893593, 0.6161746479706159, 8.98000634948045]
4441  : 2024-01-20, [0.4205849685492758, 0.6176452852753456, 9.211769746175378]
4442  : 2024-01-20, [0.4376711947366552, 0.618776698883423, 9.443552106379922]
4443  : 2024-01-20, [0.4564637819751555, 0.6161463347751764, 9.677389883249669]
4444  : 2024-01-20, [0.47576450902680567, 0.6123639287615993, 9.911871562211594]
4445  : 2024-01-20, [0.4955574701328032, 0.6083152874373876, 10.146127242429808]
4446  : 2024-01-20, [0.517152076760913, 0.6005661985643268, 10.38228172467476]
4447  : 2024-01-20, [0.5393352393919464, 0.5916213203983238, 10.619043440209731]
4448  : 2024-01-20, [0.5620815519505461, 0.5814610011080066, 10.856457446941446]
4449  : 2024-01-20, [0.5867837710519136, 0.5679185471860663, 11.095297681762021]
4450  : 2024-01-20, [0.6137025553536968, 0.550113226209034, 11.336184218437268]
4451  : 2024-01-20, [0.6396065104545134, 0.534553849795972, 11.575839639749514]
4452  : 2024-01-20, [0.6676006059872033, 0.5145955479584114, 11.817803846054383]
4453  : 2024-01-20, [0.6978436079303904, 0.49080203522012067, 12.061354356849488]
4454  : 2024-01-20, [0.7286507528508855, 0.4657527382711255, 12.30559650887799]
4455  : 2024-01-20, [0.7597932502195036, 0.4399412099664392, 12.550265539814058]
4456  : 2024-01-20, [0.7930646972437565, 0.4111065169316151, 12.795828785824629]
4457  : 2024-01-20, [0.826496422240088, 0.38521423935728244, 13.038289338402631]
4458  : 2024-01-20, [0.8817740114413039, 0.9532513766130087, 12.664974611945686]
4459  : 2024-01-20, [0.9514884352612908, 0.4476480792415454, 13.350863485497163]
4460  : 2024-01-20, [0.8834398706685981, 2.4845600544257977, 11.632000074905603]
4461  : 2024-01-20, [0.4674209009505283, 1.912807955981543, 12.869771143067927]
4462  : 2024-01-20, [0.48247232160606773, 1.9254694508911046, 13.092058227502825]
4463  : 2024-01-20, [0.49912527638799725, 1.9332645761667575, 13.317610147445246]
4464  : 2024-01-20, [0.5154422386516904, 1.9400950630358853, 13.544462698312424]
4465  : 2024-01-20, [0.5376655303622604, 1.940570539748209, 13.77176392988953]
4466  : 2024-01-20, [0.9508043914547144, 0.7384748828106797, 14.810720725734607]
4467  : 2024-01-20, [0.8303945402740386, 1.212294501132805, 14.707310958593157]
4468  : 2024-01-20, [0.8600603923925536, 1.1986732286460406, 14.941266378961405]
4469  : 2024-01-20, [0.8899654225352654, 1.1832590355361443, 15.176775541928592]
4470  : 2024-01-20, [0.9203232578835308, 1.1649676359693262, 15.414709106147143]
4471  : 2024-01-20, [0.12462865151067963, 2.8395159054838217, 14.785855443005497]
4472  : 2024-01-20, [0.14347668374087857, 2.8429033226250895, 15.013619993634032]
4473  : 2024-01-20, [0.1625042777463553, 2.843229582404676, 15.244266139848968]
4474  : 2024-01-20, [0.18175771523058498, 2.843532466169682, 15.474709818599733]
4475  : 2024-01-20, [0.20372842737452368, 2.8333616552322685, 15.712909917393207]
4476  : 2024-01-20, [0.22334503467830644, 2.830167893693461, 15.946487071628232]
4477  : 2024-01-20, [0.5166529551658228, 1.441578378592677, 17.291768666241502]
4478  : 2024-01-20, [0.6492480375735489, 2.736170608266084, 16.114581354160368]
4479  : 2024-01-20, [0.66821461373818, 2.7405241215797256, 16.341261264682096]
4480  : 2024-01-20, [0.6923008675559691, 2.7481654436314553, 16.559533688812575]
4481  : 2024-01-20, [0.7149018099039306, 2.742409458233266, 16.792688731862803]
4482  : 2024-01-20, [0.7392652081890001, 2.735191548496784, 17.025543243314214]
4483  : 2024-01-20, [0.7645227926251086, 2.7263619326431905, 17.2591152747317]
4484  : 2024-01-20, [0.7906380979108988, 2.7143679870260087, 17.49499391506309]
4485  : 2024-01-20, [0.79599103406528, 2.3265757779817116, 18.127433187953006]
4486  : 2024-01-20, [1.4697882004037823, 1.4460225837931833, 18.584189215803033]
4487  : 2024-01-20, [1.5184704781406169, 1.4069421340568742, 18.824587387802513]
4488  : 2024-01-20, [1.570212163027805, 1.3648174448473702, 19.064970392124824]
4489  : 2024-01-20, [1.626641519471066, 1.303221886708632, 19.3201365938203]
4490  : 2024-01-20, [1.6814406916657012, 1.2440277315072332, 19.574531576827066]
4491  : 2024-01-20, [0.1551251156632935, 1.2791614721211035, 21.315713412215604]
4492  : 2024-01-20, [0.19041913474106342, 1.2065120797130036, 21.603068785545933]
4493  : 2024-01-20, [0.22906617100213916, 1.1236374638984183, 21.897296365099447]
4494  : 2024-01-20, [0.2702753451200958, 1.034965799758345, 22.19475885512156]
4495  : 2024-01-20, [0.31382771909646806, 0.934888002881505, 22.501284278022027]
4496  : 2024-01-20, [0.35739297501846023, 0.8354265803246135, 22.807180444656925]
4497  : 2024-01-20, [0.33675904707977994, 4.704571267733931, 19.208669685186287]
4498  : 2024-01-20, [0.3748364191088135, 4.652817251558104, 19.47234632933308]
4499  : 2024-01-20, [0.41845256096269184, 4.581530589949575, 19.750016849087736]
4500  : 2024-02-01, [0.3961482837496101, 0.594591056745941, 9.009260659504449]
4501  : 2024-02-01, [0.4128497531012003, 0.5955509109862199, 9.24159933591258]
4502  : 2024-02-01, [0.42988560769711265, 0.5957854377220687, 9.474328954580818]
4503  : 2024-02-01, [0.4486083407276925, 0.5926549403597503, 9.708736718912556]
4504  : 2024-02-01, [0.46772320346142143, 0.5887067373146395, 9.943570059223939]
4505  : 2024-02-01, [0.48744959280149763, 0.5837879753860938, 10.178762431812409]
4506  : 2024-02-01, [0.5089544844507873, 0.575628350548308, 10.415417165000905]
4507  : 2024-02-01, [0.5310120887023971, 0.5662777339065193, 10.652710177391086]
4508  : 2024-02-01, [0.553508458105227, 0.5556313287379104, 10.890860213156865]
4509  : 2024-02-01, [0.5781926313134167, 0.5414087407315032, 11.130398627955081]
4510  : 2024-02-01, [0.6032986693472405, 0.526803174612618, 11.36989815604014]
4511  : 2024-02-01, [0.6289879550855809, 0.5105149458884958, 11.610497099025922]
4512  : 2024-02-01, [0.6565313780331176, 0.49022238975685334, 11.85324623221003]
4513  : 2024-02-01, [0.6864198823933351, 0.4662627540984279, 12.097317363508235]
4514  : 2024-02-01, [0.7151184155056386, 0.44470330652976786, 12.340178277964593]
4515  : 2024-02-01, [0.7458061442118773, 0.4188686650799516, 12.585325190708172]
4516  : 2024-02-01, [0.7785323580729502, 0.3902392813043597, 12.83122836062269]
4517  : 2024-02-01, [0.7011313214742139, 2.2342797372083765, 11.314588941317409]
4518  : 2024-02-01, [0.8640393225649785, 0.9355459007348649, 12.700414776700155]
4519  : 2024-02-01, [0.930591530083583, 0.43179809365032285, 13.387610376266096]
4520  : 2024-02-01, [0.8635750594465411, 2.4763277471153406, 11.66009719343812]
4521  : 2024-02-01, [1.0934149665034008, 0.9132860965593866, 13.243298936937215]
4522  : 2024-02-01, [1.1394131124445146, 0.8883472024545427, 13.472239685100943]
4523  : 2024-02-01, [0.4717366219241116, 1.928342781438073, 13.349920596637816]
4524  : 2024-02-01, [0.4887185482322084, 1.9348698042531898, 13.576411647514604]
4525  : 2024-02-01, [0.5060670995188437, 1.9395073915161087, 13.80442550896505]
4526  : 2024-02-01, [0.7715861273658225, 1.2221445894726555, 14.50626928316152]
4527  : 2024-02-01, [0.7978589567659906, 1.2141222690425006, 14.738018774191506]
4528  : 2024-02-01, [0.8293497549755209, 1.1969876567487154, 14.973662588275763]
4529  : 2024-02-01, [0.8567228239271085, 1.18710447598644, 15.206172700086451]
4530  : 2024-02-01, [0.886356893873125, 1.168581717661785, 15.44506138846509]
4531  : 2024-02-01, [0.9169440111793014, 1.1515049592757063, 15.681551029544993]
4532  : 2024-02-01, [0.9478405070523525, 1.133641300535746, 15.918518192411902]
4533  : 2024-02-01, [0.9814274725282943, 1.1104925141207709, 16.158080013350936]
4534  : 2024-02-01, [0.14216873690740675, 2.8579590627951807, 15.499872200297412]
4535  : 2024-02-01, [0.16240568414833514, 2.852826093020803, 15.734768222830862]
4536  : 2024-02-01, [0.18154125944142702, 2.8493851291868144, 15.969073611371758]
4537  : 2024-02-01, [0.2021844593645158, 2.841241840934952, 16.20657369970053]
4538  : 2024-02-01, [0.18756782670834574, 1.1764538271962783, 18.135978346095374]
4539  : 2024-02-01, [0.21497606072291886, 1.1453606443991518, 18.38966329487793]
4540  : 2024-02-01, [0.6421316048666639, 2.780794045952544, 16.57707434918079]
4541  : 2024-02-01, [0.6612241991757862, 2.7869655653809264, 16.801810235443288]
4542  : 2024-02-01, [0.6824134399612897, 2.787360216083107, 17.030226343955604]
4543  : 2024-02-01, [0.7124969250958825, 2.776579175638264, 17.26092389926585]
4544  : 2024-02-01, [0.7322932347658302, 2.7740277267756577, 17.493679038458513]
4545  : 2024-02-01, [0.6896950174991173, 2.9132554978392187, 17.647049484661665]
4546  : 2024-02-01, [0.7110597930376154, 2.9061798303541684, 17.882760376608214]
4547  : 2024-02-01, [0.7427360968809683, 2.882824874335547, 18.12443902878349]
4548  : 2024-02-01, [0.7658938570398619, 2.864225856570867, 18.36988028638927]
4549  : 2024-02-01, [1.534910837316085, 1.41393003640606, 19.301159126277852]
4550  : 2024-02-01, [1.586335516957519, 1.3696827654556756, 19.543981717586806]
4551  : 2024-02-01, [1.6403115506413417, 1.3173946922457724, 19.792293757112887]
4552  : 2024-02-01, [1.695882932635305, 1.2546036575904507, 20.049513409774246]
4553  : 2024-02-01, [1.745772489771157, 1.2055639519399022, 20.29866355828894]
4554  : 2024-02-01, [0.16173841461081137, 1.1948671464083356, 22.143394438980852]
4555  : 2024-02-01, [0.19654498257155611, 1.116920440883591, 22.436534576544855]
4556  : 2024-02-01, [0.23743968081694042, 1.0238633262274073, 22.73869699295565]
4557  : 2024-02-01, [0.2808564091574865, 0.9211546190103459, 23.047988971832165]
4558  : 2024-02-01, [0.27114212906316393, 4.831899542451224, 19.396958328485614]
4559  : 2024-02-01, [0.3110343968843883, 4.773307813833385, 19.66565778928223]
4560  : 2024-02-10, [0.39080347819322664, 0.5778741256157119, 9.03132239619106]
4561  : 2024-02-10, [0.40745772671186203, 0.5784498999555991, 9.264092373332538]
4562  : 2024-02-10, [0.42443118291657417, 0.5782980227978755, 9.49727079428555]
4563  : 2024-02-10, [0.4430333119859453, 0.5742795671081515, 9.732687120905902]
4564  : 2024-02-10, [0.4621809123888971, 0.5705466384281928, 9.96727244918291]
4565  : 2024-02-10, [0.4817272869897856, 0.5651664642743767, 10.203106248735839]
4566  : 2024-02-10, [0.5031765977490437, 0.5562671252939009, 10.440556276957055]
4567  : 2024-02-10, [0.5236597968923757, 0.5495228338459048, 10.67681736926172]
4568  : 2024-02-10, [0.5461386709801701, 0.5387686431913961, 10.915092685828434]
4569  : 2024-02-10, [0.5704063764948322, 0.5240958667427149, 11.155497756762452]
4570  : 2024-02-10, [0.5953441405075078, 0.5088163793790758, 11.395839480113416]
4571  : 2024-02-10, [0.6224224378383645, 0.48930427194470977, 11.638273290216926]
4572  : 2024-02-10, [0.6482301118396475, 0.47249862893715217, 11.8792712592232]
4573  : 2024-02-10, [0.6761712991559201, 0.451488511120432, 12.12234018972365]
4574  : 2024-02-10, [0.706084559242407, 0.42615396112175896, 12.367761479635835]
4575  : 2024-02-10, [0.7347233926713778, 0.40346665729211373, 12.611809950036507]
4576  : 2024-02-10, [0.7652343922329173, 0.38029125935438113, 12.854474348412701]
4577  : 2024-02-10, [0.816315619927814, 0.9354601832661147, 12.498224196806072]
4578  : 2024-02-10, [0.8799394689406702, 0.44530955824452, 13.17475097281481]
4579  : 2024-02-10, [0.915170379390812, 0.4226476218516993, 13.412181998757488]
4580  : 2024-02-10, [1.0333445866600939, 0.9186431245677495, 13.048012288772156]
4581  : 2024-02-10, [1.0763439169490796, 0.8995017628931044, 13.274154320157816]
4582  : 2024-02-10, [1.1196249646083458, 0.8796648926262023, 13.500710142765453]
4583  : 2024-02-10, [1.1630900971863447, 0.8576946506605183, 13.729215252153137]
4584  : 2024-02-10, [0.46858477493891987, 1.9283315349331096, 13.603083690127969]
4585  : 2024-02-10, [0.4843240198079442, 1.9376548692454836, 13.828021110946572]
4586  : 2024-02-10, [0.7498863054252437, 1.220002212390906, 14.530111482183848]
4587  : 2024-02-10, [0.7759444640318652, 1.2121804679304629, 14.76187506803767]
4588  : 2024-02-10, [0.8022537112442847, 1.2019883929664437, 14.995757895789271]
4589  : 2024-02-10, [0.8293299706477751, 1.193081926459648, 15.227588102892579]
4590  : 2024-02-10, [0.8612803720085717, 1.1728791872412374, 15.465840440750188]
4591  : 2024-02-10, [0.8889127044857749, 1.1593401643547296, 15.701747131159497]
4592  : 2024-02-10, [0.9191965193587093, 1.1405467903037565, 15.940256690337533]
4593  : 2024-02-10, [0.9523200119189383, 1.117392385242879, 16.18028760283818]
4594  : 2024-02-10, [0.9859366169816515, 1.092969964756436, 16.42109341826191]
4595  : 2024-02-10, [1.0199803390486095, 1.067241765917331, 16.66277789503406]
4596  : 2024-02-10, [0.1501364899928885, 2.8629101247939066, 15.986953385213205]
4597  : 2024-02-10, [0.16909975004977862, 2.857639067644819, 16.223261182305404]
4598  : 2024-02-10, [0.1883831228390137, 2.853372516087812, 16.458244361073174]
4599  : 2024-02-10, [0.16789400940863797, 1.1683348769505784, 18.413771113640784]
4600  : 2024-02-10, [0.19285581641555938, 1.1418827215908627, 18.66526146199358]
4601  : 2024-02-10, [0.22246019994468344, 1.098638623922597, 18.92890117613272]
4602  : 2024-02-10, [0.6444814449225225, 2.8193396300507003, 17.036178925026775]
4603  : 2024-02-10, [0.6660753689670682, 2.816751243751988, 17.267173387280945]
4604  : 2024-02-10, [0.6861449933131585, 2.820232807858856, 17.49362219882799]
4605  : 2024-02-10, [0.24761048481399378, 1.1351516656161498, 19.867237849569854]
4606  : 2024-02-10, [0.2766376484712761, 1.0884012852057663, 20.13496106632296]
4607  : 2024-02-10, [0.6894378798962587, 2.948518418810074, 18.112043701293672]
4608  : 2024-02-10, [0.7116550567630848, 2.9365081688248296, 18.35183677441209]
4609  : 2024-02-10, [0.7380063682863487, 2.909538101499225, 18.602455530214428]
4610  : 2024-02-10, [0.7686768701576108, 2.8874668673247155, 18.843856262517676]
4611  : 2024-02-10, [0.7965675860974075, 2.8577428685233732, 19.095689545379216]
4612  : 2024-02-10, [1.6216122653932779, 1.3522284450417568, 20.02615928956497]
4613  : 2024-02-10, [1.6724090684170836, 1.3032343899228451, 20.274356541660072]
4614  : 2024-02-10, [1.727334423352299, 1.2377930480173942, 20.534872528630306]
4615  : 2024-02-10, [1.7839269291134545, 1.1670866231551003, 20.798986447731444]
4616  : 2024-02-10, [1.836798218618279, 1.0860784247317634, 21.07712335664996]
4617  : 2024-02-10, [0.19124209039690734, 1.0633797657845383, 22.995378143818556]
4618  : 2024-02-10, [0.22969671493893573, 0.9760518998602673, 23.294251385200795]
4619  : 2024-02-10, [0.27529152261338385, 0.8633842244281686, 23.611324252958447]
4620  : 2024-02-20, [0.38520379324825643, 0.5586678260257315, 9.056128380726012]
4621  : 2024-02-20, [0.40171882631616984, 0.5586986622458264, 9.289582511438002]
4622  : 2024-02-20, [0.4186455831513563, 0.557727757662135, 9.523626659186508]
4623  : 2024-02-20, [0.4372435573365868, 0.5542607372075136, 9.7584957054559]
4624  : 2024-02-20, [0.45625048073143254, 0.5491801041573454, 9.994569415111224]
4625  : 2024-02-20, [0.4757124386978341, 0.5434337539138762, 10.23085380738829]
4626  : 2024-02-20, [0.4957251502971677, 0.5371522459399144, 10.467122603762919]
4627  : 2024-02-20, [0.5174555283366463, 0.5266625859884342, 10.705881885674922]
4628  : 2024-02-20, [0.5396529599411558, 0.515935585126468, 10.944411454932375]
4629  : 2024-02-20, [0.5623649793022412, 0.5035990579176594, 11.184035962780099]
4630  : 2024-02-20, [0.5870726143759307, 0.4880775983043257, 11.424849787319742]
4631  : 2024-02-20, [0.6121391979198801, 0.47176941820547014, 11.66609138387465]
4632  : 2024-02-20, [0.637703708413955, 0.45380512032363796, 11.908491171262405]
4633  : 2024-02-20, [0.6653147590497754, 0.43266840459900313, 12.15201683635122]
4634  : 2024-02-20, [0.693177830216193, 0.4108815805877576, 12.39594058919605]
4635  : 2024-02-20, [0.7215543741641628, 0.38865122058321877, 12.63979440525262]
4636  : 2024-02-20, [0.6503940150280926, 2.2049723793372715, 11.144633605634636]
4637  : 2024-02-20, [0.8037005098955303, 0.917031987466261, 12.52926750263821]
4638  : 2024-02-20, [0.8642707999008504, 0.42974451077711284, 13.205984689322037]
4639  : 2024-02-20, [0.7697280609753587, 2.4507988572517823, 11.529473081772858]
4640  : 2024-02-20, [1.013835220301612, 0.9064250929677278, 13.07973968673066]
4641  : 2024-02-20, [1.0542128842372118, 0.8904020092045637, 13.305385106558225]
4642  : 2024-02-20, [1.096886768805476, 0.869779685956723, 13.5333335452378]
4643  : 2024-02-20, [1.1397194463910834, 0.8483869840101086, 13.761893569598808]
4644  : 2024-02-20, [1.182787287879408, 0.825597146556619, 13.991615565563974]
4645  : 2024-02-20, [0.12066498582285783, 2.594280248585477, 13.535054765591664]
4646  : 2024-02-20, [0.14117260547103389, 2.5912311955940166, 13.767596198934948]
4647  : 2024-02-20, [0.7512416256917703, 1.2095511936585526, 14.78920718064968]
4648  : 2024-02-20, [0.7751380739931873, 1.205529104947876, 15.019332821058937]
4649  : 2024-02-20, [0.8016284401527076, 1.1949993999690414, 15.25337215987825]
4650  : 2024-02-20, [0.8281292423688198, 1.1825322293661453, 15.489338528265035]
4651  : 2024-02-20, [0.8577283523494161, 1.1662011863758865, 15.726070461274698]
4652  : 2024-02-20, [0.8904983461438978, 1.1466654294886085, 15.962836224367495]
4653  : 2024-02-20, [0.9181768334704882, 1.1308941333767986, 16.20092903315271]
