Itinerary: ['earth', 'mars', 'jupiter', 'pluto']
10829 : 2027-01-01, [0.7691785842786378, 1.2749303127732576, 15.205891102948105]
10830 : 2027-01-01, [0.8023969741754304, 1.2575707888690846, 15.440032236955483]
10831 : 2027-01-01, [0.8359905393083847, 1.2332721108154967, 15.68073734987612]
10832 : 2027-01-01, [0.6936950092269111, 3.2580723885260676, 14.04823260224702]
10833 : 2027-01-01, [0.7267207137510566, 3.2237309491243, 14.299548337124644]
10834 : 2027-01-01, [0.7683696116087042, 3.1528349172124193, 14.578795471178875]
10835 : 2027-01-01, [0.8113952178578465, 3.0875288398883463, 14.851075942253807]
10836 : 2027-01-01, [1.4104407641691497, 1.9700815975922379, 15.619477638238612]
10837 : 2027-01-01, [1.4985571012588885, 1.8469317470468314, 15.90451115169428]
10838 : 2027-01-01, [1.5987325848403404, 1.6652519995998472, 16.236015415559812]
10839 : 2027-01-01, [1.70741010182232, 1.4586316302143993, 16.58395826796328]
10840 : 2027-01-01, [1.3403368429289002, 6.3060421070767525, 12.353621049994349]
10841 : 2027-01-01, [1.464678311599462, 6.12603193608556, 12.659289752314976]
10842 : 2027-01-01, [1.6217475969862278, 5.886083407130988, 12.992168995882786]
10843 : 2027-01-01, [1.8271522961330575, 5.584738901734954, 13.33810880213199]
10844 : 2027-01-01, [2.0848696116713192, 5.1836819541454355, 13.731448434183244]
10845 : 2027-01-01, [2.393146175594049, 4.739892520673128, 14.116961303732822]
10846 : 2027-01-01, [0.3496352497484517, 4.817945887174814, 16.332418863076732]
10847 : 2027-01-01, [0.6146327979666109, 4.236883787027401, 16.898483415005987]
10848 : 2027-01-01, [0.549843112674632, 2.4736697091963045, 18.976487178129062]
10849 : 2027-01-01, [0.7054820631725903, 1.95943317358354, 19.585084763243866]
10850 : 2027-01-01, [0.5853547527753761, 4.859441992514641, 17.055203254709987]
10851 : 2027-01-01, [1.7078670836294545, 2.1572622131277437, 18.8848707032428]
10852 : 2027-01-01, [1.8324244858663614, 1.8501919682927794, 19.31738354584086]
10853 : 2027-01-01, [1.4813053759450374, 7.171507484436687, 14.597187139618274]
10854 : 2027-01-01, [1.6509226309648286, 6.8487261824116885, 15.000351186623481]
10855 : 2027-01-01, [0.6921897925121993, 1.1456788243604359, 21.912131383127367]
10856 : 2027-01-01, [0.613370380571797, 5.229492808250852, 18.157136811177352]
10857 : 2027-01-01, [0.6648268052517301, 5.074028382990958, 18.51114481175731]
10858 : 2027-01-01, [0.7192665177959774, 4.879804143052604, 18.900929339151418]
10859 : 2027-01-01, [0.774827627324911, 4.646376878804416, 19.328795493870672]
10860 : 2027-01-10, [0.20547660176301272, 0.39239522757111706, 9.40212817066587]
10861 : 2027-01-10, [0.17475238893465803, 2.2379922303690964, 7.837255380696247]
10862 : 2027-01-10, [0.18164646837177412, 2.2923812398572365, 8.025972291770989]
10863 : 2027-01-10, [0.18867870288926586, 2.34613899673947, 8.215182300371264]
10864 : 2027-01-10, [0.2561236245445287, 0.8840299148454377, 9.859846460610035]
10865 : 2027-01-10, [0.2670051881634887, 0.9110605769933816, 10.07193423484313]
10866 : 2027-01-10, [0.2780846002730043, 0.9376164855603756, 10.284298914166621]
10867 : 2027-01-10, [0.2909195526304093, 0.9623467131712207, 10.49673373419837]
10868 : 2027-01-10, [0.30262195819741067, 0.9903815571460529, 10.706996484656537]
10869 : 2027-01-10, [0.31460655291305367, 1.0188293285492147, 10.916564118537732]
10870 : 2027-01-10, [0.32840896489494315, 1.0430945164935257, 11.12849651861153]
10871 : 2027-01-10, [0.34242712976938067, 1.067827510420892, 11.339745359809728]
10872 : 2027-01-10, [0.35531543247581265, 1.097237600434997, 11.547446967089192]
10873 : 2027-01-10, [0.3716396006622238, 1.1175787304619986, 11.760781668875778]
10874 : 2027-01-10, [0.385304360836994, 1.1479648679570633, 11.966730771205945]
10875 : 2027-01-10, [0.4023891686334806, 1.1691591465436144, 12.178451684822903]
10876 : 2027-01-10, [0.4183281089925806, 1.1952922962572479, 12.38637959475017]
10877 : 2027-01-10, [0.43626820605252087, 1.2158410646552322, 12.597890729292248]
10878 : 2027-01-10, [0.3515023058098991, 3.106344028365792, 11.04215366582431]
10879 : 2027-01-10, [0.36611743482034204, 3.148261624290365, 11.235620940889294]
10880 : 2027-01-10, [0.3810300708164586, 3.1895055090336384, 11.429464420149904]
10881 : 2027-01-10, [0.3973855315035697, 3.2251961273479313, 11.6274183411485]
10882 : 2027-01-10, [0.41408028509368666, 3.259838917401232, 11.826080797505082]
10883 : 2027-01-10, [0.4312399314309083, 3.294906291497592, 12.0238537770715]
10884 : 2027-01-10, [0.4498708515869784, 3.3228976351388764, 12.227231513274146]
10885 : 2027-01-10, [0.4689641854361228, 3.349055374380522, 12.431980440183358]
10886 : 2027-01-10, [0.48986969549473663, 3.3696123127686857, 12.640517991736578]
10887 : 2027-01-10, [0.511264322021859, 3.3872732106789796, 12.85146246729916]
10888 : 2027-01-10, [0.5332433942989119, 3.4030263840552353, 13.063730221645853]
10889 : 2027-01-10, [0.5572586312177301, 3.410441619184008, 13.28229974959826]
10890 : 2027-01-10, [0.583455141801253, 3.410728349354837, 13.505816508843909]
10891 : 2027-01-10, [0.6102837841921721, 3.403032978000589, 13.73668323780724]
10892 : 2027-01-10, [0.6396156597328645, 3.387364148339098, 13.973020191928038]
10893 : 2027-01-10, [0.6715784584684843, 3.361553929216821, 14.216867612314694]
10894 : 2027-01-10, [0.7086866728458958, 3.3186908872391014, 14.472622439915002]
10895 : 2027-01-10, [0.7470782224676914, 3.2684232664332953, 14.734498511099014]
10896 : 2027-01-10, [0.7902463073645294, 3.202920126032921, 15.00683356660255]
10897 : 2027-01-10, [0.8470442162024651, 3.0983853328795656, 15.30457045091797]
10898 : 2027-01-10, [1.4969455228083235, 2.0678635806572108, 15.935190896534467]
10899 : 2027-01-10, [1.6043105428379254, 1.893828627061195, 16.25186083010088]
10900 : 2027-01-10, [1.7254073940809005, 1.6826421631566515, 16.591950442762446]
10901 : 2027-01-10, [1.3441904404050145, 6.690143785841423, 12.215665773753562]
10902 : 2027-01-10, [1.4702875654483731, 6.526750434500298, 12.502962000051328]
10903 : 2027-01-10, [1.6360604881417973, 6.297822538693701, 12.816116973164503]
10904 : 2027-01-10, [1.8540805674200926, 5.976241287559712, 13.169678145020196]
10905 : 2027-01-10, [2.1277369759507976, 5.581716278030464, 13.54054674601874]
10906 : 2027-01-10, [2.451194072810672, 5.124947739374775, 13.923858187814549]
10907 : 2027-01-10, [0.29273082335542333, 5.247006333124845, 16.210262843519732]
10908 : 2027-01-10, [0.5927730130135669, 4.648823511568255, 16.75840347541818]
10909 : 2027-01-10, [0.8890562377190517, 3.949985102153004, 17.410958660127942]
10910 : 2027-01-10, [0.6182320503727791, 2.3600955191731474, 19.521672430454075]
10911 : 2027-01-10, [0.794929098944135, 1.7606620210591284, 20.194408879996736]
10912 : 2027-01-10, [0.5646701224372226, 5.04500782036627, 17.39032205719651]
10913 : 2027-01-10, [0.6230320743068418, 4.787833154882125, 17.839134770811032]
10914 : 2027-01-10, [0.6948753522284459, 4.3938629450957585, 18.411261702675795]
10915 : 2027-01-10, [1.6639029440882707, 7.382488487206826, 14.703608568704905]
10916 : 2027-01-10, [1.9135089945619463, 6.924968411726399, 15.161522593711654]
10917 : 2027-01-10, [2.225133086382398, 6.453417266605745, 15.571449647011859]
10918 : 2027-01-10, [0.7319250088353704, 1.0703757885261622, 22.697699202638464]
10919 : 2027-01-10, [0.6507994777938597, 5.3022823065770055, 18.796918215629134]
10920 : 2027-01-20, [0.19287108256858695, 0.7706458925222623, 9.03648302490915]
10921 : 2027-01-20, [0.20080254219075008, 0.7984137073717242, 9.250783750437526]
10922 : 2027-01-20, [0.21016474212791714, 0.8239459589397814, 9.465889298932302]
10923 : 2027-01-20, [0.21847785021204558, 0.8525791519270192, 9.678942997860936]
10924 : 2027-01-20, [0.22698191285623884, 0.8811397740228678, 9.891878313120893]
10925 : 2027-01-20, [0.23708839256250508, 0.908111641133022, 10.104799966304473]
10926 : 2027-01-20, [0.24737161706166805, 0.9351511007745283, 10.317477282163804]
10927 : 2027-01-20, [0.2564913672648495, 0.9656154321791465, 10.527893200556004]
10928 : 2027-01-20, [0.2672527531831179, 0.9927942329720248, 10.739953013844858]
10929 : 2027-01-20, [0.21867868317007616, 2.6815298926338813, 9.349791424196042]
10930 : 2027-01-20, [0.2283886280283101, 2.73261469997363, 9.538996671998058]
10931 : 2027-01-20, [0.23730312702646753, 2.7867404851693376, 9.725956387804194]
10932 : 2027-01-20, [0.24643901349759004, 2.8413955223398415, 9.912165464162568]
10933 : 2027-01-20, [0.2578449396589609, 2.890137368898905, 10.102017691442136]
10934 : 2027-01-20, [0.2683963626450535, 2.9408805540941785, 10.290723083260767]
10935 : 2027-01-20, [0.2791730687299237, 2.990987817760396, 10.479839113509678]
10936 : 2027-01-20, [0.2902645193057715, 3.0437024286291168, 10.66603305206511]
10937 : 2027-01-20, [0.3025455613227942, 3.0893921145273966, 10.85806232414981]
10938 : 2027-01-20, [0.31519950448489065, 3.1370949418806524, 11.047705553634458]
10939 : 2027-01-20, [0.32809878486634336, 3.1848616596927974, 11.23703955544086]
10940 : 2027-01-20, [0.34249081461994196, 3.227733442274951, 11.429775743105107]
10941 : 2027-01-20, [0.35709672493186323, 3.2697091225159314, 11.623194152552205]
10942 : 2027-01-20, [0.37211051704090337, 3.311248286696587, 11.81664119626251]
10943 : 2027-01-20, [0.3874441707575772, 3.352681289754445, 12.009874539487978]
10944 : 2027-01-20, [0.40560941923073635, 3.3848805313901367, 12.209510049379126]
10945 : 2027-01-20, [0.42283377305579084, 3.417408406643451, 12.409757820300756]
10946 : 2027-01-20, [0.4418626914322969, 3.4471583975937063, 12.610978910973996]
10947 : 2027-01-20, [0.4614110117713119, 3.475178796642377, 12.81341019158631]
10948 : 2027-01-20, [0.48269319349255707, 3.4946415886742224, 13.02266521783322]
10949 : 2027-01-20, [0.5045901260645824, 3.512393656864405, 13.233016217071011]
10950 : 2027-01-20, [0.5272747418966934, 3.5292207098480035, 13.443504548255303]
10951 : 2027-01-20, [0.5533043447743724, 3.530055175906002, 13.666640479319625]
10952 : 2027-01-20, [0.5801943025081103, 3.5255709669804727, 13.894234730511416]
10953 : 2027-01-20, [0.6098330901730193, 3.514035511926855, 14.126131397900124]
10954 : 2027-01-20, [0.642698765924715, 3.4957026937747258, 14.361598540300559]
10955 : 2027-01-20, [0.6779312698826809, 3.458819250889312, 14.613249479228006]
10956 : 2027-01-20, [0.7110814829806645, 3.41150655519095, 14.877411961828388]
10957 : 2027-01-20, [0.7640833065028888, 3.34332958684756, 15.14258710664955]
10958 : 2027-01-20, [0.812735953919603, 3.2701676853256343, 15.417096360754762]
10959 : 2027-01-20, [0.873458753326303, 3.1583687325905307, 15.718172514083166]
10960 : 2027-01-20, [1.5841893765283694, 2.227862932161231, 16.1879476913104]
10961 : 2027-01-20, [1.7100298740168651, 2.034394577953239, 16.505575548029896]
10962 : 2027-01-20, [1.8438465875289782, 1.8078606048209025, 16.848292807650118]
10963 : 2027-01-20, [1.45130327473494, 7.030566204836651, 12.26813052042841]
10964 : 2027-01-20, [1.6155857782742131, 6.845670289983403, 12.538743931742381]
10965 : 2027-01-20, [1.8220854146786536, 6.558456244102266, 12.869458341219081]
10966 : 2027-01-20, [2.092153714617859, 6.2252929433029776, 13.182553342079162]
10967 : 2027-01-20, [2.436320698314323, 5.780596871980412, 13.533082429705265]
10968 : 2027-01-20, [2.82829646863246, 5.287795870703782, 13.883907660663759]
10969 : 2027-01-20, [0.48543532481638557, 5.404020752659911, 16.360543922523703]
10970 : 2027-01-20, [0.834535054117907, 4.701345707192774, 16.96411923868932]
10971 : 2027-01-20, [1.2011911529739077, 3.776460996040987, 17.772347850985106]
10972 : 2027-01-20, [0.6595176519281262, 2.466114360915446, 19.874367987156425]
10973 : 2027-01-20, [0.8499319813209567, 1.8296583594851885, 20.570409659193853]
10974 : 2027-01-20, [0.8177209165492032, 5.871165445555661, 16.811113637895133]
10975 : 2027-01-20, [0.5821033589342279, 5.137520705422161, 18.03037593564361]
10976 : 2027-01-20, [0.6653936669253794, 4.714574872434808, 18.62003146063981]
10977 : 2027-01-20, [0.7426148856264422, 4.280800003257408, 19.22658511111615]
10978 : 2027-01-20, [1.4809693834485873, 2.8634934436900465, 20.15553717286137]
10979 : 2027-01-20, [1.583741870839796, 2.079760145596941, 21.086497983563266]
10980 : 2027-02-01, [0.12941089481669604, 2.1912744760958476, 7.6793146290874565]
10981 : 2027-02-01, [0.134371025312546, 2.247522832307635, 7.86810614237982]
10982 : 2027-02-01, [0.14031574435514724, 2.3030428343249065, 8.056641421319945]
10983 : 2027-02-01, [0.14642118187130693, 2.3586716920423036, 8.244907126086389]
10984 : 2027-02-01, [0.15261405094136668, 2.41416921385313, 8.433216735205502]
10985 : 2027-02-01, [0.15803103558595244, 2.47206565554759, 8.619903308866459]
10986 : 2027-02-01, [0.16541142490388092, 2.5252681848948426, 8.809320390201277]
10987 : 2027-02-01, [0.17202033249319762, 2.5814135897202153, 8.996566077786587]
10988 : 2027-02-01, [0.17878970169442696, 2.6380738188242923, 9.18313647948128]
10989 : 2027-02-01, [0.18665667467376276, 2.6920759208982052, 9.371267404428032]
10990 : 2027-02-01, [0.19369470621402085, 2.749167174057419, 9.557138119728561]
10991 : 2027-02-01, [0.20188143642328354, 2.802597957072167, 9.745520606504549]
10992 : 2027-02-01, [0.21027485696631457, 2.8570313362277395, 9.932693806805945]
10993 : 2027-02-01, [0.21779914553803403, 2.914892570401376, 10.117308284060591]
10994 : 2027-02-01, [0.22651468105773667, 2.9692286108104295, 10.304256708131833]
10995 : 2027-02-01, [0.23651950401602467, 3.020972597029701, 10.492507898954274]
10996 : 2027-02-01, [0.24673661311548065, 3.0719409753160143, 10.681322411568503]
10997 : 2027-02-01, [0.25611886116277327, 3.1278388433952795, 10.866042295441945]
10998 : 2027-02-01, [0.2667867309623986, 3.1801253886004663, 11.053087880437134]
10999 : 2027-02-01, [0.2776448334559445, 3.2300330372043047, 11.242322129339751]
11000 : 2027-02-01, [0.2887552014561681, 3.2819197532276423, 11.429325045316189]
11001 : 2027-02-01, [0.3013447981763384, 3.3296412932806945, 11.619013908542968]
11002 : 2027-02-01, [0.31293670216987285, 3.3804564575001286, 11.80660684033]
11003 : 2027-02-01, [0.32604427333001634, 3.427390095661103, 11.996565631008883]
11004 : 2027-02-01, [0.33950554262256966, 3.474653550136682, 12.185840907240747]
11005 : 2027-02-01, [0.3531752393225309, 3.5206639262729587, 12.37616083440451]
11006 : 2027-02-01, [0.3698318259416847, 3.5582585512390037, 12.57190962281931]
11007 : 2027-02-01, [0.38543056950256077, 3.5975921996637577, 12.766977230833682]
11008 : 2027-02-01, [0.40153852850047766, 3.639612302784223, 12.9588491687153]
11009 : 2027-02-01, [0.4192068194383351, 3.671033862213666, 13.159759318347998]
11010 : 2027-02-01, [0.43729211297076304, 3.702615174813241, 13.360092712215996]
11011 : 2027-02-01, [0.45563276113543205, 3.7293967572443267, 13.564970481620243]
11012 : 2027-02-01, [0.47628674019992456, 3.7542723424281297, 13.769440917371947]
11013 : 2027-02-01, [0.4988492054025401, 3.770938172174811, 13.98021262242265]
11014 : 2027-02-01, [0.5217925569392329, 3.7806200764805573, 14.19758736658021]
11015 : 2027-02-01, [0.5458304487518375, 3.7931208430317462, 14.411048708216416]
11016 : 2027-02-01, [0.5715186706120884, 3.7873124814967123, 14.6411688478912]
11017 : 2027-02-01, [0.5985515293225012, 3.7832464075642793, 14.86820206311322]
11018 : 2027-02-01, [0.6282252141615856, 3.768718506370215, 15.1030562794682]
11019 : 2027-02-01, [0.6602328185169117, 3.736734791274869, 15.35303239020822]
11020 : 2027-02-01, [0.6960966428255162, 3.698254579473748, 15.605648777700734]
11021 : 2027-02-01, [0.7324732232547132, 3.6445330207887583, 15.872993755956529]
11022 : 2027-02-01, [0.778259728594321, 3.581334418871085, 16.140405852534595]
11023 : 2027-02-01, [0.8243172980763374, 3.486689708110093, 16.43899299381357]
11024 : 2027-02-01, [0.871578031086747, 3.4001515789495533, 16.7282703899637]
11025 : 2027-02-01, [0.9291068148251318, 3.283599092811809, 17.03729409236306]
11026 : 2027-02-01, [0.45342291143178487, 0.6556703140143016, 20.390906774553912]
11027 : 2027-02-01, [1.8204875167481842, 2.16664564667364, 17.762866836578173]
11028 : 2027-02-01, [1.9630838024075477, 1.8316486603089996, 18.205267537283454]
11029 : 2027-02-01, [1.5271121931366578, 7.449414497163285, 13.273473309700055]
11030 : 2027-02-01, [1.6859794828060666, 7.183906127988525, 13.63011438920541]
11031 : 2027-02-01, [1.8831436656376939, 6.824410772589026, 14.042445561773281]
11032 : 2027-02-01, [2.1278708015977967, 6.28192025852606, 14.590208939876145]
11033 : 2027-02-01, [0.8676332866041347, 2.0123791061293894, 20.369987607266477]
11034 : 2027-02-01, [0.9045314737024505, 1.9070416017465213, 20.688426924551027]
11035 : 2027-02-01, [0.9452994831025667, 1.7636305946020356, 21.041069922295396]
11036 : 2027-02-01, [1.4410148941676797, 2.983982960231646, 19.575002145600674]
11037 : 2027-02-01, [1.5327907863958854, 2.6848952458204747, 20.032313967783644]
11038 : 2027-02-01, [1.666497560044855, 2.2136150299257356, 20.619887410029406]
11039 : 2027-02-01, [1.3618973835484194, 7.646429723788833, 15.741672892662747]
11040 : 2027-02-10, [0.11252131297452872, 2.1918880652155424, 7.695590621809929]
11041 : 2027-02-10, [0.11707782662656001, 2.2489784192670252, 7.883943754106415]
11042 : 2027-02-10, [0.12257792706571735, 2.3036546296128697, 8.073767443321412]
11043 : 2027-02-10, [0.1273523989252503, 2.3614332783727887, 8.26121432270196]
11044 : 2027-02-10, [0.1331012883005178, 2.416996996634566, 8.449901715064914]
11045 : 2027-02-10, [0.1380683833595982, 2.4749628871278495, 8.636968729512553]
11046 : 2027-02-10, [0.14405019964411386, 2.530636619254573, 8.825313181101313]
11047 : 2027-02-10, [0.15018420426565443, 2.5867864478368943, 9.013029347897453]
11048 : 2027-02-10, [0.15548595643588214, 2.6461160422627654, 9.198398001301353]
11049 : 2027-02-10, [0.16185218102162494, 2.7028530117017153, 9.38529480727666]
11050 : 2027-02-10, [0.16839283795942767, 2.759851506235985, 9.571755655804587]
11051 : 2027-02-10, [0.17611103103108214, 2.8145881801187587, 9.759300788850162]
11052 : 2027-02-10, [0.18291699245843573, 2.8724810114989703, 9.944601996042595]
11053 : 2027-02-10, [0.1899076970368459, 2.930700800289996, 10.129391502673158]
11054 : 2027-02-10, [0.19809454833948284, 2.9858566195462273, 10.31604883211429]
11055 : 2027-02-10, [0.206455377673386, 3.040398698267748, 10.503145924058867]
11056 : 2027-02-10, [0.21503647596518782, 3.0961389235580308, 10.68882460047678]
11057 : 2027-02-10, [0.2238398518287877, 3.153064982870437, 10.873095165300777]
11058 : 2027-02-10, [0.23277746580589972, 3.2087078496850467, 11.058514684509055]
11059 : 2027-02-10, [0.24310312712683224, 3.2609649221667443, 11.245931950706424]
11060 : 2027-02-10, [0.25253544134648376, 3.3185276575011255, 11.42893690115239]
11061 : 2027-02-10, [0.26329549837752614, 3.3705201004418432, 11.61618440118063]
11062 : 2027-02-10, [0.27554515973774785, 3.4192755227461813, 11.80517931751607]
11063 : 2027-02-10, [0.2868924205030818, 3.473352279277616, 11.989755300219302]
11064 : 2027-02-10, [0.298438017043538, 3.525437676281636, 12.176124306674826]
11065 : 2027-02-10, [0.31027907662460363, 3.5792176216827496, 12.360503301692647]
11066 : 2027-02-10, [0.3236523608374336, 3.628025804647634, 12.548321834514933]
11067 : 2027-02-10, [0.33872673812377385, 3.6713100516537454, 12.739963210222482]
11068 : 2027-02-10, [0.35413530088116163, 3.7150662247417348, 12.930798474377104]
11069 : 2027-02-10, [0.36849737559021195, 3.761263123542751, 13.120239500867036]
11070 : 2027-02-10, [0.3874569510493948, 3.793526401231724, 13.31901664771888]
11071 : 2027-02-10, [0.4039624011005316, 3.832406990640422, 13.513630608259048]
11072 : 2027-02-10, [0.4223647995626341, 3.8670348869329505, 13.710600313504417]
11073 : 2027-02-10, [0.44126740529169267, 3.9000498718770156, 13.90868272283129]
11074 : 2027-02-10, [0.46219719993830594, 3.924981613243326, 14.112821186818367]
11075 : 2027-02-10, [0.485341137282186, 3.944531614676262, 14.320127248041555]
11076 : 2027-02-10, [0.5091686054197688, 3.959627768627513, 14.531203625952717]
11077 : 2027-02-10, [0.5350189819918116, 3.9621266476022505, 14.752854370405938]
11078 : 2027-02-10, [0.5619611515678494, 3.962711550427616, 14.975327298004533]
11079 : 2027-02-10, [0.5914137966819449, 3.9510167253196036, 15.207569477998453]
11080 : 2027-02-10, [0.6226682531034008, 3.9439569467067708, 15.433374800189828]
11081 : 2027-02-10, [0.6575289045477608, 3.8989801217228766, 15.693490973729363]
11082 : 2027-02-10, [0.6972985510550641, 3.8553087221212725, 15.947392726823665]
11083 : 2027-02-10, [0.7362330878443148, 3.8075801597557715, 16.206186752399912]
11084 : 2027-02-10, [0.7827702901625314, 3.7290954789472375, 16.488134230890232]
11085 : 2027-02-10, [0.8403668832281965, 3.6253907818202125, 16.784242334951593]
11086 : 2027-02-10, [0.8927428880005857, 3.5273921024501647, 17.079865009549252]
11087 : 2027-02-10, [0.9635514078084325, 3.3664739947394935, 17.419974597452075]
11088 : 2027-02-10, [0.46092044902461327, 0.7044812651788949, 20.834598285796496]
11089 : 2027-02-10, [0.49288480768870635, 0.6213341302978261, 21.135781062013468]
11090 : 2027-02-10, [0.5422997142284122, 0.5114906923887459, 21.446209593382843]
11091 : 2027-02-10, [0.5339321383705837, 2.5801164529030616, 19.635951408726356]
11092 : 2027-02-10, [0.602909653048439, 2.4485811820848506, 19.94850916486671]
11093 : 2027-02-10, [0.691441508045637, 2.3020323531303997, 20.256526138823965]
11094 : 2027-02-10, [2.4113363053298933, 6.510170092780503, 14.578493601889605]
11095 : 2027-02-10, [2.798812870154102, 5.8273765189482, 15.1238106108977]
11096 : 2027-02-10, [3.1715196327381037, 5.109305308908663, 15.719175058353235]
11097 : 2027-02-10, [0.9470312754532624, 1.8100437431363803, 21.492924981410358]
11098 : 2027-02-10, [1.0057957655489989, 1.5695556125885914, 21.92464862186241]
11099 : 2027-02-10, [0.8425789150976876, 6.475481348423543, 17.431939736478768]
11100 : 2027-02-20, [0.09446442988296165, 2.1891070309422065, 7.716428539174832]
11101 : 2027-02-20, [0.09854335344862589, 2.245230973500183, 7.906225673051191]
11102 : 2027-02-20, [0.10358329550303101, 2.2997234284254797, 8.09669327607149]
11103 : 2027-02-20, [0.10785549822737522, 2.3555887748709234, 8.286555726901701]
11104 : 2027-02-20, [0.11220593941851147, 2.4118806859137996, 8.47591337466769]
11105 : 2027-02-20, [0.11663928547308379, 2.4682264079416467, 8.665134306585268]
11106 : 2027-02-20, [0.12213585935930463, 2.5232112084560514, 8.854652932184644]
11107 : 2027-02-20, [0.12675326353251704, 2.5800952197787526, 9.04315151668873]
11108 : 2027-02-20, [0.17301304266138057, 0.9813329678713382, 10.845653989467282]
11109 : 2027-02-20, [0.18167565475761147, 1.00827165930474, 11.060052685937649]
11110 : 2027-02-20, [0.1890092242432496, 1.0379010148714576, 11.273089760885293]
11111 : 2027-02-20, [0.19814038557882854, 1.0642212959610478, 11.487638318460125]
11112 : 2027-02-20, [0.2074390135606139, 1.0911087267221937, 11.701452259717193]
11113 : 2027-02-20, [0.2169365197554522, 1.1158293706639686, 11.91723410958058]
11114 : 2027-02-20, [0.22823845211038868, 1.1366137870971837, 12.135147760792428]
11115 : 2027-02-20, [0.2380930285890317, 1.1600540547925804, 12.35185291661839]
11116 : 2027-02-20, [0.24981549199386194, 1.177827580685012, 12.572356927321128]
11117 : 2027-02-20, [0.26166826181861386, 1.1931351399777832, 12.795196598203601]
11118 : 2027-02-20, [0.27372321098939467, 1.206257667779915, 13.020019121230689]
11119 : 2027-02-20, [0.28748419619437, 1.210122814756129, 13.2523929890495]
11120 : 2027-02-20, [0.3031606930476358, 1.2066851202390734, 13.490154186713292]
11121 : 2027-02-20, [0.27831468766260165, 3.118413393080153, 11.853271919257246]
11122 : 2027-02-20, [0.29758802376072274, 3.0928662505969142, 12.109545725642365]
11123 : 2027-02-20, [0.318815880854712, 3.0365466905426373, 12.394637428602651]
11124 : 2027-02-20, [0.5099421744662349, 1.5409262416572258, 13.94913158387654]
11125 : 2027-02-20, [0.5263510352736003, 3.966010520691087, 11.757638444035313]
11126 : 2027-02-20, [1.0167120455427658, 2.4775710747575506, 13.005716879699683]
11127 : 2027-02-20, [0.4671940706115173, 1.768304274481453, 14.51450165490703]
11128 : 2027-02-20, [2.3711061539836007, 3.893324936628875, 10.735568909387526]
11129 : 2027-02-20, [0.4259503844599151, 1.6410594173538275, 15.182990198186259]
11130 : 2027-02-20, [0.33222310863135185, 3.820506012858694, 13.347270878509955]
11131 : 2027-02-20, [0.7646813734706038, 1.3160086987438115, 15.669309927785585]
11132 : 2027-02-20, [0.5185780432429499, 1.437655814604996, 16.04376614215205]
11133 : 2027-02-20, [0.6484402372929612, 3.1801828173487645, 14.421376945358274]
11134 : 2027-02-20, [0.4220273409544874, 4.119736425727602, 13.95823623331791]
