Itinerary: ['earth', 'mars', 'jupiter', 'pluto']
12984 : 2028-01-01, [0.9584410015472734, 1.3633675606303095, 13.678191437822417]
12985 : 2028-01-01, [1.0067463179048013, 3.1926670525023995, 12.0505866295928]
12986 : 2028-01-01, [1.1171710460801083, 2.9721478031590856, 12.410681150760807]
12987 : 2028-01-01, [1.2383711133854127, 2.730417574001094, 12.781211312613491]
12988 : 2028-01-01, [1.3721265042073418, 2.427662268659663, 13.200211227132996]
12989 : 2028-01-01, [1.5014938637452417, 2.062604989409821, 13.68590114684494]
12990 : 2028-01-01, [2.1720830222506273, 4.229362737898759, 11.098554239850612]
12991 : 2028-01-01, [0.24928722977027074, 3.8106365577853603, 13.690076212444371]
12992 : 2028-01-01, [0.41910419645139324, 3.3488667202031186, 14.23202908334549]
12993 : 2028-01-01, [0.5904184857631689, 2.7955127603602796, 14.86406875387655]
12994 : 2028-01-01, [0.7657694979295318, 2.120950557563926, 15.613279944506543]
12995 : 2028-01-01, [0.9588665362341867, 1.2231070298285862, 16.568026433937224]
12996 : 2028-01-01, [0.3309801071747602, 1.5408980247574426, 17.128121868067797]
12997 : 2028-01-01, [1.02368154720001, 3.6824498470972884, 14.5438686057027]
12998 : 2028-01-01, [1.1804588782422214, 2.9399721140114177, 15.37956900774636]
12999 : 2028-01-01, [1.203478653201294, 5.944247377655887, 12.60227396914282]
13000 : 2028-01-01, [1.228916113498395, 4.102934926921414, 14.668148959580193]
13001 : 2028-01-01, [1.3010301255247578, 3.953564440804268, 14.995405433670975]
13002 : 2028-01-01, [1.3858295015871263, 3.748417106946132, 15.365753391466743]
13003 : 2028-01-01, [1.4744331028963653, 3.5271176277906635, 15.748449269312973]
13004 : 2028-01-01, [1.5666238574574123, 3.2733482628584567, 16.160027879684133]
13005 : 2028-01-01, [1.660611472747059, 2.9696399749603115, 16.61974855229263]
13006 : 2028-01-01, [1.5076153386159798, 3.075608762305402, 16.916775899078615]
13007 : 2028-01-01, [1.3073887984390948, 3.0251290438865395, 17.417482157674364]
13008 : 2028-01-01, [1.3764538603512737, 2.8577538055547294, 17.765792334093998]
13009 : 2028-01-01, [1.460157898338424, 2.641135808760568, 18.148706292901007]
13010 : 2028-01-01, [1.4450155921463759, 6.004651204122171, 15.050333203731457]
13011 : 2028-01-01, [0.9117126415682485, 2.1719003016684333, 19.66638705676332]
13012 : 2028-01-01, [1.2265193056112595, 4.634080653158671, 17.13940004123007]
13013 : 2028-01-01, [0.18797974971300016, 2.7830871494296847, 20.278933100857316]
13014 : 2028-01-01, [1.5340249150781866, 3.1053201731193703, 18.860654911802442]
13015 : 2028-01-01, [1.6015317625047945, 2.9662419165467586, 19.182226320948445]
13016 : 2028-01-01, [1.677375515258475, 2.7936308696711545, 19.52899361507037]
13017 : 2028-01-01, [1.7785772038340018, 2.5330937602467465, 19.938329035919253]
13018 : 2028-01-01, [1.8950719270596617, 2.247672825703053, 20.357255247237283]
13019 : 2028-01-01, [0.23121612416357853, 3.942051508570464, 20.576732367265958]
13020 : 2028-01-10, [0.8539032160765317, 1.5062240683859913, 7.639872715537477]
13021 : 2028-01-10, [0.8969449456742883, 1.521206214750936, 7.831848839574776]
13022 : 2028-01-10, [0.9427692975649, 1.5311699341575649, 8.026060768277533]
13023 : 2028-01-10, [0.9913684522995077, 1.5359353344077595, 8.222696213292732]
13024 : 2028-01-10, [1.0426889620742206, 1.5348356520977675, 8.422475385828012]
13025 : 2028-01-10, [1.0982282206854868, 1.5242849294185377, 8.627486849895975]
13026 : 2028-01-10, [0.09671543187367532, 1.667532359715543, 9.735752208410782]
13027 : 2028-01-10, [0.12294161643710938, 1.648569642945278, 9.978488740617612]
13028 : 2028-01-10, [0.3724884674184703, 1.3629072170387664, 10.264604315542764]
13029 : 2028-01-10, [0.4139777017129198, 1.3331766264251466, 10.502845671861934]
13030 : 2028-01-10, [0.461394303070475, 1.282369303797985, 10.75623639313154]
13031 : 2028-01-10, [0.6925118050990086, 2.474969936486098, 9.582518258414893]
13032 : 2028-01-10, [0.7273588033549612, 2.472723254155964, 9.799917942489076]
13033 : 2028-01-10, [0.7678771786166703, 2.4584870693601886, 10.023635752023141]
13034 : 2028-01-10, [0.814466483617708, 2.4301321918800527, 10.25540132450224]
13035 : 2028-01-10, [0.864531513544134, 2.39007007338404, 10.495398413071827]
13036 : 2028-01-10, [0.9185808087641224, 2.338709916680372, 10.742709274555507]
13037 : 2028-01-10, [0.9767170062594529, 2.2797425822297726, 10.993540411510775]
13038 : 2028-01-10, [1.0387704154881918, 2.207951997211979, 11.253277587299829]
13039 : 2028-01-10, [1.1026459060033573, 2.126153126887371, 11.521200967109273]
13040 : 2028-01-10, [0.2874590122016015, 2.678432119073138, 12.03410886872526]
13041 : 2028-01-10, [0.3362051654901724, 2.630884877989736, 12.282909956520093]
13042 : 2028-01-10, [0.3963770421103921, 2.53592991710466, 12.567693040784949]
13043 : 2028-01-10, [0.45880477403458286, 2.426339305584557, 12.86485592038086]
13044 : 2028-01-10, [0.5230477982838028, 2.2991412769223953, 13.177810924793803]
13045 : 2028-01-10, [0.9790726463792279, 1.346330976283555, 13.924596377337217]
13046 : 2028-01-10, [0.988817032673012, 3.309052114874078, 12.20213085245291]
13047 : 2028-01-10, [1.099521344641769, 3.0799583829587065, 12.570520272399525]
13048 : 2028-01-10, [1.2286456416110159, 2.80342349595814, 12.967930862430844]
13049 : 2028-01-10, [1.3703801948987826, 2.467136580962956, 13.412483224138262]
13050 : 2028-01-10, [1.5086046944565712, 2.0932814101256603, 13.898113895417765]
13051 : 2028-01-10, [2.214391228548304, 4.317056643363881, 11.218552128087815]
13052 : 2028-01-10, [1.0645398302020386, 2.6575028639631197, 14.27795730583484]
13053 : 2028-01-10, [0.3277059743503599, 3.7861274371710203, 14.136166588478618]
13054 : 2028-01-10, [0.5223315362549308, 3.1906461944012445, 14.787022269343822]
13055 : 2028-01-10, [0.7161708942409759, 2.479604321732439, 15.554224784026585]
13056 : 2028-01-10, [0.927046794728408, 1.518459661801337, 16.554493543470254]
13057 : 2028-01-10, [0.3121195445090676, 1.6816922986717417, 17.256188156819192]
13058 : 2028-01-10, [0.9028807300179965, 4.173303808318284, 14.423815461663722]
13059 : 2028-01-10, [1.06943939261441, 3.555385206124704, 15.125175401260888]
13060 : 2028-01-10, [1.1859600355053526, 6.069286216129757, 12.744753748364891]
13061 : 2028-01-10, [1.2867578007527103, 5.8869740583681835, 13.076268140879106]
13062 : 2028-01-10, [1.2506218297354825, 4.053323180127303, 15.196054990137215]
13063 : 2028-01-10, [1.3287517118482335, 3.867525760534289, 15.553722527617477]
13064 : 2028-01-10, [1.4187056922643626, 3.6240330653693755, 15.957261242366261]
13065 : 2028-01-10, [1.5106989675916553, 3.363382780531118, 16.375918251877227]
13066 : 2028-01-10, [1.6031733085488766, 3.0655929718152977, 16.831233719635826]
13067 : 2028-01-10, [1.5185011559679857, 3.106346643217048, 17.125152200814966]
13068 : 2028-01-10, [1.647825590276844, 2.740037700711204, 17.612136709011953]
13069 : 2028-01-10, [1.3540133355435344, 2.9481676799047736, 17.94781898455169]
13070 : 2028-01-10, [1.432076634604736, 2.74385491557391, 18.324068449821354]
13071 : 2028-01-10, [1.5294924700070829, 2.495882989543154, 18.724624540449764]
13072 : 2028-01-10, [1.8305681316336289, 4.86513988198692, 16.30429198637945]
13073 : 2028-01-10, [0.9472183237363764, 2.1609499604933107, 20.141831715770312]
13074 : 2028-01-10, [0.1346323592758704, 1.934446831387031, 21.430920809337096]
13075 : 2028-01-10, [0.2919395608758229, 2.4900368246977385, 20.96802361442644]
13076 : 2028-01-10, [0.5045768069561805, 1.8758495803584176, 21.6195736126854]
13077 : 2028-01-10, [1.6238343912477724, 3.062062386924645, 19.56410322182758]
13078 : 2028-01-10, [1.7087860638509682, 2.8497612654708355, 19.941452670678192]
13079 : 2028-01-10, [1.815225872442353, 2.5803148729947587, 20.35445925456289]
13080 : 2028-01-20, [0.8371969376926113, 1.5016173003643132, 7.661185761943077]
13081 : 2028-01-20, [0.8796619626549929, 1.5165518148140407, 7.8537862225309665]
13082 : 2028-01-20, [0.9228651113401869, 1.5293188341562844, 8.047816054503528]
13083 : 2028-01-20, [0.9707688304603225, 1.5344983459734691, 8.244732823566208]
13084 : 2028-01-20, [1.0214218054872397, 1.5338767717994175, 8.444701422713344]
13085 : 2028-01-20, [1.0726068251939593, 1.5306363151414863, 8.646756859664555]
13086 : 2028-01-20, [1.1281701658588994, 1.5192530194722655, 8.852576814668835]
13087 : 2028-01-20, [1.182896889748138, 1.5041607170038762, 9.062942393247987]
13088 : 2028-01-20, [0.11693693882457482, 1.6382397430309623, 10.244823318144464]
13089 : 2028-01-20, [0.14973415257533998, 1.605497763560706, 10.494768083863953]
13090 : 2028-01-20, [0.4175961275228634, 1.3062432175009628, 10.776160654976174]
13091 : 2028-01-20, [0.4639014982061951, 1.2543773150919206, 11.031721186701885]
13092 : 2028-01-20, [0.5118944778056078, 1.1950004028441785, 11.293105119350212]
13093 : 2028-01-20, [0.7223763645227949, 2.5132302678651097, 10.014393367612096]
13094 : 2028-01-20, [0.7626774757776624, 2.4945014353511343, 10.242821088871203]
13095 : 2028-01-20, [0.809038585896664, 2.4614024156300194, 10.479558998473317]
13096 : 2028-01-20, [0.8593077391825912, 2.4179523006900436, 10.722739960127365]
13097 : 2028-01-20, [0.913490070915351, 2.3642535626034498, 10.9722563664812]
13098 : 2028-01-20, [0.9688738306207967, 2.304878986344142, 11.22624718303506]
13099 : 2028-01-20, [1.0299128486950204, 2.2275106510070914, 11.492576500297888]
13100 : 2028-01-20, [1.0936154493047558, 2.14206503684781, 11.764319513847433]
13101 : 2028-01-20, [1.1520307624348418, 2.0615782589387943, 12.036390978626365]
13102 : 2028-01-20, [0.2979117157596821, 2.704381772204572, 12.497706512035746]
13103 : 2028-01-20, [0.3536807687689836, 2.619816317617704, 12.776502913613312]
13104 : 2028-01-20, [0.41588363036646, 2.4961722707912926, 13.087944098842248]
13105 : 2028-01-20, [0.4817773400104608, 2.3476159261442833, 13.420606733845256]
13106 : 2028-01-20, [0.08901955475550646, 1.3465498736946748, 15.064430571549817]
13107 : 2028-01-20, [0.40977321832788133, 3.116783714612694, 13.223443067059426]
13108 : 2028-01-20, [0.4699636304160814, 3.065623437878251, 13.464412931705668]
13109 : 2028-01-20, [1.196225384316521, 2.9589550735595127, 13.094819542123966]
13110 : 2028-01-20, [1.3446841122006599, 2.6102057787888673, 13.545110109010473]
13111 : 2028-01-20, [1.491108695428644, 2.2076469785409283, 14.05124432603043]
13112 : 2028-01-20, [2.231685776560527, 4.5469788419788175, 11.221335381460655]
13113 : 2028-01-20, [1.063714577225288, 2.7269352625320655, 14.459350160242646]
13114 : 2028-01-20, [1.162055912140854, 2.494909329142858, 14.84303475871629]
13115 : 2028-01-20, [0.35534913268119916, 3.865047662341437, 14.529603204977363]
13116 : 2028-01-20, [0.5784469972887626, 3.116131410422226, 15.305421592289013]
13117 : 2028-01-20, [0.8043718099629601, 2.205832502062428, 16.239795687974613]
13118 : 2028-01-20, [0.8161240602580171, 5.322491185213362, 13.361384754528622]
13119 : 2028-01-20, [0.35805771076077225, 1.618824557612984, 17.773117731626243]
13120 : 2028-01-20, [1.4198302456032887, 1.5401280351157929, 17.040041719280918]
13121 : 2028-01-20, [1.1420884310750747, 6.243890895540837, 12.864020673384088]
13122 : 2028-01-20, [1.2475711060812447, 6.061083783642482, 13.191345110276272]
13123 : 2028-01-20, [1.3587081812629729, 5.834089713563413, 13.557202105173614]
13124 : 2028-01-20, [1.2453764439682007, 4.061264948055206, 15.693358607976593]
13125 : 2028-01-20, [1.3334639076727188, 3.810715868786285, 16.105820223540995]
13126 : 2028-01-20, [1.429827030275903, 3.538512400473028, 16.53166056925107]
13127 : 2028-01-20, [1.5243766271787542, 3.2202585855317905, 17.005364787289455]
13128 : 2028-01-20, [1.0980935134616505, 3.7585342442437994, 17.14337224229455]
13129 : 2028-01-20, [1.6479538463250063, 2.8246471518091485, 17.777399001865845]
13130 : 2028-01-20, [1.8528408887198207, 2.265775431664581, 18.381383679615602]
13131 : 2028-01-20, [1.386534864662182, 2.913949929728025, 18.449515205609792]
13132 : 2028-01-20, [1.472845098611105, 2.6708148184737066, 18.856340082915185]
13133 : 2028-01-20, [1.5846113110718518, 2.375773805901103, 19.289614883027046]
13134 : 2028-01-20, [2.0187482089771964, 3.5306670298792833, 17.95058476114352]
13135 : 2028-01-20, [1.2037524706594167, 3.7610056257913493, 18.785241903549235]
13136 : 2028-01-20, [0.11958334045204887, 1.9666295308188526, 21.913787128729098]
13137 : 2028-01-20, [0.7891038736700454, 5.428812142241568, 18.032083984088384]
13138 : 2028-01-20, [1.0515156312884293, 3.5570252465520515, 19.891459122159517]
13139 : 2028-01-20, [0.9532576010897139, 3.614099554793061, 20.182642844117222]
13140 : 2028-02-01, [0.4999450058023396, 1.694801641245189, 7.805253352952471]
13141 : 2028-02-01, [0.5261585049639975, 1.7068579320803645, 8.016983562955637]
13142 : 2028-02-01, [0.9019370430312664, 1.5223993758042027, 8.07566358116453]
13143 : 2028-02-01, [0.9453165506209317, 1.5347491623965681, 8.2699342869825]
13144 : 2028-02-01, [0.993153741878512, 1.5370909430924244, 8.469755315029063]
13145 : 2028-02-01, [1.041710036909667, 1.5392893794840732, 8.669000583606259]
13146 : 2028-02-01, [1.0942387073103295, 1.5299783121482435, 8.875782980541427]
13147 : 2028-02-01, [1.1473488971599113, 1.5188351668021374, 9.08381593603795]
13148 : 2028-02-01, [1.204689073841787, 1.5001341085347786, 9.295176817623435]
13149 : 2028-02-01, [1.2600692174798558, 1.4708856211278625, 9.519045161392283]
13150 : 2028-02-01, [0.13297046548892555, 1.5931317559983555, 10.773897778512719]
13151 : 2028-02-01, [0.16638736772006144, 1.5520309612394765, 11.031581671040462]
13152 : 2028-02-01, [0.4544218325174204, 1.2328014184632534, 11.312776749019326]
13153 : 2028-02-01, [0.5050473877495619, 1.1629208544305654, 11.582031757819873]
13154 : 2028-02-01, [0.5574193883445155, 1.0804534859036043, 11.86212712575188]
13155 : 2028-02-01, [0.7447716182897083, 2.5484452387503644, 10.456783142959928]
13156 : 2028-02-01, [0.7881585893511865, 2.5149649188559122, 10.696876491792903]
13157 : 2028-02-01, [0.8356201467795686, 2.4735020660738285, 10.940877787146603]
13158 : 2028-02-01, [0.8914505801436446, 2.4100796041902335, 11.19846981566612]
13159 : 2028-02-01, [0.9463810738987344, 2.3482076928210405, 11.455411233280225]
13160 : 2028-02-01, [1.0043739240120566, 2.2723079569905056, 11.723318118997437]
13161 : 2028-02-01, [1.062248401173516, 2.1920933656469495, 11.995658233179533]
13162 : 2028-02-01, [1.1217819346780213, 2.098822504877676, 12.279395560444303]
13163 : 2028-02-01, [2.1676565415205253, 3.813288041696777, 9.769055416782695]
13164 : 2028-02-01, [0.28492926033797217, 2.7395410829257743, 12.975529656736255]
13165 : 2028-02-01, [0.34487207830012007, 2.6131552788271684, 13.291972642872713]
13166 : 2028-02-01, [0.6288779251228888, 1.2522003812229066, 14.618921693654203]
13167 : 2028-02-01, [0.07984513269152865, 1.347930833351585, 15.322224033956887]
13168 : 2028-02-01, [0.10938972460184127, 1.3134730274863442, 15.577137247911814]
13169 : 2028-02-01, [0.40269037444327566, 3.1616406748398744, 13.68566895071685]
13170 : 2028-02-01, [0.45978968235798157, 3.094988457374129, 13.945221860267889]
13171 : 2028-02-01, [0.5339886182470669, 2.972760934018401, 14.243250447734532]
13172 : 2028-02-01, [0.60334522083213, 2.8556469399533135, 14.541007839214556]
13173 : 2028-02-01, [1.5792722106741233, 1.972674188816791, 14.698053600509084]
13174 : 2028-02-01, [1.0276454742642107, 2.89611978527728, 14.57623474045851]
13175 : 2028-02-01, [1.1225746006182946, 2.676628276453523, 14.950797122928183]
13176 : 2028-02-01, [0.9331452010785879, 1.6871288245424172, 16.379725974379]
13177 : 2028-02-01, [1.0854878092529558, 1.2510595578192691, 16.913452632927775]
13178 : 2028-02-01, [1.097995315088014, 2.555723874893379, 15.846280810018607]
13179 : 2028-02-01, [1.1708056483909492, 2.39304162662961, 16.18615272497944]
13180 : 2028-02-01, [1.2561349110053666, 2.1863551119214977, 16.557509977073135]
13181 : 2028-02-01, [1.310929061305347, 1.7916432199512757, 17.147427718743376]
13182 : 2028-02-01, [1.4343408402295648, 1.5090488096716252, 17.55661035009881]
13183 : 2028-02-01, [1.15698146098364, 6.368838014282492, 13.22418052473387]
13184 : 2028-02-01, [1.2712002067077999, 6.154321256035834, 13.574478537256368]
13185 : 2028-02-01, [1.3905695339650317, 5.890981306975917, 13.96844915905905]
13186 : 2028-02-01, [1.501345841223184, 5.59459741616663, 14.404056742610184]
13187 : 2028-02-01, [1.2927858584487046, 3.8595319360087523, 16.597682205542544]
13188 : 2028-02-01, [1.3910036990608063, 3.5629560092332224, 17.04604029170597]
13189 : 2028-02-01, [1.4952983155217592, 3.200901549401724, 17.553800135076518]
13190 : 2028-02-01, [1.1034044746479705, 3.7889721378887344, 17.607623387463295]
13191 : 2028-02-01, [1.787571384652468, 2.5393290375244195, 18.423099577823113]
13192 : 2028-02-01, [0.21931543969052425, 2.0292813322019265, 20.75140322810755]
13193 : 2028-02-01, [1.3891727344524945, 2.972404081507564, 18.888423184039944]
13194 : 2028-02-01, [1.4771808004689537, 2.7276182877827044, 19.295200911748342]
13195 : 2028-02-01, [1.5952987091303352, 2.4060315953854685, 19.748669695484196]
13196 : 2028-02-01, [2.0519827929788708, 3.6017377279230587, 18.34627947909807]
13197 : 2028-02-01, [2.2389478234694327, 3.206882796054901, 18.804169380475663]
13198 : 2028-02-01, [1.2497485712360492, 3.7006012090351876, 19.549650219728765]
13199 : 2028-02-01, [0.1520037667815234, 1.8191309719895643, 22.778865261228912]
13200 : 2028-02-10, [0.17361112117813307, 0.9561274230915416, 8.870261455730326]
13201 : 2028-02-10, [0.5090530797828653, 1.7052899302375635, 8.035656989979572]
13202 : 2028-02-10, [0.5356966093608813, 1.7150555274952932, 8.249247863143825]
13203 : 2028-02-10, [0.9268852347914125, 1.5321084126330828, 8.291006352575504]
13204 : 2028-02-10, [0.9722723112177905, 1.5392026425998917, 8.488525046182318]
13205 : 2028-02-10, [1.0185155110042021, 1.544903856454115, 8.686580632541682]
13206 : 2028-02-10, [1.0704389879745753, 1.5361571145068662, 8.893403897518558]
13207 : 2028-02-10, [1.1208485805550925, 1.5290496726354443, 9.100101746809463]
13208 : 2028-02-10, [1.1754974668891105, 1.5124924098214936, 9.312010123289395]
13209 : 2028-02-10, [1.231633322265015, 1.488684272610659, 9.529682405124326]
13210 : 2028-02-10, [1.2887633848961697, 1.4584760104212027, 9.752760604682628]
13211 : 2028-02-10, [0.12637029475055425, 1.5756580699907745, 11.047971635258671]
13212 : 2028-02-10, [0.16240959192914523, 1.5195989863167179, 11.317991421754137]
13213 : 2028-02-10, [0.4586283278353959, 1.1997536423545048, 11.5916180298101]
13214 : 2028-02-10, [0.5087703740158304, 1.1258126856242965, 11.865416940359873]
13215 : 2028-02-10, [0.5645935425994574, 1.0286412550023298, 12.156765202398212]
13216 : 2028-02-10, [0.6213805095957757, 0.9245320023053422, 12.454087488098882]
13217 : 2028-02-10, [0.7815840337671007, 2.5500076326686814, 10.918408333564217]
13218 : 2028-02-10, [0.8287017504279646, 2.502594983580273, 11.168703265991764]
13219 : 2028-02-10, [0.88226476672339, 2.4422691277631694, 11.42546610551344]
13220 : 2028-02-10, [0.9366375156438709, 2.375043413763505, 11.688319070592625]
13221 : 2028-02-10, [0.9917460271693744, 2.3004410876956274, 11.957812885134997]
13222 : 2028-02-10, [1.0512654964646042, 2.2096576301973783, 12.239076873338018]
13223 : 2028-02-10, [1.1104638604145076, 2.113308375114142, 12.526227764471349]
13224 : 2028-02-10, [0.918584578314613, 1.896083032262995, 13.185332389422392]
13225 : 2028-02-10, [0.2442868371237673, 2.8068903317232516, 13.19882283115298]
13226 : 2028-02-10, [0.5580102440258613, 1.3326424279859987, 14.609347327988138]
13227 : 2028-02-10, [0.6178548229403775, 1.1713916390744215, 14.9607535379852]
13228 : 2028-02-10, [0.6780558211094971, 1.0090765785617508, 15.312867600328753]
13229 : 2028-02-10, [0.1093926946906672, 1.3004355096978601, 15.840171795611473]
13230 : 2028-02-10, [0.1425363210411847, 1.245351189069879, 16.112112489888936]
13231 : 2028-02-10, [0.41972917294060275, 3.1473626955968177, 14.182908131462579]
13232 : 2028-02-10, [0.48806339975515034, 3.0275125417952085, 14.484424058449642]
13233 : 2028-02-10, [0.5645717726495528, 2.8673627519846927, 14.818065475365753]
13234 : 2028-02-10, [0.6462145217322206, 2.669356987915404, 15.184428490352374]
13235 : 2028-02-10, [0.7309023693760461, 2.4439423611919247, 15.575155269432031]
13236 : 2028-02-10, [0.8216100289237053, 2.1509789133463553, 16.027411057729935]
13237 : 2028-02-10, [0.9196888855194421, 1.715061186387064, 16.615249928093498]
13238 : 2028-02-10, [1.0766015027080027, 1.2742146075582592, 17.149183889733738]
13239 : 2028-02-10, [0.9445851696845239, 5.507579845831249, 13.29783498448423]
13240 : 2028-02-10, [1.131738136069638, 2.5786220533199486, 16.289639810610414]
13241 : 2028-02-10, [1.2089232932542366, 2.3826292698089278, 16.658447436936836]
13242 : 2028-02-10, [1.2382449620200688, 1.9924147190528614, 17.269340318927068]
13243 : 2028-02-10, [1.3684300040450548, 1.6765789642518791, 17.704991031703067]
13244 : 2028-02-10, [1.1020433000176226, 6.589070218885473, 13.308886481096904]
13245 : 2028-02-10, [1.2176634766032826, 6.365493746085287, 13.66684277731143]
13246 : 2028-02-10, [1.3376506429935044, 6.106982445800447, 14.05536691120605]
13247 : 2028-02-10, [1.4689697456195665, 5.782858565560626, 14.49817168881981]
13248 : 2028-02-10, [1.5828881502475376, 5.468209326232252, 14.948902523520209]
13249 : 2028-02-10, [1.3075720774171067, 3.7519968259428267, 17.190431096640065]
13250 : 2028-02-10, [1.4091940957348348, 3.4139280646584282, 17.676877839606735]
13251 : 2028-02-10, [1.0724426859263558, 3.907569515640582, 17.76998779843306]
13252 : 2028-02-10, [1.1300023238383183, 3.7495453874510956, 18.120452288710588]
13253 : 2028-02-10, [0.17741768047083173, 2.121105515042475, 20.951476804486692]
13254 : 2028-02-10, [0.4347814870906876, 3.6096289636222147, 19.4555895492871]
13255 : 2028-02-10, [1.428363675609826, 2.924158402734477, 19.397477921655696]
13256 : 2028-02-10, [1.5260555466738221, 2.649750371071032, 19.824194082255143]
13257 : 2028-02-10, [1.669079316547208, 2.2477591156739702, 20.33316156777882]
13258 : 2028-02-10, [2.168812193157066, 3.4558020556720375, 18.8753857511709]
13259 : 2028-02-10, [2.354288234894738, 3.0657239577603477, 19.329987807344914]
13260 : 2028-02-20, [0.14895316488601154, 0.9464778908974161, 8.904568944216573]
13261 : 2028-02-20, [0.17807073189099606, 0.9177195260151366, 9.154209742093867]
13262 : 2028-02-20, [0.5160904074030729, 1.7142044099800022, 8.269705182616924]
13263 : 2028-02-20, [0.5412096046128919, 1.723947259344318, 8.484843136042791]
13264 : 2028-02-20, [0.5707216794888199, 1.7256340852763647, 8.703644235234817]
13265 : 2028-02-20, [0.9943843361462222, 1.5469377105933795, 8.708677953260397]
13266 : 2028-02-20, [1.0421198455472978, 1.5472317982094892, 8.910648356243213]
13267 : 2028-02-20, [1.0912929670413454, 1.5382281895644607, 9.120478843394194]
13268 : 2028-02-20, [1.1443190850717058, 1.5278829340356928, 9.327797980892601]
13269 : 2028-02-20, [1.1963158808659466, 1.512457248822187, 9.541226870311867]
13270 : 2028-02-20, [1.2513912341290692, 1.4855631510001663, 9.763045614870764]
13271 : 2028-02-20, [1.3096534717147192, 1.4476368801360389, 9.992709648149242]
13272 : 2028-02-20, [1.3629423745631688, 1.4058452475610679, 10.231212377875764]
13273 : 2028-02-20, [0.14855873109221454, 1.4995813602112582, 11.601859908696529]
13274 : 2028-02-20, [0.18407735620440335, 1.4371744207839428, 11.878748223011655]
13275 : 2028-02-20, [0.5047125068242426, 1.0982453896472648, 12.147042103528491]
13276 : 2028-02-20, [0.5627094597879281, 0.9920139728986882, 12.445276567313385]
13277 : 2028-02-20, [0.6236436622179474, 0.8734148061464633, 12.752941531635589]
13278 : 2028-02-20, [0.5181908917234826, 4.092419380036564, 9.889389728239953]
13279 : 2028-02-20, [0.8089261993845299, 2.558063693924791, 11.38301010669068]
13280 : 2028-02-20, [0.8615532253610639, 2.4902770681447235, 11.648169706494214]
13281 : 2028-02-20, [0.9155826964908088, 2.4198704920606793, 11.914546811448512]
13282 : 2028-02-20, [0.9720510866717652, 2.3334237874537336, 12.194525125874502]
13283 : 2028-02-20, [1.0282294855989749, 2.242361494090276, 12.47940902031075]
13284 : 2028-02-20, [1.0862390026442346, 2.139034598496543, 12.774726398859222]
13285 : 2028-02-20, [0.9241159848345902, 1.8854953258840015, 13.44038868928141]
13286 : 2028-02-20, [0.47953577834376493, 1.4210683863087041, 14.599395835347535]
13287 : 2028-02-20, [0.5347378574601179, 1.2791094832407706, 14.936152659299111]
13288 : 2028-02-20, [0.593283394848957, 1.1155307189984722, 15.291185886152572]
13289 : 2028-02-20, [0.4609804072415172, 2.0184266249224785, 14.770592967836006]
13290 : 2028-02-20, [0.10591277914601455, 1.289214986023482, 16.104872234830502]
13291 : 2028-02-20, [0.13991423848766377, 1.2275904400948825, 16.382495321417455]
13292 : 2028-02-20, [0.17685828841264928, 1.154527646718131, 16.66861406486922]
13293 : 2028-02-20, [0.42726578893579326, 3.09645320030625, 14.726281010757958]
13294 : 2028-02-20, [0.5038804937666024, 2.9250369793111455, 15.071082526922252]
