Itinerary: ['earth', 'venus', 'jupiter', 'pluto']
4358  : 2024-01-01, [0.6227142674448937, 3.51055971980936, 15.366726012745746]
4359  : 2024-01-01, [0.6130518790449284, 3.5274232114625055, 15.609524909492567]
4360  : 2024-01-01, [0.6152177204071205, 3.5726194014109693, 15.812162878181908]
4361  : 2024-01-01, [0.6018735109993358, 3.5855784243223074, 16.062548064678353]
4362  : 2024-01-01, [0.5999495240102407, 3.620680528995974, 16.279369946993786]
4363  : 2024-01-01, [0.5884144525540438, 3.638557510262455, 16.5230280371835]
4364  : 2024-01-01, [0.28810741939417045, 1.585935543265747, 19.125957037340083]
4365  : 2024-01-01, [0.2647763114835845, 1.5403780289994657, 19.44484565951695]
4366  : 2024-01-01, [0.23365210087040034, 1.4814061503896465, 19.784941748739957]
4367  : 2024-01-01, [0.24347353999236007, 1.5075016737825673, 19.999024786225075]
4368  : 2024-01-01, [0.20690242351267074, 1.4325073587689383, 20.36059021771839]
4369  : 2024-01-01, [0.17547302355207461, 1.3656912744233975, 20.708835702024526]
4370  : 2024-01-01, [0.1068426808242363, 1.2067027975729896, 21.186454521602773]
4371  : 2024-01-01, [0.05469365352315957, 1.083018054977479, 21.612288291499365]
4372  : 2024-01-01, [0.9377293436677953, 0.8737732506710313, 21.188497405661174]
4373  : 2024-01-01, [0.7598642417312705, 3.6098458315795354, 18.880289926689194]
4374  : 2024-01-01, [0.4073048539674054, 1.9535273158181494, 21.139167830214447]
4375  : 2024-01-01, [0.8008767176026016, 3.744173494509215, 19.204949787888186]
4376  : 2024-01-01, [0.7659067754530545, 3.688554044387381, 19.545539180159565]
4377  : 2024-01-01, [0.43412782468559513, 2.041616305095665, 21.774255870218738]
4378  : 2024-01-01, [1.1131337990543675, 1.4887535018707267, 21.898112699074904]
4379  : 2024-01-01, [1.0268746668650508, 1.1329113419452759, 22.590213991189675]
4380  : 2024-01-10, [0.19229788882653615, 0.8001928476094714, 9.00750926356399]
4381  : 2024-01-10, [0.19364627019974873, 0.8124348690883764, 9.243918860711874]
4382  : 2024-01-10, [0.19644885940364823, 0.8284493162189912, 9.47510182437736]
4383  : 2024-01-10, [0.19916401051509264, 0.8438864762628685, 9.706949513222037]
4384  : 2024-01-10, [0.20007657199063206, 0.8551556659404277, 9.944767762068942]
4385  : 2024-01-10, [0.20257004992166508, 0.8705219423231738, 10.176908007755161]
4386  : 2024-01-10, [0.2032596207581391, 0.8818995682943626, 10.4148408109475]
4387  : 2024-01-10, [0.20549357436512816, 0.8961931919268259, 10.648313233708047]
4388  : 2024-01-10, [0.20776909055763798, 0.9117703495218634, 10.880460559920499]
4389  : 2024-01-10, [0.2079410971466495, 0.9209323210569987, 11.121126581796352]
4390  : 2024-01-10, [0.20802433455583336, 0.931005069261546, 11.36097059618262]
4391  : 2024-01-10, [0.20784723220547538, 0.939349640427238, 11.602803127367288]
4392  : 2024-01-10, [0.20550066214416596, 0.9432783869597623, 11.851220950896073]
4393  : 2024-01-10, [0.20504942531769876, 0.9522488885134772, 12.092701686168825]
4394  : 2024-01-10, [0.20223470043642217, 0.9551731629468618, 12.342592136616716]
4395  : 2024-01-10, [0.20119526066655252, 0.9613265059797775, 12.587478233353671]
4396  : 2024-01-10, [0.19782967844652824, 0.9623000652856463, 12.839870256267826]
4397  : 2024-01-10, [0.1942525711696686, 0.964011475678481, 13.091735953151849]
4398  : 2024-01-10, [0.1903440929059681, 0.9637424323149051, 13.345913474779127]
4399  : 2024-01-10, [0.18621242676702476, 0.9647787219470999, 13.599008851285875]
4400  : 2024-01-10, [0.5671427786861597, 2.6898936676919933, 11.742963553621847]
4401  : 2024-01-10, [0.5689267692722689, 2.7198142365859117, 11.961258994141817]
4402  : 2024-01-10, [0.5754401135848661, 2.7639949299411186, 12.160564956474014]
4403  : 2024-01-10, [0.5793855087193951, 2.7998776015166316, 12.370736889763975]
4404  : 2024-01-10, [0.5834903662900827, 2.8396272755667535, 12.576882358143163]
4405  : 2024-01-10, [0.5898373777189223, 2.883643334924446, 12.77651928735663]
4406  : 2024-01-10, [0.5936703159458722, 2.9211413528514645, 12.985188331202664]
4407  : 2024-01-10, [0.5976251183114484, 2.9611364538265694, 13.191238427861983]
4408  : 2024-01-10, [0.6235416135166713, 3.0521676089924306, 13.324290777490896]
4409  : 2024-01-10, [0.6250599982128215, 3.087520926624382, 13.537419075162799]
4410  : 2024-01-10, [0.6112004197525591, 3.0865819817899576, 13.802217598457482]
4411  : 2024-01-10, [0.6121926358203816, 3.1224200610765394, 14.015387303103081]
4412  : 2024-01-10, [0.6156511542931995, 3.163078038577944, 14.221270807128857]
4413  : 2024-01-10, [0.6189618030390271, 3.204354739353422, 14.42668345760755]
4414  : 2024-01-10, [0.6221184230518574, 3.246242636155316, 14.631638940792826]
4415  : 2024-01-10, [0.6194634141166335, 3.272388410840922, 14.858148175042446]
4416  : 2024-01-10, [0.6167697932897513, 3.3018687516833465, 15.081361455026904]
4417  : 2024-01-10, [0.613735875521846, 3.3309982443488444, 15.305265880129312]
4418  : 2024-01-10, [0.6132675653064562, 3.3656347096436927, 15.521097725049854]
4419  : 2024-01-10, [0.6125301104576397, 3.4007105549581285, 15.736759334584228]
4420  : 2024-01-10, [0.6087180278570924, 3.4314435326655497, 15.959838439477359]
4421  : 2024-01-10, [0.6007633537951499, 3.4480153698686586, 16.20122127633619]
4422  : 2024-01-10, [0.5928684017405406, 3.469516115225441, 16.43761548303402]
4423  : 2024-01-10, [0.5776946811820225, 3.4744568141901433, 16.697848504627835]
4424  : 2024-01-10, [0.564779473455255, 3.4827118998330655, 16.952508626711683]
4425  : 2024-01-10, [0.5448795891882767, 3.485988896263694, 17.21913151454803]
4426  : 2024-01-10, [0.23477754275945847, 1.3640936094859188, 19.90112884775462]
4427  : 2024-01-10, [0.20543871571774705, 1.3008838294234275, 20.243677454858826]
4428  : 2024-01-10, [0.15987047921263836, 1.2040837508663247, 20.636045769921033]
4429  : 2024-01-10, [0.1547316272717354, 1.193862738821487, 20.901405633906776]
4430  : 2024-01-10, [0.1250339410835809, 1.128476764834622, 21.246489294081798]
4431  : 2024-01-10, [0.06137781871657056, 0.9740509100868121, 21.714571271196615]
4432  : 2024-01-10, [0.8236535286118215, 3.5954911884006946, 18.580855282987482]
4433  : 2024-01-10, [0.7874492585342848, 3.5437342426847955, 18.91881649878092]
4434  : 2024-01-10, [0.41077281095799745, 1.8425149888560406, 21.246712200185964]
4435  : 2024-01-10, [1.0999691977504755, 1.3527248311515434, 21.29730597109798]
4436  : 2024-01-10, [1.05189979493589, 1.1488681539387722, 21.799232051125337]
4437  : 2024-01-10, [0.6098493932793345, 3.746029106746747, 19.894121499973917]
4438  : 2024-01-10, [0.5091626038907651, 3.558112374096578, 20.432725022012654]
4439  : 2024-01-10, [1.0864038857471658, 1.2183004643058033, 22.44529564994703]
4440  : 2024-01-20, [0.18843303743053885, 0.7444327117310872, 9.067134250838375]
4441  : 2024-01-20, [0.1912642386806998, 0.7593219965729299, 9.29941376474637]
4442  : 2024-01-20, [0.1924554754810764, 0.7701289619374349, 9.537415562581488]
4443  : 2024-01-20, [0.19502794859077166, 0.783997176979586, 9.770974874429642]
4444  : 2024-01-20, [0.1975096574464376, 0.7976626021094723, 10.00482774044409]
4445  : 2024-01-20, [0.19813678193415085, 0.8065402238249761, 10.245322994240873]
4446  : 2024-01-20, [0.20048376316633734, 0.8204828465306429, 10.479033390303021]
4447  : 2024-01-20, [0.2026481049383805, 0.8334219736232904, 10.713929921438329]
4448  : 2024-01-20, [0.20296422913249365, 0.8426934196262671, 10.95434235124124]
4449  : 2024-01-20, [0.20298073347246598, 0.8496793772791554, 11.197339889248378]
4450  : 2024-01-20, [0.20289247171115463, 0.8579274376673479, 11.439180090621498]
4451  : 2024-01-20, [0.2025516962837873, 0.8640214939945522, 11.683426809721661]
4452  : 2024-01-20, [0.20214757961919524, 0.8716156485641388, 11.926236771816665]
4453  : 2024-01-20, [0.2015761088339662, 0.878363693759974, 12.17006019740606]
4454  : 2024-01-20, [0.19863175219249454, 0.878931215741856, 12.422437032065648]
4455  : 2024-01-20, [0.19540558364343064, 0.8787982368098964, 12.675796179546674]
4456  : 2024-01-20, [0.17601170513191836, 0.8378745615925818, 12.986113733275499]
4457  : 2024-01-20, [0.16949613158508073, 0.8303588702807865, 13.25014499813413]
4458  : 2024-01-20, [0.1624743697635946, 0.8208178736341365, 13.51670775660227]
4459  : 2024-01-20, [0.5467005445960607, 2.460374811944268, 11.742924643459672]
4460  : 2024-01-20, [0.5531323281495084, 2.4990286851323242, 11.94783898671817]
4461  : 2024-01-20, [0.5570638526790498, 2.5298869901873693, 12.163049157133578]
4462  : 2024-01-20, [0.5735120560526726, 2.6759215182422507, 12.250566425705077]
4463  : 2024-01-20, [0.5747461876349691, 2.7023578089968145, 12.472896003368216]
4464  : 2024-01-20, [0.578396646040915, 2.737394993784888, 12.684208360174196]
4465  : 2024-01-20, [0.5868954797260924, 2.7842241473515106, 12.8788803729224]
4466  : 2024-01-20, [0.5904665821447658, 2.8197428672196514, 13.089790550635584]
4467  : 2024-01-20, [0.5913054034847623, 2.847189290770945, 13.311505305744292]
4468  : 2024-01-20, [0.5973176632288728, 2.889633853220987, 13.51304848355014]
4469  : 2024-01-20, [0.5980937044062494, 2.920098609831701, 13.73180768576205]
4470  : 2024-01-20, [0.6268954272589533, 3.0157424373969364, 13.85736213534411]
4471  : 2024-01-20, [0.635479044045461, 3.0647984486425615, 14.049722507311978]
4472  : 2024-01-20, [0.6362505137896297, 3.095999651300825, 14.267749834909546]
4473  : 2024-01-20, [0.6423188150865747, 3.1406902427390024, 14.466990942174423]
4474  : 2024-01-20, [0.6427751779506304, 3.1717270514120153, 14.685497770637351]
4475  : 2024-01-20, [0.6486201386126504, 3.2155601293864002, 14.88581973200095]
4476  : 2024-01-20, [0.651536489299242, 3.253094721745286, 15.095368788955472]
4477  : 2024-01-20, [0.6544634937239857, 3.2905544931221846, 15.304982013153827]
4478  : 2024-01-20, [0.6487292373202982, 3.3093217704588223, 15.54194899222088]
4479  : 2024-01-20, [0.6483598339780184, 3.3403479215097853, 15.761292244512198]
4480  : 2024-01-20, [0.6536475917665371, 3.384990455024698, 15.961361953208767]
4481  : 2024-01-20, [0.5926198492028361, 3.2826679664623755, 16.37471218433479]
4482  : 2024-01-20, [0.6431316060359293, 3.4290509815727486, 16.427817412391324]
4483  : 2024-01-20, [0.6387485345487418, 3.4531867305886865, 16.65806473486257]
4484  : 2024-01-20, [0.6339440372352294, 3.4765811434594887, 16.88947481930528]
4485  : 2024-01-20, [0.6195469915280064, 3.4832329444407963, 17.1472200640312]
4486  : 2024-01-20, [0.6169780222810307, 3.5114324628118485, 17.37158951490712]
4487  : 2024-01-20, [0.5971699613184726, 3.5027342377505493, 17.65009580093098]
4488  : 2024-01-20, [0.5838209073405407, 3.509046694856987, 17.90713239780247]
4489  : 2024-01-20, [0.5412753958816826, 3.452825180777965, 18.255899423340356]
4490  : 2024-01-20, [0.5017302566752393, 3.4041255930415186, 18.59414415028324]
4491  : 2024-01-20, [0.48722256583331464, 3.407212834645057, 18.855564599521628]
4492  : 2024-01-20, [0.4425892522654764, 3.3463377693398164, 19.211072978394707]
4493  : 2024-01-20, [0.8494327112794537, 3.530785647353516, 18.86978164136703]
4494  : 2024-01-20, [0.826798374194669, 3.5082310188122166, 19.164970606993116]
4495  : 2024-01-20, [0.7949884835689429, 3.479140231066766, 19.47587128536429]
4496  : 2024-01-20, [0.5294359575346235, 2.304473430272802, 21.166090612192573]
4497  : 2024-01-20, [0.11729301826999937, 1.5121505127479251, 22.620556468982077]
4498  : 2024-01-20, [0.06880627368466545, 1.4949263275875515, 22.936267398727782]
4499  : 2024-01-20, [0.9238736593633762, 4.477788043313702, 19.348338297322922]
4500  : 2024-02-01, [0.18364759361163296, 0.6769425818467499, 9.139409824541618]
4501  : 2024-02-01, [0.18626683853276466, 0.6894317337770003, 9.374301427690236]
4502  : 2024-02-01, [0.18891605957891483, 0.7025615928405993, 9.608522347580486]
4503  : 2024-02-01, [0.1913586911864015, 0.7142715573648322, 9.844369751448767]
4504  : 2024-02-01, [0.19201313507822157, 0.7217280427697624, 10.086258822152017]
4505  : 2024-02-01, [0.19431641851590817, 0.7336299255438414, 10.322053655940252]
4506  : 2024-02-01, [0.1946615274400335, 0.7399082506265491, 10.565430221933418]
4507  : 2024-02-01, [0.1967404795671848, 0.7517194321666927, 10.801540088266123]
4508  : 2024-02-01, [0.1967740747342932, 0.7572200005801717, 11.046005924685534]
4509  : 2024-02-01, [0.19670735065508768, 0.7634768509136224, 11.28981579843129]
4510  : 2024-02-01, [0.19634490378606506, 0.7679205939967279, 11.535734502217208]
4511  : 2024-02-01, [0.1879031090997473, 0.7532650133331557, 11.808831877567098]
4512  : 2024-02-01, [0.18497666045211653, 0.751555579705799, 12.063467759842085]
4513  : 2024-02-01, [0.183949595650664, 0.7549361043346291, 12.311114300014708]
4514  : 2024-02-01, [0.178290334340548, 0.746499043822319, 12.575210621837131]
4515  : 2024-02-01, [0.17689425201416936, 0.7506443341111235, 12.822461413874708]
4516  : 2024-02-01, [0.17049088956027963, 0.7396821983615168, 13.089826912078204]
4517  : 2024-02-01, [0.158876382626726, 0.7142380403247407, 13.376885577048535]
4518  : 2024-02-01, [0.5365792190550318, 2.322908597034805, 11.640512183910161]
4519  : 2024-02-01, [0.5389751003526907, 2.348849600960191, 11.86217529868712]
4520  : 2024-02-01, [0.547439912799196, 2.3911464294830473, 12.061413657717756]
4521  : 2024-02-01, [0.551426445693462, 2.420850000854806, 12.27772355345173]
4522  : 2024-02-01, [0.5575037701825113, 2.4565916973488906, 12.485904532468599]
4523  : 2024-02-01, [0.5657477668840994, 2.4979144688127364, 12.686337764303163]
4524  : 2024-02-01, [0.5693127004565512, 2.5273305534199144, 12.903356746123535]
4525  : 2024-02-01, [0.5811614804974248, 2.660296591270692, 13.008541928231885]
4526  : 2024-02-01, [0.5867935811279223, 2.6972663188928885, 13.215940099979191]
4527  : 2024-02-01, [0.5923891116147985, 2.734367535840137, 13.423243352545065]
4528  : 2024-02-01, [0.5927016493938642, 2.7588449350027635, 13.648453415603372]
4529  : 2024-02-01, [0.5955921719195305, 2.7897113672401974, 13.864696460840273]
4530  : 2024-02-01, [0.6009971577839446, 2.827794227218388, 14.071208614997666]
4531  : 2024-02-01, [0.6037437697437924, 2.858880670404716, 14.28737555985149]
4532  : 2024-02-01, [0.6090136128443058, 2.897064979838715, 14.49392140731698]
4533  : 2024-02-01, [0.6034999477317835, 2.9099592791390387, 14.736540773129178]
4534  : 2024-02-01, [0.641544280115563, 3.026786543062601, 14.831669176821837]
4535  : 2024-02-01, [0.6444275635128061, 3.06241607904874, 15.043156357438454]
4536  : 2024-02-01, [0.6469535324161619, 3.0946769664934424, 15.258369501090398]
4537  : 2024-02-01, [0.6465097207513248, 3.120613499090272, 15.482876780158401]
4538  : 2024-02-01, [0.6430177597973007, 3.1387211178479966, 15.718261122354702]
4539  : 2024-02-01, [0.6482152116332837, 3.18041210337557, 15.921372684991145]
4540  : 2024-02-01, [0.6445866544794243, 3.201174103013235, 16.154239242507344]
4541  : 2024-02-01, [0.6462488922531628, 3.2324974002299274, 16.37125370751691]
4542  : 2024-02-01, [0.6359328079008517, 3.238575551116269, 16.62549164098288]
4543  : 2024-02-01, [0.6310873492562166, 3.2561396591937024, 16.862772991550077]
4544  : 2024-02-01, [0.6228925084551158, 3.2673793027328095, 17.109728188812074]
4545  : 2024-02-01, [0.620707308283012, 3.2941543358702323, 17.335138355846755]
4546  : 2024-02-01, [0.5946821578271703, 3.2634200312582506, 17.64189781091458]
4547  : 2024-02-01, [0.5751515098696968, 3.251645391384597, 17.923203098745706]
4548  : 2024-02-01, [0.553715790663603, 3.2545315880727164, 18.191752621263678]
4549  : 2024-02-01, [0.5423829566545995, 3.245402303920478, 18.462214739424923]
4550  : 2024-02-01, [0.507390866728688, 3.1992872832149537, 18.79332185005636]
4551  : 2024-02-01, [0.4731580815665701, 3.15211889387109, 19.12472302456234]
4552  : 2024-02-01, [0.43180617497730694, 3.095813501870066, 19.472380323152628]
4553  : 2024-02-01, [0.35642154097597545, 2.9467672743402513, 19.946811184683774]
4554  : 2024-02-01, [0.8184437460617969, 3.302048087585576, 19.379508166352625]
4555  : 2024-02-01, [0.7766101912687788, 3.253484466048214, 19.71990534268301]
4556  : 2024-02-01, [0.49324954902505236, 1.9906351221198937, 21.516115328855054]
4557  : 2024-02-01, [0.4658570926583507, 1.9489211016929204, 21.83522180564873]
4558  : 2024-02-01, [0.36704912579053706, 1.7304071645536996, 22.402543709655763]
4559  : 2024-02-01, [0.9375080996765925, 4.3236729871481625, 19.488818913175248]
4560  : 2024-02-10, [0.18036157966901953, 0.6265161838489021, 9.193122236482077]
4561  : 2024-02-10, [0.18289865769576824, 0.6373904973333094, 9.429710844970922]
4562  : 2024-02-10, [0.1854247727896904, 0.6487164280427603, 9.66585879916755]
4563  : 2024-02-10, [0.18606582395000082, 0.6545673180806854, 9.909366857969314]
4564  : 2024-02-10, [0.18828431851218022, 0.6646618320726401, 10.14705384941518]
4565  : 2024-02-10, [0.19049464422321108, 0.6752465405171266, 10.384258815259663]
4566  : 2024-02-10, [0.1926021862682133, 0.6860144834343969, 10.621383330297391]
4567  : 2024-02-10, [0.1871375195662926, 0.6757142122766381, 10.887148268157068]
4568  : 2024-02-10, [0.18890662782893233, 0.6852318972514416, 11.125861474919626]
4569  : 2024-02-10, [0.18465320449325826, 0.6786260061824876, 11.386720789324254]
4570  : 2024-02-10, [0.18611167554087443, 0.6873812151478611, 11.626507109311264]
4571  : 2024-02-10, [0.18333496228939772, 0.685264796657002, 11.881400241053601]
4572  : 2024-02-10, [0.18028267382705968, 0.6814854483306962, 12.138231877842244]
4573  : 2024-02-10, [0.17908741295505118, 0.6836528767326246, 12.387259710312325]
4574  : 2024-02-10, [0.17327645030987632, 0.6729447850362833, 12.653778764653842]
4575  : 2024-02-10, [0.1441481412605421, 0.6047101290602778, 13.00114172967918]
4576  : 2024-02-10, [0.13445366356829416, 0.5850866675136158, 13.280459668918091]
4577  : 2024-02-10, [0.06701024738629016, 2.402541573230671, 11.780448179383038]
4578  : 2024-02-10, [0.5306061506742028, 2.237689415669563, 11.731704433656237]
4579  : 2024-02-10, [0.53701845244474, 2.2723988277833014, 11.94058271977196]
4580  : 2024-02-10, [0.5413980816466604, 2.3035580507551927, 12.155043867598147]
4581  : 2024-02-10, [0.5497981685570273, 2.3441763010371743, 12.3560255304058]
4582  : 2024-02-10, [0.553796834150253, 2.3737567722625177, 12.57244639358723]
4583  : 2024-02-10, [0.5573733576702657, 2.4006552577939644, 12.791971384535769]
4584  : 2024-02-10, [0.5631924885442271, 2.43480303402311, 13.002004477432662]
4585  : 2024-02-10, [0.5711713261409892, 2.473145327210901, 13.205683346648108]
4586  : 2024-02-10, [0.5745094831291563, 2.5024679920916695, 13.423022524779174]
4587  : 2024-02-10, [0.5798964831036928, 2.5348402424986785, 13.63526327439763]
4588  : 2024-02-10, [0.5851463479375784, 2.5661827344582964, 13.848670917604128]
4589  : 2024-02-10, [0.5942948042735524, 2.696859596919556, 13.95884559880689]
4590  : 2024-02-10, [0.5967197263133377, 2.724122980291547, 14.179157293395116]
4591  : 2024-02-10, [0.5962943789773185, 2.744999325223184, 14.4087062957995]
4592  : 2024-02-10, [0.6012262098197694, 2.7791272540049885, 14.619646536175242]
4593  : 2024-02-10, [0.6062139456377068, 2.813802248403577, 14.829983805958713]
4594  : 2024-02-10, [0.6026413236998314, 2.829081564253539, 15.068277112046628]
4595  : 2024-02-10, [0.6075846459459351, 2.8659093033081056, 15.27650605074596]
4596  : 2024-02-10, [0.5980444104978546, 2.8681965760495514, 15.533759013452595]
4597  : 2024-02-10, [0.6489301640150397, 3.0150062369472646, 15.586063599037699]
4598  : 2024-02-10, [0.6479395098159791, 3.0359012689209637, 15.816159221263058]
4599  : 2024-02-10, [0.6439327257044086, 3.0513532359213125, 16.05471403837428]
4600  : 2024-02-10, [0.6457805161243092, 3.081315011989278, 16.272904471886413]
4601  : 2024-02-10, [0.6413684650264644, 3.097399641163031, 16.511231893810507]
4602  : 2024-02-10, [0.6365119491493607, 3.1100545648666067, 16.753433485984033]
4603  : 2024-02-10, [0.6315039966448855, 3.124660593044459, 16.993835410310655]
4604  : 2024-02-10, [0.6198361321080528, 3.1242525525727722, 17.25591131531917]
4605  : 2024-02-10, [0.6013817418340652, 3.1110824501679986, 17.537535807997937]
4606  : 2024-02-10, [0.5949779392973217, 3.1232343760776655, 17.781787684625012]
4607  : 2024-02-10, [0.5747283787477545, 3.1009721609633933, 18.074299460288852]
4608  : 2024-02-10, [0.5673936928221092, 3.1021314101104536, 18.330474897067432]
4609  : 2024-02-10, [0.5308326638411421, 3.0607030027549538, 18.658464333403906]
4610  : 2024-02-10, [0.4994621076979361, 3.0214786399059963, 18.97905925239607]
4611  : 2024-02-10, [0.47671437454115345, 2.9960970764403254, 19.277188549018522]
4612  : 2024-02-10, [0.4237039260123404, 2.8957755490359047, 19.680520524951753]
4613  : 2024-02-10, [0.3340569795775951, 2.719794906921539, 20.196148113500865]
4614  : 2024-02-10, [0.30406007650629346, 2.680283208951619, 20.515656714542086]
4615  : 2024-02-10, [0.8579589242795809, 3.32750149712728, 19.564539578593138]
4616  : 2024-02-10, [0.4947038533345564, 1.85987397211671, 21.645422174548735]
4617  : 2024-02-10, [0.41887278310082937, 1.6963432446963436, 22.134783972202825]
4618  : 2024-02-10, [0.3596322441551854, 1.5658712689433878, 22.574496486901428]
4619  : 2024-02-10, [0.4123062308071229, 1.6976261246502753, 22.640067644542604]
4620  : 2024-02-20, [0.17657014833474444, 0.5701957586754813, 9.253234092989773]
4621  : 2024-02-20, [0.17900417384586795, 0.5792868796808287, 9.491708946473302]
4622  : 2024-02-20, [0.18138521817387737, 0.5890435712372811, 9.72957121058884]
4623  : 2024-02-20, [0.18198465290150284, 0.5940318099209996, 9.973983537177498]
4624  : 2024-02-20, [0.18237124047048978, 0.598056195663397, 10.219572563866114]
4625  : 2024-02-20, [0.18253385137719852, 0.601050315343574, 10.466415833279228]
4626  : 2024-02-20, [0.18259440955066744, 0.6046650237777618, 10.712740566671572]
4627  : 2024-02-20, [0.182353907916794, 0.6065557224442624, 10.961090369638944]
4628  : 2024-02-20, [0.18396525857667412, 0.6144226146844269, 11.2016121267389]
4629  : 2024-02-20, [0.18353310832256023, 0.6163398463605393, 11.450127045316899]
4630  : 2024-02-20, [0.17879705358509052, 0.6065153589413265, 11.714687587473582]
4631  : 2024-02-20, [0.17792344623293097, 0.6082046195467113, 11.963871934220357]
4632  : 2024-02-20, [0.16000759210244614, 0.5684683646890863, 12.27152404320847]
4633  : 2024-02-20, [0.11319422078856896, 0.5188071841717375, 12.617998595039694]
4634  : 2024-02-20, [0.09123016551121425, 2.2279593332153538, 11.180810501273431]
4635  : 2024-02-20, [0.08144923029270568, 2.2619604788456544, 11.40659029086164]
4636  : 2024-02-20, [0.07120955802114091, 2.287799684400203, 11.640990757578654]
4637  : 2024-02-20, [0.5213551520489008, 2.118236479015937, 11.610408368935161]
4638  : 2024-02-20, [0.5281205695296213, 2.154066321056068, 11.817813109414312]
4639  : 2024-02-20, [0.5323912217469899, 2.181378201673015, 12.036230576579996]
4640  : 2024-02-20, [0.53877486856478, 2.215007689427209, 12.246217442008012]
4641  : 2024-02-20, [0.542715012406371, 2.2415609811401374, 12.46572400645349]
4642  : 2024-02-20, [0.5488247646643158, 2.2751876621821547, 12.67598757315353]
4643  : 2024-02-20, [0.5548246035210141, 2.3086065958239135, 12.886568800655073]
4644  : 2024-02-20, [0.5628818011727172, 2.3459397174983163, 13.091178481328965]
4645  : 2024-02-20, [0.566353265747908, 2.3729362428050735, 13.310710491447018]
4646  : 2024-02-20, [0.569632702769663, 2.3988413582066728, 13.531525939023664]
4647  : 2024-02-20, [0.5750253183327197, 2.429414992159142, 13.745559689508138]
4648  : 2024-02-20, [0.5805128015566077, 2.4625990189575226, 13.956888179485867]
4649  : 2024-02-20, [0.5856629907139417, 2.4925928781182667, 14.171744131167792]
4650  : 2024-02-20, [0.5881286475863368, 2.515572443341195, 14.396298909072469]
4651  : 2024-02-20, [0.5956809006429363, 2.5533818968532676, 14.600937202503799]
4652  : 2024-02-20, [0.5952471537747702, 2.568886953603951, 14.835865892621278]
4653  : 2024-02-20, [0.5979338757138077, 2.6771189096391024, 14.97494721464709]
