Itinerary: ['earth', 'venus', 'jupiter', 'pluto']
12992 : 2028-01-01, [0.926283945299187, 1.6009547702643414, 15.47276128443647]
12993 : 2028-01-01, [0.9318504114804076, 1.5987568584241683, 15.719392730095425]
12994 : 2028-01-01, [0.9403153208540419, 1.6076825143590139, 15.952002164786945]
12995 : 2028-01-01, [0.9548486993203648, 1.6414348239712055, 16.15371647670843]
12996 : 2028-01-01, [0.9617792802056347, 1.644475335332963, 16.393745384461404]
12997 : 2028-01-01, [0.9725641296221369, 1.663760674033917, 16.613675196343944]
12998 : 2028-01-01, [0.9849684008075116, 1.6891138647937232, 16.825917734398768]
12999 : 2028-01-01, [0.9998550733695938, 1.7244573361471967, 17.02568759048321]
13000 : 2028-01-01, [1.0156525436390524, 1.7638351810497674, 17.22051227531118]
13001 : 2028-01-01, [1.0250080787997542, 1.776685951620612, 17.448305969579632]
13002 : 2028-01-01, [0.5503707583480806, 3.942158182423781, 16.007471059228138]
13003 : 2028-01-01, [0.14477777256663735, 2.230229454752861, 18.374992772680503]
13004 : 2028-01-01, [0.16412221735415422, 2.3181604743585957, 18.51771730828725]
13005 : 2028-01-01, [0.17634857716311203, 2.3870303578645315, 18.686621064972357]
13006 : 2028-01-01, [0.14886577384112432, 2.371554362679419, 18.979579863479458]
13007 : 2028-01-01, [0.17922505785636236, 2.484354626361147, 19.08642031578249]
13008 : 2028-01-01, [0.1689866422635108, 2.5114152775253817, 19.319598080211108]
13009 : 2028-01-01, [0.22060817082362305, 0.620973729302167, 21.408418099874208]
13010 : 2028-01-01, [0.24680273794259872, 0.7177289838357626, 21.53546827822164]
13011 : 2028-01-01, [0.28466800452872915, 0.8510280616733144, 21.614303933797956]
13012 : 2028-01-01, [0.28632858491710067, 0.8790558452348443, 21.834615569848054]
13013 : 2028-01-01, [0.35806367450990767, 1.108397475487188, 21.78353885000291]
13014 : 2028-01-01, [0.3922752924439557, 1.23152696627861, 21.876197741277437]
13015 : 2028-01-01, [0.3466287577004967, 1.126773639375804, 22.2765976029237]
13016 : 2028-01-01, [0.37851134974357015, 0.9487014417710035, 22.672787208485424]
13017 : 2028-01-01, [0.3615160971410893, 0.8940446351363475, 22.994439267722566]
13018 : 2028-01-01, [0.33980243393451615, 0.8487977445226276, 23.311399821542853]
13019 : 2028-01-01, [1.4150614366854806, 3.5145295784135757, 19.820408984900943]
13020 : 2028-01-10, [0.6152862021205747, 1.1224586759456285, 8.262255121933796]
13021 : 2028-01-10, [0.6382716732119067, 1.188842185108654, 8.42288614167944]
13022 : 2028-01-10, [0.038020398139825294, 1.3333125516333426, 9.128667050226833]
13023 : 2028-01-10, [0.046234273844177866, 1.3437913699013093, 9.359974356254513]
13024 : 2028-01-10, [0.064706603676036, 1.4233929743934364, 9.511900421930529]
13025 : 2028-01-10, [0.07790828453000578, 1.4896126938504746, 9.68247902161952]
13026 : 2028-01-10, [0.7100435168162096, 1.3475444509961891, 9.442412032187601]
13027 : 2028-01-10, [0.053787269583373744, 1.5073945646239657, 10.188818165792663]
13028 : 2028-01-10, [0.061309012864519646, 1.56246071408665, 10.376230273048831]
13029 : 2028-01-10, [0.08184302350078287, 1.6443556024824206, 10.523801374016797]
13030 : 2028-01-10, [0.10281602486325718, 1.7300148383009029, 10.667169136835838]
13031 : 2028-01-10, [0.13957582414106798, 1.8485649985635497, 10.761859177295383]
13032 : 2028-01-10, [0.16706158455589556, 1.9464569517388155, 10.886481463705287]
13033 : 2028-01-10, [0.8073467326593455, 1.5262618927431038, 10.91639137459755]
13034 : 2028-01-10, [0.814719613505195, 1.5271786324904468, 11.15810175400436]
13035 : 2028-01-10, [0.8238664890269436, 1.5352651530295067, 11.390868357943551]
13036 : 2028-01-10, [0.828338238057114, 1.5248572900899446, 11.64680447185294]
13037 : 2028-01-10, [0.8335051696519563, 1.5162136147304548, 11.90028121561759]
13038 : 2028-01-10, [0.840825857037858, 1.5184657016717078, 12.140708441290434]
13039 : 2028-01-10, [0.8453381618929375, 1.5074085774388648, 12.397253260668199]
13040 : 2028-01-10, [0.8509785051441937, 1.5020717944231936, 12.646949700432614]
13041 : 2028-01-10, [0.8557774411753729, 1.4940817247661733, 12.900140834058455]
13042 : 2028-01-10, [0.8630252458396621, 1.4959316150780184, 13.14104313908232]
13043 : 2028-01-10, [0.8659429717632386, 1.4788817245954586, 13.4051753036413]
13044 : 2028-01-10, [0.873018485327496, 1.4803389016854114, 13.646642612987094]
13045 : 2028-01-10, [0.8788052384808006, 1.477200659383805, 13.893994102135395]
13046 : 2028-01-10, [0.8823570761979157, 1.4639867739498604, 14.153656149852223]
13047 : 2028-01-10, [0.8891495032642351, 1.4639684110401285, 14.396882085695637]
13048 : 2028-01-10, [0.8940898321339374, 1.457651088282281, 14.64825907958378]
13049 : 2028-01-10, [0.9002724423371324, 1.4552790209065802, 14.894448536756288]
13050 : 2028-01-10, [0.9057190431226539, 1.4514188395351926, 15.142862117342155]
13051 : 2028-01-10, [0.9115628539227881, 1.4486714897803254, 15.389765656296888]
13052 : 2028-01-10, [0.919020965160199, 1.4527107172617544, 15.628268317578046]
13053 : 2028-01-10, [0.928800932944352, 1.4664142911277736, 15.854784775927873]
13054 : 2028-01-10, [0.9379975919877546, 1.477592476668966, 16.08440993134328]
13055 : 2028-01-10, [0.9403911925824857, 1.460835833861574, 16.34877297355594]
13056 : 2028-01-10, [0.9577083010034452, 1.5051036233799913, 16.537188075616562]
13057 : 2028-01-10, [0.9682175434374165, 1.52227162457167, 16.759510831990912]
13058 : 2028-01-10, [0.9781178056747892, 1.5368614351544592, 16.98502075917075]
13059 : 2028-01-10, [0.1558066466762061, 2.0197627003769147, 17.57443065294688]
13060 : 2028-01-10, [0.18071047062363632, 2.114079578387435, 17.70520995098893]
13061 : 2028-01-10, [0.18762653501406115, 2.1628888982910897, 17.89948456669485]
13062 : 2028-01-10, [0.17849955720646968, 2.173289909979137, 18.148210532814392]
13063 : 2028-01-10, [0.19970271497589426, 2.2602906647467873, 18.290006620277317]
13064 : 2028-01-10, [0.1976775404605411, 2.290675420247141, 18.51164703929232]
13065 : 2028-01-10, [0.24365860474907572, 0.5233023342888933, 20.483039060962028]
13066 : 2028-01-10, [0.23916201395258427, 0.5233678730992315, 20.737470112948184]
13067 : 2028-01-10, [0.2613056327997843, 0.6010128247336963, 20.887681542466517]
13068 : 2028-01-10, [0.2675068604135745, 0.6314600595392122, 21.101033080047213]
13069 : 2028-01-10, [0.33907990746710015, 0.8578298337016597, 21.05309025883124]
13070 : 2028-01-10, [0.33870962228595514, 0.8702931917144239, 21.29099718599962]
13071 : 2028-01-10, [0.4311957812545026, 1.1619753190662105, 21.156828899679287]
13072 : 2028-01-10, [0.42442933623045387, 1.157165641308275, 21.418405022461272]
13073 : 2028-01-10, [0.49388123741970374, 1.3824699041343984, 21.3736488584459]
13074 : 2028-01-10, [0.4981853703089306, 1.4116388712008912, 21.59017575849018]
13075 : 2028-01-10, [0.5876746437883533, 1.6992865288751542, 21.463038827336494]
13076 : 2028-01-10, [0.6079871738094009, 1.7765465409156738, 21.615466285274927]
13077 : 2028-01-10, [0.6583797963409139, 2.2131828391892525, 21.378437364469832]
13078 : 2028-01-10, [0.640681636475383, 2.1876597478201996, 21.67165861570442]
13079 : 2028-01-10, [0.6779875859824925, 2.2770254839444832, 21.794986930073023]
13080 : 2028-01-20, [0.61184696356799, 1.0349077572378782, 8.353245279194132]
13081 : 2028-01-20, [0.6324642713447077, 1.090224857182582, 8.527310871472709]
13082 : 2028-01-20, [0.6546430688908315, 1.1615685600221066, 8.683788371087061]
13083 : 2028-01-20, [0.047221005652405126, 1.2585353579309264, 9.444243636416669]
13084 : 2028-01-20, [0.05972547409054408, 1.318839167919956, 9.6214353579895]
13085 : 2028-01-20, [0.07854618361945083, 1.3951828032403497, 9.7762710131402]
13086 : 2028-01-20, [0.04053896583123559, 1.3354741125793135, 10.123986921589452]
13087 : 2028-01-20, [0.04871686210884549, 1.3948093790435547, 10.3064737588476]
13088 : 2028-01-20, [0.06217413829514654, 1.4602729850517713, 10.477552876653084]
13089 : 2028-01-20, [0.07936772369385736, 1.5323323359726604, 10.638299940333484]
13090 : 2028-01-20, [0.10018758847307581, 1.6149200539091906, 10.784892357617734]
13091 : 2028-01-20, [0.14293176380035136, 1.7465477018854108, 10.860520534314238]
13092 : 2028-01-20, [0.7936827239312738, 1.4039739418307229, 10.802343334238001]
13093 : 2028-01-20, [0.8007904391396691, 1.4016983972606594, 11.047511163599673]
13094 : 2028-01-20, [0.8096325625762514, 1.406624330303243, 11.283743107120504]
13095 : 2028-01-20, [0.8141311198814014, 1.3940039826948596, 11.541864897423737]
13096 : 2028-01-20, [0.8213689377911911, 1.3921266585669043, 11.786504403641906]
13097 : 2028-01-20, [0.8251335216998331, 1.3768057141836736, 12.048060764116492]
13098 : 2028-01-20, [0.8312668585075014, 1.3706273453410658, 12.298105796151434]
13099 : 2028-01-20, [0.8371130992604624, 1.364065267581938, 12.5488216331576]
13100 : 2028-01-20, [0.8444886982557501, 1.3644936086538364, 12.791017693090414]
13101 : 2028-01-20, [0.8490258613106979, 1.353525442706746, 13.047448695982556]
13102 : 2028-01-20, [0.8540924093089959, 1.3441910409857654, 13.30171654970524]
13103 : 2028-01-20, [0.8580795131949842, 1.3305406361778143, 13.561379850627201]
13104 : 2028-01-20, [0.8654207866058176, 1.3306648970091826, 13.803914316385]
13105 : 2028-01-20, [0.8688982735408348, 1.315913830473483, 14.065187895985682]
13106 : 2028-01-20, [0.8774177178660768, 1.3215773943195606, 14.301004887814361]
13107 : 2028-01-20, [0.8823231611509088, 1.3134289517813809, 14.554247887067708]
13108 : 2028-01-20, [0.8862115327199128, 1.3001655747573988, 14.81362289252269]
13109 : 2028-01-20, [0.8920952575999653, 1.2956651771526198, 15.062239565247415]
13110 : 2028-01-20, [0.8998500345591117, 1.29854346929514, 15.301606496145748]
13111 : 2028-01-20, [0.9071825046974408, 1.300660160784685, 15.542157334517873]
13112 : 2028-01-20, [0.9118189650522207, 1.292072978756676, 15.796108056191102]
13113 : 2028-01-20, [0.9213488923821928, 1.3029579817862622, 16.02569312583155]
13114 : 2028-01-20, [1.4500148457450845, 3.4260013186808087, 13.623983835574107]
13115 : 2028-01-20, [1.4485882850644516, 3.3975007805863173, 13.903910934349232]
13116 : 2028-01-20, [1.4510692156052019, 3.3839603769934086, 14.16497040740139]
13117 : 2028-01-20, [1.450312472212792, 3.3597865897465713, 14.439900938040635]
13118 : 2028-01-20, [1.455427122858784, 3.3570521352194254, 14.687520741921793]
13119 : 2028-01-20, [1.4455007354417573, 3.299998597290656, 15.004500667267589]
13120 : 2028-01-20, [1.4581793984663736, 3.3239679918320797, 15.217852609701547]
13121 : 2028-01-20, [1.4603076762609979, 3.311516811977107, 15.478175511761897]
13122 : 2028-01-20, [0.6616938438723532, 6.77647085955119, 13.061835296576458]
13123 : 2028-01-20, [0.7399779122415282, 6.9985473715984305, 13.01147471616004]
13124 : 2028-01-20, [0.7682028506776045, 7.1139620002985495, 13.117835149023849]
13125 : 2028-01-20, [0.28962802097869855, 0.5499927255761795, 20.41037925344512]
13126 : 2028-01-20, [0.3233153095449538, 0.6599592722607974, 20.51672541819425]
13127 : 2028-01-20, [0.3114264663343767, 0.633675718948583, 20.80489781471704]
13128 : 2028-01-20, [0.3429563266281249, 0.7466900515022273, 20.91035362186965]
13129 : 2028-01-20, [0.3634609576235975, 0.8072518846360858, 21.079287157740318]
13130 : 2028-01-20, [1.6639321879448388, 4.068577693129344, 16.767490118925817]
13131 : 2028-01-20, [1.7374171332800854, 4.33615415637809, 16.676428710341828]
13132 : 2028-01-20, [1.7793406254227238, 4.511471786049633, 16.709187588527644]
13133 : 2028-01-20, [2.0170606463771374, 5.333523614837847, 15.899415738785015]
13134 : 2028-01-20, [2.067790482143509, 5.524614866762751, 15.907594651093737]
13135 : 2028-01-20, [0.051890135705755375, 2.2502573446052367, 21.44785251968901]
13136 : 2028-01-20, [0.6956758881809705, 2.1475059544135777, 21.156818157405453]
13137 : 2028-01-20, [0.039578706415452344, 2.247633830004446, 21.962787463580103]
13138 : 2028-01-20, [0.7400377190643448, 2.502650462184148, 21.257311818751504]
13139 : 2028-01-20, [0.731198031417901, 2.502001435806577, 21.516800532775523]
13140 : 2028-02-01, [0.6067676608632344, 0.9247848854890126, 8.468447453647753]
13141 : 2028-02-01, [0.6285673409814404, 0.9839902791100964, 8.637442379908464]
13142 : 2028-02-01, [0.6515211076558979, 1.0531427698491025, 8.795336122495]
13143 : 2028-02-01, [0.0412189948310124, 1.1347814219855086, 9.573999583183479]
13144 : 2028-02-01, [0.05568164346496606, 1.2017415532716462, 9.74257680326339]
13145 : 2028-02-01, [0.07717260211818582, 1.2817343030792892, 9.891093094802526]
13146 : 2028-02-01, [0.042030670665049535, 1.2202326983809588, 10.237736630953991]
13147 : 2028-02-01, [0.04503439994514529, 1.261015133123754, 10.4439504669311]
13148 : 2028-02-01, [0.06383330126125593, 1.3403218837138795, 10.595844815024865]
13149 : 2028-02-01, [0.09028290103562597, 1.432879372518967, 10.726837726445408]
13150 : 2028-02-01, [0.1108466624467111, 1.510116486992988, 10.879036850560299]
13151 : 2028-02-01, [0.1377235193584685, 1.6009841704195247, 11.011292310222009]
13152 : 2028-02-01, [0.7863196081078226, 1.2581687403902968, 10.95551165150188]
13153 : 2028-02-01, [0.7931369655074622, 1.25244524762164, 11.204417786870897]
13154 : 2028-02-01, [0.8003727456544951, 1.2485614301077972, 11.451065824237707]
13155 : 2028-02-01, [0.8048052953041606, 1.232461540639413, 11.712733164056427]
13156 : 2028-02-01, [0.8111594410578781, 1.2253402316147695, 11.963500327327353]
13157 : 2028-02-01, [0.8196602220751651, 1.227348216540597, 12.202991561384238]
13158 : 2028-02-01, [0.8223411578031177, 1.2051618067105554, 12.472497035486327]
13159 : 2028-02-01, [0.8286290530714262, 1.1974421307522836, 12.72392881617629]
13160 : 2028-02-01, [0.83335860691507, 1.184926389129881, 12.98171500395505]
13161 : 2028-02-01, [0.8380929466261218, 1.1718150038202015, 13.240092049553677]
13162 : 2028-02-01, [0.8444731971974283, 1.1657940961865387, 13.489732706616033]
13163 : 2028-02-01, [0.849200239905769, 1.1536480666981295, 13.7471516933961]
13164 : 2028-02-01, [0.8551402801535314, 1.1468810990350349, 13.997978620811432]
13165 : 2028-02-01, [0.8583442137487588, 1.1280969737530282, 14.263558812498214]
13166 : 2028-02-01, [0.8642069313476097, 1.1203704602202782, 14.515422608432115]
13167 : 2028-02-01, [0.8703732849408119, 1.1148681786452699, 14.76475853641392]
13168 : 2028-02-01, [0.8780383824629242, 1.1165041444465051, 15.005457473090571]
13169 : 2028-02-01, [0.49494120343191034, 3.7726333853792298, 12.982425411188862]
13170 : 2028-02-01, [0.41458820221498566, 3.7374310917774487, 13.347980706007565]
13171 : 2028-02-01, [0.30854160654871304, 3.675698300791699, 13.765760092659589]
13172 : 2028-02-01, [0.2069520619896367, 3.6395743724622998, 14.153473565548065]
13173 : 2028-02-01, [0.07525695741570708, 2.7317331015697506, 15.443009941014543]
13174 : 2028-02-01, [1.4201731165314202, 3.1073916721925774, 13.972435211276002]
13175 : 2028-02-01, [1.4253197267872666, 3.100490612158846, 14.224189661053888]
13176 : 2028-02-01, [1.4334031356264219, 3.1062411158203607, 14.46035574855322]
13177 : 2028-02-01, [1.4361225809033629, 3.0877942102315856, 14.72608320886505]
13178 : 2028-02-01, [1.4436090496496434, 3.091501985066499, 14.964888965283858]
13179 : 2028-02-01, [1.4488803708761055, 3.0833091153544956, 15.2178105137694]
13180 : 2028-02-01, [1.4491462433986397, 3.058324027839687, 15.492529728761674]
13181 : 2028-02-01, [1.4557627524799261, 3.0590570008378752, 15.735180246682198]
13182 : 2028-02-01, [1.4591100174992364, 3.043909647603828, 15.996980334896937]
13183 : 2028-02-01, [1.464606505597486, 3.041485183003162, 16.243908311399352]
13184 : 2028-02-01, [1.4590232461903998, 2.991583582135738, 16.549393171673863]
13185 : 2028-02-01, [1.4880427688127045, 3.0936444803006813, 16.668312750886614]
13186 : 2028-02-01, [1.3399770557404402, 2.4751689454339174, 17.68485399882564]
13187 : 2028-02-01, [1.2349595523381038, 2.054182455792139, 18.46085799186976]
13188 : 2028-02-01, [1.2344569542680575, 2.0223812648140203, 18.743161780917923]
13189 : 2028-02-01, [1.2478888952018516, 2.049965393160173, 18.952145711637975]
13190 : 2028-02-01, [1.2589880443154704, 2.0520355615907184, 19.18897639409381]
13191 : 2028-02-01, [1.2940837885257919, 2.1726179421110845, 19.283298269363122]
13192 : 2028-02-01, [1.2868258213225292, 2.1122422101058453, 19.600931968571626]
13193 : 2028-02-01, [1.301920153400129, 2.1497097954428424, 19.798370051157026]
13194 : 2028-02-01, [1.33733484218519, 2.2718065690154083, 19.890858588799404]
13195 : 2028-02-01, [1.325261507966511, 2.193526690283548, 20.23121180174994]
13196 : 2028-02-01, [1.3374161663871595, 2.2176365735224817, 20.44494726009036]
13197 : 2028-02-01, [1.3234754809625429, 2.1332518064611596, 20.793272712576297]
13198 : 2028-02-01, [1.3444192133947155, 2.1946343040005454, 20.96094648260474]
13199 : 2028-02-01, [1.3473864608998531, 2.181640877553389, 21.220972661546757]
13200 : 2028-02-10, [0.6035930511734505, 0.8437738809957082, 8.55263306783084]
13201 : 2028-02-10, [0.625508749737853, 0.9025614703548168, 8.721929779907331]
13202 : 2028-02-10, [0.6498734632033449, 0.9771953162803821, 8.872931220516273]
13203 : 2028-02-10, [0.04081826523687307, 1.051914481015955, 9.657267253747172]
13204 : 2028-02-10, [0.05471560964316269, 1.1165428976570824, 9.828741492699754]
13205 : 2028-02-10, [0.07612877160701963, 1.1965532490793644, 9.977317979313616]
13206 : 2028-02-10, [0.042071631102071724, 1.1322564519745013, 10.325671916923426]
13207 : 2028-02-10, [0.04962997773162007, 1.183766564506271, 10.516603457762109]
13208 : 2028-02-10, [0.0657118308896376, 1.2499021800273877, 10.684385989082974]
13209 : 2028-02-10, [0.0858192528501608, 1.3265174195658562, 10.83766332758398]
13210 : 2028-02-10, [0.1125158856556822, 1.418940792306747, 10.968543322037572]
13211 : 2028-02-10, [0.776096116019566, 1.1645051726159574, 10.809398711364476]
13212 : 2028-02-10, [0.782510383571775, 1.1548003087543743, 11.062689307673852]
13213 : 2028-02-10, [0.7873707775943594, 1.1382921143830018, 11.324337108022638]
13214 : 2028-02-10, [0.7950673211518097, 1.1365416692123187, 11.568391009635873]
13215 : 2028-02-10, [0.7981310712425641, 1.1117799708738052, 11.84008895788363]
13216 : 2028-02-10, [0.8062961914968789, 1.1108214740183349, 12.082882334484786]
13217 : 2028-02-10, [0.8121221851212026, 1.099957159161975, 12.33792065571682]
13218 : 2028-02-10, [0.8176405496958425, 1.0880519894904468, 12.594307460813711]
13219 : 2028-02-10, [0.8226615609100596, 1.0742082491062677, 12.853130189983672]
13220 : 2028-02-10, [0.8273647871806443, 1.0599736756817093, 13.112661537137646]
13221 : 2028-02-10, [0.8315794424383045, 1.0431440450269862, 13.37527651253471]
13222 : 2028-02-10, [0.8355132898082372, 1.0253065189923847, 13.639180191199378]
13223 : 2028-02-10, [0.8443405874391311, 1.0291859237610568, 13.876473488799814]
13224 : 2028-02-10, [0.8485736386008127, 1.0128078029850864, 14.138618558414102]
13225 : 2028-02-10, [0.8535542483127074, 1.0016910217980064, 14.394754729889286]
13226 : 2028-02-10, [0.24673173518007635, 4.4149913818893065, 11.838276882930616]
13227 : 2028-02-10, [0.15231079182118593, 4.379520939245937, 12.218168268932876]
13228 : 2028-02-10, [0.614509560464403, 3.680743382976523, 12.704747056559075]
13229 : 2028-02-10, [0.5733155500775511, 3.667307361951251, 13.009377087971199]
13230 : 2028-02-10, [0.5436970964198485, 3.665042177974768, 13.291260725605385]
13231 : 2028-02-10, [0.4825995293635705, 3.6221026674196186, 13.645297803216812]
13232 : 2028-02-10, [0.3912433227617062, 3.5660124639041846, 14.042744213334108]
13233 : 2028-02-10, [0.33033235128659366, 3.5267128512354082, 14.392954797478]
13234 : 2028-02-10, [0.25676663871170347, 3.4796771692131334, 14.763556192075164]
13235 : 2028-02-10, [0.13378777944475617, 2.6735073545768273, 15.942704865978417]
13236 : 2028-02-10, [0.09344754580712118, 2.634712245846057, 16.27184020834682]
13237 : 2028-02-10, [1.416738512419084, 2.865173296315234, 14.968088191265682]
13238 : 2028-02-10, [1.4195409901398597, 2.8508042069735313, 15.229654802886609]
13239 : 2028-02-10, [1.2212668337256603, 1.9571698998223082, 16.57156326645203]
13240 : 2028-02-10, [0.8232019065925764, 6.551556114164632, 12.625241979242793]
13241 : 2028-02-10, [0.7190650055903332, 6.524226170758168, 13.006708823651499]
13242 : 2028-02-10, [0.1765440049955866, 1.9743793115103123, 18.3490766834941]
13243 : 2028-02-10, [0.14474165881670456, 1.9194098373433408, 18.685848503839953]
13244 : 2028-02-10, [0.10410854597166787, 1.8491910292416065, 19.046700424786724]
13245 : 2028-02-10, [1.2456681160114522, 2.0339808059903848, 17.97035107799816]
13246 : 2028-02-10, [1.2516542690710928, 2.027397457836193, 18.220948273092713]
13247 : 2028-02-10, [1.268420009230789, 2.066403457174206, 18.415176533595005]
13248 : 2028-02-10, [1.262084176729066, 2.004730596163122, 18.73318522710781]
13249 : 2028-02-10, [1.2655409138919473, 1.9858023129506954, 18.998656773157357]
13250 : 2028-02-10, [1.2850670450256216, 2.0377586894922883, 19.17717426548209]
13251 : 2028-02-10, [1.2606106507062136, 1.8955531223688635, 19.59383622692492]
13252 : 2028-02-10, [1.2801179230175723, 1.9487123139653284, 19.7711697630171]
13253 : 2028-02-10, [1.3470955808947782, 2.1863346104462584, 19.716569808658964]
13254 : 2028-02-10, [1.3351214821841808, 2.1028242194374847, 20.06205429837833]
13255 : 2028-02-10, [1.3660949504300333, 2.2050593419164435, 20.178845707653522]
13256 : 2028-02-10, [1.4007958835763263, 2.3249840630486287, 20.274220053375043]
13257 : 2028-02-10, [1.389431161415966, 2.244316748095826, 20.61625209048821]
13258 : 2028-02-10, [1.3926604278132708, 2.229002439879778, 20.878337132306953]
13259 : 2028-02-10, [1.4337913309445638, 2.3747258911016944, 20.94148277795374]
13260 : 2028-02-20, [0.6019814754973684, 0.7608459859824018, 8.637172538520229]
13261 : 2028-02-20, [0.6236680938632043, 0.8177263999777158, 8.80860550615908]
13262 : 2028-02-20, [0.6461014270841684, 0.8812491574370626, 8.972649415478768]
13263 : 2028-02-20, [0.0422979335730475, 1.0076135384354261, 9.700088527991525]
13264 : 2028-02-20, [0.055540620605453, 1.029116103940452, 9.915343275454095]
13265 : 2028-02-20, [0.07105267000007764, 1.0906028547540108, 10.088344475245911]
13266 : 2028-02-20, [0.6975951390566784, 0.9683926248317977, 9.834012236111525]
13267 : 2028-02-20, [0.05049632267422227, 1.0870728478305671, 10.61243082949521]
13268 : 2028-02-20, [0.0726156434248106, 1.1676424802117256, 10.759741876363464]
13269 : 2028-02-20, [0.0895928890826027, 1.2340541511541077, 10.92635295976329]
13270 : 2028-02-20, [0.7674616025985161, 1.0733548315184838, 10.659183565883001]
13271 : 2028-02-20, [0.7697673384440085, 1.0423075821562953, 10.937925079399697]
13272 : 2028-02-20, [0.7746405246655994, 1.024442523510422, 11.200916951823979]
13273 : 2028-02-20, [0.7820480745583909, 1.0168283904897537, 11.451123534951854]
13274 : 2028-02-20, [0.787732178052304, 1.0033701285805328, 11.708897693367163]
13275 : 2028-02-20, [0.794071054736059, 0.9924840670820969, 11.963444878181845]
13276 : 2028-02-20, [0.7979942681970347, 0.9712709148878061, 12.23073481691516]
13277 : 2028-02-20, [0.80539324746894, 0.9664761624107021, 12.478130590120358]
13278 : 2028-02-20, [0.8084444898743479, 0.9413409934713128, 12.75021451665434]
13279 : 2028-02-20, [0.815628143624802, 0.9352601115534531, 12.999111744821745]
13280 : 2028-02-20, [0.8195648868857832, 0.9163222290608787, 13.264112884053338]
13281 : 2028-02-20, [0.8239440916455881, 0.8985891436237924, 13.527466764730619]
13282 : 2028-02-20, [0.8307547714822924, 0.8914310497769191, 13.77781417874079]
13283 : 2028-02-20, [0.5006063306277556, 4.157967262494337, 11.091426406877908]
13284 : 2028-02-20, [0.4643228757250892, 4.194036816353896, 11.341640307921017]
13285 : 2028-02-20, [0.40985116694804785, 4.2228659108757, 11.617282922176251]
13286 : 2028-02-20, [0.37253588374046287, 4.267673068180628, 11.85979104807891]
13287 : 2028-02-20, [0.29538064102537487, 4.24315558895472, 12.211463770019906]
13288 : 2028-02-20, [0.22085766459160813, 4.245758964157666, 12.533383371250727]
13289 : 2028-02-20, [0.1305653696332459, 4.181634603044939, 12.937800027321813]
13290 : 2028-02-20, [0.6071764269931283, 4.367227762571427, 12.525595810435444]
13291 : 2028-02-20, [0.5873262981851542, 4.3746016402978345, 12.788072061517008]
13292 : 2028-02-20, [0.5606653281486154, 4.366472692230433, 13.072861979620953]
13293 : 2028-02-20, [0.5317541444178681, 4.3531041002967195, 13.365141755285414]
