Itinerary: ['earth', 'venus', 'jupiter', 'pluto']
case #: launch date, tof of each leg
0     : 2022-01-01, [0.2330470977033828, 0.7037110084824746, 9.063241893814142]
1     : 2022-01-01, [0.2372370725091222, 0.7176199582264201, 9.295142969264457]
2     : 2022-01-01, [0.2412038542277408, 0.7306183856738191, 9.52817776009844]
3     : 2022-01-01, [0.2437330939034604, 0.7391198849414373, 9.767147021155102]
4     : 2022-01-01, [0.24899896023452323, 0.7560293018313687, 9.994971737934108]
5     : 2022-01-01, [0.25273087934870486, 0.7681350227816581, 10.229134097869638]
6     : 2022-01-01, [0.25637568169794756, 0.7800112102352145, 10.463613108066838]
7     : 2022-01-01, [0.25999392443842584, 0.7925131517396099, 10.697492923821965]
8     : 2022-01-01, [0.2635836908164853, 0.8046513031599478, 10.931765006023566]
9     : 2022-01-01, [0.2669488309061153, 0.8154545856183015, 11.167596583475582]
10    : 2022-01-01, [0.270225725496067, 0.8263673680554934, 11.403406906448438]
11    : 2022-01-01, [0.2751474738673265, 0.8421458930074, 11.632706633125274]
12    : 2022-01-01, [0.27830510401383424, 0.8523901752565988, 11.869304720729568]
13    : 2022-01-01, [0.28147911620622956, 0.8634635548407554, 12.105057328953016]
14    : 2022-01-01, [0.28624681472810576, 0.8788583979409723, 12.33489478733092]
15    : 2022-01-01, [0.2891314204529631, 0.888348906810548, 12.572519672736489]
16    : 2022-01-01, [0.29388913904005176, 0.9037634961263034, 12.802347364833645]
17    : 2022-01-01, [0.30041017473131176, 0.9247691555924462, 13.024820669676243]
18    : 2022-01-01, [0.30493468182231115, 0.9382866246781874, 13.2567786934995]
19    : 2022-01-01, [0.30775526834093647, 0.9484918597089922, 13.493752871950072]
20    : 2022-01-01, [0.3140241622869427, 0.9666778418988513, 13.719297995814209]
21    : 2022-01-01, [0.31675334279406525, 0.9762236363828958, 13.95702302082304]
22    : 2022-01-01, [0.32315979023367997, 0.9956711126328328, 14.181169097133488]
23    : 2022-01-01, [0.3296588372334929, 1.0153969769085616, 14.404944185857946]
24    : 2022-01-01, [0.33605905455211654, 1.0348118125658634, 14.62912913288202]
25    : 2022-01-01, [0.34249750608363333, 1.0538868597236046, 14.853615634192764]
26    : 2022-01-01, [0.34902874646193316, 1.0732310342385252, 15.077740219299544]
27    : 2022-01-01, [0.35770076524319433, 1.0997720564314883, 15.292527178325315]
28    : 2022-01-01, [0.3641747461085095, 1.1189170732065834, 15.516908180684906]
29    : 2022-01-01, [0.40022781796473045, 1.2151938809130063, 15.634578301122263]
30    : 2022-01-01, [0.4109563812475694, 1.2449299367600828, 15.844113681992347]
31    : 2022-01-01, [0.42389554589184736, 1.2815827655326546, 16.044521688575497]
32    : 2022-01-01, [0.5686221962567134, 2.1326014508434183, 15.29877635289987]
33    : 2022-01-01, [0.591917532090002, 2.211084452862746, 15.446998015047253]
34    : 2022-01-01, [0.6152971319688372, 2.2896802681149286, 15.595022599916236]
35    : 2022-01-01, [0.64314538530768, 2.5283355240163417, 15.578519090675979]
36    : 2022-01-01, [0.6507049261278186, 2.577904599882663, 15.77139047398952]
37    : 2022-01-01, [0.6586453529347843, 2.6143667127696912, 15.976987934295526]
38    : 2022-01-01, [0.6601368846001322, 2.6383131136734006, 16.201550001726467]
39    : 2022-01-01, [0.6657869097083746, 2.6707324465618942, 16.413480643729734]
40    : 2022-01-01, [0.6689092379520274, 2.6965665640046304, 16.63452419804334]
41    : 2022-01-01, [0.6716289312077405, 2.720360584271697, 16.858010484520562]
42    : 2022-01-01, [0.6769796009689466, 2.7524019921510416, 17.070618406880012]
43    : 2022-01-01, [0.679944610459243, 2.7801289059008294, 17.289926483639928]
44    : 2022-01-01, [0.6876459886552627, 2.8171028012258246, 17.495251210118912]
45    : 2022-01-01, [0.6951761322227628, 2.853498352214434, 17.701325515562804]
46    : 2022-01-01, [0.6976287130414848, 2.8784083242656444, 17.923962962692872]
47    : 2022-01-01, [0.702494215639176, 2.9097007188019894, 18.137805065558833]
48    : 2022-01-01, [0.7074367039255368, 2.941564390497301, 18.350998905577164]
49    : 2022-01-01, [0.7177459380738722, 2.986135296687642, 18.546118765238486]
50    : 2022-01-01, [0.72513431715299, 3.023575231297305, 18.751290451549707]
51    : 2022-01-01, [0.7298541772316555, 3.0534011584636493, 18.9667446643047]
52    : 2022-01-01, [0.7344657985651795, 3.084700689537714, 19.180833511897106]
53    : 2022-01-01, [0.7503229610245346, 3.1424331881689165, 19.35724385080655]
54    : 2022-01-01, [0.7578802063990809, 3.1810606845067, 19.561059109094217]
55    : 2022-01-01, [0.7680618200621301, 3.224608884873136, 19.757329295064736]
56    : 2022-01-01, [0.7730575109350696, 3.259886926438104, 19.967055562626825]
57    : 2022-01-01, [0.7860137060089596, 3.308878892625075, 20.155107401365964]
58    : 2022-01-01, [0.8018707264731989, 3.365369261555915, 20.33276001197089]
59    : 2022-01-01, [0.8207123286301419, 3.427797985375802, 20.501489685994056]
60    : 2022-01-10, [0.22919189735693027, 0.6605229338395802, 9.11028516880349]
61    : 2022-01-10, [0.2332405606765933, 0.6729488969082592, 9.343810542415147]
62    : 2022-01-10, [0.23576672477132127, 0.680906281142917, 9.583326994085763]
63    : 2022-01-10, [0.23957351244928948, 0.692711645235048, 9.817714842315661]
64    : 2022-01-10, [0.24335249554216778, 0.7044762058551058, 10.052171298602726]
65    : 2022-01-10, [0.2454670554425518, 0.7110375136400457, 10.293495430917403]
66    : 2022-01-10, [0.24900298052115574, 0.7221701421928746, 10.52882687728597]
67    : 2022-01-10, [0.25246040256658125, 0.7331150448915984, 10.76442455254182]
68    : 2022-01-10, [0.2558874283904402, 0.7440119633905917, 11.000100608218968]
69    : 2022-01-10, [0.25762154054293845, 0.7499436295483053, 11.242434829908754]
70    : 2022-01-10, [0.2608068982370961, 0.7602175519284472, 11.478975549834457]
71    : 2022-01-10, [0.26228793040620374, 0.7654884160560146, 11.722223653537782]
72    : 2022-01-10, [0.2652943485300276, 0.7753172529325827, 11.959388398537389]
73    : 2022-01-10, [0.2664703038635066, 0.7797609599032602, 12.203768736233235]
74    : 2022-01-10, [0.269296324819718, 0.7887371732655007, 12.44196650191478]
75    : 2022-01-10, [0.2704028960425089, 0.7937917336015357, 12.685805370355954]
76    : 2022-01-10, [0.271131854413692, 0.7960651284166791, 12.93280301716963]
77    : 2022-01-10, [0.2721120252580014, 0.8003604069609228, 13.177527567781077]
78    : 2022-01-10, [0.26607674286718236, 0.7894052500112201, 13.444518007121598]
79    : 2022-01-10, [0.266709836351205, 0.7928619584072578, 13.690428205241535]
80    : 2022-01-10, [0.26700076599900563, 0.795824882287047, 13.937174351713947]
81    : 2022-01-10, [0.2649842071293626, 0.7913006021316896, 14.193715190738947]
82    : 2022-01-10, [0.26486597968112213, 0.7934317114605262, 14.441702308858353]
83    : 2022-01-10, [0.26042418367519876, 0.783958493951895, 14.705617322372907]
84    : 2022-01-10, [0.2578120513549436, 0.7790508846015918, 14.963137064043465]
85    : 2022-01-10, [0.25494272859336453, 0.7739822604877039, 15.221075010918932]
86    : 2022-01-10, [0.24963184604576763, 0.7624190172987362, 15.487949136655496]
87    : 2022-01-10, [0.2122462021786981, 0.6717833333025003, 15.865970464518801]
88    : 2022-01-10, [0.2030708245521194, 0.6506255662973464, 16.146303609150536]
89    : 2022-01-10, [0.12516398390889377, 0.5422820427375981, 16.58255397335351]
90    : 2022-01-10, [0.09982376122480588, 2.474000151949842, 14.926176086825352]
91    : 2022-01-10, [0.565234041202472, 2.03754527420881, 15.147220684588719]
92    : 2022-01-10, [0.5859960565933733, 2.1076437919188913, 15.306360151487734]
93    : 2022-01-10, [0.6375085690138681, 2.418377905945895, 15.194113525040239]
94    : 2022-01-10, [0.6367335687638154, 2.4305144322506735, 15.43275199898551]
95    : 2022-01-10, [0.6448257736446793, 2.4669154351918627, 15.638258791163457]
96    : 2022-01-10, [0.6484661714685938, 2.4915791040089434, 15.859954724522465]
97    : 2022-01-10, [0.6496936452141886, 2.51136046519991, 16.0889458895859]
98    : 2022-01-10, [0.6529843293464448, 2.5360680901540196, 16.310947580499537]
99    : 2022-01-10, [0.6625437874875744, 2.5725430006843717, 16.514913211828055]
100   : 2022-01-10, [0.6703058453480653, 2.607836078550514, 16.721858076101423]
101   : 2022-01-10, [0.6733629437671843, 2.6315448303324183, 16.945092225900396]
102   : 2022-01-10, [0.6809184629841892, 2.6663572273184033, 17.152724309697405]
103   : 2022-01-10, [0.6885978566925771, 2.7010117713692674, 17.360390371938156]
104   : 2022-01-10, [0.6938160356655215, 2.73078030461089, 17.575403659723587]
105   : 2022-01-10, [0.698824823602882, 2.7591592704823733, 17.792015905914745]
106   : 2022-01-10, [0.7038898876543942, 2.7895429052398284, 18.006567207105775]
107   : 2022-01-10, [0.7087532230429991, 2.81776137774876, 18.22348539920824]
108   : 2022-01-10, [0.7139602498594875, 2.849170414127119, 18.436869336013395]
109   : 2022-01-10, [0.7212876750707736, 2.883324512814012, 18.645387812115214]
110   : 2022-01-10, [0.7258333411162647, 2.9108411061609893, 18.863325552722745]
111   : 2022-01-10, [0.7283222089800615, 2.937303078044416, 19.084374712975524]
112   : 2022-01-10, [0.7353985375915911, 2.9709170095326005, 19.29368445287581]
113   : 2022-01-10, [0.7401690498858676, 3.0008297673758024, 19.50900118273833]
114   : 2022-01-10, [0.7390072454080432, 3.0164310048628353, 19.744561749729122]
115   : 2022-01-10, [0.7438140579785448, 3.048809047137987, 19.957376894883467]
116   : 2022-01-10, [0.7478949286319435, 3.0749443734299375, 20.17716069793812]
117   : 2022-01-10, [0.7440048614965443, 3.089173493072099, 20.41682164543136]
118   : 2022-01-10, [0.7506201836942854, 3.121143928863735, 20.628235887441978]
119   : 2022-01-10, [0.7462910014671682, 3.1337192395900777, 20.86998975894275]
120   : 2022-01-20, [0.22752116759701085, 0.6193448780003393, 9.15313395440265]
121   : 2022-01-20, [0.2301219063121578, 0.6262796669714964, 9.393598426716347]
122   : 2022-01-20, [0.2339713358600134, 0.637284191761948, 9.62874447237804]
123   : 2022-01-20, [0.23626053443646883, 0.6433809001629801, 9.87035856540055]
124   : 2022-01-20, [0.2399108277116705, 0.6538822723319689, 10.10620689995636]
125   : 2022-01-20, [0.24348900907185908, 0.6638907975958518, 10.34262019333229]
126   : 2022-01-20, [0.24540488551558562, 0.6689829464136714, 10.585612168070742]
127   : 2022-01-20, [0.2487927801313293, 0.6784881237385494, 10.82271909613012]
128   : 2022-01-20, [0.2505047051046535, 0.6833648363812914, 11.066130458514055]
129   : 2022-01-20, [0.25370569539163246, 0.692378907292856, 11.30391539731551]
130   : 2022-01-20, [0.25516749175995457, 0.6965780414475076, 11.548254466792539]
131   : 2022-01-20, [0.25817953486081685, 0.7050848091337171, 11.786735656005465]
132   : 2022-01-20, [0.26116580228814723, 0.714274400959772, 12.024559796752081]
133   : 2022-01-20, [0.26219628397146044, 0.7164904812567994, 12.27131323477174]
134   : 2022-01-20, [0.2602135562724203, 0.7111367903902864, 12.528649653337293]
135   : 2022-01-20, [0.26315357592934696, 0.7195661745875159, 12.767280249483138]
136   : 2022-01-20, [0.25972620477578967, 0.7214056534330684, 13.01886814179114]
137   : 2022-01-20, [0.26233099594531417, 0.7241587220809084, 13.263510281973778]
138   : 2022-01-20, [0.2612597120721024, 0.7197380127521505, 13.519002275175746]
139   : 2022-01-20, [0.2616173253224477, 0.7217559869741313, 13.766626687703418]
140   : 2022-01-20, [0.2617302619890894, 0.7228606183229924, 14.015409119687916]
141   : 2022-01-20, [0.25960132507705164, 0.7170036420378018, 14.273395032885146]
142   : 2022-01-20, [0.2573115699817146, 0.7117035184866471, 14.53098491153164]
143   : 2022-01-20, [0.2568831627342281, 0.7120372963389348, 14.781079540926838]
144   : 2022-01-20, [0.22884370117076544, 0.6420274381479234, 15.12912886068131]
145   : 2022-01-20, [0.22317223663682956, 0.6293389262564769, 15.39748883710669]
146   : 2022-01-20, [0.21475499860267863, 0.6077407722478888, 15.677504229149434]
147   : 2022-01-20, [0.1515622138109377, 0.520369683392404, 16.07806810279666]
