Itinerary: ['earth', 'earth', 'JUPITER_BARYCENTER', 'pluto']
6612  : 2025-01-20, [0.04760066756420085, 1.9515444616952564, 11.000854870740545]
6613  : 2025-01-20, [0.053499713871828336, 1.9743014940346157, 11.222198792093558]
6614  : 2025-01-20, [0.0740075878936356, 0.6901305583643034, 12.73586185374206]
6615  : 2025-01-20, [0.0877928909287736, 0.675195427239168, 12.987011681832058]
6616  : 2025-01-20, [0.09957082444789495, 0.6664333258646185, 13.233995849687487]
6617  : 2025-01-20, [0.09710673599592326, 2.938245228967972, 11.214648035036106]
6618  : 2025-01-20, [0.11402233333995414, 2.960418541822147, 11.425559124837898]
6619  : 2025-01-20, [0.12928511485677271, 2.9802142119575548, 11.64050067318567]
6620  : 2025-01-20, [0.15176426510064614, 2.977675342741673, 11.87056039215768]
6621  : 2025-01-20, [0.17258839194070272, 2.9777102059087444, 12.099701402150554]
6622  : 2025-01-20, [0.19632545806599921, 2.9681660212117955, 12.335508520722206]
6623  : 2025-01-20, [0.22300030360247522, 2.947951758427509, 12.579047937970016]
6624  : 2025-01-20, [0.252562160319201, 2.9120713192077092, 12.83536652047309]
6625  : 2025-01-20, [0.2851921089582543, 2.8666159190179497, 13.098191972023796]
6626  : 2025-01-20, [0.3231251461686688, 2.796867697151163, 13.38000715668017]
6627  : 2025-01-20, [0.3617913131714318, 2.7258874569465568, 13.66232122988201]
6628  : 2025-01-20, [0.4057056086341579, 2.627929484555071, 13.966364906810773]
6629  : 2025-01-20, [0.4477634123644827, 2.5328841396545276, 14.269352447980992]
6630  : 2025-01-20, [0.5025206285965389, 2.3872924150880377, 14.610186956315422]
6631  : 2025-01-20, [0.5605614740455641, 2.2230012917817614, 14.966437234172675]
6632  : 2025-01-20, [0.5543876728902968, 2.290901652811939, 15.154710674297766]
6633  : 2025-01-20, [0.5831667315310008, 2.1493845677336303, 15.51744870073537]
6634  : 2025-01-20, [0.08735381151108733, 0.9478547487997001, 17.464791439689215]
6635  : 2025-01-20, [0.06465598043220058, 2.8725405489683, 15.812803470599501]
6636  : 2025-01-20, [0.03988402765205966, 3.036482127504671, 15.92363384484327]
6637  : 2025-01-20, [0.009530158612960079, 3.2243823304922667, 16.016087510894774]
6638  : 2025-01-20, [0.0072421530193951785, 3.28515854161111, 16.207599305369495]
6639  : 2025-01-20, [0.046280607725391346, 3.15982422586003, 16.543895166414575]
6640  : 2025-01-20, [0.13595938950216835, 3.9430846121382648, 15.920955998359565]
6641  : 2025-01-20, [0.15439979597255435, 0.9166370908396135, 19.17896311318783]
6642  : 2025-01-20, [0.14636342965610255, 0.9915820511041039, 19.36205451923979]
6643  : 2025-01-20, [0.13101353928215104, 1.0987434990969591, 19.52024296162089]
6644  : 2025-01-20, [0.08005781107921107, 3.2740638567379534, 17.645878332182836]
6645  : 2025-01-20, [0.06023567880010769, 3.420265527438903, 17.769498793760988]
6646  : 2025-01-20, [0.042498716446372764, 3.5633777828320237, 17.8941235007216]
6647  : 2025-01-20, [0.01088617483514377, 1.5335295221031748, 20.205584303061684]
6648  : 2025-01-20, [0.1560629991696354, 1.4123463148126676, 20.431590686017696]
6649  : 2025-01-20, [0.033053846982701744, 3.7689893974652766, 18.44795675555202]
6650  : 2025-01-20, [0.07774205862879419, 3.638736699518356, 18.78352124185285]
6651  : 2025-01-20, [0.1314058957043348, 3.4551781823277814, 19.163415921967886]
6652  : 2025-01-20, [0.25044066553380434, 1.0227340986820894, 21.726825235784105]
6653  : 2025-01-20, [0.28641612748635914, 4.395767958920468, 18.567815913593176]
6654  : 2025-01-20, [0.44478518689522184, 2.8700362393754792, 20.185178573729296]
6655  : 2025-01-20, [0.635985478401713, 5.453142023786572, 17.660872497811717]
6656  : 2025-01-20, [0.7705381096723486, 4.958459253994061, 18.271002636333588]
6657  : 2025-01-20, [0.89910034802808, 4.4731420403984705, 18.87775761157345]
6658  : 2025-01-20, [1.0579387628824566, 2.8390011296036692, 20.603060107513873]
6659  : 2025-01-20, [0.8178042389284854, 5.6176951050948665, 18.314500655976648]
6660  : 2025-02-01, [0.003836484586205788, 1.5448683264713627, 8.451295188942431]
6661  : 2025-02-01, [0.005241578015257753, 1.5829474139156774, 8.661811008069064]
6662  : 2025-02-01, [0.005363423846798941, 1.622890084417479, 8.87174649173572]
6663  : 2025-02-01, [0.008227173688225477, 1.6535070916150336, 9.08826573469674]
6664  : 2025-02-01, [0.008407445397156188, 1.6925539145910558, 9.299038640011787]
6665  : 2025-02-01, [0.012889381550598857, 1.7190658504884244, 9.518044767960976]
6666  : 2025-02-01, [0.014628101227310304, 1.7542769257050748, 9.731094973067615]
6667  : 2025-02-01, [0.016421554951810514, 1.7881939534609244, 9.945384491587264]
6668  : 2025-02-01, [0.021329255953269087, 1.8127296311480159, 10.165941112898714]
6669  : 2025-02-01, [0.027895270775623617, 0.6066220995545905, 11.615482629669787]
6670  : 2025-02-01, [0.032934073801499805, 0.617936188215549, 11.84912973798295]
6671  : 2025-02-01, [0.0404248538823378, 0.621447789993937, 12.088127356123726]
6672  : 2025-02-01, [0.05508562137143317, 0.5982363104492243, 12.346678068179342]
6673  : 2025-02-01, [0.06330548004680667, 0.6004999079953425, 12.586194611957849]
6674  : 2025-02-01, [0.061743937191708426, 2.7620099515984937, 10.676246111209798]
6675  : 2025-02-01, [0.07314461617852543, 2.7950336533113282, 10.881821730510147]
6676  : 2025-02-01, [0.08496283445067992, 2.827816931196736, 11.087220234352584]
6677  : 2025-02-01, [0.09716508891325591, 2.8571321032858186, 11.295702807800927]
6678  : 2025-02-01, [0.11411925744833443, 2.8728125274306495, 11.513068215121015]
6679  : 2025-02-01, [0.12936997841263873, 2.8903885810458254, 11.730241440541537]
6680  : 2025-02-01, [0.14948792896183885, 2.8906639754675036, 11.959848095570658]
6681  : 2025-02-01, [0.17243953389737476, 2.8808364272407703, 12.196724038861854]
6682  : 2025-02-01, [0.19605636568092272, 2.8698267015815686, 12.43411693273751]
6683  : 2025-02-01, [0.22246248021572176, 2.8440975446646273, 12.683439975119652]
6684  : 2025-02-01, [0.25187833372078383, 2.808059357878934, 12.94006230840028]
6685  : 2025-02-01, [0.28421730901196957, 2.7594902156649264, 13.206292475323101]
6686  : 2025-02-01, [0.31951251929634017, 2.696931542455191, 13.483555938248468]
6687  : 2025-02-01, [0.357770070217143, 2.6206576705328035, 13.771572259250052]
6688  : 2025-02-01, [0.4013063857090699, 2.5205337787815445, 14.078159835509384]
6689  : 2025-02-01, [0.45260862600177293, 2.3862818802823753, 14.411109493715852]
6690  : 2025-02-01, [0.5074572482192111, 2.2387073893625566, 14.753835362418231]
6691  : 2025-02-01, [0.500837332268394, 2.3057983182536907, 14.943364349477916]
6692  : 2025-02-01, [0.11001440801711439, 3.440354808357399, 14.449630783625489]
6693  : 2025-02-01, [0.09619573896808278, 3.5730141096640904, 14.580790151367827]
6694  : 2025-02-01, [0.150638408688098, 3.9008913002493237, 14.44847029106258]
6695  : 2025-02-01, [0.1560395489686569, 3.972301951255536, 14.621658499775808]
6696  : 2025-02-01, [0.1922056313966523, 0.9110547284365683, 17.896739640166782]
6697  : 2025-02-01, [0.19573444095930806, 0.9515223192371747, 18.102743239803516]
6698  : 2025-02-01, [0.1465916709241184, 2.764351320856059, 16.58905700821982]
6699  : 2025-02-01, [0.1437779936364488, 2.8394638291191243, 16.766758177244423]
6700  : 2025-02-01, [0.1383889743266079, 2.9289440033792213, 16.932667022294172]
6701  : 2025-02-01, [0.11483931560026793, 3.9696840787314245, 16.165476605668307]
6702  : 2025-02-01, [0.1252321887993693, 0.9032838269176353, 19.471483984282997]
6703  : 2025-02-01, [0.11309872369907359, 0.9919963715292348, 19.644904904771693]
6704  : 2025-02-01, [0.08268618902334227, 1.1574321473657188, 19.759881663610937]
6705  : 2025-02-01, [0.05486979487072657, 1.3169473771982576, 19.878182827931017]
6706  : 2025-02-01, [0.015893338102067164, 3.510013970435823, 17.974092691462108]
6707  : 2025-02-01, [0.06577718265693062, 1.939596881031196, 19.744625936311873]
6708  : 2025-02-01, [0.0135588813046133, 3.6292624802361932, 18.357178638459192]
6709  : 2025-02-01, [0.0962939845979442, 1.3085221042746282, 20.845183911127428]
6710  : 2025-02-01, [0.1474746578231372, 1.1312340723519996, 21.22129126982486]
6711  : 2025-02-01, [0.18565584297595597, 4.460419310188441, 18.103924846835604]
6712  : 2025-02-01, [0.23929206138548464, 4.304180576495434, 18.456527362119083]
6713  : 2025-02-01, [0.3727194118294341, 2.858010486480394, 20.019270101690168]
6714  : 2025-02-01, [0.5558630979975089, 5.260889245092402, 17.68324765691009]
6715  : 2025-02-01, [0.6557859280989813, 4.93970387466695, 18.154510197234067]
6716  : 2025-02-01, [0.7911467484025339, 3.582831241983893, 19.626022009613575]
6717  : 2025-02-01, [0.2003182809025053, 2.8391169436103185, 21.21056477548718]
6718  : 2025-02-01, [0.5119062445142011, 1.6477085287960334, 22.340385226689765]
6719  : 2025-02-01, [0.3528326486720574, 5.029199243042812, 19.36796810828513]
6720  : 2025-02-10, [0.004353813671988024, 1.9814032461316735, 8.014242940196338]
6721  : 2025-02-10, [0.0044610969997550065, 2.039255662930971, 8.206283240069274]
6722  : 2025-02-10, [0.0045737842905851514, 2.1002170021543645, 8.39520921355505]
6723  : 2025-02-10, [0.007811224803851935, 2.152814408227097, 8.589374366969054]
6724  : 2025-02-10, [0.00960073017859904, 2.20779513889056, 8.78260413093084]
6725  : 2025-02-10, [0.011473343614749804, 2.263205481181827, 8.975321175203424]
6726  : 2025-02-10, [0.0151009140655731, 2.3188822277656076, 9.166016858168819]
6727  : 2025-02-10, [0.01717204272351449, 2.3745417704794782, 9.358286186797006]
6728  : 2025-02-10, [0.021078303886845992, 2.4311459717311625, 9.54777572438199]
6729  : 2025-02-10, [0.025142443902790836, 2.486260181919291, 9.738597374177917]
6730  : 2025-02-10, [0.02937405548650133, 2.542176072729271, 9.928449871784228]
6731  : 2025-02-10, [0.03376004069676629, 2.595528444509917, 10.120711514793316]
6732  : 2025-02-10, [0.0402258519195151, 2.6432380012717696, 10.316536146808716]
6733  : 2025-02-10, [0.04888334052484901, 2.683552982505043, 10.51756367697011]
6734  : 2025-02-10, [0.06182121320882184, 2.7051352184121997, 10.733043568378978]
6735  : 2025-02-10, [0.07323027813277225, 2.7358533149334847, 10.940916406933741]
6736  : 2025-02-10, [0.08504297315770508, 2.7662963730149217, 11.148660653827374]
6737  : 2025-02-10, [0.09933020637304943, 2.7853494502658123, 11.365320343361137]
6738  : 2025-02-10, [0.11407832421530105, 2.80282593516695, 11.583095740617749]
6739  : 2025-02-10, [0.13365653000993488, 2.8061304880028164, 11.810212981987247]
6740  : 2025-02-10, [0.15159733200888723, 2.8128499794944912, 12.035552688496622]
6741  : 2025-02-10, [0.1722626776740921, 2.8096969852110765, 12.268040337114831]
6742  : 2025-02-10, [0.19571557578319287, 2.7940786506957522, 12.510205773521056]
6743  : 2025-02-10, [0.22433412787656823, 2.75986763645088, 12.76579823567255]
6744  : 2025-02-10, [0.2535651151384692, 2.7214882293098914, 13.024946655551638]
6745  : 2025-02-10, [0.28579821336443345, 2.6723803350159527, 13.291821451619615]
6746  : 2025-02-10, [0.3207063796122091, 2.603060122929565, 13.576233497458228]
6747  : 2025-02-10, [0.36113780154048947, 2.516705069169352, 13.872157129290159]
6748  : 2025-02-10, [0.35985175917121087, 2.5995302212596654, 14.040618019569122]
6749  : 2025-02-10, [0.14371710225627096, 3.8019662593339314, 13.304316638409798]
6750  : 2025-02-10, [0.1858112771656696, 0.8736520658335004, 16.44053665700083]
6751  : 2025-02-10, [0.19667428757127536, 0.8962200724137659, 16.657105640014958]
6752  : 2025-02-10, [0.16167520063982968, 2.4159606872402057, 15.422364112119965]
6753  : 2025-02-10, [0.1507509971527033, 3.29222068767561, 14.807028315171687]
6754  : 2025-02-10, [0.1582018168082062, 3.3371528967008737, 15.004645286490922]
6755  : 2025-02-10, [0.14729975791751213, 3.913267619158394, 14.689432622924095]
6756  : 2025-02-10, [0.14977389681453226, 3.9982838812562687, 14.851942221929201]
6757  : 2025-02-10, [0.15230232650792636, 4.086065948352098, 15.011631725139976]
6758  : 2025-02-10, [0.18085220360030618, 0.9378497044368633, 18.38129809196283]
6759  : 2025-02-10, [0.1805433554505163, 0.9930994225731283, 18.576357221976355]
6760  : 2025-02-10, [0.1278694614526691, 2.859175225899131, 17.0129553126482]
6761  : 2025-02-10, [0.11457999755667334, 2.9801158499601894, 17.15530415248314]
6762  : 2025-02-10, [0.0960303074568604, 4.015736893531566, 16.388232799011575]
6763  : 2025-02-10, [0.08835926831347797, 0.9619010907484743, 19.699739640938045]
6764  : 2025-02-10, [0.06822326183018775, 1.0785194898192005, 19.85325724835061]
6765  : 2025-02-10, [0.032876750671502704, 1.2630895055662612, 19.954033743762235]
6766  : 2025-02-10, [1.2335417755107765, 1.355428172627017, 18.91103005186221]
6767  : 2025-02-10, [0.33654989119950807, 4.162385774483626, 17.251064334316865]
6768  : 2025-02-10, [0.06448170586769572, 1.2416472749278318, 20.693871019204472]
6769  : 2025-02-10, [0.11082289931834788, 1.0831317940532725, 21.056045306628377]
6770  : 2025-02-10, [0.1383551906687291, 4.445690470115482, 17.915954339215787]
6771  : 2025-02-10, [0.23506139909238016, 3.1422675382331766, 19.372671062674446]
6772  : 2025-02-10, [0.32077266983329344, 2.83223229955357, 19.846995030613137]
6773  : 2025-02-10, [0.45915133816130493, 5.2971966967384425, 17.493651965100252]
6774  : 2025-02-10, [0.569191529926692, 4.178386500768266, 18.752421969305043]
6775  : 2025-02-10, [0.6750849850198595, 3.7829170731426314, 19.29199794183751]
6776  : 2025-02-10, [0.15596948933546884, 3.6082620423729694, 20.23576846829156]
6777  : 2025-02-10, [0.11765084682329702, 2.605246349020334, 21.52710280415637]
6778  : 2025-02-10, [0.4152261490423807, 1.4641795650288465, 22.62059428592877]
6779  : 2025-02-10, [0.3849741694534262, 4.697002501493887, 19.668023329052687]
6780  : 2025-02-20, [0.004376634742258358, 1.9288828527188429, 8.0667405125389]
6781  : 2025-02-20, [0.004483070928208043, 1.998775808981311, 8.24674112009048]
6782  : 2025-02-20, [0.00612657431489831, 2.055268932830093, 8.438604492855008]
6783  : 2025-02-20, [0.007844971005434777, 2.1101767043271056, 8.63197832466746]
6784  : 2025-02-20, [0.009639949907792655, 2.1647136251864545, 8.825646424905754]
6785  : 2025-02-20, [0.0115114045582296, 2.220629729617773, 9.017858865823998]
6786  : 2025-02-20, [0.013461260220923192, 2.276690354240969, 9.209848385538107]
6787  : 2025-02-20, [0.017220807323492057, 2.3298813066391766, 9.40289788603733]
6788  : 2025-02-20, [0.021133999574347744, 2.382108102775671, 9.59675789764998]
6789  : 2025-02-20, [0.02520100836720855, 2.4340656177081472, 9.790733373924645]
6790  : 2025-02-20, [0.03126349758677623, 2.478873043050615, 9.98986345936261]
6791  : 2025-02-20, [0.03569516670211848, 2.531554883861492, 10.182749949436388]
6792  : 2025-02-20, [0.04219594165087389, 2.576151472396642, 10.381652585952486]
6793  : 2025-02-20, [0.04894867208360715, 2.621149704504497, 10.579901623411898]
6794  : 2025-02-20, [0.057937626410419364, 2.6595452642683797, 10.782517109321203]
6795  : 2025-02-20, [0.06724196634688319, 2.6953637101131536, 10.987394323539963]
6796  : 2025-02-20, [0.08713981420238244, 2.689505933349232, 11.223354252448384]
6797  : 2025-02-20, [0.09933295726186034, 2.7151017060252904, 11.435565336712848]
6798  : 2025-02-20, [0.11402299963966586, 2.730756964928591, 11.655220035431743]
6799  : 2025-02-20, [0.13354958136107486, 2.7312413654768335, 11.885209053162093]
6800  : 2025-02-20, [0.15358128179787947, 2.7266663371627207, 12.119752381039401]
6801  : 2025-02-20, [0.17422049073275758, 2.722806559993069, 12.352972949274173]
6802  : 2025-02-20, [0.19974628765789523, 2.6945966687612923, 12.605657043580813]
6803  : 2025-02-20, [0.19861191188467497, 2.7702118761466297, 12.781176211968695]
6804  : 2025-02-20, [0.09802055025032828, 3.3676381723294244, 12.534341277420246]
6805  : 2025-02-20, [0.10492595295475639, 3.4351221673934433, 12.7099518796518]
6806  : 2025-02-20, [0.11208485448560546, 3.507103019737793, 12.880812125776602]
6807  : 2025-02-20, [0.12208681919422662, 3.57228203651949, 13.055631144286284]
6808  : 2025-02-20, [0.12712496971382214, 3.654135024374659, 13.218740005911519]
6809  : 2025-02-20, [0.1350789119816713, 3.73344885682016, 13.381472231198169]
6810  : 2025-02-20, [0.14331061766886308, 3.8150795435321903, 13.541609838798946]
6811  : 2025-02-20, [0.15180573071112113, 3.897796756437143, 13.700397512851735]
6812  : 2025-02-20, [0.16349892396647742, 3.97614971582939, 13.860351360204131]
6813  : 2025-02-20, [0.167062093868479, 4.091769189964771, 13.991168716166749]
