Itinerary: ['earth', 'earth', 'JUPITER_BARYCENTER', 'pluto']
10887 : 2027-01-10, [0.01712986735342691, 1.2763359041011761, 15.456534228545399]
10888 : 2027-01-10, [0.04044507433168024, 1.2015473011184752, 15.758007624549846]
10889 : 2027-01-10, [0.07022997222163575, 1.1050309820111195, 16.074739045767245]
10890 : 2027-01-10, [0.10946081457687908, 0.9670237199748384, 16.423515465448283]
10891 : 2027-01-10, [0.15849889859795993, 0.7961937382936979, 16.79530736310834]
10892 : 2027-01-10, [0.21704930599047548, 1.9348034525066549, 15.848147241502868]
10893 : 2027-01-10, [0.27533868598660344, 3.3837033154421263, 14.59095799857127]
10894 : 2027-01-10, [0.46386144755530084, 3.53343302936375, 14.502705523080948]
10895 : 2027-01-10, [0.5621541611193502, 3.198494349699166, 14.989351489181484]
10896 : 2027-01-10, [0.7860989169532465, 3.940206529296868, 14.273694553749884]
10897 : 2027-01-10, [0.9105790397443123, 3.4304336417473476, 14.908987318508341]
10898 : 2027-01-10, [0.04999914828695444, 5.545644686396469, 13.904356165316576]
10899 : 2027-01-10, [0.2385275104127251, 4.584998325539425, 14.92647416404785]
10900 : 2027-01-10, [0.5386148978713546, 3.4422390589684553, 16.019146043160195]
10901 : 2027-01-10, [0.830764640616628, 2.1732728606180842, 17.24596249876529]
10902 : 2027-01-10, [0.07877757155643866, 2.7357487832123755, 17.685473645231184]
10903 : 2027-01-10, [1.0798309997175832, 3.9969939320762693, 15.673175068206147]
10904 : 2027-01-10, [1.0637332237944952, 1.6326875589590268, 18.30357921724648]
10905 : 2027-01-10, [1.2156060830399729, 4.111986636576668, 15.922407280383359]
10906 : 2027-01-10, [0.12561494962920416, 1.6443879589958503, 19.729997091374948]
10907 : 2027-01-10, [0.24467973271723417, 4.379769004970153, 17.125551262312612]
10908 : 2027-01-10, [0.7116336318861065, 5.288163236016634, 16.000203132097262]
10909 : 2027-01-10, [1.7784781007473998, 5.649563456566744, 14.821958442685856]
10910 : 2027-01-10, [0.15322012505030935, 1.4432801660343044, 20.903499708915387]
10911 : 2027-01-10, [1.1855954013915386, 4.2909626144760376, 17.273441984132422]
10912 : 2027-01-10, [0.08500846159974555, 2.6592840978416983, 20.255707440558556]
10913 : 2027-01-10, [0.11519585484306065, 1.7040430183623247, 21.430761126794614]
10914 : 2027-01-10, [0.09234293325489047, 1.823107256384809, 21.584549810360297]
10915 : 2027-01-10, [0.29677360970302297, 4.481968397835031, 18.971257992461943]
10916 : 2027-01-10, [0.7277087285637401, 2.0587698751259085, 21.21352139631035]
10917 : 2027-01-10, [1.0591867428565163, 3.616045277865383, 19.5747679792781]
10918 : 2027-01-10, [0.11069954515932341, 4.240286311432958, 20.14901414340772]
10919 : 2027-01-10, [0.6359434371830075, 1.8976499028215275, 22.216406659995464]
10920 : 2027-01-20, [1.4588502186718882e-09, 0.6571949128541321, 9.342805085687019]
10921 : 2027-01-20, [1.4936852245465623e-09, 0.6761482452919543, 9.57385175321436]
10922 : 2027-01-20, [1.5284508832735522e-09, 0.6952191065128647, 9.804780891958684]
10923 : 2027-01-20, [1.5631469812777766e-09, 0.7144067182178274, 10.035593280219025]
10924 : 2027-01-20, [1.5977288009564547e-09, 0.7336898631450939, 10.266310135257177]
10925 : 2027-01-20, [1.632287919065521e-09, 0.7531098182784981, 10.496890180089213]
10926 : 2027-01-20, [1.6670978692303088e-09, 0.7733102212504841, 10.726689777082418]
10927 : 2027-01-20, [1.7015286457514697e-09, 0.7929748083294987, 10.957025189968972]
10928 : 2027-01-20, [1.735893666342295e-09, 0.8127545102503901, 11.187245488013716]
10929 : 2027-01-20, [1.7701930921243017e-09, 0.8326487387237053, 11.4173512595061]
10930 : 2027-01-20, [1.804772410540887e-09, 0.8533778088623736, 11.646622189332854]
10931 : 2027-01-20, [1.8390010112868605e-09, 0.8735385289303358, 11.876461469230662]
10932 : 2027-01-20, [1.873475859685474e-09, 0.8945385459198151, 12.10546145220671]
10933 : 2027-01-20, [1.9075335078625993e-09, 0.9149156402439138, 12.335084357848553]
10934 : 2027-01-20, [1.941957991842252e-09, 0.9362098693182543, 12.563790128739788]
10935 : 2027-01-20, [1.9762823814514203e-09, 0.9576196195616463, 12.792380378462072]
10936 : 2027-01-20, [2.010617773638568e-09, 0.9791979298466947, 13.020802068142688]
10937 : 2027-01-20, [2.044909073891379e-09, 1.00091758318692, 13.24908241476817]
10938 : 2027-01-20, [2.078696583686036e-09, 1.0219150748789994, 13.478084923042305]
10939 : 2027-01-20, [2.11330881958796e-09, 1.044753264377187, 13.705246733509505]
10940 : 2027-01-20, [2.1474769642839603e-09, 1.0668973678671183, 13.933102629985406]
10941 : 2027-01-20, [2.1816063895112377e-09, 1.0891828760967428, 14.16081712172165]
10942 : 2027-01-20, [2.2156991145717165e-09, 1.1116101729240053, 14.388389824860296]
10943 : 2027-01-20, [2.2497564277352985e-09, 1.1341792918768314, 14.615820705873412]
10944 : 2027-01-20, [2.2842266960992274e-09, 1.1578112473798667, 14.842188750335907]
10945 : 2027-01-20, [2.318223300366904e-09, 1.1806778833701308, 15.069322114311648]
10946 : 2027-01-20, [2.352717968438948e-09, 1.2046709369342206, 15.295329060713062]
10947 : 2027-01-20, [2.3871331296851758e-09, 1.2288022262183307, 15.521197771394537]
10948 : 2027-01-20, [2.421602135625613e-09, 1.2531396497909466, 15.74686034778745]
10949 : 2027-01-20, [2.4555071939049476e-09, 1.276620410272796, 15.973379587271697]
10950 : 2027-01-20, [2.489950245683949e-09, 1.3012891501512842, 16.198710847358765]
10951 : 2027-01-20, [2.524890446383081e-09, 1.3271562310734335, 16.422843766401677]
10952 : 2027-01-20, [2.5593310009075888e-09, 1.3521878821879336, 16.647812115252734]
10953 : 2027-01-20, [2.5937690235283095e-09, 1.3773942699210477, 16.872605727485183]
10954 : 2027-01-20, [2.628204683757971e-09, 1.4027750025030727, 17.097224994868725]
10955 : 2027-01-20, [2.663177508673285e-09, 1.4294158713044804, 17.320584126032344]
10956 : 2027-01-20, [2.69762432273364e-09, 1.4551629522597358, 17.54483704504264]
10957 : 2027-01-20, [2.7327021817268885e-09, 1.4822414029795719, 17.767758594287727]
10958 : 2027-01-20, [2.7678016603873706e-09, 1.509527061063167, 17.99047293616903]
10959 : 2027-01-20, [2.802851290422565e-09, 1.5369803256647272, 18.21301967153242]
10960 : 2027-01-20, [2.838001400180371e-09, 1.564683027895004, 18.435316969266996]
10961 : 2027-01-20, [2.873176862598594e-09, 1.5925938188293791, 18.657406178297443]
10962 : 2027-01-20, [2.9089800620963593e-09, 1.6219080354290336, 18.878091961661987]
10963 : 2027-01-20, [2.9442983496670707e-09, 1.6502961707912431, 19.099703826264456]
10964 : 2027-01-20, [2.9801896924265454e-09, 1.6800781956779502, 19.31992180134186]
10965 : 2027-01-20, [3.01549659023546e-09, 1.708856104967616, 19.541143892016887]
10966 : 2027-01-20, [3.0515548132159107e-09, 1.7391493122664832, 19.760850684681962]
10967 : 2027-01-20, [3.0876656118394495e-09, 1.7696859940176064, 19.980314002894726]
10968 : 2027-01-20, [3.1244887888174415e-09, 1.8017592422195738, 20.198240754655938]
10969 : 2027-01-20, [3.1607137600972067e-09, 1.8327980732768814, 20.417201923562402]
10970 : 2027-01-20, [3.197675542305823e-09, 1.8654090473644394, 20.634590949437886]
10971 : 2027-01-20, [3.2341049329400514e-09, 1.8970019242236311, 20.852998072542267]
10972 : 2027-01-20, [3.2712071030451267e-09, 1.9301511326540322, 21.069848864074757]
10973 : 2027-01-20, [3.308474983027385e-09, 1.9636312417792194, 21.286368754912306]
10974 : 2027-01-20, [3.346549669554907e-09, 1.998790963346835, 21.501209033306615]
10975 : 2027-01-20, [3.384079091867158e-09, 2.0329040799763325, 21.71709591663959]
10976 : 2027-01-20, [3.4223525109499327e-09, 2.0686816907097842, 21.931318305867862]
10977 : 2027-01-20, [3.460825823360827e-09, 2.1048348904112855, 22.14516510612789]
10978 : 2027-01-20, [3.499318979874012e-09, 2.1412546267009627, 22.35874536979972]
10979 : 2027-01-20, [3.5380148866639797e-09, 2.178052616183241, 22.571947380278743]
10980 : 2027-02-01, [0.0253820481221579, 0.5725111695679005, 9.402106782309941]
10981 : 2027-02-01, [0.031569328160127905, 0.570906913969693, 9.647523757870179]
10982 : 2027-02-01, [0.03993969972182562, 0.5622590381296066, 9.897801262148569]
10983 : 2027-02-01, [0.048670468398670196, 0.5526011855387464, 10.148728346062583]
10984 : 2027-02-01, [0.057737916243959166, 0.5403362382776647, 10.401925845478377]
10985 : 2027-02-01, [0.06069957576894427, 2.3446741566968514, 8.844626267534203]
10986 : 2027-02-01, [0.07231412004062068, 2.363336599891561, 9.064349280067818]
10987 : 2027-02-01, [0.10841589543688979, 0.8874377993271739, 10.754146305235937]
10988 : 2027-02-01, [0.12846224984155688, 0.8537811784684415, 11.017756571690004]
10989 : 2027-02-01, [0.1545087162653897, 0.8016048332885587, 11.293886450446053]
10990 : 2027-02-01, [0.18131594838716403, 0.7434020081607846, 11.57528204345205]
10991 : 2027-02-01, [0.1949156100722848, 2.390313087536628, 10.164771302391086]
10992 : 2027-02-01, [0.23180380090004496, 2.324023804366893, 10.444172394733062]
10993 : 2027-02-01, [0.33908925742484, 0.8911061103936933, 12.019804632181467]
10994 : 2027-02-01, [0.3119773923063704, 3.544987391282779, 9.643035216410851]
10995 : 2027-02-01, [0.06160844783940277, 0.6167351713812962, 13.0716563807793]
10996 : 2027-02-01, [0.06025840101641196, 0.639405825416767, 13.300335773566822]
10997 : 2027-02-01, [0.06375723391842021, 0.6483742758486867, 13.537868490232892]
10998 : 2027-02-01, [0.060735213706313414, 0.7366002449556855, 13.702664541338]
10999 : 2027-02-01, [0.050451972240325056, 0.7173686245663675, 13.982179403193308]
11000 : 2027-02-01, [0.04357946104723027, 0.7626970614134483, 14.19372347753932]
11001 : 2027-02-01, [0.04428504018534052, 0.7823369156373597, 14.4233780441773]
11002 : 2027-02-01, [0.029130018964473026, 0.8610826601331315, 14.609787320902395]
11003 : 2027-02-01, [0.016145077304042566, 0.9333881364067841, 14.800466786289174]
11004 : 2027-02-01, [0.005467856257845322, 0.9969927647522936, 14.997539378989861]
11005 : 2027-02-01, [0.0027774281902692567, 1.0331703057666421, 15.214052266043087]
11006 : 2027-02-01, [0.019691621610768827, 0.9824041514961191, 15.49790422689311]
11007 : 2027-02-01, [0.03985283567224812, 0.9184093900401424, 15.79173777428761]
11008 : 2027-02-01, [0.07485039788947276, 0.7978533723296012, 16.127296229780924]
11009 : 2027-02-01, [0.12548993275729595, 1.0709972108488062, 16.0535128563939]
11010 : 2027-02-01, [0.19880806704158355, 1.6835965162973465, 15.617595416661068]
11011 : 2027-02-01, [0.2673397261821956, 1.465643926691502, 16.0170163471263]
11012 : 2027-02-01, [0.4638823831208687, 1.206427437215227, 16.329690179663903]
11013 : 2027-02-01, [0.4534484811697256, 4.510437393619918, 13.286114125210357]
11014 : 2027-02-01, [0.5488950866516603, 4.186557351442822, 13.764547561905518]
11015 : 2027-02-01, [0.6404475124900195, 3.87015592594669, 14.239396561563291]
11016 : 2027-02-01, [1.2499042045123911, 5.647932785506424, 12.102163009981185]
11017 : 2027-02-01, [0.35915478820233493, 0.5486305647988289, 18.342214646998837]
11018 : 2027-02-01, [0.24867196367436348, 3.1678835352636106, 16.083444501062026]
11019 : 2027-02-01, [0.23258393398828445, 2.509665632964312, 17.007750433047402]
11020 : 2027-02-01, [0.5655353565725655, 4.657119064444498, 14.777345578982937]
11021 : 2027-02-01, [0.9189225045217163, 2.9956377380795494, 16.335439757398735]
11022 : 2027-02-01, [0.2927786521808204, 1.0123092635735809, 19.1949120842456]
11023 : 2027-02-01, [0.09170458183653908, 1.5634094829190606, 19.094885935244402]
11024 : 2027-02-01, [0.6165182584532111, 2.0927534617659718, 18.29072827978082]
11025 : 2027-02-01, [0.5893214301943289, 1.6048624923134993, 19.05581607749217]
11026 : 2027-02-01, [0.46405722220849394, 4.396368474727289, 16.63957430306422]
11027 : 2027-02-01, [0.716788873409624, 3.326444336814984, 17.70676678977539]
11028 : 2027-02-01, [1.1724235513471672, 6.3734418186358175, 14.454134630017014]
11029 : 2027-02-01, [1.4343221743265333, 4.983245780021574, 15.832432045651894]
11030 : 2027-02-01, [0.6322971335936424, 3.5053302830306285, 18.36237258337573]
11031 : 2027-02-01, [0.7066882525144155, 3.721950084217853, 18.321361663267734]
11032 : 2027-02-01, [0.09302930448647649, 1.5834107575902074, 21.323559937923314]
11033 : 2027-02-01, [0.4604069858387214, 4.472536668310524, 18.31705634585076]
11034 : 2027-02-01, [1.4108102907223639, 4.018403142388849, 18.07078656688879]
11035 : 2027-02-01, [0.45419867568970324, 1.688122188706715, 21.607679135603583]
11036 : 2027-02-01, [0.1743447501594247, 1.313018380496315, 22.51263686934426]
11037 : 2027-02-01, [0.6369967852401004, 2.0709083598623153, 21.542094854897588]
11038 : 2027-02-01, [1.0717108698977715, 7.034972570671223, 16.393316559431007]
11039 : 2027-02-01, [0.028330784937619556, 2.29108499603442, 22.43058421902796]
11040 : 2027-02-10, [2.0809558610521075e-09, 0.5306023086676364, 9.469397689251407]
11041 : 2027-02-10, [2.130167434144001e-09, 0.5459422232023302, 9.704057774667502]
11042 : 2027-02-10, [2.178786713645681e-09, 0.5607813247059275, 9.939218673115287]
11043 : 2027-02-10, [2.2276819157765516e-09, 0.5762826425961085, 10.17371735517621]
11044 : 2027-02-10, [2.2760316050362992e-09, 0.5912721227422724, 10.408727874981695]
11045 : 2027-02-10, [2.3247400329856992e-09, 0.6069658874290282, 10.64303411024623]
11046 : 2027-02-10, [2.373262334166147e-09, 0.6227362590716738, 10.877263738555063]
11047 : 2027-02-10, [2.4212842243278486e-09, 0.6379725529458697, 11.112027444632846]
11048 : 2027-02-10, [2.4695616342028016e-09, 0.6539166980839947, 11.346083299446443]
11049 : 2027-02-10, [2.5177902511176127e-09, 0.669971760963646, 11.580028236518562]
11050 : 2027-02-10, [2.56583210406573e-09, 0.6861005112808446, 11.813899486153323]
11051 : 2027-02-10, [2.6138324011061235e-09, 0.7023410897803836, 12.047658907605783]
11052 : 2027-02-10, [2.661719097558033e-09, 0.718673733776216, 12.281326263562065]
11053 : 2027-02-10, [2.7094935097018916e-09, 0.7350982070365496, 12.514901790253957]
11054 : 2027-02-10, [2.7570826002725264e-09, 0.7515940106162, 12.748405986626716]
11055 : 2027-02-10, [2.8046375363000796e-09, 0.768201677050925, 12.981798320144438]
11056 : 2027-02-10, [2.8520845409096186e-09, 0.7849006197157367, 13.215099377432178]
11057 : 2027-02-10, [2.8994252152653853e-09, 0.8016907107271121, 13.448309286373462]
11058 : 2027-02-10, [2.9466620751806373e-09, 0.818572084346028, 13.681427912707312]
11059 : 2027-02-10, [2.9937958437601768e-09, 0.8355443871909298, 13.914455609815272]
11060 : 2027-02-10, [3.0413886375683406e-09, 0.8534206517014462, 14.146579345257164]
11061 : 2027-02-10, [3.0883298171945035e-09, 0.8705873472562486, 14.379412649655421]
11062 : 2027-02-10, [3.1357526504859538e-09, 0.8886841504770302, 14.611315846387217]
11063 : 2027-02-10, [3.1825067251723065e-09, 0.9060445605483562, 14.843955436269137]
11064 : 2027-02-10, [3.2298539565724425e-09, 0.9243866403596017, 15.075613356410544]
11065 : 2027-02-10, [3.2764323087440294e-09, 0.9419419534479859, 15.308058043275581]
11066 : 2027-02-10, [3.3236264323950184e-09, 0.9605053226907625, 15.53949467398561]
11067 : 2027-02-10, [3.370661015467744e-09, 0.9791596857558305, 15.770840310873508]
11068 : 2027-02-10, [3.4169933127989607e-09, 0.99701352514973, 16.002986471433278]
11069 : 2027-02-10, [3.4639790071133425e-09, 1.0159161350081243, 16.234083861527896]
11070 : 2027-02-10, [3.5109012248606936e-09, 1.0349360880463723, 16.465063908442726]
11071 : 2027-02-10, [3.5576711688784682e-09, 1.0540465624453181, 16.69595343399701]
11072 : 2027-02-10, [3.6044782347909107e-09, 1.0733030418945693, 16.92669695450095]
11073 : 2027-02-10, [3.6512285742758468e-09, 1.0926773772321303, 17.15732261911664]
11074 : 2027-02-10, [3.697924629465871e-09, 1.1121698176118422, 17.387830178690233]
11075 : 2027-02-10, [3.745278247734008e-09, 1.1327922305234563, 17.617207765731266]
11076 : 2027-02-10, [3.791885276534318e-09, 1.1525355958874277, 17.84746440032069]
11077 : 2027-02-10, [3.838441569502713e-09, 1.1723967483685398, 18.077603247793018]
11078 : 2027-02-10, [3.885690860720077e-09, 1.193428055225179, 18.30657194088913]
11079 : 2027-02-10, [3.932268767194667e-09, 1.2135715304636174, 18.536428465604114]
11080 : 2027-02-10, [3.979460283273519e-09, 1.2348804217223002, 18.76511957429824]
11081 : 2027-02-10, [4.026629261855357e-09, 1.2563344884947953, 18.993665507478575]
11082 : 2027-02-10, [4.073882720101813e-09, 1.2779668703830362, 19.22203312554308]
11083 : 2027-02-10, [4.12032315988246e-09, 1.2986251238864093, 19.45137487199327]
11084 : 2027-02-10, [4.167419552350107e-09, 1.320500668203255, 19.679499327629323]
11085 : 2027-02-10, [4.214604709986608e-09, 1.3425551412081398, 19.907444854577253]
11086 : 2027-02-10, [4.261773779012005e-09, 1.3647550991276238, 20.1352448966106]
11087 : 2027-02-10, [4.30892420851546e-09, 1.3870993249276224, 20.36290067076345]
11088 : 2027-02-10, [4.356908772363726e-09, 1.4107773977530995, 20.589222597889993]
11089 : 2027-02-10, [4.404038709014815e-09, 1.433424612006344, 20.81657538358962]
11090 : 2027-02-10, [4.452027224796743e-09, 1.4574334932200907, 21.042566502327883]
11091 : 2027-02-10, [4.499249567016122e-09, 1.480419271041362, 21.269580724459388]
11092 : 2027-02-10, [4.5472443202787995e-09, 1.5047583753395988, 21.495241620113156]
11093 : 2027-02-10, [4.595250797628859e-09, 1.5292699713493931, 21.720730024055356]
11094 : 2027-02-10, [4.643381322526429e-09, 1.5539912950184984, 21.94600870033812]
11095 : 2027-02-10, [4.690588017535804e-09, 1.5775950034814517, 22.17240499182796]
11096 : 2027-02-10, [4.7396900138247384e-09, 1.6039544000292996, 22.396045595231012]
11097 : 2027-02-10, [4.787745463574994e-09, 1.6291537464046615, 22.62084624880759]
11098 : 2027-02-10, [4.8359362325731745e-09, 1.6545660800312907, 22.84543391513277]
11099 : 2027-02-10, [4.885261740022695e-09, 1.681545087932303, 23.068454907182435]
11100 : 2027-02-20, [0.022597205435552953, 2.08889908316948, 7.888503711394968]
11101 : 2027-02-20, [0.02930813283828202, 2.1210878934275144, 8.099603973734204]
11102 : 2027-02-20, [0.0363167283892283, 2.153507651945978, 8.310175619664793]
11103 : 2027-02-20, [0.05383866180362809, 0.7806515493688496, 9.91550978882752]
11104 : 2027-02-20, [0.06437409865610866, 0.7770065156497221, 10.15861938569417]
11105 : 2027-02-20, [0.08004439582154944, 0.7544465329839852, 10.415509071194464]
11106 : 2027-02-20, [0.09879602755111933, 0.7225449329398793, 10.678659039509002]
11107 : 2027-02-20, [0.10398700576280485, 2.3044668798972454, 9.341546114339948]
11108 : 2027-02-20, [0.12796948356142623, 2.2822710691751573, 9.589759447263418]
11109 : 2027-02-20, [0.1526942346971341, 2.2550571888825472, 9.842248576420321]
11110 : 2027-02-20, [0.2260013223619639, 0.847908706987177, 11.426089970650859]
11111 : 2027-02-20, [0.21037906805771844, 3.340419286527739, 9.199201645414542]
11112 : 2027-02-20, [0.2556219640286094, 3.2937259016078047, 9.450652134363587]
11113 : 2027-02-20, [0.2975050890738664, 3.2510535626948287, 9.701441348231306]
11114 : 2027-02-20, [0.3474156663991111, 3.1702081670673534, 9.982376166533534]
11115 : 2027-02-20, [0.40526236490422285, 3.0489138646919924, 10.295823770403784]
11116 : 2027-02-20, [0.4658829691747462, 2.9015154056484533, 10.6326016251768]
11117 : 2027-02-20, [0.28093502044081037, 0.9369968185341891, 13.032068161025002]
11118 : 2027-02-20, [0.23197178850247574, 2.5911912432804316, 11.676836968217094]
11119 : 2027-02-20, [0.25191115194321007, 2.6012871782002454, 11.896801669856545]
11120 : 2027-02-20, [0.2791009773480199, 2.5861223023146014, 12.134776720337378]
11121 : 2027-02-20, [0.3046700172416794, 2.5734601480800623, 12.37186983467826]
11122 : 2027-02-20, [0.32691965095556913, 2.5867671150000766, 12.586313234044356]
11123 : 2027-02-20, [0.3543777443901259, 2.5796461829291624, 12.815976072680712]
11124 : 2027-02-20, [0.3829402239793133, 2.5764144901588697, 13.040645285861817]
11125 : 2027-02-20, [0.33866369551447617, 3.78375921310109, 12.127577091384433]
