Itinerary: ['earth', 'earth', 'JUPITER_BARYCENTER', 'pluto']
13010 : 2028-01-01, [4.512967629495484e-09, 4.360272099344179, 18.139727896142855]
13011 : 2028-01-01, [4.650144300100583e-09, 4.55359872775594, 18.196401267593917]
13012 : 2028-01-01, [4.805233288436551e-09, 4.775512411504543, 18.224487583690223]
13013 : 2028-01-01, [4.978181140619504e-09, 5.026487591970063, 18.223512403051757]
13014 : 2028-01-01, [5.175891067727722e-09, 5.318075402224833, 18.181924592599273]
13015 : 2028-01-01, [5.40203520143152e-09, 5.6585549489041975, 18.091445045693767]
13016 : 2028-01-01, [5.653496434945592e-09, 6.047405520136391, 17.952594474210112]
13017 : 2028-01-01, [5.9208912607741844e-09, 6.4837244613903, 17.76627553268881]
13018 : 2028-01-01, [6.121829682523213e-09, 6.889413922180621, 17.61058607169755]
13019 : 2028-01-01, [1.8532497865404243e-09, 2.1511643722234606, 22.598835625923293]
13020 : 2028-01-10, [2.2898796292224417e-09, 1.0348341335187607, 8.96516586419136]
13021 : 2028-01-10, [2.3478304284220837e-09, 1.066757560999977, 9.183242436652192]
13022 : 2028-01-10, [2.405195128936381e-09, 1.0981944000583395, 9.401805597536464]
13023 : 2028-01-10, [2.463178906113745e-09, 1.130657903311969, 9.619342094224852]
13024 : 2028-01-10, [2.521305532164597e-09, 1.16345444225119, 9.836545555227506]
13025 : 2028-01-10, [2.5795011505236272e-09, 1.1965497585648437, 10.053450238855655]
13026 : 2028-01-10, [2.637768806868888e-09, 1.2299447390361626, 10.270055258326067]
13027 : 2028-01-10, [2.6967617451776634e-09, 1.2644854011095672, 10.48551459619367]
13028 : 2028-01-10, [2.7551962644518096e-09, 1.2985008095332244, 10.70149918771158]
13029 : 2028-01-10, [2.8144829774876436e-09, 1.3337449715036807, 10.916255025681837]
13030 : 2028-01-10, [2.8738900634337497e-09, 1.3693342162441537, 11.130665780881957]
13031 : 2028-01-10, [2.9334190353850207e-09, 1.4052689549108448, 11.344731042155736]
13032 : 2028-01-10, [2.9938081341028297e-09, 1.4424963349578133, 11.557503662048378]
13033 : 2028-01-10, [3.0536109633828386e-09, 1.4791478151622026, 11.770852181784187]
13034 : 2028-01-10, [3.1143172506534243e-09, 1.517136859120207, 11.982863137765476]
13035 : 2028-01-10, [3.1753972879914207e-09, 1.555618072568794, 12.19438192425581]
13036 : 2028-01-10, [3.2364584574698853e-09, 1.5943996668248193, 12.405600329938721]
13037 : 2028-01-10, [3.298738676178281e-09, 1.6347360084563987, 12.615263988244863]
13038 : 2028-01-10, [3.3602988251469847e-09, 1.6743944728063378, 12.825605523833364]
13039 : 2028-01-10, [3.4230278993739778e-09, 1.7156095293407023, 13.034390467236271]
13040 : 2028-01-10, [3.4858955430815643e-09, 1.757227726268924, 13.242772270245181]
13041 : 2028-01-10, [3.5501397087359395e-09, 1.800559415654563, 13.449440580795297]
13042 : 2028-01-10, [3.614572347512907e-09, 1.8443464508844756, 13.65565354550095]
13043 : 2028-01-10, [3.679429158925429e-09, 1.8887098211074835, 13.861290175213087]
13044 : 2028-01-10, [3.744605498992272e-09, 1.933597665983608, 14.066402330271787]
13045 : 2028-01-10, [3.811221939904045e-09, 1.9803167952287062, 14.26968320096007]
13046 : 2028-01-10, [3.879242275731741e-09, 2.028890752951579, 14.471109243169181]
13047 : 2028-01-10, [3.946663032208694e-09, 2.076819832703018, 14.673180163350317]
13048 : 2028-01-10, [4.015682008928475e-09, 2.126737414136434, 14.873262581847884]
13049 : 2028-01-10, [4.086263919052963e-09, 2.17866948667539, 15.071330509238345]
13050 : 2028-01-10, [4.156384822237691e-09, 2.2300256253296373, 15.269974370513978]
13051 : 2028-01-10, [4.228153050997755e-09, 2.2834766148509757, 15.46652338092087]
13052 : 2028-01-10, [4.302977467417208e-09, 2.3406308147168273, 15.659369180980196]
13053 : 2028-01-10, [4.377153389805938e-09, 2.3971360148158602, 15.852863980806987]
13054 : 2028-01-10, [4.453497500447013e-09, 2.4561380934627537, 16.04386190208375]
13055 : 2028-01-10, [4.530578705088578e-09, 2.5160696258177944, 16.233930369651628]
13056 : 2028-01-10, [4.6098646390790515e-09, 2.5785968741726575, 16.42140312121748]
13057 : 2028-01-10, [4.691488766018509e-09, 2.6438528204002023, 16.606147174908312]
13058 : 2028-01-10, [4.7755889978699336e-09, 2.7119770808981123, 16.788022914326294]
13059 : 2028-01-10, [4.862162530769751e-09, 2.7830332056996645, 16.96696678943817]
13060 : 2028-01-10, [4.9500511045048945e-09, 2.855534039120918, 17.144465955929032]
13061 : 2028-01-10, [5.042314045188707e-09, 2.9330717438505927, 17.316928251107093]
13062 : 2028-01-10, [5.13615111770255e-09, 3.012318542606378, 17.487681452257473]
13063 : 2028-01-10, [5.2333821522847356e-09, 3.095298093373178, 17.65470190139344]
13064 : 2028-01-10, [5.335554802626358e-09, 3.183964684872231, 17.816035309792216]
13065 : 2028-01-10, [5.441672432117708e-09, 3.276929792998519, 17.973070201559807]
13066 : 2028-01-10, [5.553596039907699e-09, 3.3764072091591473, 18.123592785287258]
13067 : 2028-01-10, [5.670134061347654e-09, 3.480879029768844, 18.26912096456102]
13068 : 2028-01-10, [5.7935223441945756e-09, 3.5928765471933723, 18.407123447013106]
13069 : 2028-01-10, [5.922155672695897e-09, 3.710617623024784, 18.539382371053062]
13070 : 2028-01-10, [6.063018260148044e-09, 3.841839517009502, 18.65816047692748]
13071 : 2028-01-10, [6.210670535514193e-09, 3.9803923823468677, 18.769607611442463]
13072 : 2028-01-10, [6.372854392582848e-09, 4.134839835468828, 18.86516015815832]
13073 : 2028-01-10, [6.545960847033673e-09, 4.301267226303137, 18.948732767150904]
13074 : 2028-01-10, [6.741808927532359e-09, 4.492511191833926, 19.007488801424266]
13075 : 2028-01-10, [6.949222548667443e-09, 4.697244725311173, 19.052755267739606]
13076 : 2028-01-10, [7.1836861128665314e-09, 4.931847306027319, 19.068152686789]
13077 : 2028-01-10, [7.448995822624556e-09, 5.201407957523557, 19.048592035027447]
13078 : 2028-01-10, [7.75109641875908e-09, 5.513969236899888, 18.986030755349013]
13079 : 2028-01-10, [8.095482736196604e-09, 5.878450552400464, 18.87154943950405]
13080 : 2028-01-20, [0.06638561155861976, 0.7300601915944079, 9.203554196846971]
13081 : 2028-01-20, [0.08195156198933544, 0.6992283669155943, 9.46882007109507]
13082 : 2028-01-20, [0.10214909275392305, 0.6497676524779675, 9.74808325476811]
13083 : 2028-01-20, [0.1365155375705741, 0.7101178304886981, 9.90336663194073]
13084 : 2028-01-20, [0.1665649627524857, 0.6354104833445786, 10.198024553902936]
13085 : 2028-01-20, [0.16554855863402396, 2.574864970902276, 8.509586470463699]
13086 : 2028-01-20, [0.20080490486365077, 2.5173349597109356, 8.781860135425413]
13087 : 2028-01-20, [0.32906468381676357, 0.8305581445042194, 10.590377171679018]
13088 : 2028-01-20, [0.309795125839732, 3.1342260231952266, 8.555978850965042]
13089 : 2028-01-20, [0.44758455239861494, 2.2460107948088326, 9.556404652792551]
13090 : 2028-01-20, [0.5395595337077945, 3.855165690322004, 8.105274775970202]
13091 : 2028-01-20, [0.6409199881813876, 3.6707710631229347, 8.438308948695678]
13092 : 2028-01-20, [0.7526350877717569, 3.4234205153044073, 8.823944396923835]
13093 : 2028-01-20, [0.8801448101355203, 3.0801810087315733, 9.289674181132906]
13094 : 2028-01-20, [0.10668612216517465, 2.82487891255815, 10.568434965276676]
13095 : 2028-01-20, [0.08219546423098296, 1.7764462680638795, 11.891358267705137]
13096 : 2028-01-20, [0.0703798164929702, 1.180640745161936, 12.748979438345094]
13097 : 2028-01-20, [0.06627073159016685, 1.2367151648795527, 12.947014103530282]
13098 : 2028-01-20, [0.05071817278268015, 1.3375559782571909, 13.111725848960129]
13099 : 2028-01-20, [0.03451623891481172, 1.443125306166183, 13.272358454919006]
13100 : 2028-01-20, [0.011754226017301172, 1.5800207070149008, 13.408225066967798]
13101 : 2028-01-20, [0.0059888676113592654, 1.6443259168629754, 13.599685215525664]
13102 : 2028-01-20, [0.0424334756437728, 1.5276797581529593, 13.929886766203268]
13103 : 2028-01-20, [0.07970741994687806, 1.4055557235249458, 14.264736856528176]
13104 : 2028-01-20, [0.13928918037453653, 1.197657945053359, 14.663052874572104]
13105 : 2028-01-20, [0.2027863409878142, 0.9720260343348504, 15.075187624677335]
13106 : 2028-01-20, [0.22379008864395367, 3.5540030957354345, 12.722206815620611]
13107 : 2028-01-20, [0.39054673577713533, 4.061284720308744, 12.298168543914121]
13108 : 2028-01-20, [0.818358874813248, 1.5192487101921033, 14.662392414994649]
13109 : 2028-01-20, [0.7209539204909284, 5.049361911522603, 11.47968416798647]
13110 : 2028-01-20, [0.4308020302726488, 1.7776948247320805, 15.291503144995273]
13111 : 2028-01-20, [0.15961290161116437, 5.222986419217082, 12.367400679171753]
13112 : 2028-01-20, [0.10039923201634986, 4.415929849719823, 13.483670918263826]
13113 : 2028-01-20, [0.13260020146951004, 1.3498607948763433, 16.767539003654147]
13114 : 2028-01-20, [1.0677493743423465, 4.041695478380417, 13.390555147277237]
13115 : 2028-01-20, [0.05916239518676464, 2.6615571983381394, 16.029280406475095]
13116 : 2028-01-20, [0.4248785464083638, 1.0920884805092037, 17.483032973082434]
13117 : 2028-01-20, [0.07824357707952122, 2.1302335385415985, 17.04152288437888]
13118 : 2028-01-20, [0.022108712066062595, 1.7444936590215527, 17.733397628912385]
13119 : 2028-01-20, [0.1054380162240234, 1.4557509357009297, 18.18881104807505]
13120 : 2028-01-20, [0.043881753403216914, 2.2706559894037763, 17.685462257193006]
13121 : 2028-01-20, [0.11197224055773576, 2.008830537415896, 18.129197222026367]
13122 : 2028-01-20, [0.3051514742445242, 1.2500829253431442, 18.94476560041233]
13123 : 2028-01-20, [0.31518264100329835, 4.435019801113902, 15.9997975578828]
13124 : 2028-01-20, [0.055773989480094086, 3.516640144399479, 17.427585866120427]
13125 : 2028-01-20, [0.05315754909056675, 2.6826715188262553, 18.51417093208318]
13126 : 2028-01-20, [1.542298573941263, 6.0318740797705335, 13.925827346288205]
13127 : 2028-01-20, [0.8225592239582433, 4.170294104762953, 16.757146671278804]
13128 : 2028-01-20, [0.45011706698454573, 4.734062961515884, 16.81581997149957]
13129 : 2028-01-20, [1.1012321648036687, 3.0402303683137815, 18.10853746688255]
13130 : 2028-01-20, [1.4345476935535624, 1.7554342436716959, 19.31001806277474]
13131 : 2028-01-20, [1.2982606934334588, 6.060324727615516, 15.391414578951025]
13132 : 2028-01-20, [1.52605129375765, 4.9441551763816785, 16.529793529860672]
13133 : 2028-01-20, [0.10159038883383728, 1.5867130682375552, 21.56169654292861]
13134 : 2028-01-20, [0.38904391848988124, 1.388445183054179, 21.72251089845594]
13135 : 2028-01-20, [0.041918563960660155, 2.761057124180296, 20.947024311859046]
13136 : 2028-01-20, [0.6046987865980714, 4.978205728206474, 18.417095485195453]
13137 : 2028-01-20, [0.24767770007862497, 2.7974921280177707, 21.204830171903605]
13138 : 2028-01-20, [0.2512110645570349, 2.8581439756695706, 21.390644959773397]
13139 : 2028-01-20, [0.7180482451472142, 4.799535973775083, 19.2324157810777]
13140 : 2028-02-01, [0.0664878617978296, 0.6451033360339621, 9.28840880216821]
13141 : 2028-02-01, [0.08808861178124382, 0.7205423550010004, 9.441369033217756]
13142 : 2028-02-01, [0.10962980420345225, 0.6764750513895083, 9.71389514440704]
13143 : 2028-02-01, [0.13634038733400117, 0.6123029814451584, 10.00135663122084]
13144 : 2028-02-01, [0.13452736566522722, 2.529053009213001, 8.336419625121772]
13145 : 2028-02-01, [0.1649989413589296, 2.490445103856523, 8.594555954784546]
13146 : 2028-02-01, [0.26790988839921875, 0.8650153072290494, 10.367074804371732]
13147 : 2028-02-01, [0.3220979325231944, 0.7281108043617565, 10.69979126311505]
13148 : 2028-02-01, [0.3626478221467971, 2.3313928935528616, 9.30595928430034]
13149 : 2028-02-01, [0.5888782884581865, 0.934345805261548, 10.726775906280267]
13150 : 2028-02-01, [0.5209486196317353, 3.7280787387827, 8.250972641585564]
13151 : 2028-02-01, [0.078527937886059, 0.8626706630993476, 11.808801399014593]
13152 : 2028-02-01, [0.07753892399102237, 0.8939260805998399, 12.028534995409137]
13153 : 2028-02-01, [0.07907639247329414, 0.9196238536374157, 12.25129975388929]
13154 : 2028-02-01, [0.07802693427380052, 0.9559946900612917, 12.465978375664907]
13155 : 2028-02-01, [0.07427649824850618, 1.0041566676124964, 12.671566834138996]
13156 : 2028-02-01, [0.06491166172711524, 1.0722490287594273, 12.862839309513458]
13157 : 2028-02-01, [0.05792501904084168, 1.1360653535239722, 13.056009627435186]
13158 : 2028-02-01, [0.042202132936547725, 1.2336661954487456, 13.224131671614707]
13159 : 2028-02-01, [0.017243212179245623, 1.372015179943676, 13.36074160787708]
13160 : 2028-02-01, [0.02921393265284769, 1.3574211039575694, 13.613364963389582]
13161 : 2028-02-01, [0.01784589016344888, 1.435942627124955, 13.796211482711596]
13162 : 2028-02-01, [0.05416867115189782, 1.317055421633436, 14.128775907214665]
13163 : 2028-02-01, [0.10935051861944042, 1.1218260102900883, 14.518823471090471]
13164 : 2028-02-01, [0.1653068930342418, 0.9226484035446718, 14.912044703421087]
13165 : 2028-02-01, [0.1845904826923351, 3.5001036376249015, 12.565305879682764]
13166 : 2028-02-01, [0.30886136070086645, 4.061160964238992, 12.129977675060141]
13167 : 2028-02-01, [0.6415751614478311, 1.7238848079521234, 14.384540030600046]
13168 : 2028-02-01, [0.8030985607336747, 2.902788464122321, 13.294112975144005]
13169 : 2028-02-01, [0.3517116911377301, 1.8842664188307552, 15.014021890031515]
13170 : 2028-02-01, [1.293496312421277, 5.286080980778489, 10.920422706800233]
13171 : 2028-02-01, [0.11236833465816937, 1.4868844579202851, 16.150747207421546]
13172 : 2028-02-01, [0.01700738457344432, 1.6516134513614105, 16.331379164065147]
13173 : 2028-02-01, [0.47094619106716085, 2.2715505909142992, 15.507503218018538]
13174 : 2028-02-01, [0.5138370045709, 4.286962108443631, 13.699200886985468]
13175 : 2028-02-01, [0.1514070280167097, 1.986445211553185, 16.612147760430105]
13176 : 2028-02-01, [0.07966591983413648, 2.1345757766431084, 16.785758303522755]
13177 : 2028-02-01, [0.08074243938109896, 1.9349499748591092, 17.23430758575979]
13178 : 2028-02-01, [0.006044378433362148, 1.6952239452665103, 17.79873167630013]
13179 : 2028-02-01, [0.3257725950141624, 1.057547232117377, 18.366680172868463]
13180 : 2028-02-01, [0.36025963288501395, 4.130297570673452, 15.509442796441535]
13181 : 2028-02-01, [0.5068758669729938, 2.239491592826041, 17.503632540200964]
13182 : 2028-02-01, [0.04452932313869447, 2.1078150759858625, 18.34765560087544]
13183 : 2028-02-01, [0.24649568744036948, 4.384026155021106, 16.11947815753852]
13184 : 2028-02-01, [0.4151164607174903, 4.196061698278319, 16.38882184100419]
13185 : 2028-02-01, [0.7394121927751814, 2.9860232417060515, 17.524564565518766]
13186 : 2028-02-01, [1.2976130396934675, 4.089935401042476, 16.112451559264056]
13187 : 2028-02-01, [0.22046924770740056, 2.0910040957019356, 19.438526656590664]
13188 : 2028-02-01, [0.2403081604667466, 2.36368462246693, 19.396007217066323]
13189 : 2028-02-01, [0.022288123466265738, 2.5247262788650393, 19.702985597668693]
13190 : 2028-02-01, [1.0098440317469497, 6.792401474812095, 14.697754493440954]
13191 : 2028-02-01, [1.2177713944291535, 5.833356759368853, 15.698871846201996]
13192 : 2028-02-01, [1.4333397287759615, 4.7326475267607035, 16.834012744463337]
13193 : 2028-02-01, [0.7813978098795974, 3.557290487564154, 18.911311702556244]
13194 : 2028-02-01, [1.0577230433762561, 7.284012301949411, 15.158264654674332]
13195 : 2028-02-01, [1.1017880326356315, 3.4565512177137863, 19.19166074965058]
13196 : 2028-02-01, [0.4030345431873178, 1.5457800597979312, 22.051185397014752]
13197 : 2028-02-01, [0.01685602831118341, 6.3884460953599636, 17.844697876328855]
13198 : 2028-02-01, [0.426856171157634, 5.530858810272264, 18.542285018570105]
13199 : 2028-02-01, [1.489467975906136, 2.613920031695495, 20.64661199239837]
13200 : 2028-02-10, [2.8314199874344835e-09, 0.8226802885842457, 9.177319708584335]
13201 : 2028-02-10, [2.899883808915776e-09, 0.8464513172132153, 9.403548679886901]
13202 : 2028-02-10, [2.9690599161151617e-09, 0.8711044845037382, 9.628895512527201]
13203 : 2028-02-10, [3.0389128583088058e-09, 0.8966645197750113, 9.853335477186077]
13204 : 2028-02-10, [3.108014707799589e-09, 0.9217091295400933, 10.078290867351893]
13205 : 2028-02-10, [3.1770713096792528e-09, 0.9469401202383029, 10.303059876584625]
13206 : 2028-02-10, [3.2460855020058544e-09, 0.9723576511750548, 10.52764234557886]
13207 : 2028-02-10, [3.3158567954634243e-09, 0.9987506287447433, 10.7512493679394]
13208 : 2028-02-10, [3.3848120918432905e-09, 1.0245588147770306, 10.975441181838159]
13209 : 2028-02-10, [3.454671985606805e-09, 1.0514096569894547, 11.198590339555873]
13210 : 2028-02-10, [3.5245407785042545e-09, 1.0784840616664557, 11.421515934809005]
13211 : 2028-02-10, [3.5943056347743706e-09, 1.10574676091718, 11.644253235488513]
13212 : 2028-02-10, [3.6641946110371116e-09, 1.133267179026075, 11.866732817309732]
13213 : 2028-02-10, [3.7340992389657745e-09, 1.1610116075231072, 12.088988388742793]
13214 : 2028-02-10, [3.80402375716422e-09, 1.188980847118712, 12.311019149077264]
13215 : 2028-02-10, [3.8749143966876636e-09, 1.2181044168498671, 12.531895579275217]
13216 : 2028-02-10, [3.944903350276939e-09, 1.2465413844701474, 12.75345861158495]
13217 : 2028-02-10, [4.016033506529823e-09, 1.2762112099723153, 12.97378878601165]
13218 : 2028-02-10, [4.087109877063226e-09, 1.3061046697403078, 13.193895326172582]
13219 : 2028-02-10, [4.158522325162722e-09, 1.3363460157827203, 13.413653980058758]
13220 : 2028-02-10, [4.229757569149132e-09, 1.3667704467805015, 13.633229548989739]
13221 : 2028-02-10, [4.302279975181723e-09, 1.398546546894565, 13.851453448803156]
13222 : 2028-02-10, [4.373845468639711e-09, 1.429568562996086, 14.070431432630068]
13223 : 2028-02-10, [4.446756850094134e-09, 1.4619863783230393, 14.288013617230202]
13224 : 2028-02-10, [4.518546158466423e-09, 1.493571353545669, 14.506428641935784]
13225 : 2028-02-10, [4.591737037417924e-09, 1.5265951950525698, 14.723404800355691]
13226 : 2028-02-10, [4.666260780425481e-09, 1.561072687138322, 14.938927308195417]
13227 : 2028-02-10, [4.739797089469166e-09, 1.5947496049798546, 15.155250390280349]
13228 : 2028-02-10, [4.8148762166932565e-09, 1.6299764823218454, 15.370023512863279]
13229 : 2028-02-10, [4.888780271701011e-09, 1.6643150325353526, 15.585684962575865]
13230 : 2028-02-10, [4.965561456152053e-09, 1.7014728209767496, 15.79852717405769]
13231 : 2028-02-10, [5.0413347902457624e-09, 1.7378001367610654, 16.0121998581976]
13232 : 2028-02-10, [5.117352051843314e-09, 1.7744996441562526, 16.225500350726396]
13233 : 2028-02-10, [5.194965098167331e-09, 1.812860176684564, 16.437139818120468]
13234 : 2028-02-10, [5.273049215921614e-09, 1.8516998934853437, 16.64830010124161]
13235 : 2028-02-10, [5.351452466152574e-09, 1.89096712651771, 16.859032868130836]
13236 : 2028-02-10, [5.431774571705805e-09, 1.9320792826608608, 17.067920711907362]
13237 : 2028-02-10, [5.512488461068831e-09, 1.973674781857444, 17.276325212630066]
13238 : 2028-02-10, [5.593603018817379e-09, 2.0157582765274555, 17.48424171787894]
13239 : 2028-02-10, [5.676647433446648e-09, 2.059764796314743, 17.690235198008608]
13240 : 2028-02-10, [5.758611063649582e-09, 2.1028603004792155, 17.897139693762174]
13241 : 2028-02-10, [5.8443426552074015e-09, 2.149486159076257, 18.1005138350794]
13242 : 2028-02-10, [5.929194737894521e-09, 2.1952807972334902, 18.304719196837315]
13243 : 2028-02-10, [6.016028134805455e-09, 2.24311303924833, 18.50688695473564]
13244 : 2028-02-10, [6.105498259004277e-09, 2.2932753641592067, 18.706724629735294]
13245 : 2028-02-10, [6.19546356415203e-09, 2.344067340133465, 18.905932653671073]
13246 : 2028-02-10, [6.286296270010042e-09, 2.395633629507663, 19.10436636420604]
13247 : 2028-02-10, [6.3798240907161715e-09, 2.449647194966006, 19.300352798654167]
13248 : 2028-02-10, [6.474156782616874e-09, 2.5044555927354994, 19.495544400790347]
13249 : 2028-02-10, [6.5713913115202755e-09, 2.5618703268618335, 19.688129666566777]
13250 : 2028-02-10, [6.669550455455454e-09, 2.6201740815536865, 19.879825911776763]
13251 : 2028-02-10, [6.772811756679314e-09, 2.6830532480526887, 20.066946745174498]
13252 : 2028-02-10, [6.877450173785441e-09, 2.7470916907890603, 20.25290830233349]
13253 : 2028-02-10, [6.983287699962365e-09, 2.812230217902205, 20.437769775114507]
13254 : 2028-02-10, [7.094825376340219e-09, 2.8824093210122426, 20.61759067189293]
13255 : 2028-02-10, [7.208071103439823e-09, 2.9540032984805684, 20.79599669431136]
13256 : 2028-02-10, [7.32532106623417e-09, 3.0290581436445847, 20.970941849030094]
13257 : 2028-02-10, [7.44680854550489e-09, 3.107758366172198, 21.142241626380997]
13258 : 2028-02-10, [7.572566367654242e-09, 3.190211847313673, 21.30978814511376]
13259 : 2028-02-10, [7.703330326925087e-09, 3.276830297049443, 21.473169695247226]
13260 : 2028-02-20, [0.07364852836408975, 0.599970716403591, 9.326380755232318]
13261 : 2028-02-20, [0.09011124734272347, 0.5683971338672195, 9.591491618790057]
13262 : 2028-02-20, [0.09022858828204183, 2.422409967405135, 7.987361444312823]
13263 : 2028-02-20, [0.11165696767217392, 2.4140264484548446, 8.22431658387298]
13264 : 2028-02-20, [0.054405229703655585, 0.7962386655256118, 10.149356104770733]
13265 : 2028-02-20, [0.054622001811452284, 0.6536663408180166, 10.541711657370529]
13266 : 2028-02-20, [0.060265730149852946, 0.6574193367987857, 10.782314933051362]
13267 : 2028-02-20, [0.06606425653212188, 0.6587632178272853, 11.025172525640592]
13268 : 2028-02-20, [0.07209900165686267, 0.6618111181719127, 11.266089880171226]
13269 : 2028-02-20, [0.07592539034818721, 0.6711161808059396, 11.502958428845872]
13270 : 2028-02-20, [0.07749947211577639, 0.6920155439716907, 11.730484983912532]
13271 : 2028-02-20, [0.0662206533709326, 0.73424110119556, 11.949538245433505]
13272 : 2028-02-20, [0.06999378654395054, 0.7452673158479344, 12.184738897608115]
13273 : 2028-02-20, [0.06626441108725632, 0.7858350667654097, 12.397900522147333]
13274 : 2028-02-20, [0.06233227011736756, 0.825437731238676, 12.612229998643956]
13275 : 2028-02-20, [0.053001390823325965, 0.8912265408011223, 12.805772068375552]
13276 : 2028-02-20, [0.043223379918029145, 0.955136551330218, 13.001640068751755]
13277 : 2028-02-20, [0.035818893383148455, 1.015580887907909, 13.198600218708943]
13278 : 2028-02-20, [0.016872981926494748, 1.120033630694959, 13.363093387378546]
13279 : 2028-02-20, [0.011460665192796347, 1.1723906073606851, 13.566148727446517]
13280 : 2028-02-20, [0.020339475055786316, 1.1583029493921113, 13.821357575552101]
13281 : 2028-02-20, [0.05579163075543842, 1.039689446532207, 14.154518922712356]
13282 : 2028-02-20, [0.0948908448244264, 0.9056426473949722, 14.499466507780603]
13283 : 2028-02-20, [0.11533308595634226, 3.440710507035496, 12.19395640700816]
