Itinerary: ['earth', 'venus', 'saturn', 'pluto']
15159 : 2029-01-01, [0.5171393654754386, 3.6722580385183745, 15.560602596006186]
15160 : 2029-01-01, [0.5251698694471667, 3.7270500408895106, 15.747780089663323]
15161 : 2029-01-01, [0.5267468804717462, 3.7513373750203054, 15.971915744507948]
15162 : 2029-01-01, [0.5304648798012535, 3.7866066516495422, 16.182928468549203]
15163 : 2029-01-01, [0.5363180831745753, 3.8318514455585575, 16.381830471266866]
15164 : 2029-01-01, [0.5378147777589175, 3.8576069794348813, 16.604578242806202]
15165 : 2029-01-01, [0.5411814402561032, 3.889858032637321, 16.818960527106572]
15166 : 2029-01-01, [0.5446486121335055, 3.923832633610644, 17.03151875425585]
15167 : 2029-01-01, [0.5503063837710969, 3.967852018125121, 17.23184159810378]
15168 : 2029-01-01, [0.551349106923443, 3.99117633604838, 17.457474557028178]
15169 : 2029-01-01, [0.5546218199405434, 4.024842342895378, 17.670535837164078]
15170 : 2029-01-01, [0.5578182133912126, 4.058192616185285, 17.8839891704235]
15171 : 2029-01-01, [0.5609608117714996, 4.091391281821986, 18.097647906406518]
15172 : 2029-01-01, [0.5615914971110049, 4.113117962942233, 18.32529053994676]
15173 : 2029-01-01, [0.5644817887705308, 4.144598516387396, 18.54091969484207]
15174 : 2029-01-01, [0.5649284446833273, 4.165739803103232, 18.76933175221344]
15175 : 2029-01-01, [0.5676995497030914, 4.19736221200535, 18.98493823829156]
15176 : 2029-01-01, [0.5704163500912921, 4.2283693338719255, 19.201214316036783]
15177 : 2029-01-01, [0.5730677399954207, 4.259130563788844, 19.417801696215733]
15178 : 2029-01-01, [0.570457071478612, 4.267060315736515, 19.662482612784874]
15179 : 2029-01-01, [0.5702697108179191, 4.285555082299626, 19.89417520688246]
15180 : 2029-01-10, [0.14500009401779285, 0.9722708928173305, 8.882729013164875]
15181 : 2029-01-10, [0.14700310345192474, 0.9884093307034916, 9.114587565844584]
15182 : 2029-01-10, [0.14897087149425794, 1.0048162128200526, 9.346212915685689]
15183 : 2029-01-10, [0.15081033419496567, 1.0201313863036556, 9.579058279501378]
15184 : 2029-01-10, [0.15404795369922886, 1.0430031693601505, 9.802948876940622]
15185 : 2029-01-10, [0.155816678141057, 1.058659934663121, 10.035523387195823]
15186 : 2029-01-10, [0.15746445800532557, 1.0728472018160338, 10.269688340178641]
15187 : 2029-01-10, [0.15907379024877039, 1.087528164297206, 10.503398045454023]
15188 : 2029-01-10, [0.16060813180479128, 1.101857680667064, 10.737534187528144]
15189 : 2029-01-10, [0.16202528493284174, 1.1148924634886817, 10.973082251578477]
15190 : 2029-01-10, [0.16341348923298826, 1.1285304170970671, 11.208056093669944]
15191 : 2029-01-10, [0.16466814719633602, 1.1407305081568035, 11.44460134464686]
15192 : 2029-01-10, [0.16589888523036603, 1.1535979248342236, 11.680503189935411]
15193 : 2029-01-10, [0.16705932170697568, 1.1661461475068422, 11.916794530786184]
15194 : 2029-01-10, [0.1681444177079511, 1.1780991508702523, 12.153756431421797]
15195 : 2029-01-10, [0.16915662615933127, 1.189951346763021, 12.39089202707765]
15196 : 2029-01-10, [0.16830171184998208, 1.1932699749993678, 12.63842831315065]
15197 : 2029-01-10, [0.16725356837958244, 1.194825319953047, 12.887921111667369]
15198 : 2029-01-10, [0.16796522904309863, 1.2049904618162333, 13.12704430914067]
15199 : 2029-01-10, [0.16665596674213928, 1.2055540040801724, 13.377790029177689]
15200 : 2029-01-10, [0.16520685036987384, 1.2049384746661198, 13.629854674964006]
15201 : 2029-01-10, [0.16359737934573032, 1.2040746130699278, 13.88232800758434]
15202 : 2029-01-10, [0.16397289168363263, 1.2139353608718262, 14.122091747444541]
15203 : 2029-01-10, [0.16210968474826323, 1.2116280371583803, 14.376262278093357]
15204 : 2029-01-10, [0.16009189611577893, 1.208867141226637, 14.631040962657584]
15205 : 2029-01-10, [0.15573294058562293, 1.194445208978296, 14.89982185043608]
15206 : 2029-01-10, [0.13765302536375995, 1.1161834139802416, 15.246163560655996]
15207 : 2029-01-10, [0.13488150782344732, 1.1113700447620762, 15.503748447414475]
15208 : 2029-01-10, [0.47285501647166656, 3.1899011988580077, 13.337243784670324]
15209 : 2029-01-10, [0.4773654743396486, 3.226068603240487, 13.546565922419864]
15210 : 2029-01-10, [0.48194854104470636, 3.2638374297429187, 13.754214029212374]
15211 : 2029-01-10, [0.4863271791310239, 3.2994765314809587, 13.964196289388017]
15212 : 2029-01-10, [0.48872810699790786, 3.325734790696806, 14.185537102305286]
15213 : 2029-01-10, [0.493098668435977, 3.3627226448493355, 14.394178686714687]
15214 : 2029-01-10, [0.49720478271690044, 3.396781478838494, 14.606013738444606]
15215 : 2029-01-10, [0.5012083640025055, 3.4303069396166164, 14.818484696380876]
15216 : 2029-01-10, [0.5034004150896766, 3.4572295985877544, 15.03936998632257]
15217 : 2029-01-10, [0.5092539144675936, 3.4991801476954594, 15.241565937836947]
15218 : 2029-01-10, [0.5132173407354345, 3.534382327014206, 15.452400332250361]
15219 : 2029-01-10, [0.5171618079309853, 3.5693125086793325, 15.66352568338968]
15220 : 2029-01-10, [0.5187244504629421, 3.5915416381980507, 15.889733911339007]
15221 : 2029-01-10, [0.5224621031947372, 3.625515681575358, 16.102022215229905]
15222 : 2029-01-10, [0.5282611140913288, 3.6683990357981657, 16.303339850110504]
15223 : 2029-01-10, [0.5295857355398624, 3.689738693833184, 16.530675570626954]
15224 : 2029-01-10, [0.5331270125837985, 3.722960538808999, 16.7439124486072]
15225 : 2029-01-10, [0.538755636110235, 3.7650238649982333, 16.94622049889153]
15226 : 2029-01-10, [0.539924470027987, 3.7876629571229343, 17.172412572849076]
15227 : 2029-01-10, [0.543229801644054, 3.819476013432425, 17.387294184923523]
15228 : 2029-01-10, [0.548758681049819, 3.8608142921911126, 17.59042702675907]
15229 : 2029-01-10, [0.5519617745817413, 3.8922402319013534, 17.805797993516904]
15230 : 2029-01-10, [0.555099513001718, 3.9234167035960974, 18.021483783402182]
15231 : 2029-01-10, [0.5557838429845922, 3.943707315425532, 18.250508841589877]
15232 : 2029-01-10, [0.5587613495837803, 3.9742618775717675, 18.46697677284445]
15233 : 2029-01-10, [0.5592318930196972, 3.9937412570632076, 18.697026849917098]
15234 : 2029-01-10, [0.5619560331609539, 4.0225641920714565, 18.91547977476759]
15235 : 2029-01-10, [0.5647071917839229, 4.051788818077103, 19.133503990138973]
15236 : 2029-01-10, [0.5648155706617227, 4.069236463309638, 19.36594796602864]
15237 : 2029-01-10, [0.5647820885530248, 4.086539472027952, 19.59867843941902]
15238 : 2029-01-10, [0.5646279569484896, 4.102929003164295, 19.832443039887213]
15239 : 2029-01-10, [0.5698752820009879, 4.146306886838896, 20.033817831160114]
15240 : 2029-01-20, [0.14216805870585697, 0.8981976765427505, 8.959634264751392]
15241 : 2029-01-20, [0.14408200936819401, 0.9122467896594173, 9.193671200972389]
15242 : 2029-01-20, [0.14595302737964963, 0.9266848855785829, 9.427362087041768]
15243 : 2029-01-20, [0.1491608516685916, 0.9480126416933927, 9.652826506638016]
15244 : 2029-01-20, [0.15086612447376455, 0.9608179926608331, 9.888315882865403]
15245 : 2029-01-20, [0.15254239763223504, 0.9743344889503912, 10.123123113417375]
15246 : 2029-01-20, [0.15409124200680532, 0.9865474636084646, 10.35936129438473]
15247 : 2029-01-20, [0.15560303959922267, 0.9990462292623605, 10.595350731138417]
15248 : 2029-01-20, [0.15863256974361314, 1.019571630458842, 10.821795799797545]
15249 : 2029-01-20, [0.1583701785881766, 1.022322388281317, 11.069307433130506]
15250 : 2029-01-20, [0.15965460761216582, 1.0337176740666911, 11.306627718321142]
15251 : 2029-01-20, [0.16091374149077545, 1.0457649538007732, 11.543321304708451]
15252 : 2029-01-20, [0.16028088419986794, 1.046656600579816, 11.793062515220315]
15253 : 2029-01-20, [0.16130471905224875, 1.0567934665134313, 12.03190181443432]
15254 : 2029-01-20, [0.1622625799088705, 1.0668744367015779, 12.27086298338955]
15255 : 2029-01-20, [0.16319157243780835, 1.0774085592964169, 12.509399868265776]
15256 : 2029-01-20, [0.16213250058052847, 1.077021609529504, 12.760845889889968]
15257 : 2029-01-20, [0.16282235527869984, 1.0855724950728372, 13.001605149648464]
15258 : 2029-01-20, [0.16343775567717864, 1.0937675603410342, 13.242794683981787]
15259 : 2029-01-20, [0.1620170839194571, 1.0919049635362468, 13.496077952544297]
15260 : 2029-01-20, [0.16043311552642883, 1.0892322828528611, 13.75033460162071]
15261 : 2029-01-20, [0.14850882104782917, 1.0377452347305072, 14.063745944221663]
15262 : 2029-01-20, [0.14640936937570637, 1.0323433342576644, 14.321247296366629]
15263 : 2029-01-20, [0.14416714088015212, 1.026568806422417, 14.579264052697432]
15264 : 2029-01-20, [0.14181570982629854, 1.0215908488022452, 14.836593441371456]
15265 : 2029-01-20, [0.1105048081149269, 0.9174937710299705, 15.222001420855104]
15266 : 2029-01-20, [0.08735074219772672, 3.4936965856584057, 12.918952672143867]
15267 : 2029-01-20, [0.08230440496564717, 3.529134284347128, 13.138561310687223]
15268 : 2029-01-20, [0.47097969618029456, 3.0848968712705584, 13.444123432549146]
15269 : 2029-01-20, [0.4736312197520521, 3.110636259771301, 13.665732520476649]
15270 : 2029-01-20, [0.4779807933353825, 3.1442750173030207, 13.877744189361596]
15271 : 2029-01-20, [0.4823695625736124, 3.1792737074880524, 14.088356729938337]
15272 : 2029-01-20, [0.48662028060816953, 3.212579740759901, 14.300799978631929]
15273 : 2029-01-20, [0.4907336058292112, 3.2448035570515255, 14.514462837119263]
15274 : 2029-01-20, [0.4930214290034084, 3.2702889056224564, 14.736689665374135]
15275 : 2029-01-20, [0.49693775259632256, 3.301576047315087, 14.95148620008859]
15276 : 2029-01-20, [0.5029909135875333, 3.344879900250328, 15.152129186162139]
15277 : 2029-01-20, [0.5047757772030936, 3.3660199257092596, 15.379204297087647]
15278 : 2029-01-20, [0.5107175243539649, 3.4084704710916913, 15.580812004554346]
15279 : 2029-01-20, [0.5123107341043645, 3.428760746501515, 15.80892851939412]
15280 : 2029-01-20, [0.5160403641440131, 3.4606753782387853, 16.023284257617203]
15281 : 2029-01-20, [0.5197043456581337, 3.4923348835283856, 16.23796077081348]
15282 : 2029-01-20, [0.5254701598956305, 3.5337055667079182, 16.44082427339645]
15283 : 2029-01-20, [0.5266797112445164, 3.552314509622097, 16.671005779133385]
15284 : 2029-01-20, [0.5301344367579071, 3.5831037992574046, 16.88676176398469]
15285 : 2029-01-20, [0.5357493334386215, 3.623400303311774, 17.090850363249604]
15286 : 2029-01-20, [0.536828835109909, 3.643400704629991, 17.319770460260102]
15287 : 2029-01-20, [0.5400958337662497, 3.6730835007793474, 17.536820665454403]
15288 : 2029-01-20, [0.5432582262517066, 3.7022374769023845, 17.75450429684591]
15289 : 2029-01-20, [0.5486646083344946, 3.741558516565067, 17.959776875100438]
15290 : 2029-01-20, [0.5493733479832124, 3.7596667554765753, 18.19095989654021]
15291 : 2029-01-20, [0.5547166827482592, 3.7987771225233598, 18.39650619472838]
15292 : 2029-01-20, [0.5552352767598205, 3.816107038659032, 18.62865768458115]
15293 : 2029-01-20, [0.5580156528559458, 3.843574290674115, 18.848410056469938]
15294 : 2029-01-20, [0.5607806483433762, 3.8706833778921794, 19.068535973764444]
15295 : 2029-01-20, [0.5609777921443871, 3.8866909736207913, 19.30233123423482]
15296 : 2029-01-20, [0.5609915847547512, 3.901799840153222, 19.537208575092027]
15297 : 2029-01-20, [0.563458606576402, 3.9275594979703254, 19.75898189545327]
15298 : 2029-01-20, [0.5661108962246295, 3.95712814881877, 19.9767609549566]
15299 : 2029-01-20, [0.5684473460853801, 3.9823797101070566, 20.19917294380756]
15300 : 2029-02-01, [0.1384631178187067, 0.8059113729689495, 9.055625509212343]
15301 : 2029-02-01, [0.14029269859517798, 0.8181473286391184, 9.291559972765704]
15302 : 2029-02-01, [0.14344659318950137, 0.8373020304044512, 9.519251376406048]
15303 : 2029-02-01, [0.1451560493368292, 0.8489724794583587, 9.755871471204811]
15304 : 2029-02-01, [0.1452781055713193, 0.8517979155260981, 10.002923978902583]
15305 : 2029-02-01, [0.14679776092257663, 0.8625322393242961, 10.240669999753127]
15306 : 2029-02-01, [0.1497702904715753, 0.8806257010234622, 10.469604008504964]
15307 : 2029-02-01, [0.15116751818942534, 0.8907757117947811, 10.708056770015794]
15308 : 2029-02-01, [0.15244053876899477, 0.8996216659227297, 10.947937795308276]
15309 : 2029-02-01, [0.15368691484582192, 0.908813775164195, 11.187499309989983]
15310 : 2029-02-01, [0.15484674116035943, 0.9177989075550469, 11.427354351284594]
15311 : 2029-02-01, [0.15594079230249547, 0.9262484486415207, 11.667810759055982]
15312 : 2029-02-01, [0.15694441711900195, 0.9344771699322023, 11.908578412948795]
15313 : 2029-02-01, [0.1578865459550436, 0.9421865268756613, 12.149926927169295]
15314 : 2029-02-01, [0.15693651687835086, 0.9401188530687214, 12.402944630052927]
15315 : 2029-02-01, [0.15034239731421153, 0.9110089315935678, 12.68864867109222]
15316 : 2029-02-01, [0.14897111997585216, 0.9071438938153916, 12.943884986208756]
15317 : 2029-02-01, [0.14744223713499252, 0.9025034292106223, 13.200054333654386]
15318 : 2029-02-01, [0.14774442207620292, 0.9073450705667114, 13.444910507357084]
15319 : 2029-02-01, [0.1244129770195538, 0.8266936582822901, 13.798893364698156]
15320 : 2029-02-01, [0.12415796662895064, 0.8316134637727765, 14.044228569598273]
15321 : 2029-02-01, [0.09957370539689958, 3.2156998319901335, 11.934726462612968]
15322 : 2029-02-01, [0.09727953241779107, 3.2536865267213595, 12.149033940860848]
15323 : 2029-02-01, [0.09486260098639997, 3.290557205507048, 12.364580193506551]
15324 : 2029-02-01, [0.09230433613350128, 3.326545198435279, 12.58115046543122]
15325 : 2029-02-01, [0.0875958083299206, 3.355063022838412, 12.807341168831668]
15326 : 2029-02-01, [0.4573328352522238, 2.878375348259798, 13.16429181648798]
15327 : 2029-02-01, [0.4617953936225299, 2.9106521572748236, 13.377552449102646]
15328 : 2029-02-01, [0.46619764418017345, 2.9423790833311374, 13.59142327248869]
15329 : 2029-02-01, [0.47071377973575823, 2.9761703925421332, 13.803115827722108]
15330 : 2029-02-01, [0.4749707247719511, 3.007244984608844, 14.017784290619206]
15331 : 2029-02-01, [0.4792761764777134, 3.0396986198124845, 14.231025203709802]
15332 : 2029-02-01, [0.48152139976127256, 3.0613493097323117, 14.457129290506417]
15333 : 2029-02-01, [0.48552108326514737, 3.090905488177154, 14.673573428557699]
15334 : 2029-02-01, [0.48963366789638796, 3.1229576493585163, 14.887408682745097]
15335 : 2029-02-01, [0.49348787139243283, 3.151846760242867, 15.104665368364701]
15336 : 2029-02-01, [0.497431421020533, 3.1827947011754096, 15.319773877804057]
15337 : 2029-02-01, [0.5011227327977902, 3.2105533514032714, 15.538323915798939]
15338 : 2029-02-01, [0.504932767011994, 3.240945711679859, 15.754121521308148]
15339 : 2029-02-01, [0.5107533368038683, 3.2808035920494176, 15.958443071146714]
15340 : 2029-02-01, [0.512163568222406, 3.2975472346298074, 16.190289197147788]
15341 : 2029-02-01, [0.5157265082725152, 3.326816094369035, 16.40745739735845]
15342 : 2029-02-01, [0.5192323444068162, 3.355511203380145, 16.62525645221304]
15343 : 2029-02-01, [0.5248245300168416, 3.3935388952343972, 16.83163657474876]
15344 : 2029-02-01, [0.5282260614700711, 3.4218111919468845, 17.04996274658304]
15345 : 2029-02-01, [0.5291428879137734, 3.436674210803627, 17.2841829012826]
15346 : 2029-02-01, [0.5323803981516981, 3.463848428620928, 17.503771173227374]
15347 : 2029-02-01, [0.5355025245444215, 3.4908232260096015, 17.723674249445978]
15348 : 2029-02-01, [0.5385275542586399, 3.51651785276477, 17.94495459297659]
15349 : 2029-02-01, [0.5415660671948159, 3.543263850006248, 18.165170082798937]
15350 : 2029-02-01, [0.5444866296755841, 3.568988412951522, 18.38652495737289]
15351 : 2029-02-01, [0.5473512304628134, 3.5945019102791282, 18.60814685925806]
15352 : 2029-02-01, [0.5527398608082627, 3.6332913746667588, 18.813968764524976]
15353 : 2029-02-01, [0.5555020276733565, 3.6583984312678304, 19.03609954105881]
15354 : 2029-02-01, [0.5557110632788553, 3.6717665221565983, 19.272522414564545]
15355 : 2029-02-01, [0.5582689318415175, 3.6954694138890956, 19.496261654269386]
15356 : 2029-02-01, [0.5582092650062185, 3.7075982771730094, 19.73419245782077]
15357 : 2029-02-01, [0.5580578988091626, 3.719440825281528, 19.97250127590931]
15358 : 2029-02-01, [0.5631839968799286, 3.7572805472608364, 20.179535455859234]
15359 : 2029-02-01, [0.5654469710884861, 3.7797388137812638, 20.404814215130248]
15360 : 2029-02-10, [0.136045408855542, 0.7383134015917869, 9.12564118955267]
15361 : 2029-02-10, [0.13776834198247312, 0.7479049555284668, 9.364326702489059]
15362 : 2029-02-10, [0.13943642571693848, 0.7579846995280286, 9.602578874755032]
15363 : 2029-02-10, [0.14103564688374118, 0.7675435593435685, 9.84142079377269]
15364 : 2029-02-10, [0.14249832663927822, 0.7757934796450633, 10.08170819371566]
15365 : 2029-02-10, [0.14394220359576998, 0.7847849533667062, 10.321272843037523]
15366 : 2029-02-10, [0.1468406314010061, 0.8012223822317749, 10.551936986367219]
15367 : 2029-02-10, [0.14815586360383504, 0.8091699649816805, 10.792674171414484]
15368 : 2029-02-10, [0.1493992021418089, 0.8172019836420469, 11.033398814216145]
15369 : 2029-02-10, [0.14885680547763708, 0.8150009935449748, 11.286142200977388]
15370 : 2029-02-10, [0.1448830379147071, 0.796970506575899, 11.558146455509393]
15371 : 2029-02-10, [0.14574411758879754, 0.8028935420409399, 11.801362340370263]
15372 : 2029-02-10, [0.14657817317181493, 0.8094466344281044, 12.04397519240008]
15373 : 2029-02-10, [0.14723555746182732, 0.8136200572151063, 12.289144385323068]
15374 : 2029-02-10, [0.1301902730803583, 0.7541088421650906, 12.61570088475455]
15375 : 2029-02-10, [0.1070788480866208, 2.9088504382043565, 10.734070713709022]
15376 : 2029-02-10, [0.10546238482313845, 2.9507033880878923, 10.943834227088969]
15377 : 2029-02-10, [0.10374284044930672, 2.9886420867233903, 11.157615072827303]
15378 : 2029-02-10, [0.1036553735629875, 3.0318705818576843, 11.364474044579328]
15379 : 2029-02-10, [0.1017098763188779, 3.0685547383437473, 11.579735385337376]
15380 : 2029-02-10, [0.09962793779652582, 3.104583049496557, 11.795789012706917]
15381 : 2029-02-10, [0.09554172815975424, 3.1336401084787906, 12.020818163361456]
15382 : 2029-02-10, [0.09315771036437115, 3.168868748434223, 12.237973541201407]
15383 : 2029-02-10, [0.08867977479367922, 3.196424816687415, 12.464895408518906]
15384 : 2029-02-10, [0.08395730529854004, 3.2214814897264, 12.694561204975061]
15385 : 2029-02-10, [0.4517447564695754, 2.754884016701567, 13.043371226828857]
15386 : 2029-02-10, [0.4545519523474734, 2.7773335272220896, 13.268114520430439]
15387 : 2029-02-10, [0.4607475418047176, 2.8166615749806523, 13.472590883214629]
15388 : 2029-02-10, [0.46523351862463685, 2.848519737941753, 13.68624674343361]
15389 : 2029-02-10, [0.4677514630744981, 2.8696605951549055, 13.912587941770596]
15390 : 2029-02-10, [0.4719245627898769, 2.8986671982183667, 14.129408238991758]
15391 : 2029-02-10, [0.4761803420756895, 2.9295459338583583, 14.344273724065951]
15392 : 2029-02-10, [0.4802264957940236, 2.9579968542197888, 14.561776649986188]
15393 : 2029-02-10, [0.48434839641615657, 2.9883210273595573, 14.777330576224283]
15394 : 2029-02-10, [0.4882220526800771, 3.0156059816531466, 14.996171965666779]
15395 : 2029-02-10, [0.49022871907330823, 3.0355969673248357, 15.224174313601857]
15396 : 2029-02-10, [0.4958903529929883, 3.0716764273112616, 15.43243321969575]
15397 : 2029-02-10, [0.4997530394516611, 3.100591499225417, 15.649655461322922]
15398 : 2029-02-10, [0.5012766296166401, 3.1167281598399477, 15.881995210543412]
15399 : 2029-02-10, [0.504891630455408, 3.1440590956101038, 16.101049273934485]
15400 : 2029-02-10, [0.5106013230048804, 3.1817797209257392, 16.30761895606938]
15401 : 2029-02-10, [0.5141019629318123, 3.2089827665398953, 16.526915270528292]
15402 : 2029-02-10, [0.5173882498339968, 3.2327622957116926, 16.74984945445431]
15403 : 2029-02-10, [0.520762364411269, 3.2590537791117633, 16.970183856476968]
15404 : 2029-02-10, [0.521877756191511, 3.2747675453055445, 17.203354698502945]
15405 : 2029-02-10, [0.5272995575383599, 3.311108050834385, 17.411592391627256]
15406 : 2029-02-10, [0.5304308869793969, 3.3355066542827707, 17.634062458737834]
15407 : 2029-02-10, [0.5358094386350862, 3.3713080405115448, 17.84288252085337]
15408 : 2029-02-10, [0.5388266955662727, 3.3959820015786084, 18.065191302855116]
15409 : 2029-02-10, [0.5418364267987653, 3.4203411617630843, 18.28782241143815]
15410 : 2029-02-10, [0.5423564040926384, 3.4329777943515527, 18.52466580155581]
15411 : 2029-02-10, [0.5451421001620246, 3.456656729936276, 18.748201169901698]
15412 : 2029-02-10, [0.5478703571839725, 3.4796914866193727, 18.972438156196652]
15413 : 2029-02-10, [0.5480753800007604, 3.490985567892077, 19.21093905210716]
15414 : 2029-02-10, [0.5533318760105457, 3.527932255455835, 19.418735868533616]
15415 : 2029-02-10, [0.5533437826188098, 3.5384185438504483, 19.658237673530742]
15416 : 2029-02-10, [0.5557329269210973, 3.5594760237640073, 19.8847910493149]
15417 : 2029-02-10, [0.5554620210127563, 3.5686375054474215, 20.125900473539822]
15418 : 2029-02-10, [0.5605516560561813, 3.6049744106245765, 20.33447393331924]
15419 : 2029-02-10, [0.5653241875886643, 3.6370443047514875, 20.547631507659847]
15420 : 2029-02-20, [0.13311590260804457, 0.6601366465115179, 9.206747450880439]
15421 : 2029-02-20, [0.13472881366584, 0.6676518500172732, 9.447619336316889]
15422 : 2029-02-20, [0.1363076585314072, 0.6755646267040403, 9.688127714764553]
15423 : 2029-02-20, [0.13639999746765388, 0.6764186035886405, 9.937181398943705]
15424 : 2029-02-20, [0.136237436402735, 0.6746009747444087, 10.189161588852857]
15425 : 2029-02-20, [0.1375083256976126, 0.681004356278569, 10.43148731802382]
15426 : 2029-02-20, [0.12830651341155389, 0.6483316197994178, 10.723361866789029]
15427 : 2029-02-20, [0.12919904583924802, 0.6544914871296262, 10.966309467031126]
15428 : 2029-02-20, [0.10686823943862792, 2.5489440856890218, 9.344187674872352]
15429 : 2029-02-20, [0.10594728530467769, 2.588138770102234, 9.555913944593087]
15430 : 2029-02-20, [0.1064529731001543, 2.6327014396645705, 9.760845587235274]
15431 : 2029-02-20, [0.10689027538242253, 2.6769747142918225, 9.966135010325756]
15432 : 2029-02-20, [0.10568726014788195, 2.7147649041023474, 10.179547835749771]
15433 : 2029-02-20, [0.10432754385749182, 2.7509459283259687, 10.39472652781654]
15434 : 2029-02-20, [0.10450665355087756, 2.7938154986678376, 10.601677847781284]
15435 : 2029-02-20, [0.10294734010971657, 2.8303141754532795, 10.816738484437003]
15436 : 2029-02-20, [0.10296436510672904, 2.8726473132612615, 11.02438832163201]
15437 : 2029-02-20, [0.1011728210675152, 2.9081526418098975, 11.240674537122587]
15438 : 2029-02-20, [0.09743194527488748, 2.9349243730438386, 11.467643681681274]
15439 : 2029-02-20, [0.09533807166797593, 2.9695005908339747, 11.68516133749805]
15440 : 2029-02-20, [0.09311004784962601, 3.0035949868188374, 11.903294965331535]
15441 : 2029-02-20, [0.09263594087060556, 3.0435736025672546, 12.113790456562139]
15442 : 2029-02-20, [0.08630283614792109, 3.062661100815649, 12.35103606303643]
15443 : 2029-02-20, [0.08362587771124909, 3.094985700269252, 12.571388422019501]
15444 : 2029-02-20, [0.4441120762295484, 2.6133702235283547, 12.942517700242096]
15445 : 2029-02-20, [0.4486771590946274, 2.643097128008694, 13.158225712896678]
15446 : 2029-02-20, [0.45310725140738567, 2.6718338366760523, 13.375058911916561]
15447 : 2029-02-20, [0.45760440979647227, 2.7022317845530375, 13.59016380565049]
15448 : 2029-02-20, [0.4601188582064381, 2.721429632031811, 13.818451509761752]
15449 : 2029-02-20, [0.4642699977859659, 2.7488291710161876, 14.036900831197846]
15450 : 2029-02-20, [0.46839412747431597, 2.776156879985456, 14.255448992540229]
15451 : 2029-02-20, [0.47254531770644403, 2.8046800537107277, 14.47277462858283]
15452 : 2029-02-20, [0.4766393154614536, 2.8329851660894754, 14.69037551844907]
15453 : 2029-02-20, [0.4805301697867762, 2.85857811135659, 14.910891718856634]
