Itinerary: ['earth', 'venus', 'saturn', 'pluto']
case #: launch date, tof of each leg
6480  : 2025-01-01, [0.03617196662153424, 1.8616800140561187, 8.102148019322346]
6481  : 2025-01-01, [0.03704529078381851, 1.9084039190401405, 8.304550790176041]
6482  : 2025-01-01, [0.03791534978524299, 1.9550454811005602, 8.507039169114197]
6483  : 2025-01-01, [0.03746646634942436, 1.9954724494987817, 8.717061084151794]
6484  : 2025-01-01, [0.03830438526887838, 2.042014782686493, 8.919680832044627]
6485  : 2025-01-01, [0.03913585936895698, 2.0880692380215753, 9.122794902609469]
6486  : 2025-01-01, [0.03997071596742509, 2.1344980954666575, 9.325531188565918]
6487  : 2025-01-01, [0.040805677663409354, 2.1811348338065057, 9.528059488530085]
6488  : 2025-01-01, [0.04017349284965534, 2.2209466049484305, 9.738879902201914]
6489  : 2025-01-01, [0.0409749530322524, 2.267400204513099, 9.94162484245465]
6490  : 2025-01-01, [0.04176821728884895, 2.313229545142064, 10.145002237569086]
6491  : 2025-01-01, [0.041018988371677965, 2.353185487202458, 10.355795524425863]
6492  : 2025-01-01, [0.04336578806110229, 2.4062678759686493, 10.55036633597025]
6493  : 2025-01-01, [0.04255851628530483, 2.446174976728054, 10.76126650698664]
6494  : 2025-01-01, [0.0433167531346281, 2.491859348671396, 10.964823898193977]
6495  : 2025-01-01, [0.04408336883239641, 2.5382464547623904, 11.167670176405213]
6496  : 2025-01-01, [0.04484847419532814, 2.584776276361448, 11.370375249443224]
6497  : 2025-01-01, [0.045603317221049634, 2.630358178985878, 11.574038503793073]
6498  : 2025-01-01, [0.044613117892330446, 2.669791795662951, 11.785595086444719]
6499  : 2025-01-01, [0.045343502406284396, 2.7161277591962008, 11.988528738397514]
6500  : 2025-01-01, [0.044251976547993566, 2.7542455424305863, 12.20150248102142]
6501  : 2025-01-01, [0.044953955805598966, 2.800669438656646, 12.404376605537754]
6502  : 2025-01-01, [0.04565451994697575, 2.8469330798763948, 12.60741240017663]
6503  : 2025-01-01, [0.31621512568362403, 1.8367383081438218, 13.597046566172553]
6504  : 2025-01-01, [0.318914016434512, 1.8526952753313286, 13.82839070823416]
6505  : 2025-01-01, [0.3216057088918112, 1.86943903513566, 14.05895525597253]
6506  : 2025-01-01, [0.3260501522991392, 1.8965158170438456, 14.277434030657012]
6507  : 2025-01-01, [0.3285506995729936, 1.9113821125386705, 14.510067187888335]
6508  : 2025-01-01, [0.33283613422708014, 1.9367393487518685, 14.730424517021051]
6509  : 2025-01-01, [0.3371034047991243, 1.9617860155404705, 14.951110579660407]
6510  : 2025-01-01, [0.33955308902958775, 1.977045968597576, 15.183400942372836]
6511  : 2025-01-01, [0.34554987761613315, 2.0116044411273246, 15.392845681256542]
6512  : 2025-01-01, [0.34975261723129697, 2.036294515641188, 15.613952867127514]
6513  : 2025-01-01, [0.3539374569178533, 2.060659068421465, 15.835403474660684]
6514  : 2025-01-01, [0.3580904828026157, 2.085067747059331, 16.056841770138053]
6515  : 2025-01-01, [0.3623416523589924, 2.1107495988794933, 16.276908748761514]
6516  : 2025-01-01, [0.36837787753391, 2.1450604605164747, 16.486561661949615]
6517  : 2025-01-01, [0.3724995083325542, 2.1690606727936217, 16.708439818873824]
6518  : 2025-01-01, [0.3765930600215194, 2.192897380713932, 16.93050955926455]
6519  : 2025-01-01, [0.38474041026178857, 2.2393334444117876, 17.125926145326424]
6520  : 2025-01-01, [0.38884687294040243, 2.262991645826687, 17.34816148123291]
6521  : 2025-01-01, [0.39290876651306916, 2.286385374109806, 17.570705859377124]
6522  : 2025-01-01, [0.40115930842052266, 2.333155060123259, 17.76568563145622]
6523  : 2025-01-01, [0.40728354705253345, 2.367666957157958, 17.97504949578951]
6524  : 2025-01-01, [0.4135673549760065, 2.4038439006590013, 18.182588744364992]
6525  : 2025-01-01, [0.41968770049254506, 2.4378104166101346, 18.392501882897317]
6526  : 2025-01-01, [0.4280668890222626, 2.4850567959819, 18.586876314995834]
6527  : 2025-01-01, [0.4365263892669655, 2.532768603973067, 18.78070500675997]
6528  : 2025-01-01, [0.4449892753796123, 2.580243066239657, 18.97476765838073]
6529  : 2025-01-01, [0.4885886280856819, 2.815552722327533, 18.945858649586786]
6530  : 2025-01-01, [0.6109770491694134, 3.8108129629228658, 18.07820998790772]
6531  : 2025-01-01, [0.6255467667727687, 3.8958127458748413, 18.22864048735239]
6532  : 2025-01-01, [0.6401560669543718, 3.981076450514226, 18.378767482531405]
6533  : 2025-01-01, [0.6538769782468692, 4.068646815938976, 18.527476205814153]
6534  : 2025-01-01, [0.045387038056063304, 4.281482648334358, 19.17313031360958]
6535  : 2025-01-01, [0.040169983569092946, 4.289340412215842, 19.420489604215067]
6536  : 2025-01-01, [0.046182667066591236, 4.355972339333887, 19.59784499359952]
6537  : 2025-01-01, [0.06102192691857491, 4.457405674669337, 19.731572398412087]
6538  : 2025-01-01, [0.07028808550472215, 4.538029180176563, 19.891682734318714]
6539  : 2025-01-01, [0.0769021369966812, 4.623032218159374, 20.050065644843947]
6540  : 2025-01-10, [0.03347226097536355, 1.8099489710030419, 8.156578768021594]
6541  : 2025-01-10, [0.03427825321513421, 1.85534680902497, 8.360374937759897]
6542  : 2025-01-10, [0.03508258986185281, 1.9006329709341168, 8.56428443920403]
6543  : 2025-01-10, [0.0345582404003494, 1.9397397793527311, 8.77570198024692]
6544  : 2025-01-10, [0.0353311839257259, 1.9849656386545107, 8.979703177419763]
6545  : 2025-01-10, [0.03609261705977005, 2.0293916722549192, 9.18451571068531]
6546  : 2025-01-10, [0.036862636226804905, 2.0747335714134283, 9.388403792359767]
6547  : 2025-01-10, [0.03763107883183418, 2.1199521071355742, 9.59241681403259]
6548  : 2025-01-10, [0.03692090981423938, 2.158312371689058, 9.804766718496703]
6549  : 2025-01-10, [0.03765543695656398, 2.2033121509872116, 10.009032412056225]
6550  : 2025-01-10, [0.03839089889881432, 2.2484502563686535, 10.213158844732533]
6551  : 2025-01-10, [0.03912572429755949, 2.2937693289543764, 10.417104946748063]
6552  : 2025-01-10, [0.038261933289140855, 2.3314182389642655, 10.630319827746595]
6553  : 2025-01-10, [0.04058127631295952, 2.3832892575447744, 10.826129466142266]
6554  : 2025-01-10, [0.03966394566836962, 2.4215597342904256, 11.038776320041205]
6555  : 2025-01-10, [0.04035387231846033, 2.4657201702942655, 11.243925957387276]
6556  : 2025-01-10, [0.041054311433885084, 2.5108934558217686, 11.448052232744345]
6557  : 2025-01-10, [0.0400156565981707, 2.5487920876579793, 11.661192255743849]
6558  : 2025-01-10, [0.040673210383775964, 2.5928382153631397, 11.866488574253085]
6559  : 2025-01-10, [0.29854577451148, 1.6606235445249231, 12.790830680963598]
6560  : 2025-01-10, [0.30148440074126576, 1.6777142557122404, 13.020801343546495]
6561  : 2025-01-10, [0.3059284043080484, 1.7028336262788732, 13.24123796941308]
6562  : 2025-01-10, [0.308764477166941, 1.7192052610618367, 13.472030261771224]
6563  : 2025-01-10, [0.31317058037965956, 1.7441402877782548, 13.692689131842087]
6564  : 2025-01-10, [0.31588016659361323, 1.7596439233513208, 13.924475910055067]
6565  : 2025-01-10, [0.32021348572176306, 1.784197446355413, 14.145589067922824]
6566  : 2025-01-10, [0.3227249447522138, 1.7977864572446478, 14.379488598003137]
6567  : 2025-01-10, [0.3287171616014703, 1.8313664156476306, 14.5899164227509]
6568  : 2025-01-10, [0.331217182068866, 1.8457419341468488, 14.823040883784284]
6569  : 2025-01-10, [0.33367804287100344, 1.8599185135758818, 15.056403443553116]
6570  : 2025-01-10, [0.3378423678307693, 1.8831304247420262, 15.279027207427204]
6571  : 2025-01-10, [0.342006222224726, 1.9065647442869587, 15.501429033488316]
6572  : 2025-01-10, [0.34613995134343006, 1.9296088343882638, 15.724251214268305]
6573  : 2025-01-10, [0.3503709590426175, 1.9541174521796034, 15.94551158877778]
6574  : 2025-01-10, [0.35435426635468603, 1.9754007597428767, 16.170244973902438]
6575  : 2025-01-10, [0.36244074272554533, 2.021594206398703, 16.365965050875754]
6576  : 2025-01-10, [0.36451118005318456, 2.0324653440741263, 16.60302347587269]
6577  : 2025-01-10, [0.37063621291933124, 2.067066406554206, 16.812297380526463]
6578  : 2025-01-10, [0.3766540786167107, 2.1001154858748317, 17.02323043550846]
6579  : 2025-01-10, [0.38069960751009424, 2.1224278918625488, 17.246872500627358]
6580  : 2025-01-10, [0.386863535620342, 2.157020324538268, 17.456116139841388]
6581  : 2025-01-10, [0.39292287404359344, 2.1900466680318633, 17.667030457924543]
6582  : 2025-01-10, [0.3989728009199038, 2.2227659156832673, 17.878261283396828]
6583  : 2025-01-10, [0.40518552848281864, 2.2576415512629073, 18.08717292025427]
6584  : 2025-01-10, [0.43749447664825325, 2.4320544339707775, 18.13045108938097]
6585  : 2025-01-10, [0.4479454882330438, 2.4893422625014034, 18.31271224926555]
6586  : 2025-01-10, [0.45642913235388854, 2.536052416356987, 18.507518451289126]
6587  : 2025-01-10, [0.5714571963982668, 3.476098929894784, 17.702443873706947]
6588  : 2025-01-10, [0.5817174422184312, 3.5384735130056533, 17.879809044775914]
6589  : 2025-01-10, [0.5960826352083225, 3.6219411691023695, 18.031976195689307]
6590  : 2025-01-10, [0.6107519917431083, 3.7080474778977552, 18.181200530359135]
6591  : 2025-01-10, [0.6232074408148183, 3.781416854959249, 18.345375704225933]
6592  : 2025-01-10, [0.6418842253759368, 3.8886665858300393, 18.469449188794023]
6593  : 2025-01-10, [0.6519945162769782, 3.952354368887824, 18.645651114835196]
6594  : 2025-01-10, [0.041981010687254766, 4.161099633636403, 19.296919355676344]
6595  : 2025-01-10, [0.03965589901415505, 4.178034660634698, 19.532309440351145]
6596  : 2025-01-10, [0.04831445249486722, 4.257370434066761, 19.69431511343837]
6597  : 2025-01-10, [0.06311864921010574, 4.357631726741331, 19.829249624048565]
