Itinerary: ['earth', 'venus', 'saturn', 'pluto']
4398  : 2024-01-10, [0.1909829023124698, 0.9029622274159975, 13.406054870271532]
4399  : 2024-01-10, [0.19050596463166203, 0.8982392924939573, 13.66125474287438]
4400  : 2024-01-10, [0.19163660892897363, 0.9023000071505787, 13.906063383920447]
4401  : 2024-01-10, [0.19093055392632502, 0.8963841787117738, 14.162685267361901]
4402  : 2024-01-10, [0.17284654616815373, 0.8117974525999568, 14.515356001231888]
4403  : 2024-01-10, [0.17344881116410077, 0.8144722440695095, 14.76207894476639]
4404  : 2024-01-10, [0.17204804340593371, 0.8075359016921922, 15.020416054901872]
4405  : 2024-01-10, [0.14264782627751144, 3.1599207564531997, 12.94743141726929]
4406  : 2024-01-10, [0.14291645054214944, 3.1975699235266695, 13.159513625931181]
4407  : 2024-01-10, [0.14139107342495585, 3.2278213712364914, 13.380787555338552]
4408  : 2024-01-10, [0.13975033318048388, 3.257466322024227, 13.602783344795288]
4409  : 2024-01-10, [0.13796026551958304, 3.284834242240214, 13.827205492240203]
4410  : 2024-01-10, [0.13612465868245305, 3.3145986401788683, 14.049276701138679]
4411  : 2024-01-10, [0.132230838774799, 3.3333196844976256, 14.284449476727575]
4412  : 2024-01-10, [0.13009302521622534, 3.3603518206570784, 14.509555154126696]
4413  : 2024-01-10, [0.12589799385932027, 3.378847825014577, 14.745254181126102]
4414  : 2024-01-10, [0.12349858360874118, 3.404982410357611, 14.971519006033647]
4415  : 2024-01-10, [0.12097274482789329, 3.430188466246794, 15.198838788925313]
4416  : 2024-01-10, [0.11628765783415149, 3.4467428469686956, 15.436969495197152]
4417  : 2024-01-10, [0.508489722208149, 2.934261389855349, 15.8072488879365]
4418  : 2024-01-10, [0.5106004242497149, 2.9479409570360064, 16.04145861871428]
4419  : 2024-01-10, [0.5145793041347961, 2.972643321870811, 16.262777373994393]
4420  : 2024-01-10, [0.5184821841842842, 2.996743330462273, 16.484774485353444]
4421  : 2024-01-10, [0.5221537003200633, 3.0188950597353794, 16.708951239944557]
4422  : 2024-01-10, [0.5240694832965768, 3.032325964260511, 16.94360455244291]
4423  : 2024-01-10, [0.5277362858048746, 3.0552052995339953, 17.16705841466113]
4424  : 2024-01-10, [0.5312041742263071, 3.076062312944902, 17.39273351282879]
4425  : 2024-01-10, [0.5347091270861426, 3.0980845199508327, 17.617206352963024]
4426  : 2024-01-10, [0.5382007924190056, 3.1198412048078072, 17.841958002773186]
4427  : 2024-01-10, [0.5396253770347572, 3.1307444642315527, 18.07963015873369]
4428  : 2024-01-10, [0.5427486549554504, 3.149493808995007, 18.307757536049543]
4429  : 2024-01-10, [0.5460307596915359, 3.1704118092518194, 18.533557431056643]
4430  : 2024-01-10, [0.547180411213289, 3.1796677466882843, 18.773151842098425]
4431  : 2024-01-10, [0.5502842732439376, 3.199409995900532, 19.00030573085553]
4432  : 2024-01-10, [0.5532862980448334, 3.218603584058752, 19.228110117896417]
4433  : 2024-01-10, [0.5563036038903896, 3.2379300711378853, 19.455766324971727]
4434  : 2024-01-10, [0.5592304546271964, 3.2567747032575447, 19.683994842115258]
4435  : 2024-01-10, [0.5576674152498213, 3.251627337637514, 19.940705247112668]
4436  : 2024-01-10, [0.5604154214745496, 3.269558556277681, 20.170026022247768]
4437  : 2024-01-10, [0.5631110845359852, 3.2869552266969686, 20.399933688767046]
4438  : 2024-01-10, [0.5634385802625217, 3.2920020665185983, 20.64455935321888]
4439  : 2024-01-10, [0.5659912304464809, 3.3086680353600046, 20.875340734193514]
4440  : 2024-01-20, [0.15845307905086287, 0.7106988541818108, 9.130848066767326]
4441  : 2024-01-20, [0.1597915231159972, 0.7132834652147756, 9.376925011669227]
4442  : 2024-01-20, [0.16215386069290147, 0.722113638086652, 9.615732501220446]
4443  : 2024-01-20, [0.16569132023651548, 0.7383300332058754, 9.84597864655761]
4444  : 2024-01-20, [0.16793936298104578, 0.7465724653470701, 10.085488171671884]
4445  : 2024-01-20, [0.17014636064938826, 0.7550598176985226, 10.32479382165209]
4446  : 2024-01-20, [0.17224562791050566, 0.7625335170918341, 10.565220854997662]
4447  : 2024-01-20, [0.17426682769329685, 0.7694288091156094, 10.806304363191094]
4448  : 2024-01-20, [0.17626118355739534, 0.7768229466287785, 11.046915869813825]
4449  : 2024-01-20, [0.1781387116083233, 0.7831274979809506, 11.288733790410726]
4450  : 2024-01-20, [0.1799920327467815, 0.7896170409287936, 11.530390926324426]
4451  : 2024-01-20, [0.18172291213985403, 0.7949633912521868, 11.773313696607959]
4452  : 2024-01-20, [0.18052275785819205, 0.784876478598755, 12.034600763543052]
4453  : 2024-01-20, [0.1820965741689681, 0.7901108770768219, 12.277792548754212]
4454  : 2024-01-20, [0.18200679936708866, 0.7850646785831951, 12.532928522049717]
4455  : 2024-01-20, [0.18342987240286526, 0.7892980040773462, 12.77727212351979]
4456  : 2024-01-20, [0.16912838955119008, 0.7192612796540397, 13.11161033079477]
4457  : 2024-01-20, [0.14243614894727777, 2.802312100543358, 11.305251750509363]
4458  : 2024-01-20, [0.14316153800401224, 2.8427818681444257, 11.514056593851562]
4459  : 2024-01-20, [0.1423617748242759, 2.876062211176818, 11.731576013998906]
4460  : 2024-01-20, [0.14300181248897165, 2.9143954357388693, 11.94260275177216]
4461  : 2024-01-20, [0.14359501735187005, 2.9525401400439666, 12.153864842604165]
4462  : 2024-01-20, [0.1424864900647633, 2.9823873071135347, 12.3751262028217]
4463  : 2024-01-20, [0.14129543976740533, 3.012643954487874, 12.596060605744722]
4464  : 2024-01-20, [0.13999169210312118, 3.042360158703926, 12.817648149192953]
4465  : 2024-01-20, [0.14027485898925465, 3.078744736656725, 13.03098040435402]
4466  : 2024-01-20, [0.13877028142848183, 3.107421701276185, 13.253808017295333]
4467  : 2024-01-20, [0.1371546485134914, 3.135782520172882, 13.477062831313626]
4468  : 2024-01-20, [0.13538421979085277, 3.16195923113368, 13.702656549075469]
4469  : 2024-01-20, [0.13352830633759136, 3.1889962787623016, 13.927475414900107]
4470  : 2024-01-20, [0.1297083119305097, 3.2077632237852414, 14.162528464284248]
4471  : 2024-01-20, [0.12947388817547423, 3.2414430701610573, 14.379083041663469]
4472  : 2024-01-20, [0.12535080172701155, 3.2589183465818694, 14.615730851691117]
4473  : 2024-01-20, [0.12104121831785797, 3.2754623868385426, 14.853496394843598]
4474  : 2024-01-20, [0.118527601016502, 3.2993542838668874, 15.082118115116613]
4475  : 2024-01-20, [0.1138721593972164, 3.3144537047309703, 15.321674135871811]
4476  : 2024-01-20, [0.5005922045136113, 2.7927499089141388, 15.706657886572248]
4477  : 2024-01-20, [0.5046443439461629, 2.8165554226819722, 15.928800233371865]
4478  : 2024-01-20, [0.5084801711321494, 2.838131577879836, 16.153388250988016]
4479  : 2024-01-20, [0.5105923336807454, 2.8511452091157246, 16.388262457203528]
4480  : 2024-01-20, [0.5142381841613697, 2.8717002619537144, 16.614061553884916]
4481  : 2024-01-20, [0.5179900737430966, 2.893525781212552, 16.83848414504435]
4482  : 2024-01-20, [0.5215208628291746, 2.913466489745079, 17.065012647425746]
4483  : 2024-01-20, [0.5251551752258464, 2.9349122783655783, 17.289932546408572]
4484  : 2024-01-20, [0.526804958270652, 2.9453179742381272, 17.527877067491218]
4485  : 2024-01-20, [0.5300808600715381, 2.9636561480452124, 17.75626299188325]
4486  : 2024-01-20, [0.5335045718926865, 2.983783482551936, 17.982711945555376]
4487  : 2024-01-20, [0.5348414583101494, 2.992557408661188, 18.22260113302866]
4488  : 2024-01-20, [0.5400711763959164, 3.0225577967017925, 18.43737102690229]
4489  : 2024-01-20, [0.5432857112707858, 3.041606017262994, 18.66510827146622]
4490  : 2024-01-20, [0.5443760371719706, 3.0488709755160848, 18.906752987311943]
4491  : 2024-01-20, [0.547400318314367, 3.066667376541482, 19.13593230514415]
4492  : 2024-01-20, [0.5503698967247005, 3.0844432027412245, 19.365186900534077]
4493  : 2024-01-20, [0.5533288316788907, 3.101928138560862, 19.59474302976025]
4494  : 2024-01-20, [0.5540115529074908, 3.107076373944893, 19.83891207314762]
4495  : 2024-01-20, [0.5567780457630761, 3.123818574897823, 20.069403379339104]
4496  : 2024-01-20, [0.557252582515568, 3.1278998135360525, 20.31484760394838]
4497  : 2024-01-20, [0.5576561477462941, 3.131642980509629, 20.560700871744075]
4498  : 2024-01-20, [0.5601687581784549, 3.1468016386811057, 20.79302960314044]
4499  : 2024-01-20, [0.5603307984239215, 3.149294059071638, 21.040375142504445]
4500  : 2024-02-01, [0.15435381591191127, 0.6172446591194508, 9.228401524968637]
4501  : 2024-02-01, [0.1566866844142134, 0.6241414420640976, 9.469171873521688]
4502  : 2024-02-01, [0.16019203407630755, 0.6385671259748247, 9.701240839948866]
4503  : 2024-02-01, [0.1624102340761753, 0.644867885091125, 9.9427218808327]
4504  : 2024-02-01, [0.1633448926007961, 0.6443481875855891, 10.192306919813616]
4505  : 2024-02-01, [0.1640756058775572, 0.6420577886513467, 10.443866605471097]
4506  : 2024-02-01, [0.16605483966126627, 0.6475595133755639, 10.686385646963169]
4507  : 2024-02-01, [0.16029792053370742, 0.6178443425410425, 10.97185773692525]
4508  : 2024-02-01, [0.13555853115689395, 2.383606891214226, 9.48083457762888]
4509  : 2024-02-01, [0.1368365505754989, 2.4299889922621927, 9.683174457162309]
4510  : 2024-02-01, [0.13679167914363674, 2.466547068348566, 9.896661252507798]
4511  : 2024-02-01, [0.13796888691007367, 2.5060402345987054, 10.105990878491221]
4512  : 2024-02-01, [0.13911603951394771, 2.545969013252468, 10.314914947233586]
4513  : 2024-02-01, [0.1388163597903575, 2.5787095174434587, 10.532474122766184]
4514  : 2024-02-01, [0.1398240705803415, 2.617785170279426, 10.742390759140232]
4515  : 2024-02-01, [0.13931187443438714, 2.6490806404134264, 10.961607485152188]
4516  : 2024-02-01, [0.14018299429275108, 2.6874431778474905, 11.172373827859758]
4517  : 2024-02-01, [0.14098013340062449, 2.7251555420106732, 11.383864324588702]
4518  : 2024-02-01, [0.14022179047759362, 2.756097798261778, 11.603680411260628]
4519  : 2024-02-01, [0.1408588374019879, 2.79216354299365, 11.816977619604362]
4520  : 2024-02-01, [0.13989937552529413, 2.8220277602898394, 12.038072864184867]
4521  : 2024-02-01, [0.1404105105599503, 2.85811598512342, 12.25147350431663]
4522  : 2024-02-01, [0.13594838411782326, 2.8709132063546323, 12.493138409527544]
4523  : 2024-02-01, [0.13457463715842544, 2.897694689071401, 12.717730673770173]
4524  : 2024-02-01, [0.1348111339061139, 2.9324381185018913, 12.932750747591994]
4525  : 2024-02-01, [0.13326800714261908, 2.9592749615832803, 13.1574570312741]
4526  : 2024-02-01, [0.13339961365943157, 2.9946658352505455, 13.371934551090023]
4527  : 2024-02-01, [0.1316553925714192, 3.0205323723455026, 13.597812235083078]
4528  : 2024-02-01, [0.12979566488558064, 3.0460153378595405, 13.82418899725488]
4529  : 2024-02-01, [0.1277806412319175, 3.0694133516361863, 14.052806007131897]
4530  : 2024-02-01, [0.12568674787356426, 3.093761981579528, 14.280551270546908]
4531  : 2024-02-01, [0.12156320532127762, 3.1094412293149176, 14.518995565363804]
4532  : 2024-02-01, [0.1191950943290076, 3.1324173000681235, 14.748387605602868]
4533  : 2024-02-01, [0.11671530013415893, 3.155024421663255, 14.978260278202585]
4534  : 2024-02-01, [0.11209289561674046, 3.168366794482744, 15.219540309900516]
4535  : 2024-02-01, [0.49372913519369593, 2.6382656383876526, 15.618005226418651]
4536  : 2024-02-01, [0.49761775909600847, 2.658409931729958, 15.843972309174033]
4537  : 2024-02-01, [0.4997153690859127, 2.6687722903674613, 16.081512340546624]
4538  : 2024-02-01, [0.5035806535482219, 2.6896477233264204, 16.306771623125357]
4539  : 2024-02-01, [0.5074167033880347, 2.7106033879939386, 16.531979908618027]
4540  : 2024-02-01, [0.5109861034448542, 2.729035915211598, 16.75997798134355]
4541  : 2024-02-01, [0.5128142135245075, 2.738661886182577, 16.998523900292916]
4542  : 2024-02-01, [0.5162384480319676, 2.7560808319582204, 17.22768072000981]
4543  : 2024-02-01, [0.5197978237977644, 2.775377038916436, 17.4548251372858]
4544  : 2024-02-01, [0.5232673256382698, 2.794209416310165, 17.682523258051564]
4545  : 2024-02-01, [0.5266315126767117, 2.8122547773246938, 17.91111370999859]
4546  : 2024-02-01, [0.529956283755333, 2.830099746847915, 18.13994396939675]
4547  : 2024-02-01, [0.5310525862524975, 2.8349225397007944, 18.38402487404671]
4548  : 2024-02-01, [0.5321899101776923, 2.8407204595410853, 18.627089630281223]
4549  : 2024-02-01, [0.5373340193195582, 2.868433294920652, 18.84423268575979]
4550  : 2024-02-01, [0.5403709681212568, 2.8847765629737756, 19.074852468904968]
4551  : 2024-02-01, [0.5412538014528581, 2.8892636986241405, 19.319482499923]
4552  : 2024-02-01, [0.5441150801545248, 2.904704018387519, 19.551180901457958]
4553  : 2024-02-01, [0.5469583995139758, 2.920068042240135, 19.78297355824589]
4554  : 2024-02-01, [0.5475508359347923, 2.922910624956932, 20.029538539108273]
4555  : 2024-02-01, [0.552344349146024, 2.948499136153451, 20.249156514700527]
4556  : 2024-02-01, [0.5527923717101748, 2.9499957273881336, 20.497211900901693]
4557  : 2024-02-01, [0.5555799643147122, 2.9668071096222524, 20.727612926063035]
4558  : 2024-02-01, [0.5580373990800771, 2.979677199739089, 20.962285401180832]
4559  : 2024-02-01, [0.5581401712191407, 2.980204606780855, 21.211655222000005]
4560  : 2024-02-10, [0.12183129613259014, 2.0081964420911422, 7.869972261776268]
4561  : 2024-02-10, [0.12251123745824986, 2.048257852811858, 8.079230909729892]
4562  : 2024-02-10, [0.1264054036216564, 2.0997941539781886, 8.273800442400155]
4563  : 2024-02-10, [0.12696400558786544, 2.1373246191933966, 8.485711375218738]
4564  : 2024-02-10, [0.12856016605664156, 2.178457042600982, 8.692982791342377]
4565  : 2024-02-10, [0.13011179609056045, 2.2196690321809154, 8.900219171728523]
4566  : 2024-02-10, [0.13037201984229324, 2.253970727400935, 9.11565725275677]
4567  : 2024-02-10, [0.1317787306548792, 2.2942682356365927, 9.323953033708529]
4568  : 2024-02-10, [0.13310305075875425, 2.3334920677581423, 9.533404881483104]
4569  : 2024-02-10, [0.13440073889451545, 2.3732177519941557, 9.742381509111329]
4570  : 2024-02-10, [0.13430503209824923, 2.405810341650208, 9.959884626251544]
4571  : 2024-02-10, [0.1354551996034582, 2.4446451108018303, 10.169899689594711]
4572  : 2024-02-10, [0.1351573141348342, 2.476099290890119, 10.388743394975046]
4573  : 2024-02-10, [0.13753991796486476, 2.520200517049375, 10.59225956498576]
4574  : 2024-02-10, [0.13569571510267472, 2.5453896628941206, 10.818914622003204]
4575  : 2024-02-10, [0.1365503790472517, 2.582448508820271, 11.03100111213248]
4576  : 2024-02-10, [0.1358555781158536, 2.611932319425388, 11.25221210245876]
4577  : 2024-02-10, [0.1365669488389293, 2.6480595280213506, 11.46537352313972]
4578  : 2024-02-10, [0.13722405831527962, 2.684166379859053, 11.678609561825667]
4579  : 2024-02-10, [0.13623241417047077, 2.7117653736366294, 11.902002212192901]
4580  : 2024-02-10, [0.13674930924814088, 2.7470016828636767, 12.11624900788818]
4581  : 2024-02-10, [0.13555480907614126, 2.7734764179319567, 12.340968772991902]
4582  : 2024-02-10, [0.13595691963650464, 2.809040087563079, 12.555002992800416]
4583  : 2024-02-10, [0.13455914972584518, 2.8344097277292173, 12.781031122544938]
4584  : 2024-02-10, [0.13481998216354973, 2.869266123597032, 12.995913894239418]
4585  : 2024-02-10, [0.12796602655651487, 2.868793619494954, 13.253240353948533]
4586  : 2024-02-10, [0.1279634383716697, 2.901145256131443, 13.470891305496888]
4587  : 2024-02-10, [0.12610177136624567, 2.925337279171055, 13.6985609494627]
4588  : 2024-02-10, [0.12414950863815782, 2.950375654783481, 13.92547483657836]
4589  : 2024-02-10, [0.12201970391228231, 2.9720464030505296, 14.155933893037188]
4590  : 2024-02-10, [0.11983694086609496, 2.996002476219832, 14.384160582914074]
4591  : 2024-02-10, [0.11750141726784367, 3.0180986120900823, 14.614399970642076]
4592  : 2024-02-10, [0.1130730025836471, 3.031047815272425, 14.855879182143926]
4593  : 2024-02-10, [0.11046593506353573, 3.0517355516581888, 15.087798513278274]
4594  : 2024-02-10, [0.4867759132099597, 2.511938522086124, 15.501285564703917]
4595  : 2024-02-10, [0.49083974910079925, 2.532695102708282, 15.72646514819092]
4596  : 2024-02-10, [0.49291825940616285, 2.5415132122705324, 15.965568528323304]
4597  : 2024-02-10, [0.4966957031425121, 2.560136084905253, 16.193168211952234]
4598  : 2024-02-10, [0.5004944816996137, 2.57929796424862, 16.420207554051764]
4599  : 2024-02-10, [0.5042806993149629, 2.598618907379124, 16.647100393305912]
4600  : 2024-02-10, [0.5078123234518593, 2.6154966821971932, 16.876690994350948]
4601  : 2024-02-10, [0.5095506240337278, 2.6233997510698575, 17.117049624896413]
4602  : 2024-02-10, [0.513092820330237, 2.6412336095706057, 17.345673570099155]
4603  : 2024-02-10, [0.5164045132462238, 2.6571726065371313, 17.576422880216644]
4604  : 2024-02-10, [0.5198001662872963, 2.674013747078082, 17.806186086634618]
4605  : 2024-02-10, [0.5231178057586167, 2.690705344143347, 18.036176850098034]
4606  : 2024-02-10, [0.526251550960543, 2.7057533936273437, 18.267995055412115]
4607  : 2024-02-10, [0.529552845420274, 2.722992390942007, 18.49745476363772]
4608  : 2024-02-10, [0.5329165868644927, 2.729255316297771, 18.737828096837735]
4609  : 2024-02-10, [0.5337133842314142, 2.741602289113929, 18.974684326654653]
4610  : 2024-02-10, [0.5366707072717583, 2.7565184387415202, 19.20681085398672]
4611  : 2024-02-10, [0.5396065538170589, 2.77099329708659, 19.43940014909635]
4612  : 2024-02-10, [0.5424522159649724, 2.7849747736303163, 19.67257301040471]
4613  : 2024-02-10, [0.5428916363673358, 2.7845729090519438, 19.92253545458072]
4614  : 2024-02-10, [0.5457404247518997, 2.799353627984987, 20.154905947263114]
4615  : 2024-02-10, [0.5483706357628975, 2.8121849925746347, 20.389444371662464]
4616  : 2024-02-10, [0.5509089490054956, 2.8245392443507984, 20.62455180664371]
4617  : 2024-02-10, [0.5511621145540562, 2.8242260634397525, 20.87461182200619]
4618  : 2024-02-10, [0.5535615601448852, 2.8355654958347567, 21.110872944020358]
4619  : 2024-02-10, [0.5536035025429864, 2.8341581373455798, 21.362238360111434]
4620  : 2024-02-20, [0.12065067309252346, 1.963282743614394, 7.916066583293083]
4621  : 2024-02-20, [0.12238137471394532, 2.003985307753472, 8.123633317532581]
4622  : 2024-02-20, [0.12296251184874611, 2.0392868670953934, 8.33775062105586]
4623  : 2024-02-20, [0.12454174068745123, 2.0790294334085164, 8.546428825904034]
4624  : 2024-02-20, [0.1260858375667705, 2.1190932631983252, 8.754820899234904]
4625  : 2024-02-20, [0.12755144360602486, 2.1580946204435656, 8.96435393595041]
4626  : 2024-02-20, [0.12775067925671266, 2.1911684504893203, 9.181080870253966]
4627  : 2024-02-20, [0.12909066237802283, 2.2300502574992915, 9.390859080122686]
4628  : 2024-02-20, [0.13034063774282362, 2.267629773112039, 9.602029589145136]
4629  : 2024-02-20, [0.13155873791944056, 2.3057371122523285, 9.812704149828232]
4630  : 2024-02-20, [0.13138254509124295, 2.336701894061685, 10.031915560847072]
4631  : 2024-02-20, [0.1324510451805583, 2.373899211064993, 10.24364974375445]
4632  : 2024-02-20, [0.1320681242571926, 2.403670120937788, 10.464261754805019]
4633  : 2024-02-20, [0.13299791195945734, 2.4400353554745973, 10.676966732565946]
4634  : 2024-02-20, [0.13386482261762545, 2.4760930143429056, 10.89004216303947]
4635  : 2024-02-20, [0.13319370898425856, 2.504274004900229, 11.112532286115513]
4636  : 2024-02-20, [0.1339176636340571, 2.5395395334063, 11.326542802959642]
4637  : 2024-02-20, [0.13457488223082614, 2.574178339500009, 11.541246778269164]
4638  : 2024-02-20, [0.1336116976997065, 2.600827197002123, 11.76556110529817]
4639  : 2024-02-20, [0.13412993560165354, 2.6347420709144465, 11.9811279934839]
4640  : 2024-02-20, [0.13139382094831015, 2.6542395709422526, 12.214366608109438]
4641  : 2024-02-20, [0.13173265623964173, 2.6870748520388883, 12.431192491721468]
4642  : 2024-02-20, [0.13202076555915915, 2.7198567182774074, 12.648122516163435]
4643  : 2024-02-20, [0.13056857225632787, 2.744850354355367, 12.874581073388306]
4644  : 2024-02-20, [0.12899007038262653, 2.7692200975984234, 13.10178983201895]
4645  : 2024-02-20, [0.12726357162514018, 2.7916029955146184, 13.331133432860243]
4646  : 2024-02-20, [0.1272696985397805, 2.824026395167817, 13.548703906292403]
4647  : 2024-02-20, [0.12536604846847416, 2.8467092433846077, 13.777924708146918]
4648  : 2024-02-20, [0.11771388883731806, 2.8407416406843637, 14.04154447047832]
4649  : 2024-02-20, [0.11739386992756468, 2.8714047744486257, 14.261201355623811]
4650  : 2024-02-20, [0.11315109771538445, 2.88378166891539, 14.503067233369226]
4651  : 2024-02-20, [0.11067562621270143, 2.9037674121915438, 14.735556961595755]
4652  : 2024-02-20, [0.10807905561145294, 2.9231489125294177, 14.968772031859128]
4653  : 2024-02-20, [0.4796058114503609, 2.3762676542029664, 15.394126534346674]
