Itinerary: ['earth', 'mars', 'saturn', 'pluto']
8693  : 2026-01-01, [0.6109685069279537, 2.457115023333118, 20.18191646973893]
8694  : 2026-01-01, [0.6233159492315554, 2.457760497391324, 20.418923553377123]
8695  : 2026-01-01, [0.8469452867582119, 4.4643333041345725, 18.438721409107217]
8696  : 2026-01-01, [0.8629543365396684, 4.488904475536948, 18.648141187923382]
8697  : 2026-01-01, [0.8790796063249084, 4.51339152065073, 18.85752887302436]
8698  : 2026-01-01, [0.8972792839106511, 4.531414374887808, 19.071306341201545]
8699  : 2026-01-01, [0.9156043715366528, 4.548991436126446, 19.2854041923369]
8700  : 2026-01-10, [0.33879475846324664, 0.5076298372164104, 9.153575404320343]
8701  : 2026-01-10, [0.35057019097891995, 0.5065769622843498, 9.39285284673673]
8702  : 2026-01-10, [0.3634702411034811, 0.5041323121874869, 9.632397446709032]
8703  : 2026-01-10, [0.31429007074697474, 2.203074639539841, 8.232635289713183]
8704  : 2026-01-10, [0.32436368362833945, 2.260997179637859, 8.4146391367338]
8705  : 2026-01-10, [0.3348656034562996, 2.301981547171489, 8.613152849372211]
8706  : 2026-01-10, [0.3465395124826888, 2.337758319172267, 8.815702168345043]
8707  : 2026-01-10, [0.41985727148000285, 0.7332549727858454, 10.596887755734151]
8708  : 2026-01-10, [0.4345086441957466, 0.7319751374396879, 10.833516218364565]
8709  : 2026-01-10, [0.44820605224177945, 0.7337714805574455, 11.068022467200775]
8710  : 2026-01-10, [0.4633856765092266, 0.7311122436964982, 11.305502079794275]
8711  : 2026-01-10, [0.4788627086591092, 0.7274263180980393, 11.54371097324285]
8712  : 2026-01-10, [0.4946233645022385, 0.7236536161096655, 11.781723019388096]
8713  : 2026-01-10, [0.5106421241104223, 0.7188518759364756, 12.020505999953102]
8714  : 2026-01-10, [0.5269776824763058, 0.7136475730277984, 12.259374744495895]
8715  : 2026-01-10, [0.5435512916909829, 0.7080755064840017, 12.498373201825016]
8716  : 2026-01-10, [0.5618455719113881, 0.6981645397691045, 12.739989888319508]
8717  : 2026-01-10, [0.5803147773746639, 0.692463008619512, 12.977222214005822]
8718  : 2026-01-10, [0.4981994747640063, 3.012422238467722, 10.989378286768272]
8719  : 2026-01-10, [0.5298930327055427, 2.7137517869459016, 11.506355180348555]
8720  : 2026-01-10, [0.5470664244212741, 2.7346412727080605, 11.718292302870665]
8721  : 2026-01-10, [0.5417004272533363, 3.1896456580665133, 11.518653914680149]
8722  : 2026-01-10, [0.5602674162775704, 3.2147074284316233, 11.725025155290808]
8723  : 2026-01-10, [0.5758197062176974, 3.267871802203832, 11.906308491578471]
8724  : 2026-01-10, [0.5947302848947612, 3.298928467273572, 12.106341247831667]
8725  : 2026-01-10, [0.6124962658193069, 3.3325611937622948, 12.304942540418399]
8726  : 2026-01-10, [0.6319530464195265, 3.3616691257862095, 12.506377827794266]
8727  : 2026-01-10, [0.6530959411412227, 3.386399672580077, 12.7105043862787]
8728  : 2026-01-10, [0.6730529821608776, 3.414332170625251, 12.912614847213872]
8729  : 2026-01-10, [0.6933034379656416, 3.442120817616504, 13.114575744417856]
8730  : 2026-01-10, [0.7152537220164669, 3.4656784567573244, 13.319067821226211]
8731  : 2026-01-10, [0.7374443172039902, 3.488865899632501, 13.52368978316351]
8732  : 2026-01-10, [0.7597777695878015, 3.5113347891720874, 13.728887441240111]
8733  : 2026-01-10, [0.7825028445064156, 3.534857132503558, 13.932640022990025]
8734  : 2026-01-10, [0.8051732648971573, 3.556257286998859, 14.138569448103985]
8735  : 2026-01-10, [0.8294146371259365, 3.573419204945133, 14.34716615792893]
8736  : 2026-01-10, [0.8519276886260119, 3.5936739963561575, 14.554398315017831]
8737  : 2026-01-10, [0.07066520294037, 3.767733508825263, 15.411601288234367]
8738  : 2026-01-10, [0.5024533791704053, 1.9510211299183844, 17.04652549091121]
8739  : 2026-01-10, [0.6390732790985731, 3.842719634837472, 15.268207086063953]
8740  : 2026-01-10, [0.652991056950523, 3.8705098055528038, 15.476499137496672]
8741  : 2026-01-10, [0.7873503385090774, 4.082634631602178, 15.380015029888744]
8742  : 2026-01-10, [0.8073342311785956, 4.1102982529403755, 15.58236751588103]
8743  : 2026-01-10, [0.8256729265296074, 4.14126729978762, 15.783059773682773]
8744  : 2026-01-10, [0.8441966997082674, 4.171778307697814, 15.98402499259392]
8745  : 2026-01-10, [0.864627205535489, 4.197451099628156, 16.187921694836355]
8746  : 2026-01-10, [0.08097247158461675, 4.276057727986072, 17.14296980042931]
8747  : 2026-01-10, [0.09059300777441276, 4.300842998103214, 17.358563994122374]
8748  : 2026-01-10, [0.10085185127212613, 4.324084570887167, 17.575063577840705]
8749  : 2026-01-10, [0.11271710935388005, 4.342941960350319, 17.7943409302958]
8750  : 2026-01-10, [0.12343515362450325, 4.365981243282037, 18.01058360309346]
8751  : 2026-01-10, [0.1356783255989124, 4.383493394702164, 18.230828279698926]
8752  : 2026-01-10, [0.14806323976645344, 4.3994417814983775, 18.45249497873517]
8753  : 2026-01-10, [0.16060585669067615, 4.415792622435214, 18.673601520874108]
8754  : 2026-01-10, [0.17329134848837469, 4.4311241657016325, 18.89558448580999]
8755  : 2026-01-10, [0.6125578943385052, 2.4534899368181753, 20.68395216884332]
8756  : 2026-01-10, [0.6234221449383404, 2.459921820097944, 20.916656034963715]
8757  : 2026-01-10, [0.6361734983725668, 2.4587120927194444, 21.155114408907988]
8758  : 2026-01-10, [0.6491006239636519, 2.4562755340314664, 21.39462384200488]
8759  : 2026-01-10, [0.8908458593746383, 4.558911904651197, 19.30024223597416]
8760  : 2026-01-20, [0.3353529936918359, 0.4818066415804217, 9.182840364727742]
8761  : 2026-01-20, [0.2893503927923782, 2.1101720994218804, 7.850477507785741]
8762  : 2026-01-20, [0.29890668765109973, 2.166816229207863, 8.034277083141038]
8763  : 2026-01-20, [0.30901383478767286, 2.2086119884559654, 8.232374176756363]
8764  : 2026-01-20, [0.37597272482436633, 0.6940513285656412, 9.929975946609993]
8765  : 2026-01-20, [0.3887129258877402, 0.697690151622856, 10.163596922489404]
8766  : 2026-01-20, [0.40165445253610366, 0.7006144986705419, 10.397731048793355]
8767  : 2026-01-20, [0.41600427687718694, 0.6990957161960563, 10.634900006926756]
8768  : 2026-01-20, [0.4294167112667478, 0.7007963255929779, 10.869786963140273]
8769  : 2026-01-20, [0.4442975055824034, 0.6981538760060703, 11.107548618411528]
8770  : 2026-01-20, [0.4581817582820448, 0.6989029563325415, 11.342915285385414]
8771  : 2026-01-20, [0.47357512398801765, 0.6949793910211868, 11.581445484990796]
8772  : 2026-01-20, [0.48927787049670063, 0.6903971302551414, 11.820324999248157]
8773  : 2026-01-20, [0.5052111730701532, 0.6856497562354427, 12.059139070694405]
8774  : 2026-01-20, [0.5214456031651317, 0.6806954411762134, 12.297858955658656]
8775  : 2026-01-20, [0.5392537740389967, 0.6736928472472046, 12.5370533787138]
8776  : 2026-01-20, [0.46205243276441016, 2.920664256105619, 10.61728331112997]
8777  : 2026-01-20, [0.4911565218913298, 2.6475946515511564, 11.111248826557516]
8778  : 2026-01-20, [0.5076803257115221, 2.6694053572781296, 11.32291431701035]
8779  : 2026-01-20, [0.6059491404663063, 0.719353983548456, 13.424696875985239]
8780  : 2026-01-20, [0.5199289680574808, 3.1266699663614825, 11.353401065581037]
8781  : 2026-01-20, [0.5360754725191443, 3.1758842148825726, 11.538040312598284]
8782  : 2026-01-20, [0.5515293674702584, 3.2143279704473087, 11.734142662082434]
8783  : 2026-01-20, [0.5699255860960211, 3.2448026466008937, 11.935271767303083]
8784  : 2026-01-20, [0.5872747766196966, 3.278392500610218, 12.134332722770086]
8785  : 2026-01-20, [0.6062693548202387, 3.3081123735234343, 12.335618271656328]
8786  : 2026-01-20, [0.6255352839040004, 3.336960595161214, 12.537504120934786]
8787  : 2026-01-20, [0.6450206786560505, 3.365414546876673, 12.739564774467278]
8788  : 2026-01-20, [0.6647799191712773, 3.3934069863504734, 12.941813094478249]
8789  : 2026-01-20, [0.6847251161287708, 3.420786044248175, 13.144488839623055]
8790  : 2026-01-20, [0.7064907974783643, 3.4454457763357986, 13.348063426185838]
8791  : 2026-01-20, [0.7283821269938998, 3.4682729910608323, 13.55334488194527]
8792  : 2026-01-20, [0.7489365692959058, 3.4944246817658624, 13.756638748938233]
8793  : 2026-01-20, [0.7711449014386204, 3.5161639478867968, 13.962691150674583]
8794  : 2026-01-20, [0.7950271412063996, 3.5341155532182733, 14.170857305575327]
8795  : 2026-01-20, [0.8174910540610455, 3.55484890426482, 14.377660041674133]
8796  : 2026-01-20, [0.8400702552752048, 3.574967173503937, 14.584962571220858]
8797  : 2026-01-20, [0.8625786396679489, 3.5945519097705945, 14.792869450561456]
8798  : 2026-01-20, [0.8861808810578055, 3.6104023645735377, 15.003416754368658]
8799  : 2026-01-20, [0.07409155110064679, 3.792713942247752, 15.8831945066516]
8800  : 2026-01-20, [0.5075582092794114, 1.9316905505143425, 17.560751240206244]
8801  : 2026-01-20, [0.6531314335247197, 3.881732934763101, 15.71513563171218]
8802  : 2026-01-20, [0.6671969955342402, 3.9090447968047326, 15.923758207661026]
8803  : 2026-01-20, [0.8101034885081912, 4.128694099270082, 15.811202412221727]
8804  : 2026-01-20, [0.8283456140496, 4.159366596432859, 16.01228778951754]
8805  : 2026-01-20, [0.8466780120575087, 4.189171382797055, 16.214150605145438]
8806  : 2026-01-20, [0.8669627057079776, 4.214463918251864, 16.41857337604016]
8807  : 2026-01-20, [0.8873968209373866, 4.2397541414374045, 16.622849037625212]
8808  : 2026-01-20, [0.9079176478122265, 4.263851950416033, 16.82823040177174]
8809  : 2026-01-20, [0.08962543985079373, 4.334847787245998, 17.825526772903206]
8810  : 2026-01-20, [0.09955840416419354, 4.357804429721037, 18.04263716611477]
8811  : 2026-01-20, [0.11127608666561259, 4.3752593035571445, 18.263464609777245]
8812  : 2026-01-20, [0.12189157067136833, 4.396149971271843, 18.48195845805679]
8813  : 2026-01-20, [0.13268756937273168, 4.417222668666634, 18.700089761960633]
8814  : 2026-01-20, [0.14634911722543772, 4.427812053493661, 18.925838829280902]
8815  : 2026-01-20, [0.1588112812064586, 4.442435977739156, 19.148752741054384]
8816  : 2026-01-20, [0.17139643959856973, 4.455022498111914, 19.373581062289514]
8817  : 2026-01-20, [0.18276248915390794, 4.4725276118548685, 19.594709898991223]
8818  : 2026-01-20, [0.6206906817356956, 2.4600944403135916, 21.419214877950715]
8819  : 2026-01-20, [0.6316459243155089, 2.463680426602981, 21.654673649081506]
8820  : 2026-02-01, [0.2739893590626932, 2.0698027966252504, 7.656207844312057]
8821  : 2026-02-01, [0.3349306787463102, 0.6434556868903434, 9.271613634363346]
8822  : 2026-02-01, [0.3469997169255596, 0.6477295485810015, 9.505270734493438]
8823  : 2026-02-01, [0.35929527677269846, 0.6515425295544339, 9.739162193672867]
8824  : 2026-02-01, [0.37178191290342577, 0.6546368398314267, 9.973581247265146]
8825  : 2026-02-01, [0.38447852499034685, 0.657458648888449, 10.208062826121205]
8826  : 2026-02-01, [0.39738932756904055, 0.65961808587787, 10.44299258655309]
8827  : 2026-02-01, [0.4105340068608347, 0.6611471351015747, 10.67831885803759]
8828  : 2026-02-01, [0.423856162680045, 0.6621819719329902, 10.913961865386964]
8829  : 2026-02-01, [0.43867962721902476, 0.6590275899317739, 11.152292782849202]
8830  : 2026-02-01, [0.45245728507902877, 0.6592579555657191, 11.388284759355251]
8831  : 2026-02-01, [0.4677959953073323, 0.6549898721053091, 11.627214132587358]
8832  : 2026-02-01, [0.4833835952621335, 0.6512005758722421, 11.865415828865624]
8833  : 2026-02-01, [0.49907002562390246, 0.6497231621541448, 12.101206812221951]
8834  : 2026-02-01, [0.43999772548573896, 2.544616395982618, 10.515385878531644]
8835  : 2026-02-01, [0.454500536972422, 2.5710075681743487, 10.72449189485323]
8836  : 2026-02-01, [0.4692337656188158, 2.5970983564149717, 10.933667877966212]
8837  : 2026-02-01, [0.46711983914628563, 2.995802668821119, 10.787077492032594]
8838  : 2026-02-01, [0.48137724900323325, 3.040424169197777, 10.97819858179899]
8839  : 2026-02-01, [0.495935511425657, 3.080824235249508, 11.173240253324835]
8840  : 2026-02-01, [0.5120473750981678, 3.116650214161749, 11.371302410740084]
8841  : 2026-02-01, [0.5284411124032897, 3.151491482393411, 11.5700674052033]
8842  : 2026-02-01, [0.5450557452594229, 3.18536880225159, 11.769575452488986]
8843  : 2026-02-01, [0.5619484272030325, 3.21897757255577, 11.969074000241195]
8844  : 2026-02-01, [0.5790437485959953, 3.2519833635729647, 12.168972887831039]
8845  : 2026-02-01, [0.5977971987144144, 3.281461114122568, 12.370741687163017]
8846  : 2026-02-01, [0.6167955274266679, 3.3102801162637983, 12.572924356309535]
8847  : 2026-02-01, [0.6346305438450317, 3.3426403483197316, 12.772729107835236]
8848  : 2026-02-01, [0.6540885383823376, 3.3704960301808535, 12.975415431436808]
8849  : 2026-02-01, [0.6737190482724541, 3.397741254488338, 13.178539697239207]
8850  : 2026-02-01, [0.6950369055614197, 3.421345136471533, 13.383617957967049]
8851  : 2026-02-01, [0.7150441978944637, 3.4477002207783216, 13.587255581327213]
8852  : 2026-02-01, [0.7352473492008302, 3.4735182127791058, 13.791234438020064]
8853  : 2026-02-01, [0.7570600731708402, 3.495134300198827, 13.997805626630333]
8854  : 2026-02-01, [0.779017116781375, 3.516284796603343, 14.20469808661528]
8855  : 2026-02-01, [0.8011377418539295, 3.537402221956445, 14.411460036189625]
8856  : 2026-02-01, [0.823260372630227, 3.5573178580093807, 14.619421769360391]
8857  : 2026-02-01, [0.8455291700232683, 3.5767380204912733, 14.827732809485457]
8858  : 2026-02-01, [0.8678003702365819, 3.595429228435439, 15.03677040132798]
8859  : 2026-02-01, [0.8900783672185127, 3.613608028245747, 15.246313604535741]
8860  : 2026-02-01, [0.9136244871874173, 3.627830149262397, 15.458545363550186]
8861  : 2026-02-01, [0.9343734927812847, 3.64463529391262, 15.670991213306095]
8862  : 2026-02-01, [0.506911602319823, 1.9146056730895316, 18.078482724590646]
8863  : 2026-02-01, [0.5171148479269951, 1.91997682341072, 18.312908328662285]
8864  : 2026-02-01, [0.6750873613037393, 3.9498623592701994, 16.37505027942606]
8865  : 2026-02-01, [0.6909578100694399, 3.970516472483093, 16.588525717447467]
8866  : 2026-02-01, [0.8457755947997176, 4.203677370790455, 16.45054703440983]
8867  : 2026-02-01, [0.8640946673326767, 4.2330935084098105, 16.652811824257515]
8868  : 2026-02-01, [0.8842430179685815, 4.257174057836443, 16.858582924194977]
8869  : 2026-02-01, [0.9045419381480018, 4.281698695129813, 17.063759366722188]
8870  : 2026-02-01, [0.9249223859329766, 4.305083276534525, 17.2699943375325]
8871  : 2026-02-01, [0.9453582538844406, 4.327564276249917, 17.477077469865645]
8872  : 2026-02-01, [0.09233022440904419, 4.388530911950726, 18.51913886364023]
8873  : 2026-02-01, [0.10191293358450175, 4.4096552985723205, 18.738431767843178]
8874  : 2026-02-01, [0.11353477803038979, 4.425236279233832, 18.96122894273578]
8875  : 2026-02-01, [0.12412676399219982, 4.44406640981226, 19.18180682619554]
8876  : 2026-02-01, [0.13625158456821224, 4.457696142852076, 19.40605227257971]
8877  : 2026-02-01, [0.14855943136909322, 4.47058264243872, 19.630857926192185]
8878  : 2026-02-01, [0.15963662174223192, 4.4870964012023355, 19.853266977055434]
8879  : 2026-02-01, [0.1735940093682603, 4.493093735096358, 20.08331225553538]
8880  : 2026-02-10, [0.32083997111631385, 0.6090633752730996, 9.070096653610587]
8881  : 2026-02-10, [0.3316860232670168, 0.6166897376873878, 9.301624239045596]
8882  : 2026-02-10, [0.34371525665081887, 0.6203644902508864, 9.535920253098295]
8883  : 2026-02-10, [0.3559743340071085, 0.6236040185469237, 9.770421647445968]
8884  : 2026-02-10, [0.3684316535581374, 0.6261615385749647, 10.005406807866898]
8885  : 2026-02-10, [0.38110360730855575, 0.6282762638422086, 10.240620128849235]
8886  : 2026-02-10, [0.3939867756420265, 0.6297519450239737, 10.476261279334]
8887  : 2026-02-10, [0.4070475614798935, 0.6309894371857004, 10.711963001334405]
8888  : 2026-02-10, [0.4203558368046147, 0.6319423522917579, 10.947701810903627]
8889  : 2026-02-10, [0.43513213418660673, 0.6283281872560721, 11.186539678557322]
8890  : 2026-02-10, [0.4488323795791436, 0.628887294503844, 11.422280325917011]
8891  : 2026-02-10, [0.46396194427417115, 0.6278641752592629, 11.658173880466567]
8892  : 2026-02-10, [0.4083468745787432, 2.468729219361362, 10.122923906059896]
8893  : 2026-02-10, [0.4109912960873131, 2.769536797208802, 10.069471906703885]
8894  : 2026-02-10, [0.42311133587446653, 2.8109162852606833, 10.26597237886485]
8895  : 2026-02-10, [0.44987107722676706, 2.5534910975489318, 10.746637825224301]
8896  : 2026-02-10, [0.4480306347286589, 2.9436297223639936, 10.60833964290735]
8897  : 2026-02-10, [0.46203269967066823, 2.98479707968542, 10.803170220643912]
8898  : 2026-02-10, [0.47626555018336875, 3.0238654484234826, 10.999869001393149]
8899  : 2026-02-10, [0.4920348630736105, 3.059489167564198, 11.19847596936219]
8900  : 2026-02-10, [0.5067396768724675, 3.097486701873559, 11.395773621253973]
8901  : 2026-02-10, [0.523002137076325, 3.131713563140338, 11.595284299783337]
8902  : 2026-02-10, [0.5394794057946247, 3.1655414033606735, 11.794979190844703]
8903  : 2026-02-10, [0.5561853098063702, 3.198744769927512, 11.995069920266117]
8904  : 2026-02-10, [0.5731883092997332, 3.232185420884744, 12.194626269815522]
8905  : 2026-02-10, [0.5903654970107116, 3.265015344671535, 12.394619158317752]
8906  : 2026-02-10, [0.6091276185479876, 3.293599208859581, 12.597273172592432]
8907  : 2026-02-10, [0.6280969531817515, 3.321455592683487, 12.80044745413476]
8908  : 2026-02-10, [0.6458720641609162, 3.35279728006117, 13.001330655777913]
8909  : 2026-02-10, [0.6652581770213479, 3.379933266461039, 13.204808556517612]
8910  : 2026-02-10, [0.6848430199190851, 3.40646683070694, 13.408690149373975]
8911  : 2026-02-10, [0.7060698187183968, 3.429545446999621, 13.614384734281984]
8912  : 2026-02-10, [0.7259770908689438, 3.4553750111284343, 13.81864789800262]
8913  : 2026-02-10, [0.7460607295745254, 3.4806572139362726, 14.023282056489203]
8914  : 2026-02-10, [0.767696054122252, 3.5016411871558764, 14.230662758721872]
8915  : 2026-02-10, [0.7894563714553241, 3.5224378987584113, 14.438105729786262]
8916  : 2026-02-10, [0.811277312988218, 3.5420147360533476, 14.646707950958435]
8917  : 2026-02-10, [0.8332336311582969, 3.561301528236211, 14.85546484060549]
8918  : 2026-02-10, [0.8537977576946333, 3.584020201861859, 15.06218204044351]
8919  : 2026-02-10, [0.8757725092079076, 3.6018520870483197, 15.272375403743773]
8920  : 2026-02-10, [0.8978178474559978, 3.6190540263443007, 15.483128126199702]
8921  : 2026-02-10, [0.9197813486584732, 3.6354674178634, 15.694751233478128]
8922  : 2026-02-10, [0.9415989020448219, 3.6513262491912353, 15.90707484876394]
8923  : 2026-02-10, [0.9625435979876793, 3.666672938828305, 16.120783463184015]
8924  : 2026-02-10, [0.0829329869125706, 3.8502766836960753, 17.066790329391353]
8925  : 2026-02-10, [0.5207969639534324, 1.9103285858658994, 18.81887445018067]
8926  : 2026-02-10, [0.6889688349941027, 3.9881425746898227, 16.822888590316076]
8927  : 2026-02-10, [0.703180665508344, 4.012882890959513, 17.033936443532145]
8928  : 2026-02-10, [0.8677576455788413, 4.248311856495055, 16.883930497926105]
8929  : 2026-02-10, [0.8859996416848468, 4.276808051674781, 17.08719230664037]
8930  : 2026-02-10, [0.9061261967156707, 4.300982786902294, 17.292891016382036]
8931  : 2026-02-10, [0.9263373147795567, 4.323721455384526, 17.49994122983592]
8932  : 2026-02-10, [0.9448204858982946, 4.350646717502914, 17.70453279659879]
8933  : 2026-02-10, [0.9651161029416697, 4.372598855655448, 17.912285041402882]
8934  : 2026-02-10, [0.9855602856293673, 4.394168738985911, 18.120270975384724]
8935  : 2026-02-10, [0.09915989592559653, 4.444445657550522, 19.20639444652388]
8936  : 2026-02-10, [0.11043511585153155, 4.4581506792230625, 19.431414204925407]
8937  : 2026-02-10, [0.12092205343534615, 4.475652376662864, 19.65342556990179]
8938  : 2026-02-10, [0.13299281610988273, 4.4875287236740675, 19.87947846021605]
8939  : 2026-02-10, [0.14524566126571817, 4.498318086309878, 20.106436252424402]
8940  : 2026-02-20, [0.3164810434343382, 0.5830580822045088, 9.100460874361154]
8941  : 2026-02-20, [0.32827760972739795, 0.5866032699466156, 9.335119120325986]
8942  : 2026-02-20, [0.3402713867036441, 0.5894790661288455, 9.57024954716751]
8943  : 2026-02-20, [0.3524707487846834, 0.592105454407651, 9.805423796807665]
8944  : 2026-02-20, [0.363771486542705, 0.5978244589084593, 10.038404054548836]
8945  : 2026-02-20, [0.3763402162424063, 0.5992772084381068, 10.274382575319487]
8946  : 2026-02-20, [0.3903434791374609, 0.5969866880191812, 10.512669832843358]
8947  : 2026-02-20, [0.4021184673107599, 0.601637725461767, 10.746243807227474]
8948  : 2026-02-20, [0.3542370681808734, 2.319881340874818, 9.325881590944308]
8949  : 2026-02-20, [0.3662646282263452, 2.3519820877137816, 9.531753284059873]
8950  : 2026-02-20, [0.4425135111378596, 0.6340716753897708, 11.42341481347237]
8951  : 2026-02-20, [0.380374514105706, 2.67314105373078, 9.696484432163514]
8952  : 2026-02-20, [0.39315451411670554, 2.712464360780283, 9.894381125103012]
8953  : 2026-02-20, [0.40244739267390445, 2.7990959229002996, 10.048456684425796]
8954  : 2026-02-20, [0.41559883262630487, 2.8442596321149334, 10.240141535258761]
8955  : 2026-02-20, [0.42906096380259373, 2.885390078024482, 10.435548958172925]
8956  : 2026-02-20, [0.4427850743880851, 2.925338393032523, 10.631876532579394]
8957  : 2026-02-20, [0.4567113284502258, 2.9641363132316316, 10.829152358318142]
8958  : 2026-02-20, [0.4708475299426399, 3.0025906547059904, 11.026561815351371]
8959  : 2026-02-20, [0.486478994676818, 3.037653726663787, 11.225867278659397]
8960  : 2026-02-20, [0.501082016590683, 3.0757193987888254, 11.423198584620492]
8961  : 2026-02-20, [0.5158574068295698, 3.11290354670334, 11.62123904646709]
8962  : 2026-02-20, [0.5321460356225561, 3.1463181411623338, 11.821535823215111]
8963  : 2026-02-20, [0.5486500961343918, 3.1795167219809697, 12.021833181884638]
8964  : 2026-02-20, [0.5654102701599737, 3.2123743944032483, 12.222215335436777]
8965  : 2026-02-20, [0.5837409489399562, 3.2413359760769977, 12.424923074983045]
8966  : 2026-02-20, [0.6008521245352744, 3.2730563209267447, 12.62609155453798]
8967  : 2026-02-20, [0.6196094260865588, 3.301229615295696, 12.829160958617747]
8968  : 2026-02-20, [0.6370979878358044, 3.331961532400549, 13.030940479763647]
8969  : 2026-02-20, [0.6562492609884306, 3.359160726788986, 13.234590012222581]
8970  : 2026-02-20, [0.6754997645921218, 3.3855428460361545, 13.438957389371724]
8971  : 2026-02-20, [0.6949905426289811, 3.4121342817185742, 13.642875175652444]
8972  : 2026-02-20, [0.7145569983203555, 3.4374214453386465, 13.848021556340997]
8973  : 2026-02-20, [0.7343251492367031, 3.462566434731163, 14.053108416032135]
8974  : 2026-02-20, [0.7541654417991803, 3.4870037449795497, 14.25883081322127]
8975  : 2026-02-20, [0.7755739214528659, 3.507396056876088, 14.467030021671045]
