Itinerary: ['earth', 'MARS_BARYCENTER', 'SATURN_BARYCENTER', 'pluto']
13008 : 2028-01-01, [0.19350356586943482, 4.568126109136616, 17.23837032499395]
13009 : 2028-01-01, [0.2037718595547844, 4.599213436172718, 17.447014704272497]
13010 : 2028-01-01, [0.21414803319321615, 4.628632945592502, 17.65721902121428]
13011 : 2028-01-01, [0.6933737717744549, 2.5141698603780696, 19.542456367847475]
13012 : 2028-01-01, [0.7041095154942909, 2.53035009472191, 19.765540389783798]
13013 : 2028-01-01, [0.7187221947457101, 2.530335879949299, 20.00094192530499]
13014 : 2028-01-01, [0.7316499009150521, 2.538305149819378, 20.23004494926557]
13015 : 2028-01-01, [0.08631683306219386, 4.71686606872235, 18.94681709821546]
13016 : 2028-01-01, [0.09277461584687456, 4.747515998648486, 19.159709385504637]
13017 : 2028-01-01, [0.09946666170308581, 4.776011089485685, 19.37452224881123]
13018 : 2028-01-01, [0.10632304898776446, 4.806011558544011, 19.58766539246822]
13019 : 2028-01-01, [0.11478248212159235, 4.829660065612635, 19.805557452265774]
13020 : 2028-01-10, [0.4224958208784576, 0.6290070454021973, 8.948497133719345]
13021 : 2028-01-10, [0.4386237628261214, 0.6311184681199751, 9.180257769053904]
13022 : 2028-01-10, [0.45624292045709974, 0.6289981967906236, 9.414758882752276]
13023 : 2028-01-10, [0.4729602803046779, 0.6297627898354881, 9.647276929859835]
13024 : 2028-01-10, [0.48996127160269454, 0.6300393375064348, 9.879999390890871]
13025 : 2028-01-10, [0.508518767826464, 0.6259974933898405, 10.115483738783695]
13026 : 2028-01-10, [0.527392623761439, 0.6217630543018848, 10.350844321936677]
13027 : 2028-01-10, [0.5465822721454537, 0.6172113024659049, 10.58620642538864]
13028 : 2028-01-10, [0.5660000307927477, 0.6136539828794132, 10.820345986327839]
13029 : 2028-01-10, [0.4829534227706123, 2.652288198400077, 9.114758378829311]
13030 : 2028-01-10, [0.5147415870048831, 2.410738669595495, 9.574519743399621]
13031 : 2028-01-10, [0.5332012864271529, 2.436101900108163, 9.780696813464685]
13032 : 2028-01-10, [0.644212114420166, 0.6577119181721459, 11.698075967407688]
13033 : 2028-01-10, [0.547845206300939, 2.8849670474898526, 9.817187746209207]
13034 : 2028-01-10, [0.5667137923615684, 2.9269246899390815, 10.00636151769935]
13035 : 2028-01-10, [0.5859068909288503, 2.9659667910039715, 10.198126318067176]
13036 : 2028-01-10, [0.6053013800404505, 3.003479800610561, 10.391218819348987]
13037 : 2028-01-10, [0.6249318341389589, 3.040574672829249, 10.584493493031792]
13038 : 2028-01-10, [0.6461505880475444, 3.0743271804697154, 10.77952223148274]
13039 : 2028-01-10, [0.6662333738479065, 3.1102754731063205, 10.97349115304577]
13040 : 2028-01-10, [0.05354468012504887, 2.841007413478028, 12.105447906396922]
13041 : 2028-01-10, [0.7095903651409645, 3.17589357784154, 11.364516057017495]
13042 : 2028-01-10, [0.7297431389010614, 3.2102407906367887, 11.56001607046215]
13043 : 2028-01-10, [0.4774475596291352, 1.6516398252114985, 13.620912615159368]
13044 : 2028-01-10, [0.5964846567217621, 3.278137487815777, 12.125377855462458]
13045 : 2028-01-10, [0.6994369659601722, 3.4802302563101652, 12.070332777729663]
13046 : 2028-01-10, [0.717283706127166, 3.5208917787316287, 12.261824515141205]
13047 : 2028-01-10, [0.736706996606018, 3.557138261003955, 12.456154742390027]
13048 : 2028-01-10, [0.06643707200580078, 3.69691079826863, 13.236652129725568]
13049 : 2028-01-10, [0.07454840616441397, 3.7324383744413625, 13.443013219394222]
13050 : 2028-01-10, [0.08446824567964521, 3.764282578413734, 13.65124917590662]
13051 : 2028-01-10, [0.09244239956758304, 3.8025092025712333, 13.855048397861184]
13052 : 2028-01-10, [0.10288145537051675, 3.8333964492830694, 14.063722095346415]
13053 : 2028-01-10, [0.11237294368330991, 3.8670269626078815, 14.270600093708808]
13054 : 2028-01-10, [0.5638602670295362, 1.9852250376173548, 15.950914695353108]
13055 : 2028-01-10, [0.5741779231428481, 2.0032967822795427, 16.172525294577607]
13056 : 2028-01-10, [0.7599918913033363, 3.765925312619118, 14.474082796077546]
13057 : 2028-01-10, [0.7758222589981921, 3.7986087698322457, 14.675568971169563]
13058 : 2028-01-10, [0.7934235056580646, 3.8273470612839935, 14.879229433057942]
13059 : 2028-01-10, [0.809500828665212, 3.8591401284456337, 15.081359042889156]
13060 : 2028-01-10, [0.8273757913383005, 3.887009629935324, 15.285614578726376]
13061 : 2028-01-10, [0.8452562801054009, 3.913409755761747, 15.491333964132851]
13062 : 2028-01-10, [0.8648842398993914, 3.9352158710165925, 15.699899889084016]
13063 : 2028-01-10, [0.8830658254129219, 3.9618611962416748, 15.905072978345405]
13064 : 2028-01-10, [0.9012364451448881, 3.986836173485524, 16.111927381369586]
13065 : 2028-01-10, [0.9210742905025135, 4.007139496207326, 16.321786213290164]
13066 : 2028-01-10, [0.9407392165101629, 4.027288461116948, 16.53197232237289]
13067 : 2028-01-10, [0.9578837031389418, 4.052042516168596, 16.740073780692462]
13068 : 2028-01-10, [0.07977874058060765, 4.244951547988883, 17.67526971143051]
13069 : 2028-01-10, [0.1802233488435438, 4.59495860658348, 17.474818044572977]
13070 : 2028-01-10, [0.19030324201623383, 4.625438200690384, 17.68425855729338]
13071 : 2028-01-10, [0.2005001340224944, 4.6548599825815, 17.894639883396007]
13072 : 2028-01-10, [0.212178698930454, 4.679171959051559, 18.108649342017987]
13073 : 2028-01-10, [0.2239537546736066, 4.70172814309023, 18.324318102236166]
13074 : 2028-01-10, [0.23449934121478508, 4.728251794718431, 18.537248864066783]
13075 : 2028-01-10, [0.718735678659489, 2.5490864446995127, 20.482177876640996]
13076 : 2028-01-10, [0.729674023270055, 2.5629380262384798, 20.707387950491462]
13077 : 2028-01-10, [0.744785339944561, 2.5607583449631326, 20.944456315092307]
13078 : 2028-01-10, [0.7580169955135375, 2.564855573931258, 21.177127430555203]
13079 : 2028-01-10, [0.08821083949444798, 4.838357901795823, 19.82343125870973]
13080 : 2028-01-20, [0.41952856878698275, 0.6002930697904172, 8.9801783614226]
13081 : 2028-01-20, [0.4356023864035888, 0.6019039871764658, 9.212493626419947]
13082 : 2028-01-20, [0.4519258753822086, 0.6027631454236875, 9.445310979194103]
13083 : 2028-01-20, [0.4697674092377691, 0.5996967477310724, 9.680535843031159]
13084 : 2028-01-20, [0.48662247707084383, 0.5996107774625723, 9.913766745466583]
13085 : 2028-01-20, [0.5050910180073859, 0.5959330959094246, 10.148975886083191]
13086 : 2028-01-20, [0.5224665922159729, 0.5954724433682137, 10.382060964415814]
13087 : 2028-01-20, [0.541274609165241, 0.5952103924114153, 10.613514998423344]
13088 : 2028-01-20, [0.4757541574845907, 2.3352152754931343, 9.189030567022275]
13089 : 2028-01-20, [0.4925098748569592, 2.364405286955994, 9.393084838187047]
13090 : 2028-01-20, [0.509508629533973, 2.3931761494878945, 9.597315220978134]
13091 : 2028-01-20, [0.5085627751797296, 2.7741469151273987, 9.467290309692872]
13092 : 2028-01-20, [0.5250986390274369, 2.8278639671830987, 9.647037393789464]
13093 : 2028-01-20, [0.5423368550515693, 2.870470099213497, 9.837193045734933]
13094 : 2028-01-20, [0.5610259391900402, 2.9093691425559767, 10.029604918253982]
13095 : 2028-01-20, [0.5799787204404101, 2.947339477549422, 10.222681802010166]
13096 : 2028-01-20, [0.5991988532593628, 2.9846642432683983, 10.416136903472239]
13097 : 2028-01-20, [0.6185879394185018, 3.0214539752954286, 10.609958085286069]
13098 : 2028-01-20, [0.638242233221598, 3.057822395773876, 10.803935371004526]
13099 : 2028-01-20, [0.6581019592051081, 3.0940353861079797, 10.997862654686912]
13100 : 2028-01-20, [0.6793952296188562, 3.1266563291817446, 11.193948441199398]
13101 : 2028-01-20, [0.699579340727578, 3.161366056910181, 11.389054602362242]
13102 : 2028-01-20, [0.7211305201122968, 3.192608755314629, 11.586260724573075]
13103 : 2028-01-20, [0.742788228842992, 3.223668711110758, 11.78354306004625]
13104 : 2028-01-20, [0.762862906316932, 3.257116543626744, 11.980020550056322]
13105 : 2028-01-20, [0.48825010301064065, 1.6484989516618322, 14.113250945327529]
13106 : 2028-01-20, [0.6160958028548555, 3.3313200494285495, 12.552584147716596]
13107 : 2028-01-20, [0.7261447768814507, 3.54118121488675, 12.482674008231799]
13108 : 2028-01-20, [0.7440723497856141, 3.581328665591051, 12.674598984623335]
13109 : 2028-01-20, [0.7635576558137428, 3.6165621847258977, 12.86988015946036]
13110 : 2028-01-20, [0.7831918558666608, 3.6514267102841904, 13.065381433849149]
13111 : 2028-01-20, [0.07637553783361786, 3.7858847704767795, 13.887739691689601]
13112 : 2028-01-20, [0.08506097850581476, 3.8201201832964404, 14.094818838197746]
13113 : 2028-01-20, [0.09523731098634834, 3.8494216411940574, 14.305341047819594]
13114 : 2028-01-20, [0.10339002427093795, 3.8862312363449982, 14.510378739384064]
13115 : 2028-01-20, [0.1140074895787095, 3.9147501926487234, 14.721242317772568]
13116 : 2028-01-20, [0.12364402361206735, 3.945423092052669, 14.930932884335265]
13117 : 2028-01-20, [0.5814170374694934, 2.0046731475993624, 16.663909814931145]
13118 : 2028-01-20, [0.5936676016685042, 2.015752710364796, 16.8905796879667]
13119 : 2028-01-20, [0.7925948834436537, 3.849251514855936, 15.10815360170041]
13120 : 2028-01-20, [0.8101786271606063, 3.8772783896296645, 15.312542983209726]
13121 : 2028-01-20, [0.8278364107953896, 3.904157774809909, 15.518005814394702]
13122 : 2028-01-20, [0.8439721148614535, 3.9348589760999633, 15.721168909038584]
13123 : 2028-01-20, [0.8618264393242254, 3.9612563084217745, 15.926917252254002]
13124 : 2028-01-20, [0.8814236901290805, 3.9824576185136844, 16.136118691357236]
13125 : 2028-01-20, [0.8993691840362946, 4.006423646867659, 16.344207169096045]
13126 : 2028-01-20, [0.9174809842543935, 4.031329034640981, 16.551189981104624]
13127 : 2028-01-20, [0.937241654531405, 4.050996640964799, 16.761761704503797]
13128 : 2028-01-20, [0.957035392600347, 4.069957433483049, 16.973007173916603]
13129 : 2028-01-20, [0.9767597684116645, 4.088138041109561, 17.185102190478773]
13130 : 2028-01-20, [0.9959852568641622, 4.106022842875286, 17.39799190026055]
13131 : 2028-01-20, [0.08244432499420684, 4.300033310178512, 18.36752236482728]
13132 : 2028-01-20, [0.0889600735577358, 4.318141990979845, 18.592897935462418]
13133 : 2028-01-20, [0.19469322295289523, 4.7049602704420295, 18.350346506605074]
13134 : 2028-01-20, [0.2062759282916837, 4.727193078992609, 18.56653099271571]
13135 : 2028-01-20, [0.21661741735805912, 4.75310750582593, 18.78027507681601]
13136 : 2028-01-20, [0.22843858286422997, 4.773310757060375, 18.998250660075392]
13137 : 2028-01-20, [0.2403785737822384, 4.793198616733639, 19.216422809484122]
13138 : 2028-01-20, [0.25244571073627514, 4.811949652511082, 19.435604636752643]
13139 : 2028-01-20, [0.7394106200334768, 2.5841000912662633, 21.42648928870026]
13140 : 2028-02-01, [0.41617917320304854, 0.5660010292998846, 9.017819797497065]
13141 : 2028-02-01, [0.4321127031548071, 0.5668622142353876, 9.251025082609805]
13142 : 2028-02-01, [0.4483241433389204, 0.5673941194635117, 9.484281737197566]
13143 : 2028-02-01, [0.4647555035897986, 0.5677503201907779, 9.717494176219423]
13144 : 2028-02-01, [0.48143930396745893, 0.5684255448387474, 9.950135151193793]
13145 : 2028-02-01, [0.499379222985153, 0.5708376285960407, 10.179783148418807]
13146 : 2028-02-01, [0.43777777863012096, 2.2543171017585033, 8.807905119611377]
13147 : 2028-02-01, [0.4408282836120265, 2.5424931854083557, 8.766678530979618]
13148 : 2028-02-01, [0.4702742708025943, 2.314674560319264, 9.215051168878142]
13149 : 2028-02-01, [0.46840541291885657, 2.678990075474811, 9.102604511606332]
13150 : 2028-02-01, [0.48461295847005237, 2.7248629122865378, 9.290524129243408]
13151 : 2028-02-01, [0.5011144885324367, 2.7677235632108577, 9.481161948256705]
13152 : 2028-02-01, [0.5190774473169955, 2.80747333051547, 9.673449222167534]
13153 : 2028-02-01, [0.5360874767936176, 2.848682304744781, 9.865230218461601]
13154 : 2028-02-01, [0.5533174625536278, 2.889225102388959, 10.057457435057414]
13155 : 2028-02-01, [0.5720011667861139, 2.926865938302663, 10.251132894911223]
13156 : 2028-02-01, [0.5909038001485593, 2.9642521499801133, 10.444844049871326]
13157 : 2028-02-01, [0.6087837909670778, 3.00367410005434, 10.637542108978584]
13158 : 2028-02-01, [0.6280661678529733, 3.0396403665306764, 10.832293465616349]
13159 : 2028-02-01, [0.6475403464505581, 3.0751925921532757, 11.027267061396165]
13160 : 2028-02-01, [0.6684586809642424, 3.107347862434309, 11.22419345660145]
13161 : 2028-02-01, [0.6882821575195713, 3.14204241243959, 11.419675430040838]
13162 : 2028-02-01, [0.7095246025131648, 3.17327318897713, 11.617202208509704]
13163 : 2028-02-01, [0.7295862944451043, 3.2066183120479224, 11.813795393506973]
13164 : 2028-02-01, [0.7510183505782583, 3.2366965369184113, 12.01228511250333]
13165 : 2028-02-01, [0.7724925603505488, 3.265991946326432, 12.21151549332302]
13166 : 2028-02-01, [0.7926452600004317, 3.297776701576606, 12.409578038422962]
13167 : 2028-02-01, [0.8123897431944547, 3.3262238334134553, 12.611386423392089]
13168 : 2028-02-01, [0.5052060765735676, 1.6576009116794972, 14.837193011746935]
13169 : 2028-02-01, [0.6475637366595661, 3.4118924295502264, 13.190543833790207]
13170 : 2028-02-01, [0.7675966350692767, 3.6358861064070855, 13.096517258523638]
13171 : 2028-02-01, [0.7870021849446454, 3.6704831197616303, 13.292514695293724]
13172 : 2028-02-01, [0.8065494645876968, 3.704485497516967, 13.488965037895337]
13173 : 2028-02-01, [0.8261585656734164, 3.737557303428994, 13.686284130897588]
13174 : 2028-02-01, [0.08133008273467568, 3.8697539350748094, 14.548915982190515]
13175 : 2028-02-01, [0.09115757340182142, 3.8980968071822493, 14.760745619415927]
13176 : 2028-02-01, [0.10029335327280958, 3.929186483246717, 14.970520163480474]
13177 : 2028-02-01, [0.10966299275569369, 3.9604006858427567, 15.179936321401549]
13178 : 2028-02-01, [0.1192044092243, 3.989345819991849, 15.39144977078385]
13179 : 2028-02-01, [0.1300989999461684, 4.015216624695012, 15.60468437535882]
13180 : 2028-02-01, [0.13877944812558757, 4.045583348523424, 15.81563720335099]
13181 : 2028-02-01, [0.6067786848590321, 2.0281039792330353, 17.615117335907932]
13182 : 2028-02-01, [0.6194319553970875, 2.037502178459189, 17.84306586614372]
13183 : 2028-02-01, [0.8391863199608584, 3.9518229530006477, 15.958990727038493]
13184 : 2028-02-01, [0.8551082989197281, 3.9811453255682516, 16.16374637551202]
13185 : 2028-02-01, [0.8728567316858814, 4.00700316697935, 16.370140101334766]
13186 : 2028-02-01, [0.890594207860979, 4.031732774690607, 16.577673017448415]
13187 : 2028-02-01, [0.9100288319892889, 4.051063501997448, 16.788907666013262]
13188 : 2028-02-01, [0.9279718700923727, 4.075244252935138, 16.99678387697249]
13189 : 2028-02-01, [0.9458038467421644, 4.096970356324746, 17.207225796933088]
13190 : 2028-02-01, [0.9654117030621918, 4.1149679780207675, 17.41962031891704]
13191 : 2028-02-01, [0.9851161025098845, 4.133461828182305, 17.63142206930781]
13192 : 2028-02-01, [1.004706107934936, 4.1499875139585765, 17.845306378106486]
13193 : 2028-02-01, [1.0242442601906876, 4.16567679373885, 18.060078946070462]
13194 : 2028-02-01, [1.0435254674947854, 4.180998546776084, 18.27547598572913]
13195 : 2028-02-01, [1.0628829090750496, 4.190818807156121, 18.49629828376883]
13196 : 2028-02-01, [0.09130642090337428, 4.386103337041713, 19.52259024205491]
13197 : 2028-02-01, [0.09916192474368929, 4.402281087784683, 19.74855698747163]
13198 : 2028-02-01, [0.21224672381827397, 4.827646233758838, 19.460107042422887]
13199 : 2028-02-01, [0.22406375416200106, 4.84578108836782, 19.68015515747018]
13200 : 2028-02-10, [0.41326040376829143, 0.5416622332320407, 9.045077362999667]
13201 : 2028-02-10, [0.4290922610157995, 0.5426283950532377, 9.278279343930961]
13202 : 2028-02-10, [0.44514379781708235, 0.543895460529113, 9.510960741653806]
13203 : 2028-02-10, [0.3904696951372513, 2.134958444328439, 8.22457186053431]
13204 : 2028-02-10, [0.4761132502530188, 0.5767269675322915, 9.94715978221469]
13205 : 2028-02-10, [0.40709793715672965, 2.4440006166464423, 8.39890144619683]
13206 : 2028-02-10, [0.42213818135898207, 2.486171752006781, 8.591690066634236]
13207 : 2028-02-10, [0.43429176884872484, 2.574107404468927, 8.741600826682348]
13208 : 2028-02-10, [0.44880293533283777, 2.6224491014673776, 8.928747963199784]
13209 : 2028-02-10, [0.464697847430128, 2.6662105075589895, 9.119091645010883]
13210 : 2028-02-10, [0.4808457579560254, 2.709072445095545, 9.31008179694843]
13211 : 2028-02-10, [0.4972220814299436, 2.750850523200795, 9.501927395369261]
13212 : 2028-02-10, [0.5138285365752149, 2.7921521932684965, 9.69401927015629]
13213 : 2028-02-10, [0.5306915717980243, 2.833452732943986, 9.885855695257991]
13214 : 2028-02-10, [0.5477314750830272, 2.873980314229472, 10.0782882106875]
13215 : 2028-02-10, [0.5661934414058465, 2.9111750848762066, 10.272631473717947]
13216 : 2028-02-10, [0.5835957533260296, 2.9507073161680495, 10.465696930505922]
13217 : 2028-02-10, [0.6024726611733104, 2.9870920519226667, 10.660435286904026]
13218 : 2028-02-10, [0.621506298575865, 3.02286715720556, 10.855626544218577]
13219 : 2028-02-10, [0.6407230501277329, 3.058226401758949, 11.051050548113318]
13220 : 2028-02-10, [0.660055513043976, 3.092908120293776, 11.247036366662247]
13221 : 2028-02-10, [0.6796033076501777, 3.127436979979454, 11.442959712370367]
13222 : 2028-02-10, [0.6993122895612726, 3.161335354084608, 11.63935235635412]
13223 : 2028-02-10, [0.7203463175028249, 3.1917280185788703, 11.837925663918304]
13224 : 2028-02-10, [0.7402494951649542, 3.2241636394377178, 12.035586865397327]
13225 : 2028-02-10, [0.7614994785719773, 3.253573848140528, 12.234926673287495]
13226 : 2028-02-10, [0.7815868624439334, 3.2853732036025973, 12.433039933953467]
13227 : 2028-02-10, [0.8028885752747051, 3.313020556246422, 12.634090868478873]
13228 : 2028-02-10, [0.8239974367443705, 3.3400850514695426, 12.835917511786086]
13229 : 2028-02-10, [0.8426576763325301, 3.3701757103515795, 13.037166613315891]
13230 : 2028-02-10, [0.515611249513033, 1.656313905616511, 15.328074844870455]
13231 : 2028-02-10, [0.6652939859039161, 3.465954094977949, 13.618751919118136]
13232 : 2028-02-10, [0.7934490735406586, 3.6938918228347926, 13.512659103624552]
13233 : 2028-02-10, [0.8128228545449674, 3.7276863263288305, 13.709490819126202]
13234 : 2028-02-10, [0.8322639281137715, 3.7602847504165533, 13.907451321469672]
13235 : 2028-02-10, [0.8503875619508603, 3.7963049209587663, 14.103307517090373]
13236 : 2028-02-10, [0.08180624704411978, 3.922224599283483, 14.995969153672396]
13237 : 2028-02-10, [0.09026781718960443, 3.9527713573394885, 15.206960825470906]
13238 : 2028-02-10, [0.10048006448238392, 3.9787668058607464, 15.42075312965687]
13239 : 2028-02-10, [0.10983749028231678, 4.007740605771992, 15.63242190394569]
13240 : 2028-02-10, [0.11939032194689617, 4.035632780975616, 15.844976897077487]
13241 : 2028-02-10, [0.13030806418709537, 4.058635838976901, 16.061056096836005]
13242 : 2028-02-10, [0.14020016065720123, 4.0849141452390585, 16.27488569410374]
13243 : 2028-02-10, [0.14904956196071467, 4.114360966779853, 16.486589471259432]
13244 : 2028-02-10, [0.6256494083836487, 2.0412304049159524, 18.333120186700402]
13245 : 2028-02-10, [0.638556257957391, 2.048869332361418, 18.562574409681186]
13246 : 2028-02-10, [0.6537229941557089, 2.048363352533789, 18.797913653310502]
13247 : 2028-02-10, [0.8900190837584012, 4.049954826866891, 16.81002608937471]
13248 : 2028-02-10, [0.905965392588831, 4.077313908744838, 17.016720698666333]
13249 : 2028-02-10, [0.9236425427475808, 4.100788204187368, 17.22556925306505]
13250 : 2028-02-10, [0.9414536807493039, 4.123862491366864, 17.434683827883834]
13251 : 2028-02-10, [0.9608205030991936, 4.1409084627892465, 17.64827103411156]
13252 : 2028-02-10, [0.9802213038842081, 4.157470727446685, 17.862307968669107]
13253 : 2028-02-10, [0.9996442709173691, 4.173542127421161, 18.07681360166147]
13254 : 2028-02-10, [1.0175343950043891, 4.194543929759357, 18.287921675236255]
13255 : 2028-02-10, [1.0385337144107467, 4.205052101976306, 18.506414183612947]
13256 : 2028-02-10, [1.0578448937133582, 4.219002752651212, 18.72315235363543]
13257 : 2028-02-10, [1.0770368248862834, 4.232449003897726, 18.94051417121599]
13258 : 2028-02-10, [1.0985200946829219, 4.236011794157554, 19.165468111159523]
13259 : 2028-02-10, [0.093203452759663, 4.431850452704101, 20.224946094536236]
13260 : 2028-02-20, [0.34577042030998667, 2.0129595494365824, 7.641270030253431]
13261 : 2028-02-20, [0.35847021790167977, 2.0506294594846564, 7.840900322613664]
13262 : 2028-02-20, [0.3622536749673746, 2.29417015683784, 7.843576168194785]
13263 : 2028-02-20, [0.37543804351381505, 2.3409127900385958, 8.033649166447589]
13264 : 2028-02-20, [0.3876082257584175, 2.416576230307823, 8.19581554393376]
13265 : 2028-02-20, [0.4012710130509347, 2.468285231341009, 8.380443755608056]
13266 : 2028-02-20, [0.4152210549142553, 2.516127285009706, 8.56865166007604]
13267 : 2028-02-20, [0.42943460315883264, 2.562440519836961, 8.758124877004207]
13268 : 2028-02-20, [0.44386887723917234, 2.6078509559843117, 8.948280166776517]
13269 : 2028-02-20, [0.4596284791696916, 2.650520168285402, 9.139851352544907]
13270 : 2028-02-20, [0.4755852391536686, 2.6924781202067205, 9.331936640639611]
13271 : 2028-02-20, [0.4918058755058283, 2.7340353093756518, 9.52415881511852]
13272 : 2028-02-20, [0.5081708877501887, 2.774800037632641, 9.717029074617171]
13273 : 2028-02-20, [0.5247868667882105, 2.8154276295424028, 9.909785503669386]
13274 : 2028-02-20, [0.5416049895657182, 2.8557010463186843, 10.102693964115597]
13275 : 2028-02-20, [0.5586067256150521, 2.895570951844607, 10.29582232254034]
13276 : 2028-02-20, [0.5769789182307752, 2.931963812891503, 10.491057268877721]
13277 : 2028-02-20, [0.5943784642005476, 2.9709841049731556, 10.684637430826298]
13278 : 2028-02-20, [0.6131131413599069, 3.0065097279777646, 10.880377130662328]
13279 : 2028-02-20, [0.6308034074089169, 3.0445497674718194, 11.074646825119263]
13280 : 2028-02-20, [0.649886510788172, 3.0793363699675114, 11.270777119244316]
13281 : 2028-02-20, [0.669067374418528, 3.1134356738183384, 11.467496951763135]
13282 : 2028-02-20, [0.6884469155434821, 3.1470984098496984, 11.664454674606821]
13283 : 2028-02-20, [0.7079142971016189, 3.180116375133752, 11.86196932776463]
13284 : 2028-02-20, [0.7287290865990811, 3.209855300127164, 12.061415613273754]
13285 : 2028-02-20, [0.7483732804245347, 3.2414312351966217, 12.260195484378844]
13286 : 2028-02-20, [0.7693947982071725, 3.2699122610378737, 12.460692940754955]
13287 : 2028-02-20, [0.7892486997326961, 3.3009633447599107, 12.659787955507396]
13288 : 2028-02-20, [0.8090872516447628, 3.3302927849696364, 12.860619963385599]
13289 : 2028-02-20, [0.8302394275878382, 3.357103975086865, 13.062656597325297]
13290 : 2028-02-20, [0.8500374158522302, 3.385639176821992, 13.264323407325778]
13291 : 2028-02-20, [0.8704488288620706, 3.4106488117267277, 13.468902359411201]
13292 : 2028-02-20, [0.07449660395116234, 3.6050639251651924, 14.320439470883645]
13293 : 2028-02-20, [0.6834426879172717, 3.5096621016280634, 14.056895210454664]
13294 : 2028-02-20, [0.6965847426141183, 3.545096240912698, 14.258319016473184]
