Itinerary: ['earth', 'MARS_BARYCENTER', 'SATURN_BARYCENTER', 'pluto']
15257 : 2029-01-20, [0.17889105160237415, 2.564976959673389, 11.506131988724237]
15258 : 2029-01-20, [0.18272135450310933, 2.6096973831068206, 11.707581262390068]
15259 : 2029-01-20, [0.18739261960211595, 2.651113283566852, 11.911494096831031]
15260 : 2029-01-20, [0.19126872597709257, 2.6956259844922204, 12.113105289530687]
15261 : 2029-01-20, [0.1960197627849755, 2.737142647403653, 12.316837589811371]
15262 : 2029-01-20, [0.20081765902041596, 2.7782693926607744, 12.520912948318808]
15263 : 2029-01-20, [0.20480612014806593, 2.822987145602643, 12.722206734249292]
15264 : 2029-01-20, [0.20967271618180033, 2.863787043077212, 12.926540240740987]
15265 : 2029-01-20, [0.21460574364642335, 2.904754559432527, 13.130639696921051]
15266 : 2029-01-20, [0.21868437145819006, 2.9493769976460547, 13.331938630895756]
15267 : 2029-01-20, [0.22370074493897354, 2.9902268813740553, 13.536072373686972]
15268 : 2029-01-20, [0.22874362810698426, 3.030709804502719, 13.740546567390298]
15269 : 2029-01-20, [0.2338545009891551, 3.0713789927389654, 13.944766506271879]
15270 : 2029-01-20, [0.23806344094139656, 3.1159570442285855, 14.145979514830017]
15271 : 2029-01-20, [0.24324020588817535, 3.1562922560508198, 14.350467538061004]
15272 : 2029-01-20, [0.2484809528923307, 3.1964070842986785, 14.55511196280899]
15273 : 2029-01-20, [0.25376397621281727, 3.2367170374206626, 14.75951898636652]
15274 : 2029-01-20, [0.2590810209851268, 3.2767742597777656, 14.964144719237106]
15275 : 2029-01-20, [0.26446326772070233, 3.316605235835565, 15.168931496443733]
15276 : 2029-01-20, [0.26989293918902957, 3.3567159621272067, 15.373391098683763]
15277 : 2029-01-20, [0.27534422579044865, 3.3964249688428727, 15.57823080536668]
15278 : 2029-01-20, [0.28086755174593114, 3.4359698589897083, 15.78316258926436]
15279 : 2029-01-20, [0.286411579774161, 3.4754883430703507, 15.988100077155488]
15280 : 2029-01-20, [0.29200741729812074, 3.514582107084922, 16.193410475616957]
15281 : 2029-01-20, [0.2976771551784947, 3.5539001072933294, 16.398422737528175]
15282 : 2029-01-20, [0.30335991676434715, 3.5927130156102667, 16.603927067625385]
15283 : 2029-01-20, [0.3091012261674429, 3.6315647000802267, 16.80933407375233]
15284 : 2029-01-20, [0.31489894634679066, 3.6708494542589656, 17.014251599394242]
15285 : 2029-01-20, [0.3218453406277078, 3.703913184334643, 17.224241475037648]
15286 : 2029-01-20, [0.3277312552202243, 3.7422974359953325, 17.42997130878444]
15287 : 2029-01-20, [0.33366347462655516, 3.780571237543305, 17.63576528783014]
15288 : 2029-01-20, [0.3396422965186767, 3.8187368682769276, 17.8416208352044]
15289 : 2029-01-20, [0.3468331640940843, 3.850966847043037, 18.05219998886288]
15290 : 2029-01-20, [0.35291692565233307, 3.888830273709322, 18.258252800638342]
15291 : 2029-01-20, [0.36026295022651467, 3.9218065738075043, 18.467930475965982]
15292 : 2029-01-20, [0.36640755291108174, 3.95747412327273, 18.676118323816183]
15293 : 2029-01-20, [0.3738847806942296, 3.9899993203489306, 18.886115898956838]
15294 : 2029-01-20, [0.38012632233464105, 4.0252241154189266, 19.09464956224643]
15295 : 2029-01-20, [0.38773606543988154, 4.0572909628814005, 19.30497297167872]
15296 : 2029-01-20, [0.3940912964178749, 4.092236218691782, 19.513672484890343]
15297 : 2029-01-20, [0.4018062811291531, 4.123036500186851, 19.725157218683997]
15298 : 2029-01-20, [0.4095662505907106, 4.152243271415221, 19.938190477994066]
15299 : 2029-01-20, [0.41608861115348855, 4.186584637053046, 20.147326751793464]
15300 : 2029-02-01, [0.10102164192634326, 1.8096138852369772, 8.08936447283668]
15301 : 2029-02-01, [0.10405507553296117, 1.8542329472411223, 8.291711977225917]
15302 : 2029-02-01, [0.10771835342882592, 1.8967594206226661, 8.495522225948507]
15303 : 2029-02-01, [0.11082033335403398, 1.94143519234022, 8.697744474305745]
15304 : 2029-02-01, [0.11393864075021871, 1.9859705471116833, 8.900090812138098]
15305 : 2029-02-01, [0.11707837640015852, 2.0306617370958198, 9.102259886504022]
15306 : 2029-02-01, [0.12025195244120616, 2.0753232566180215, 9.304424790940772]
15307 : 2029-02-01, [0.12411599442094945, 2.1173381504605415, 9.50854585511851]
15308 : 2029-02-01, [0.12733958718064664, 2.1619740759954427, 9.71068633682391]
15309 : 2029-02-01, [0.1305977668443353, 2.2065806252546563, 9.912821607901009]
15310 : 2029-02-01, [0.13387359155251774, 2.251086270520373, 10.115040137927108]
15311 : 2029-02-01, [0.13789446973324007, 2.292772422200197, 10.319333108066562]
15312 : 2029-02-01, [0.1412245253082941, 2.337368885918649, 10.521406588773058]
15313 : 2029-02-01, [0.1445904128133748, 2.381939095473409, 10.723470491713217]
15314 : 2029-02-01, [0.14872621682317502, 2.42330007121341, 10.927973711963416]
15315 : 2029-02-01, [0.1521523120221757, 2.467831107822227, 11.1300165801556]
15316 : 2029-02-01, [0.15558833219379012, 2.512413940640413, 11.331997727165795]
15317 : 2029-02-01, [0.15985591706684157, 2.553746432254713, 11.536397650678445]
15318 : 2029-02-01, [0.16335428313423114, 2.598082944908667, 11.738562771957103]
15319 : 2029-02-01, [0.16688747373426105, 2.642614734476957, 11.940497791788781]
15320 : 2029-02-01, [0.17127654630590228, 2.683762863209357, 12.14496059048474]
15321 : 2029-02-01, [0.17485775873443488, 2.7280870915535225, 12.347055149712043]
15322 : 2029-02-01, [0.17932771479007298, 2.7690380395547836, 12.551634245655144]
15323 : 2029-02-01, [0.18297214775484713, 2.813401984423322, 12.753625867821832]
15324 : 2029-02-01, [0.18752663272828907, 2.8542205813424246, 12.958252785929286]
15325 : 2029-02-01, [0.19122282387127437, 2.8987670953952644, 13.160010080733462]
15326 : 2029-02-01, [0.1958653077742229, 2.9392015499547988, 13.364933142270976]
15327 : 2029-02-01, [0.19963896177068016, 2.9840241065893136, 13.566336931640006]
15328 : 2029-02-01, [0.20435198252276934, 3.0241175865607386, 13.771530430916492]
15329 : 2029-02-01, [0.20912347191565075, 3.0645965374889417, 13.976279990595408]
15330 : 2029-02-01, [0.21298235701584559, 3.1089140070496923, 14.178103635934463]
15331 : 2029-02-01, [0.2178381303044853, 3.149276812525233, 14.382885057170283]
15332 : 2029-02-01, [0.2217518399661395, 3.1935339687081092, 14.584714191325752]
15333 : 2029-02-01, [0.22669160970269533, 3.2337812388967144, 14.78952715140059]
15334 : 2029-02-01, [0.23166771998301472, 3.273774076408269, 14.994558203608715]
15335 : 2029-02-01, [0.23669111522418465, 3.3133008254109324, 15.200008059364885]
15336 : 2029-02-01, [0.24075234042189148, 3.3577457285663455, 15.401501931011763]
15337 : 2029-02-01, [0.24585410783604567, 3.397450690036613, 15.606695202127343]
15338 : 2029-02-01, [0.25102638823071094, 3.43738021962188, 15.811593392147408]
15339 : 2029-02-01, [0.25622817881848853, 3.4765754777303224, 16.01719634345119]
15340 : 2029-02-01, [0.26149616293795835, 3.5159180291179726, 16.22258580794407]
15341 : 2029-02-01, [0.2667875776683067, 3.5552367245281102, 16.427975697803586]
15342 : 2029-02-01, [0.2710375233260683, 3.598996457737633, 16.629966018936297]
15343 : 2029-02-01, [0.27643144783785584, 3.638449999463981, 16.835118552698162]
15344 : 2029-02-01, [0.28185836640945017, 3.677193473263063, 17.040948160327485]
15345 : 2029-02-01, [0.28733270426824276, 3.715829556666077, 17.24683773906568]
15346 : 2029-02-01, [0.29285443181694293, 3.754356897579738, 17.45278867060332]
15347 : 2029-02-01, [0.29842349097847193, 3.792773681447758, 17.65880282757377]
15348 : 2029-02-01, [0.3052001901555745, 3.825700061994702, 17.869099747849724]
15349 : 2029-02-01, [0.3108764138680793, 3.863824353694457, 18.075299232437466]
15350 : 2029-02-01, [0.3166398866029168, 3.903247261794854, 18.28011285160223]
15351 : 2029-02-01, [0.3223719368071986, 3.939271701856194, 18.488356361336606]
15352 : 2029-02-01, [0.32819155232388736, 3.977056088523667, 18.694752359152446]
15353 : 2029-02-01, [0.3340592535464145, 4.014729106426515, 18.90121164002707]
15354 : 2029-02-01, [0.3412332725455322, 4.0472326924208435, 19.111534035033625]
15355 : 2029-02-01, [0.347167235932638, 4.082629570715836, 19.320203193351524]
15356 : 2029-02-01, [0.353192426735019, 4.119875399975282, 19.5269321732897]
15357 : 2029-02-01, [0.36054499220602737, 4.151017245754046, 19.738437762039926]
15358 : 2029-02-01, [0.3666277256352006, 4.186329173602274, 19.947043100762524]
15359 : 2029-02-01, [0.3741445278954895, 4.217296192898607, 20.158559279205903]
15360 : 2029-02-10, [0.09216687294159134, 1.7993120339159614, 8.108521093142446]
15361 : 2029-02-10, [0.09498490848650576, 1.8436724686851178, 8.311342622828375]
15362 : 2029-02-10, [0.09782530886326875, 1.888174118662916, 8.514000572473817]
15363 : 2029-02-10, [0.10069841617012507, 1.932644984385922, 8.71665659944395]
15364 : 2029-02-10, [0.10358878923175951, 1.976973913333341, 8.919437297434898]
15365 : 2029-02-10, [0.10650312611496965, 2.0212923564267897, 9.12220451745824]
15366 : 2029-02-10, [0.10944696299447218, 2.0659164511565855, 9.324636585848943]
15367 : 2029-02-10, [0.11307312500283463, 2.107514336127312, 9.529412538869853]
15368 : 2029-02-10, [0.11607236221984486, 2.1517588571127857, 9.732168780667369]
15369 : 2029-02-10, [0.11910363166025459, 2.196150775251769, 9.934745593087976]
15370 : 2029-02-10, [0.12215059194540623, 2.2403899697315666, 10.137459438323027]
15371 : 2029-02-10, [0.12522124980245294, 2.2846268960476253, 10.340151854149921]
15372 : 2029-02-10, [0.12832502630776338, 2.3292753801914126, 10.542399593500825]
15373 : 2029-02-10, [0.13144332506153525, 2.3735224927240286, 10.745034182214438]
15374 : 2029-02-10, [0.13533983114480372, 2.4146498614323173, 10.95001030742288]
15375 : 2029-02-10, [0.1385279072787884, 2.459015508060163, 11.15245658466105]
15376 : 2029-02-10, [0.14173025601775843, 2.5032203228631467, 11.355049421119093]
15377 : 2029-02-10, [0.14495618672453178, 2.547432120330876, 11.557611692944592]
15378 : 2029-02-10, [0.1490216229313284, 2.5884735253849396, 11.762504851683733]
15379 : 2029-02-10, [0.15230493303448925, 2.6328788683936994, 11.964816198571812]
15380 : 2029-02-10, [0.1556290559405187, 2.6773201145974856, 12.167050829461996]
15381 : 2029-02-10, [0.15980604775889876, 2.717990712528003, 12.372203239713096]
15382 : 2029-02-10, [0.16317597057702266, 2.7621586664443303, 12.57466536297865]
15383 : 2029-02-10, [0.16658139426305174, 2.8065447419327474, 12.7768738638042]
15384 : 2029-02-10, [0.17087985466801492, 2.847031396926685, 12.9820887484053]
15385 : 2029-02-10, [0.17433363051319714, 2.8912028165425046, 13.1844635529443]
15386 : 2029-02-10, [0.17782372015658512, 2.93560625204234, 13.386570027801074]
15387 : 2029-02-10, [0.1822473888434117, 2.975985411815119, 13.591767199341469]
15388 : 2029-02-10, [0.18579838699742504, 3.020390770973716, 13.79381084202886]
15389 : 2029-02-10, [0.19030307985385664, 3.0605769043989843, 13.99912001574716]
15390 : 2029-02-10, [0.19391492061834273, 3.1049884174441225, 14.201096661937534]
15391 : 2029-02-10, [0.19850839738043885, 3.1447648821435346, 14.406726720476026]
15392 : 2029-02-10, [0.20216255262354027, 3.189241312252396, 14.608596135124065]
15393 : 2029-02-10, [0.20685976938814002, 3.2291814064641655, 14.813958824147695]
15394 : 2029-02-10, [0.2105780613410092, 3.2733752019049827, 15.016046736754006]
15395 : 2029-02-10, [0.21535227249930217, 3.313423184651892, 15.221224542848805]
15396 : 2029-02-10, [0.2201594268032366, 3.353140295891636, 15.426700277305127]
15397 : 2029-02-10, [0.22397362734066933, 3.3973136479617843, 15.628712724697547]
15398 : 2029-02-10, [0.22888589412193913, 3.4368354590058274, 15.834278646872235]
15399 : 2029-02-10, [0.23276458654758966, 3.4810842152936985, 16.036151198158713]
15400 : 2029-02-10, [0.23773528739946087, 3.520479675026564, 16.241785037573976]
15401 : 2029-02-10, [0.24278620635811168, 3.559846830377593, 16.447366963264294]
15402 : 2029-02-10, [0.24785808516403895, 3.5991178033537823, 16.65302411148218]
15403 : 2029-02-10, [0.2518683068393595, 3.6428991984637484, 16.855232494696892]
15404 : 2029-02-10, [0.25704275972498875, 3.682307951684506, 17.060649288590508]
15405 : 2029-02-10, [0.2622521318373388, 3.7209977517756436, 17.26675011638702]
15406 : 2029-02-10, [0.26750956049357694, 3.759576299827094, 17.47291413967933]
15407 : 2029-02-10, [0.2728097289893931, 3.7984115955156197, 17.678778675494986]
15408 : 2029-02-10, [0.2781581879568022, 3.836701104221026, 17.88514070782217]
15409 : 2029-02-10, [0.28356033439110695, 3.87495422185618, 18.091485443752713]
15410 : 2029-02-10, [0.2890109136245379, 3.913096307787523, 18.29789277858794]
15411 : 2029-02-10, [0.294547109895873, 3.952560606248485, 18.50289228385564]
15412 : 2029-02-10, [0.30009571387345685, 3.9904989848875836, 18.70940530123896]
15413 : 2029-02-10, [0.3056930164369532, 4.028324414665438, 18.91598256889761]
15414 : 2029-02-10, [0.3113396061188622, 4.065555711261662, 19.123104682619477]
15415 : 2029-02-10, [0.3169658721953928, 4.101271140581658, 19.331762987222948]
15416 : 2029-02-10, [0.32270299987062817, 4.138653173605577, 19.538643826523796]
15417 : 2029-02-10, [0.32850272998069613, 4.175585808224089, 19.745911461795217]
15418 : 2029-02-10, [0.3356664027652166, 4.2074968712493845, 19.9568367259854]
15419 : 2029-02-10, [0.34155459198290217, 4.2438074066532625, 20.164638001363837]
15420 : 2029-02-20, [0.08192768147851333, 1.7894180040919263, 8.12865431442956]
15421 : 2029-02-20, [0.08449579353322906, 1.8334886446107168, 8.332015561856053]
15422 : 2029-02-20, [0.08709028862767831, 1.8775852001695752, 8.535324511202747]
15423 : 2029-02-20, [0.08970931107790109, 1.9216694336414166, 8.738621255280682]
15424 : 2029-02-20, [0.09235278190748168, 1.9657418987717779, 8.941905319320743]
15425 : 2029-02-20, [0.09502060998487222, 2.009802883640809, 9.145176506374318]
15426 : 2029-02-20, [0.09771052953393576, 2.053807019492483, 9.348482450973583]
15427 : 2029-02-20, [0.10042696706029816, 2.0978498751717476, 9.551723157767954]
15428 : 2029-02-20, [0.10316767529781547, 2.141886119120412, 9.754946205581772]
15429 : 2029-02-20, [0.1059325544006895, 2.185915835671184, 9.958151609928127]
15430 : 2029-02-20, [0.10872164098585933, 2.2299418848545147, 10.161336474159626]
15431 : 2029-02-20, [0.11153288203531744, 2.2741606573311737, 10.36430646063351]
15432 : 2029-02-20, [0.11436768011230093, 2.318136274569002, 10.567496045318697]
15433 : 2029-02-20, [0.11723725728133545, 2.362327924622821, 10.770434818095842]
15434 : 2029-02-20, [0.12012302675209761, 2.4063613782801405, 10.973515594967763]
15435 : 2029-02-20, [0.12303289859816, 2.4503987675779904, 11.176568333823852]
15436 : 2029-02-20, [0.12596683044642365, 2.494441035126099, 11.379592134427478]
15437 : 2029-02-20, [0.12972044853566397, 2.5351702536829293, 11.585109297781406]
15438 : 2029-02-20, [0.13271555688458345, 2.5791703594770587, 11.788114083638357]
15439 : 2029-02-20, [0.13574423447356274, 2.623364649044304, 11.990891116482134]
15440 : 2029-02-20, [0.13878766940728943, 2.667390158792081, 12.193822171800628]
15441 : 2029-02-20, [0.14185522005417087, 2.711430371950709, 12.39671440799512]
15442 : 2029-02-20, [0.14494686084610744, 2.7554864375358354, 12.599566701618057]
15443 : 2029-02-20, [0.14893513940542116, 2.795877621770441, 12.805187238824137]
15444 : 2029-02-20, [0.15209857062389937, 2.840111558331061, 13.00778987104504]
15445 : 2029-02-20, [0.15527564338310795, 2.884169984681312, 13.21055437193558]
15446 : 2029-02-20, [0.15847679494233002, 2.9282502362551965, 13.413272968802474]
15447 : 2029-02-20, [0.162625411762643, 2.9684263388329186, 13.618948249404438]
15448 : 2029-02-20, [0.16589950111661406, 3.012712112448502, 13.821388386434885]
15449 : 2029-02-20, [0.16918611179930532, 3.0568128301916344, 14.02400105800906]
15450 : 2029-02-20, [0.17249344961329013, 3.1012219655946254, 14.226284584792085]
15451 : 2029-02-20, [0.17681830497896073, 3.141147435130775, 14.432034259890267]
15452 : 2029-02-20, [0.18019034208186688, 3.1852791110256446, 14.634530546892488]
15453 : 2029-02-20, [0.18458543010612227, 3.2251359472724164, 14.840278622621463]
