Itinerary: ['earth', 'mars', 'saturn', 'pluto']
case #: launch date, tof of each leg
2493  : 2023-02-20, [0.7834459217233334, 2.4657656576599276, 15.000788420616741]
2494  : 2023-02-20, [0.06817396360845518, 2.5510492695016644, 15.880776766889879]
2495  : 2023-02-20, [0.07134502163593781, 2.5721153235296024, 16.10653965483446]
2496  : 2023-02-20, [0.24454687613299939, 2.087572957968365, 16.667880165898637]
2497  : 2023-02-20, [0.2514420365113891, 2.098572209343768, 16.899985754144843]
2498  : 2023-02-20, [0.2574371016815815, 2.113694037974033, 17.128868860344387]
2499  : 2023-02-20, [0.26450954346513983, 2.1238889602536735, 17.361601496281185]
2500  : 2023-02-20, [0.27170894424030756, 2.1334492068361968, 17.594841848923497]
2501  : 2023-02-20, [0.2789851130482229, 2.141946696608699, 17.82906819034308]
2502  : 2023-02-20, [0.28638709912557514, 2.1505906318954953, 18.06302226897893]
2503  : 2023-02-20, [0.29390136923974336, 2.1584079535265848, 18.29769067723367]
2504  : 2023-02-20, [0.30151922112617185, 2.1653028066263196, 18.533177972247508]
2505  : 2023-02-20, [0.3092757356871443, 2.172089038622952, 18.768635225689902]
2506  : 2023-02-20, [0.3171318264712072, 2.1775719869765937, 19.0052961865522]
2507  : 2023-02-20, [0.32513563802874557, 2.18326255487917, 19.24160180709208]
2508  : 2023-02-20, [0.3332193275157157, 2.1877748622964024, 19.479005810187882]
2509  : 2023-02-20, [0.34146390962746065, 2.1916137950642143, 19.716922295308322]
2510  : 2023-02-20, [0.34985285725386167, 2.1955829276195016, 19.954564215126634]
2511  : 2023-02-20, [0.3583397106827563, 2.1981012257315378, 20.193559063585706]
2512  : 2023-02-20, [0.3682647428098509, 2.1944500760233203, 20.43728518116683]
2513  : 2023-02-20, [0.37705052543102036, 2.195654416364596, 20.677295058204383]
2514  : 2023-02-20, [0.38601045878372664, 2.197100369676128, 20.91688917154014]
2515  : 2023-02-20, [0.39510110257250186, 2.1971755978570866, 21.15772329957041]
2516  : 2023-02-20, [0.4043515625888622, 2.196342530661608, 21.399305906749532]
2517  : 2023-02-20, [0.41374553742711145, 2.1951765919222814, 21.64107787065061]
2518  : 2023-02-20, [0.42472432382841474, 2.186622567841772, 21.888653108329812]
2519  : 2023-02-20, [0.4344732862176691, 2.1841488419059694, 22.13137787187636]
2520  : 2023-03-01, [0.06202867254022897, 1.3207512686644411, 8.617220058795331]
2521  : 2023-03-01, [0.0651227037880562, 1.3479415508770525, 8.836935745334891]
2522  : 2023-03-01, [0.06883047243870838, 1.372357945219644, 9.058811582341647]
2523  : 2023-03-01, [0.07263318771965911, 1.3966885504530608, 9.28067826182728]
2524  : 2023-03-01, [0.07652809757215023, 1.4204659438402198, 9.50300595858763]
2525  : 2023-03-01, [0.08051839714082067, 1.4437430501815045, 9.725738552677676]
2526  : 2023-03-01, [0.08459810186421056, 1.466711277433319, 9.94869062070247]
2527  : 2023-03-01, [0.08876516643075995, 1.4891966508354693, 10.17203818273377]
2528  : 2023-03-01, [0.0930303855989729, 1.5113827550756638, 10.395586859325363]
2529  : 2023-03-01, [0.09738132686827712, 1.5328993028224431, 10.61971937030928]
2530  : 2023-03-01, [0.1018233561169555, 1.5539928055269843, 10.844183838356061]
2531  : 2023-03-01, [0.10636192522461985, 1.5747420227646758, 11.068896052010706]
2532  : 2023-03-01, [0.11098610489031921, 1.5949797659854132, 11.294034129124267]
2533  : 2023-03-01, [0.11569255664778241, 1.6146626245998827, 11.519644818752333]
2534  : 2023-03-01, [0.12050316983345638, 1.63427523453419, 11.745221595632351]
2535  : 2023-03-01, [0.12539550487723897, 1.6529544741248439, 11.971650020997917]
2536  : 2023-03-01, [0.13038099654814853, 1.6713975190892498, 12.198221484362602]
2537  : 2023-03-01, [0.13545985808506567, 1.6892226149928142, 12.42531752692212]
2538  : 2023-03-01, [0.14062627327057514, 1.7065349563611847, 12.65283877036824]
2539  : 2023-03-01, [0.14587941148225383, 1.7235202819983433, 12.880600306519403]
2540  : 2023-03-01, [0.15123480797492214, 1.7399557507809267, 13.108809441244151]
2541  : 2023-03-01, [0.1574483177284949, 1.752501001350661, 13.340050680920843]
2542  : 2023-03-01, [0.1629913155588481, 1.76777921434419, 13.569229470096964]
2543  : 2023-03-01, [0.16863450657074075, 1.7824225291191402, 13.79894296431012]
2544  : 2023-03-01, [0.17437069777235129, 1.796765733566146, 14.028863568661503]
2545  : 2023-03-01, [0.18018914903082645, 1.8104776068022475, 14.259333244166928]
2546  : 2023-03-01, [0.18694915479345678, 1.8195814310759197, 14.493469414130622]
2547  : 2023-03-01, [0.19298850992734182, 1.8321000770732376, 14.72491141299942]
2548  : 2023-03-01, [0.19911388677871536, 1.8442120710758165, 14.956674042145467]
2549  : 2023-03-01, [0.20535785167741685, 1.8557401171940648, 15.188902031128519]
2550  : 2023-03-01, [0.21257478411932434, 1.8622079181566518, 15.425217297724025]
2551  : 2023-03-01, [0.21902359314545478, 1.8724519101243509, 15.658524496730195]
2552  : 2023-03-01, [0.22649426767553896, 1.877318133325963, 15.896187598998498]
2553  : 2023-03-01, [0.23315651636022647, 1.8860188197839733, 16.1308246638558]
2554  : 2023-03-01, [0.23994584917457698, 1.8943121424783211, 16.3657420083471]
2555  : 2023-03-01, [0.24781098773342722, 1.897146993501201, 16.60504201876537]
2556  : 2023-03-01, [0.2548036033681766, 1.903931882663344, 16.84126451396848]
2557  : 2023-03-01, [0.26296903854907006, 1.905735991502841, 17.08129496994809]
2558  : 2023-03-01, [0.2702165248767596, 1.9110421797421329, 17.31874129538111]
2559  : 2023-03-01, [0.8422814383592874, 2.590343058933988, 16.31737550270672]
2560  : 2023-03-01, [0.07237817285226962, 2.6631227012609804, 17.26449912588675]
2561  : 2023-03-01, [0.07555001693988207, 2.6811250879567434, 17.493324895103374]
2562  : 2023-03-01, [0.07818312640833541, 2.7035868527224047, 17.71823002086926]
2563  : 2023-03-01, [0.2757579002070945, 2.144449811512143, 18.32979228828076]
2564  : 2023-03-01, [0.2832456009099647, 2.1517543015969176, 18.56500009749312]
2565  : 2023-03-01, [0.28972419205680056, 2.1633235577457137, 18.796952250197485]
2566  : 2023-03-01, [0.29744275724414715, 2.169373920328782, 19.03318332242707]
2567  : 2023-03-01, [0.30524881109227164, 2.1739778163445873, 19.27077337256314]
2568  : 2023-03-01, [0.3132240287834546, 2.1789187792088778, 19.50785719200767]
2569  : 2023-03-01, [0.3212859281191533, 2.1826712351359436, 19.746042836744902]
2570  : 2023-03-01, [0.3295056157077674, 2.1856917917200698, 19.984802592572166]
2571  : 2023-03-01, [0.33786855098083457, 2.1888103449306344, 20.223321104088534]
2572  : 2023-03-01, [0.34634121453755, 2.1905007040440347, 20.463158081418417]
2573  : 2023-03-01, [0.3550092674058164, 2.192254227029945, 20.70273650556424]
2574  : 2023-03-01, [0.3637817056326412, 2.192814940233542, 20.943403354133817]
2575  : 2023-03-01, [0.3727054114028971, 2.192782693878108, 21.184511894718995]
2576  : 2023-03-01, [0.38317320630566853, 2.185961221636888, 21.430865572057442]
2577  : 2023-03-01, [0.391014788116705, 2.19124493563607, 21.667740276247223]
2578  : 2023-03-01, [0.40041904779508253, 2.1890982348715635, 21.910482717333352]
2579  : 2023-03-01, [0.41143025943328343, 2.1792949350442234, 22.159274805522497]
2580  : 2023-03-10, [0.054524721236593306, 1.307779060132751, 8.637696218630657]
2581  : 2023-03-10, [0.0579658466791501, 1.3322489460537745, 8.859785207267075]
2582  : 2023-03-10, [0.06095922401098344, 1.3585501783345801, 9.080490597654437]
2583  : 2023-03-10, [0.06458150451777181, 1.3824639191903807, 9.302954576291848]
2584  : 2023-03-10, [0.06830098400156302, 1.4058822666024056, 9.525816749396032]
2585  : 2023-03-10, [0.0721106294101661, 1.4286560195503901, 9.749233351039443]
2586  : 2023-03-10, [0.07542287335022188, 1.4536213462198042, 9.970955780429973]
2587  : 2023-03-10, [0.0794111752167854, 1.4758346455307774, 10.194754179252437]
2588  : 2023-03-10, [0.08348990090805193, 1.497414732745998, 10.41909536634595]
2589  : 2023-03-10, [0.08766061182028306, 1.5187134867719616, 10.643625901407756]
2590  : 2023-03-10, [0.091925509903101, 1.5394414795208957, 10.868633010576003]
2591  : 2023-03-10, [0.09628124391333878, 1.5597012088659807, 11.09401754722068]
2592  : 2023-03-10, [0.10073221051879046, 1.5795611124302709, 11.319706677050938]
2593  : 2023-03-10, [0.10527632827152686, 1.5989812481541084, 11.545742423574366]
2594  : 2023-03-10, [0.10991125430278235, 1.6179212023221994, 11.77216754337502]
2595  : 2023-03-10, [0.11464217712687748, 1.6364515114830032, 11.998906311390119]
2596  : 2023-03-10, [0.11945951184642331, 1.6542381305126133, 12.226302357640964]
2597  : 2023-03-10, [0.12437810983411114, 1.6718578517188551, 12.453764038447034]
2598  : 2023-03-10, [0.1293832212510422, 1.6887157734089069, 12.68190100534005]
2599  : 2023-03-10, [0.1344828367715771, 1.7051019818583504, 12.910415181370073]
2600  : 2023-03-10, [0.1396830607786586, 1.7212854616013011, 13.139031477620039]
2601  : 2023-03-10, [0.1449734625197667, 1.7367175834529123, 13.36830895402732]
2602  : 2023-03-10, [0.15036026126825375, 1.7516649386315257, 13.59797480010022]
2603  : 2023-03-10, [0.15584292443072054, 1.765891977474299, 13.82826509809498]
2604  : 2023-03-10, [0.16142488431759022, 1.7798516948271308, 14.058723420855278]
2605  : 2023-03-10, [0.16709304719551588, 1.7931751182733002, 14.289731834531183]
2606  : 2023-03-10, [0.17371177704069815, 1.801804782115276, 14.524483440844026]
2607  : 2023-03-10, [0.17960077842376151, 1.8138611691732691, 14.75653805240297]
2608  : 2023-03-10, [0.18559807067912176, 1.8254537395961872, 14.988948189724692]
2609  : 2023-03-10, [0.19168644003553206, 1.8366339677584704, 15.221679592205996]
2610  : 2023-03-10, [0.1978726037306928, 1.8464969274718834, 15.455630468797422]
2611  : 2023-03-10, [0.20417018924587585, 1.8563500921018183, 15.689479718652306]
2612  : 2023-03-10, [0.21151226149042543, 1.8610885032821545, 15.92739923522742]
2613  : 2023-03-10, [0.21805230176630513, 1.869578161091673, 16.162369537142023]
2614  : 2023-03-10, [0.22566380965115926, 1.8728931983528796, 16.40144299199596]
2615  : 2023-03-10, [0.23243058526834834, 1.880026362268657, 16.637543052462995]
2616  : 2023-03-10, [0.23931704850395852, 1.886351443734514, 16.874331507761525]
2617  : 2023-03-10, [0.24631884985578867, 1.8923397105588566, 17.111341439585356]
2618  : 2023-03-10, [0.2544839501326798, 1.8925545212545112, 17.35296152861281]
2619  : 2023-03-10, [0.2617332969559248, 1.8968879291023786, 17.5913787739417]
2620  : 2023-03-10, [0.2702084985582889, 1.8953344299188037, 17.834457071522905]
2621  : 2023-03-10, [0.2777376085788698, 1.898118879691124, 18.074143511730004]
2622  : 2023-03-10, [0.2865250524603571, 1.8949476940052847, 18.31852725353436]
2623  : 2023-03-10, [0.2943376075759042, 1.896373465379447, 18.559288927044648]
2624  : 2023-03-10, [0.30227159637700696, 1.897076816003435, 18.80065158761956]
2625  : 2023-03-10, [0.8988720445519225, 2.7018880814349573, 17.64923987401312]
2626  : 2023-03-10, [0.9102400678264461, 2.723437836470602, 17.86632209570295]
2627  : 2023-03-10, [0.08011281625980025, 2.7703245628210342, 18.899562620919166]
2628  : 2023-03-10, [0.08385093624677363, 2.786410735128434, 19.129738328624793]
2629  : 2023-03-10, [0.08779455389886483, 2.79228334725084, 19.369922098850296]
2630  : 2023-03-10, [0.30926039527360855, 2.1762391233245912, 20.0145004814018]
2631  : 2023-03-10, [0.31746859968871377, 2.1791103673197947, 20.25342103299149]
2632  : 2023-03-10, [0.3257964375456477, 2.1805948435721945, 20.493608718882157]
2633  : 2023-03-10, [0.3343138722583951, 2.182444069161935, 20.73324205857967]
2634  : 2023-03-10, [0.342949534163721, 2.18249518060124, 20.974555285235038]
2635  : 2023-03-10, [0.35173299556264814, 2.1822524027144765, 21.216014601722872]
2636  : 2023-03-10, [0.359266299351741, 2.1879373992954974, 21.452796301352762]
2637  : 2023-03-10, [0.36976684854315717, 2.1802919762149244, 21.699941175241918]
2638  : 2023-03-10, [0.37902734672460603, 2.1778871792813534, 21.94308547399404]
2639  : 2023-03-10, [0.3869715492477299, 2.1821338589406634, 22.180894591811608]
2640  : 2023-03-20, [0.045803764088915656, 1.2946941557655607, 8.659502080145524]
2641  : 2023-03-20, [0.049030881208800774, 1.3188822276445566, 8.882086891146642]
2642  : 2023-03-20, [0.05235653033210311, 1.3425629999678683, 9.10508046970003]
2643  : 2023-03-20, [0.055784424927970026, 1.3659018512723347, 9.328313723799695]
2644  : 2023-03-20, [0.05873892900867025, 1.391134868247288, 9.550126202744043]
2645  : 2023-03-20, [0.06234673350360219, 1.4136349899965583, 9.77401827649984]
2646  : 2023-03-20, [0.06605187048924514, 1.4355806856177915, 9.998367443892963]
2647  : 2023-03-20, [0.06985584732700038, 1.4573149081306624, 10.222829244542337]
2648  : 2023-03-20, [0.07312948596915964, 1.481065491909621, 10.44580502212122]
2649  : 2023-03-20, [0.07710998163524882, 1.5017908164258258, 10.671099201938926]
2650  : 2023-03-20, [0.0811860945551724, 1.5220809000053372, 10.896733005439492]
2651  : 2023-03-20, [0.0853558658668301, 1.5418968057417284, 11.12274732839144]
2652  : 2023-03-20, [0.08895089143831268, 1.5640734814488264, 11.34697562711286]
2653  : 2023-03-20, [0.09330140237325453, 1.5831009410520391, 11.573597656574707]
2654  : 2023-03-20, [0.09774569298326576, 1.6016434447518728, 11.800610862264861]
2655  : 2023-03-20, [0.10228287896178873, 1.6196822406060938, 12.028034880432116]
2656  : 2023-03-20, [0.10692082602782799, 1.6371423222518957, 12.255936851720275]
2657  : 2023-03-20, [0.11164825442430704, 1.6542181667280444, 12.484133578847647]
2658  : 2023-03-20, [0.11648023934489335, 1.670739313941464, 12.712780446713642]
2659  : 2023-03-20, [0.12140367671187158, 1.6866924511171948, 12.941903872170933]
2660  : 2023-03-20, [0.12642520119788955, 1.7021621865277223, 13.171412612274388]
2661  : 2023-03-20, [0.1315354517541171, 1.7170126277265692, 13.401451920519312]
2662  : 2023-03-20, [0.1359567665004857, 1.735255191115979, 13.628788042383533]
2663  : 2023-03-20, [0.14126269227926233, 1.7493267511350643, 13.859410556585674]
2664  : 2023-03-20, [0.14666060741288958, 1.7625671153423506, 14.09077227724476]
2665  : 2023-03-20, [0.15300685690682111, 1.7715882119318325, 14.325404931161348]
2666  : 2023-03-20, [0.15863020318983798, 1.7840156091620663, 14.557354187648095]
2667  : 2023-03-20, [0.16435158001345895, 1.7956232504524714, 14.790025169534069]
2668  : 2023-03-20, [0.17018078423843877, 1.8064910077749226, 15.023328207986639]
2669  : 2023-03-20, [0.1761106215886508, 1.8169912097565366, 15.256898168654812]
2670  : 2023-03-20, [0.1821527310702578, 1.8269941159731014, 15.49085315295664]
2671  : 2023-03-20, [0.18829457068679348, 1.8363536468546944, 15.725351782458514]
2672  : 2023-03-20, [0.19550459481779778, 1.8403384654121033, 15.964156939770097]
2673  : 2023-03-20, [0.20189913924824257, 1.8486037149031376, 16.199497145848618]
2674  : 2023-03-20, [0.2083949507060954, 1.8556619178100897, 16.435943131483814]
2675  : 2023-03-20, [0.21500975931345703, 1.862420980922308, 16.672569259764234]
2676  : 2023-03-20, [0.2217440049093378, 1.8686057024636304, 16.90965029262703]
2677  : 2023-03-20, [0.22964073596154472, 1.8690703781270248, 17.15128888591143]
2678  : 2023-03-20, [0.236625786247116, 1.8736045154227714, 17.389769698330113]
2679  : 2023-03-20, [0.24375283372165563, 1.8779438718304067, 17.628303294447935]
2680  : 2023-03-20, [0.25099165032409637, 1.8809916653380587, 17.868016684337846]
2681  : 2023-03-20, [0.25950448735803583, 1.878293508907263, 18.1122020037347]
2682  : 2023-03-20, [0.2670190774473702, 1.8802242682854515, 18.35275665426718]
2683  : 2023-03-20, [0.2758637827549211, 1.8756278628799377, 18.59850835436514]
2684  : 2023-03-20, [0.2836937978324472, 1.8760281163534964, 18.840278085814056]
2685  : 2023-03-20, [0.29288904808763155, 1.8701151926079, 19.086995759304468]
2686  : 2023-03-20, [0.30102388225034177, 1.8687863002206149, 19.330189817529043]
2687  : 2023-03-20, [0.3093075596089553, 1.8674367222006791, 19.573255718190367]
2688  : 2023-03-20, [0.3190099483520311, 1.85735875323661, 19.82363129841136]
2689  : 2023-03-20, [0.32762238920785197, 1.8542786291062172, 20.068098981685935]
2690  : 2023-03-20, [0.3363811723988295, 1.850166901928149, 20.31345192567302]
2691  : 2023-03-20, [0.9508500003462255, 2.800556155417136, 18.99859384423664]
2692  : 2023-03-20, [0.9630891837013137, 2.8156575033580507, 19.221253312940636]
2693  : 2023-03-20, [0.08388341187511353, 2.830100452671478, 20.336016135453406]
2694  : 2023-03-20, [0.08889103374494756, 2.8380231922389627, 20.57308577401609]
2695  : 2023-03-20, [0.0929941291657654, 2.8499745658616815, 20.807031304972554]
2696  : 2023-03-20, [0.09830299491613552, 2.856286011323504, 21.04541099376036]
2697  : 2023-03-20, [0.3444537790558982, 2.176124958172245, 21.729421262771858]
2698  : 2023-03-20, [0.3535513528782524, 2.1741120271057657, 21.97233662001598]
2699  : 2023-03-20, [0.36276635109242494, 2.171190513934528, 22.216043134973045]
2700  : 2023-04-01, [0.03658442916245034, 1.2753285176660774, 8.688087053171474]
2701  : 2023-04-01, [0.03882612219934467, 1.3010076060072167, 8.91016627179344]
2702  : 2023-04-01, [0.04182475073272922, 1.3242841550141302, 9.13389109425314]
2703  : 2023-04-01, [0.04498426279697592, 1.3471056765937597, 9.357910060609266]
2704  : 2023-04-01, [0.04768923365610628, 1.3717389167715914, 9.580571849572301]
2705  : 2023-04-01, [0.0510600739415588, 1.3937041069989817, 9.80523581905946]
2706  : 2023-04-01, [0.0539372984322987, 1.4177410254885832, 10.028321676079118]
2707  : 2023-04-01, [0.057500444519422364, 1.4389150755865356, 10.253584479894041]
2708  : 2023-04-01, [0.061164744487747294, 1.4595134023942742, 10.479321853117979]
2709  : 2023-04-01, [0.06428864978232997, 1.4822834894046433, 10.703427860813028]
2710  : 2023-04-01, [0.06813785911875342, 1.5022115563889769, 10.929650584492268]
2711  : 2023-04-01, [0.07208643415982113, 1.5213578698492947, 11.156555695990885]
2712  : 2023-04-01, [0.07545460071589334, 1.54320233202056, 11.381343067263545]
2713  : 2023-04-01, [0.0795839402585248, 1.5614193315798446, 11.60899672816163]
2714  : 2023-04-01, [0.08381551533886081, 1.5794170300037111, 11.836767454657428]
2715  : 2023-04-01, [0.08814191234408222, 1.5968665265235518, 12.064991561132365]
2716  : 2023-04-01, [0.09184263141153245, 1.6170509756711218, 12.291106392917346]
2717  : 2023-04-01, [0.09635644843572003, 1.6334578641584963, 12.520185687405784]
2718  : 2023-04-01, [0.1009693423807926, 1.6495585880315704, 12.749472069587636]
2719  : 2023-04-01, [0.10568223415298099, 1.6649604393479749, 12.979357326499043]
2720  : 2023-04-01, [0.11049917784284215, 1.6799073893949343, 13.209593432762224]
2721  : 2023-04-01, [0.11541772550720478, 1.6941329454456346, 13.440449329047162]
2722  : 2023-04-01, [0.11962276046499867, 1.7117916588538031, 13.668585580681198]
2723  : 2023-04-01, [0.12472838691737342, 1.7252198030351644, 13.900051810047465]
2724  : 2023-04-01, [0.12994458858865782, 1.7379953170745452, 14.132060094336797]
2725  : 2023-04-01, [0.1352596547998236, 1.750154303681873, 14.364586041518304]
2726  : 2023-04-01, [0.1406795659569339, 1.7619903674605808, 14.597330066582487]
2727  : 2023-04-01, [0.14620621466053335, 1.773053599643169, 14.830740185696298]
2728  : 2023-04-01, [0.15184556309645095, 1.7836202923199793, 15.064534144583568]
2729  : 2023-04-01, [0.15759589125830867, 1.7936458038909824, 15.29875830485071]
2730  : 2023-04-01, [0.16345510135648622, 1.8030850377022465, 15.533459860941267]
2731  : 2023-04-01, [0.16942517743042015, 1.8116918524200842, 15.768882970149495]
2732  : 2023-04-01, [0.17550305132855729, 1.8196555146224673, 16.004841434048974]
2733  : 2023-04-01, [0.18171179465099893, 1.8271921292509443, 16.241096076098056]
2734  : 2023-04-01, [0.18803003259454873, 1.834057271528421, 16.47791269587703]
2735  : 2023-04-01, [0.1944667931421062, 1.8405857006318356, 16.714947506226057]
2736  : 2023-04-01, [0.20101670769580934, 1.8459135933339854, 16.953069698970204]
2737  : 2023-04-01, [0.2087699452311199, 1.845597330294991, 17.19563272447389]
2738  : 2023-04-01, [0.21560658163760066, 1.8500352167224792, 17.43435820163992]
2739  : 2023-04-01, [0.2225553291828859, 1.8534434836151858, 17.674001187201927]
2740  : 2023-04-01, [0.22964146329432278, 1.8562885057492582, 17.91407003095642]
2741  : 2023-04-01, [0.23686645585539962, 1.8582661061218133, 18.154867438022787]
2742  : 2023-04-01, [0.24421083857128786, 1.859482389539607, 18.396306771889105]
2743  : 2023-04-01, [0.25290761569779824, 1.854691048048282, 18.642401336253922]
2744  : 2023-04-01, [0.26057441860399866, 1.8546747493430675, 18.884750832052934]
2745  : 2023-04-01, [0.26838506691188296, 1.854314997583216, 19.1272999355049]
2746  : 2023-04-01, [0.2775759199784954, 1.8456889946354376, 19.376735085386066]
2747  : 2023-04-01, [0.28570308609081824, 1.8435833947974465, 19.620713519111735]
2748  : 2023-04-01, [0.2939868838877377, 1.8408517716872872, 19.865161344424976]
2749  : 2023-04-01, [0.30378581863092907, 1.8307196920491282, 20.115494489319943]
2750  : 2023-04-01, [0.3123802870863725, 1.8257394839700791, 20.361880228943548]
2751  : 2023-04-01, [0.3225851219948079, 1.8139506517094386, 20.613464226295754]
2752  : 2023-04-01, [0.3315401729796374, 1.80724456110967, 20.86121526591069]
2753  : 2023-04-01, [0.34217306589781793, 1.7938322419661028, 21.113994692136078]
2754  : 2023-04-01, [0.3515055545262308, 1.7857424280112593, 21.362752017462512]
2755  : 2023-04-01, [0.36254429764064544, 1.7698330720271729, 21.617622630332182]
2756  : 2023-04-01, [0.372275751806783, 1.760404357737979, 21.867319890455235]
2757  : 2023-04-01, [0.998465693786944, 2.8698296001404597, 20.381704706072597]
2758  : 2023-04-01, [1.0094609979976872, 2.88712998549025, 20.60340901651206]
2759  : 2023-04-01, [0.08439345743898632, 2.863185432992795, 21.802421109568215]
2760  : 2023-04-10, [0.4572601728931231, 1.2046901546334268, 8.33804967247345]
2761  : 2023-04-10, [0.46990026699018966, 1.226693825466134, 8.553405907543677]
2762  : 2023-04-10, [0.04993051478546955, 1.2277664934674306, 9.2223029917471]
2763  : 2023-04-10, [0.03731159461283598, 1.3343665698863156, 9.378321835500849]
2764  : 2023-04-10, [0.03974197832124998, 1.3565212104215858, 9.603736811257164]
2765  : 2023-04-10, [0.04227901121320603, 1.380460188307853, 9.82726080047894]
2766  : 2023-04-10, [0.04554078498078443, 1.4016033617526815, 10.052855853266534]
2767  : 2023-04-10, [0.04831684835700533, 1.4247118975994, 10.276971254043595]
2768  : 2023-04-10, [0.051803007950973055, 1.4450711827877554, 10.503125809261272]
2769  : 2023-04-10, [0.05539577504401816, 1.464660598100611, 10.72994362685537]
2770  : 2023-04-10, [0.058434196180350395, 1.4868349833414969, 10.954730820478153]
2771  : 2023-04-10, [0.06222009753672852, 1.5057672023042374, 11.182012700159035]
2772  : 2023-04-10, [0.0661033113092549, 1.5241265429885489, 11.409770145702197]
2773  : 2023-04-10, [0.06939327184003931, 1.5450119698494282, 11.635594758310534]
2774  : 2023-04-10, [0.07346792972568883, 1.562545276010698, 11.863986794263612]
2775  : 2023-04-10, [0.07691812629723337, 1.5824487331321655, 12.090633140570601]
2776  : 2023-04-10, [0.08118583050257648, 1.5991539647537008, 12.319660204743721]
2777  : 2023-04-10, [0.08555323494759154, 1.6151210320752527, 12.549325732977156]
2778  : 2023-04-10, [0.08925493742392637, 1.6340340599670966, 12.776711002608977]
2779  : 2023-04-10, [0.09381305406456443, 1.6490575939033976, 13.007129352032038]
2780  : 2023-04-10, [0.09847640518364277, 1.6638049343306311, 13.237718660485726]
2781  : 2023-04-10, [0.10324407762810288, 1.6778297236012303, 13.468926198770665]
2782  : 2023-04-10, [0.10728978159419308, 1.6946608051318317, 13.698049413273974]
2783  : 2023-04-10, [0.11225375449091735, 1.707937018194849, 13.929809227314234]
2784  : 2023-04-10, [0.11732237200066795, 1.72021310085538, 14.162464527143952]
2785  : 2023-04-10, [0.12250629328660317, 1.7320539514607551, 14.395439755252642]
2786  : 2023-04-10, [0.12779380450964814, 1.7432683030331595, 14.628937892457193]
2787  : 2023-04-10, [0.13228598313845824, 1.7581125661520103, 14.859601450709533]
2788  : 2023-04-10, [0.1377698335277355, 1.7681967101894462, 15.09403345628282]
2789  : 2023-04-10, [0.14337977490177323, 1.77765413913142, 15.328966085966808]
2790  : 2023-04-10, [0.14909999351850395, 1.7867352662348188, 15.564164740246676]
2791  : 2023-04-10, [0.15493198517834478, 1.7952016907785326, 15.799866324043123]
2792  : 2023-04-10, [0.16088983000761883, 1.8029392544345628, 16.03617091555782]
2793  : 2023-04-10, [0.1669568562060083, 1.8102372203277104, 16.272805923466283]
2794  : 2023-04-10, [0.17313725151360737, 1.8163546240359654, 16.510508124450425]
2795  : 2023-04-10, [0.17945241423311292, 1.8222643104190266, 16.74828327534786]
2796  : 2023-04-10, [0.1858897765266587, 1.8275495096274978, 16.986560713845844]
2797  : 2023-04-10, [0.19244749103496647, 1.831898032128734, 17.2256544768363]
2798  : 2023-04-10, [0.19914651824598636, 1.8357502223907538, 17.46510325936326]
2799  : 2023-04-10, [0.20596732007030663, 1.838896922877714, 17.705135757051977]
2800  : 2023-04-10, [0.21292328708104002, 1.8414384720568138, 17.945638240862145]
2801  : 2023-04-10, [0.21999976699837756, 1.8432273816124496, 18.186772851389172]
2802  : 2023-04-10, [0.2284387674799738, 1.8386480669619107, 18.432913165558116]
2803  : 2023-04-10, [0.23582479424817332, 1.8388364071279852, 18.67533879862384]
2804  : 2023-04-10, [0.24336884755539404, 1.839097752643467, 18.91753339980114]
2805  : 2023-04-10, [0.2510011473516382, 1.836772951302349, 19.162225901346016]
2806  : 2023-04-10, [0.2588487385632127, 1.8355113134789458, 19.40563994795784]
2807  : 2023-04-10, [0.2681674826490937, 1.8270446919660268, 19.654787825384876]
2808  : 2023-04-10, [0.27632102516168355, 1.8235669245068358, 19.90011205033148]
2809  : 2023-04-10, [0.2846348107540266, 1.819453600682107, 20.145911588563866]
2810  : 2023-04-10, [0.2945135801805614, 1.8077887609695515, 20.397697658849886]
2811  : 2023-04-10, [0.30319079331721616, 1.8019972795602255, 20.644811927122554]
2812  : 2023-04-10, [0.31203375865450295, 1.7958745276791916, 20.892091713666307]
2813  : 2023-04-10, [0.3225232944750874, 1.7814217310048404, 21.146054974520073]
2814  : 2023-04-10, [0.3317030765801994, 1.7730147929408213, 21.39528213047898]
2815  : 2023-04-10, [0.3426299747508601, 1.75690635166543, 21.650463673583708]
2816  : 2023-04-10, [0.3522196811303287, 1.7472285101466216, 21.90055180872305]
2817  : 2023-04-10, [0.3636045260095103, 1.729515454432917, 22.156880019557573]
2818  : 2023-04-10, [0.3735742788205652, 1.7180110658972148, 22.408414655282222]
2819  : 2023-04-10, [0.3854214012536843, 1.698315663844999, 22.66626293490132]
2820  : 2023-04-20, [0.4496624123981017, 1.191528475865255, 8.358809111736644]
2821  : 2023-04-20, [0.4622019366954984, 1.2132731370073915, 8.57452492629711]
2822  : 2023-04-20, [0.474785579650914, 1.2343402779629071, 8.79087414238618]
2823  : 2023-04-20, [0.48694385641615406, 1.2574547832293541, 9.005601360354492]
2824  : 2023-04-20, [0.49956278869438037, 1.2778086429888709, 9.222628568316749]
2825  : 2023-04-20, [0.052265892160095244, 1.2621533603311512, 9.935580747508753]
2826  : 2023-04-20, [0.0564437641354056, 1.2764824129570602, 10.167073822907534]
