Itinerary: ['earth', 'mars', 'earth', 'jupiter', 'pluto']
15154 : 2029-01-01, [1.2936791797100196, 1.788688835651478, 5.30195482900972, 10.115677155628783]
15155 : 2029-01-01, [1.3454044404659395, 1.791138778539589, 5.277168280726015, 10.336288500268456]
15156 : 2029-01-01, [1.399805738427897, 1.7997138759646387, 5.229642747636724, 10.570837637970742]
15157 : 2029-01-01, [1.460120394551424, 1.8008252825385471, 5.174772128334208, 10.814282194575819]
15158 : 2029-01-01, [1.512468024853308, 1.8079105573871295, 5.130288172364265, 11.0493332453953]
15159 : 2029-01-01, [1.5853489620145476, 1.7888164802534694, 5.0146727282841494, 11.361161829447832]
15160 : 2029-01-01, [1.648428689946566, 1.7954699885739867, 4.951134282249442, 11.604967039230008]
15161 : 2029-01-01, [1.7154015926225514, 1.7920382686961664, 4.858749626202608, 11.883810512478675]
15162 : 2029-01-01, [0.6991242477415439, 2.5682055034214364, 3.2569161495044803, 13.975754099332537]
15163 : 2029-01-01, [0.8245379954088292, 2.475700861217688, 2.75791653942598, 14.6918446039475]
15164 : 2029-01-01, [0.9552715397970981, 2.3995489026805368, 2.2310483602432396, 15.414131197279126]
15165 : 2029-01-01, [1.1012825624524005, 2.26554953110338, 1.5829247793688712, 16.300243127075348]
15166 : 2029-01-01, [0.9255589624840084, 1.5084331312444903, 6.259699819310758, 12.806308086960744]
15167 : 2029-01-01, [1.043387930415399, 1.2990514908249768, 5.800404949243892, 13.607155629515733]
15168 : 2029-01-01, [1.1429816115529012, 1.1260331031476178, 5.385795655470729, 14.34518962982875]
15169 : 2029-01-01, [0.22700067101169183, 0.9379439129246827, 2.3201346875076423, 18.764920728555985]
15170 : 2029-01-01, [0.256187337610314, 0.844038313369679, 2.019807098269471, 19.379967250750536]
15171 : 2029-01-01, [0.28600664237195594, 0.743993668247655, 1.6899389183433038, 20.030060771037085]
15172 : 2029-01-01, [0.32271590857986976, 0.6232126784491471, 1.3070608934790995, 20.747010519491884]
15173 : 2029-01-01, [1.2039970194882657, 1.4499692674057678, 4.392747181142527, 16.203286531963442]
15174 : 2029-01-01, [1.7849679916374306, 3.050126216253424, 2.1155382062816623, 16.549367585827486]
15175 : 2029-01-01, [0.7455958696380951, 0.13370973473470585, 2.55221523031868, 20.31847916530852]
15176 : 2029-01-01, [0.7868919435604738, 0.2153928074320086, 0.6442445759948517, 22.353470673012666]
15177 : 2029-01-01, [1.8069808589372096, 0.5380501930875202, 5.444605042557099, 16.460363905418173]
15178 : 2029-01-01, [0.16049395477603115, 0.5113523739749551, 1.0714105391655024, 22.75674313208351]
15179 : 2029-01-01, [0.7719746437680326, 0.09092708393838182, 2.0092829960390435, 21.87781527625454]
15180 : 2029-01-10, [0.4352640832641813, 0.5288375672105665, 2.057354639630752, 6.9785437098945]
15181 : 2029-01-10, [0.4597248586921171, 0.53942756949331, 2.0645608623000316, 7.18628670951454]
15182 : 2029-01-10, [0.4875936703356012, 0.543086207429858, 2.061020708314078, 7.408299413920464]
15183 : 2029-01-10, [0.5152654413154992, 0.5519262162154397, 2.0409338711815757, 7.641874471287485]
15184 : 2029-01-10, [0.5447520543093616, 0.5619985620834885, 2.0261362409803683, 7.867113142626782]
15185 : 2029-01-10, [0.5727622500407162, 0.5768891587568841, 1.9950906110978068, 8.105257980104593]
15186 : 2029-01-10, [0.604578379217237, 0.5890198692181458, 1.9440366527497785, 8.362365098814838]
15187 : 2029-01-10, [0.6345335651499507, 0.6105093487028921, 1.8948309052333647, 8.610126180913793]
15188 : 2029-01-10, [0.6700353251021812, 0.6428034853734027, 1.8276145011358824, 8.859546688388532]
15189 : 2029-01-10, [0.7076179478785171, 0.6774625011440126, 1.732873718242515, 9.132045832734955]
15190 : 2029-01-10, [0.3427796170865123, 0.8207552260740342, 2.696208576034905, 8.640256580804548]
15191 : 2029-01-10, [0.35932435870882135, 0.8235872268113417, 2.6937246358013107, 8.873363778678526]
15192 : 2029-01-10, [0.3739573081466, 0.8286633617261544, 2.679553062193177, 9.117826267934069]
15193 : 2029-01-10, [0.7783299534962927, 0.6739014377561668, 2.65795711489392, 9.13981149385362]
15194 : 2029-01-10, [0.9570307541589168, 0.4466527112389413, 2.097535009551171, 9.99878152505097]
15195 : 2029-01-10, [1.1203258948997867, 1.9196088081048017, 1.0688384117020475, 9.641226885293364]
15196 : 2029-01-10, [0.8991879937062347, 1.428871490657345, 4.237198322086247, 7.434742193550173]
15197 : 2029-01-10, [1.1697016674640288, 0.19576059668147433, 3.971522683110188, 8.913015052744308]
15198 : 2029-01-10, [1.2915381287293555, 0.15506625617835637, 3.799707616825704, 9.253687998266583]
15199 : 2029-01-10, [1.4258566787325142, 0.13466643339493642, 3.58616540321716, 9.60331148465539]
15200 : 2029-01-10, [1.4175100319207887, 1.5582609192250572, 3.0199499623154953, 9.00427908653866]
15201 : 2029-01-10, [1.5793316020080492, 1.5463448410247895, 2.7067652783908955, 9.417558278576266]
15202 : 2029-01-10, [1.7243771619708097, 1.5459654930599809, 2.3888564933870935, 9.840800851582117]
15203 : 2029-01-10, [0.22823478600803743, 1.697409830872322, 2.201627467185621, 11.622727915934018]
15204 : 2029-01-10, [0.6988926997560206, 0.15113933523932055, 0.5226036675422097, 14.627364297462451]
15205 : 2029-01-10, [0.691552139570845, 0.1088796316522929, 1.9974859370715643, 13.452082291705299]
15206 : 2029-01-10, [0.7627733210883038, 0.09372438272947911, 1.8816819184442368, 13.76182037773798]
15207 : 2029-01-10, [0.07164138382318978, 0.06595137731224346, 1.8284185408419127, 14.783988698022652]
15208 : 2029-01-10, [0.11139257001945403, 0.817729815245766, 1.6151730615944908, 14.45570455314029]
15209 : 2029-01-10, [0.15472156284913754, 0.814241956213733, 1.4852047978491614, 14.795831683087966]
15210 : 2029-01-10, [0.19920279349590925, 0.7967178378853347, 1.3341428094139864, 15.16993655920477]
15211 : 2029-01-10, [0.2487995594565349, 0.7718062058844581, 1.1545659835191413, 15.574828251139865]
15212 : 2029-01-10, [0.7429561047449954, 2.2527880357054824, 2.423533876813326, 12.580721982736197]
15213 : 2029-01-10, [0.25840158632728344, 0.6721516635754746, 0.8473071422207963, 16.472139607876446]
15214 : 2029-01-10, [0.2818443800017914, 0.6475458461226435, 0.7097740751089929, 16.86083569876657]
15215 : 2029-01-10, [0.4383376844187805, 0.6288338670201367, 1.8966365760924648, 15.786191872468617]
15216 : 2029-01-10, [0.4542274034101693, 0.6246201621037086, 1.8743130868059745, 16.046839347680148]
15217 : 2029-01-10, [0.46931032797253, 0.6227507178621069, 1.854186574104398, 16.303752380060967]
15218 : 2029-01-10, [0.4864141285538468, 0.6184252912317709, 1.8229922912530387, 16.572168288961343]
15219 : 2029-01-10, [1.4608859463159927, 1.807700783560036, 5.239044374882867, 11.242368895241105]
15220 : 2029-01-10, [1.5233364993143494, 1.7949709005273893, 5.14622997050633, 11.53546262965193]
15221 : 2029-01-10, [1.5813371897594144, 1.7913196606321746, 5.08436232364225, 11.792980825966161]
15222 : 2029-01-10, [1.6565659487472517, 1.7902582908974705, 4.983177061358514, 12.069998698996764]
15223 : 2029-01-10, [0.5806041589729626, 2.6303308813947965, 3.5424524620122204, 13.99661249762002]
15224 : 2029-01-10, [0.7064270668273693, 2.5680620672134946, 3.0806020239326948, 14.64490884202644]
15225 : 2029-01-10, [0.8430262777669836, 2.4600862922323166, 2.4747457470008687, 15.472141682999832]
15226 : 2029-01-10, [0.9853328695926806, 2.315042763292595, 1.7979940872304316, 16.401630279884294]
15227 : 2029-01-10, [0.8445014819937374, 1.5688860786609657, 6.507777581152029, 12.828834858193268]
15228 : 2029-01-10, [0.9493336785833224, 1.390303197817656, 6.122116293964422, 13.5382468296346]
15229 : 2029-01-10, [1.0713594734036456, 1.2002571016971448, 5.649553568237521, 14.328829856661692]
15230 : 2029-01-10, [1.1848655978173626, 1.0076267224990916, 5.150231956482537, 15.157275723201009]
15231 : 2029-01-10, [0.22151050212020834, 0.9378854416032543, 2.311928003423094, 19.278676052853445]
15232 : 2029-01-10, [0.2596660649950004, 0.8370798277170629, 1.9829902983849796, 19.92026380890296]
15233 : 2029-01-10, [0.28618298368505496, 0.7241378398169992, 1.631780801069288, 20.607898375428658]
15234 : 2029-01-10, [0.32435696266613334, 0.6442491237742369, 1.3341703234162174, 21.197223590143416]
15235 : 2029-01-10, [1.2107355702771903, 1.9174555825927488, 5.803279205729479, 14.81852964140058]
15236 : 2029-01-10, [1.8212634857902041, 3.1247785087925797, 2.0385725270405946, 17.015385478376626]
15237 : 2029-01-10, [1.4882235916674225, 2.3447669353481073, 7.028456354213753, 13.388553118770716]
15238 : 2029-01-10, [1.6076673595164133, 2.304787374784995, 6.692193649114411, 13.895351616584183]
15239 : 2029-01-10, [0.7648811403228503, 0.5041689011034218, 2.077217662818104, 21.403732295755624]
15240 : 2029-01-20, [0.4026830007280971, 0.5341763358771968, 2.0775825669822443, 6.985558096412462]
15241 : 2029-01-20, [0.42839577543742546, 0.5404541529847552, 2.089666817169343, 7.191483254408478]
15242 : 2029-01-20, [0.4528388038115977, 0.5537442580224468, 2.094189364641462, 7.399227573524494]
15243 : 2029-01-20, [0.4787495933016368, 0.5646406129870561, 2.0918953309930104, 7.614714462718295]
15244 : 2029-01-20, [0.505013545281552, 0.5782023992537676, 2.0777084693274896, 7.839075586137191]
15245 : 2029-01-20, [0.5336295801361093, 0.5906224398719562, 2.0620967654939473, 8.063651214497987]
15246 : 2029-01-20, [0.5638762354523411, 0.607435591559662, 2.024182661755307, 8.304505511232689]
15247 : 2029-01-20, [0.5936451931938481, 0.6353149488166111, 1.9872344720356245, 8.533805385953917]
15248 : 2029-01-20, [0.6233742003425771, 0.6623342191019002, 1.9335794955986136, 8.78071208495691]
15249 : 2029-01-20, [0.6594570586567671, 0.7067628196216796, 1.8728928435399341, 9.010887278181618]
15250 : 2029-01-20, [0.2641677523330645, 0.2951039987856761, 1.1569484241915757, 10.783779824689683]
15251 : 2029-01-20, [0.33269319296973426, 0.8260097652016724, 2.7119700861746128, 8.87932695565398]
15252 : 2029-01-20, [0.6325114168502597, 0.5376456013908052, 2.5940325594612905, 9.235810422297645]
15253 : 2029-01-20, [0.6560143637403395, 0.5456492553407225, 2.6032329010168707, 9.445103479902068]
15254 : 2029-01-20, [0.8832998869447984, 0.4623809355293381, 2.200659448446231, 9.953659729079632]
15255 : 2029-01-20, [0.935243633175375, 0.4484169776317662, 2.1496587811949763, 10.216680607997882]
15256 : 2029-01-20, [1.1092419216838971, 1.9433959319404823, 1.0393892907025453, 9.907972855673073]
15257 : 2029-01-20, [1.069754595810649, 0.19169256977410612, 4.242682039284745, 8.7458707951305]
15258 : 2029-01-20, [1.166586785646523, 0.18157622542878046, 4.11204557955655, 9.039791409368146]
15259 : 2029-01-20, [1.2808859937646317, 0.14515664121056435, 3.955921476504254, 9.36803588852055]
15260 : 2029-01-20, [1.4216078520238733, 0.10812776719352642, 3.7232139770671413, 9.74705040371546]
15261 : 2029-01-20, [1.417032954869098, 1.589089987154119, 3.1397015861440245, 9.10417547183276]
15262 : 2029-01-20, [1.5610274871571925, 1.5949664614791432, 2.85769819558424, 9.486307855779424]
15263 : 2029-01-20, [1.7259702832620507, 1.573400778550937, 2.512020893795724, 9.93860804439129]
15264 : 2029-01-20, [1.8884797059851826, 1.5645507222484953, 2.167910972674314, 10.379058599092009]
15265 : 2029-01-20, [0.260170457622685, 1.7119022042541898, 1.9522894476561805, 12.325637890466943]
15266 : 2029-01-20, [0.753379762726418, 0.1304186204179191, 0.4510078775060771, 15.165193739349588]
15267 : 2029-01-20, [0.7405874088347495, 0.09381867249711798, 2.0070538733893475, 13.908540045278784]
15268 : 2029-01-20, [0.8061246245730239, 0.07633494098902345, 1.905539390144574, 14.212001044293379]
15269 : 2029-01-20, [0.07030071089730452, 0.8340124278674265, 1.755302851362258, 14.590384009873013]
15270 : 2029-01-20, [0.12283825396808463, 0.8322268218334195, 1.5978714270207486, 14.947063497177748]
15271 : 2029-01-20, [0.16597509618008624, 0.8181991745440879, 1.4520634319324641, 15.313762297343363]
15272 : 2029-01-20, [0.21237090296004033, 0.8017448483428434, 1.2983054553057352, 15.68757879339138]
15273 : 2029-01-20, [0.254694550767817, 0.7818786157119528, 1.1485036217523195, 16.064923211767912]
15274 : 2029-01-20, [0.24513429884360965, 0.11257209032219237, 2.0290468104961907, 16.113246800338008]
15275 : 2029-01-20, [0.40173435434874594, 0.6192450505565997, 1.933112031347028, 15.795908563747625]
15276 : 2029-01-20, [0.41518551558032285, 0.618477515332012, 1.920116515658425, 16.04622045342924]
15277 : 2029-01-20, [0.43011611196323096, 0.6186672651080394, 1.904334368466992, 16.29688225446174]
15278 : 2029-01-20, [0.44477806748514154, 0.6143168077332982, 1.8804821090037815, 16.56042301577778]
15279 : 2029-01-20, [0.4604349197836613, 0.6181352232952838, 1.8626467056357352, 16.808783151285322]
15280 : 2029-01-20, [0.47820413704425363, 0.6177150189309156, 1.841960919277956, 17.062119924746874]
15281 : 2029-01-20, [0.4919555494007917, 0.610790866658002, 1.8079953995480729, 17.33925818439313]
15282 : 2029-01-20, [0.5115918800010263, 0.6028056342405633, 1.767424453572276, 17.618178032186133]
15283 : 2029-01-20, [1.5603033320178814, 1.807716774817811, 5.172187393170735, 12.209792499993572]
15284 : 2029-01-20, [0.6282781122930228, 1.2467037384945916, 3.650876291022114, 15.47414185819027]
15285 : 2029-01-20, [0.6476823702288654, 1.2388704730444993, 3.6153291549160675, 15.74811800181057]
15286 : 2029-01-20, [0.6458601861021677, 2.6294340215907943, 3.1436858996947383, 15.081019892612298]
15287 : 2029-01-20, [0.7801032805648027, 2.5224564761867754, 2.537518279119557, 15.909921964128866]
15288 : 2029-01-20, [0.9426212083224114, 2.3658500837515057, 1.7887023586884256, 16.90282634923766]
15289 : 2029-01-20, [0.8076640052196555, 1.6735359694048153, 6.676658393085747, 13.092141632289781]
15290 : 2029-01-20, [0.9262151726738114, 1.4424725012138442, 6.22613425591769, 13.905178070194658]
15291 : 2029-01-20, [1.0560220671864675, 1.218745022683878, 5.659118231211602, 14.816114678918051]
15292 : 2029-01-20, [0.17945686750457662, 1.0660647562821133, 2.724075370681223, 19.030403005532083]
15293 : 2029-01-20, [0.21887328500009826, 1.0031846485727567, 2.460520231350953, 19.567421835076193]
15294 : 2029-01-20, [0.25436377064464155, 0.9031979906693282, 2.127676816254159, 20.21476142243187]
15295 : 2029-01-20, [0.29182464611787673, 0.8365135861633651, 1.8539637301801442, 20.767698037538615]
15296 : 2029-01-20, [0.3214569583700678, 0.707130183253574, 1.455025962477098, 21.516386895899263]
15297 : 2029-01-20, [0.35759143862768356, 0.5839709191742589, 1.0391719986399026, 22.269265643558157]
15298 : 2029-01-20, [1.243642787663901, 1.9478143352885695, 5.691273070225728, 15.6172698068218]
15299 : 2029-01-20, [2.1941434370648643, 0.2086013410456799, 2.063564477328253, 20.283690744561202]
15300 : 2029-02-01, [0.3641008431353494, 0.5398133407326797, 2.1101690177446417, 6.98591679838733]
15301 : 2029-02-01, [0.386789918018184, 0.5505702683336108, 2.1248912290701902, 7.187748584578015]
15302 : 2029-02-01, [0.4098527601720181, 0.5602451742744323, 2.1338050215621713, 7.396097043991379]
15303 : 2029-02-01, [0.433957564021131, 0.5760564248763868, 2.150399793236455, 7.589586217866028]
15304 : 2029-02-01, [0.4601933736306763, 0.5903664294031834, 2.1489160211989105, 7.800524175767229]
15305 : 2029-02-01, [0.48653496430509713, 0.6072204242662977, 2.131094591058409, 8.025150020370198]
15306 : 2029-02-01, [0.5114702772045836, 0.6372234104953508, 2.1261893289903746, 8.225116983309691]
15307 : 2029-02-01, [0.5405097668578114, 0.6659250596250483, 2.1044770616859076, 8.439088111831232]
15308 : 2029-02-01, [0.5706480616168215, 0.6971105499503257, 2.0808873926009026, 8.65135399583195]
15309 : 2029-02-01, [0.7952142304112867, 0.2379994811314241, 1.4139191692178787, 9.80286711923941]
15310 : 2029-02-01, [0.2374472981794277, 0.30184279954278015, 1.214897673554113, 10.745812228723679]
15311 : 2029-02-01, [0.3002761404405133, 0.827911814808726, 2.734063372570256, 8.887748672180505]
15312 : 2029-02-01, [0.5658196469272107, 0.553255609901198, 2.6423711342736675, 9.238553608897924]
15313 : 2029-02-01, [0.7439065584439978, 0.5116685368299503, 2.392801401761007, 9.601623502965047]
15314 : 2029-02-01, [0.79377753016409, 0.4848952417865457, 2.341029022741013, 9.880298205308351]
15315 : 2029-02-01, [0.835789999983695, 0.47296295562858287, 2.3093075287682945, 10.131939515619427]
15316 : 2029-02-01, [0.8908657243939182, 0.44978064799296225, 2.2625546207494733, 10.396799006863645]
15317 : 2029-02-01, [0.27714084027937747, 0.5131229596409669, 1.5820299365652113, 11.877706263514444]
15318 : 2029-02-01, [1.0230637830911036, 0.1919920534542733, 4.481760586188913, 8.80318357726571]
15319 : 2029-02-01, [1.1176235391692624, 0.16575332530286377, 4.366277365042702, 9.100345770485172]
15320 : 2029-02-01, [1.238573565756395, 0.15020145342482927, 4.201389099155515, 9.40983588166326]
15321 : 2029-02-01, [1.2260564970602774, 1.6112243222496292, 3.6289766561881276, 8.783742524501967]
15322 : 2029-02-01, [1.352154793563403, 1.6398014427702674, 3.4196312280360526, 9.088412535630278]
15323 : 2029-02-01, [1.5039050868725583, 1.632536180236989, 3.1441667914312355, 9.469391941459216]
15324 : 2029-02-01, [1.6380259201124316, 1.6500528315607963, 2.879304543816764, 9.832616704510007]
15325 : 2029-02-01, [1.8180215268421607, 1.6254704927953487, 2.5130176472221963, 10.293490333140294]
15326 : 2029-02-01, [1.991059385494249, 1.5994129774131516, 2.149518803588218, 10.760008833504381]
15327 : 2029-02-01, [0.22188055377388255, 1.7807634715633702, 1.977683046175302, 12.769672928487445]
15328 : 2029-02-01, [0.7756841508786996, 0.11051204270974319, 0.44163474721496504, 15.672169059196593]
15329 : 2029-02-01, [0.7629099244410305, 0.08706210867844065, 2.1054395955106826, 14.294588371369846]
15330 : 2029-02-01, [0.7892158267256424, 0.8345895612423855, 1.905388012821244, 13.970806599210727]
15331 : 2029-02-01, [0.8565535428223904, 0.833742428912919, 1.7721401006738255, 14.287563927590867]
15332 : 2029-02-01, [0.10112854416176063, 0.8699635198902469, 1.7252838438944964, 15.303624092053496]
15333 : 2029-02-01, [0.14746259026726496, 0.8639122124816928, 1.5876347401133386, 15.650990457137702]
15334 : 2029-02-01, [0.18261659722330117, 0.822988319180373, 1.4079678060393914, 16.086427277556933]
15335 : 2029-02-01, [0.24119602367453769, 0.8167849363698423, 1.2463703734943583, 16.445648666461263]
15336 : 2029-02-01, [0.3698732935152001, 0.6174915650601035, 1.9814995137148885, 16.03113562770981]
15337 : 2029-02-01, [0.3801817889626061, 0.6226399032434503, 1.9815311679020802, 16.265647139891865]
15338 : 2029-02-01, [0.3968680873340538, 0.615628892352737, 1.9584850728654468, 16.529017947447763]
15339 : 2029-02-01, [0.4104053527010241, 0.6105672151063863, 1.9358031516671395, 16.79322428052545]
15340 : 2029-02-01, [0.4250595393146225, 0.6135103642774012, 1.9199094702456254, 17.04152062616235]
15341 : 2029-02-01, [0.4401029374410488, 0.6143126365617582, 1.9040565839358954, 17.291527842061296]
15342 : 2029-02-01, [0.45523396625452117, 0.6109250507488595, 1.8744657170476269, 17.559375265948994]
15343 : 2029-02-01, [0.4711945740143445, 0.6138988563733976, 1.861109870112746, 17.80379669949951]
15344 : 2029-02-01, [0.4872808150933698, 0.6083011596122138, 1.8256486957016484, 18.078769329592767]
15345 : 2029-02-01, [0.5051958525554708, 0.6061158547937412, 1.7882178428314086, 18.35047044981938]
15346 : 2029-02-01, [0.5981936174755523, 1.275977762143021, 3.7201676260346326, 15.905660994346794]
15347 : 2029-02-01, [0.6190391757356201, 1.2686030762818632, 3.6799193594964423, 16.182438388486077]
15348 : 2029-02-01, [0.6403222552942367, 1.2607706020855542, 3.6384194560303156, 16.460487686589893]
15349 : 2029-02-01, [0.6595077466563535, 1.2611916294909484, 3.6085876962122803, 16.720712927640417]
15350 : 2029-02-01, [0.7794349775748841, 2.5929251900193186, 2.399221028212626, 16.72841880419317]
15351 : 2029-02-01, [0.9049906005929853, 2.5363512406603164, 1.924758333787154, 17.383899824959546]
15352 : 2029-02-01, [0.8098261250188921, 1.713808392190912, 6.694198780932982, 13.782166701857212]
15353 : 2029-02-01, [0.10645519617471667, 1.271142192246678, 3.3766310785869678, 18.495771532991636]
15354 : 2029-02-01, [0.14841569328998755, 1.2447981607145515, 3.194605300667424, 18.912180845328038]
15355 : 2029-02-01, [0.18788912454214104, 1.1335183683251402, 2.8425521962892395, 19.58604031084348]
15356 : 2029-02-01, [0.23380679482387626, 1.096445116602282, 2.6216826242553903, 20.04806546431845]
15357 : 2029-02-01, [0.2710495675191742, 0.996607032923465, 2.2828307242683223, 20.699512675289036]
15358 : 2029-02-01, [0.31034680432216677, 0.9317803704487623, 2.001723116255756, 21.256149708973318]
15359 : 2029-02-01, [0.3437893479257913, 0.8075315735497189, 1.604549570420378, 21.99412950810411]
15360 : 2029-02-10, [0.33342214490879774, 0.5497634497880851, 2.13989611854762, 6.976918286755497]
15361 : 2029-02-10, [0.35365633222553255, 0.5588295831638642, 2.1599073109547002, 7.177606773655904]
15362 : 2029-02-10, [0.37652324862930275, 0.5725262017175149, 2.1742648380416503, 7.3766857116115325]
15363 : 2029-02-10, [0.4002770896230196, 0.5826006237626182, 2.1849332981659653, 7.582188988448397]
15364 : 2029-02-10, [0.4246611617814052, 0.6047458542986819, 2.2005510222422062, 7.770041961677706]
15365 : 2029-02-10, [0.4472429078192965, 0.630605062338292, 2.2056991984371814, 7.96645283140523]
15366 : 2029-02-10, [0.4727771868590548, 0.6518228024390709, 2.2059172695489018, 8.169482741152974]
15367 : 2029-02-10, [0.5009516361510737, 0.6853815022969001, 2.198326254159793, 8.365340607392232]
15368 : 2029-02-10, [0.5258046546018686, 0.7291110569015613, 2.197659069971261, 8.547425218525309]
15369 : 2029-02-10, [0.7517986899631428, 0.2102140710856243, 1.4611603494793972, 9.826826889471835]
15370 : 2029-02-10, [0.22004521238950298, 0.3040319940433179, 1.2495484605677107, 10.72637433299947]
15371 : 2029-02-10, [0.49790139070865985, 0.5486177325690257, 2.6481715913649264, 9.055309285357389]
15372 : 2029-02-10, [0.518601434884219, 0.5565546582941598, 2.6849205388252813, 9.239923367996342]
15373 : 2029-02-10, [0.6784527483252257, 0.5266578611454936, 2.485461480950233, 9.55942790957905]
15374 : 2029-02-10, [0.7233981755116001, 0.5070955532093316, 2.465210027042653, 9.804296244236415]
15375 : 2029-02-10, [0.7678527734119193, 0.4890525302824199, 2.424475971132728, 10.068618725172932]
15376 : 2029-02-10, [0.8121027424068541, 0.46845520780994754, 2.3923834315732107, 10.327058618209989]
15377 : 2029-02-10, [0.277772429088032, 0.5741447915813062, 0.35657160088001505, 13.041511178450646]
15378 : 2029-02-10, [0.9314535292134571, 0.19351863297137423, 4.738064094137204, 8.636963743677963]
15379 : 2029-02-10, [1.0143515555051204, 0.17589934362947804, 4.662301487266338, 8.897447613599065]
15380 : 2029-02-10, [1.1071921729223, 0.16959281526978545, 4.563413573111132, 9.159801438696782]
15381 : 2029-02-10, [1.223296969113887, 0.11364583164682099, 4.429618026703302, 9.483439172535991]
15382 : 2029-02-10, [1.217076604823077, 1.6603456352162602, 3.8111667105463582, 8.811411049414303]
15383 : 2029-02-10, [1.3251920649792404, 1.6775581684757896, 3.6400076750717374, 9.107242091473235]
15384 : 2029-02-10, [1.4672429263719267, 1.68912902256652, 3.385428675750782, 9.458199375310771]
15385 : 2029-02-10, [1.620120221172876, 1.6922591194147174, 3.1128338242631077, 9.824786835149299]
15386 : 2029-02-10, [1.7773658728548063, 1.6824121837168253, 2.7906149915872094, 10.249606951841159]
15387 : 2029-02-10, [1.9509569521726364, 1.6674307752455784, 2.418074250505077, 10.713538022076708]
15388 : 2029-02-10, [2.119434955058807, 1.636593586294495, 2.0262392773146396, 11.217732181332059]
15389 : 2029-02-10, [0.23526312683736994, 1.8003924774497007, 1.774895567645968, 13.439448828066963]
15390 : 2029-02-10, [0.7326219843345074, 0.09275164627892514, 2.2711811104018857, 14.40344525898468]
