Itinerary: ['earth', 'JUPITER_BARYCENTER', 'SATURN_BARYCENTER', 'pluto']
15160 : 2029-01-01, [1.3112889653100972, 3.7615802155114713, 14.927130819178432]
15161 : 2029-01-01, [1.33086389940379, 3.816301448596652, 15.102834651999558]
15162 : 2029-01-01, [1.35047913710502, 3.8717250919510326, 15.277795770943946]
15163 : 2029-01-01, [1.370756214343663, 3.9266438071614096, 15.45259997849493]
15164 : 2029-01-01, [1.3906921390447606, 3.9824326190017945, 15.626875241953444]
15165 : 2029-01-01, [1.4105846254951937, 4.038114015480923, 15.801301359023881]
15166 : 2029-01-01, [1.431106808929217, 4.09431256255275, 15.974580628518034]
15167 : 2029-01-01, [1.4512158838175517, 4.1512574515541045, 16.147526664628344]
15168 : 2029-01-01, [1.4719506673827745, 4.207453143400042, 16.320596189217184]
15169 : 2029-01-01, [1.4923802378694138, 4.265363269080966, 16.49225649304962]
15170 : 2029-01-01, [1.5133481844126067, 4.322861200749483, 16.66379061483791]
15171 : 2029-01-01, [1.533793322128474, 4.381529514683443, 16.834677163188083]
15172 : 2029-01-01, [1.5549339868021494, 4.439550310887988, 17.00551570230986]
15173 : 2029-01-01, [1.5763004136130974, 4.4982160201723325, 17.17548356621457]
15174 : 2029-01-01, [1.5971255078330506, 4.5580891542615305, 17.344785337905417]
15175 : 2029-01-01, [1.618510033985459, 4.617528358398513, 17.513961607616025]
15176 : 2029-01-01, [1.6400936060722082, 4.677556404023618, 17.682349989904175]
15177 : 2029-01-01, [1.66179546691089, 4.737943106483763, 17.85026142660535]
15178 : 2029-01-01, [1.6835857606885638, 4.798603550283314, 18.017810689028124]
15179 : 2029-01-01, [1.705580256278532, 4.85986752556164, 18.184552218159826]
15180 : 2029-01-10, [0.5745599601754424, 1.7828331339741672, 7.642606905850391]
15181 : 2029-01-10, [0.5900751623469946, 1.8290632275795415, 7.830861610073463]
15182 : 2029-01-10, [0.6054540119678258, 1.8758626889431196, 8.018683299089055]
15183 : 2029-01-10, [0.6211167105993611, 1.9224386719501987, 8.20644461745044]
15184 : 2029-01-10, [0.6368506670502673, 1.9691706385983556, 8.393978694351377]
15185 : 2029-01-10, [0.6525855670604286, 2.0158428817998417, 8.58157155113973]
15186 : 2029-01-10, [0.6681955206041332, 2.063507542671038, 8.768296936724829]
15187 : 2029-01-10, [0.6840523774888638, 2.1104662471751685, 8.955481375335967]
15188 : 2029-01-10, [0.7000581740790481, 2.1578267463344223, 9.14211507958653]
15189 : 2029-01-10, [0.7160617824265331, 2.2051244436650808, 9.328813773908387]
15190 : 2029-01-10, [0.732135540393661, 2.252902055448327, 9.51496240415801]
15191 : 2029-01-10, [0.7482704454739086, 2.3005048085067004, 9.70122474601939]
15192 : 2029-01-10, [0.7641972366847944, 2.349032198221879, 9.886770565093327]
15193 : 2029-01-10, [0.7804449077358723, 2.3969122049579816, 10.072642887306147]
15194 : 2029-01-10, [0.7967837324441603, 2.4453724588553163, 10.257843808700523]
15195 : 2029-01-10, [0.8132003461971797, 2.494040877645817, 10.442758776157003]
15196 : 2029-01-10, [0.8296264832797178, 2.542347363640806, 10.628026153079475]
15197 : 2029-01-10, [0.8461642527927745, 2.591323635279939, 10.812512111927287]
15198 : 2029-01-10, [0.862763252286464, 2.6404618809722353, 10.996774866741301]
15199 : 2029-01-10, [0.8794057980858175, 2.6897096778746654, 11.180884524039516]
15200 : 2029-01-10, [0.896468308390943, 2.7387652043865596, 11.364766487222496]
15201 : 2029-01-10, [0.9133192855413492, 2.7885859169338314, 11.548094797524818]
15202 : 2029-01-10, [0.9301667495442344, 2.8387858166441964, 11.73104743381157]
15203 : 2029-01-10, [0.947146286529627, 2.888971391236306, 11.913882322234066]
15204 : 2029-01-10, [0.9641249852083629, 2.9391390657185594, 12.096735949073079]
15205 : 2029-01-10, [0.9815930775291821, 2.9896564239001613, 12.278750498570659]
15206 : 2029-01-10, [0.9987720935711396, 3.0403943102453765, 12.460833596183484]
15207 : 2029-01-10, [1.0160099997156302, 3.09174837664053, 12.642241623643839]
15208 : 2029-01-10, [1.0336942614283002, 3.1428441390292163, 12.823461599542483]
15209 : 2029-01-10, [1.051096164068059, 3.1942260860597385, 13.004677749872203]
15210 : 2029-01-10, [1.0689271964639826, 3.2457138310765696, 13.185358972459447]
15211 : 2029-01-10, [1.086511623801833, 3.298106588673722, 13.365381787524445]
15212 : 2029-01-10, [1.1040881117956363, 3.350488692806916, 13.545423195397447]
15213 : 2029-01-10, [1.1222058015146648, 3.4032982326074825, 13.724495965877853]
15214 : 2029-01-10, [1.1404317331449858, 3.4559209129443698, 13.903647353910644]
15215 : 2029-01-10, [1.1582959984438725, 3.50919012660594, 14.082513874950186]
15216 : 2029-01-10, [1.1766408601010927, 3.5626676329844877, 14.260691506914421]
15217 : 2029-01-10, [1.1951778689247419, 3.6161905578612163, 14.438631573214042]
15218 : 2029-01-10, [1.2132697984954501, 3.670714337762598, 14.616015863741952]
15219 : 2029-01-10, [1.231925677487323, 3.725133354651269, 14.792940967861405]
15220 : 2029-01-10, [1.2505744998855735, 3.7795300234463602, 14.969895476668066]
15221 : 2029-01-10, [1.2694111082903154, 3.8344945577293728, 15.146094333980312]
15222 : 2029-01-10, [1.2883255676831746, 3.88969558772997, 15.321978844586853]
15223 : 2029-01-10, [1.307372346348177, 3.945881131177381, 15.496746522474442]
15224 : 2029-01-10, [1.3259828874267716, 4.002133171878498, 15.67188394069473]
15225 : 2029-01-10, [1.3452078787479576, 4.058912002314755, 15.845880118937286]
15226 : 2029-01-10, [1.3649014266466388, 4.114523550278836, 16.020575023074525]
15227 : 2029-01-10, [1.3842885797535789, 4.171809589707328, 16.193901830539094]
15228 : 2029-01-10, [1.4038514794971555, 4.229651309059974, 16.36649721144287]
15229 : 2029-01-10, [1.4233961267976774, 4.287465241654619, 16.539138631547704]
15230 : 2029-01-10, [1.4429775336129735, 4.3460630005272, 16.710959465859826]
15231 : 2029-01-10, [1.4627785041424806, 4.404714564767618, 16.8825069310899]
15232 : 2029-01-10, [1.4831877429838602, 4.463106090844727, 17.053706166171413]
15233 : 2029-01-10, [1.503137458760721, 4.522914123984533, 17.223948417254746]
15234 : 2029-01-10, [1.5231657035700576, 4.583006406122557, 17.393827890307385]
15235 : 2029-01-10, [1.5438936195052235, 4.643069110116696, 17.563037270378082]
15236 : 2029-01-10, [1.564082829647471, 4.703722806425919, 17.73219436392661]
15237 : 2029-01-10, [1.5850129241546913, 4.764429230484751, 17.90055784536056]
15238 : 2029-01-10, [1.6054250251758455, 4.82655119450725, 18.068023780316906]
15239 : 2029-01-10, [1.6265267385673405, 4.887819960690382, 18.23565330074228]
15240 : 2029-01-20, [0.5436116993190038, 1.7892872697589093, 7.667101030922087]
15241 : 2029-01-20, [0.5581339917788781, 1.8359783085217976, 7.855887699699324]
15242 : 2029-01-20, [0.5729850816047457, 1.8826071458371092, 8.044407772558145]
15243 : 2029-01-20, [0.5876173991254829, 1.9295722279358243, 8.232810372938694]
15244 : 2029-01-20, [0.6023225971574057, 1.976747556513285, 8.420929846329308]
15245 : 2029-01-20, [0.6172962987930536, 2.023593969503084, 8.609109731703862]
15246 : 2029-01-20, [0.6321143049830608, 2.0710613257297217, 8.796824369287219]
15247 : 2029-01-20, [0.6472235213613698, 2.1185260490170883, 8.984250429621543]
15248 : 2029-01-20, [0.662142782497523, 2.166260423376288, 9.17159679412619]
15249 : 2029-01-20, [0.6773769328226846, 2.2140389952211277, 9.358584071956189]
15250 : 2029-01-20, [0.6923831021265228, 2.2619995437287512, 9.545617354144728]
15251 : 2029-01-20, [0.707728972155996, 2.3100554071300246, 9.73221562071398]
15252 : 2029-01-20, [0.7228516092146429, 2.358345205922986, 9.918803184862371]
15253 : 2029-01-20, [0.7383094982022116, 2.4066862179697344, 10.105004283828055]
15254 : 2029-01-20, [0.7538768807435122, 2.4553385031428094, 10.290784616113678]
15255 : 2029-01-20, [0.7691571725334387, 2.50406992063715, 10.476772906829412]
15256 : 2029-01-20, [0.784857220338248, 2.553083975618468, 10.662058804043284]
15257 : 2029-01-20, [0.800548376916626, 2.6020286026247703, 10.847423020458605]
15258 : 2029-01-20, [0.816039428728987, 2.651765726362644, 11.032194844908366]
15259 : 2029-01-20, [0.8319014160101711, 2.7012128878905424, 11.216885696099286]
15260 : 2029-01-20, [0.8478211185577147, 2.7512058101015286, 11.400973071340756]
15261 : 2029-01-20, [0.8638254408933229, 2.8010537385636507, 11.585120820543029]
15262 : 2029-01-20, [0.8798922330878277, 2.851072418194312, 11.769035348717862]
15263 : 2029-01-20, [0.8957012832949328, 2.9022363992589, 11.952062317446167]
15264 : 2029-01-20, [0.9118902229921708, 2.952622721726793, 12.135487055281036]
15265 : 2029-01-20, [0.9281810635861596, 3.003744465117307, 12.318074471296534]
15266 : 2029-01-20, [0.9445168292229772, 3.0545607871782443, 12.500922383598779]
15267 : 2029-01-20, [0.9609372907494158, 3.1060753609349354, 12.68298734831565]
15268 : 2029-01-20, [0.9774434045173348, 3.1578598022825632, 12.864696793200103]
15269 : 2029-01-20, [0.9940149376442653, 3.2098503266507805, 13.046134735704953]
15270 : 2029-01-20, [1.0106521594782278, 3.2620495549331876, 13.227298285588585]
15271 : 2029-01-20, [1.027335186935129, 3.3143950047373147, 13.408269808327557]
15272 : 2029-01-20, [1.0446016552098363, 3.366829713957243, 13.588568630832922]
15273 : 2029-01-20, [1.061414064144978, 3.420069413884234, 13.768516521970787]
15274 : 2029-01-20, [1.0783951522590653, 3.4733660647426468, 13.948238782998288]
15275 : 2029-01-20, [1.0954363286516535, 3.5273749850571408, 14.127188686291205]
15276 : 2029-01-20, [1.113000071041256, 3.5806853590767442, 14.306314569882]
15277 : 2029-01-20, [1.130180952783732, 3.635158821873323, 14.484660225342946]
15278 : 2029-01-20, [1.14742920508163, 3.6898740094100084, 14.662696785508361]
15279 : 2029-01-20, [1.1651842548111078, 3.744299797046358, 14.840515948142535]
15280 : 2029-01-20, [1.1826521927458615, 3.7997531588190006, 15.017594648435137]
15281 : 2029-01-20, [1.200629134746783, 3.855448112147223, 15.193922753105992]
15282 : 2029-01-20, [1.2182393824457771, 3.911404594634645, 15.370356022919577]
15283 : 2029-01-20, [1.2363668149236025, 3.96760390826256, 15.546029276813838]
15284 : 2029-01-20, [1.2541415732886603, 4.024139127076135, 15.721719299635206]
15285 : 2029-01-20, [1.2724193611116235, 4.0808465572625705, 15.896734081625807]
15286 : 2029-01-20, [1.2904123798317566, 4.138746711094964, 16.07084090907328]
15287 : 2029-01-20, [1.3089294676363048, 4.196260930720435, 16.244809601643258]
15288 : 2029-01-20, [1.327551267910371, 4.254121317376883, 16.418327414712746]
15289 : 2029-01-20, [1.3462519077908266, 4.312246020457544, 16.591502071751627]
15290 : 2029-01-20, [1.3649914495002478, 4.371154018718125, 16.76385453178163]
15291 : 2029-01-20, [1.3833071003686341, 4.4309436977958, 16.935749201835563]
15292 : 2029-01-20, [1.4023330000263956, 4.490190222915314, 17.107476777058288]
15293 : 2029-01-20, [1.4214245525541942, 4.5503339087383035, 17.2782415387075]
15294 : 2029-01-20, [1.4405943564167119, 4.6107606748353085, 17.44864496874798]
15295 : 2029-01-20, [1.4598006804976924, 4.672029122456086, 17.618170197046222]
15296 : 2029-01-20, [1.4792292677965286, 4.733360937349862, 17.78740979485361]
15297 : 2029-01-20, [1.4986929853581892, 4.795550302567937, 17.955756712073875]
15298 : 2029-01-20, [1.5187402285412526, 4.856576980313764, 18.124682791144988]
15299 : 2029-01-20, [1.5383939470916688, 4.91945084341912, 18.29215520948921]
15300 : 2029-02-01, [0.5061183309227743, 1.7969437972656328, 7.696937871811593]
15301 : 2029-02-01, [0.519728092360127, 1.8438305004576936, 7.88644140718218]
15302 : 2029-02-01, [0.533370705176385, 1.891048996887577, 8.075580297936037]
15303 : 2029-02-01, [0.5471091990853251, 1.938305267225126, 8.264585533689548]
15304 : 2029-02-01, [0.5608590201939442, 1.9855571919770505, 8.453583787829006]
15305 : 2029-02-01, [0.5746406243592725, 2.033162890811577, 8.642196484829151]
15306 : 2029-02-01, [0.5885220164463801, 2.080803296112727, 8.830674687440894]
15307 : 2029-02-01, [0.6024250168660579, 2.1284802409893873, 9.019094742144555]
15308 : 2029-02-01, [0.6163875887413842, 2.176634754812699, 9.206977656445916]
15309 : 2029-02-01, [0.6306994956182737, 2.2243302917028194, 9.394970212678906]
15310 : 2029-02-01, [0.6447342616562481, 2.272663872786678, 9.582601865557075]
15311 : 2029-02-01, [0.6588459847123981, 2.321249956298523, 9.769904058989079]
15312 : 2029-02-01, [0.6730373400637432, 2.3697650100495724, 9.957197649886686]
15313 : 2029-02-01, [0.6872605911709687, 2.4187040012892496, 10.14403540753978]
15314 : 2029-02-01, [0.70184575062334, 2.4674222623422617, 10.330731987034397]
15315 : 2029-02-01, [0.7161727531528967, 2.516675174088368, 10.517152072758735]
15316 : 2029-02-01, [0.730598172116426, 2.566263381266212, 10.703138446617361]
15317 : 2029-02-01, [0.7450247384006334, 2.6158465357137763, 10.889128725885591]
15318 : 2029-02-01, [0.7598869799180249, 2.665373812865858, 11.074739207216115]
15319 : 2029-02-01, [0.7744154386820086, 2.7156633524374136, 11.259921208880579]
15320 : 2029-02-01, [0.7893960840291664, 2.765528989215098, 11.445074926755735]
15321 : 2029-02-01, [0.8041067345502404, 2.81604611129691, 11.62984715415285]
15322 : 2029-02-01, [0.8188314797064038, 2.8670218117301296, 11.814146708563467]
15323 : 2029-02-01, [0.8340082266372068, 2.9174801142003037, 11.998511659162489]
15324 : 2029-02-01, [0.8488606220550485, 2.968904005312952, 12.182235372632]
15325 : 2029-02-01, [0.8641372261710387, 3.0200850300585755, 12.365777743770389]
15326 : 2029-02-01, [0.8791606124115326, 3.0721217525624014, 12.548717635026064]
15327 : 2029-02-01, [0.894559817709551, 3.123700413090152, 12.7317397692003]
15328 : 2029-02-01, [0.9101043146556561, 3.175761080923594, 12.91413460442075]
15329 : 2029-02-01, [0.9253038241705324, 3.2284341121952305, 13.096262063634237]
15330 : 2029-02-01, [0.940910592201977, 3.2806907510779983, 13.278398656720025]
15331 : 2029-02-01, [0.9566476698441667, 3.3333817417316243, 13.45997058842421]
15332 : 2029-02-01, [0.9720844586241494, 3.387408985922531, 13.640506555453321]
15333 : 2029-02-01, [0.9879500282785473, 3.44054464121108, 13.821505330510373]
15334 : 2029-02-01, [1.0038541882453584, 3.4943066041420625, 14.001839207612578]
15335 : 2029-02-01, [1.019894894887359, 3.5485464909055078, 14.181558614207132]
15336 : 2029-02-01, [1.0355946855933023, 3.6036086852495792, 14.36079662915712]
15337 : 2029-02-01, [1.051764425129344, 3.6583304459018895, 14.539905128968769]
15338 : 2029-02-01, [1.0680228362726276, 3.7133671407965796, 14.718610022930791]
15339 : 2029-02-01, [1.084348511765396, 3.768645600747026, 14.897005887487577]
15340 : 2029-02-01, [1.1007410312802386, 3.8241658592921923, 15.07509310942757]
15341 : 2029-02-01, [1.1172466889692516, 3.880657057732222, 15.252096253298525]
15342 : 2029-02-01, [1.1337954157308632, 3.936751620270538, 15.4294529639986]
15343 : 2029-02-01, [1.1504363836740616, 3.9937641047302623, 15.605799511595677]
15344 : 2029-02-01, [1.1676367851159444, 4.050557572343465, 15.781805642540592]
15345 : 2029-02-01, [1.1844402809733352, 4.108174945214654, 15.95738477381201]
15346 : 2029-02-01, [1.2013946917886678, 4.166349847001448, 16.132255461209883]
15347 : 2029-02-01, [1.2183332309020414, 4.224505228958957, 16.307161540139003]
15348 : 2029-02-01, [1.2354129781736019, 4.283816011603099, 16.4807710102233]
15349 : 2029-02-01, [1.2530688630378377, 4.3422318576573975, 16.654699279304765]
15350 : 2029-02-01, [1.2702898921934924, 4.402112760091731, 16.82759734771478]
15351 : 2029-02-01, [1.2875783818161224, 4.462285594481271, 17.000136023702606]
15352 : 2029-02-01, [1.3055609935116383, 4.522540566165203, 17.171898440323158]
15353 : 2029-02-01, [1.3229912273880162, 4.58329809043845, 17.343710682173533]
15354 : 2029-02-01, [1.341087824888787, 4.6446778478108035, 17.514234327300407]
15355 : 2029-02-01, [1.3587504311684175, 4.706345179925814, 17.68490438890577]
15356 : 2029-02-01, [1.3769992037126522, 4.768328668308628, 17.85467212797872]
15357 : 2029-02-01, [1.3954881085252422, 4.830464839026979, 18.02404705244778]
15358 : 2029-02-01, [1.413406225070329, 4.894605441740081, 18.19198833318959]
15359 : 2029-02-01, [1.4319098536307993, 4.957594637419539, 18.360495508949665]
15360 : 2029-02-10, [0.4779950050537855, 1.802709674397422, 7.719295320548792]
15361 : 2029-02-10, [0.49090777431293664, 1.8499539312377458, 7.909138294449318]
15362 : 2029-02-10, [0.5036204705773487, 1.8973737680848883, 8.099005761337764]
15363 : 2029-02-10, [0.5166341350302893, 1.9446557096201864, 8.288710155349523]
15364 : 2029-02-10, [0.5296815825419313, 1.9922849846453174, 8.478033432812751]
15365 : 2029-02-10, [0.5427894008138612, 2.03981467560194, 8.6673959235842]
15366 : 2029-02-10, [0.5556600820950652, 2.0880377032138844, 8.856302214691052]
15367 : 2029-02-10, [0.5688949163993599, 2.135971535016561, 9.04513354858408]
15368 : 2029-02-10, [0.5821252612249309, 2.1841432177837476, 9.23373152099132]
15369 : 2029-02-10, [0.5954577600001129, 2.23234933343116, 9.422192906568727]
15370 : 2029-02-10, [0.6087962854516834, 2.280850392933412, 9.610353321614905]
15371 : 2029-02-10, [0.6219125097261118, 2.32996530275738, 9.798122187516508]
15372 : 2029-02-10, [0.6353841062848045, 2.378929326584608, 9.985686567130587]
15373 : 2029-02-10, [0.648847716186921, 2.427834863788559, 10.173317420024519]
15374 : 2029-02-10, [0.6624172928643439, 2.477110001519938, 10.360472705615718]
15375 : 2029-02-10, [0.6760366218882962, 2.5265458499565843, 10.547417528155119]
15376 : 2029-02-10, [0.6897529963273852, 2.57632055169022, 10.733926451982397]
15377 : 2029-02-10, [0.7034736596520687, 2.626088959346568, 10.920437381001364]
15378 : 2029-02-10, [0.7172444618006105, 2.676023871058676, 11.106731667140714]
15379 : 2029-02-10, [0.7310465516838546, 2.726444287064679, 11.292509161251465]
15380 : 2029-02-10, [0.7449693285897655, 2.776917218910004, 11.47811345250023]
15381 : 2029-02-10, [0.7588928470541008, 2.8273770379212815, 11.66373011502462]
15382 : 2029-02-10, [0.7732732028449347, 2.87817393623236, 11.848552860922707]
15383 : 2029-02-10, [0.7873384290337582, 2.9295352939505643, 12.033126277015679]
15384 : 2029-02-10, [0.8014941686736056, 2.9808112956795685, 12.217694535646826]
15385 : 2029-02-10, [0.815682000166476, 3.0326313722494804, 12.401686627584043]
15386 : 2029-02-10, [0.829923357764105, 3.084657805589299, 12.585418836646596]
15387 : 2029-02-10, [0.8446609737847157, 3.1366497131755153, 12.768689313039769]
15388 : 2029-02-10, [0.8589929722811397, 3.18946480339036, 12.9515422243285]
15389 : 2029-02-10, [0.8734793265403115, 3.242414169028571, 13.134106504431118]
15390 : 2029-02-10, [0.8883430525996522, 3.294815031004777, 13.316841916395571]
15391 : 2029-02-10, [0.9029221928830244, 3.348594586320501, 13.498483220796475]
15392 : 2029-02-10, [0.9175629259975961, 3.4021443930661905, 13.680292680936212]
15393 : 2029-02-10, [0.9326689250814515, 3.455899493304058, 13.861431581614493]
15394 : 2029-02-10, [0.9474856398437999, 3.5106301002586235, 14.041884259897577]
15395 : 2029-02-10, [0.9627190448398667, 3.5648547917110687, 14.222426163449065]
15396 : 2029-02-10, [0.9776739408983128, 3.62014801105989, 14.402178048041797]
15397 : 2029-02-10, [0.993034876118688, 3.6748476052978574, 14.582117518583452]
15398 : 2029-02-10, [1.008109095735562, 3.7306385764924768, 14.761252327771963]
15399 : 2029-02-10, [1.0236672249790861, 3.7860759914548447, 14.940256783566069]
15400 : 2029-02-10, [1.039284348676963, 3.8422842441984706, 15.118431407124566]
15401 : 2029-02-10, [1.0545835120763187, 3.8995653784318063, 15.295851109491876]
15402 : 2029-02-10, [1.070379508312343, 3.9559097770012652, 15.473710714686392]
15403 : 2029-02-10, [1.0862666731302901, 4.013173664781699, 15.650559662088009]
15404 : 2029-02-10, [1.1021453369285257, 4.070422293567357, 15.827432369504118]
15405 : 2029-02-10, [1.1176784548231316, 4.129350137192494, 16.002971407984372]
15406 : 2029-02-10, [1.1338622541009522, 4.187795300371039, 16.178342445528013]
15407 : 2029-02-10, [1.1500364001296548, 4.246224233617347, 16.353739366253]
15408 : 2029-02-10, [1.166348309976453, 4.305812416232077, 16.52783927379147]
15409 : 2029-02-10, [1.182623287878186, 4.3653044692402805, 16.702072242881535]
15410 : 2029-02-10, [1.199070168438565, 4.425472539446789, 16.875457292114646]
15411 : 2029-02-10, [1.215585625300699, 4.485936126392757, 17.048478248306544]
15412 : 2029-02-10, [1.2322547962124408, 4.547009847639988, 17.22073535614757]
15413 : 2029-02-10, [1.248906588929487, 4.608062777288062, 17.393030633782452]
15414 : 2029-02-10, [1.2656769704098325, 4.670281511108028, 17.56404151848214]
15415 : 2029-02-10, [1.2831080760818518, 4.731720037960873, 17.735171885957275]
15416 : 2029-02-10, [1.3000446719360128, 4.79464397108423, 17.90531135697976]
15417 : 2029-02-10, [1.3170491720371222, 4.85788340924818, 18.075067418714696]
15418 : 2029-02-10, [1.3341744983528736, 4.92235583951977, 18.243469662127357]
15419 : 2029-02-10, [1.3518910754890259, 4.985674426595335, 18.412434497915637]
15420 : 2029-02-20, [0.4464118543284764, 1.8095411558506225, 7.744046989820901]
15421 : 2029-02-20, [0.4585584025848974, 1.8567090910121538, 7.934732506402949]
15422 : 2029-02-20, [0.4704701540769128, 1.9044289590644505, 8.125100886858638]
15423 : 2029-02-20, [0.4827055951676486, 1.9518394137345292, 8.315454991097823]
15424 : 2029-02-20, [0.49473901940562764, 1.9997314270489706, 8.5055295535454]
15425 : 2029-02-20, [0.506796509207597, 2.047991764116713, 8.695211726675689]
15426 : 2029-02-20, [0.5191641915007866, 2.095783561158096, 8.885052247341118]
15427 : 2029-02-20, [0.5313004973958595, 2.1443294361234173, 9.074370066480723]
15428 : 2029-02-20, [0.5437565579842831, 2.192683140230299, 9.263560301785418]
15429 : 2029-02-20, [0.5560088210937151, 2.241677058228043, 9.452314120678244]
15430 : 2029-02-20, [0.5685703650522173, 2.2900605011082242, 9.641369133839559]
15431 : 2029-02-20, [0.5811781925236404, 2.3388958492192597, 9.829925958257098]
15432 : 2029-02-20, [0.5935565247807676, 2.3883581567515146, 10.018085318467717]
15433 : 2029-02-20, [0.6062432657694853, 2.437447372497754, 10.20630936173276]
15434 : 2029-02-20, [0.618717343926824, 2.487290951194834, 10.393991704878344]
15435 : 2029-02-20, [0.6315394216681679, 2.536866938886763, 10.581593639445071]
15436 : 2029-02-20, [0.6444084577747348, 2.586957063584206, 10.768634478641061]
15437 : 2029-02-20, [0.6570122825901946, 2.6373207332050956, 10.955666984204711]
15438 : 2029-02-20, [0.669980419757363, 2.687402185783696, 11.142617394458942]
15439 : 2029-02-20, [0.6829954790478063, 2.7380248270214818, 11.32897969393071]
15440 : 2029-02-20, [0.6957306992788079, 2.788927905353255, 11.515341395367939]
15441 : 2029-02-20, [0.7089058120333576, 2.8401763706210126, 11.70091781734563]
15442 : 2029-02-20, [0.722069605898771, 2.8913640837498815, 11.886566310351347]
15443 : 2029-02-20, [0.7353347841480522, 2.9429441594812875, 12.07172105637066]
15444 : 2029-02-20, [0.7486889939358394, 2.994440810004885, 12.256870196059275]
15445 : 2029-02-20, [0.7620414674606282, 3.046774964360751, 12.441183568178621]
15446 : 2029-02-20, [0.7751018277389432, 3.099483735729262, 12.625414436531795]
15447 : 2029-02-20, [0.7885923985517423, 3.151952852316165, 12.809454749132094]
15448 : 2029-02-20, [0.8021376130670531, 3.2046338628663755, 12.993228524066572]
15449 : 2029-02-20, [0.8157369537327092, 3.2575260954167558, 13.176736950850534]
15450 : 2029-02-20, [0.8294252480376519, 3.311245833064204, 13.359328918898143]
15451 : 2029-02-20, [0.843128028577843, 3.365038119524318, 13.541833851897836]
15452 : 2029-02-20, [0.8569506637856625, 3.418832998698761, 13.724216337515578]
15453 : 2029-02-20, [0.8708229662112879, 3.4733278279636948, 13.905849205825016]
15454 : 2029-02-20, [0.8847508500762352, 3.5280638590281224, 14.087185290895642]
15455 : 2029-02-20, [0.8991643957633462, 3.582536518398054, 14.268299085838597]
