Itinerary: ['earth', 'JUPITER_BARYCENTER', 'SATURN_BARYCENTER', 'pluto']
case #: launch date, tof of each leg
0     : 2022-01-01, [0.7856384106440463, 2.1519332406949587, 7.062428348660994]
1     : 2022-01-01, [0.8067466884834025, 2.20455706760835, 7.238696243908248]
2     : 2022-01-01, [0.8279530782598935, 2.2571880323976603, 7.4148588893424465]
3     : 2022-01-01, [0.848997015159593, 2.310272810848083, 7.590730173992324]
4     : 2022-01-01, [0.8703659661340538, 2.3628537476192855, 7.766780286246662]
5     : 2022-01-01, [0.8918035206071285, 2.4153612918621157, 7.942835187530756]
6     : 2022-01-01, [0.9133439435419347, 2.4678881401547303, 8.118767916303335]
7     : 2022-01-01, [0.9349720604638923, 2.5203927918335984, 8.29463514770251]
8     : 2022-01-01, [0.9566760531055659, 2.5730009899572646, 8.47032295693717]
9     : 2022-01-01, [0.9784812939913197, 2.625468841449521, 8.64604986455916]
10    : 2022-01-01, [1.000376080499844, 2.6779190907178956, 8.82170482878226]
11    : 2022-01-01, [1.0223423120771526, 2.7303035854025204, 8.997354102520328]
12    : 2022-01-01, [1.0444190101706246, 2.7827268982534377, 9.172854091575939]
13    : 2022-01-01, [1.0666338665616009, 2.8352624704860694, 9.348103662952328]
14    : 2022-01-01, [1.0889019058359417, 2.88786258700609, 9.523235507157969]
15    : 2022-01-01, [1.1112573191363877, 2.9402656436403727, 9.69847703722324]
16    : 2022-01-01, [1.133756956932715, 2.9927967268202726, 9.87344631624701]
17    : 2022-01-01, [1.1566244043832952, 3.044707471146297, 10.048668124470408]
18    : 2022-01-01, [1.179270226354268, 3.097094985724822, 10.22363478792091]
19    : 2022-01-01, [1.2020660233992169, 3.1496257558277723, 10.39830822077301]
20    : 2022-01-01, [1.2252470965999671, 3.201510487887676, 10.57324241551236]
21    : 2022-01-01, [1.2482683611700784, 3.2541084727043947, 10.747623166125527]
22    : 2022-01-01, [1.2716647523829088, 3.3059864531311565, 10.922348794485934]
23    : 2022-01-01, [1.2948685487905247, 3.3585414960033466, 11.09658995520613]
24    : 2022-01-01, [1.3185668899862768, 3.410638465091031, 11.270794644922693]
25    : 2022-01-01, [1.341900242710583, 3.463234535859953, 11.444865221429465]
26    : 2022-01-01, [1.3658221265895636, 3.515352199155196, 11.618825674255241]
27    : 2022-01-01, [1.38983529124013, 3.5674141364233463, 11.792750572336523]
28    : 2022-01-01, [1.4135949808626866, 3.6201198823444027, 11.96628513679291]
29    : 2022-01-01, [1.4378371410270132, 3.672217860686609, 12.139944998286378]
30    : 2022-01-01, [1.4622238306049022, 3.7243998622830508, 12.313376307112046]
31    : 2022-01-01, [1.4867307237299787, 3.776604622904086, 12.486664653365935]
32    : 2022-01-01, [1.5113592013937533, 3.828836421198827, 12.659804377407418]
33    : 2022-01-01, [1.5361093153869436, 3.881096139761814, 12.832794544851243]
34    : 2022-01-01, [1.560953103478709, 3.9333143428198802, 13.00573255370141]
35    : 2022-01-01, [1.5859487863212354, 3.9856390039480725, 13.178412209730691]
36    : 2022-01-01, [1.6115221209800745, 4.037386079844034, 13.351091799175894]
37    : 2022-01-01, [1.6368836460553018, 4.090057237227693, 13.523059116717006]
38    : 2022-01-01, [1.662240390872543, 4.1427200342329495, 13.695039574894508]
39    : 2022-01-01, [1.6883049172059943, 4.19479202866052, 13.866903054133486]
40    : 2022-01-01, [1.714064290454805, 4.247628985925691, 14.038306723619504]
41    : 2022-01-01, [1.7403282751170301, 4.299593978050502, 14.210077746832468]
42    : 2022-01-01, [1.7663281114246856, 4.352475807066676, 14.381196081508639]
43    : 2022-01-01, [1.7929983490997203, 4.40485085297032, 14.55215079792996]
44    : 2022-01-01, [1.819819354589099, 4.457291912581215, 14.722888732829688]
45    : 2022-01-01, [1.846246631632207, 4.510713829151638, 14.893039539216156]
46    : 2022-01-01, [1.8733317523187367, 4.563230541165068, 15.063437706516195]
47    : 2022-01-01, [1.9006038186303065, 4.61590735247904, 15.233488828890653]
48    : 2022-01-01, [1.928134583187769, 4.669241859184581, 15.40262355762765]
49    : 2022-01-01, [1.955720485393668, 4.722100818695286, 15.572178695911045]
50    : 2022-01-01, [1.9840204856031265, 4.77435975384559, 15.741619760551286]
51    : 2022-01-01, [2.0113370768501144, 4.828371225508785, 15.910291697641101]
52    : 2022-01-01, [2.0400752850362642, 4.881076307172483, 16.078848407791252]
53    : 2022-01-01, [2.0684201975656054, 4.9349590123291875, 16.246620790105208]
54    : 2022-01-01, [2.0969259722000007, 4.9886047351871445, 16.414469292612853]
55    : 2022-01-01, [2.126196543112533, 5.042029378197369, 16.5817740786901]
56    : 2022-01-01, [2.155081810242624, 5.096017804687329, 16.748900385070044]
57    : 2022-01-01, [2.184828281538228, 5.1499829880340044, 16.91518873042777]
58    : 2022-01-01, [2.2147175305488385, 5.203608210983321, 17.081674258467842]
59    : 2022-01-01, [2.2448398726438485, 5.257863342169968, 17.24729678518618]
60    : 2022-01-10, [0.7665781180817832, 2.1559035058765663, 7.077518376041651]
61    : 2022-01-10, [0.7872257394158969, 2.2087733379662127, 7.254000922617891]
62    : 2022-01-10, [0.8077216140577124, 2.26182961858344, 7.430448767358848]
63    : 2022-01-10, [0.8285406561774105, 2.314538456920229, 7.60692088690236]
