Itinerary: ['earth', 'JUPITER_BARYCENTER', 'SATURN_BARYCENTER', 'pluto']
4367  : 2024-01-01, [0.5302618072874228, 4.708402353644165, 16.51133583906841]
4368  : 2024-01-01, [0.5414135897512335, 4.767138383414788, 16.691448026833978]
4369  : 2024-01-01, [0.5526406477761876, 4.82570827786114, 16.871651074362674]
4370  : 2024-01-01, [0.564578255700839, 4.884629686449085, 17.050792057850078]
4371  : 2024-01-01, [0.5760948810489219, 4.944044503798071, 17.229860615153008]
4372  : 2024-01-01, [0.5882792797257167, 5.003347101492414, 17.408373618781866]
4373  : 2024-01-01, [0.6000787072316712, 5.064034940607054, 17.585886352161275]
4374  : 2024-01-01, [0.6125326110112096, 5.1239310774422, 17.76353631154659]
4375  : 2024-01-01, [0.6245689021794958, 5.185046026973593, 17.94038507084691]
4376  : 2024-01-01, [0.6373339888224856, 5.245888338822193, 18.116777672355326]
4377  : 2024-01-01, [0.650179489031423, 5.306561725886769, 18.293258785081807]
4378  : 2024-01-01, [0.6632110574619026, 5.367936272070215, 18.468852670467882]
4379  : 2024-01-01, [0.6757919956558542, 5.431008675103941, 18.643199329240208]
4380  : 2024-01-10, [1.0036587743414485, 1.9353422575309442, 7.060998968127608]
4381  : 2024-01-10, [1.0314309599130462, 1.9827045154100158, 7.235864524676939]
4382  : 2024-01-10, [1.0593140059109436, 2.0299965403522235, 7.4106894537368335]
4383  : 2024-01-10, [1.0873506673363802, 2.077466942624524, 7.585182390039096]
4384  : 2024-01-10, [1.1157996684212814, 2.124347634834963, 7.7598526967437556]
4385  : 2024-01-10, [1.1441640168771665, 2.171709232772399, 7.934126750350434]
4386  : 2024-01-10, [1.1729150732319809, 2.218556294683469, 8.10852863208455]
4387  : 2024-01-10, [1.2015299031331372, 2.2660123243724146, 8.282457772494448]
4388  : 2024-01-10, [1.2306666711782805, 2.3129960451777873, 8.456337283643931]
4389  : 2024-01-10, [1.2596183594939676, 2.360357386170654, 8.630024254335378]
4390  : 2024-01-10, [1.2890405797680673, 2.4072923521467, 8.803667068085234]
4391  : 2024-01-10, [1.318645926124511, 2.4542723790871204, 8.977081694788367]
4392  : 2024-01-10, [1.3483894016886222, 2.5014212745563325, 9.150189323755045]
4393  : 2024-01-10, [1.3779405461911876, 2.5488204871589475, 9.323238966649866]
4394  : 2024-01-10, [1.4079889314943583, 2.5957757047328998, 9.49623536377274]
4395  : 2024-01-10, [1.4382231956274945, 2.6427901902106608, 9.668986614161845]
4396  : 2024-01-10, [1.4690108410887168, 2.6893940636930447, 9.84159509521824]
4397  : 2024-01-10, [1.4996470431412727, 2.736570913555499, 10.013782043303229]
4398  : 2024-01-10, [1.5303726257229087, 2.7838734666538727, 10.18575390762322]
4399  : 2024-01-10, [1.561333709389194, 2.8311063566877843, 10.357559933923023]
4400  : 2024-01-10, [1.5927977206533999, 2.8777761835170588, 10.52942609582954]
4401  : 2024-01-10, [1.624121077937714, 2.925121240882426, 10.70075768117986]
4402  : 2024-01-10, [1.6560127008851422, 2.971991472664036, 10.87199582645082]
4403  : 2024-01-10, [1.687644502848371, 3.0196237857053316, 11.042731711446297]
4404  : 2024-01-10, [1.7199167855675481, 3.0666264550897924, 11.21345675934266]
4405  : 2024-01-10, [1.7523342051168083, 3.113608601540622, 11.384057193342569]
4406  : 2024-01-10, [1.7849630127986347, 3.160692231050569, 11.554344756150796]
4407  : 2024-01-10, [1.8177697811298188, 3.207821983996343, 11.724408234873838]
4408  : 2024-01-10, [1.8507225096133058, 3.255235354755163, 11.894042135631532]
4409  : 2024-01-10, [1.8839822918369682, 3.302649623225731, 12.063368084937302]
4410  : 2024-01-10, [1.9173517174206214, 3.3500134340648446, 12.232634848514534]
4411  : 2024-01-10, [1.9513871991277012, 3.397314186391881, 12.401298614480417]
4412  : 2024-01-10, [1.9829754705764537, 3.445599476239002, 12.571425053184544]
4413  : 2024-01-10, [0.3994673268514719, 3.846275103405162, 14.004257569743364]
4414  : 2024-01-10, [0.41047831547211505, 3.8995971748313547, 14.189924509696528]
4415  : 2024-01-10, [2.006071228708934, 3.6715574754892795, 13.072371295801787]
4416  : 2024-01-10, [2.0375877889003147, 3.7222857491897847, 13.240126461909902]
4417  : 2024-01-10, [2.069387589118534, 3.7730769119265006, 13.407535498954966]
4418  : 2024-01-10, [2.1012153244633143, 3.8241334421440216, 13.574651233392665]
4419  : 2024-01-10, [2.1332944348357437, 3.8751875929283592, 13.741517972235897]
4420  : 2024-01-10, [2.1653598672265497, 3.9264512191355077, 13.908188913637941]
4421  : 2024-01-10, [2.197681782898688, 3.9780767762269753, 14.074241440874337]
4422  : 2024-01-10, [2.2302226367227247, 4.02963339550872, 14.240143967768557]
4423  : 2024-01-10, [2.2628643570765745, 4.081643480234192, 14.405492162689233]
4424  : 2024-01-10, [2.2956394109864724, 4.133822417119542, 14.570538171893986]
4425  : 2024-01-10, [2.3284689126272045, 4.186105365857698, 14.735425721515098]
4426  : 2024-01-10, [2.360247615364051, 4.238910117310173, 14.900842267325775]
4427  : 2024-01-10, [1.9890015336496019, 4.510356796160264, 15.250641670190136]
4428  : 2024-01-10, [0.48141096433029823, 4.785081055060004, 16.733507980609698]
4429  : 2024-01-10, [0.49190433457826144, 4.844516682048461, 16.913578983373277]
4430  : 2024-01-10, [0.5025278587509378, 4.9036141074763995, 17.093858033772662]
4431  : 2024-01-10, [0.5138597213537277, 4.962984628725445, 17.273155649920827]
4432  : 2024-01-10, [0.5247483325725978, 5.023130359993838, 17.452121307433565]
4433  : 2024-01-10, [0.535800744429204, 5.0839408143558495, 17.630258441214945]
4434  : 2024-01-10, [0.5469403554150213, 5.1446941753552675, 17.808365469229713]
4435  : 2024-01-10, [0.5581993905137438, 5.205705332538624, 17.98609527694763]
4436  : 2024-01-10, [0.5702170652436088, 5.26676362424687, 18.163019310509522]
4437  : 2024-01-10, [0.5817090670134778, 5.328709540177011, 18.33958139280951]
4438  : 2024-01-10, [0.5939860994080851, 5.390315943885288, 18.515697956706624]
4439  : 2024-01-10, [0.6057852308524259, 5.452852754526733, 18.691362014620843]
4440  : 2024-01-20, [0.9816600336695527, 1.9399415327288705, 7.078398433601577]
4441  : 2024-01-20, [1.0088326897050233, 1.987329001225572, 7.253838309069405]
4442  : 2024-01-20, [1.0361424212983033, 2.0346979319890903, 7.4291596467126055]
4443  : 2024-01-20, [1.0636251734828008, 2.0822856589405934, 7.604089167576606]
4444  : 2024-01-20, [1.091212676317479, 2.129634462262895, 7.779152861419626]
4445  : 2024-01-20, [1.118992578702753, 2.1770779829118134, 7.953929438385434]
4446  : 2024-01-20, [1.146881172493872, 2.2244547196768636, 8.128664107829264]
4447  : 2024-01-20, [1.174926881776087, 2.2720435216466432, 8.30302959657727]
4448  : 2024-01-20, [1.2034098451342197, 2.3190004608101344, 8.477589694055647]
4449  : 2024-01-20, [1.2317877618557895, 2.3664898044517177, 8.651722433692493]
4450  : 2024-01-20, [1.2602659417569213, 2.414101485934506, 8.825632572308573]
4451  : 2024-01-20, [1.2892247688610543, 2.4610986245489825, 8.999676606589965]
4452  : 2024-01-20, [1.3183791512899568, 2.508169479783604, 9.173451368926438]
4453  : 2024-01-20, [1.3473455397988872, 2.5557004306293747, 9.346954029571737]
4454  : 2024-01-20, [1.37681340358328, 2.603011967779293, 9.520174628637427]
4455  : 2024-01-20, [1.406434692779461, 2.65011335212141, 9.693451955099128]
4456  : 2024-01-20, [1.4362411098058665, 2.6972776647491736, 9.866481225444959]
4457  : 2024-01-20, [1.466206615373028, 2.744458623614593, 10.039334761012379]
4458  : 2024-01-20, [1.4963834524194695, 2.791992044421813, 10.211624503158719]
4459  : 2024-01-20, [1.5266681333456, 2.8392219175715274, 10.384109949082871]
4460  : 2024-01-20, [1.5572216758055908, 2.8866809192825436, 10.556097404911865]
4461  : 2024-01-20, [1.587827929737211, 2.9339704283422736, 10.728201641920515]
4462  : 2024-01-20, [1.618650121552103, 2.981651988082362, 10.899697890365534]
4463  : 2024-01-20, [1.6500165427910667, 3.0285506650796252, 11.071432792129308]
4464  : 2024-01-20, [1.681228793244805, 3.0761653506456184, 11.242605856109575]
4465  : 2024-01-20, [1.7130308312842382, 3.1235750266578934, 11.413394142057868]
4466  : 2024-01-20, [1.7445452387224776, 3.1712304036815433, 11.584224357595978]
4467  : 2024-01-20, [1.7767243602528457, 3.218517490562466, 11.754758149184688]
4468  : 2024-01-20, [1.8090517168262548, 3.266089973945946, 11.924858309227798]
4469  : 2024-01-20, [1.841587155867602, 3.3134866610552374, 12.094926183077161]
4470  : 2024-01-20, [1.8738811043404986, 3.361860681728859, 12.264258213930642]
4471  : 2024-01-20, [1.907262372647102, 3.408887600452047, 12.43385002690085]
4472  : 2024-01-20, [1.9403352152168842, 3.456478473444747, 12.60318631133837]
4473  : 2024-01-20, [1.9736942819968568, 3.504649613896926, 12.771656104106217]
4474  : 2024-01-20, [2.007233966670882, 3.5525845286303737, 12.940181504698744]
4475  : 2024-01-20, [2.040958380190984, 3.6009397418890314, 13.108101877919987]
4476  : 2024-01-20, [2.075425986563598, 3.64859798698166, 13.27597602645474]
4477  : 2024-01-20, [2.1095190969754296, 3.6971485785260794, 13.443332324498492]
4478  : 2024-01-20, [2.144327960181171, 3.745277486064329, 13.610394553754501]
4479  : 2024-01-20, [2.1794812521505387, 3.7934343378601274, 13.777084409989333]
4480  : 2024-01-20, [2.214645947508376, 3.8417835823180644, 13.943570470173558]
4481  : 2024-01-20, [2.2500715280535566, 3.890555351046448, 14.109373120899994]
4482  : 2024-01-20, [2.2841737856652333, 3.9398852984475283, 14.27594091588724]
4483  : 2024-01-20, [2.296690870346556, 4.0221815420378935, 14.431127587615551]
4484  : 2024-01-20, [0.4703518537321068, 4.455743671220715, 16.07390447504718]
4485  : 2024-01-20, [0.4822458527699564, 4.511562976933428, 16.256191170296617]
4486  : 2024-01-20, [0.49385243994888944, 4.5680596117469054, 16.438087948304204]
4487  : 2024-01-20, [2.338011328343791, 4.308313775314941, 15.10367489634127]
4488  : 2024-01-20, [2.3707119219518935, 4.361383995708309, 15.2679040823398]
4489  : 2024-01-20, [2.4036930703846244, 4.414889006703359, 15.431417922912017]
4490  : 2024-01-20, [2.4366816980781616, 4.468752370976235, 15.594565930945603]
4491  : 2024-01-20, [2.46995705824282, 4.522653939088743, 15.757389002668438]
4492  : 2024-01-20, [2.504006790684116, 4.5765888131194, 15.919404396196486]
4493  : 2024-01-20, [2.5374403346470396, 4.630641558185707, 16.08191810716725]
4494  : 2024-01-20, [2.5711568481888407, 4.685604594727034, 16.243238557084126]
4495  : 2024-01-20, [2.6051671990736534, 4.741066905650276, 16.403765895276074]
4496  : 2024-01-20, [2.6398739062637433, 4.795504991971858, 16.5646211017644]
4497  : 2024-01-20, [2.674016430687428, 4.851153207577996, 16.724830361734575]
4498  : 2024-01-20, [2.7090862985090762, 4.906706540444239, 16.884207161046685]
4499  : 2024-01-20, [2.7433884680804836, 4.9633322597852585, 17.04327927213426]
4500  : 2024-02-01, [0.9550560386358667, 1.9454464438946284, 7.099497517469505]
4501  : 2024-02-01, [0.9815627195264922, 1.9929760944837136, 7.275461185989793]
4502  : 2024-02-01, [1.0079135763126872, 2.0408254909296732, 7.4512609327576405]
4503  : 2024-02-01, [1.0346715335839716, 2.08846259440435, 7.626865872011678]
4504  : 2024-02-01, [1.0616348705060359, 2.13606234272448, 7.802302786769484]
4505  : 2024-02-01, [1.0886692910630191, 2.1836915183104812, 7.977639190626499]
4506  : 2024-02-01, [1.1158585658261537, 2.2311764019268425, 8.152965032247003]
4507  : 2024-02-01, [1.1432431429607388, 2.278769256621011, 8.327987600418249]
4508  : 2024-02-01, [1.1706940968211157, 2.3264027053729883, 8.502903197805896]
4509  : 2024-02-01, [1.1983017659366415, 2.3738880201190695, 8.677810213944289]
4510  : 2024-02-01, [1.2261096853725384, 2.4214964750499153, 8.852393839577546]
4511  : 2024-02-01, [1.2540652652476276, 2.4693273624127543, 9.026607372339619]
4512  : 2024-02-01, [1.2820949934007577, 2.516839575128318, 9.201065431470923]
4513  : 2024-02-01, [1.3107254260991474, 2.5641310454343786, 9.375143528466474]
4514  : 2024-02-01, [1.3390903113616268, 2.6119703323598307, 9.548939356278543]
4515  : 2024-02-01, [1.3679603930171906, 2.659155821894703, 9.722883785088108]
4516  : 2024-02-01, [1.396616138186762, 2.707043572116782, 9.896340289696456]
4517  : 2024-02-01, [1.4258623318596333, 2.754399730946077, 10.06973793719429]
4518  : 2024-02-01, [1.455267483715686, 2.8017765271506, 10.242955989133714]
4519  : 2024-02-01, [1.4844713364854956, 2.8499603117131205, 10.415568351801383]
4520  : 2024-02-01, [1.5141877548123703, 2.8973981336322985, 10.58841411155533]
4521  : 2024-02-01, [1.5440634622982348, 2.9448658335136026, 10.76107070418816]
4522  : 2024-02-01, [1.574072027231645, 2.9925727364239134, 10.933355236344443]
4523  : 2024-02-01, [1.6043484108332484, 3.0402696798601454, 11.105381909306606]
4524  : 2024-02-01, [1.6346752759552, 3.0880661875539976, 11.277258536490802]
4525  : 2024-02-01, [1.6653070733631734, 3.1359168334474394, 11.448776093189387]
4526  : 2024-02-01, [1.6965301652767046, 3.183279751329782, 11.620190083393513]
4527  : 2024-02-01, [1.7274670777808094, 3.2314629658410086, 11.791069956378184]
4528  : 2024-02-01, [1.7584419361779453, 3.279481976368344, 11.962076087453712]
4529  : 2024-02-01, [1.790213535644332, 3.327071739241362, 12.132714725114306]
4530  : 2024-02-01, [1.8217428427755855, 3.375641524104826, 12.302615633119588]
4531  : 2024-02-01, [1.8538659057670843, 3.4233640999727024, 12.472769994260211]
4532  : 2024-02-01, [1.8861349030509975, 3.4714062659744664, 12.642458830974535]
4533  : 2024-02-01, [1.918614285922871, 3.5192696674285298, 12.8121160466486]
4534  : 2024-02-01, [1.9513431223992574, 3.567662441329678, 12.980994436271065]
4535  : 2024-02-01, [1.984326372433748, 3.6159509872492563, 13.149722640316996]
4536  : 2024-02-01, [2.0173111436844153, 3.664336357474179, 13.318352498841405]
4537  : 2024-02-01, [2.0506225853250073, 3.713088323400656, 13.486289091274337]
4538  : 2024-02-01, [2.084117593583545, 3.7619500069401983, 13.653932399476256]
4539  : 2024-02-01, [2.118494402214265, 3.810309381537443, 13.821196216248293]
4540  : 2024-02-01, [2.152365704409903, 3.859396724726726, 13.98823757086337]
4541  : 2024-02-01, [2.1869745377706953, 3.908059731946023, 14.15496573028328]
4542  : 2024-02-01, [2.2213426904962548, 3.957614011405465, 14.321043298098282]
4543  : 2024-02-01, [2.2565056660011313, 4.006825695334738, 14.486668638664131]
4544  : 2024-02-01, [2.291868494472074, 4.056173837823448, 14.65195766770448]
4545  : 2024-02-01, [2.327390255735245, 4.105591373582731, 14.817018370682023]
4546  : 2024-02-01, [2.3631525573126884, 4.155228029005039, 14.981619413682273]
4547  : 2024-02-01, [2.3991122162058693, 4.205013825649457, 15.145873958144673]
4548  : 2024-02-01, [2.435403596071595, 4.255612135785461, 15.308984268142945]
4549  : 2024-02-01, [2.4723533757152145, 4.305149778745663, 15.472496845539123]
4550  : 2024-02-01, [2.5090361548732183, 4.35610093788048, 15.634862907246303]
4551  : 2024-02-01, [2.5465523399396837, 4.406305566202718, 15.7971420938576]
4552  : 2024-02-01, [2.5843685789353765, 4.45695278165263, 15.958678639411993]
4553  : 2024-02-01, [2.6214161984305933, 4.508516063185202, 16.120067738384204]
4554  : 2024-02-01, [2.6582287182315514, 4.559916395827165, 16.281854885941282]
4555  : 2024-02-01, [2.529000087266749, 4.759910272337163, 16.461089640396086]
4556  : 2024-02-01, [2.692367531084637, 4.7191192226316065, 16.588513246283757]
4557  : 2024-02-01, [0.5581187097410816, 5.221260068120866, 18.47062122213805]
4558  : 2024-02-01, [0.5717151458141423, 5.2812727000290405, 18.64701215415682]
4559  : 2024-02-01, [0.5856076070140113, 5.341186347681666, 18.82320604530432]
4560  : 2024-02-10, [0.9352112799935006, 1.9493596290682975, 7.115429090938202]
4561  : 2024-02-10, [0.9609212566831243, 1.9974481872817877, 7.291630556035088]
4562  : 2024-02-10, [0.9870602805201937, 2.045071937204217, 7.467867782275588]
4563  : 2024-02-10, [1.013022244554193, 2.0931608116428286, 7.643816943802979]
4564  : 2024-02-10, [1.0394085208008959, 2.1407272368970562, 7.819864242302047]
4565  : 2024-02-10, [1.0656392765344815, 2.188683386672903, 7.995677336792616]
4566  : 2024-02-10, [1.0923514992421937, 2.236536070104082, 8.171112430653723]
4567  : 2024-02-10, [1.1191665067815535, 2.2841361226895915, 8.346697370528855]
4568  : 2024-02-10, [1.1461022695259049, 2.3318859194477226, 8.522011811026372]
4569  : 2024-02-10, [1.1731946108126678, 2.3794885641466217, 8.69731682504071]
4570  : 2024-02-10, [1.200485991643292, 2.4272156220497143, 8.872298386306992]
4571  : 2024-02-10, [1.2278387001811562, 2.4749927998205195, 9.047168499998325]
4572  : 2024-02-10, [1.2554369398411622, 2.522794105867107, 9.221768954291731]
4573  : 2024-02-10, [1.2830694137740009, 2.5706057791588766, 9.396324807067122]
4574  : 2024-02-10, [1.310927498170884, 2.6183955539349015, 9.570676947894215]
4575  : 2024-02-10, [1.3388646877553028, 2.6663007934436487, 9.74483451880105]
4576  : 2024-02-10, [1.3670074392622296, 2.714138301354361, 9.91885425938341]
4577  : 2024-02-10, [1.395694367717762, 2.761809058493384, 10.092496573788855]
4578  : 2024-02-10, [1.4241300089434146, 2.8097013609126673, 10.266168630143918]
4579  : 2024-02-10, [1.4531478939188813, 2.8572374602045487, 10.439614645876569]
4580  : 2024-02-10, [1.481882446584242, 2.905449089279596, 10.612668464136162]
4581  : 2024-02-10, [1.5112098473166016, 2.9530506628258486, 10.78573948985755]
4582  : 2024-02-10, [1.5406697786120749, 3.000890942693799, 10.958439278694126]
4583  : 2024-02-10, [1.5703139773117767, 3.0485645587013726, 11.13112146398685]
4584  : 2024-02-10, [1.5997297182609271, 3.097127024812168, 11.303143256926905]
4585  : 2024-02-10, [1.6296859144457172, 3.1448931906194035, 11.47542089493488]
4586  : 2024-02-10, [1.659860880768448, 3.193098729692085, 11.647040389539468]
4587  : 2024-02-10, [1.6902298166139642, 3.241430525626133, 11.818339657759902]
4588  : 2024-02-10, [1.721138747673055, 3.2888701230817343, 11.98999112924521]
4589  : 2024-02-10, [1.751837990333483, 3.3373306807527077, 12.16083132891381]
4590  : 2024-02-10, [1.7826987336607176, 3.385563012755409, 12.331738253583874]
4591  : 2024-02-10, [1.8142170300341012, 3.43367262424807, 12.502110345717828]
4592  : 2024-02-10, [1.8454139746954772, 3.4823669341577856, 12.672219091146738]
4593  : 2024-02-10, [1.8773120662505098, 3.5303783179972767, 12.842309615752212]
4594  : 2024-02-10, [1.9089487169830184, 3.579441245714318, 13.011610037302663]
4595  : 2024-02-10, [1.9411646340553392, 3.627886719422628, 13.180948646522031]
4596  : 2024-02-10, [1.9737373827051432, 3.676420777278574, 13.349841840016284]
4597  : 2024-02-10, [2.006422341066261, 3.7252607023029625, 13.518316956630777]
4598  : 2024-02-10, [2.039214410578596, 3.7740697494741218, 13.68671583994728]
4599  : 2024-02-10, [2.072299550659338, 3.823196159405652, 13.85450428993501]
4600  : 2024-02-10, [2.10568491754926, 3.872655253936025, 14.021659828514716]
4601  : 2024-02-10, [2.139140051306659, 3.9220270835474262, 14.188832865145914]
4602  : 2024-02-10, [2.173338003004702, 3.9709736631009007, 14.355688333894397]
4603  : 2024-02-10, [2.2072892408993874, 4.020824726739366, 14.521886032361246]
4604  : 2024-02-10, [2.2420417500074503, 4.070335438139073, 14.687622811853476]
4605  : 2024-02-10, [2.2762060573125464, 4.120565983531869, 14.853227959155586]
4606  : 2024-02-10, [2.311350436425648, 4.170368084020218, 15.018281479554135]
4607  : 2024-02-10, [2.346829154252827, 4.220560449739969, 15.182610396007204]
4608  : 2024-02-10, [2.382378554539906, 4.270672826090967, 15.346948619369126]
4609  : 2024-02-10, [2.418218252233392, 4.32153357692028, 15.510248170846328]
4610  : 2024-02-10, [2.4542107053813775, 4.372051616497465, 15.673737678121158]
4611  : 2024-02-10, [2.491065062205779, 4.422690407756056, 15.836244530038167]
4612  : 2024-02-10, [2.5275590574324283, 4.474175834494038, 15.998265108073532]
4613  : 2024-02-10, [2.5650726327742763, 4.525157124195924, 16.159770243029797]
4614  : 2024-02-10, [2.6019744114125403, 4.577027567911355, 16.320998020676104]
4615  : 2024-02-10, [2.639903997010717, 4.6288558054300335, 16.481240197559252]
4616  : 2024-02-10, [2.6780427026046736, 4.680890614428181, 16.641066682967146]
4617  : 2024-02-10, [2.7163397043594935, 4.733054859072798, 16.800605436567707]
4618  : 2024-02-10, [2.754883363358246, 4.785518229400327, 16.95959840724143]
4619  : 2024-02-10, [2.793605184409434, 4.838693938874179, 17.117700876716388]
4620  : 2024-02-20, [0.9131025748086332, 1.9539816685934177, 7.132915756597949]
4621  : 2024-02-20, [0.938256497900263, 2.002024952200019, 7.309718549899718]
4622  : 2024-02-20, [0.9635356902405307, 2.0502335396183824, 7.486230770141087]
4623  : 2024-02-20, [0.9889044637993691, 2.09821337726016, 7.66288215894047]
4624  : 2024-02-20, [1.0147131249260042, 2.146038271987884, 7.839248603086113]
4625  : 2024-02-20, [1.0403815931292026, 2.1941198152103834, 8.015498591660414]
4626  : 2024-02-20, [1.0664766194420314, 2.241987046336696, 8.191536334221272]
4627  : 2024-02-20, [1.0923785903745449, 2.290037023560741, 8.367584386064715]
4628  : 2024-02-20, [1.1187419093047484, 2.3379162116566947, 8.543341879038557]
4629  : 2024-02-20, [1.1449200884277062, 2.386031924745575, 8.719047986826721]
4630  : 2024-02-20, [1.1716103731819094, 2.434053469682246, 8.894336157135845]
4631  : 2024-02-20, [1.1984012343715933, 2.481807659705965, 9.069791105922443]
4632  : 2024-02-20, [1.22531125974042, 2.529736591358338, 9.24495214890124]
4633  : 2024-02-20, [1.2520540767403674, 2.578223396330793, 9.419722526928838]
4634  : 2024-02-20, [1.2792558208978706, 2.626026172899059, 9.59471800620307]
4635  : 2024-02-20, [1.306667495306386, 2.6742109804143004, 9.769121524279313]
4636  : 2024-02-20, [1.3341494708483157, 2.7220552616558202, 9.943795267495863]
4637  : 2024-02-20, [1.3622366129409342, 2.7696290076160968, 10.118134379442969]
4638  : 2024-02-20, [1.3900102076909886, 2.81776086756625, 10.29222892474276]
4639  : 2024-02-20, [1.4179695102120367, 2.866023024236513, 10.466007465551453]
4640  : 2024-02-20, [1.4461219802721512, 2.9141852461143434, 10.639692773613504]
4641  : 2024-02-20, [1.474818113008007, 2.9621361477327066, 10.813045739259286]
4642  : 2024-02-20, [1.5032376697882774, 3.0103246396500323, 10.98643769056169]
4643  : 2024-02-20, [1.5322411217915064, 3.0583607008436275, 11.159398177364865]
4644  : 2024-02-20, [1.5609583039938266, 3.1069163576818415, 11.332125338324332]
4645  : 2024-02-20, [1.5903808146591794, 3.155002678653215, 11.504616506687604]
4646  : 2024-02-20, [1.619852035290999, 3.2031957777160427, 11.676952186992958]
4647  : 2024-02-20, [1.6490764032837737, 3.25176617204412, 11.849157424672105]
4648  : 2024-02-20, [1.6789474221102816, 3.3002578411311654, 12.020794736758553]
4649  : 2024-02-20, [1.708980076588929, 3.348821568433253, 12.192198354977819]
4650  : 2024-02-20, [1.7391137736181088, 3.397342241900281, 12.36354398448161]
4651  : 2024-02-20, [1.7694998104740889, 3.4458105427756442, 12.534689646750268]
4652  : 2024-02-20, [1.800548788728919, 3.4941613465386183, 12.705289864732464]
4653  : 2024-02-20, [1.831271145506615, 3.5431074968048746, 12.875621357688512]
4654  : 2024-02-20, [1.8621568014916448, 3.5921460591695897, 13.045697139338763]
4655  : 2024-02-20, [1.893860141673681, 3.6406902209907455, 13.215449637335572]
4656  : 2024-02-20, [1.9250846218122817, 3.6899245644917467, 13.384990813695973]
