Itinerary: ['earth', 'JUPITER_BARYCENTER', 'SATURN_BARYCENTER', 'pluto']
11136 : 2027-02-20, [0.4769063390119393, 3.9160724414850026, 14.607021219503059]
11137 : 2027-02-20, [0.48397938949653546, 3.974971004305737, 14.791049606197726]
11138 : 2027-02-20, [0.4915310656470265, 4.033971821713141, 14.974497112639833]
11139 : 2027-02-20, [0.49916305374675496, 4.093129921486653, 15.157707024766593]
11140 : 2027-02-20, [0.5063090714081696, 4.1531659652328905, 15.34052496335894]
11141 : 2027-02-20, [0.5139970181904477, 4.213223890959628, 15.522779090849923]
11142 : 2027-02-20, [0.5217317571052834, 4.273634535921009, 15.704633706973707]
11143 : 2027-02-20, [0.5295037351664064, 4.334322280525937, 15.886173984307655]
11144 : 2027-02-20, [0.5372998009776011, 4.395683953069492, 16.067016245952907]
11145 : 2027-02-20, [0.5446361703902807, 4.457475304422637, 16.247888525187083]
11146 : 2027-02-20, [0.5525352948299516, 4.519716679270497, 16.42774802589955]
11147 : 2027-02-20, [0.5604481119633095, 4.581543778976714, 16.608008109059977]
11148 : 2027-02-20, [0.5684323149869044, 4.644473846680211, 16.787093838332883]
11149 : 2027-02-20, [0.5764394240011383, 4.708137506691021, 16.965423069307842]
11150 : 2027-02-20, [0.5844865077173204, 4.771600659896222, 17.14391283238646]
11151 : 2027-02-20, [0.5925929186296365, 4.835557487844697, 17.32184959352567]
11152 : 2027-02-20, [0.6007505312653624, 4.900511311224476, 17.49873815751016]
11153 : 2027-02-20, [0.6089606768084976, 4.965349150561354, 17.67569017263015]
11154 : 2027-02-20, [0.6172052145413085, 5.031068889211796, 17.851725896246897]
11155 : 2027-02-20, [0.6254873080000659, 5.097131504547539, 18.027381187452395]
11156 : 2027-02-20, [0.6337909609036969, 5.164010858184303, 18.202198180912003]
11157 : 2027-02-20, [0.642191279529703, 5.23112532239517, 18.376683398075127]
11158 : 2027-02-20, [0.6505820077142855, 5.298824527968316, 18.550593464317398]
11159 : 2027-02-20, [0.6590420712967628, 5.367151413789455, 18.72380651491378]
11160 : 2027-03-01, [0.3003360814996637, 1.897959717190974, 7.801704201309362]
11161 : 2027-03-01, [0.31062934577367424, 1.9458480064729455, 7.9935226477533785]
11162 : 2027-03-01, [0.3210222306779221, 1.9938187682061523, 8.185159001115926]
11163 : 2027-03-01, [0.3315757017580265, 2.0417827513555853, 8.376641546886388]
11164 : 2027-03-01, [0.3422626137604043, 2.090061221123559, 8.567676165116037]
11165 : 2027-03-01, [0.3530524274084479, 2.1382325511339833, 8.758715021457569]
11166 : 2027-03-01, [0.36399668810728447, 2.186614374231288, 8.949388937661428]
11167 : 2027-03-01, [0.3750906139960494, 2.234903868696186, 9.140005517307763]
11168 : 2027-03-01, [0.3863089023939379, 2.283495039150631, 9.330196058455432]
11169 : 2027-03-01, [0.3976252972538884, 2.331970953064924, 9.520403749681188]
11170 : 2027-03-01, [0.40910743766929325, 2.380733621274237, 9.71015894105647]
11171 : 2027-03-01, [0.420722104434875, 2.4295902466774617, 9.899687648887664]
11172 : 2027-03-01, [0.43245949182212023, 2.478487964403254, 10.089052543774626]
11173 : 2027-03-01, [0.4443378946097088, 2.527535405698476, 10.278126699691814]
11174 : 2027-03-01, [0.45637823659100824, 2.576852845063621, 10.46676891834537]
11175 : 2027-03-01, [0.46852139133845, 2.626108361906564, 10.655370246754986]
11176 : 2027-03-01, [0.4807961463044854, 2.675469117898747, 10.843734735796769]
11177 : 2027-03-01, [0.49320240452614317, 2.7249381376678405, 11.031859457806016]
11178 : 2027-03-01, [0.5061108928136517, 2.7745856611834827, 11.219303446002867]
11179 : 2027-03-01, [0.5187973781487818, 2.8243461461165924, 11.406856475734626]
11180 : 2027-03-01, [0.5316393802969597, 2.8743540781825114, 11.594006541520528]
11181 : 2027-03-01, [0.5446013166564456, 2.92479763382691, 11.780601049516646]
11182 : 2027-03-01, [0.5576841267145444, 2.974935709907485, 11.96738016337797]
11183 : 2027-03-01, [0.5709103226657224, 3.025657551235768, 12.15343212609851]
11184 : 2027-03-01, [0.5842814133842016, 3.0765937949090025, 12.339124791706796]
11185 : 2027-03-01, [0.5977478565813709, 3.127075990393073, 12.525176153025555]
11186 : 2027-03-01, [1.9631669880506915, 2.9849006349938625, 11.551932376955447]
11187 : 2027-03-01, [0.6202402964714453, 3.240529726969471, 12.889229976559085]
11188 : 2027-03-01, [0.6340578319364225, 3.292610231442524, 13.073331936621054]
11189 : 2027-03-01, [0.6480242699682863, 3.344511954884512, 13.257463775147203]
11190 : 2027-03-01, [0.6621684887839097, 3.396811318908734, 13.441020192307356]
11191 : 2027-03-01, [0.6763849007077566, 3.449429078153554, 13.624186021138689]
11192 : 2027-03-01, [0.6903690987896506, 3.503032681587138, 13.806598219623211]
11193 : 2027-03-01, [0.7048647888716559, 3.5556545661755, 13.989480644952847]
11194 : 2027-03-01, [0.7195387125281179, 3.609167945664111, 14.171293341807774]
11195 : 2027-03-01, [0.7343331272692547, 3.6628142115512348, 14.352852661179512]
11196 : 2027-03-01, [0.7492775745156627, 3.716743236421008, 14.533979189063329]
11197 : 2027-03-01, [0.7643364138826675, 3.7712930601550267, 14.714370525962305]
11198 : 2027-03-01, [0.7800621590158615, 3.8253924083495394, 14.894545432634597]
11199 : 2027-03-01, [0.7954179531224229, 3.87996207420865, 15.074619972668925]
11200 : 2027-03-01, [0.8109589338095271, 3.9355306810438453, 15.253510385146626]
11201 : 2027-03-01, [0.8265849582630487, 3.990541832838027, 15.432873208898922]
11202 : 2027-03-01, [0.8423980097383171, 4.046581391779671, 15.611020598482012]
11203 : 2027-03-01, [0.858330447160977, 4.1027841262684515, 15.788885426570571]
11204 : 2027-03-01, [0.8744393124604545, 4.1588470693499096, 15.966713618189635]
11205 : 2027-03-01, [0.8906605780200048, 4.215610810735072, 16.143728611244924]
11206 : 2027-03-01, [0.9075557231599918, 4.27282776050705, 16.31961651633296]
11207 : 2027-03-01, [0.9240536458784493, 4.330086451193128, 16.495859902928423]
11208 : 2027-03-01, [0.9406866734180095, 4.387590534606176, 16.671722791975817]
11209 : 2027-03-01, [0.9569790386266547, 4.446737625882187, 16.84628333549116]
11210 : 2027-03-01, [2.6452708057998846, 4.317050490624556, 15.53767870357556]
11211 : 2027-03-01, [0.5460094265578316, 4.815339154375559, 17.38865141906661]
11212 : 2027-03-01, [0.5534793868490482, 4.8788720748590215, 17.56764853829193]
11213 : 2027-03-01, [0.5612358605761805, 4.942552651456805, 17.746211487967017]
11214 : 2027-03-01, [0.569124843402242, 5.006725957591098, 17.92414919900666]
11215 : 2027-03-01, [0.5766728395696602, 5.07201402553857, 18.10131313489177]
11216 : 2027-03-01, [0.5848233526003146, 5.1371439010478905, 18.278032746351798]
11217 : 2027-03-01, [0.5930944085106499, 5.203419965689619, 18.45348562579973]
11218 : 2027-03-01, [0.6014348388465165, 5.269293544801875, 18.62927161635161]
11219 : 2027-03-01, [0.6098646192824733, 5.33624898230803, 18.803886398409492]
11220 : 2027-03-10, [0.2731061595937159, 1.9033354204707948, 7.823558419935489]
11221 : 2027-03-10, [0.28266379112245477, 1.9513907061670461, 8.0159455027105]
11222 : 2027-03-10, [0.29237656539080087, 1.9996341273694531, 8.207989307239744]
11223 : 2027-03-10, [0.30195050052100453, 2.0479306458461584, 8.400118853632838]
11224 : 2027-03-10, [0.3119358334188862, 2.0963605816397455, 8.591703584941369]
11225 : 2027-03-10, [0.32202876924181323, 2.1446826246548336, 8.783288606103355]
11226 : 2027-03-10, [0.33199512419879423, 2.19355060441028, 8.974454271390924]
11227 : 2027-03-10, [0.3423560452491075, 2.2420765508735143, 9.165567403877377]
11228 : 2027-03-10, [0.3528645202629622, 2.290777585880034, 9.356357893857004]
11229 : 2027-03-10, [0.3635149784405827, 2.339330562710151, 9.547154458849267]
11230 : 2027-03-10, [0.37396940695398256, 2.388454876108689, 9.737575716937329]
11231 : 2027-03-10, [0.3848617001135371, 2.4376647902996154, 9.927473509586846]
11232 : 2027-03-10, [0.39590399023884154, 2.486782197063815, 10.117313812697343]
11233 : 2027-03-10, [0.4070791690565968, 2.535998493750819, 10.306922337192583]
11234 : 2027-03-10, [0.4183869171771552, 2.585315360784348, 10.496297722038497]
11235 : 2027-03-10, [0.42981764770186365, 2.6346775583354414, 10.685504793962695]
11236 : 2027-03-10, [0.44105120625259625, 2.6845975617126205, 10.874351232034783]
11237 : 2027-03-10, [0.45275003326417235, 2.734238171716676, 11.06301179501915]
11238 : 2027-03-10, [0.4646001111118118, 2.7844621655208934, 11.250937723367295]
11239 : 2027-03-10, [0.47656346224475954, 2.834339411808002, 11.439097125947239]
11240 : 2027-03-10, [0.48868970582476917, 2.8848895576049727, 11.626420736570259]
11241 : 2027-03-10, [0.5009175854338936, 2.935016395647814, 11.814066018918291]
11242 : 2027-03-10, [0.5132985052210122, 2.985777785808782, 12.000923708970205]
11243 : 2027-03-10, [0.525801771957704, 3.036228962730575, 12.18796926531172]
11244 : 2027-03-10, [0.5388318807152933, 3.086837375984574, 12.374330743300131]
11245 : 2027-03-10, [0.5516283701716616, 3.138098396907604, 12.560273232920734]
11246 : 2027-03-10, [0.5645582141787685, 3.1895168655296082, 12.745924920291625]
11247 : 2027-03-10, [0.5776242769108831, 3.2406833930920524, 12.931692329997066]
11248 : 2027-03-10, [0.5908211656519021, 3.2924190047003496, 13.11675982964775]
11249 : 2027-03-10, [0.604561932153143, 3.3438488613062134, 13.301589206540642]
11250 : 2027-03-10, [0.6180732874296203, 3.396145377533781, 13.485781335036599]
11251 : 2027-03-10, [0.6316772286550794, 3.4483869455116114, 13.66993582583331]
11252 : 2027-03-10, [0.6458820384417715, 3.501004206339441, 13.853113755218788]
11253 : 2027-03-10, [0.6597592593298375, 3.5536022559534315, 14.03663848471673]
11254 : 2027-03-10, [0.6738304195904866, 3.606702801492473, 14.219466778917042]
11255 : 2027-03-10, [0.6884484661106918, 3.6598140889918187, 14.40173744489749]
11256 : 2027-03-10, [0.7032450884610965, 3.712788701194897, 14.583966210344006]
11257 : 2027-03-10, [0.7177159809571669, 3.7668797877373303, 14.765404231305503]
11258 : 2027-03-10, [0.7328517246072029, 3.82050278697426, 14.946645488418536]
11259 : 2027-03-10, [0.7476000587269811, 3.8750091401845026, 15.127390801088515]
11260 : 2027-03-10, [0.7630217458539039, 3.929547252412911, 15.307431001733184]
11261 : 2027-03-10, [0.7785223167280823, 3.983943701884492, 15.487533981387424]
11262 : 2027-03-10, [0.7937590539199272, 4.0394542072612, 15.666786738818871]
11263 : 2027-03-10, [0.809602485505428, 4.094557134242185, 15.845840380252387]
11264 : 2027-03-10, [0.8255873661773437, 4.150424710731773, 16.023987923090885]
11265 : 2027-03-10, [0.8417422060746097, 4.206052746795945, 16.202205047129446]
11266 : 2027-03-10, [0.8575789272500798, 4.263244847649498, 16.379176225100423]
11267 : 2027-03-10, [0.8740239272765905, 4.31932502550886, 16.556651047214547]
11268 : 2027-03-10, [0.8900795379988007, 4.376702380545813, 16.733218081455384]
11269 : 2027-03-10, [0.9062698869373224, 4.434322265415241, 16.909407847647437]
11270 : 2027-03-10, [2.685081082878407, 4.2391009114993645, 15.575818005622228]
11271 : 2027-03-10, [0.9230060506017901, 4.583525857506488, 17.24346809189172]
11272 : 2027-03-10, [0.9394895455812196, 4.643227600495272, 17.417282853923506]
11273 : 2027-03-10, [0.9566876038354727, 4.703444243769575, 17.58986815239495]
11274 : 2027-03-10, [0.97346693363787, 4.763782057102229, 17.762751009259905]
11275 : 2027-03-10, [0.9904326662701036, 4.824637545676139, 17.934929788053758]
11276 : 2027-03-10, [1.0080808609023264, 4.885783388178263, 18.10613575091941]
11277 : 2027-03-10, [1.025314789655819, 4.947846061413013, 18.27683914893117]
11278 : 2027-03-10, [1.043281329879047, 5.008989823983546, 18.44772884613741]
11279 : 2027-03-10, [1.0608670396615545, 5.0719769680442255, 18.61715599229422]
11280 : 2027-03-20, [1.2389545731098865, 1.7141218063048815, 7.046923620585232]
11281 : 2027-03-20, [1.272013614895495, 1.7577042849936695, 7.220282100110834]
11282 : 2027-03-20, [1.3050640713554889, 1.8011446986097297, 7.393791230034781]
11283 : 2027-03-20, [1.3372833785429825, 1.8450652540017076, 7.567651367455311]
11284 : 2027-03-20, [0.2804477287028555, 2.102842468669861, 8.616709802627284]
11285 : 2027-03-20, [0.28878568184245357, 2.1515231237476153, 8.80969119440993]
11286 : 2027-03-20, [0.2975533314736935, 2.200640505415464, 9.001806163110842]
11287 : 2027-03-20, [0.3066097549497232, 2.2496701935158026, 9.193720051534475]
11288 : 2027-03-20, [0.31615773750343, 2.2984276044449836, 9.385414658051587]
11289 : 2027-03-20, [0.32563410758175615, 2.3478061701347306, 9.576559722283514]
11290 : 2027-03-20, [0.3355514938739226, 2.39687235568522, 9.767576150440858]
11291 : 2027-03-20, [0.34529552911655453, 2.4462310961614477, 9.958473374721999]
11292 : 2027-03-20, [0.3555146892690145, 2.4955335342017153, 10.14895177652927]
11293 : 2027-03-20, [0.3658601189383186, 2.545134615276736, 10.339005265784944]
11294 : 2027-03-20, [0.3760367473186095, 2.5950214004946313, 10.528941852186758]
11295 : 2027-03-20, [0.3866452001906014, 2.6444602418805148, 10.718894557928882]
11296 : 2027-03-20, [0.3970591745668272, 2.694787864226637, 10.908152961206536]
11297 : 2027-03-20, [0.4079582264690556, 2.744622332642911, 11.097419440888034]
11298 : 2027-03-20, [0.41899247911810056, 2.7945701259343507, 11.28643739494755]
11299 : 2027-03-20, [0.42982375584538723, 2.845529877805194, 11.474646366349418]
11300 : 2027-03-20, [0.4411208997143041, 2.895725750069176, 11.66315335021652]
11301 : 2027-03-20, [0.45254049554954723, 2.9463505482628567, 11.851108956187595]
11302 : 2027-03-20, [0.4641239549834223, 2.997312843546269, 12.038563201470309]
11303 : 2027-03-20, [0.47544324444887937, 3.0483330112248765, 12.226223744326242]
11304 : 2027-03-20, [0.4872990412622032, 3.099652929748532, 12.413048028989266]
11305 : 2027-03-20, [0.4992450386097832, 3.1508485140904825, 12.599906447299734]
11306 : 2027-03-20, [0.5113684971664522, 3.202476555127121, 12.786154947706429]
11307 : 2027-03-20, [0.5236148976574553, 3.2541954746053325, 12.97218962773721]
11308 : 2027-03-20, [0.5360066332209995, 3.306148171570336, 13.157845195208663]
11309 : 2027-03-20, [0.5485325103392592, 3.358267604744935, 13.343199884915805]
11310 : 2027-03-20, [0.5611924522700799, 3.410556010979869, 13.528251536750053]
11311 : 2027-03-20, [0.5739866557604871, 3.4630170751274476, 13.712996269112065]
11312 : 2027-03-20, [0.5869401759661917, 3.5162753205597093, 13.8967845034741]
11313 : 2027-03-20, [0.6000035580418579, 3.569101157187359, 14.080895284770785]
11314 : 2027-03-20, [0.6132431296226488, 3.622355250179431, 14.264401620197921]
11315 : 2027-03-20, [0.6266156450841929, 3.676279266807782, 14.447105088108025]
11316 : 2027-03-20, [0.6400667041109122, 3.730078362548593, 14.629854933340496]
11317 : 2027-03-20, [0.6541826371216204, 3.783482614912013, 14.812334747966366]
11318 : 2027-03-20, [0.668013510903925, 3.8382865795988956, 14.993699909497177]
11319 : 2027-03-20, [0.6819351532226521, 3.8930442928516187, 15.17502055392573]
11320 : 2027-03-20, [0.6964643259893253, 3.947480051778121, 15.356055622232553]
11321 : 2027-03-20, [0.7107117320326491, 4.002941032868685, 15.536347235098663]
11322 : 2027-03-20, [0.7250609051353355, 4.058428927507902, 15.716510167356764]
11323 : 2027-03-20, [0.7400507411384097, 4.11424733528632, 15.895701923575267]
11324 : 2027-03-20, [0.7552230492455154, 4.169913393142976, 16.074863557611508]
11325 : 2027-03-20, [0.7700449035553248, 4.226365487853696, 16.25358960859098]
11326 : 2027-03-20, [0.7855419304044912, 4.283257015874805, 16.431201053720702]
11327 : 2027-03-20, [0.8011316614644804, 4.340084605007816, 16.6087837335277]
11328 : 2027-03-20, [0.8163531388030137, 4.3977308549707494, 16.785916006226238]
11329 : 2027-03-20, [0.8323055594084684, 4.455432756745643, 16.962261683845888]
11330 : 2027-03-20, [0.8484071501579884, 4.513379407516527, 17.138213442325483]
11331 : 2027-03-20, [0.8646572656353282, 4.571568074704787, 17.313774659659888]
11332 : 2027-03-20, [0.8811177145995001, 4.630324161851048, 17.488558123549453]
11333 : 2027-03-20, [0.8976403905273037, 4.689535102206518, 17.662824507266176]
11334 : 2027-03-20, [0.9144000652563781, 4.748793685053555, 17.836806249690067]
11335 : 2027-03-20, [0.9312357874750409, 4.808604658946934, 18.010159553578024]
11336 : 2027-03-20, [0.9483516385166192, 4.869356824936266, 18.182291536547115]
11337 : 2027-03-20, [0.9655321615305839, 4.929939428527665, 18.354528409941754]
11338 : 2027-03-20, [0.9834475890993389, 4.990227142154341, 18.52632526874632]
11339 : 2027-03-20, [1.0010379279998531, 5.0518716010932145, 18.697090470906932]
11340 : 2027-04-01, [1.2233539706374832, 1.7058600832312145, 7.070785946131302]
11341 : 2027-04-01, [1.2567863739780478, 1.7484893096599523, 7.244724316362]
11342 : 2027-04-01, [1.2907211441654354, 1.7908300009961273, 7.418448854838437]
11343 : 2027-04-01, [1.324490170230854, 1.8336310622421423, 7.591878767527003]
11344 : 2027-04-01, [1.3584416953363183, 1.8763239084848962, 7.765234396178785]
11345 : 2027-04-01, [1.3927485203036198, 1.9189570791596955, 7.938294400536686]
11346 : 2027-04-01, [1.4269989161426737, 1.9620503440876937, 8.110950739769631]
11347 : 2027-04-01, [1.4615691263800368, 2.004574759967712, 8.283856113652252]
11348 : 2027-04-01, [1.4961923002840753, 2.047358264503165, 8.45644943521276]
11349 : 2027-04-01, [1.5305817440275775, 2.0905265731563194, 8.628891682816104]
11350 : 2027-04-01, [1.5651351359545593, 2.1332601695325053, 8.801604694512935]
11351 : 2027-04-01, [1.5989669902198487, 2.176848986433231, 8.97418402334692]
11352 : 2027-04-01, [1.6311256763225876, 2.220510668829859, 9.148363654847554]
11353 : 2027-04-01, [1.6441334822093447, 2.2928026868710347, 9.31306383091962]
11354 : 2027-04-01, [1.678112543842937, 2.3375825415732234, 9.48430491458384]
11355 : 2027-04-01, [1.7121573518365063, 2.382819750189789, 9.655022897973705]
11356 : 2027-04-01, [1.7463766111292702, 2.4274518277347483, 9.826171561135979]
11357 : 2027-04-01, [1.7802247327958856, 2.4727935253855406, 9.996981741818573]
11358 : 2027-04-01, [1.8134564347974353, 2.51829110749713, 10.168252457705435]
11359 : 2027-04-01, [1.6331146760222452, 2.6750604109462577, 10.441824913031496]
11360 : 2027-04-01, [0.3861465570826904, 2.908862203013985, 11.704991239903325]
11361 : 2027-04-01, [0.3954587039433126, 2.960002586398812, 11.894538709657876]
11362 : 2027-04-01, [0.4055875980792545, 3.011096663094901, 12.083315738825842]
11363 : 2027-04-01, [0.4156874333107046, 3.062725643505266, 12.27158692318403]
11364 : 2027-04-01, [0.42602202888787816, 3.114700906742767, 12.459277064369356]
11365 : 2027-04-01, [0.4368798716413817, 3.1661709582975908, 12.64694917006103]
11366 : 2027-04-01, [0.4475488652035739, 3.2184555084561945, 12.833995626340233]
11367 : 2027-04-01, [0.45876632955139834, 3.270515757117255, 13.020717913331348]
11368 : 2027-04-01, [0.47009315673944196, 3.322441774563703, 13.207465068696857]
11369 : 2027-04-01, [0.4811976220567824, 3.3752979470780584, 13.39350443086516]
11370 : 2027-04-01, [0.49283569555108026, 3.42822325679404, 13.57894104765488]
11371 : 2027-04-01, [0.5041946569584024, 3.4813713663014565, 13.764433976740142]
11372 : 2027-04-01, [0.5161064260969814, 3.534669920434973, 13.949223653468044]
11373 : 2027-04-01, [0.5281701444396365, 3.5877736300093512, 14.134056225551012]
11374 : 2027-04-01, [0.5403944420013305, 3.6417013881031752, 14.317904169895495]
11375 : 2027-04-01, [0.5522881797891012, 3.695688691631039, 14.502023128579859]
11376 : 2027-04-01, [0.5647944782722114, 3.750105270322396, 14.685100251405395]
11377 : 2027-04-01, [0.5774266339531231, 3.8046536350233073, 14.86791973102357]
11378 : 2027-04-01, [0.590208239582556, 3.8594936292998963, 15.050298131117549]
11379 : 2027-04-01, [0.6030853874836607, 3.914276921821367, 15.232637690694972]
11380 : 2027-04-01, [0.6161839194462266, 3.969823310369309, 15.413992770184464]
11381 : 2027-04-01, [0.629359770890073, 4.02575583664265, 15.594884392467277]
11382 : 2027-04-01, [0.6426890897981309, 4.081472350481955, 15.775838559719913]
11383 : 2027-04-01, [0.6562012180232866, 4.137702200838091, 15.956096581138622]
11384 : 2027-04-01, [0.6698460676221827, 4.19470904349273, 16.13544488888509]
11385 : 2027-04-01, [0.6836147205716309, 4.251877503124391, 16.31450777630398]
11386 : 2027-04-01, [0.6980613403043903, 4.308325687271941, 16.493612972423673]
11387 : 2027-04-01, [0.7121241511402622, 4.36606092538064, 16.671814923479097]
11388 : 2027-04-01, [0.7263236637238467, 4.424042381569207, 16.849633954706945]
11389 : 2027-04-01, [0.7412359994891623, 4.481995167030477, 17.02676883348036]
11390 : 2027-04-01, [0.7557088035658931, 4.541070262463236, 17.203220933970872]
11391 : 2027-04-01, [0.7709131225134666, 4.599520821015645, 17.379566056470885]
11392 : 2027-04-01, [0.785719008651231, 4.659440878720731, 17.55484011262804]
11393 : 2027-04-01, [0.8012879126420176, 4.718817951735847, 17.729894135622136]
11394 : 2027-04-01, [0.8163753854752365, 4.77927169684818, 17.904352917676587]
11395 : 2027-04-01, [0.8321727829820524, 4.839460227898766, 18.078366989119182]
11396 : 2027-04-01, [0.8481613393905745, 4.900157065818486, 18.25168159479094]
11397 : 2027-04-01, [0.864316379078713, 4.961216515024895, 18.42446710589639]
11398 : 2027-04-01, [0.88062091644115, 5.022540384071565, 18.596838699487282]
11399 : 2027-04-01, [0.8965326624338315, 5.0857197044577225, 18.76774763310845]
11400 : 2027-04-10, [1.2015325776903667, 1.7101628084653222, 7.088304613844311]
11401 : 2027-04-10, [1.234557454766211, 1.752859511474919, 7.262583033758869]
11402 : 2027-04-10, [1.2676685965227328, 1.7957343202059606, 7.436597083271306]
11403 : 2027-04-10, [1.3008656212298404, 1.8385828522916943, 7.610551526478466]
11404 : 2027-04-10, [1.3345316078205287, 1.881058283200475, 7.784410108978996]
11405 : 2027-04-10, [1.3680756906893923, 1.9240936774784834, 7.957830631832126]
11406 : 2027-04-10, [1.4017535679620945, 1.9671807523477358, 8.13106567969017]
11407 : 2027-04-10, [1.43556649625351, 2.010073292402722, 8.304360211343768]
11408 : 2027-04-10, [1.469785114536412, 2.052947882516442, 8.477267002947146]
11409 : 2027-04-10, [1.5039501340922705, 2.0963142544171793, 8.649735611490549]
11410 : 2027-04-10, [1.538476549635882, 2.1390704146356256, 8.822453035728493]
11411 : 2027-04-10, [1.5731054909589237, 2.1820982751607607, 8.994796233880315]
11412 : 2027-04-10, [1.607701608189466, 2.2256941825503307, 9.166604209260202]
11413 : 2027-04-10, [1.6425920803758491, 2.2688444772037504, 9.3385634424204]
11414 : 2027-04-10, [1.6777447408974875, 2.311947387195414, 9.510307871907099]
11415 : 2027-04-10, [1.7129140468687416, 2.3552678592098912, 9.681818093921366]
11416 : 2027-04-10, [1.748258673007461, 2.398756417848336, 9.852984909144205]
11417 : 2027-04-10, [1.7834220856072172, 2.442739004105924, 10.02383891028686]
11418 : 2027-04-10, [1.8188855222836682, 2.4864130621015663, 10.194701415614766]
11419 : 2027-04-10, [1.8542781327127391, 2.5302620432308327, 10.36545982405643]
11420 : 2027-04-10, [1.889123380416959, 2.5743285959831317, 10.536548023599911]
11421 : 2027-04-10, [1.9220037354104134, 2.619253369627856, 10.708742894961729]
11422 : 2027-04-10, [0.40162150746127795, 2.971282112155447, 12.127096380383273]
11423 : 2027-04-10, [1.955418187077367, 2.755061702232671, 11.039520110689962]
11424 : 2027-04-10, [1.9904069016264119, 2.801172199514105, 11.208420898859483]
11425 : 2027-04-10, [2.0251289595431383, 2.8478243513579753, 11.377046689098885]
11426 : 2027-04-10, [2.0599035128967618, 2.8946315684040664, 11.545464918699171]
11427 : 2027-04-10, [2.095192428966447, 2.9410599661212236, 11.71374760491233]
11428 : 2027-04-10, [2.1298631563348254, 2.9882244629400483, 11.881912380725126]
11429 : 2027-04-10, [2.1642363366084862, 3.0361557689794965, 12.049607894412018]
11430 : 2027-04-10, [2.197621057440106, 3.08365267175973, 12.218726270800165]
11431 : 2027-04-10, [0.45650396991420406, 3.4935641522682235, 13.799931877817574]
11432 : 2027-04-10, [0.46548631123929324, 3.5475815842515135, 13.986932104509194]
11433 : 2027-04-10, [0.47555418193789534, 3.602186541607849, 14.172259276454255]
11434 : 2027-04-10, [0.48651602506440866, 3.655789242069955, 14.357694732865637]
11435 : 2027-04-10, [0.4973847553409606, 3.7104403310849956, 14.542174913574044]
11436 : 2027-04-10, [0.5089062519920967, 3.7647724296700815, 14.726321318337822]
11437 : 2027-04-10, [0.5202251383938392, 3.8201573691165125, 14.909617492489648]
11438 : 2027-04-10, [0.5321484720781867, 3.8751602699583687, 15.092691257963446]
11439 : 2027-04-10, [0.5442455106903086, 3.930450963876474, 15.27530352543322]
11440 : 2027-04-10, [0.5559608640217953, 3.986569425909008, 15.457469710069198]
11441 : 2027-04-10, [0.5683939181578272, 4.04258318169186, 15.639022900150314]
11442 : 2027-04-10, [0.5809341957128524, 4.098536213114963, 15.820529591172185]
11443 : 2027-04-10, [0.5936137322034637, 4.155251372439819, 16.001134895356717]
11444 : 2027-04-10, [0.6064649531248002, 4.212414742211426, 16.18112030466377]
11445 : 2027-04-10, [0.6189556630230483, 4.270394345481251, 16.3606499914957]
11446 : 2027-04-10, [0.6320512224597548, 4.327837880641709, 16.540110896898536]
11447 : 2027-04-10, [0.6453304280420945, 4.385829477916476, 16.71884009404143]
11448 : 2027-04-10, [0.6587957975758769, 4.444384398541549, 16.896819803882575]
11449 : 2027-04-10, [0.6723545078282797, 4.502878209529235, 17.074767282642483]
11450 : 2027-04-10, [0.6865827550062045, 4.561020724273733, 17.252396520720065]
11451 : 2027-04-10, [0.7004528318150732, 4.620848536042972, 17.428698632141952]
11452 : 2027-04-10, [0.714475818586904, 4.681042192466692, 17.6044819889464]
11453 : 2027-04-10, [0.728643802389732, 4.74088139581674, 17.780474801793527]
11454 : 2027-04-10, [0.7429583462154123, 4.801704355175141, 17.955337298609447]
11455 : 2027-04-10, [0.7579564766266877, 4.862077008662658, 18.129966514710652]
11456 : 2027-04-10, [0.7725931092706984, 4.923694612632251, 18.30371227809705]
11457 : 2027-04-10, [0.7879318603949613, 4.985604692479703, 18.476463447125337]
11458 : 2027-04-10, [0.8028522741320969, 5.047781291978578, 18.649366433889327]
11459 : 2027-04-10, [0.8184855805533318, 5.110256575141132, 18.82125784430554]
11460 : 2027-04-20, [1.17728868305719, 1.7148801453186915, 7.1078311716241185]
11461 : 2027-04-20, [1.2096640887915722, 1.757840958524001, 7.282494952684426]
11462 : 2027-04-20, [1.2421284824358911, 1.8007736907303433, 7.457097826833766]
11463 : 2027-04-20, [1.2748009506409452, 1.843627399578979, 7.631571649780076]
11464 : 2027-04-20, [1.307506210849767, 1.8865993637306453, 7.805894425419587]
11465 : 2027-04-20, [1.3404469832262254, 1.9297647874502253, 7.979788229323549]
11466 : 2027-04-20, [1.3734948238508522, 1.9729414155279381, 8.153563760621209]
11467 : 2027-04-20, [1.4067341090407455, 2.016001313973507, 8.327264576985748]
11468 : 2027-04-20, [1.4400780499754937, 2.0593213387007188, 8.500600611323787]
11469 : 2027-04-20, [1.4735545577682476, 2.1026990500972222, 8.67374639213453]
11470 : 2027-04-20, [1.5074199641784949, 2.1457667648192342, 8.846813271002272]
11471 : 2027-04-20, [1.5411645893609351, 2.1892623350407723, 9.019573075598293]
11472 : 2027-04-20, [1.5750747012710455, 2.2325867835585247, 9.19233851517043]
11473 : 2027-04-20, [1.6094765230516512, 2.276000638527432, 9.364522838420918]
