Itinerary: ['earth', 'venus', 'mars', 'jupiter', 'pluto']
2217  : 2023-01-01, [0.9585521630941142, 0.7004526055288768, 3.0595904922165174, 19.53140473916049]
2218  : 2023-01-01, [0.05427993614330074, 0.7544025878747039, 3.2196190731083085, 20.471698402873685]
2219  : 2023-01-01, [0.9734631474200546, 0.7258719138380113, 3.071163257027967, 19.979501681713966]
2220  : 2023-01-10, [0.09695568399918142, 0.22622494853526479, 1.3476382190529541, 8.3291811484126]
2221  : 2023-01-10, [0.09781691504925279, 0.23242686211175898, 1.3841613259901544, 8.535594896848833]
2222  : 2023-01-10, [0.09866307135561861, 0.23811411098464294, 1.4222017269840177, 8.741021090675721]
2223  : 2023-01-10, [0.09942303935024599, 0.24445296296794888, 1.4584914823379895, 8.947632515343816]
2224  : 2023-01-10, [0.10011776584981855, 0.2508332705459277, 1.4960349857858257, 9.153013977818429]
2225  : 2023-01-10, [0.10246439667517433, 0.25813142425111557, 1.534835828451383, 9.354568350622326]
2226  : 2023-01-10, [0.10305079145010596, 0.2645787553992332, 1.5718785107234536, 9.560491942427207]
2227  : 2023-01-10, [0.10356269562350717, 0.27031637174157186, 1.6096279259882005, 9.766493006646721]
2228  : 2023-01-10, [0.1040141962455319, 0.27757153183672867, 1.6467447757660965, 9.971669496151645]
2229  : 2023-01-10, [0.10627563446896629, 0.2851135848943332, 1.687155337407452, 10.171455443229249]
2230  : 2023-01-10, [0.10658538925079065, 0.29161916606038224, 1.7252970836955928, 10.376498360993235]
2231  : 2023-01-10, [0.10681443978152821, 0.29812841787347755, 1.7635810261270504, 10.581476116217944]
2232  : 2023-01-10, [0.10697821761893277, 0.30468565846856666, 1.8028336879462572, 10.785502435966242]
2233  : 2023-01-10, [0.10495650572191152, 0.3092024077769929, 1.8417445472281528, 10.994096539272944]
2234  : 2023-01-10, [0.1049650382671529, 0.31668014733869027, 1.8804006040146168, 11.197954210379539]
2235  : 2023-01-10, [0.10266312128377011, 0.3219530215373782, 1.9187046971705652, 11.406679160008288]
2236  : 2023-01-10, [0.10017099238181905, 0.3271138121739895, 1.9582543896984055, 11.614460805745786]
2237  : 2023-01-10, [0.09979976692583332, 0.33363147104624474, 1.9991698174711574, 11.817398944556764]
2238  : 2023-01-10, [0.09698880345815807, 0.338658279022596, 2.036774947717968, 12.027577969801278]
2239  : 2023-01-10, [0.09406421921333032, 0.3438614487037137, 2.073735985868309, 12.238338346214647]
2240  : 2023-01-10, [0.0909105650199379, 0.34884348506138657, 2.113248381788394, 12.44699756813028]
2241  : 2023-01-10, [0.08505773715094123, 0.35128736685664935, 2.151424632621583, 12.662230263370827]
2242  : 2023-01-10, [0.08148725546436245, 0.3561440484256799, 2.1913781558450487, 12.87099054026491]
2243  : 2023-01-10, [0.570744661450729, 0.3426081663619415, 1.689764512503236, 13.146882659684094]
2244  : 2023-01-10, [0.5862477807328041, 0.3557057933009568, 1.71805223595574, 13.339994190010499]
2245  : 2023-01-10, [0.5991105709300509, 0.3663532330206195, 1.74994442108885, 13.53459177496048]
2246  : 2023-01-10, [0.6148681654384794, 0.38074228151295436, 1.7782488646714618, 13.726140688377102]
2247  : 2023-01-10, [0.6331266003263435, 0.39780693487548213, 1.8040004793036846, 13.91506598549449]
2248  : 2023-01-10, [0.6507754621166637, 0.41296204114024904, 1.8382833138617658, 14.097979182881323]
2249  : 2023-01-10, [0.03678404464419067, 0.44657877145325897, 1.9384668521273345, 14.828170331775214]
2250  : 2023-01-10, [0.047809500573824576, 0.4648528794845298, 1.9672568282708618, 15.020080791670786]
2251  : 2023-01-10, [0.04315287398133076, 0.402552984874733, 2.4010917100213693, 14.903202431122567]
2252  : 2023-01-10, [0.055619977202274344, 0.42064156005579983, 2.444707419802381, 15.079031042939546]
2253  : 2023-01-10, [0.06253815162695628, 0.4344850731243781, 2.4804610020925413, 15.272515773156124]
2254  : 2023-01-10, [0.07884758360056471, 0.45506120823330765, 2.524503090299972, 15.441588117866157]
2255  : 2023-01-10, [0.08923800037287433, 0.4709440963267874, 2.5631855427406522, 15.626632360559684]
2256  : 2023-01-10, [0.10291105546518652, 0.48885387091805815, 2.609085718981183, 15.79914935463557]
2257  : 2023-01-10, [0.13237278774799732, 0.5198016554712933, 2.6573929674155528, 15.940432589365157]
2258  : 2023-01-10, [0.1465724807692491, 0.539349197748212, 2.6950401968401207, 16.119038124642415]
2259  : 2023-01-10, [0.16719450379911005, 0.562994193929427, 2.7349813012085415, 16.28483000106292]
2260  : 2023-01-10, [0.141553490114376, 0.6319040702057566, 2.383612624204304, 16.842929815475564]
2261  : 2023-01-10, [0.1597094660164956, 0.657509397539952, 2.410981422963309, 17.021799713480245]
2262  : 2023-01-10, [0.17459049393048917, 0.67853067992104, 2.4363143890571166, 17.210564437091353]
2263  : 2023-01-10, [0.20283356849096967, 0.7120820325528218, 2.4701198340853208, 17.36496456487089]
2264  : 2023-01-10, [0.21505396249882866, 0.7332123557975361, 2.495331398659157, 17.556402283044477]
2265  : 2023-01-10, [0.24051330734497928, 0.7645217841620516, 2.524399426346204, 17.720565482146764]
2266  : 2023-01-10, [0.26279764526149385, 0.7946435343817979, 2.546918979745919, 17.89563984061079]
2267  : 2023-01-10, [0.8391819854563314, 1.002464185831747, 1.3446274677636412, 18.56372636094828]
2268  : 2023-01-10, [0.856860380450812, 1.0248534257925441, 1.3542594903137306, 18.764026703442912]
2269  : 2023-01-10, [0.8780501889357087, 1.0494152167637927, 1.3566913092807922, 18.96584328501971]
2270  : 2023-01-10, [0.8383902940842013, 0.5275946484701495, 2.938808129957401, 18.195206927488247]
2271  : 2023-01-10, [0.8606221819270473, 0.5477257303120076, 2.9809459924823507, 18.360706095278594]
2272  : 2023-01-10, [0.8893448981231622, 0.5732637313563753, 3.0396885457828784, 18.497702824737587]
2273  : 2023-01-10, [0.895034716329634, 0.5825748194368805, 3.052625595602563, 18.719764868630925]
2274  : 2023-01-10, [0.9143953726680603, 0.6014693995276824, 3.083569959104894, 18.900565268699363]
2275  : 2023-01-10, [0.9336193538084332, 0.6204469616308288, 3.118930105097137, 19.077003579463597]
2276  : 2023-01-10, [0.9493961343786939, 0.6375656249707913, 3.1470785194601243, 19.26595972119039]
2277  : 2023-01-10, [0.08956837151860322, 0.7092857442970648, 3.3725290071641916, 20.078616877020142]
2278  : 2023-01-10, [0.10734225014583303, 0.7337656439994387, 3.405159804023579, 20.25373230183115]
2279  : 2023-01-10, [0.1379625531117976, 0.7680304990687129, 3.455289539464225, 20.388717408355266]
2280  : 2023-01-20, [0.09304413700999196, 0.20841155640063594, 1.3486743995662829, 8.34986990702309]
2281  : 2023-01-20, [0.0938527336002632, 0.21359536457089223, 1.3847327195745895, 8.557819182254255]
2282  : 2023-01-20, [0.09456276568836007, 0.21938835826283104, 1.422435057167826, 8.763613818880982]
2283  : 2023-01-20, [0.0968809383577012, 0.22613513504250637, 1.4608642016846523, 8.96611972491514]
2284  : 2023-01-20, [0.09751105974956477, 0.23136576992805713, 1.498570349013762, 9.172552821308615]
2285  : 2023-01-20, [0.09802984938665855, 0.23721110143056845, 1.53648517447505, 9.378273874707723]
2286  : 2023-01-20, [0.09848521174022798, 0.2423833038316236, 1.5758364482587612, 9.583295036169387]
2287  : 2023-01-20, [0.09885512134797324, 0.24825418473098768, 1.6132774369380272, 9.789613256983012]
2288  : 2023-01-20, [0.10110299035527262, 0.25538756246480193, 1.6528789980636143, 9.99063044911631]
2289  : 2023-01-20, [0.10137495816114424, 0.26135503602646465, 1.6909646502611217, 10.196305355551269]
2290  : 2023-01-20, [0.101547648506526, 0.2672788027709591, 1.7311236459381447, 10.400049902784371]
2291  : 2023-01-20, [0.10167820384681041, 0.27253518996771237, 1.7704705076880345, 10.605316098497443]
2292  : 2023-01-20, [0.1017009693616158, 0.2784900682368169, 1.809537827495962, 10.810271134905605]
2293  : 2023-01-20, [0.09953587025119018, 0.283203797832881, 1.8484963481963848, 11.018763983719543]
2294  : 2023-01-20, [0.09936138479310568, 0.2883586474935785, 1.8900030374151946, 11.22227693029812]
2295  : 2023-01-20, [0.09915541222260287, 0.2952788028387067, 1.9295107292340719, 11.42605505570462]
2296  : 2023-01-20, [0.09658709233589968, 0.299128892751048, 1.968257934411909, 11.636026080501143]
2297  : 2023-01-20, [0.0938000790392834, 0.3036002524155551, 2.007724455341546, 11.844875213203617]
2298  : 2023-01-20, [0.09326910490311537, 0.30973155647631123, 2.0480864699665786, 12.048912868653995]
2299  : 2023-01-20, [0.09019450363248109, 0.31419468656191857, 2.086939549317958, 12.258671260487642]
2300  : 2023-01-20, [0.08447743241122846, 0.31619290511269377, 2.128382743170548, 12.47094691930553]
2301  : 2023-01-20, [0.0809868444200249, 0.3205028241568797, 2.1676362035806913, 12.680874127842404]
2302  : 2023-01-20, [0.5543064953389248, 0.3026763821231383, 1.6703873210737468, 12.97262980146419]
2303  : 2023-01-20, [0.5651505723321852, 0.3115102291701746, 1.7002449576166698, 13.173094240880971]
2304  : 2023-01-20, [0.5805628167809799, 0.3241866332181019, 1.7323892112194894, 13.362861338781428]
2305  : 2023-01-20, [0.5961106164808834, 0.337075558171551, 1.761454942589497, 13.55535888275807]
2306  : 2023-01-20, [0.6137057844288352, 0.35236595405552057, 1.796091894393611, 13.737836367122034]
2307  : 2023-01-20, [0.6293290472650721, 0.36560319508373795, 1.8271223170959892, 13.927945440555202]
2308  : 2023-01-20, [0.6468808938409383, 0.38037176766184355, 1.8606040633416, 14.112143275155619]
2309  : 2023-01-20, [0.03807902538667211, 0.4168252033437413, 1.9626896455741516, 14.832406125695433]
2310  : 2023-01-20, [0.046142610078209044, 0.4323735063147679, 1.9913329166232179, 15.030150966983808]
2311  : 2023-01-20, [0.04440674734981882, 0.36989684460081895, 2.431962523996568, 14.903733884052796]
2312  : 2023-01-20, [0.047873712336271725, 0.3798699661333386, 2.4703631067145184, 15.10189321481587]
2313  : 2023-01-20, [0.06061277943392837, 0.3970765921017828, 2.5149105116218173, 15.277400116842472]
2314  : 2023-01-20, [0.07380805417166224, 0.41442863262348156, 2.561083129588104, 15.450680183616752]
2315  : 2023-01-20, [0.08413902020951775, 0.4308143452200611, 2.5987161469490885, 15.636330487621331]
2316  : 2023-01-20, [0.11030236868018056, 0.45741675210583943, 2.6496814180294406, 15.782599461184537]
2317  : 2023-01-20, [0.1305314282588497, 0.4804278732866263, 2.6962929749958846, 15.942747723458643]
2318  : 2023-01-20, [0.14785168463446094, 0.5015646983607324, 2.738262004255687, 16.11232161274912]
2319  : 2023-01-20, [0.17778307254070655, 0.5326991651430925, 2.7832824574098356, 16.25623530490636]
2320  : 2023-01-20, [0.14933405644435174, 0.5986490268916427, 2.441611163219045, 16.81040575344496]
2321  : 2023-01-20, [0.1674191196446249, 0.6240464484815829, 2.4786342627709197, 16.97990016910287]
2322  : 2023-01-20, [0.1825364571931369, 0.6452234318785229, 2.507396178394486, 17.164843932533856]
2323  : 2023-01-20, [0.20095006895153106, 0.6693746377770659, 2.5394830287058703, 17.340192264565534]
2324  : 2023-01-20, [0.22629356765787884, 0.7005934214127721, 2.5712640687187047, 17.501848942210646]
2325  : 2023-01-20, [0.8326051325031271, 0.907819596812763, 1.4343670609439554, 18.07520820974015]
2326  : 2023-01-20, [0.8376159703287501, 0.91964069831566, 1.4404915162101861, 18.3022518151454]
2327  : 2023-01-20, [0.8240736028078472, 0.45584166593063813, 2.971968931054436, 17.498115800207078]
2328  : 2023-01-20, [0.8365720968563085, 0.46816897674691565, 3.0064417472691067, 17.68881717912767]
2329  : 2023-01-20, [0.8363697095445198, 0.4712020506610504, 3.0146199544264687, 17.92780828536796]
2330  : 2023-01-20, [0.8546715979647618, 0.4874536187575744, 3.0616202160548336, 18.09625456722283]
2331  : 2023-01-20, [0.8768396851037454, 0.5089219786497129, 3.104237020089175, 18.260001316157364]
2332  : 2023-01-20, [0.9054854186329298, 0.5337187976105334, 3.160457239232984, 18.400338544523553]
2333  : 2023-01-20, [0.9234937744374483, 0.5521747935584784, 3.20372102861933, 18.57061040338474]
2334  : 2023-01-20, [0.08022008089472714, 0.6127394684860721, 3.407826851206877, 19.39921359941232]
2335  : 2023-01-20, [0.09326291500719434, 0.6312272796249754, 3.4498555850367207, 19.57565422033111]
2336  : 2023-01-20, [0.11892221134781497, 0.6615150548716019, 3.5002969805402238, 19.719265753240357]
2337  : 2023-01-20, [0.18138319159422017, 0.7145942533508556, 3.5912397663627114, 19.762782788692213]
2338  : 2023-01-20, [0.19933299430353524, 0.738957579733363, 3.6287803981704143, 19.93292902779269]
2339  : 2023-01-20, [0.1891160457199742, 0.7425215108386273, 3.64006369351692, 20.17829874992448]
2340  : 2023-02-01, [0.08802568378868139, 0.1860588224030358, 1.3484624574857942, 8.377453036322489]
2341  : 2023-02-01, [0.08867153341312213, 0.19123806389271855, 1.3860023686605814, 8.584088034033579]
2342  : 2023-02-01, [0.09091654585486765, 0.1974168017093108, 1.4245667585729562, 8.787099893862866]
2343  : 2023-02-01, [0.09143875906387916, 0.20126829836087706, 1.4643116243592436, 8.992981318216]
2344  : 2023-02-01, [0.091903343245133, 0.2065114620200098, 1.5008814833655177, 9.20070371136934]
2345  : 2023-02-01, [0.09404748527127417, 0.21203754034911104, 1.5416216451425384, 9.402293329237077]
2346  : 2023-02-01, [0.09439034613381773, 0.21730440595148987, 1.5789631208447534, 9.609342127069938]
2347  : 2023-02-01, [0.09655921669464165, 0.22376489053948884, 1.618109691192451, 9.811566201573418]
2348  : 2023-02-01, [0.09679799923062064, 0.22836598294530902, 1.657622165586646, 10.017213852237424]
2349  : 2023-02-01, [0.09498576953584764, 0.23174915324213288, 1.6976782698299313, 10.225586807392089]
2350  : 2023-02-01, [0.09701308832216912, 0.23823411202712874, 1.7381024523600128, 10.42665034729069]
2351  : 2023-02-01, [0.09704542980303903, 0.24366399254389903, 1.776102567621298, 10.633188010031764]
2352  : 2023-02-01, [0.09488933229311174, 0.2469986477014371, 1.817547063168013, 10.84056495683744]
2353  : 2023-02-01, [0.09467885231354857, 0.2515083061659127, 1.8570646019842278, 11.04674823953631]
2354  : 2023-02-01, [0.09438187172459483, 0.25680210507357376, 1.8991664135433848, 11.249649609658446]
2355  : 2023-02-01, [0.0940654609385293, 0.2622774549491005, 1.9390024837893687, 11.454654600323002]
2356  : 2023-02-01, [0.09362457799625583, 0.2668137672061908, 1.9821170126749525, 11.657444642122602]
2357  : 2023-02-01, [0.08843792387199596, 0.26838768598862806, 2.022817787497358, 11.870356602642017]
2358  : 2023-02-01, [0.08537200397325764, 0.27136932093776023, 2.0614874280625526, 12.08177124702643]
2359  : 2023-02-01, [0.08456245824219914, 0.2775751098132683, 2.104555742243386, 12.283306689701146]
2360  : 2023-02-01, [0.08116856779536086, 0.2804143704808201, 2.1439035437671765, 12.49451351795664]
2361  : 2023-02-01, [0.5368437084845049, 0.25700427540276494, 1.6560856820389047, 12.800066334073826]
2362  : 2023-02-01, [0.5494611192330502, 0.2664287379992515, 1.6893431184079253, 12.994767024359772]
2363  : 2023-02-01, [0.5626221285305218, 0.27715003975297686, 1.7173930584216772, 13.192834773294823]
2364  : 2023-02-01, [0.578095763143688, 0.2885046966707339, 1.7514087517724972, 13.381990788413082]
2365  : 2023-02-01, [0.5933664883788072, 0.3008378142432594, 1.7831292039335005, 13.572666493444434]
2366  : 2023-02-01, [0.6088997899287202, 0.3134533024650321, 1.8152913051732849, 13.762355602432963]
2367  : 2023-02-01, [0.6285821773872835, 0.32906750564488296, 1.853526856249494, 13.93882346071834]
2368  : 2023-02-01, [0.6440903016085047, 0.3420632862515753, 1.8883643704939301, 14.125482041645991]
2369  : 2023-02-01, [0.6637909018004683, 0.3619964168767027, 1.92244915786099, 14.301763523461837]
2370  : 2023-02-01, [0.04531137954136611, 0.3932571954113602, 2.026465346593782, 15.034966078453492]
2371  : 2023-02-01, [0.0414023345493635, 0.3257962786287523, 2.464005868437867, 14.918795518384018]
2372  : 2023-02-01, [0.0470392020374553, 0.33619397450077343, 2.512240222324015, 15.104526601137756]
2373  : 2023-02-01, [0.056525783556565394, 0.3509101691362192, 2.555130326441572, 15.287433720865643]
2374  : 2023-02-01, [0.07578664232649826, 0.37285650937146664, 2.602119154117136, 15.449237694184898]
2375  : 2023-02-01, [0.09236645083368038, 0.3918479435448249, 2.650261955200835, 15.615523650420663]
2376  : 2023-02-01, [0.10617222129502915, 0.4103710525352656, 2.6914896117935143, 15.79196711437619]
2377  : 2023-02-01, [0.13571086442540128, 0.43864731081275826, 2.7515489915410956, 15.924092833220744]
2378  : 2023-02-01, [0.15619793232919704, 0.46138667932141963, 2.7954279860253317, 16.086987402324052]
2379  : 2023-02-01, [0.17376932152099384, 0.4812095097271762, 2.839005662846168, 16.256015505905662]
2380  : 2023-02-01, [0.15792403696681329, 0.5586276555847223, 2.5114214898668674, 16.772026817581597]
2381  : 2023-02-01, [0.17611258370564514, 0.5816449395731528, 2.5509070852554236, 16.941335391465778]
2382  : 2023-02-01, [0.2008864748933928, 0.6104574609514464, 2.591784688422792, 17.09687137573237]
2383  : 2023-02-01, [0.222657614069375, 0.6397319569373583, 2.6294330285189065, 17.25817740047436]
2384  : 2023-02-01, [0.819986292921398, 0.8145430051593155, 1.5216250833683647, 17.843845618550922]
2385  : 2023-02-01, [0.8313023686456251, 0.8291509572615366, 1.534762051940057, 18.05478462215278]
2386  : 2023-02-01, [0.8192325216973493, 0.3930369472000643, 3.0381437540551017, 17.249586777047483]
2387  : 2023-02-01, [0.8411081261700668, 0.4112924737472509, 3.0909488017636613, 17.40665059831902]
2388  : 2023-02-01, [0.8443920931488801, 0.4153057814309895, 3.1131410037892735, 17.627161121630856]
2389  : 2023-02-01, [0.8661735689162363, 0.4350186715909297, 3.16241396590895, 17.786393793583883]
2390  : 2023-02-01, [0.8965298153067889, 0.4641845886031936, 3.2356183414616093, 17.90366725462841]
2391  : 2023-02-01, [0.07630428125058952, 0.513239422207747, 3.4334858506683563, 18.726970445873306]
2392  : 2023-02-01, [0.09291035224713848, 0.5363063866764256, 3.480019170678399, 18.890764090398037]
2393  : 2023-02-01, [0.10581122657402327, 0.5542525964315594, 3.528642777344892, 19.061293399649525]
2394  : 2023-02-01, [0.1350014265012554, 0.5841847909303785, 3.5915807594488953, 19.18923302311947]
2395  : 2023-02-01, [0.18027597392563718, 0.6271193618074191, 3.662985051564584, 19.27961961270236]
2396  : 2023-02-01, [0.19003441724605263, 0.642258346324282, 3.7054678793534666, 19.4622393570762]
2397  : 2023-02-01, [0.26957583991318024, 0.7664703005460967, 4.085038255360541, 19.128915604180182]
2398  : 2023-02-01, [0.7975975746898504, 0.7822373673037385, 2.4057398967159043, 20.51442516129051]
2399  : 2023-02-01, [0.842513921378681, 0.7926779497770213, 2.4825765844021004, 20.632231544442195]
2400  : 2023-02-10, [0.08460717967048369, 0.16949993230171878, 1.3510529128522257, 8.39483997517557]
2401  : 2023-02-10, [0.08676288386452574, 0.17512742344646642, 1.3888618575573923, 8.599247835131616]
2402  : 2023-02-10, [0.0872784486322694, 0.17923674721674143, 1.426784307683735, 8.806700496467254]
2403  : 2023-02-10, [0.08944766561111275, 0.18505477089911937, 1.4643984163773978, 9.011099147112372]
2404  : 2023-02-10, [0.08984533856755736, 0.18917127041367557, 1.5027328326017049, 9.218250558417063]
2405  : 2023-02-10, [0.09014596718138411, 0.19323281996955696, 1.542989245063144, 9.423631967785916]
2406  : 2023-02-10, [0.09039673216702208, 0.19734069591427275, 1.5825634492879659, 9.62969912263074]
2407  : 2023-02-10, [0.0905673527168777, 0.20143157898145211, 1.6219090890305827, 9.836091979271087]
2408  : 2023-02-10, [0.09260961590799976, 0.20746751240776082, 1.661411534436434, 10.038511337247805]
2409  : 2023-02-10, [0.09263832173998782, 0.21151423693767368, 1.7013306127729326, 10.244516828549404]
2410  : 2023-02-10, [0.09060214470372441, 0.21438661580730514, 1.7420988111584967, 10.452912428330475]
2411  : 2023-02-10, [0.09250518681349239, 0.21967375298145334, 1.7829716842836834, 10.654849375921371]
2412  : 2023-02-10, [0.0922946467477931, 0.2244700854304014, 1.8243656067423561, 10.85886966107945]
2413  : 2023-02-10, [0.08992312745219096, 0.2273111172623511, 1.8651163368894912, 11.067649418395966]
2414  : 2023-02-10, [0.08952118775643252, 0.23130222430133848, 1.907475696602107, 11.27170089134012]
2415  : 2023-02-10, [0.08904868718146083, 0.2353087323626924, 1.9484872592776856, 11.477155321178161]
2416  : 2023-02-10, [0.08853102114822425, 0.24108797979220348, 1.9886018742490172, 11.681779124810555]
2417  : 2023-02-10, [0.08321548398637149, 0.24129368434375953, 2.0317276014424763, 11.893763230227394]
2418  : 2023-02-10, [0.08002158026071718, 0.24372821118292404, 2.0739623469791493, 12.10228786157721]
2419  : 2023-02-10, [0.07909832347815537, 0.24854853023600584, 2.1151661706010505, 12.307186975684788]
2420  : 2023-02-10, [0.5216855254921582, 0.22188161061273365, 1.6350342296839568, 12.62139863421115]
2421  : 2023-02-10, [0.5347265717374844, 0.2319607051067963, 1.6660991812845103, 12.817213541871208]
2422  : 2023-02-10, [0.547439350479354, 0.2401604543017854, 1.7005433071983407, 13.01185688802052]
2423  : 2023-02-10, [0.5625968872247544, 0.25183032121820415, 1.7335411509496501, 13.202031640607391]
2424  : 2023-02-10, [0.5754334796832467, 0.26125280041985005, 1.7666201630965392, 13.396693556800363]
2425  : 2023-02-10, [0.5907739161610999, 0.27235038330864264, 1.8032786989628335, 13.583597001567423]
2426  : 2023-02-10, [0.608711737032781, 0.2871483789068893, 1.834749924738999, 13.76938995932133]
2427  : 2023-02-10, [0.6262284827060762, 0.3010304935975711, 1.8731961294243178, 13.949544894272035]
2428  : 2023-02-10, [0.6437947813098285, 0.3152012860389139, 1.9086316232881653, 14.132372309363094]
2429  : 2023-02-10, [0.6626795727122706, 0.3322800620020295, 1.9453795307679316, 14.309660834517768]
