Itinerary: ['earth', 'venus', 'mars', 'jupiter', 'pluto']
case #: launch date, tof of each leg
13527 : 2028-04-01, [0.6907998425277735, 0.3482202814423569, 4.2268625704810425, 11.484117305548827]
13528 : 2028-04-01, [0.7413414909152013, 0.34829919655179653, 4.134591036315885, 11.775768276217116]
13529 : 2028-04-01, [0.8542795677011533, 0.36245946707831, 4.056637549434696, 11.97662341578584]
13530 : 2028-04-01, [0.3133677769462587, 0.5213122929818284, 1.303374693680898, 15.361945236391014]
13531 : 2028-04-01, [0.38567108816583284, 0.5902811731267747, 1.3685367454459856, 15.405510993261405]
13532 : 2028-04-01, [0.06087280756980437, 0.7356112836611344, 2.060416991716115, 15.143098917052944]
13533 : 2028-04-01, [0.9391414977519135, 0.46643562519669113, 4.100769714233956, 12.74365316281744]
13534 : 2028-04-01, [0.08668424947155949, 0.6105981148604804, 4.415019756314444, 13.387697879353516]
13535 : 2028-04-01, [0.2877502134148234, 0.7146421383862894, 4.424110828839216, 13.32349681935967]
13536 : 2028-04-01, [0.6443115457621836, 1.0881059477773058, 1.3296191026963877, 15.937963403764122]
13537 : 2028-04-01, [1.2141235952142493, 0.7285260671065042, 4.640691081995571, 12.666659255683678]
13538 : 2028-04-01, [0.6088814017203281, 0.7918454617237992, 3.498135975254177, 14.601137161301695]
13539 : 2028-04-01, [1.5679207954707712, 0.5561403634364869, 1.2230840451695772, 16.402854795923165]
13540 : 2028-04-01, [0.6458094942597252, 1.0142518439663222, 2.2099598031011496, 16.129978858672803]
13541 : 2028-04-01, [0.45551868451263344, 0.709971029100754, 1.1991207507817385, 17.885389535604872]
13542 : 2028-04-01, [0.9260025409115733, 0.3260596390387081, 4.990325095299432, 14.257612724750286]
13543 : 2028-04-01, [1.1264985564150145, 0.4822792292771208, 5.397448660600465, 13.7437735537074]
13544 : 2028-04-01, [0.7090611264383249, 1.0884841632686832, 1.474751049437248, 17.72770366085574]
13545 : 2028-04-01, [0.7356207490306008, 1.115664556585126, 1.49029354967098, 17.90842114471329]
13546 : 2028-04-01, [0.7920704386152845, 1.165024922867952, 1.5373405161881901, 18.005564122328575]
13547 : 2028-04-01, [0.8536735762170359, 1.217290882858562, 1.5796268653125347, 18.099408675611866]
13548 : 2028-04-01, [0.8992879470728977, 1.2601932161744485, 1.591908609673197, 18.248610227079453]
13549 : 2028-04-01, [0.9480769341718494, 1.3073364422914315, 1.6096748091121675, 18.38491181442455]
13550 : 2028-04-01, [0.8148897124145679, 1.2691216719420773, 1.606467064248814, 18.809521551394543]
13551 : 2028-04-01, [0.6526004588607572, 0.3200810394472057, 0.6285933459301981, 21.148725155761838]
13552 : 2028-04-01, [0.1215701532049093, 0.1299783262796812, 1.9199970513987092, 20.8284544691167]
13553 : 2028-04-01, [0.40263877131778325, 0.3342754070934572, 2.1230624022355506, 20.39002341935321]
13554 : 2028-04-01, [0.22533360964989285, 1.3006348509530614, 7.3621735488149005, 14.611857990582145]
13555 : 2028-04-01, [0.3256578314720036, 0.401082136955418, 1.8137882378173, 21.209471793755277]
13556 : 2028-04-01, [0.3159455843966757, 0.3916983049305461, 1.8068138679713364, 21.48554224270144]
13557 : 2028-04-01, [0.993532260559468, 1.3327805457398765, 2.033561164736793, 19.890126028963863]
13558 : 2028-04-01, [1.163120567793263, 1.422285230643274, 2.1759983249956814, 19.738595876567782]
13559 : 2028-04-01, [0.1816877773137093, 0.5092292342015802, 1.207309064293417, 22.851773924191296]
13560 : 2028-04-10, [0.48397403611922185, 0.521049439195476, 1.012401836013337, 7.982574688671965]
13561 : 2028-04-10, [0.5917968294358597, 0.6550263545096948, 1.5923331122896305, 7.410843703764815]
13562 : 2028-04-10, [0.5233611053273118, 0.7663413839790795, 0.6197664983083427, 8.590531012385267]
13563 : 2028-04-10, [0.5105037718869828, 0.7658842368058346, 0.589124428911651, 8.884487562395533]
13564 : 2028-04-10, [0.1326565190435076, 0.3118806766675048, 0.7704119734824478, 9.78505083080654]
13565 : 2028-04-10, [0.16707093300984596, 0.3667931475952487, 0.8069566996394186, 9.909179219755488]
13566 : 2028-04-10, [0.15688524467112985, 0.3732501669049251, 0.7917318461387666, 10.178132742285179]
13567 : 2028-04-10, [0.14936663698567285, 0.38263009259661557, 0.7723631473849574, 10.445640123032755]
13568 : 2028-04-10, [0.13364142726749897, 0.387658569801689, 0.7375744236869863, 10.741125579243823]
13569 : 2028-04-10, [0.12859281617236504, 0.40239715812799787, 0.7132889922039428, 11.005721033495695]
13570 : 2028-04-10, [0.1006378059854515, 0.3239516187205931, 3.466314395822814, 8.609096179471141]
13571 : 2028-04-10, [0.09945890677462348, 0.3384083459113411, 3.5080074380127417, 8.804125309301295]
13572 : 2028-04-10, [0.09488663507171377, 0.3510263370789809, 3.5368179607908155, 9.01726906705849]
13573 : 2028-04-10, [0.13010251584617202, 0.38912080102742636, 3.5672491254449405, 9.16352755768146]
13574 : 2028-04-10, [0.15564893181668785, 0.41959988279494087, 3.5910664557004415, 9.33368472968793]
13575 : 2028-04-10, [0.20974978796394558, 0.46525450257314477, 3.6199765455811272, 9.455019163881781]
13576 : 2028-04-10, [0.3250568856111831, 0.6501340465849732, 0.7248463017676442, 12.299962766036197]
13577 : 2028-04-10, [0.3882658825115001, 0.702930162685042, 0.7770778766243247, 12.381726078179133]
13578 : 2028-04-10, [0.5302277761036731, 0.8128952943582377, 0.9100263389455078, 12.246850590592581]
13579 : 2028-04-10, [1.0470196008788506, 1.3045238918821935, 2.987116521165191, 9.411339986073765]
13580 : 2028-04-10, [0.8667598407116941, 1.5761709255010794, 1.83707282095702, 10.719996412830207]
13581 : 2028-04-10, [1.5223687249944842, 0.5805823833858222, 1.3043617080383516, 11.842687183581342]
13582 : 2028-04-10, [0.13892541431906477, 0.7727622380881873, 1.7661185641908757, 12.822193783401872]
13583 : 2028-04-10, [0.7468549990742005, 0.7257236260378591, 1.7564413846353752, 12.520979990252563]
13584 : 2028-04-10, [0.812310323449864, 0.7439985367090584, 1.8467604545844536, 12.596930685256623]
13585 : 2028-04-10, [0.4524494274278155, 0.126397089586062, 0.665150375973595, 15.006003107012528]
13586 : 2028-04-10, [0.45473523086224604, 0.14140290157418195, 0.6058870436008239, 15.297974823962747]
13587 : 2028-04-10, [0.4807913754514624, 0.17042307766251233, 0.5939396416075737, 15.504845905278453]
13588 : 2028-04-10, [0.5120554260986865, 0.2039414629125903, 0.5897646676092516, 15.694238443379472]
13589 : 2028-04-10, [0.6117629467160022, 0.8534065570703964, 1.0844529926619855, 14.700377503551616]
13590 : 2028-04-10, [0.6593431150127445, 0.8964837430306387, 1.1005386570539675, 14.843634484902648]
13591 : 2028-04-10, [0.9186975471176619, 1.1332953488007467, 2.0280481986205143, 13.669958905461078]
13592 : 2028-04-10, [0.4637890461447414, 0.1038452631513215, 0.7834023600111288, 16.64896333069281]
13593 : 2028-04-10, [0.8469684537806214, 1.118116987455323, 4.033357561776346, 12.251556996987711]
13594 : 2028-04-10, [0.24890751021158225, 0.6284851534227504, 4.587717833233613, 13.034889503132053]
13595 : 2028-04-10, [0.6019349616531603, 0.9923926587770041, 0.9964471494497311, 16.159225230120107]
13596 : 2028-04-10, [0.7595036477477051, 1.0712106271184885, 1.774735737348411, 15.394549987785396]
13597 : 2028-04-10, [0.6358697954407561, 0.620075835940558, 4.055756936896274, 13.938297431722413]
13598 : 2028-04-10, [0.9447296539124599, 0.7895405872373973, 4.082942533653168, 13.682787225196973]
13599 : 2028-04-10, [0.6444267417574376, 0.7847488586065813, 2.055443686637653, 16.26538071299833]
13600 : 2028-04-10, [0.40569727457364096, 0.6177908697715078, 1.2733129266363583, 17.703198929018495]
13601 : 2028-04-10, [0.07797761935688774, 0.7872460209726917, 2.146337124876482, 17.238439234793937]
13602 : 2028-04-10, [0.2903902656098775, 0.6074319560760432, 0.7007987904506501, 18.901378987863428]
13603 : 2028-04-10, [0.640594252855612, 0.9426794519498143, 1.6190123939750456, 17.54771390121953]
13604 : 2028-04-10, [0.7280128490460648, 1.0295063268160507, 1.658474459874676, 17.584006364263207]
13605 : 2028-04-10, [0.7607709543651501, 1.0603796195858144, 1.695267735074493, 17.733581690974543]
13606 : 2028-04-10, [0.8288768213324904, 1.1154470222962554, 1.76268287724748, 17.792993279123774]
13607 : 2028-04-10, [0.8810828710711333, 1.1565037083055452, 1.810210440016708, 17.902202980606614]
13608 : 2028-04-10, [0.9852351553946436, 1.2275235015148849, 1.8847082329634572, 17.902533110127013]
13609 : 2028-04-10, [1.0579238061474987, 1.282477410732923, 1.9315489159463408, 17.978049867173237]
13610 : 2028-04-10, [1.121983167393339, 1.3347022938708275, 1.9532721518177345, 18.090042386918096]
13611 : 2028-04-10, [0.6164855545862441, 0.7784515990914066, 2.1292545932244056, 19.225808253097945]
13612 : 2028-04-10, [0.3750496968953683, 0.19754782578943303, 2.5187827257629403, 19.90861975155226]
13613 : 2028-04-10, [0.14935646991204102, 0.41262983901980926, 0.9146940654814262, 21.773319625586726]
13614 : 2028-04-10, [0.324766384085112, 0.4615554596246505, 1.7414541761656137, 20.97222398012462]
13615 : 2028-04-10, [0.3628645689917783, 0.28790226699463767, 2.273602216083334, 20.825630947930254]
13616 : 2028-04-10, [0.4619562256726315, 0.9381360227975376, 5.303994059084355, 17.295913692445477]
13617 : 2028-04-10, [1.0296095606907822, 0.2822479330491655, 5.314618790917386, 17.623523715342667]
13618 : 2028-04-10, [2.007692634111557, 0.6027494688784146, 2.066359863556898, 19.823198033453128]
13619 : 2028-04-10, [0.3461938504807042, 0.8824474835873223, 2.5503817595145404, 20.970976906417434]
13620 : 2028-04-20, [0.48510435807838426, 0.4879134064056432, 1.0429200635389344, 7.984062171977038]
13621 : 2028-04-20, [0.5907486224789108, 0.6201696044080276, 1.6123250659998283, 7.426756707113233]
13622 : 2028-04-20, [0.6059104509246408, 0.6412984589706509, 1.6651561379425903, 7.587634952162117]
13623 : 2028-04-20, [0.5054291379348248, 0.7252093496369207, 0.6278425328175542, 8.8915189796107]
13624 : 2028-04-20, [0.6284320505738968, 0.14235369215766785, 2.9253811104566, 7.303833146811836]
13625 : 2028-04-20, [0.16076158595828585, 0.31381251870542776, 0.8644879428864147, 9.910937952449872]
13626 : 2028-04-20, [0.1540722551684089, 0.3210202664166138, 0.8554310002167842, 10.169476478198193]
13627 : 2028-04-20, [0.1426358111816249, 0.32425621333195304, 0.8422347311925495, 10.440873244293872]
13628 : 2028-04-20, [0.12661596713053908, 0.3261022499210373, 0.8224508752148397, 10.724830907733583]
13629 : 2028-04-20, [0.12539891724685032, 0.3414254113241351, 0.8090986984248457, 10.97407697300417]
13630 : 2028-04-20, [0.12407618633214433, 0.3559894425654735, 0.7882395870119465, 11.231694784090434]
13631 : 2028-04-20, [0.1224315273755708, 0.37061661384564154, 0.7740126898100069, 11.482939168968782]
13632 : 2028-04-20, [0.1505624303311338, 0.408645712988753, 0.7736212649221738, 11.66717059175794]
13633 : 2028-04-20, [0.17503568957318227, 0.44246676989575995, 0.772017129506194, 11.860480411024865]
13634 : 2028-04-20, [0.2076426286629536, 0.4790532788916764, 0.7887612360936896, 12.02454285635168]
13635 : 2028-04-20, [0.265034891305205, 0.5298342736847469, 0.836548907143831, 12.118581927866217]
13636 : 2028-04-20, [0.362038241866686, 0.6085158961878256, 0.9284454134450174, 12.101000448500473]
13637 : 2028-04-20, [0.4451293353769809, 0.6780194318201487, 1.0006095506220547, 12.126241682180813]
13638 : 2028-04-20, [0.5528387296855021, 0.7653438102256992, 1.091543542627018, 12.090273917461781]
13639 : 2028-04-20, [1.1369453110480519, 1.2512799392659841, 3.273455279243547, 9.088319470442418]
13640 : 2028-04-20, [0.2542679281711032, 0.42550809891143165, 0.6358262265525291, 13.684397746364935]
13641 : 2028-04-20, [1.037350642761333, 1.5981517659585511, 2.3474859657640557, 10.26701162551606]
13642 : 2028-04-20, [1.2300116707531965, 1.766311258428242, 2.5169517321712966, 9.986725338647265]
13643 : 2028-04-20, [0.27831821754444364, 0.5601218950324622, 0.8517546630022211, 14.059805224420876]
13644 : 2028-04-20, [0.46878055599040785, 0.07518697909417214, 0.8961363001970059, 14.559896164718415]
13645 : 2028-04-20, [0.48918219745830777, 0.09830647103391459, 0.8904469980514195, 14.772064333456358]
13646 : 2028-04-20, [0.48735393801054117, 0.6958032622451867, 1.0968775828669324, 14.219965216877341]
13647 : 2028-04-20, [0.5572862812516073, 0.7430452478306566, 1.174574365739241, 14.275094105178495]
13648 : 2028-04-20, [0.611184935317876, 0.784459255187568, 1.228081544710111, 14.376274264784445]
13649 : 2028-04-20, [0.6809776663063554, 0.8344660484034224, 1.2979760567196676, 14.436580228570556]
13650 : 2028-04-20, [0.7833416602640254, 0.9037000364411334, 1.3760291757222884, 14.436929127572553]
13651 : 2028-04-20, [0.5034590540109026, 0.712719044030884, 1.3148392460501885, 15.218982655908025]
13652 : 2028-04-20, [0.6480295960583451, 0.8025847015230887, 1.4985726918699789, 15.050813010548586]
13653 : 2028-04-20, [0.9798636831076653, 1.97429078097721, 1.2814001590896185, 14.014445376825506]
13654 : 2028-04-20, [0.625651309313795, 0.9245541734442504, 1.2594962993004861, 15.690298217941468]
13655 : 2028-04-20, [0.8844065081629247, 0.8678396743564365, 1.9406125190135233, 15.057141298467117]
13656 : 2028-04-20, [0.8394718714673388, 0.40265609558890336, 3.9302508492573893, 13.827621183686368]
13657 : 2028-04-20, [1.0455528090793604, 0.48181954275506267, 4.100907543925571, 13.621720104240005]
13658 : 2028-04-20, [0.23294578419450052, 0.4260117315693285, 1.174308388158034, 17.666734096078137]
13659 : 2028-04-20, [0.46279247424424924, 0.4965424289812022, 2.130709938694146, 16.6599551580804]
13660 : 2028-04-20, [0.5528685147321163, 0.8638091278161153, 2.8558602145090446, 15.727462142942725]
13661 : 2028-04-20, [0.5635437530366716, 0.7965031438922575, 1.6063423999724658, 17.283610703098603]
13662 : 2028-04-20, [0.29046021529553967, 0.462981637641461, 1.2085733791208944, 18.537984767942106]
13663 : 2028-04-20, [0.26132597576250005, 0.4490364199669676, 1.1371910430795606, 18.90244656119097]
13664 : 2028-04-20, [0.3137437615541455, 0.4988513224686346, 1.2113591108453468, 18.976045805131875]
13665 : 2028-04-20, [1.0990024990244012, 0.5234174411684256, 4.439109691982652, 15.188470367824523]
13666 : 2028-04-20, [1.1223773339175662, 0.5453988359783793, 4.447274484816268, 15.384949345287785]
13667 : 2028-04-20, [0.9673185270017136, 1.1145533196103068, 2.0973710871225943, 17.570757066265386]
13668 : 2028-04-20, [1.0491861784635137, 1.1639238601238073, 2.1717035825228312, 17.61518637888985]
13669 : 2028-04-20, [1.120200454649264, 1.2067064390337632, 2.228229181492372, 17.6948639248246]
13670 : 2028-04-20, [1.1712441968854401, 1.7036207282409737, 1.1898645446443492, 18.435270530229236]
13671 : 2028-04-20, [1.2476375708213623, 1.772526383003822, 1.2184762841548122, 18.511359762020003]
13672 : 2028-04-20, [0.05995832189574138, 0.21870045588485745, 1.4027246156804607, 21.318616606538942]
13673 : 2028-04-20, [0.1849354149052759, 0.6486489705219634, 5.4627738273482125, 16.953641787224548]
13674 : 2028-04-20, [0.6626708295923521, 1.114713373235183, 1.365424973023835, 20.35719082414863]
13675 : 2028-04-20, [0.7108528801140549, 1.142220567895663, 1.4675897084448335, 20.429336843545446]
13676 : 2028-04-20, [0.7829904652666738, 1.1764552047134085, 1.6181068893422783, 20.42244744067764]
13677 : 2028-04-20, [0.20626418414548547, 0.4019129014555219, 2.7471621114015123, 20.89466080299748]
13678 : 2028-04-20, [0.3868825851538839, 0.734743470082461, 3.519804506220255, 19.858569438543398]
13679 : 2028-04-20, [0.6262093563226229, 0.8514494906944916, 1.5395537101211567, 21.732787442861728]
13680 : 2028-05-01, [0.5758001466200641, 0.5631118442143571, 1.5877978474140026, 7.273290161751576]
13681 : 2028-05-01, [0.5885108515062581, 0.5807937743443999, 1.6395939023317483, 7.441101471817594]
13682 : 2028-05-01, [0.6088600125900647, 0.6020624097998579, 1.6973462121204077, 7.59173136548967]
13683 : 2028-05-01, [0.501267847481757, 0.6809827178231725, 0.674301460925678, 8.893447973769392]
13684 : 2028-05-01, [0.23572960423211092, 0.5810663768815935, 0.9399765946001956, 9.243227424286099]
13685 : 2028-05-01, [0.10850484003207297, 1.205827496294564, 1.7784985139685527, 8.15716914970481]
13686 : 2028-05-01, [0.14219844081539618, 0.2545447609698255, 0.9266475781773692, 10.17660922003741]
13687 : 2028-05-01, [0.13033679168888151, 0.25465265154147926, 0.9268550158778656, 10.438155540891774]
13688 : 2028-05-01, [0.12552247979174236, 0.26193606926226914, 0.9190215619216281, 10.69351988902436]
13689 : 2028-05-01, [0.12030642873465443, 0.26942583043246054, 0.9203583209663646, 10.93990941986652]
13690 : 2028-05-01, [0.1106050203098386, 0.27524425886834014, 0.9087886995195086, 11.205362021302312]
13691 : 2028-05-01, [0.13000838610875437, 0.30388981653428065, 0.9152291850323592, 11.400872612324607]
13692 : 2028-05-01, [0.1413997242429601, 0.3273283515087384, 0.9112884385460017, 11.6199834857023]
13693 : 2028-05-01, [0.1744826544337255, 0.36205683521201, 0.9396267483570687, 11.773833761997196]
13694 : 2028-05-01, [0.23227564057001204, 0.41566613552192644, 0.9899268239687093, 11.862131399939353]
13695 : 2028-05-01, [0.2898462412802713, 0.4708082694853699, 1.0351253275082803, 11.954220161726079]
13696 : 2028-05-01, [0.3897207174660544, 0.5510117861366618, 1.145364740939543, 11.91390275545774]
13697 : 2028-05-01, [0.493204112646049, 0.6364607254737052, 1.2420950162085653, 11.878240145671679]
13698 : 2028-05-01, [0.6579951743631895, 0.7573081216238204, 1.3970300441239758, 11.687666659889015]
13699 : 2028-05-01, [0.7813628889311318, 0.8356056263616901, 1.498612937392189, 11.634418547314988]
13700 : 2028-05-01, [0.2771143607866349, 0.40704315897008386, 0.7880814754727286, 13.527761004770554]
13701 : 2028-05-01, [0.33377546912053535, 0.45927060262043573, 0.8723275202968441, 13.584626407962185]
13702 : 2028-05-01, [0.04157469232561643, 0.4163390161794088, 1.6162064310957964, 13.425879860399178]
13703 : 2028-05-01, [0.7840828433019527, 0.24113149826488386, 3.7722050884818343, 10.95258056995133]
13704 : 2028-05-01, [0.7809870113405843, 0.2673487236103065, 3.735303045905099, 11.216361219144009]
13705 : 2028-05-01, [0.4594845726552375, 0.5153627568577009, 1.6706130139034099, 13.604539656583652]
13706 : 2028-05-01, [0.5563793332331485, 0.6717892942083064, 1.301332459879378, 13.970498912679167]
13707 : 2028-05-01, [0.6278208662492166, 0.7227734330894264, 1.3788112809622253, 14.020594419699131]
13708 : 2028-05-01, [0.6951364636730968, 0.7667442827029471, 1.453719790464497, 14.08439946315946]
13709 : 2028-05-01, [0.7886672473787049, 0.8251035333618606, 1.5374313998219453, 14.09879781943749]
13710 : 2028-05-01, [0.8578861667022071, 0.3809597909438823, 3.6696685631592354, 12.591485479194674]
13711 : 2028-05-01, [0.34684329907995787, 0.43649119880426246, 1.1519222411824879, 15.814743260933293]
13712 : 2028-05-01, [0.2078110804918501, 0.4388921435620975, 0.5512434133214773, 16.802053362624573]
13713 : 2028-05-01, [1.4659633632538467, 2.08287775153137, 2.630243678062402, 12.070915207152384]
13714 : 2028-05-01, [0.03676155825027575, 0.7899145188195869, 1.84612490422873, 15.827199018701405]
13715 : 2028-05-01, [0.7974970848933967, 0.19372256965217255, 4.37894665174573, 13.3798336937087]
13716 : 2028-05-01, [1.0430561715904834, 0.3429190357113374, 4.482854711446931, 13.131170081251248]
13717 : 2028-05-01, [1.7788295897662068, 0.4522660423088987, 1.9574643810396413, 15.06143998688525]
13718 : 2028-05-01, [1.545943997466285, 2.267755629877696, 2.4757714085521556, 13.21052896410386]
13719 : 2028-05-01, [0.4431492056423482, 0.5711536169609855, 3.3989284340741976, 15.336768743322468]
13720 : 2028-05-01, [0.07733086633572002, 0.4257122935964239, 0.48388639334491845, 19.01307044672294]
13721 : 2028-05-01, [0.3522407629821145, 0.8773061721502944, 2.171553048553339, 16.84890001631425]
13722 : 2028-05-01, [0.14920788310058844, 0.8401814918269266, 1.7802054630507496, 17.730405162021736]
13723 : 2028-05-01, [0.14050442706687608, 0.8637256390421196, 1.6382575134282602, 18.107512420462744]
13724 : 2028-05-01, [0.14887522288761107, 0.8995703689961968, 1.4956148731817767, 18.455939534934416]
13725 : 2028-05-01, [0.5258104907243834, 0.5977228086455769, 1.7052587236522776, 18.42120797697776]
13726 : 2028-05-01, [0.5744631120346858, 0.6371549818591793, 1.7643814282740136, 18.524000477832118]
13727 : 2028-05-01, [0.05134455770571578, 0.3781337210621247, 0.7545431682019275, 20.56597855303023]
13728 : 2028-05-01, [0.06388670411033341, 0.38983870000461407, 0.7809792605734825, 20.76529533531157]
13729 : 2028-05-01, [0.22288678368479717, 0.6137994468647053, 5.20384036671522, 16.209473402735277]
13730 : 2028-05-01, [0.30126815208222063, 0.1302673491658261, 2.297499808192949, 19.770964690559005]
13731 : 2028-05-01, [0.5016683042733067, 2.603554881645934, 4.599657570802429, 15.045119243278327]
13732 : 2028-05-01, [0.2018817063861681, 0.5413214211324475, 5.896881722027982, 16.359915150453403]
13733 : 2028-05-01, [2.1143621426170047, 0.3630793784201267, 3.0519777858462858, 17.720580693116585]
13734 : 2028-05-01, [0.26370174515206557, 0.5606087599688346, 3.364919375818784, 19.310770119060315]
13735 : 2028-05-01, [0.8661712757859603, 2.004724170376279, 6.6066332764911335, 14.272471277346629]
13736 : 2028-05-01, [1.0156319185714682, 2.045034315240982, 6.475198318289427, 14.464135447898123]
13737 : 2028-05-01, [1.3683650961296157, 0.2967752651032477, 6.8856418566903095, 15.699217782076829]
13738 : 2028-05-01, [1.9470540169815131, 0.5716575630456664, 1.5099782694694226, 20.4713101505034]
13739 : 2028-05-01, [1.0814789950317054, 0.7701998155164453, 6.404468799240587, 16.493852390211263]
13740 : 2028-05-10, [0.5701214005159175, 0.5298410662312143, 1.6035999245734622, 7.296437608679405]
13741 : 2028-05-10, [0.48771114215788175, 0.7062749902865797, 2.5493316945436852, 6.506682173011854]
13742 : 2028-05-10, [0.509447311665297, 0.7395457996200544, 2.589126555706241, 6.6618803330084075]
13743 : 2028-05-10, [0.24740280809519663, 0.5150003627580161, 1.016394806994128, 8.97120202215266]
13744 : 2028-05-10, [0.23024810275255408, 0.5353276609473754, 0.9768200356913136, 9.257604200608759]
13745 : 2028-05-10, [0.2150896479421847, 0.5607344131648613, 0.9351098005130752, 9.539066138379878]
13746 : 2028-05-10, [0.18817177629124038, 0.5901354263653145, 0.8658465440057096, 9.855846253337738]
13747 : 2028-05-10, [0.12738880171636682, 0.4495272272715457, 3.9681045056196154, 7.204979465392471]
13748 : 2028-05-10, [0.9345016572320496, 1.1618825515972282, 1.7680334192910814, 8.13558237187964]
13749 : 2028-05-10, [0.9521943782084443, 1.192290368461985, 1.7985086627648805, 8.307006590564692]
13750 : 2028-05-10, [0.12523237439133586, 0.2300571982344983, 1.0102410851823969, 11.13446934219177]
13751 : 2028-05-10, [0.13213608337864086, 0.2450437641339382, 1.0254546313760868, 11.347365521111332]
13752 : 2028-05-10, [0.15220894833547605, 0.26934730466321405, 1.0528030774309156, 11.525640669570395]
13753 : 2028-05-10, [0.1979493229181891, 0.3144348153792705, 1.0914499396630926, 11.646165922039447]
13754 : 2028-05-10, [0.24749382163518885, 0.3605808106721355, 1.1480255747643262, 11.743899792928348]
13755 : 2028-05-10, [0.3466525719240083, 0.44272591163558433, 1.246664016091681, 11.713957500348727]
13756 : 2028-05-10, [0.43012502538549996, 0.512950278282999, 1.3388600188494155, 11.718064677482086]
13757 : 2028-05-10, [0.5570838145779996, 0.6071110927336844, 1.4732002413707141, 11.612604851317602]
13758 : 2028-05-10, [0.6862402187862612, 0.6920441336043488, 1.6113542975088178, 11.510361350100574]
13759 : 2028-05-10, [0.5209124238415951, 0.6135767044865896, 0.9593644302788416, 12.656146441392973]
13760 : 2028-05-10, [0.7155083438509693, 0.7964251857352432, 1.5972583252736343, 11.890808145140154]
13761 : 2028-05-10, [0.8154855822606414, 0.9097162113452059, 1.5882595906867742, 11.936538615707379]
13762 : 2028-05-10, [0.8087313452255136, 0.16313867917004482, 3.9319436700518904, 10.596186305552552]
13763 : 2028-05-10, [0.8032014066168928, 0.1746121098652141, 3.930054650969183, 10.842131832548711]
13764 : 2028-05-10, [0.8007615635594573, 0.19291778085714614, 3.9153538517098077, 11.090966803873588]
13765 : 2028-05-10, [0.8233371638149349, 0.2217104752446297, 3.9167647520139077, 11.288187608926531]
13766 : 2028-05-10, [0.8674814197060944, 0.2542892896719313, 3.957731481941072, 11.420497808680903]
13767 : 2028-05-10, [1.0482594929316913, 1.4684805662442164, 2.478120872455213, 11.75513906836888]
13768 : 2028-05-10, [1.2110499171623048, 1.613013500031024, 2.5654366280650707, 11.6104999547416]
13769 : 2028-05-10, [0.8569526256428031, 0.22893653882131956, 4.103632922016186, 12.06047791351969]
13770 : 2028-05-10, [0.43303999110980684, 0.6672512734471274, 1.069685804453752, 15.330022930989314]
13771 : 2028-05-10, [0.18222626532083036, 0.35963104818117786, 0.749158402025103, 16.45898428447289]
13772 : 2028-05-10, [0.7089682206350539, 0.7420873368982276, 1.6036150337126422, 14.945329408754075]
13773 : 2028-05-10, [0.7495716400013139, 0.7712381304472584, 1.6429219896485876, 15.086268239902841]
13774 : 2028-05-10, [0.8022004655960259, 0.8058063547216315, 1.6864616510982484, 15.205531528584094]
13775 : 2028-05-10, [0.8100609804957427, 0.18683132166980956, 4.287149214692639, 13.46595848314181]
13776 : 2028-05-10, [0.9739809613940543, 0.2804849656960051, 4.3493548020164035, 13.396179270893537]
13777 : 2028-05-10, [1.1252124930050327, 0.3727645762848415, 4.49106314138495, 13.260959789325176]
13778 : 2028-05-10, [0.5512561680033999, 0.7807263204853995, 1.1217856141157276, 17.046231897395472]
13779 : 2028-05-10, [0.44802206306969755, 0.48923649895514393, 1.4650795372126553, 17.347661900762503]
13780 : 2028-05-10, [0.43535337687681425, 0.5669534157287419, 1.3103870390278858, 17.687306168366558]
13781 : 2028-05-10, [0.8844519192320353, 0.9978639518767749, 3.4178651037428027, 14.949819025148386]
13782 : 2028-05-10, [0.8902877174223467, 1.0274960839943543, 3.355702835772792, 15.226513362810508]
13783 : 2028-05-10, [0.8950760339656919, 1.0565257317537282, 3.262149678571565, 15.536248555709012]
13784 : 2028-05-10, [1.0799194725474146, 1.192858371144754, 3.2750753619698036, 15.452146794338029]
13785 : 2028-05-10, [0.5488561037927676, 0.5639882285347692, 1.806294435093661, 18.3308612325788]
13786 : 2028-05-10, [0.04343228957517567, 0.3140276485195644, 0.8575411466803631, 20.284998915224897]
13787 : 2028-05-10, [0.05272260997433704, 0.31956848912143543, 0.8955674751541784, 20.48214142575005]
13788 : 2028-05-10, [0.10136917386586256, 0.3405484106827354, 0.9986095284832929, 20.55947288696811]
13789 : 2028-05-10, [0.1354557818622037, 0.36416718389483677, 1.0541065621749972, 20.696270472067962]
13790 : 2028-05-10, [0.19005919930529214, 0.4020695350580833, 1.1337920111714415, 20.774079254465182]
13791 : 2028-05-10, [0.2328276672652438, 0.43539338942394684, 1.2007486130616116, 20.881030330249196]
13792 : 2028-05-10, [0.326021545459879, 0.510176189391085, 1.3228051831902332, 20.840997081958804]
13793 : 2028-05-10, [0.5548607589261623, 0.7681295534623265, 1.2630947138904378, 20.663914973721074]
13794 : 2028-05-10, [0.23754967611736033, 2.935777565836183, 4.61485922469539, 15.711813533351064]
13795 : 2028-05-10, [0.661513996542275, 0.4924224566852621, 5.227050755209126, 17.36901279156334]
13796 : 2028-05-10, [0.2172484241902599, 0.39327100608967214, 1.2427151264665528, 22.146765443253514]
13797 : 2028-05-10, [0.42145605356102983, 0.5551755069224272, 1.5160053787526155, 21.757363060763925]
