Itinerary: ['earth', 'venus', 'mars', 'jupiter', 'pluto']
10828 : 2027-01-01, [0.6400424773982931, 1.3537577135283236, 0.7098961668655217, 14.296303642207862]
10829 : 2027-01-01, [0.9778500665333791, 0.9729131627097499, 3.6967017458039724, 11.6025350249529]
10830 : 2027-01-01, [0.9154454656627456, 1.041680894278809, 3.5439653406349327, 11.998908299423512]
10831 : 2027-01-01, [0.7668693167691458, 1.4648713735032335, 1.409858782538904, 14.108400527188717]
10832 : 2027-01-01, [0.7130904190048108, 1.4535875160990201, 1.3212791874190137, 14.512042877477155]
10833 : 2027-01-01, [0.4626220233216186, 0.5013508393325598, 4.027032800499521, 13.258994336846298]
10834 : 2027-01-01, [0.22617429638653633, 0.5114029010005694, 3.6439344077782363, 14.118488394834655]
10835 : 2027-01-01, [1.2950627000784967, 0.3270696825702341, 2.918107069849333, 14.209760547501933]
10836 : 2027-01-01, [0.28455598367214835, 0.255549184152866, 2.069077843052071, 16.390816989122914]
10837 : 2027-01-01, [0.25466644633632085, 0.2507221231751799, 2.076351798913215, 16.668259631575285]
10838 : 2027-01-01, [0.9566818245657674, 0.24263297309708065, 1.2916227109279577, 17.009062491409196]
10839 : 2027-01-01, [0.8146581373803468, 1.7279706866416837, 1.053485705566914, 16.153885470411055]
10840 : 2027-01-01, [0.5734877344135729, 0.6082938901944761, 4.404668205612217, 14.413550169779732]
10841 : 2027-01-01, [0.4938249585186707, 0.6072536336023915, 4.415712055739636, 14.733209352139301]
10842 : 2027-01-01, [0.3676924407781369, 0.5556642626712927, 1.8746606066865885, 17.701982689863982]
10843 : 2027-01-01, [0.21886723981134917, 1.6037182875289717, 2.83022244307134, 16.09719202958834]
10844 : 2027-01-01, [0.7421321493405323, 1.5419087150995385, 0.7924914779561018, 17.923467657603826]
10845 : 2027-01-01, [0.5500257552934799, 1.2432407695659609, 4.342799126676632, 15.113934348463927]
10846 : 2027-01-01, [0.468784924849858, 1.2068294074358206, 4.304742013717793, 15.519643653996527]
10847 : 2027-01-01, [0.3760240909025267, 1.1763495450068338, 4.225030489143981, 15.97259587494666]
10848 : 2027-01-01, [0.24151415184296499, 1.146845650431754, 4.108983009332444, 16.502657188392835]
10849 : 2027-01-01, [1.1515327655878933, 1.0847872221839132, 3.758089477514024, 16.25559053471417]
10850 : 2027-01-01, [0.09952476987751999, 0.5952731084132827, 1.897066650220893, 19.908135471488304]
10851 : 2027-01-01, [1.0832067378556107, 1.6214694244290027, 2.9376373171296115, 17.107686520585776]
10852 : 2027-01-01, [0.07877358916748477, 0.7463737660640493, 4.316406626812106, 17.858446017956357]
10853 : 2027-01-01, [0.9221895111502086, 0.6231013922826503, 4.031473785361645, 17.673235311205495]
10854 : 2027-01-01, [0.8251249527287925, 1.758839973845351, 1.3699723431111575, 19.5460627303147]
10855 : 2027-01-01, [0.7930858965030336, 2.115978089845133, 2.9913259182226035, 17.84961009542923]
10856 : 2027-01-01, [0.2444018547224712, 1.382379860723989, 4.036130940718897, 18.33708734383464]
10857 : 2027-01-01, [1.185761372740943, 1.3322248618793764, 3.6477223137247043, 18.084291451654977]
10858 : 2027-01-01, [0.5636468083767895, 0.4239682970434819, 1.0986595133545078, 22.41372538122522]
10859 : 2027-01-01, [1.0440437079699751, 1.953691135318362, 1.4762785111748515, 20.275986645536815]
10860 : 2027-01-10, [0.24454716074362143, 0.62330225978546, 0.5091469552351051, 8.623003624235814]
10861 : 2027-01-10, [0.2391564539338541, 0.6361468893723274, 0.49882854473421123, 8.875868111959607]
10862 : 2027-01-10, [0.18017858752843025, 0.511786490432283, 2.5686075804071535, 7.239427341632132]
10863 : 2027-01-10, [0.2554165814348011, 0.6378054804089595, 0.5112449906260093, 9.34553294753023]
10864 : 2027-01-10, [0.2438693737579513, 0.6425140996206054, 0.5009169480458739, 9.612699578575569]
10865 : 2027-01-10, [0.597798605058068, 0.18293691299149514, 0.5522922476275481, 9.91697223432289]
10866 : 2027-01-10, [0.6100752486226627, 0.18798109987858402, 0.565324544241912, 10.136619107256843]
10867 : 2027-01-10, [0.6141930415903254, 0.5189089975112791, 2.315117298473361, 8.301780662425035]
10868 : 2027-01-10, [0.6222380694433498, 0.5377380758025718, 2.3415502766247003, 8.498473578129376]
10869 : 2027-01-10, [0.6328492761217802, 0.559368266649276, 2.3660756691000198, 8.691706788128924]
10870 : 2027-01-10, [0.6402657904279508, 0.5850536581136142, 2.379093361601115, 8.89558718985732]
10871 : 2027-01-10, [0.6454176440178805, 0.6111180064905716, 2.3833649713564795, 9.11009937813507]
10872 : 2027-01-10, [0.6493703956922118, 0.641712769432643, 2.376192119355427, 9.332724715519719]
10873 : 2027-01-10, [0.65322532060972, 0.678319822833004, 2.364908950820672, 9.553545905736604]
10874 : 2027-01-10, [0.6617939416709647, 0.7193741176375186, 2.3485015364048145, 9.770330404286701]
10875 : 2027-01-10, [0.6645012257527539, 0.7652857432794301, 2.313054643919315, 10.007158387048502]
10876 : 2027-01-10, [0.6553682037804108, 0.8105932528387638, 2.260651348378064, 10.273387195002762]
10877 : 2027-01-10, [0.6593281703377798, 0.8617372319502303, 2.2134940817571533, 10.515440515954836]
10878 : 2027-01-10, [0.6512992305769081, 0.9131208721671151, 2.1589169161691375, 10.776662981086838]
10879 : 2027-01-10, [0.6539728044949515, 0.970070334545102, 2.095685400312251, 11.030271460647695]
10880 : 2027-01-10, [0.637366421739269, 1.0134786081444054, 2.0245375548230102, 11.324617415293314]
10881 : 2027-01-10, [0.6256488866897134, 1.0538487461942576, 1.9703668089775306, 11.6001355581385]
10882 : 2027-01-10, [0.5991532897043658, 1.0867907064745517, 1.8917582195982847, 11.922297784222799]
10883 : 2027-01-10, [0.584715823617992, 1.1217819670087668, 1.8177258866464951, 12.225776322726746]
10884 : 2027-01-10, [0.5606555450835381, 1.1477531896148427, 1.742911026624346, 12.548680238677273]
10885 : 2027-01-10, [0.5039280976666717, 1.1441665264536969, 1.6544587884337478, 12.947446587445883]
10886 : 2027-01-10, [0.4620452237916245, 1.1456302478185072, 1.569755393731539, 13.322569134658327]
10887 : 2027-01-10, [0.7934043595149431, 1.0031215561984668, 2.488982131618731, 12.464491952667862]
10888 : 2027-01-10, [0.6616633497272155, 1.3123899308980433, 0.8877887299279967, 14.138157989446743]
10889 : 2027-01-10, [0.5968775953643326, 1.2887634818851839, 0.7501399579144384, 14.614218964836045]
10890 : 2027-01-10, [0.3954229360687907, 0.9985113648789667, 3.862806001044893, 12.24325969800735]
10891 : 2027-01-10, [0.7927984543324351, 1.420551952992533, 1.5507336770685167, 13.985915915606517]
10892 : 2027-01-10, [0.7384180450738067, 1.4160546882038754, 1.45924172712791, 14.386285539594407]
10893 : 2027-01-10, [0.6929859123173872, 1.4112818533404266, 1.3753805904033793, 14.770351643938806]
10894 : 2027-01-10, [1.05866873687934, 2.075481514702228, 3.321928305379804, 12.043921443038627]
10895 : 2027-01-10, [0.6208452630721141, 1.6521376723659387, 1.773534958506494, 14.703482106055455]
10896 : 2027-01-10, [1.0335650044155447, 2.0837992187800527, 2.956030626060017, 12.926605150744386]
10897 : 2027-01-10, [1.0369449797916077, 0.24519909686305466, 1.5856689412967107, 16.382186982048626]
10898 : 2027-01-10, [1.0082241731480324, 0.2219247456587551, 1.4878944944948456, 16.781956586698367]
10899 : 2027-01-10, [0.840291689049972, 1.6916127403142367, 1.2116083446122026, 16.006487226023587]
10900 : 2027-01-10, [0.7607731213367163, 1.6672536001811855, 1.0517825905051104, 16.52019068797699]
10901 : 2027-01-10, [0.49684548487955016, 0.5151709306645219, 4.5943490081875105, 14.643634576268417]
10902 : 2027-01-10, [0.37793776600888346, 0.48934807512639333, 4.627015260227567, 15.005698898637158]
10903 : 2027-01-10, [0.2932889266252542, 1.4640887111388627, 3.464625448136262, 15.527996914099623]
10904 : 2027-01-10, [1.9547500034534386, 1.1762795761688911, 2.954802893340952, 14.914167527036717]
10905 : 2027-01-10, [0.7162623543957637, 1.48976919869904, 0.8591226697178268, 18.184845777187373]
10906 : 2027-01-10, [0.5451146481100437, 1.2070575959515473, 4.517532406868046, 15.230295349070362]
10907 : 2027-01-10, [0.4644883810682783, 1.169746332927976, 4.486938449396531, 15.628826836607217]
10908 : 2027-01-10, [0.3443448584790552, 1.1177523932379034, 4.419166928781041, 16.118735819502]
10909 : 2027-01-10, [0.13647009414997244, 1.05533717719753, 4.2810018085964785, 16.777190920056018]
10910 : 2027-01-10, [0.8798274652604646, 0.367441096859227, 4.951637420066329, 16.30109401781398]
10911 : 2027-01-10, [0.7820352220073327, 1.272237177594217, 4.824736190976821, 15.870991409421627]
10912 : 2027-01-10, [0.2602914353472974, 1.5422562661826467, 3.0994559635101515, 18.097996334959905]
10913 : 2027-01-10, [1.1352421905574688, 1.5001089792753517, 3.898380703618775, 16.716268126548407]
10914 : 2027-01-10, [0.9388104247238022, 1.3812461114343242, 3.950658492951505, 17.22928497089037]
10915 : 2027-01-10, [1.1256273711339497, 2.013072060550465, 4.267124003986599, 16.344176564328986]
10916 : 2027-01-10, [0.3988738306399856, 1.3123661362431698, 4.488328624613474, 17.800431408503375]
10917 : 2027-01-10, [0.07942083284785308, 1.2635134358396538, 4.2765876865270345, 18.63047804478546]
10918 : 2027-01-10, [0.8346874853966795, 0.3753067093896381, 5.137242130860878, 18.152763674352805]
10919 : 2027-01-10, [0.7142851645196874, 1.4760095916247122, 3.4804200059287, 19.0792852379269]
10920 : 2027-01-20, [0.23882288187299125, 0.5925183828913649, 0.5113771129745346, 8.657281622261108]
10921 : 2027-01-20, [0.232852863589044, 0.6036363779448131, 0.5060380928306994, 8.907472665635442]
10922 : 2027-01-20, [0.17468422362369526, 0.48395474093880836, 2.581899675823756, 7.25946135961374]
10923 : 2027-01-20, [0.16387352141577485, 0.49077969921109915, 2.631992611637206, 7.46335416773592]
10924 : 2027-01-20, [0.14721565069314846, 0.49408616432880104, 2.673173856946295, 7.685524328031756]
10925 : 2027-01-20, [0.5935206999876492, 0.5335793423230717, 1.8709232604468775, 8.251976697242402]
10926 : 2027-01-20, [0.6076013868304654, 0.1468799361255932, 0.5785901955051714, 10.16692848153877]
10927 : 2027-01-20, [0.6111113868738527, 0.4810041320348726, 2.3470851000895387, 8.310799381001736]
10928 : 2027-01-20, [0.6192782138657789, 0.4980752977752366, 2.380096699817014, 8.50254978854197]
10929 : 2027-01-20, [0.6293727662642461, 0.5143933506278705, 2.412713972754715, 8.693519910353167]
10930 : 2027-01-20, [0.6323204137908889, 0.5422552870181968, 2.4235726838108307, 8.901851615380084]
10931 : 2027-01-20, [0.6398658094730739, 0.563236855056691, 2.4396002958774, 9.107297039592835]
10932 : 2027-01-20, [0.6489833837598791, 0.5906854717042602, 2.447354403542464, 9.312976740993397]
10933 : 2027-01-20, [0.6556285115385414, 0.6226883580253973, 2.4439413181300838, 9.527741812305978]
10934 : 2027-01-20, [0.65623643586979, 0.6528971093366526, 2.435715368391334, 9.755151086402224]
10935 : 2027-01-20, [0.6584755316819636, 0.6918780866407259, 2.4081348305669033, 9.991511551110408]
10936 : 2027-01-20, [0.6608743716157196, 0.7329581401253275, 2.3841635692807372, 10.222003918978217]
10937 : 2027-01-20, [0.6562560557306553, 0.7776358743108626, 2.339193340450845, 10.476914729507637]
10938 : 2027-01-20, [0.6540136263596157, 0.8246928187495974, 2.2918627015074544, 10.729430853383333]
10939 : 2027-01-20, [0.6514705039714588, 0.8766626388240222, 2.244837880481818, 10.9770289767227]
10940 : 2027-01-20, [0.6445079093666698, 0.9228857647124906, 2.1873271044143148, 11.245279221506523]
10941 : 2027-01-20, [0.6226705145001763, 0.9592479109033334, 2.12713807874596, 11.540943495850533]
10942 : 2027-01-20, [0.6069575720371109, 0.9965813508436605, 2.065985447895919, 11.830475629223312]
10943 : 2027-01-20, [0.5929020183371465, 1.0362892489917717, 1.9977706690666868, 12.123038063604394]
10944 : 2027-01-20, [0.5490720294917723, 1.0474198072507688, 1.9254882282024393, 12.47801993505502]
10945 : 2027-01-20, [0.4956417571663357, 1.0471906647453635, 1.846398011710132, 12.86076956637817]
10946 : 2027-01-20, [0.44868949391308965, 1.0484726027936744, 1.7706016619861826, 13.232236241307053]
10947 : 2027-01-20, [0.7859591172524525, 0.8896684824794003, 2.69523257027996, 12.379139829988187]
10948 : 2027-01-20, [0.7196224205953541, 0.8902168601357425, 2.6421289473534983, 12.748031771915407]
10949 : 2027-01-20, [0.6190094697211985, 1.235752345509991, 0.97414944312739, 14.42108874164142]
10950 : 2027-01-20, [0.4816528538890852, 1.162289892938362, 0.7753255997633657, 15.080731653409188]
10951 : 2027-01-20, [0.937840909883672, 1.391349637390953, 2.562801048052769, 12.858008404672606]
10952 : 2027-01-20, [0.8492725872149103, 1.4132042936824343, 2.426156192944532, 13.311366926158124]
10953 : 2027-01-20, [0.6168156222675473, 1.2960788952683755, 1.4657439249450754, 14.871361557519004]
10954 : 2027-01-20, [0.564171503686109, 1.2791986898347394, 1.3819032551242314, 15.274726551354918]
10955 : 2027-01-20, [0.27895117992995455, 0.5819822148266091, 1.1223567481157077, 16.766709857127726]
10956 : 2027-01-20, [0.3653155874055081, 1.453466952037367, 1.95591619572239, 15.225301264834734]
10957 : 2027-01-20, [1.7323225712057317, 1.2125793332692052, 1.3066770213185273, 14.998421074206536]
10958 : 2027-01-20, [0.24541101123447806, 0.2378024025809327, 1.9611026862492282, 17.05568389993536]
10959 : 2027-01-20, [0.18478840809016064, 0.2290357432665451, 1.863909608132944, 17.47226624051035]
10960 : 2027-01-20, [0.8274561452594973, 1.6451730494725074, 1.2995195205319983, 16.227851284735998]
10961 : 2027-01-20, [0.727863541205707, 1.608002736431599, 1.1080761977519238, 16.80605752461077]
10962 : 2027-01-20, [0.40817153985150234, 1.207048644222113, 4.950882472168854, 13.933897343757529]
10963 : 2027-01-20, [0.367491015722016, 0.38118817796868, 2.2933334675497, 17.707987338759605]
10964 : 2027-01-20, [0.6000351576994325, 0.30388309954699505, 1.1031251537346898, 18.99295658901888]
10965 : 2027-01-20, [0.5175292811576979, 0.22764526499919635, 0.9951023761957738, 19.50972307764733]
10966 : 2027-01-20, [0.4432229739485884, 0.16903448142063102, 0.8888326041009342, 19.998909940529845]
10967 : 2027-01-20, [0.441220622236034, 0.40639443322267826, 2.510695828103744, 18.391689116437544]
10968 : 2027-01-20, [0.37251584390669223, 1.062594884845813, 4.70227690713487, 15.862612364112627]
10969 : 2027-01-20, [0.23844441920279358, 1.0072066363982497, 4.648601311399816, 16.35574763299914]
10970 : 2027-01-20, [0.8943035093839228, 0.7426184269473438, 2.8561407580817546, 18.00693730558698]
10971 : 2027-01-20, [0.676330536400858, 0.20529949261642505, 3.7294966755693078, 18.13887329541341]
10972 : 2027-01-20, [0.383267143732944, 1.3666564338029923, 3.2392620872671216, 18.01081433519694]
10973 : 2027-01-20, [1.8631170038638472, 1.061512083804652, 2.2314287532339523, 18.093942159097548]
10974 : 2027-01-20, [1.1971913430386092, 1.4504877967017058, 2.9616262731602148, 17.890694587099468]
10975 : 2027-01-20, [0.898668356517284, 1.6696620199449792, 1.0364273190156184, 20.145242304522117]
10976 : 2027-01-20, [0.485720105263824, 1.2617491092723934, 4.935165993600269, 17.317364791863515]
10977 : 2027-01-20, [0.18449078580237474, 1.1395535848183893, 4.814968020801477, 18.11098760857776]
10978 : 2027-01-20, [1.1652451523924507, 1.0238609225941369, 4.463259600411669, 17.847634324601742]
10979 : 2027-01-20, [0.5277119788793596, 0.1625086118796327, 3.6875429205373518, 20.372236488703656]
10980 : 2027-02-01, [0.24039439400152593, 0.6932114006917608, 1.97656510364268, 7.0898291016640345]
10981 : 2027-02-01, [0.23898109729529815, 0.7241996971206163, 1.9936729432215639, 7.293146262362523]
10982 : 2027-02-01, [0.25784857502264563, 0.672200609709312, 2.066392404416601, 7.503558410851442]
10983 : 2027-02-01, [0.2535957054260592, 0.7749995838762327, 2.120768678525176, 7.600636032172532]
10984 : 2027-02-01, [0.15361076838555102, 0.4648306860539104, 2.7082962588793613, 7.673262286681176]
10985 : 2027-02-01, [0.13329814992644015, 0.4676549425372226, 2.745629741996335, 7.903417165540002]
10986 : 2027-02-01, [0.6013988089502229, 0.5247318963857894, 1.8873483078315605, 8.486520986832428]
10987 : 2027-02-01, [0.6033308627239116, 0.5504994234656219, 1.8747009127999619, 8.721468801010504]
10988 : 2027-02-01, [0.6023222213193243, 0.5765662968794703, 1.8591618522628541, 8.961949629538351]
10989 : 2027-02-01, [0.5977327957158534, 0.6039306433613787, 1.8382570310458597, 9.210079529876909]
10990 : 2027-02-01, [0.6652834889388979, 0.48973626773607054, 2.608445094097064, 8.736535149227967]
10991 : 2027-02-01, [0.6749421684623379, 0.5050135463192218, 2.658824228763764, 8.911220056454678]
10992 : 2027-02-01, [0.6871863598433762, 0.5229066116348916, 2.711692012122023, 9.078215016399708]
10993 : 2027-02-01, [0.6916490386483062, 0.5416459928119327, 2.7500211481234476, 9.266683820416311]
10994 : 2027-02-01, [0.6929705074164585, 0.559923582511082, 2.782586033629234, 9.464519876443227]
10995 : 2027-02-01, [0.6905426537689143, 0.5815739494746438, 2.8011430280929406, 9.676740368663502]
10996 : 2027-02-01, [0.7785210044657795, 0.5749377151782762, 3.169916559737188, 9.476624720618757]
10997 : 2027-02-01, [0.7934327592369351, 0.5973992120502659, 3.209745813058747, 9.64942221565405]
10998 : 2027-02-01, [0.8185052977170661, 0.6295382620449456, 3.2511022206839906, 9.800854219553997]
10999 : 2027-02-01, [0.8398176608815358, 0.666110109756764, 3.264819878720451, 9.979252350641248]
11000 : 2027-02-01, [0.852891307580189, 0.6977062315975708, 3.2682381712372948, 10.181164289584947]
11001 : 2027-02-01, [0.883532891867907, 0.7466339031311618, 3.2556333488779887, 10.364199856122942]
11002 : 2027-02-01, [0.9063181835926188, 0.7985197596366799, 3.2212007222439145, 10.573961334526787]
11003 : 2027-02-01, [0.9416666424301516, 0.8621411982854486, 3.172050490547483, 10.774141668736917]
11004 : 2027-02-01, [0.9732573402732689, 0.9270155310678366, 3.113497393072368, 10.986229735586527]
11005 : 2027-02-01, [0.9827467710022938, 1.00622670742486, 2.9744585144224422, 11.286568007150402]
11006 : 2027-02-01, [0.11507837987948721, 1.135407087393929, 3.112266166758019, 12.137248365968565]
11007 : 2027-02-01, [0.7151369748646974, 0.7587259723222771, 2.898780376139602, 12.377356676673424]
11008 : 2027-02-01, [0.728083106208856, 0.8102200334151723, 2.845927346485215, 12.615769513890754]
11009 : 2027-02-01, [0.720012413203552, 0.8492491347848238, 2.7861126238478637, 12.894625828163763]
11010 : 2027-02-01, [1.1380647191432252, 1.691398741849794, 3.1746070879737953, 11.495929451033188]
11011 : 2027-02-01, [0.37620091984224546, 0.35902523507856954, 2.5730869551812057, 14.441686889897978]
11012 : 2027-02-01, [0.3174570309996761, 0.36565412944411324, 2.4456136434189992, 14.87127519613721]
11013 : 2027-02-01, [0.4793463541836657, 0.4801209299297043, 2.4341776858740056, 14.856355030012622]
11014 : 2027-02-01, [0.4144854459208397, 0.5005822030186489, 2.2042669763943072, 15.380665374666203]
11015 : 2027-02-01, [1.0316280648069698, 0.6707982067327557, 5.940181897757504, 11.10739183070277]
11016 : 2027-02-01, [0.526916940949965, 0.16898058651453304, 1.1640551124255842, 17.140047360109918]
11017 : 2027-02-01, [1.6576894132717164, 0.5186164013696961, 3.456081188688185, 13.617612996670402]
11018 : 2027-02-01, [0.26474884296793316, 1.1161553812203038, 3.086084822373265, 15.033010953438497]
11019 : 2027-02-01, [0.16401813581552596, 1.1352115277562456, 2.6185073416382534, 15.832262994789975]
11020 : 2027-02-01, [0.1943595216256264, 1.2238700273214673, 2.8979589681550744, 15.683811482897832]
11021 : 2027-02-01, [0.8804296162359205, 0.6078084573690242, 2.8861059046961968, 15.875656021698857]
11022 : 2027-02-01, [0.865570783620919, 0.6058341864096218, 2.8790927614435486, 16.14950226852591]
11023 : 2027-02-01, [0.8829104671860446, 0.6208875279042096, 2.900535583521823, 16.34566642138792]
11024 : 2027-02-01, [0.8781161009879643, 0.6253101334977423, 2.9080909609910046, 16.58848280452329]
11025 : 2027-02-01, [0.8633832539451494, 0.6272428611577976, 2.8910611180522663, 16.868312766844785]
11026 : 2027-02-01, [1.0286066351091507, 1.582440419185057, 1.8637919480188399, 17.025160997686953]
11027 : 2027-02-01, [1.0135729618056615, 1.6066776987972986, 1.8349870349135502, 17.294762304483488]
11028 : 2027-02-01, [1.0392544374991415, 1.6414996061629592, 1.837806136238605, 17.481439820099297]
11029 : 2027-02-01, [0.9370170796108076, 1.6223086833622946, 1.71243913668508, 17.978235100341816]
11030 : 2027-02-01, [0.8985982347138003, 1.632327825290337, 1.6420950413288926, 18.32697889866697]
11031 : 2027-02-01, [1.7379773991505878, 2.509125697594856, 5.025264562799037, 13.47763234045552]
11032 : 2027-02-01, [0.5262257056744676, 0.8333887770816729, 1.6396199985672515, 20.00076551867661]
11033 : 2027-02-01, [0.9028221473768442, 0.5226226864842953, 4.177277504435058, 17.647277661703804]
11034 : 2027-02-01, [0.6801084527873652, 1.406787750333897, 1.073103431278103, 20.340000365600634]
11035 : 2027-02-01, [0.2769548565681101, 0.37476754831579545, 2.706723070102667, 20.391554525013426]
11036 : 2027-02-01, [0.5413885409017303, 1.0250751675511915, 2.2357004860742755, 20.197835805472803]
11037 : 2027-02-01, [0.37206411360426916, 1.1611093188579873, 2.2389430899438554, 20.477883477593892]
11038 : 2027-02-01, [0.08956516236039992, 0.6834052164411226, 4.217521405395998, 19.509508215802477]
11039 : 2027-02-01, [0.5939944924931274, 1.4429256224779627, 4.564086169297201, 18.148993715731706]
11040 : 2027-02-10, [0.2380973891281387, 0.6734458751631224, 1.9835257479814312, 7.104930987727307]
11041 : 2027-02-10, [0.2346295254594406, 0.7035777951864516, 2.0002003450588344, 7.311592334295274]
11042 : 2027-02-10, [0.23243982031641328, 0.7377800749021777, 2.0104165788356783, 7.519363525945732]
11043 : 2027-02-10, [0.20210217781067086, 0.7449995909570682, 2.2732711034087036, 7.529627127823558]
11044 : 2027-02-10, [0.14849640759257346, 0.4374752200114133, 2.728071406226294, 7.6859569661697185]
11045 : 2027-02-10, [0.5909836150420426, 0.47039863519476227, 1.9163501442224742, 8.272267605540721]
11046 : 2027-02-10, [0.5972368112287701, 0.4927019187161587, 1.9111350429885448, 8.498926227066526]
11047 : 2027-02-10, [0.5985936482409497, 0.5151225210599149, 1.904747760119654, 8.73153607057948]
11048 : 2027-02-10, [0.5976738311030457, 0.5398642513560913, 1.886756687783205, 8.975705229757658]
11049 : 2027-02-10, [0.5909376862134416, 0.5645801785179186, 1.8623781399504267, 9.232103995318214]
11050 : 2027-02-10, [0.6583066110216749, 0.4466531889733267, 2.6611411755258096, 8.733899024479188]
11051 : 2027-02-10, [0.67307372503411, 0.4628915271447212, 2.722053139701642, 8.891981608119526]
11052 : 2027-02-10, [0.6810063525741599, 0.47439542772860316, 2.779128266921168, 9.06546995277607]
11053 : 2027-02-10, [0.6847913205094671, 0.4853929204154783, 2.8284009657744296, 9.251414793300626]
11054 : 2027-02-10, [0.6890260387866335, 0.5014943462145974, 2.871707584244768, 9.437772030754001]
11055 : 2027-02-10, [0.7557510061056283, 0.4968475368546374, 3.2111745380281893, 9.286226919011547]
11056 : 2027-02-10, [0.7755171992716886, 0.5174140293925724, 3.2785167672585507, 9.428552004077188]
11057 : 2027-02-10, [0.7936260814053304, 0.5350402726379474, 3.343531860919942, 9.577801785036781]
11058 : 2027-02-10, [0.8193936348358736, 0.5628655072036909, 3.3978979820657957, 9.71984287589464]
11059 : 2027-02-10, [0.8393519416877812, 0.5865702389218193, 3.447545256471552, 9.876532562918847]
11060 : 2027-02-10, [0.8710202339028776, 0.6276010422127352, 3.4718224373046014, 10.029556286579787]
11061 : 2027-02-10, [0.8925923809114997, 0.6595186756108448, 3.4958066504176437, 10.202082293060013]
11062 : 2027-02-10, [0.9204715515340973, 0.7036433358478584, 3.4939427677457937, 10.38194234487225]
11063 : 2027-02-10, [0.956320625064553, 0.7526696571370336, 3.487592768919347, 10.553416948879065]
11064 : 2027-02-10, [0.9780653740814699, 0.8029118222888715, 3.442680270307618, 10.77634253332204]
11065 : 2027-02-10, [0.10123735896339095, 0.9249055065573104, 3.627161056618171, 11.596696077861127]
11066 : 2027-02-10, [0.1329027706904143, 0.9934806269408857, 3.5357578079153424, 11.837858794453357]
11067 : 2027-02-10, [0.20232322065326924, 1.0546823641035221, 3.506742554814731, 11.986251860428476]
11068 : 2027-02-10, [0.24925057424831332, 1.1243643989522503, 3.399392334122442, 12.226992692676994]
11069 : 2027-02-10, [0.7941229180033463, 0.7503821605780636, 3.0848923478710124, 12.620602573547577]
11070 : 2027-02-10, [0.8309798661631629, 0.7936206473862469, 3.0843095381859, 12.791089948264691]
