Itinerary: ['earth', 'venus', 'mars', 'pluto']
10848 : 2027-01-01, [0.6069199661585634, 1.337454514398431, 20.055625519443005]
10849 : 2027-01-01, [0.40531323705301947, 0.2762736692214539, 21.568413093725525]
10850 : 2027-01-01, [1.2814368583402693, 0.6102021404407445, 20.608361001218988]
10851 : 2027-01-01, [0.8393922705626844, 1.1673803763744661, 20.74322735306285]
10852 : 2027-01-01, [0.7596867449659649, 1.7546773153916377, 20.4856359396424]
10853 : 2027-01-01, [0.29865965103051956, 1.1196158794856979, 21.83172446948378]
10854 : 2027-01-01, [0.646478292531323, 1.4536142115329722, 21.399907495935707]
10855 : 2027-01-01, [0.15312084858369118, 1.0628971458735568, 22.53398200554275]
10856 : 2027-01-01, [0.05686249864050251, 1.1555776973608454, 22.78755980399865]
10857 : 2027-01-01, [0.7137559903681945, 0.798708018156793, 22.737535991475013]
10858 : 2027-01-01, [0.7300763740510523, 0.8545077499203501, 22.915415876028597]
10859 : 2027-01-01, [0.7492102390115538, 0.9297016798348837, 23.07108808115356]
10860 : 2027-01-10, [0.4664514129090665, 0.958247518252702, 8.57530106883823]
10861 : 2027-01-10, [0.48516509640687605, 0.9966514620844564, 8.768183441508667]
10862 : 2027-01-10, [0.5515792815037097, 0.1268022046561781, 9.821618513840113]
10863 : 2027-01-10, [0.5748519647049145, 0.14282081315059192, 10.032327222144493]
10864 : 2027-01-10, [0.6023586757182813, 0.16761520353141077, 10.230026120750308]
10865 : 2027-01-10, [0.8659119539498034, 0.5064056874779137, 9.877682358572283]
10866 : 2027-01-10, [0.9042072130863739, 0.5287674981865839, 10.067025288727041]
10867 : 2027-01-10, [0.08552229698805634, 0.5046778099659287, 11.159799893046015]
10868 : 2027-01-10, [0.07971959334455536, 0.5341468132612491, 11.386133593394197]
10869 : 2027-01-10, [0.10374672417530009, 0.5942672058547914, 11.551986069969908]
10870 : 2027-01-10, [0.0955594764471171, 0.6187764995216246, 11.785664024031258]
10871 : 2027-01-10, [0.08652477552930807, 0.6453815861514995, 12.018093638319192]
10872 : 2027-01-10, [0.0725530752349319, 0.6743865030670588, 12.25306042169801]
10873 : 2027-01-10, [0.05706441751840295, 0.6992447690654284, 12.49369081341617]
10874 : 2027-01-10, [0.03812216905042119, 0.7299994820144816, 12.731878348935098]
10875 : 2027-01-10, [0.5551798549527411, 0.7291331477551777, 12.465686997292082]
10876 : 2027-01-10, [0.48937585927243704, 0.9282264779865615, 12.582397662741002]
10877 : 2027-01-10, [0.5044909702890074, 0.9487123105875278, 12.796796719123467]
10878 : 2027-01-10, [0.5243256503221324, 0.973612495224694, 13.002061854453174]
10879 : 2027-01-10, [1.0224973694523747, 0.5183522527006247, 13.209150377847]
10880 : 2027-01-10, [1.1015323712961, 0.6083727298341217, 13.290094898869777]
10881 : 2027-01-10, [1.176105282360621, 0.7015082710611636, 13.372386446578215]
10882 : 2027-01-10, [1.2669771473681786, 0.8131534026735858, 13.419869449958234]
10883 : 2027-01-10, [0.5295065971470106, 0.6619215928809804, 14.558571809972008]
10884 : 2027-01-10, [0.5695114097400735, 0.7176327016419771, 14.71285588861795]
10885 : 2027-01-10, [0.593880898791347, 1.1421946186714165, 14.513924482537236]
10886 : 2027-01-10, [0.5335006679389431, 0.5412033285641902, 15.425296003496868]
10887 : 2027-01-10, [0.5544373215074443, 0.6154512283324212, 15.580111450160134]
10888 : 2027-01-10, [0.5832044331307068, 0.68740351262287, 15.729392054246423]
10889 : 2027-01-10, [0.6282113793826175, 0.7911911280772157, 15.830597492540168]
10890 : 2027-01-10, [0.47454751885596264, 1.0931584910336325, 15.932293990110404]
10891 : 2027-01-10, [0.09659213477282039, 0.30447855615805053, 17.34892930906913]
10892 : 2027-01-10, [0.08272379507588512, 0.37065122832389846, 17.546624976600217]
10893 : 2027-01-10, [0.1078346877132279, 0.5365800104936865, 17.605585301793084]
10894 : 2027-01-10, [0.6145914222886739, 0.7815647864735724, 17.103843791237754]
10895 : 2027-01-10, [0.6274893079972267, 0.8356017806052374, 17.286908911397536]
10896 : 2027-01-10, [0.6409353120864543, 0.9015296635256289, 17.457535024387916]
10897 : 2027-01-10, [0.6533865493337127, 0.965653037640031, 17.63096041302626]
10898 : 2027-01-10, [0.6753692986324902, 1.1324074656408525, 17.692223235726654]
10899 : 2027-01-10, [0.6879997974529929, 1.199929501809641, 17.862070700737366]
10900 : 2027-01-10, [0.7376140342945108, 1.3711255094821038, 17.891260456223385]
10901 : 2027-01-10, [0.7597510521317762, 1.5536479275048565, 17.93660102036337]
10902 : 2027-01-10, [0.8920789872561793, 2.181533376521965, 17.426387636221854]
10903 : 2027-01-10, [0.5031448344762561, 1.2858641860000735, 18.960990979523668]
10904 : 2027-01-10, [0.6683446342148155, 1.383347406371315, 18.948307959413867]
10905 : 2027-01-10, [0.748534990290377, 0.9677284019596105, 19.53373660775001]
10906 : 2027-01-10, [0.8012983135698581, 1.737659554810675, 18.961042131619468]
10907 : 2027-01-10, [0.7382219699107487, 1.2023382700223977, 19.809439760066855]
10908 : 2027-01-10, [0.3485043652741572, 0.1842258414830172, 21.467269793242824]
10909 : 2027-01-10, [0.871113466744812, 1.4797084206943492, 19.899178112560836]
10910 : 2027-01-10, [0.930143294531426, 1.7923147954584682, 19.777541910010104]
10911 : 2027-01-10, [0.9066349899076898, 2.305018228912064, 19.538346781180245]
10912 : 2027-01-10, [0.30806367893252284, 0.5511028959317588, 22.14083342513572]
10913 : 2027-01-10, [0.4436070747162826, 0.7284532839687368, 22.07793964131498]
10914 : 2027-01-10, [0.5772375211308048, 0.9044273972092222, 22.018335081659973]
10915 : 2027-01-10, [0.7966661222001655, 0.9151144122094071, 22.038219465590426]
10916 : 2027-01-10, [0.7911147942379035, 1.885926641875632, 21.322958563886463]
10917 : 2027-01-10, [0.6889168855817648, 0.6882389831978798, 22.872844131220354]
10918 : 2027-01-10, [0.7031129553134421, 0.7306882117472516, 23.066198832939303]
10919 : 2027-01-10, [0.7200944447107697, 0.7846202468114153, 23.24528530847782]
10920 : 2027-01-20, [0.464750434341108, 0.9370632925237377, 8.598186273135154]
10921 : 2027-01-20, [0.479793355909084, 0.9705597021954941, 8.799646941895421]
10922 : 2027-01-20, [0.4995560421518883, 1.0088265239047998, 8.991617433943311]
10923 : 2027-01-20, [0.5198070550817625, 1.0483884982723277, 9.18180444664591]
10924 : 2027-01-20, [0.5400686434990765, 1.0890811083475112, 9.370850248153413]
10925 : 2027-01-20, [0.47701196622695907, 0.6725792337285879, 10.100408800044454]
10926 : 2027-01-20, [0.8750712351505447, 0.4542877966529397, 10.170640968196516]
10927 : 2027-01-20, [0.918997545923748, 0.4775642454725307, 10.353438208603722]
10928 : 2027-01-20, [0.9720062354715381, 0.5191478280951194, 10.508845936433344]
10929 : 2027-01-20, [0.9469582909456071, 0.4952395042326778, 10.807802204821716]
10930 : 2027-01-20, [0.09670079562811243, 0.5786887690947157, 11.824610435277172]
10931 : 2027-01-20, [0.08962254804678656, 0.5995973619930612, 12.06078008996015]
10932 : 2027-01-20, [0.08000994838189324, 0.6215379085745398, 12.298452143043566]
10933 : 2027-01-20, [0.06741428226149408, 0.6449326696800247, 12.53765304805848]
10934 : 2027-01-20, [0.05367325925479714, 0.6678071605791079, 12.778519580166094]
10935 : 2027-01-20, [0.039124983655143136, 0.6927107345651822, 13.018164281779676]
10936 : 2027-01-20, [0.8373618417683244, 0.263247640966709, 12.899390517264965]
10937 : 2027-01-20, [0.8803331913611179, 0.3043791887229337, 13.06528761991595]
10938 : 2027-01-20, [0.9299891789255005, 0.3571748743795532, 13.212835946694945]
10939 : 2027-01-20, [0.981939351117558, 0.41290599575457604, 13.355154653127867]
10940 : 2027-01-20, [1.0449874769989245, 0.4832315346280474, 13.471780988373029]
10941 : 2027-01-20, [1.1130745401159783, 0.5649506539557569, 13.571974805928267]
10942 : 2027-01-20, [1.1757589254408078, 0.6407609593769196, 13.683480115182274]
10943 : 2027-01-20, [0.5124104243363296, 0.5913305204172893, 14.64625905524638]
10944 : 2027-01-20, [0.5487470779794054, 0.644185458016906, 14.807067464003689]
10945 : 2027-01-20, [0.2775035004038358, 0.249185664240328, 15.723310835355834]
10946 : 2027-01-20, [0.5172989570657889, 0.4685047565386123, 15.514196286395599]
10947 : 2027-01-20, [0.5374433344695457, 0.5101642791595197, 15.702392386370937]
10948 : 2027-01-20, [0.5550986138919226, 0.5715993316822418, 15.873302054425833]
10949 : 2027-01-20, [0.588845152425561, 0.6383787799166578, 16.02277606765778]
10950 : 2027-01-20, [0.6314176840013328, 0.7192754527101949, 16.149306863288473]
10951 : 2027-01-20, [0.6255465245547407, 1.1205355281814968, 16.003917947263762]
10952 : 2027-01-20, [0.10660403818697495, 0.23923907882415352, 17.65415688298887]
10953 : 2027-01-20, [0.12031896125662554, 0.3230283628163862, 17.80665267592699]
10954 : 2027-01-20, [0.12144925717376318, 0.4297447399901035, 17.948806002836132]
10955 : 2027-01-20, [0.14706852594681968, 0.6783589503894721, 17.92457252366371]
10956 : 2027-01-20, [0.6135426969701723, 0.7763162074157517, 17.610141095614075]
10957 : 2027-01-20, [0.6281130030813205, 0.8308594788629756, 17.791027518055703]
10958 : 2027-01-20, [0.6352020087699799, 0.8918135151944067, 17.972984476035613]
10959 : 2027-01-20, [0.6705276547782458, 1.012152194943218, 18.067320150278537]
10960 : 2027-01-20, [0.6508831874575245, 1.1117069877179868, 18.237409824824493]
10961 : 2027-01-20, [0.7023079663014609, 1.2517105177736905, 18.29598151592485]
10962 : 2027-01-20, [0.7081759134511393, 1.3837449805350865, 18.408079106013773]
10963 : 2027-01-20, [0.7539485785384183, 1.712507757850851, 18.283543663610732]
10964 : 2027-01-20, [0.6971983268265204, 1.0836295781916274, 19.21917209498185]
10965 : 2027-01-20, [0.4758597174079472, 1.3476342307378624, 19.426506051854194]
10966 : 2027-01-20, [0.6898580937276446, 0.9913029262627678, 19.818838980009588]
10967 : 2027-01-20, [0.70343234757687, 1.8406774441010267, 19.205890208322103]
10968 : 2027-01-20, [0.7134100493471555, 1.1399138962764963, 20.146676054376346]
10969 : 2027-01-20, [0.6932767303410327, 1.654457111510135, 19.90226615814883]
10970 : 2027-01-20, [0.615449295506177, 2.5461007887814895, 19.338449915712335]
10971 : 2027-01-20, [0.6500281876235202, 0.5300801171051372, 21.56989169527134]
10972 : 2027-01-20, [0.09193600258749494, 0.19103695600650117, 22.717027041406002]
10973 : 2027-01-20, [0.5522846617320557, 0.4028891446805953, 22.29482619358735]
10974 : 2027-01-20, [0.7827087604072938, 1.1977812496598297, 21.519509989932875]
10975 : 2027-01-20, [0.8259208704039247, 1.7098051744222802, 21.214273955173795]
10976 : 2027-01-20, [0.6651630765913147, 0.5789925305356216, 22.755844392873062]
10977 : 2027-01-20, [0.6714996276092055, 0.5985639832398881, 22.979936389150907]
10978 : 2027-01-20, [0.6787227902762488, 0.621714474777607, 23.199562734946145]
10979 : 2027-01-20, [0.6868033141773027, 0.6486965399536314, 23.414500145869066]
10980 : 2027-02-01, [0.3419305234446877, 0.6826999742472064, 8.975369502308107]
10981 : 2027-02-01, [0.47743152377023124, 0.9399029505462948, 8.832665525683474]
10982 : 2027-02-01, [0.49268675382968463, 0.9739805783693418, 9.033332667800973]
10983 : 2027-02-01, [0.5118018411181239, 1.0090211049671662, 9.229177053914709]
10984 : 2027-02-01, [0.4635827716829662, 0.5947797236163314, 9.941637504700703]
10985 : 2027-02-01, [0.4720417360959129, 0.6359795188519846, 10.141978745052102]
10986 : 2027-02-01, [0.48138803514826906, 0.687073837140651, 10.331538127711077]
10987 : 2027-02-01, [0.4874420670936101, 0.7414321394580813, 10.52112579344831]
10988 : 2027-02-01, [0.9063131753074136, 0.38234953214099926, 10.711337292551589]
10989 : 2027-02-01, [0.9176268473329197, 0.4043501332405325, 10.928023019426549]
10990 : 2027-02-01, [0.9520650356856052, 0.4155786393077553, 11.132356325006638]
10991 : 2027-02-01, [0.9840189088963448, 0.42798860312311937, 11.337992487980536]
10992 : 2027-02-01, [0.9959099562638811, 0.4331716031353308, 11.570918440600789]
10993 : 2027-02-01, [0.2597493742451987, 0.11550049839738055, 12.874750127357421]
10994 : 2027-02-01, [0.06450182804504731, 0.602786102989219, 12.832712068965735]
10995 : 2027-02-01, [0.17818601015973187, 0.08183188278637928, 13.489982107053887]
10996 : 2027-02-01, [0.15914620894383058, 0.07970880023405248, 13.76114499082212]
10997 : 2027-02-01, [0.8491459538712298, 0.20620427141144096, 13.19464977471733]
10998 : 2027-02-01, [0.8864557964917429, 0.2444029763031493, 13.369141227205107]
10999 : 2027-02-01, [0.9348936258447241, 0.29612287125581127, 13.518983502899465]
11000 : 2027-02-01, [0.9851012740321915, 0.34756126704570184, 13.667337458922105]
11001 : 2027-02-01, [1.0367720688722983, 0.40343933354763567, 13.809788597580066]
11002 : 2027-02-01, [1.0960548596857866, 0.47723292371984716, 13.926712216594368]
11003 : 2027-02-01, [0.5367685451321619, 0.6655061004228244, 14.54772535444501]
11004 : 2027-02-01, [0.5741324939003262, 0.7624946464769536, 14.66337285962272]
11005 : 2027-02-01, [0.6385418064018863, 0.8567178058823627, 14.754740387715751]
11006 : 2027-02-01, [0.5035746883553442, 0.3969182501446933, 15.599507061499962]
11007 : 2027-02-01, [0.5174959075759917, 0.42665331405351326, 15.805850778370496]
11008 : 2027-02-01, [0.5330792742632472, 0.4582327808290385, 16.008687944907713]
11009 : 2027-02-01, [0.5497937627734357, 0.5040200241998621, 16.196186213026703]
11010 : 2027-02-01, [0.5790495176339137, 0.5494224826471472, 16.37152799971894]
11011 : 2027-02-01, [0.6113598369603752, 0.598288089109705, 16.540352073929917]
11012 : 2027-02-01, [0.23872654822756434, 1.2571633344948407, 16.504110117277595]
11013 : 2027-02-01, [0.1186809021957602, 0.15235067748824116, 17.978968420315997]
11014 : 2027-02-01, [0.11992837893467315, 0.19068873278370854, 18.189382888281617]
11015 : 2027-02-01, [0.13400525839143584, 0.26571168018534747, 18.350283061423216]
11016 : 2027-02-01, [0.16039363434560996, 0.4158543665136094, 18.42375199914078]
11017 : 2027-02-01, [0.16183766631719632, 0.5967912698970192, 18.491371063785785]
11018 : 2027-02-01, [0.26407924842768954, 1.1088225338706736, 18.12709821770164]
11019 : 2027-02-01, [0.6151693585740603, 0.7884019918881455, 18.346428649537792]
11020 : 2027-02-01, [0.6395816202999693, 0.8947863669290089, 18.465632012771025]
11021 : 2027-02-01, [0.6457213392108178, 0.9529998340214363, 18.651278826767744]
11022 : 2027-02-01, [0.6551683293666625, 1.031189426033422, 18.813642244599915]
11023 : 2027-02-01, [0.6451330655925018, 1.1858787939026585, 18.91898814050484]
11024 : 2027-02-01, [0.634820784078899, 1.340565223396113, 19.02461399252499]
11025 : 2027-02-01, [0.08727198871745505, 0.8764580666810028, 20.286269944601543]
11026 : 2027-02-01, [0.3501849314815093, 1.1984474178968856, 19.951367650621606]
11027 : 2027-02-01, [0.6029706675696959, 0.8977616946610398, 20.249267637769265]
11028 : 2027-02-01, [0.10845579256372082, 0.6767307657275823, 21.214813441708696]
11029 : 2027-02-01, [0.6362257977979552, 0.8631014088452937, 20.75067279335675]
11030 : 2027-02-01, [0.5501986011677255, 0.539069831375482, 21.410731567456793]
11031 : 2027-02-01, [0.10489327294727771, 0.6743747020085701, 21.970732025044153]
11032 : 2027-02-01, [0.8163035885724417, 0.9764458017932817, 21.20725060963428]
11033 : 2027-02-01, [0.8575515331708224, 1.2910865061952923, 21.101361960633888]
11034 : 2027-02-01, [0.9171222388805899, 1.8999811991511875, 20.682896561968224]
11035 : 2027-02-01, [0.602924947078698, 1.0487224219183844, 22.098352631002918]
11036 : 2027-02-01, [0.6537678390423395, 0.5006334881399308, 22.845598672817733]
11037 : 2027-02-01, [0.6543991488374882, 0.508339211131319, 23.087261640031194]
11038 : 2027-02-01, [0.6622842916703853, 0.5251237428252371, 23.31259196550438]
11039 : 2027-02-01, [0.6690220485509683, 0.5396965465840345, 23.541281404864996]
11040 : 2027-02-10, [0.10307651477287276, 0.3631183778280439, 9.533805107399083]
11041 : 2027-02-10, [0.10838946521596492, 0.38653492570714665, 9.755075609076888]
11042 : 2027-02-10, [0.6328775868293901, 0.14368966352989018, 9.723432749640718]
11043 : 2027-02-10, [0.4472691181336257, 0.5355181071970813, 9.767212774669293]
11044 : 2027-02-10, [0.4587085101998304, 0.5697152727511174, 9.971576217049051]
11045 : 2027-02-10, [0.4688426518377802, 0.6110035316436808, 10.170153816518539]
11046 : 2027-02-10, [0.47708145366260146, 0.6557162159566594, 10.367202330380739]
11047 : 2027-02-10, [0.48430122110854196, 0.7034405032007023, 10.562258275690754]
11048 : 2027-02-10, [0.47240233478899407, 0.6357668921982882, 10.891830773012718]
11049 : 2027-02-10, [0.4765693350957566, 0.6707825869976067, 11.102648077906636]
11050 : 2027-02-10, [0.4790651121612475, 0.7065860685856714, 11.31434881925308]
11051 : 2027-02-10, [0.9526756613968664, 0.34303802733817923, 11.454286311264955]
11052 : 2027-02-10, [0.9792253789030496, 0.34836939453052945, 11.672405226566422]
11053 : 2027-02-10, [0.25934585275166355, 0.09006084056344582, 12.90059330668489]
11054 : 2027-02-10, [0.1890752062454073, 0.995331123717167, 12.315593670037426]
11055 : 2027-02-10, [0.18040592583504184, 1.04571249352013, 12.523881580644828]
11056 : 2027-02-10, [0.1724892040065388, 1.115835996621587, 12.711674799371874]
11057 : 2027-02-10, [0.7394085640890405, 1.5369992822588634, 11.973592153652097]
11058 : 2027-02-10, [0.7786546381480139, 1.5967480969939094, 12.124597264858076]
11059 : 2027-02-10, [0.9069652399383815, 0.21437524957385798, 13.628659510487761]
11060 : 2027-02-10, [0.5981026756409278, 1.1687229462597533, 13.233174378099319]
11061 : 2027-02-10, [0.7149812187773554, 1.6134165620831875, 12.921602219139457]
11062 : 2027-02-10, [0.2890475422634178, 0.12007068052282968, 15.090881777213752]
11063 : 2027-02-10, [0.23830441087242624, 0.3007822779170867, 15.210913311210488]
11064 : 2027-02-10, [0.5303762651156869, 0.5994679659245169, 14.870155768959796]
11065 : 2027-02-10, [0.5774930121176247, 0.6734669315277378, 14.999040056354637]
11066 : 2027-02-10, [0.625105529312468, 0.767879084741971, 15.10701538594556]
11067 : 2027-02-10, [0.5049302614379196, 0.3730828813027839, 15.871986857259296]
11068 : 2027-02-10, [0.5172368448190559, 0.3959268868035043, 16.08683626837744]
11069 : 2027-02-10, [0.5332097574326639, 0.42278306501246454, 16.29400717755487]
11070 : 2027-02-10, [0.5503520276969973, 0.46604651822615834, 16.483601454076844]
11071 : 2027-02-10, [0.5754252502497654, 0.49418948421011, 16.680385265540124]
11072 : 2027-02-10, [0.6023979673850248, 0.533910645230139, 16.863691387384836]
11073 : 2027-02-10, [0.2799041549264397, 1.0734371330685675, 16.896658712004992]
11074 : 2027-02-10, [0.10968074046699292, 1.0621188045617795, 17.328200454971228]
11075 : 2027-02-10, [0.11018539785643891, 1.1375829868623915, 17.50223161528117]
11076 : 2027-02-10, [0.12897107937702487, 0.17093157507271886, 18.700097345550258]
11077 : 2027-02-10, [0.13459167969496666, 0.22330426924460234, 18.89210405106043]
11078 : 2027-02-10, [0.1545120229043047, 0.3731383173977406, 18.972349659697958]
11079 : 2027-02-10, [0.17683973451092544, 0.6457609395018458, 18.927399325987228]
11080 : 2027-02-10, [0.10983774696122767, 0.9386907634309272, 18.951471489607844]
11081 : 2027-02-10, [0.6108484613554006, 0.8109069676507455, 18.828244570993853]
11082 : 2027-02-10, [0.6122187242225935, 0.8611660933947467, 19.02661518238266]
11083 : 2027-02-10, [0.5977945151958711, 0.9255384549054674, 19.22666702989866]
11084 : 2027-02-10, [0.6068096932485114, 1.043849331040709, 19.349340975710778]
11085 : 2027-02-10, [0.5439456585035527, 1.211664827148008, 19.494389514348438]
11086 : 2027-02-10, [0.7589936727458398, 0.9732158231487403, 19.76779050410542]
11087 : 2027-02-10, [0.7011831771534528, 0.7182117681191579, 20.33060505472739]
11088 : 2027-02-10, [0.5500398688061849, 1.3322739133255135, 20.117686217868304]
11089 : 2027-02-10, [0.648510934731243, 0.6852501277811439, 20.916238937487613]
11090 : 2027-02-10, [0.5543981431796245, 0.8297548631454057, 21.115846993674968]
11091 : 2027-02-10, [0.5968824299180757, 0.41212060318459914, 21.740996966897324]
11092 : 2027-02-10, [0.7196424822307226, 0.6683700303910378, 21.611987487378236]
11093 : 2027-02-10, [0.7552274857518265, 0.9366253883426044, 21.558147125905567]
11094 : 2027-02-10, [0.7182626243672933, 0.9149520184039855, 21.866785357228718]
11095 : 2027-02-10, [0.6957827993652113, 0.8941350407084879, 22.1600821599263]
11096 : 2027-02-10, [0.6497505764992392, 0.45316384541053417, 22.897085578090227]
11097 : 2027-02-10, [0.6505153614630337, 0.45827794863605903, 23.14120668990091]
11098 : 2027-02-10, [0.6502838995009743, 0.4645148365808438, 23.38520126391818]
11099 : 2027-02-10, [0.654834397129407, 0.47457154696495313, 23.62059405590564]
11100 : 2027-02-20, [0.10085654612941079, 0.3473981279990782, 9.551745325871511]
11101 : 2027-02-20, [0.10311313932068697, 0.367340592422877, 9.779546268256437]
11102 : 2027-02-20, [0.02749175476759544, 0.5000238442245395, 9.972484401007867]
11103 : 2027-02-20, [0.44499264122181525, 0.5111198655147335, 9.79388749326345]
11104 : 2027-02-20, [0.45575997563236675, 0.544296848899846, 9.999943175467788]
11105 : 2027-02-20, [0.46273094649166935, 0.5789703948057514, 10.208298658702578]
11106 : 2027-02-20, [0.47165931914921544, 0.6208947042895544, 10.407445976561231]
11107 : 2027-02-20, [0.4794408873997568, 0.6599846023036774, 10.610574510296566]
11108 : 2027-02-20, [0.46703263009068186, 0.6050132277857789, 10.927954142123538]
11109 : 2027-02-20, [0.47216666807563823, 0.6365390429603726, 11.141294288963989]
11110 : 2027-02-20, [0.4755346004571183, 0.6698907310406514, 11.35457466850223]
11111 : 2027-02-20, [0.47309794277165096, 0.6978233522982582, 11.57907870493009]
11112 : 2027-02-20, [0.4908956915141928, 0.7556077127575446, 11.753496595728262]
11113 : 2027-02-20, [0.4907085174924636, 0.7912237184517263, 11.96806776405581]
11114 : 2027-02-20, [0.17464443731759385, 0.9364323600243588, 12.388923202658047]
11115 : 2027-02-20, [0.16992103749939488, 0.9747435880469831, 12.605335374453622]
11116 : 2027-02-20, [0.16576107244851332, 1.0302212451726511, 12.804017682378834]
11117 : 2027-02-20, [0.1555069827418418, 1.096666612817744, 12.997826404440415]
11118 : 2027-02-20, [0.15100888093008316, 1.1830378597513032, 13.165953259318615]
11119 : 2027-02-20, [0.1310617062367607, 1.282006933697242, 13.336931360065996]
11120 : 2027-02-20, [0.032614587671656474, 0.36483383388931145, 14.602551578439034]
11121 : 2027-02-20, [0.5990041802328057, 1.074959687600972, 13.576036132166223]
11122 : 2027-02-20, [0.6768363335601596, 1.2553511956959926, 13.567812470743847]
11123 : 2027-02-20, [0.21642727958418617, 0.15250503499015222, 15.381067685425661]
11124 : 2027-02-20, [1.1089839810348947, 0.35415376136399834, 14.536862257601106]
11125 : 2027-02-20, [0.5137428355417613, 0.521803358044143, 15.214453806414097]
11126 : 2027-02-20, [0.5439840675267753, 0.5801609978575515, 15.375854934615674]
11127 : 2027-02-20, [0.5021669253473594, 0.3328562818735842, 15.914976792779056]
11128 : 2027-02-20, [0.5061721538729788, 0.34182014108463005, 16.15200770504239]
11129 : 2027-02-20, [0.5165634940733858, 0.3594425343048819, 16.373993971621733]
11130 : 2027-02-20, [0.5296097350532176, 0.37966628069430763, 16.590723984252474]
11131 : 2027-02-20, [0.5447677452866051, 0.39805748313418443, 16.80717477157921]
11132 : 2027-02-20, [0.5653107546853153, 0.431492778449133, 17.003196466865553]
