Itinerary: ['earth', 'venus', 'mars', 'pluto']
13143 : 2028-02-01, [0.07136840609200996, 0.5915596586638183, 10.087071935244172]
13144 : 2028-02-01, [0.07330029296599574, 0.6138968163032891, 10.312802890730715]
13145 : 2028-02-01, [0.07335015699570567, 0.6362979471767102, 10.540351895827584]
13146 : 2028-02-01, [0.07330621924693748, 0.6590735672300055, 10.767620213523056]
13147 : 2028-02-01, [0.07325605134539354, 0.6843905107635699, 10.992353437891035]
13148 : 2028-02-01, [0.06321345500346236, 0.13104421352219048, 11.805742331474347]
13149 : 2028-02-01, [0.06252327230869578, 0.14144854547954883, 12.046028182211755]
13150 : 2028-02-01, [0.06166195386639453, 0.1531935081592873, 12.285144537974316]
13151 : 2028-02-01, [0.03664420493166041, 0.44869037498718706, 12.264665420081151]
13152 : 2028-02-01, [0.03364587700663917, 0.4623286616037631, 12.504025461389599]
13153 : 2028-02-01, [0.4847945402073383, 0.9271379897629924, 11.838067470029669]
13154 : 2028-02-01, [0.5008087958350385, 0.9671458966368428, 12.032045307528119]
13155 : 2028-02-01, [0.5160178057767758, 1.0097284017218289, 12.224253792501395]
13156 : 2028-02-01, [0.27791333965182446, 0.1451939588815175, 13.576892701466656]
13157 : 2028-02-01, [0.07403967514339028, 0.8571809067820512, 13.31877941807456]
13158 : 2028-02-01, [0.29621718497270905, 1.2454932810783756, 12.958289533948916]
13159 : 2028-02-01, [0.4944762173693301, 1.634497761270095, 12.621026021360574]
13160 : 2028-02-01, [0.1001709991675283, 0.11758337752346647, 14.782245623309006]
13161 : 2028-02-01, [0.0752428256489857, 0.68087941406004, 14.493877760290975]
13162 : 2028-02-01, [0.13353475053030178, 0.5321220835956428, 14.834343165874056]
13163 : 2028-02-01, [0.5602921492012455, 0.5863483638745208, 14.603359486924234]
13164 : 2028-02-01, [0.0995356320298016, 0.3242997088833717, 15.576164659086826]
13165 : 2028-02-01, [0.12145660556325227, 0.3785092253380592, 15.750034169098688]
13166 : 2028-02-01, [0.15723951347330692, 0.45823590544240134, 15.88452458108429]
13167 : 2028-02-01, [0.13923152007699627, 1.4404798813300237, 15.170288598592983]
13168 : 2028-02-01, [0.3437438200418469, 0.7649642595807515, 15.8912919203774]
13169 : 2028-02-01, [0.1133388384480896, 0.17464763515830986, 16.962013526393598]
13170 : 2028-02-01, [0.05122802193477641, 0.827346824044495, 16.62142515402073]
13171 : 2028-02-01, [0.6691375862931435, 1.120283894609159, 15.960578519097696]
13172 : 2028-02-01, [0.47748457379742015, 1.4587064819563724, 16.063808944246208]
13173 : 2028-02-01, [0.06803179010026013, 0.5258230546232607, 17.65614515527648]
13174 : 2028-02-01, [0.45151197798872594, 0.6018899846241977, 17.446598037387076]
13175 : 2028-02-01, [0.44716754197206815, 0.6525216487808261, 17.650310809247106]
13176 : 2028-02-01, [0.4108642716580491, 0.707418387628772, 17.88171734071318]
13177 : 2028-02-01, [0.38977454578326126, 0.7824546166297716, 18.077770837586968]
13178 : 2028-02-01, [0.03921488987212258, 0.7038060360430776, 18.7569790740848]
13179 : 2028-02-01, [0.6798375410095671, 0.7119245191502803, 18.358237939840155]
13180 : 2028-02-01, [0.8244032342893246, 1.3397388821334806, 17.835857883577194]
13181 : 2028-02-01, [0.8527821593373214, 1.3891647447331132, 18.00805309592957]
13182 : 2028-02-01, [0.8684105068848206, 1.4394226565567194, 18.19216683655846]
13183 : 2028-02-01, [1.0768034826361146, 0.3292239744158684, 19.343972542948016]
13184 : 2028-02-01, [1.1585774583858723, 0.434005605264943, 19.407416936349186]
13185 : 2028-02-01, [1.2950904820902867, 0.5951251255218012, 19.359784392387915]
13186 : 2028-02-01, [1.5758020325884745, 0.9108841444240415, 19.013313822987485]
13187 : 2028-02-01, [0.6559501147570515, 0.5140173552531339, 20.580032529989815]
13188 : 2028-02-01, [0.16551723325373258, 0.20308036523838513, 21.631402401507884]
13189 : 2028-02-01, [0.10564339772231154, 0.8232171965431148, 21.321139405734574]
13190 : 2028-02-01, [1.7255097221227562, 1.0354331081922097, 19.739057169685033]
13191 : 2028-02-01, [0.6433008614708197, 0.6247575570804034, 21.481941581448776]
13192 : 2028-02-01, [2.2722308770442794, 1.7490307697891703, 18.978738353166552]
13193 : 2028-02-01, [0.5132751151625966, 0.6738538614414213, 22.06287102339598]
13194 : 2028-02-01, [0.7578207992679121, 1.835420641050291, 20.906758559681798]
13195 : 2028-02-01, [0.8254063866650704, 1.9857326595620106, 20.93886095377292]
13196 : 2028-02-01, [0.9356511464065468, 2.126776719852642, 20.93757213374081]
13197 : 2028-02-01, [1.045097244734514, 2.3732033804217303, 20.831699374843755]
13198 : 2028-02-01, [1.36098220949031, 0.41520614328070593, 22.723811647228985]
13199 : 2028-02-01, [1.1128050315861202, 0.2328500679989337, 23.404344900414948]
13200 : 2028-02-10, [0.07143891806729012, 0.10246721457854914, 9.82609386735416]
13201 : 2028-02-10, [0.04467772287748339, 0.3862030411839291, 9.819119235938587]
13202 : 2028-02-10, [0.04595689484836841, 0.4023214027359953, 10.051721702415636]
13203 : 2028-02-10, [0.045573212145832695, 0.4193971130195288, 10.285029674834638]
13204 : 2028-02-10, [0.043505094521869535, 0.43772281964423543, 10.518772085833895]
13205 : 2028-02-10, [0.04295217822522705, 0.4575617192218391, 10.749486102552932]
13206 : 2028-02-10, [0.06900545258302013, 0.6432591031362735, 10.787735444280706]
13207 : 2028-02-10, [0.06873475291567618, 0.6659083342074794, 11.015356912876845]
13208 : 2028-02-10, [0.06835850086866699, 0.6901899502207806, 11.241451548910552]
13209 : 2028-02-10, [0.07012507653482138, 0.7149729684701835, 11.464901954994996]
13210 : 2028-02-10, [0.06740469481402446, 0.739539685820513, 11.693055619365461]
13211 : 2028-02-10, [0.05439756156633456, 0.13485581731357332, 12.560746621120092]
13212 : 2028-02-10, [0.4620174596383623, 0.8392782587802079, 11.698704281581428]
13213 : 2028-02-10, [0.47705329989591866, 0.8753619587209089, 11.897584741383172]
13214 : 2028-02-10, [0.4924215086688307, 0.9088417604240071, 12.098736730907163]
13215 : 2028-02-10, [0.606012512049633, 1.2789838329214611, 11.865003655028907]
13216 : 2028-02-10, [0.7614920438577847, 1.6774001865082242, 11.56110776963399]
13217 : 2028-02-10, [0.05696416697089386, 0.7838741177862069, 13.409161715242899]
13218 : 2028-02-10, [0.10573521889038075, 0.8855876180803413, 13.508677163029278]
13219 : 2028-02-10, [0.34113836767832195, 1.2676007454338718, 13.141260886887807]
13220 : 2028-02-10, [0.19971232390226046, 0.5927561723911715, 14.207531503706567]
13221 : 2028-02-10, [0.06904136700525702, 0.6374964333939227, 14.543462199600821]
13222 : 2028-02-10, [0.09113731465839171, 0.6516103561058315, 14.757252329235776]
13223 : 2028-02-10, [0.48378608270230944, 1.598971459714828, 13.667242457582862]
13224 : 2028-02-10, [0.5435045697403559, 0.5368400792059254, 14.919655351053718]
13225 : 2028-02-10, [0.11908972866984212, 0.32508950240870116, 15.805820768921457]
13226 : 2028-02-10, [0.1414703074765129, 0.3775320643078211, 15.980997628215666]
13227 : 2028-02-10, [0.14767769084021798, 1.1408418691406585, 15.461480440019123]
13228 : 2028-02-10, [0.545045865064295, 0.44224118087132774, 16.012712954064376]
13229 : 2028-02-10, [0.041787400158081495, 0.6490545730912036, 16.559158026750712]
13230 : 2028-02-10, [0.4247396862225028, 0.548051052761547, 16.52720926101595]
13231 : 2028-02-10, [0.9848149601096784, 0.3084262739228836, 16.45675876596744]
13232 : 2028-02-10, [0.5913024718707592, 1.1664115496928982, 16.242285978436342]
13233 : 2028-02-10, [0.5275930725539674, 1.211271196256893, 16.51113573118914]
13234 : 2028-02-10, [0.36723805425375894, 1.4557510614144904, 16.67701088433175]
13235 : 2028-02-10, [0.583602333736139, 0.4886431771833887, 17.67775448908047]
13236 : 2028-02-10, [0.5003531861656305, 0.649620790405176, 17.850026023429194]
13237 : 2028-02-10, [0.39488454250701893, 0.6281364176936164, 18.226979039799364]
13238 : 2028-02-10, [0.3680498229652601, 0.691906014827449, 18.44004416220729]
13239 : 2028-02-10, [1.1764565709361097, 0.4759166770560787, 18.09762675200781]
13240 : 2028-02-10, [0.6761216812841097, 0.669200544473244, 18.654677774242646]
13241 : 2028-02-10, [0.7783068887772113, 1.2020718382879543, 18.269621272934835]
13242 : 2028-02-10, [0.7971379891445024, 1.2413890479724479, 18.46147296288305]
13243 : 2028-02-10, [0.8975750855551893, 1.3818974124626477, 18.470527501982165]
13244 : 2028-02-10, [1.0569223734777815, 0.22452234746029323, 19.718555279061924]
13245 : 2028-02-10, [1.0994296462807984, 0.2989278305485955, 19.851642523170607]
13246 : 2028-02-10, [0.07028708977634485, 0.43555879759465926, 20.994154112628998]
13247 : 2028-02-10, [1.3267593154311106, 0.5765823707176077, 19.84665831385128]
13248 : 2028-02-10, [1.6059177655028893, 0.8909588082119163, 19.503123426285196]
13249 : 2028-02-10, [0.41937559863763263, 0.23666171720114076, 21.593962684161227]
13250 : 2028-02-10, [0.16853075717227903, 0.18201002609228395, 22.149459216735437]
13251 : 2028-02-10, [0.10109197534433417, 0.790920045173667, 21.857987979482]
13252 : 2028-02-10, [1.8510694231470892, 1.1006008372656366, 20.048329739587274]
13253 : 2028-02-10, [0.658330351045469, 0.6014389464331699, 21.990230702521362]
13254 : 2028-02-10, [0.5850890101333227, 0.8265964265889666, 22.08831456327771]
13255 : 2028-02-10, [0.26734005527648236, 1.1297449477167931, 22.352914997006724]
13256 : 2028-02-10, [0.812133980707599, 1.6496900151757428, 21.53817600411666]
13257 : 2028-02-10, [0.8629538682674792, 1.7455539342453124, 21.641492197487207]
13258 : 2028-02-10, [0.980442391079016, 1.8021501211646669, 21.717407487756315]
13259 : 2028-02-10, [1.3942411682187872, 0.3338859076150502, 23.021872924166164]
13260 : 2028-02-20, [0.05582053262497089, 0.6353488882914132, 9.308830579083617]
13261 : 2028-02-20, [0.053742532565246526, 0.6650459835090581, 9.531211483925695]
13262 : 2028-02-20, [0.05350474793685933, 0.6956352354435055, 9.750860016619635]
13263 : 2028-02-20, [0.07112056479520407, 0.11939118225892874, 10.559488252945867]
13264 : 2028-02-20, [0.03878022044093725, 0.4173205465054502, 10.543899233053613]
13265 : 2028-02-20, [0.03805595686473362, 0.43369038066409643, 10.778253662471169]
13266 : 2028-02-20, [0.035674893395436315, 0.4587566179429178, 11.005568488661645]
13267 : 2028-02-20, [0.034796019595549246, 0.47802718619916745, 11.237176794205284]
13268 : 2028-02-20, [0.03211782866258256, 0.5010401648555682, 11.46684200648185]
13269 : 2028-02-20, [0.03126607089480952, 0.5253450726256321, 11.693388856479558]
13270 : 2028-02-20, [0.06594161154044005, 0.7150892617087266, 11.718969126750833]
13271 : 2028-02-20, [0.43389148910969855, 0.7461943595737197, 11.569914151316583]
13272 : 2028-02-20, [0.4429423241688775, 0.7708606330639733, 11.78619704276715]
13273 : 2028-02-20, [0.4902038035104741, 0.9164862169638743, 11.843309979525653]
13274 : 2028-02-20, [0.5192242416800307, 0.9859155426228505, 11.994860215697118]
13275 : 2028-02-20, [0.5625276817099475, 1.0887513593446483, 12.098720958945405]
13276 : 2028-02-20, [0.6429197482051539, 1.2718342511250789, 12.085246000669768]
13277 : 2028-02-20, [0.9257633751611959, 0.20860202926317348, 13.11563459557563]
13278 : 2028-02-20, [0.07366990656933675, 0.7768528216721808, 13.649477271758483]
13279 : 2028-02-20, [0.30720427551934315, 0.5745374989962815, 13.868258225484375]
13280 : 2028-02-20, [0.410021210912592, 1.31396208450707, 13.276016704580337]
13281 : 2028-02-20, [0.07079762791477934, 0.5798506163524163, 14.599351755732805]
13282 : 2028-02-20, [0.3889478572257125, 0.8546618946024716, 14.256390248171815]
13283 : 2028-02-20, [0.36917181625890827, 0.9145273521549219, 14.46630083158617]
13284 : 2028-02-20, [0.5071270795548738, 1.2140528358872034, 14.278820084557923]
13285 : 2028-02-20, [0.03406292032309168, 0.4467642577565156, 15.769172821920392]
13286 : 2028-02-20, [0.44367961571897263, 0.5265574970446893, 15.52976288723634]
13287 : 2028-02-20, [0.15827360945567548, 0.9713470897974259, 15.6203793007469]
13288 : 2028-02-20, [0.13276059859143605, 1.191513985556671, 15.675725415851893]
13289 : 2028-02-20, [0.6361032556308143, 0.7170644188981922, 15.896832325470994]
13290 : 2028-02-20, [0.5418619862818597, 1.1491653464250844, 15.808972667293055]
13291 : 2028-02-20, [0.5766341992428257, 0.50560800188291, 16.667757798874266]
13292 : 2028-02-20, [0.6472329721217287, 0.6690432383550586, 16.68372378952321]
