Itinerary: ['earth', 'venus', 'mars', 'pluto']
8670  : 2026-01-01, [0.35719225609536936, 0.594065450132494, 16.54874229377214]
8671  : 2026-01-01, [0.36731792109857114, 0.6089534925179909, 16.773728586383438]
8672  : 2026-01-01, [0.9763472965722855, 0.4164015862812125, 16.6072511171465]
8673  : 2026-01-01, [0.9842682386609157, 0.4151343985275414, 16.85059736281154]
8674  : 2026-01-01, [0.9869806397422408, 0.40891603574763313, 17.104103324510127]
8675  : 2026-01-01, [0.9921187607076294, 0.4033144559901291, 17.354566783302243]
8676  : 2026-01-01, [0.9960427444756244, 0.3972289611232932, 17.606728294401083]
8677  : 2026-01-01, [0.2544948451651263, 0.09335313863278166, 18.90215201620209]
8678  : 2026-01-01, [0.08954969959969385, 0.7766309921729185, 18.633819308227388]
8679  : 2026-01-01, [0.2803693460060516, 0.2625270771322582, 19.20710357686169]
8680  : 2026-01-01, [0.6415862138931975, 2.016198335984382, 17.34221545012242]
8681  : 2026-01-01, [0.6542261504559602, 1.7486072542759217, 17.84716659526812]
8682  : 2026-01-01, [0.6428547312865999, 2.50874761852068, 17.34839765019272]
8683  : 2026-01-01, [1.0482496481331272, 0.3846814062711784, 19.317068945595693]
8684  : 2026-01-01, [1.0166419130568876, 0.3355867679664156, 19.647771318976698]
8685  : 2026-01-01, [0.23129873780861407, 0.18718590780425615, 20.831515354387133]
8686  : 2026-01-01, [0.1496697410711373, 0.2748956446500563, 21.075434614278805]
8687  : 2026-01-01, [0.07930437377477442, 0.8289680158289907, 20.841727610396237]
8688  : 2026-01-01, [0.6403945205774436, 1.3862256980828631, 19.973379781339695]
8689  : 2026-01-01, [0.12398834507283903, 0.28664012709475545, 21.83937152783241]
8690  : 2026-01-01, [0.3805459143970985, 0.6941114614439217, 21.42534262415898]
8691  : 2026-01-01, [0.3062630331242469, 0.6777230361764147, 21.76601393069934]
8692  : 2026-01-01, [0.07453781823151956, 0.24976817792117187, 22.675694003847312]
8693  : 2026-01-01, [0.9242333992064733, 1.8801607053251204, 20.445605895468404]
8694  : 2026-01-01, [1.0339258057491032, 0.28138299157182045, 22.184691202679076]
8695  : 2026-01-01, [0.08785205228780059, 0.9748361399511529, 22.68731180776105]
8696  : 2026-01-01, [0.21498630950953398, 1.0285450108900671, 22.756468679600403]
8697  : 2026-01-01, [0.07595614429895003, 1.1495694126778957, 23.024474443023152]
8698  : 2026-01-01, [0.30909832575947827, 0.46882628021383677, 23.722075394026685]
8699  : 2026-01-01, [0.223061478974702, 0.7923132677713957, 23.734625253253906]
8700  : 2026-01-10, [0.15529864555714468, 0.1452668782169179, 9.699434476225937]
8701  : 2026-01-10, [0.15826219783991027, 0.15425979111301333, 9.937478011047075]
8702  : 2026-01-10, [0.16278394227633045, 0.1637034780711663, 10.1735125796525]
8703  : 2026-01-10, [0.16755619530376184, 0.1747159201104295, 10.407727884585809]
8704  : 2026-01-10, [0.1723645708502542, 0.18610981812940483, 10.64152561102034]
8705  : 2026-01-10, [0.17746148507382933, 0.1981667893600496, 10.874371725566121]
8706  : 2026-01-10, [0.18234881238864267, 0.2114566738650309, 11.106194513746328]
8707  : 2026-01-10, [0.1896368425107406, 0.2271283526384569, 11.333234804850804]
8708  : 2026-01-10, [0.19275929242025022, 0.23998431137598128, 11.567256396203767]
8709  : 2026-01-10, [0.2005287598424489, 0.2582479936467089, 11.791223246510842]
8710  : 2026-01-10, [0.20415988076570696, 0.27508976876738633, 12.020750350466907]
8711  : 2026-01-10, [0.21245343183553353, 0.296257205059298, 12.241289363105167]
8712  : 2026-01-10, [0.10866845806968199, 0.640424334089091, 12.250907207841227]
8713  : 2026-01-10, [0.1071102257713384, 0.6608799601473347, 12.482009814081328]
8714  : 2026-01-10, [0.10563892496624039, 0.6849865594171831, 12.709374515616576]
8715  : 2026-01-10, [0.10210942294355457, 0.714191409549447, 12.933699167506997]
8716  : 2026-01-10, [0.098345843060904, 0.7452914345394476, 13.15636272239965]
8717  : 2026-01-10, [0.0897092490449687, 0.7807564404782236, 13.379534310476807]
8718  : 2026-01-10, [0.08266158387048121, 0.8190368554658142, 13.598301560663703]
8719  : 2026-01-10, [0.07025665498197184, 0.8624146305576739, 13.817328714460354]
8720  : 2026-01-10, [0.05422657371902416, 0.9159482530401996, 14.029825173240777]
8721  : 2026-01-10, [0.03554907125877097, 0.9707636202341126, 14.243687308507115]
8722  : 2026-01-10, [0.05163771278970759, 0.8804310979042409, 14.56793118930605]
8723  : 2026-01-10, [0.04729703609453102, 0.906795851665411, 14.795907112240057]
8724  : 2026-01-10, [0.040088083481182535, 0.9316395767283557, 15.028272339790464]
8725  : 2026-01-10, [0.30896476461154543, 0.4601214675785909, 15.480913767809861]
8726  : 2026-01-10, [0.3166322526404493, 0.4758564400077576, 15.70751130735179]
8727  : 2026-01-10, [0.3248340127181376, 0.4909243626812312, 15.934241624600629]
8728  : 2026-01-10, [0.33230693024975605, 0.5033556800795774, 16.164337389670667]
8729  : 2026-01-10, [0.3375669730308264, 0.5178609003303913, 16.39457212663878]
8730  : 2026-01-10, [0.3338778458745236, 0.5204722810792645, 16.64564987304621]
8731  : 2026-01-10, [0.2286257476448777, 0.3820174563185284, 17.139356796036594]
8732  : 2026-01-10, [0.11223793837920898, 0.11917430454786063, 17.76858775707293]
8733  : 2026-01-10, [0.17887798571338212, 0.15512889983286923, 17.91599311445375]
8734  : 2026-01-10, [0.6595002470874364, 1.1892614342997407, 16.651238318612826]
8735  : 2026-01-10, [0.9740062014773618, 0.3408033629227606, 17.43519043559988]
8736  : 2026-01-10, [0.28674581385254266, 0.22108692717771575, 18.49216725896974]
8737  : 2026-01-10, [0.17374448152171823, 0.8075831142818305, 18.26867240419645]
8738  : 2026-01-10, [0.15005762367790143, 0.9820014445128135, 18.367940931809287]
8739  : 2026-01-10, [0.11353632333343103, 0.3459106111672279, 19.29055306549934]
8740  : 2026-01-10, [1.1225802331468668, 0.4208257002251009, 18.456594066628032]
8741  : 2026-01-10, [1.2636203825847478, 0.579835021281293, 18.406544596133955]
8742  : 2026-01-10, [0.39398924823821124, 0.2515902870180744, 19.854420464743715]
8743  : 2026-01-10, [0.4033124816507969, 0.48609947515354196, 19.860588043195662]
8744  : 2026-01-10, [0.21458942507795, 0.48428925784140675, 20.301121317080646]
8745  : 2026-01-10, [0.14931467482609445, 0.8573922821165482, 20.243293043057356]
8746  : 2026-01-10, [0.3085395118867683, 0.5840419320456494, 20.607418556067582]
8747  : 2026-01-10, [1.1216728744306883, 0.35511903959979313, 20.273208085969518]
8748  : 2026-01-10, [0.395055655370006, 0.6359935586236213, 20.968950786006374]
8749  : 2026-01-10, [0.39294773781771214, 0.7357088812102601, 21.121343380972025]
8750  : 2026-01-10, [0.46947166675038143, 1.0051820868120043, 21.025346246437614]
8751  : 2026-01-10, [0.37056566608060704, 0.5318487224325195, 21.84758561148687]
8752  : 2026-01-10, [0.9051900416351352, 1.384762602394845, 20.71004735597002]
8753  : 2026-01-10, [0.8635761113560904, 1.4317848713912757, 20.954639017252635]
8754  : 2026-01-10, [1.6050152516174825, 0.9528387640067294, 20.942145984375788]
8755  : 2026-01-10, [0.6005300696874205, 1.224334474329572, 21.925135455983007]
8756  : 2026-01-10, [0.44673847740714734, 1.3758953836563983, 22.177366138936456]
8757  : 2026-01-10, [0.8628307811944476, 1.800242653142724, 21.58692656566283]
8758  : 2026-01-10, [0.795569503543372, 2.132678281219463, 21.571752215237165]
8759  : 2026-01-10, [1.156138548423745, 0.3187204524351014, 23.275140999141154]
8760  : 2026-01-20, [0.15212603916214795, 0.13054480035374982, 9.717329160484102]
8761  : 2026-01-20, [0.15476652555987042, 0.1378597774413402, 9.95737369699879]
8762  : 2026-01-20, [0.16104133623226097, 0.1482200174364993, 10.19073864633124]
8763  : 2026-01-20, [0.16575744111592008, 0.15873916693277454, 10.425503391951306]
8764  : 2026-01-20, [0.16857320113577842, 0.1670814648457919, 10.66434533401843]
8765  : 2026-01-20, [0.17330349660683836, 0.17934750176090977, 10.897349001632252]
8766  : 2026-01-20, [0.17833344232059728, 0.19121401096873858, 11.130452546710664]
8767  : 2026-01-20, [0.1852764819881481, 0.20601439352268522, 11.358709124489167]
8768  : 2026-01-20, [0.18827840322641268, 0.21702359648306715, 11.59469800029052]
8769  : 2026-01-20, [0.19342388389273893, 0.23245539640009452, 11.824120719707166]
8770  : 2026-01-20, [0.2009454038645818, 0.24908388882811888, 12.049970707307297]
8771  : 2026-01-20, [0.20415730119861553, 0.2639638877528511, 12.281878811048534]
8772  : 2026-01-20, [0.21217906919785468, 0.2832907099300806, 12.504530220872065]
8773  : 2026-01-20, [0.0998419358865558, 0.639291881746507, 12.510866182366938]
8774  : 2026-01-20, [0.10033676470760974, 0.6639702697019948, 12.735692965590397]
8775  : 2026-01-20, [0.09433592782341933, 0.6897215056894443, 12.965942566487136]
8776  : 2026-01-20, [0.08791059982551895, 0.7200333225757579, 13.192056077598723]
8777  : 2026-01-20, [0.08103838250988939, 0.7521604346213303, 13.41680118286878]
8778  : 2026-01-20, [0.06897883552243897, 0.791961400342495, 13.639059764135066]
8779  : 2026-01-20, [0.05589336724613293, 0.8352545512682772, 13.85885208148559]
8780  : 2026-01-20, [0.037229018704205134, 0.8833079989236415, 14.079462982372155]
8781  : 2026-01-20, [0.06602281233963289, 0.7946289994073447, 14.389348188253024]
8782  : 2026-01-20, [0.06460888291141985, 0.8150374827795073, 14.620353634309074]
8783  : 2026-01-20, [0.060468769102146595, 0.83341937577686, 14.856111855120991]
8784  : 2026-01-20, [0.05620017593316903, 0.854752599558058, 15.089047224508773]
8785  : 2026-01-20, [0.05167396532826705, 0.8734171179630449, 15.324908916708688]
8786  : 2026-01-20, [0.05247606912743102, 0.8888037790240094, 15.558720151848561]
8787  : 2026-01-20, [0.05033311894997557, 0.901241523820276, 15.798425357229751]
8788  : 2026-01-20, [0.2808240587096918, 0.5486157577731453, 16.170560183517164]
8789  : 2026-01-20, [0.20948057193732675, 0.7073469359782155, 16.333172492084458]
8790  : 2026-01-20, [0.19293319741329112, 0.11113313588071982, 17.19593366670599]
8791  : 2026-01-20, [0.21440559447932514, 0.7409654736422221, 16.794628931878453]
8792  : 2026-01-20, [0.14530831089978963, 0.644525973467285, 17.210165715632925]
8793  : 2026-01-20, [0.5986240034242357, 0.8126608243185789, 16.83871517225719]
8794  : 2026-01-20, [0.1818947596476586, 0.4379142530384441, 17.880190987313895]
8795  : 2026-01-20, [0.07452808809429882, 0.733028084434901, 17.9424438274708]
8796  : 2026-01-20, [0.28567665276411813, 0.527564590026697, 18.186758757209184]
8797  : 2026-01-20, [0.25268790785860556, 0.5850360931197544, 18.412275999021638]
8798  : 2026-01-20, [0.10231641546836091, 0.8284056110402411, 18.5692779734914]
8799  : 2026-01-20, [0.7976023775605415, 1.200359442921098, 17.75203817951836]
8800  : 2026-01-20, [1.0661333697631878, 0.28221991173355926, 18.651646718503255]
8801  : 2026-01-20, [1.1893843804036306, 0.40743325846821055, 18.65318236112816]
8802  : 2026-01-20, [0.36742881928268656, 0.18837435818889983, 19.944196822528415]
8803  : 2026-01-20, [0.3341696389266246, 0.35795432593112625, 20.05787603514225]
8804  : 2026-01-20, [0.13699906438122345, 0.3928963620874969, 20.47010457353128]
8805  : 2026-01-20, [0.043737771201508874, 0.9424744631539599, 20.26378776564453]
8806  : 2026-01-20, [0.9227717982610297, 1.8491009848062274, 18.728127216932744]
8807  : 2026-01-20, [0.3261312541725262, 0.45671900262955484, 20.96714974319792]
8808  : 2026-01-20, [0.32671138425808394, 0.5213889804625106, 21.151899635279406]
8809  : 2026-01-20, [0.29112162007107834, 0.5573670145600688, 21.40151136536885]
8810  : 2026-01-20, [0.3753672719539681, 0.6222572442623275, 21.502375483783705]
8811  : 2026-01-20, [0.43910904168299975, 1.3975049657486238, 20.913385992568376]
8812  : 2026-01-20, [0.8429277506614531, 1.234027999768893, 20.923044249569653]
8813  : 2026-01-20, [0.7429480278216768, 0.9380097140116302, 21.569042258166693]
8814  : 2026-01-20, [0.5975073506322979, 1.0887984341431678, 21.813694215224533]
8815  : 2026-01-20, [0.8726960659366534, 1.2332420864330012, 21.644061847630347]
8816  : 2026-01-20, [0.8820324502917737, 1.7203011286284597, 21.397666421079766]
8817  : 2026-01-20, [0.262028300375737, 0.21447496085908233, 23.773496738765182]
8818  : 2026-01-20, [1.6666630974581182, 0.9585907561843908, 21.87474614635749]
8819  : 2026-01-20, [0.4053281271632043, 1.2463475910093764, 23.09832428182742]
8820  : 2026-02-01, [0.14789270668483903, 0.11185257014028989, 9.740254723174871]
8821  : 2026-02-01, [0.15220624478168648, 0.11995384815738934, 9.977839907060922]
8822  : 2026-02-01, [0.15655327095122598, 0.12834975012092165, 10.215096978927852]
8823  : 2026-02-01, [0.16070677885197415, 0.1368479150651604, 10.452445306082865]
8824  : 2026-02-01, [0.16533450423004611, 0.1460173222293046, 10.688648173540649]
8825  : 2026-02-01, [0.1699858613739852, 0.15655914306223642, 10.92345499556378]
8826  : 2026-02-01, [0.17468091429103297, 0.16747310022928413, 11.157845985479682]
8827  : 2026-02-01, [0.17916512307063415, 0.17850587304933227, 11.392329003880034]
8828  : 2026-02-01, [0.18394984458865452, 0.18901221453102526, 11.62703794088032]
8829  : 2026-02-01, [0.18899964974340752, 0.20241862817704456, 11.858581722079547]
8830  : 2026-02-01, [0.19383202384049078, 0.21597237389052412, 12.090195602268984]
8831  : 2026-02-01, [0.19687489391881793, 0.22736703195294278, 12.325758074128238]
8832  : 2026-02-01, [0.20199422158516567, 0.24322707574612415, 12.55477870266871]
8833  : 2026-02-01, [0.20468857182174455, 0.2549503058060908, 12.790361122372163]
8834  : 2026-02-01, [0.09093354046622971, 0.6327691842386124, 12.776297275295157]
8835  : 2026-02-01, [0.08458498647822148, 0.6573430928131782, 13.0080719207086]
8836  : 2026-02-01, [0.07780248038163207, 0.6848935314169149, 13.237303988201454]
8837  : 2026-02-01, [0.07064568989746607, 0.7165778785161718, 13.462776431586361]
8838  : 2026-02-01, [0.05804454733878224, 0.7520517277954377, 13.68990372486578]
8839  : 2026-02-01, [0.26216409508628186, 0.3527325349271987, 14.13510336998652]
8840  : 2026-02-01, [0.07708294342850512, 0.7082638378541793, 14.214653218717315]
8841  : 2026-02-01, [0.07613920602443455, 0.7264792833011684, 14.447381510674399]
8842  : 2026-02-01, [0.07730205496249694, 0.7392500457362939, 14.683447899301209]
8843  : 2026-02-01, [0.07602815969652521, 0.7541280379154404, 14.919843802388034]
8844  : 2026-02-01, [0.07724569087373782, 0.7696685347385526, 15.153085774387709]
8845  : 2026-02-01, [0.05873470299925559, 0.9488403220204366, 15.242424974980306]
8846  : 2026-02-01, [0.06020863269256556, 0.9907487616254569, 15.44904260568198]
8847  : 2026-02-01, [0.2973383404424076, 0.48044445196791236, 15.97221720758968]
8848  : 2026-02-01, [0.4600037211098803, 1.1919914272562322, 15.348004851633887]
8849  : 2026-02-01, [0.773715264417252, 1.4191441964767653, 15.057140539105983]
8850  : 2026-02-01, [0.3647073124901112, 0.6803898032077158, 16.454902884302175]
8851  : 2026-02-01, [0.5168810967798746, 1.61015312429171, 15.622965778928416]
8852  : 2026-02-01, [0.24749811832825724, 0.35142232211084606, 17.401079559560895]
8853  : 2026-02-01, [0.21481073323026528, 0.34327843988996093, 17.691910826879774]
8854  : 2026-02-01, [0.18308303637361792, 0.3427640949823894, 17.97415286864399]
8855  : 2026-02-01, [0.13958085733936168, 0.335515988962795, 18.274903153697842]
8856  : 2026-02-01, [0.8685871405122811, 1.4674368618043436, 16.663975997683373]
8857  : 2026-02-01, [0.2158463399235415, 0.3891726796690919, 18.644980980407368]
8858  : 2026-02-01, [0.15532712954911185, 0.41526261529491126, 18.929410255155975]
8859  : 2026-02-01, [0.7034454222655578, 0.8541395693450463, 18.192415008389393]
8860  : 2026-02-01, [0.7805788722526794, 0.9867649977937696, 18.23265612995355]
8861  : 2026-02-01, [0.9631623638013338, 2.1898225845814143, 17.097015051617248]
8862  : 2026-02-01, [1.2343801289680754, 0.37296937630115135, 18.892650494730773]
8863  : 2026-02-01, [0.2836264388848138, 0.18491746554856114, 20.281456095566625]
8864  : 2026-02-01, [0.1070434220645756, 0.4483222993351586, 20.444634278600265]
8865  : 2026-02-01, [0.6720585878934977, 0.7811351139172079, 19.796806298189296]
8866  : 2026-02-01, [0.6243343532340326, 0.5319982433735478, 20.34366740339242]
8867  : 2026-02-01, [0.6532925091480193, 0.8010968504721085, 20.29561064037987]
8868  : 2026-02-01, [0.17019755184702784, 1.1110037701920128, 20.718798677960958]
8869  : 2026-02-01, [0.2363810636332003, 0.17606616331146327, 21.837552773055336]
8870  : 2026-02-01, [0.5469493446391247, 0.7965139832070959, 21.15653667215378]
8871  : 2026-02-01, [0.7289453558890617, 1.8082574464902348, 20.212797197620702]
8872  : 2026-02-01, [0.128201643413151, 0.794434369403923, 22.077363987182924]
8873  : 2026-02-01, [0.06373854097918723, 0.8335438574462938, 22.35271760157452]
8874  : 2026-02-01, [0.8284051358504347, 0.9303786491600483, 21.741216214989517]
8875  : 2026-02-01, [0.2754097593031938, 0.28096446056169255, 23.193625780135115]
8876  : 2026-02-01, [0.4934682504369869, 0.41533671698478897, 23.091195032578224]
8877  : 2026-02-01, [0.7562596525528086, 0.751300552107767, 22.742439795339422]
8878  : 2026-02-01, [0.11568163335097177, 1.0423684992316216, 23.341949867417405]
8879  : 2026-02-01, [0.10695624387203725, 1.3816251136231346, 23.261418642504825]
8880  : 2026-02-10, [0.09179765377811903, 0.40747884344797325, 9.500723502773909]
8881  : 2026-02-10, [0.09142650144873023, 0.42178654574793684, 9.736786952803334]
8882  : 2026-02-10, [0.09241308752672044, 0.43585222369512366, 9.971734688778156]
8883  : 2026-02-10, [0.0916364658602206, 0.44915527899909796, 10.20920825514068]
8884  : 2026-02-10, [0.09092286255724014, 0.46599088535041533, 10.443086252092344]
8885  : 2026-02-10, [0.0899111100633715, 0.4815302229795747, 10.678558666957056]
8886  : 2026-02-10, [0.16430671783914325, 0.13798567113123442, 11.197707611029623]
8887  : 2026-02-10, [0.08566025140612425, 0.5161987809301568, 11.14814096766372]
8888  : 2026-02-10, [0.17280802235367992, 0.15646472083763532, 11.670727256808684]
8889  : 2026-02-10, [0.17709915404234589, 0.1661299069616897, 11.906770938995962]
8890  : 2026-02-10, [0.18141205786789769, 0.1760732247470271, 12.142514717385076]
8891  : 2026-02-10, [0.18360285693651637, 0.18572502527092755, 12.380672117792555]
8892  : 2026-02-10, [0.1903729114271764, 0.19829267479017285, 12.611334413782652]
8893  : 2026-02-10, [0.19026750508409399, 0.20661953788747334, 12.853112957028433]
8894  : 2026-02-10, [0.194855805315873, 0.2179452065149805, 13.087198988169147]
8895  : 2026-02-10, [0.1992016606589697, 0.23054116333527142, 13.320257176005759]
8896  : 2026-02-10, [0.2014182803722243, 0.24173308474581, 13.556848634881968]
8897  : 2026-02-10, [0.20604086092029258, 0.2552578697412897, 13.78870126933842]
8898  : 2026-02-10, [0.20817565921902026, 0.26564633033790186, 14.026178010443079]
8899  : 2026-02-10, [0.21045904409323107, 0.27925203951981487, 14.260288916386953]
8900  : 2026-02-10, [0.20916047287097256, 0.286949576554381, 14.503889950574646]
8901  : 2026-02-10, [0.21422994913536544, 0.303722879570949, 14.732047171293685]
8902  : 2026-02-10, [0.2128637408836725, 0.3119682389633288, 14.975168020152998]
8903  : 2026-02-10, [0.48856524653688005, 0.8530599763392358, 14.408374777123884]
8904  : 2026-02-10, [0.2095893725107179, 0.33155854838730014, 15.458852079101982]
8905  : 2026-02-10, [0.7418175926475844, 2.122182387815326, 13.38600001953709]
8906  : 2026-02-10, [0.20923063354010799, 0.6826454498327198, 15.60812391662717]
8907  : 2026-02-10, [0.2021086374901382, 0.7994032137069319, 15.74848814880293]
8908  : 2026-02-10, [0.21300606764949329, 0.1520354134302311, 16.634958518920275]
8909  : 2026-02-10, [0.4737423810227879, 1.2244072565902189, 15.551850362386991]
8910  : 2026-02-10, [0.4898977663362374, 1.3098396650841149, 15.700262568579648]
8911  : 2026-02-10, [0.056490971009009336, 0.9060002210550442, 16.787508807935946]
8912  : 2026-02-10, [0.7999458682745022, 1.3382408259036929, 15.861813305821805]
8913  : 2026-02-10, [0.770665839230945, 1.3758615244822068, 16.10347263628685]
8914  : 2026-02-10, [0.7248243207047527, 1.430536779618052, 16.344638899677197]
8915  : 2026-02-10, [0.6359685905795237, 1.619186860111253, 16.494844549309224]
8916  : 2026-02-10, [0.08195587755710303, 0.6017376558593784, 18.316306466583516]
8917  : 2026-02-10, [1.4250766741906906, 0.6516730774157738, 17.173250248393536]
8918  : 2026-02-10, [0.47589490331775314, 0.3140869899271874, 18.71001810675506]
8919  : 2026-02-10, [0.2421568417921897, 0.4128867390453433, 19.094956419162468]
8920  : 2026-02-10, [0.1936402582016186, 0.41177087502741666, 19.394588866770967]
8921  : 2026-02-10, [0.0540947833175843, 0.7170799892925634, 19.47882522738985]
8922  : 2026-02-10, [0.6982468995400881, 0.8931503543027645, 18.90860274615715]
8923  : 2026-02-10, [0.7844953557644663, 0.9560179929551477, 19.009486651280387]
8924  : 2026-02-10, [0.9257296976161395, 1.9773795766290445, 18.096890725754818]
8925  : 2026-02-10, [0.9980420255206357, 2.695892887563424, 17.55606508691594]
8926  : 2026-02-10, [0.28099860082024547, 0.9134767469948776, 20.305524652184875]
8927  : 2026-02-10, [0.2636078647751427, 0.1534670820744113, 21.332925053150447]
8928  : 2026-02-10, [0.17046158454414595, 0.42660363494198217, 21.40293478051387]
8929  : 2026-02-10, [1.1511733620757356, 0.2986444288847556, 20.80018220903951]
8930  : 2026-02-10, [0.7915380621360736, 0.8203019589596576, 20.88815997890427]
8931  : 2026-02-10, [0.9473955175578327, 1.6873891927393427, 20.115215289702824]
8932  : 2026-02-10, [0.984280100356722, 1.7412581491729848, 20.274461750470294]
8933  : 2026-02-10, [0.36510310170408233, 1.03666248766701, 21.848234410628905]
8934  : 2026-02-10, [0.3823443720216882, 1.0985356438743306, 22.01911998410398]
8935  : 2026-02-10, [0.37908955341986095, 1.2062304341110301, 22.16468001246911]
8936  : 2026-02-10, [0.39315425993468306, 1.3423652451319221, 22.264480494933395]
8937  : 2026-02-10, [0.4092069539464338, 1.983503304582346, 21.85728974147122]
8938  : 2026-02-10, [0.4494599342102657, 2.392713889264328, 21.657826176525408]
8939  : 2026-02-10, [0.10601415674998477, 0.819853283297127, 23.824132559952886]
8940  : 2026-02-20, [0.08836072523012592, 0.3961772817618122, 9.515461993008062]
8941  : 2026-02-20, [0.08910968091827469, 0.4076311016115875, 9.753259217470138]
8942  : 2026-02-20, [0.08848745993595847, 0.42085493988227074, 9.990657600181772]
8943  : 2026-02-20, [0.08745110659569343, 0.4331162930058213, 10.229432600398487]
8944  : 2026-02-20, [0.08647583562337276, 0.44779770152787446, 10.465726462848753]
8945  : 2026-02-20, [0.08712742388790377, 0.46385472086788776, 10.699017855244207]
8946  : 2026-02-20, [0.08398350668191147, 0.4780884541998386, 10.937928039118251]
8947  : 2026-02-20, [0.08097401480779455, 0.4975937486517641, 11.171432236540442]
8948  : 2026-02-20, [0.07919667700220473, 0.5136289218204387, 11.407174401177356]
8949  : 2026-02-20, [0.07353573426090819, 0.5341970624185551, 11.642267203320538]
8950  : 2026-02-20, [0.0715250976417765, 0.5557777945011312, 11.872697107857093]
8951  : 2026-02-20, [0.06309887691493468, 0.5798442794475316, 12.107056843637535]
8952  : 2026-02-20, [0.056152802436341014, 0.6064274928191736, 12.337419704744487]
8953  : 2026-02-20, [0.042296344453608775, 0.6417932457366016, 12.56591040980979]
8954  : 2026-02-20, [0.035056746814033715, 0.6714532329761701, 12.793490020209797]
8955  : 2026-02-20, [0.7576844576694849, 1.6699481302182142, 11.322367412112303]
8956  : 2026-02-20, [0.258980801372583, 0.05848063799965811, 13.68253856062776]
8957  : 2026-02-20, [0.2639735308973151, 0.12264385118384545, 13.863382617918838]
8958  : 2026-02-20, [0.2855841425197189, 0.23653381782016492, 13.977882039660116]
8959  : 2026-02-20, [0.1467999834647908, 0.14126271237295063, 14.461937304162259]
8960  : 2026-02-20, [0.17093409346761146, 0.20061701607278906, 14.628448890459598]
8961  : 2026-02-20, [0.2042087567110082, 0.2812497130062105, 14.76454153028278]
8962  : 2026-02-20, [0.5790064104517384, 1.7345887943089522, 13.186404795239309]
8963  : 2026-02-20, [0.7050695816628413, 1.8822796478829518, 13.162650770454206]
8964  : 2026-02-20, [0.22990103337026122, 0.2769861599415736, 15.493112806688167]
8965  : 2026-02-20, [0.7052272398335375, 1.8318276349765066, 13.712945125189956]
8966  : 2026-02-20, [0.7507260281852322, 2.0904197774721713, 13.658854194342599]
8967  : 2026-02-20, [0.21288941549801735, 0.6554285409055984, 15.881682043596383]
8968  : 2026-02-20, [0.44313503573653945, 1.0490447106867942, 15.507820253576666]
8969  : 2026-02-20, [0.45686886760442325, 1.106381919847459, 15.686749212548117]
8970  : 2026-02-20, [0.11095722432921758, 0.7026197612480183, 16.68642301442276]
8971  : 2026-02-20, [0.0855172741897481, 0.7641192981439424, 16.90036342766631]
8972  : 2026-02-20, [0.05443313256646496, 0.8496500016229447, 17.09591686581059]
