Itinerary: ['earth', 'venus', 'mars', 'pluto']
2313  : 2023-01-20, [0.9715670738867302, 0.26168103661248954, 17.01675188950078]
2314  : 2023-01-20, [1.158777142626089, 0.5308135593418385, 16.810409298032074]
2315  : 2023-01-20, [1.1711001432170918, 0.5293182710617679, 17.04958158572114]
2316  : 2023-01-20, [1.178630723337624, 0.5226772635987205, 17.298692013063654]
2317  : 2023-01-20, [1.1883963044711028, 0.5209699186449438, 17.540633776883954]
2318  : 2023-01-20, [0.35734491683507785, 0.38420293864065547, 18.75845214452427]
2319  : 2023-01-20, [0.31173958275558233, 0.39685770251007324, 19.041402714734346]
2320  : 2023-01-20, [0.21788520234112463, 0.39277560102367093, 19.389339196635206]
2321  : 2023-01-20, [0.3178252864019053, 1.0220314585918877, 18.910143255006208]
2322  : 2023-01-20, [0.31318907255413164, 0.40933800779222457, 19.777472919653647]
2323  : 2023-01-20, [0.2843585532118364, 0.3969583385314279, 20.068683108256735]
2324  : 2023-01-20, [0.2594523315554467, 0.38071362525553903, 20.35983404318901]
2325  : 2023-01-20, [0.2327646508680198, 0.3622491235416438, 20.654986225590335]
2326  : 2023-01-20, [0.19743017614285482, 0.33822970972091876, 20.964340114136224]
2327  : 2023-01-20, [0.14801859440641946, 0.3055120266621372, 21.29646937893144]
2328  : 2023-01-20, [0.8672808070539006, 1.752858609904093, 19.379860583042007]
2329  : 2023-01-20, [0.5463698509741826, 1.786688429277441, 19.91694171974838]
2330  : 2023-01-20, [0.5565266462428271, 1.8042467461875447, 20.139226607569626]
2331  : 2023-01-20, [0.12546275470149582, 0.8111724422738762, 21.813364803024626]
2332  : 2023-01-20, [0.2630225611791729, 0.289430028961104, 22.44754740985972]
2333  : 2023-01-20, [0.9267492851270814, 1.843127726460495, 20.480122988412422]
2334  : 2023-01-20, [0.9131432691870647, 1.8309091559566741, 20.75594757485626]
2335  : 2023-01-20, [1.494299751908798, 0.6725827685063325, 21.58311747958487]
2336  : 2023-01-20, [1.6375878141960871, 0.9398849416494666, 21.422527244154445]
2337  : 2023-01-20, [0.8923690523148917, 1.8491999552744665, 21.50843099241064]
2338  : 2023-01-20, [0.4003439235930002, 0.2367082182105237, 23.86294785819647]
2339  : 2023-01-20, [0.21620535086327156, 0.2664751099673593, 24.267319539169367]
2340  : 2023-02-01, [0.08490650201627391, 0.3274500930881884, 9.587643404895537]
2341  : 2023-02-01, [0.9236854220624834, 0.49269209767302335, 8.833622480264493]
2342  : 2023-02-01, [0.9779019088376971, 0.5448064117316896, 8.977291679430612]
2343  : 2023-02-01, [1.0273603151478456, 0.5982314201846949, 9.124408264667458]
2344  : 2023-02-01, [1.1130915617273176, 0.6920808636381287, 9.194827574634553]
2345  : 2023-02-01, [1.1909955936270413, 0.7807677993530308, 9.278236607019927]
2346  : 2023-02-01, [0.10028305695958757, 1.0605664942898647, 10.339150448750548]
2347  : 2023-02-01, [0.0468066753841701, 0.33349549608852164, 11.36969782852731]
2348  : 2023-02-01, [0.20525086033853468, 0.25499045527886616, 11.5397586843826]
2349  : 2023-02-01, [0.2169235406112204, 0.5269024826889364, 11.506173976699845]
2350  : 2023-02-01, [0.3907656720579916, 0.29585345196172397, 11.813380875980286]
2351  : 2023-02-01, [0.7918724730853617, 0.276214354231541, 11.681913172683098]
2352  : 2023-02-01, [0.8251013142750485, 0.3174924420328145, 11.857406243692138]
2353  : 2023-02-01, [0.0729115762767065, 0.390515386202871, 12.786573037520421]
2354  : 2023-02-01, [0.07392660371554519, 0.5670058763263168, 12.859067519958137]
2355  : 2023-02-01, [1.049209103737521, 0.5178335183825901, 12.18295737787989]
2356  : 2023-02-01, [0.6741350160291227, 1.2877729634013457, 12.038092020569534]
2357  : 2023-02-01, [0.8654470291922866, 0.2882556497925505, 13.096297321015165]
2358  : 2023-02-01, [0.8688722317960046, 0.27796445250337726, 13.353163315700618]
2359  : 2023-02-01, [0.8728612938993817, 0.26077398803383595, 13.616364718066782]
2360  : 2023-02-01, [0.8782076433569477, 0.2533578942123453, 13.868434462430706]
2361  : 2023-02-01, [0.6835100091777137, 1.345632447428817, 13.22085754339347]
2362  : 2023-02-01, [0.6994679192524482, 1.3752511085115386, 13.425280972236013]
2363  : 2023-02-01, [1.1772480566275245, 0.5747622405529665, 13.997989702819508]
2364  : 2023-02-01, [1.210974652228966, 0.6063039696252367, 14.182721378145796]
2365  : 2023-02-01, [1.2466397061535983, 0.6506470341259802, 14.352713259720423]
2366  : 2023-02-01, [1.2801786036179936, 0.6859978989104657, 14.533823497471541]
2367  : 2023-02-01, [1.3339749125567604, 0.7367004300239208, 14.679324657419318]
2368  : 2023-02-01, [1.3601108729644487, 0.7760555952188952, 14.863833531816656]
2369  : 2023-02-01, [0.15206448058809177, 0.8977998183157241, 16.200135701096183]
2370  : 2023-02-01, [0.23584215014721288, 0.9623781709466607, 16.30177967890613]
2371  : 2023-02-01, [0.3067709300452413, 1.029535452800553, 16.413693617154205]
2372  : 2023-02-01, [0.2090578668380151, 0.3489930135277503, 17.441949119634234]
2373  : 2023-02-01, [0.16947278838792806, 0.3178067623326044, 17.762720449279467]
2374  : 2023-02-01, [0.1152752620721078, 0.2789298157590496, 18.105794922168844]
2375  : 2023-02-01, [0.07022468991112214, 0.45337572717105845, 18.22639958291782]
2376  : 2023-02-01, [1.1253344397299583, 0.4295872825005426, 17.445078277769497]
2377  : 2023-02-01, [1.1390115540315362, 0.42849649994618216, 17.68249194602228]
2378  : 2023-02-01, [1.1509854341946335, 0.42416726346499645, 17.92484730234037]
2379  : 2023-02-01, [1.1576337626103814, 0.4213279035960492, 18.171038333793568]
2380  : 2023-02-01, [1.1707251524170466, 0.42428496664979193, 18.40498988093316]
2381  : 2023-02-01, [1.1765821426452476, 0.41728335684217627, 18.656134500512575]
2382  : 2023-02-01, [1.1847229579132816, 0.41455582188829615, 18.90072122019842]
2383  : 2023-02-01, [1.1911856621873733, 0.4111698025941167, 19.14764453521851]
2384  : 2023-02-01, [1.2043767335277236, 0.4176085844403194, 19.378014682031957]
2385  : 2023-02-01, [0.30606159434264585, 0.30266631704830593, 20.64127208860905]
2386  : 2023-02-01, [0.2942814005259724, 0.2879320550640135, 20.917786544410014]
2387  : 2023-02-01, [0.27952685294436713, 0.27269813935421844, 21.197775007701416]
2388  : 2023-02-01, [0.27044447606736627, 0.25594424216909345, 21.473611281763542]
2389  : 2023-02-01, [0.2534525359174216, 0.23252202720402024, 21.76402543687856]
2390  : 2023-02-01, [0.746788059092249, 1.1174818167580673, 20.63573012414968]
2391  : 2023-02-01, [2.0664007326957643, 1.3527372688893988, 19.330861998414836]
2392  : 2023-02-01, [2.254949855160395, 1.6043683940332722, 19.140681750806333]
2393  : 2023-02-01, [0.3427229500897565, 2.3125623558930735, 20.59471469401717]
2394  : 2023-02-01, [0.9046220660393184, 1.382579455219355, 21.212798478741327]
2395  : 2023-02-01, [0.19711926054213857, 0.9612412313093376, 22.591639508148525]
2396  : 2023-02-01, [0.15681948918773003, 0.7966875438389026, 23.046492966973364]
2397  : 2023-02-01, [1.356290626389986, 0.3943906707435699, 22.499318702866443]
2398  : 2023-02-01, [1.3606764641800377, 0.3746892907290869, 22.76463424509088]
2399  : 2023-02-01, [1.3587546319967718, 0.31223454160853015, 23.0790108263947]
2400  : 2023-02-10, [0.5856392229231364, 0.13920748676696154, 9.275153290309902]
2401  : 2023-02-10, [0.03676438205925455, 0.15710134299232867, 10.056134274948418]
2402  : 2023-02-10, [0.03771832020465308, 0.1643249914707046, 10.297956688324643]
2403  : 2023-02-10, [0.9661861212641266, 0.4882315339615338, 9.29558234477434]
2404  : 2023-02-10, [1.0213286291106314, 0.5471246621872059, 9.431546708702163]
2405  : 2023-02-10, [1.0776531182980376, 0.608176425880314, 9.564170455821648]
2406  : 2023-02-10, [1.1425343613417098, 0.6857699203772988, 9.671695718280992]
2407  : 2023-02-10, [0.09564678452330783, 0.8698486483164314, 10.78450456716026]
2408  : 2023-02-10, [0.21973455659348184, 0.1803293737960856, 11.599936069610433]
2409  : 2023-02-10, [0.22671585319612, 0.21544964929702468, 11.807834497506855]
2410  : 2023-02-10, [0.8959254910597559, 0.38252430366374107, 11.221550205276504]
2411  : 2023-02-10, [0.7594039151539214, 0.20369766948611223, 11.786898415359968]
2412  : 2023-02-10, [0.7831959894972458, 0.22301397862978617, 11.993790031872969]
2413  : 2023-02-10, [0.21764743982651025, 0.5311130260976927, 12.501239534075797]
2414  : 2023-02-10, [0.15521985830288718, 0.5159890435568932, 12.828791098140218]
2415  : 2023-02-10, [0.0992769365935515, 0.5074292556257941, 13.143293807780653]
2416  : 2023-02-10, [1.0229927947923707, 0.4567828775178396, 12.520224327689789]
2417  : 2023-02-10, [0.6671083023744336, 1.2486525775226307, 12.334239120102936]
2418  : 2023-02-10, [0.8522742939730574, 0.23120749837527274, 13.416518207651668]
2419  : 2023-02-10, [0.9993093154611017, 0.40112685212485016, 13.349563832414049]
2420  : 2023-02-10, [1.0135392397880323, 0.4186796025457962, 13.567781157666172]
2421  : 2023-02-10, [1.0306680242532744, 0.4240226778636018, 13.795309297883122]
2422  : 2023-02-10, [0.06395849858848296, 0.46903570083411433, 14.967005800577404]
2423  : 2023-02-10, [0.3892329354868492, 0.2878036323219004, 15.072963432191248]
2424  : 2023-02-10, [0.7066622399849871, 1.3569764023810336, 13.936361357633979]
2425  : 2023-02-10, [1.1711501041741812, 0.5130615033423662, 14.565788392483453]
2426  : 2023-02-10, [1.1979545584740685, 0.5500591247413575, 14.751986316784574]
2427  : 2023-02-10, [1.2280649579353413, 0.5838953531325278, 14.938039688932129]
2428  : 2023-02-10, [0.08532887851024612, 0.670311667763058, 16.244359453726695]
2429  : 2023-02-10, [0.10820433530664125, 0.7136202934564704, 16.42817537123689]
2430  : 2023-02-10, [0.18228742418638041, 0.7673979308839991, 16.55031464492962]
2431  : 2023-02-10, [0.23864764061738844, 0.8136417744441689, 16.69771058493844]
2432  : 2023-02-10, [0.2759044561344789, 0.30289314410501444, 17.42120239976051]
2433  : 2023-02-10, [0.25474006404971866, 0.2862247717495443, 17.709035164200735]
2434  : 2023-02-10, [0.23222188504371644, 0.2696238180270167, 17.998154296929265]
2435  : 2023-02-10, [0.2073028163577634, 0.241703767927737, 18.300993415714498]
2436  : 2023-02-10, [0.08894928643954238, 0.37979264636376286, 18.531258067196692]
2437  : 2023-02-10, [0.08559935155142069, 0.38408637928029327, 18.780314269168287]
2438  : 2023-02-10, [0.0698893985103295, 0.37983647265265325, 19.05027412883702]
2439  : 2023-02-10, [1.1226032623897269, 0.35612593917932817, 18.271270798430947]
2440  : 2023-02-10, [1.1346801230951111, 0.35528112925899313, 18.510038747645897]
2441  : 2023-02-10, [1.1465378611782087, 0.3522356876384207, 18.75122645118337]
2442  : 2023-02-10, [1.1613195863109838, 0.358543879491414, 18.9801365341976]
2443  : 2023-02-10, [0.9004604696401901, 1.554215429005026, 18.295324101354783]
2444  : 2023-02-10, [0.942024451175582, 1.5887046803589204, 18.469270868465497]
2445  : 2023-02-10, [0.993647709169033, 1.6245517335206399, 18.631800557310328]
2446  : 2023-02-10, [1.0060995110216289, 1.813661208072824, 18.68023928090555]
2447  : 2023-02-10, [0.42773211636716096, 0.9874657347360591, 20.33480214889678]
2448  : 2023-02-10, [0.1867465552617411, 0.21357113915971815, 21.59968230557854]
2449  : 2023-02-10, [0.9478288056920077, 1.406126675536824, 19.896044518771166]
2450  : 2023-02-10, [0.825536062894503, 1.7159377205888742, 19.95852621651662]
2451  : 2023-02-10, [0.6110249425194834, 0.5097216513954741, 21.62925340608504]
2452  : 2023-02-10, [1.0628138535108116, 2.1057737784917716, 19.831412367997416]
2453  : 2023-02-10, [1.436790936692359, 0.44686972155368127, 21.36633934175396]
2454  : 2023-02-10, [1.7450600259525697, 0.882428569318609, 20.872511404728822]
2455  : 2023-02-10, [0.22065938409222258, 1.1202452778765841, 22.409095338031193]
2456  : 2023-02-10, [1.0486975451848695, 1.8383014975972365, 21.1130009572179]
2457  : 2023-02-10, [1.3403242942032902, 0.404410382768237, 22.505265323028475]
2458  : 2023-02-10, [1.1510823277356932, 2.355349434024643, 20.993568238239664]
2459  : 2023-02-10, [0.22888150987437797, 1.294156847152005, 23.226961642973617]
2460  : 2023-02-20, [0.5866986081812859, 0.10941683171936667, 9.303884560099347]
2461  : 2023-02-20, [0.6013320877427831, 0.11491790856951827, 9.533750003687699]
2462  : 2023-02-20, [0.6176361378956436, 0.1222639192561687, 9.760099942848186]
2463  : 2023-02-20, [0.6332810064736802, 0.1308853754847545, 9.985833618041566]
2464  : 2023-02-20, [0.03923118253126491, 0.14780317075536104, 10.812965646713375]
2465  : 2023-02-20, [0.045808910788891086, 0.161938916011754, 11.042252173199353]
2466  : 2023-02-20, [0.054928817190562106, 0.17589426865418226, 11.269176914155256]
2467  : 2023-02-20, [0.6071998760734001, 1.0543665138543026, 10.088433610072297]
2468  : 2023-02-20, [0.638558649881332, 1.1000320572204072, 10.26140929289826]
2469  : 2023-02-20, [0.11187526506150255, 0.6034886465411277, 11.53463608839737]
2470  : 2023-02-20, [0.17992703135165136, 0.26405980373192195, 12.056013164916427]
2471  : 2023-02-20, [0.1599345296675555, 0.36882796540527135, 12.221237504927174]
2472  : 2023-02-20, [0.06588434686934064, 0.32386462439958824, 12.61025102873107]
2473  : 2023-02-20, [0.393991306792796, 0.24690948778429408, 12.609099205422911]
2474  : 2023-02-20, [0.21349244702273643, 0.4703022023387242, 12.816205350638539]
2475  : 2023-02-20, [0.17106796969435856, 0.45969349416251787, 13.119238536143124]
2476  : 2023-02-20, [0.10988014385836839, 0.43813142210516665, 13.451988434036465]
2477  : 2023-02-20, [0.06872331406905458, 0.4272833827318676, 13.753993303199078]
2478  : 2023-02-20, [1.0168784036495186, 0.3831368941294396, 13.099984702221043]
2479  : 2023-02-20, [0.6680509383952494, 1.220759490885251, 12.861189570719498]
2480  : 2023-02-20, [0.10244947192087575, 0.3938033199220355, 14.503747208157087]
2481  : 2023-02-20, [0.10001058255577795, 0.5474773898524015, 14.602512027591821]
2482  : 2023-02-20, [0.09351926161005882, 0.5698240546188863, 14.836656683771055]
2483  : 2023-02-20, [0.09195881600634516, 0.6000204362839567, 15.0580207477097]
2484  : 2023-02-20, [0.09942524995963133, 0.6324332912467429, 15.268141458793625]
2485  : 2023-02-20, [0.11327306396491318, 0.6782573064609387, 15.458469629574148]
2486  : 2023-02-20, [0.23840998895332088, 0.5087347845981918, 15.752855226448487]
2487  : 2023-02-20, [0.2094018406537771, 0.5017447534716106, 16.038853405874615]
2488  : 2023-02-20, [0.1782247118773109, 0.49501035914507213, 16.326764928977617]
2489  : 2023-02-20, [0.13485522100189162, 0.48082436830003966, 16.63432041069807]
2490  : 2023-02-20, [0.0786318861202339, 0.4634583573690512, 16.957909756510716]
2491  : 2023-02-20, [1.154267683845397, 0.3985983958530245, 16.197133920301578]
2492  : 2023-02-20, [0.7669344421339014, 1.2896140376807796, 15.94345152018532]
